Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC,Percent Idling Time,Drive Cycle,Average Speed,Maximum Speed
EV188,06/16/2022,3,58.8438337,1.5,3.85,5.35,100,100,45,127.37,86,993.6965032,1052.5403369,100,55,0.28037383177570097,,10.998847420560748,34.175415573053364
EV188,06/17/2022,4,60.2108498999999,0.5833333333333334,4.333333333333333,4.916666666666667,100,100,42,80.14,78.44,1052.5403369,1112.7511868,100,62,0.11864406779661017,,12.246274555932173,37.28227153424004
EV188,06/20/2022,3,75.4965764999999,1.25,5.133333333333333,6.383333333333333,99,100,55,74.9299999999998,67.46000000000001,1112.9375981,1188.4341746,100,47,0.195822454308094,,11.82713992167101,35.41815795752803
EV188,06/21/2022,6,91.8386338,1.1,5.666666666666667,6.766666666666667,100,100,62,102.44,78.62,1188.4341746,1280.2728084,100,38,0.16256157635467983,,13.572211891625619,34.175415573053364
EV188,06/22/2022,6,118.5575868,1.2666666666666666,5.966666666666667,7.2333333333333325,100,99,83,136.03,84.38,1280.2728084,1398.8303952,100,22,0.1751152073732719,,16.390449788018447,38.525013918714706
EV188,06/23/2022,7,104.3281909,1.4,5.083333333333333,6.483333333333333,99,99,63,149.79,73.03999999999999,1398.8303952,1503.1585861,100,53,0.2159383033419023,,16.091751809768635,35.41815795752803
EV188,06/24/2022,7,98.9222631999999,1.2333333333333334,5.666666666666667,6.9,100,100,67,108.63,70.34,1503.1585861,1602.0808493,100,38,0.178743961352657,,14.33655988405795,37.90364272647737
EV188,06/26/2022,1,0.310685500000091,0,0.03333333333333333,0.03333333333333333,,,,,77.9,1602.0808493,1602.3915348,,,0,,9.320565000002716,3.1068559611866697
EV188,06/27/2022,5,107.5593201,0.5166666666666667,5.083333333333333,5.6,100,100,70,124.74,71.96000000000001,1602.3915348,1709.9508549,100,33,0.09226190476190478,,19.20702144642856,38.525013918714706
EV188,06/28/2022,5,82.8908914000001,1.6166666666666667,5.233333333333333,6.85,100,100,50,74.7700000000002,67.64,1709.9508549,1792.8417463,100,51,0.23600973236009734,,12.100860058394176,38.525013918714706
EV188,06/29/2022,3,0.0621370999999726,0,0.21666666666666667,0.21666666666666667,,,,,70.34,1792.8417463,1792.9038834,,,0,,0.2867866153844891,3.1068559611866697
EV188,06/30/2022,3,,0,0.5,0.5,,,,,78.08000000000001,1792.9038834,1792.9038834,,,0,,0,0
EV188,07/01/2022,5,0.0621370999999726,0.03333333333333333,0.5333333333333333,0.5666666666666667,100,100,3,1.70000000000005,81.86,1792.9038834,1792.9660205,100,99,0.058823529411764705,,0.10965370588230465,3.1068559611866697
EV188,07/05/2022,6,67.0459309,1.85,4.433333333333334,6.283333333333333,,,,,78.62,1793.0281576,1860.0740885,,,0.29442970822281167,,10.670439931034489,38.525013918714706
EV188,07/06/2022,6,49.2125831999999,3.4166666666666665,3.916666666666667,7.333333333333334,100,100,32,74.2499999999997,75.74000000000001,1860.0740885,1909.2866717,100,70,0.46590909090909083,,6.71080679999999,33.55404438081603
EV188,07/07/2022,4,73.6324635000001,2.416666666666667,5.183333333333333,7.6,100,100,50,76.4700000000001,72.68,1909.2866717,1982.9191352,100,52,0.3179824561403509,,9.688482039473696,38.525013918714706
EV188,07/08/2022,4,59.5894788999999,2.1333333333333333,4.683333333333334,6.816666666666666,100,100,38,77.6600000000002,74.84,1982.9191352,2042.5086141,100,62,0.31295843520782396,,8.741732845965757,37.28227153424004
EV188,07/10/2022,1,0.124274200000173,0.11666666666666667,0.016666666666666666,0.13333333333333333,100,100,0,0,70.7,2042.5086141,2042.6328883,100,100,0.875,,0.9320565000012948,3.1068559611866697
EV188,07/11/2022,8,64.1876242999997,3.316666666666667,4.25,7.566666666666666,100,100,52,,74.12,2042.6328883,2106.8205126,100,51,0.43832599118942733,,8.482945942731238,37.28227153424004
EV188,07/12/2022,6,59.5894789000004,2.9833333333333334,5.133333333333333,8.116666666666667,100,100,44,83.91,81.32,2106.8205126,2166.4099915,100,59,0.3675564681724846,,7.341619577002097,37.28227153424004
EV188,07/13/2022,4,70.2770600999997,3.1833333333333336,5.45,8.633333333333333,100,100,46,83.2099999999999,73.03999999999999,2166.4099915,2236.6870516,100,55,0.36872586872586877,,8.140200011582982,37.28227153424004
EV188,07/14/2022,7,92.0250451000002,2.816666666666667,6.566666666666666,9.383333333333333,100,100,59,126.01,69.08000000000001,2236.6870516,2328.7120967,100,55,0.3001776198934281,,9.807287222024886,36.039529149765364
EV188,07/15/2022,5,79.9083106000003,2.716666666666667,5.2,7.916666666666666,100,100,49,70.8299999999997,69.25999999999999,2328.7742338,2408.6825444,100,54,0.34315789473684216,,10.093681338947404,39.14638511095204
EV188,07/17/2022,3,0.124274199999945,0,0.11666666666666667,0.11666666666666667,100,100,0,0,72.5,2408.6825444,2408.8068186,100,100,0,,1.0652074285709594,6.835083114610673
EV188,07/18/2022,6,87.3026255,1.95,4.8500000000000005,6.8,100,100,54,68.4299999999998,73.94,2408.8068186,2496.1094441,100,48,0.2867647058823529,,12.838621397058821,36.039529149765364
EV188,07/19/2022,4,86.9298029000001,3.2333333333333334,5.55,8.783333333333333,100,100,58,81.8699999999999,77.72,2496.1094441,2583.039247,100,44,0.36812144212523723,,9.897131259962066,34.7967867652907
EV188,07/20/2022,5,110.6661751,2.9000000000000004,4.85,7.75,100,100,76,104.06,81.32,2583.039247,2693.7054221,100,55,0.37419354838709684,,14.27950646451609,39.14638511095204
EV188,07/21/2022,6,81.3996010000001,2.55,6.033333333333333,8.583333333333334,100,100,52,116.38,79.16,2693.7054221,2775.1050231,100,48,0.29708737864077667,,9.483448660194183,36.039529149765364
EV188,07/22/2022,6,120.4838369,3.35,4.783333333333333,8.133333333333333,100,100,77,141.670000000001,80.06,2775.1050231,2895.58886,100,52,0.4118852459016394,,14.813586504098351,38.525013918714706
EV188,07/23/2022,1,,0,0.25,0.25,,,,,75.92,2895.58886,2895.58886,,,0,,0,0
EV188,07/24/2022,1,0.0621371000002,0,0.03333333333333333,0.03333333333333333,100,100,0,0,80.06,2895.58886,2895.6509971,100,100,0,,1.8641130000060002,3.1068559611866697
EV188,07/25/2022,7,79.7218993000001,2.3666666666666667,5.5,7.866666666666667,100,100,51,,76.1,2895.6509971,2975.3728964,100,51,0.3008474576271186,,10.13413974152544,39.14638511095204
EV188,07/26/2022,5,69.9042374999999,3.6833333333333336,4.4,8.083333333333334,100,100,49,78.1499999999999,71.06,2975.3728964,3045.2771339,100,53,0.4556701030927835,,8.647946907216483,39.14638511095204
EV188,07/27/2022,5,71.3333908,2.1,5.583333333333334,7.683333333333333,100,100,46,106.83,71.6,3045.2771339,3116.6105247,100,58,0.2733188720173536,,9.28417233839479,35.41815795752803
EV188,07/28/2022,5,66.5488341,1.9166666666666665,4.683333333333334,6.6,100,100,48,78.5500000000003,77.18,3116.6105247,3183.1593588,100,53,0.2904040404040404,,10.083156681818185,38.525013918714706
EV188,07/29/2022,3,82.8287543000001,2.8166666666666664,5.116666666666666,7.933333333333333,100,100,51,104.61,74.84,3183.1593588,3265.9881131,100,51,0.3550420168067227,,10.440599281512622,38.525013918714706
EV188,07/30/2022,1,,0,0.35,0.35,,,,,71.42,3265.9881131,3265.9881131,,,0,,0,0
EV188,07/31/2022,1,0.124274199999945,0.06666666666666667,0,0.06666666666666667,100,100,0,0,71.96000000000001,3265.9881131,3266.1123873,100,100,1,,1.864112999999179,7.456454306848007
EV188,08/01/2022,4,87.8618594,3.0833333333333335,4.716666666666667,7.800000000000001,100,100,57,,74.48,3266.1123873,3353.9742467,100,45,0.3952991452991453,,11.264340948717942,38.525013918714706
EV188,08/02/2022,6,58.7195594999998,3.2,4.45,7.6499999999999995,100,80,41,98.4700000000006,75.02,3353.9742467,3412.6938062,100,64,0.4183006535947713,,7.675759411764685,34.7967867652907
EV188,08/03/2022,4,80.2811332000001,3.183333333333333,4.966666666666667,8.15,80,100,73,75.25,76.82,3412.6938062,3492.9749394,100,15,0.3905930470347648,,9.850445791411056,38.525013918714706
EV188,08/04/2022,5,64.6225839999997,2.283333333333333,4.683333333333333,6.966666666666667,100,100,41,120.849999999999,77.72,3492.9749394,3557.5975233999998,100,61,0.3277511961722488,,9.275968995215273,35.41815795752803
EV188,08/05/2022,6,59.3409305,3.8666666666666667,3.9833333333333334,7.85,100,100,41,82.8600000000007,77.72,3557.5975233999998,3616.9384539,100,59,0.49256900212314225,,7.559354203821658,37.28227153424004
EV188,08/07/2022,2,0.1242742000004,0.1,0.25,0.35,100,100,0,0,81.32,3616.9384539,3617.0627281,100,100,0.28571428571428575,,0.3550691428582858,3.1068559611866697
EV188,08/08/2022,5,80.2811331999997,3.083333333333333,6.033333333333333,9.116666666666667,100,100,58,,80.6,3617.0627281,3697.3438613,100,46,0.33820840950639847,,8.805974391224824,31.068559611866696
EV188,08/09/2022,3,111.3496832,2.25,5.516666666666667,7.766666666666667,100,100,75,96.3500000000006,72.32,3697.3438613,3808.6935445,100,29,0.28969957081545067,,14.336869081545073,38.525013918714706
EV188,08/10/2022,7,70.3391971999999,2.966666666666667,5.233333333333333,8.2,100,100,46,130.56,70.52,3808.6935445,3879.0327417,100,55,0.3617886178861789,,8.577950878048775,38.525013918714706
EV188,08/11/2022,6,65.9274631000003,2.25,5.066666666666666,7.316666666666667,100,100,42,77.4599999999994,69.80000000000001,3879.0327417,3944.9602048,100,61,0.3075170842824601,,9.010587211845142,34.7967867652907
EV188,08/12/2022,4,64.1876242999997,3.0833333333333335,4.716666666666667,7.8,100,100,38,87.4400000000001,69.08000000000001,3944.9602048,4009.1478291,100,62,0.39529914529914534,,8.229182602564064,35.41815795752803
EV188,08/13/2022,1,,0,0.15000000000000002,0.15000000000000002,,,,,65.66,4009.1478291,4009.1478291,,,0,,0,0
EV188,08/14/2022,2,0.0621371000002,0.1,0.15000000000000002,0.25,100,100,0,0,68.53999999999999,4009.1478291,4009.2099662,100,100,0.4,,0.24854840000080003,3.1068559611866697
EV188,08/15/2022,6,71.7062133999998,3.3166666666666664,6.033333333333333,9.35,100,100,46,,70.52,4009.2099662,4080.9161796,100,54,0.35472370766488415,,7.6691137326203,34.175415573053364
EV188,08/16/2022,6,94.1377065000006,1.9833333333333332,5.5,7.483333333333333,100,100,53,76.1799999999998,70.34,4080.9161796,4175.0538861000005,100,48,0.26503340757238303,,12.579648975501195,37.90364272647737
EV188,08/17/2022,5,76.6771813999994,2.7333333333333334,4.8,7.533333333333333,100,100,46,113.6,72.14,4175.0538861000005,4251.7310675,100,56,0.36283185840707965,,10.178386911504349,34.7967867652907
EV188,08/18/2022,7,60.3972611999998,3.816666666666667,4.366666666666667,8.183333333333334,100,100,38,86.6700000000003,70.88,4251.7310675,4312.1283287,100,62,0.4663951120162933,,7.3805207169042495,35.41815795752803
EV188,08/19/2022,3,51.0145591,3.75,3.7333333333333334,7.483333333333333,100,100,33,66.4599999999996,71.96000000000001,4312.1283287,4363.1428878,100,68,0.5011135857461024,,6.817090302895329,38.525013918714706
EV188,08/22/2022,7,75.6829877999999,3.3833333333333333,5.216666666666667,8.6,99,100,50,85.4999999999998,70.34,4363.267162,4438.9501498,100,52,0.3934108527131783,,8.800347418604636,37.28227153424004
EV188,08/23/2022,5,76.8014555999998,3.0166666666666666,5.216666666666667,8.233333333333334,,,,,72.32,4438.9501498,4515.7516054,,,0.3663967611336032,,9.328112016194309,35.41815795752803
EV188,08/24/2022,7,79.7840364000003,1.7666666666666666,6.05,7.816666666666667,100,100,53,93.8300000000006,71.96000000000001,4515.7516054,4595.5356418,100,51,0.22601279317697226,,10.206912972281492,38.525013918714706
EV188,08/25/2022,4,74.8130683999998,3.0999999999999996,4.966666666666666,8.066666666666666,100,100,48,97.4999999999991,73.22,4595.5356418,4670.3487102,100,53,0.38429752066115697,,9.274347322314025,37.90364272647737
EV188,08/26/2022,5,84.1957705000004,4.3,4.883333333333334,9.183333333333334,100,100,49,99.6700000000008,73.58000000000001,4670.3487102,4754.5444807,100,66,0.4682395644283121,,9.168323466424729,37.90364272647737
EV188,08/28/2022,1,0.124274199999491,0.06666666666666667,0,0.06666666666666667,100,100,1,0,73.94,4754.5444807,4754.6687549,100,99,1,,1.8641129999923578,3.1068559611866697
EV188,08/29/2022,6,77.4228266,3.3333333333333335,4.783333333333333,8.116666666666667,,,,,80.06,4754.6687549,4832.0915815,,,0.4106776180698152,,9.538746603696099,38.525013918714706
EV188,08/30/2022,5,76.7393185000001,2.9333333333333336,4.583333333333333,7.516666666666667,100,100,51,108.350000000001,72.86,4832.0915815,4908.8309,100,52,0.3902439024390244,,10.209221973392472,37.90364272647737
EV188,08/31/2022,4,83.3879882000001,2.466666666666667,5.383333333333334,7.85,100,100,54,202.379999999999,71.6,4908.8309,4992.2188882,100,48,0.3142250530785563,,10.622673656050969,37.28227153424004
EV188,09/01/2022,5,108.0564169,3.283333333333333,5.683333333333333,8.966666666666667,,,,,71.06,4992.2188882,5100.2753051,,,0.3661710037174721,,12.050901513011144,38.525013918714706
EV188,09/02/2022,3,77.7956492000003,2.933333333333333,4.966666666666667,7.8999999999999995,100,100,47,92.3299999999999,71.78,5100.2753051,5178.0709543,100,54,0.37130801687763715,,9.847550531645608,36.039529149765364
EV188,09/06/2022,5,102.0291182,2.183333333333333,5.633333333333334,7.816666666666666,100,99,68,128.57,68.53999999999999,5178.1952285,5280.2243467,100,52,0.279317697228145,,13.052765654584233,37.90364272647737
EV188,09/07/2022,4,122.2236757,0.36666666666666664,5.6,5.966666666666667,99,100,81,141.77,66.92,5280.2243467,5402.4480224,100,24,0.061452513966480445,,20.484414921787717,38.525013918714706
EV188,09/08/2022,4,83.8229479000001,1.9666666666666668,5.1499999999999995,7.116666666666667,100,100,47,95.7099999999994,66.74000000000001,5402.4480224,5486.2709703,100,54,0.27634660421545665,,11.778400173302128,36.039529149765364
EV188,09/09/2022,5,85.8734721999999,2.6166666666666663,5.066666666666666,7.683333333333334,100,99,50,101.220000000001,69.25999999999999,5486.2709703,5572.1444425,100,50,0.34056399132321036,,11.1765907418655,36.039529149765364
EV188,09/11/2022,1,0.1242742000004,0.1,0.016666666666666666,0.11666666666666667,,,,0.299999999998818,70.34,5572.1444425,5572.2687167,,,0.8571428571428572,,1.0652074285748572,2.485484768949336
EV188,09/12/2022,4,84.0093591999994,2.6333333333333333,5.383333333333333,8.016666666666667,100,100,54,103.350000000001,68.36,5572.2687167,5656.2780759,100,48,0.32848232848232845,,10.479337945945868,37.28227153424004
EV188,09/13/2022,6,113.4002075,1.6833333333333333,7.666666666666667,9.35,100,100,70,126.299999999999,62.06,5656.2780759,5769.6782834,100,44,0.18003565062388593,,12.128364438502658,38.525013918714706
EV188,09/14/2022,6,75.1858910000001,3.4833333333333334,5.666666666666667,9.15,100,100,47,90.2800000000011,65.12,5769.6782834,5844.8641744,100,53,0.3806921675774135,,8.217037267759572,34.175415573053364
EV188,09/15/2022,5,74.8130684000007,3.6166666666666667,6.45,10.066666666666666,100,100,46,87.7299999999987,67.28,5844.8641744,5919.6772428,100,55,0.35927152317880795,,7.431761761589474,38.525013918714706
EV188,09/16/2022,5,85.1899641,3.933333333333333,5.433333333333334,9.366666666666667,,,,,66.92,5919.6772428,6004.8672069,,,0.4199288256227758,,9.095013960854091,34.7967867652907
EV188,09/18/2022,1,0.124274199999491,0.08333333333333333,0.016666666666666666,0.09999999999999999,,,,0.199999999998909,74.30000000000001,6004.8672069,6004.9914811,,,0.8333333333333334,,1.2427419999949052,3.1068559611866697
EV188,09/19/2022,4,78.8519799000005,3.466666666666667,5.166666666666666,8.633333333333333,100,100,52,96.3300000000002,74.30000000000001,6004.9914811,6083.843461,100,51,0.4015444015444016,,9.133433965251026,34.7967867652907
EV188,09/20/2022,3,80.5296816,0.7166666666666667,4.8500000000000005,5.566666666666667,100,100,48,96.6000000000001,69.44,6083.843461,6164.3731426,100,53,0.12874251497005987,,14.466409868263472,39.14638511095204
EV188,09/21/2022,6,64.9954066,2.2166666666666663,4.533333333333333,6.75,100,100,44,85.1800000000001,74.66,6164.3731426,6229.3685492,100,56,0.328395061728395,,9.62894912592593,37.28227153424004
EV188,09/22/2022,5,104.8252877,1.0666666666666667,5.3999999999999995,6.466666666666667,100,100,65,128.4,66.2,6229.3685492,6334.1938369,100,36,0.16494845360824742,,16.2100960360824,35.41815795752803
EV188,09/23/2022,3,83.6986736999997,0.5166666666666667,4.35,4.866666666666667,100,49,52,98.349999999999,57.2,6334.1938369,6417.8925106,100,49,0.10616438356164383,,17.19835760958899,36.039529149765364
EV188,09/26/2022,7,58.6574223999996,2.35,4.25,6.6,48,100,50,88.8400000000001,57.74,6417.9546477,6476.6120701,100,48,0.3560606060606061,,8.887488242424187,35.41815795752803
EV188,09/27/2022,5,88.3589561999997,0.9333333333333333,5.25,6.183333333333334,100,100,66,118.04,54.14,6476.6120701,6564.9710263,100,38,0.1509433962264151,,14.289858145552518,37.28227153424004
EV188,09/28/2022,2,99.7300455000004,0.5166666666666666,5.5,6.016666666666667,100,100,67,123.220000000001,53.6,6564.9710263,6664.7010718,100,35,0.0858725761772853,,16.575630831025,38.525013918714706
EV188,09/29/2022,5,96.4989163,0.8666666666666667,5.016666666666667,5.883333333333334,100,100,61,116.899999999999,56.120000000000005,6664.7010718,6761.1999881,100,43,0.14730878186968838,,16.40208209065156,39.14638511095204
EV188,09/30/2022,3,72.1411731000007,0.7666666666666667,4.5,5.266666666666667,100,100,43,81.7200000000007,51.26,6761.3242623,6833.4654354,100,59,0.14556962025316456,,13.69769109493685,34.175415573053364
EV188,10/01/2022,1,,0,0.2,0.2,,,,,58.28,6833.4654354,6833.4654354,,,0,,0,0
EV188,10/03/2022,4,81.9588349000005,1.8333333333333333,4.416666666666667,6.25,100,100,58,106.31,53.24,6833.5897096,6915.5485445,100,47,0.29333333333333333,,13.113413584000082,38.525013918714706
EV188,10/04/2022,4,67.6673019,0.9666666666666666,4.716666666666667,5.683333333333334,100,100,42,75.700000000001,52.16,6915.5485445,6983.2158464,100,62,0.17008797653958943,,11.906270129032254,34.175415573053364
EV188,10/05/2022,6,70.4013342999997,1.1333333333333333,5.316666666666666,6.449999999999999,100,100,44,80.6000000000004,55.040000000000006,6983.2158464,7053.6171807,100,58,0.1757105943152455,,10.91493555038755,32.9326731885787
EV188,10/06/2022,7,67.2944792999997,2.4,5.066666666666666,7.466666666666667,100,100,38,73.7299999999982,58.82,7053.6171807,7120.91166,100,63,0.3214285714285714,,9.01265347767853,34.175415573053364
EV188,10/07/2022,2,70.9605682000001,2.05,5.6,7.6499999999999995,100,100,53,88.5700000000002,55.76,7120.91166,7191.8722282,100,51,0.2679738562091503,,9.275891267973874,35.41815795752803
EV188,10/08/2022,1,,0,0.15,0.15,,,,,48.56,7191.8722282,7191.8722282,,,0,,0,0
EV188,10/09/2022,1,0.1242742000004,0,0.08333333333333333,0.08333333333333333,,,,0.200000000000728,49.64,7191.8722282,7191.9965024,,,0,,1.4912904000048002,0
EV188,10/10/2022,8,75.7451248999996,2.55,5.016666666666667,7.566666666666666,100,100,51,94.2200000000007,55.76,7191.9965024,7267.7416273,100,53,0.3370044052863436,,10.010368929515367,38.525013918714706
EV188,10/11/2022,5,72.3897214999997,2.716666666666667,4.333333333333333,7.05,100,100,48,90.4199999999987,60.620000000000005,7267.7416273,7340.1313488,100,55,0.38534278959810875,,10.26804560283684,36.039529149765364
EV188,10/12/2022,4,69.4692778000008,1.5166666666666666,5.3500000000000005,6.866666666666667,100,100,45,82.1400000000015,62.06,7340.1313488,7409.6006266,100,58,0.22087378640776698,,10.116885116504967,37.90364272647737
EV188,10/13/2022,6,66.6109711999998,0.9666666666666667,3.6333333333333333,4.6,100,100,54,86.7399999999984,56.84,7409.6006266,7476.2115978,100,52,0.2101449275362319,,14.480645913043428,35.41815795752803
EV188,10/14/2022,3,71.3955279000002,1.1166666666666667,5.416666666666667,6.533333333333333,100,100,48,88.0200000000013,50.18,7476.2115978,7547.6071257,100,54,0.17091836734693877,,10.927886923469412,33.55404438081603
EV188,10/15/2022,1,,0,0.15,0.15,,,,,52.7,7547.6071257,7547.6071257,,,0,,0,0
EV188,10/17/2022,5,65.8031889000004,2.3666666666666667,4.5,6.866666666666667,100,100,48,92.410000000001,47.120000000000005,7547.7313999,7613.5345888,100,52,0.34466019417475724,,9.582988674757331,35.41815795752803
EV188,10/18/2022,5,71.5819391999994,2.35,5.716666666666667,8.066666666666666,100,100,66,109.959999999999,39.74,7613.5345888,7685.116528,100,36,0.2913223140495868,,8.873794115702404,32.9326731885787
EV188,10/19/2022,3,65.8031889000004,1,4.883333333333333,5.883333333333333,100,100,52,89.7300000000007,39.74,7685.116528,7750.9197169,100,51,0.16997167138810199,,11.18467800000006,34.175415573053364
EV188,10/20/2022,3,68.4129470999997,2.1833333333333336,4.95,7.133333333333333,100,100,50,92.6199999999992,40.46,7751.0439911,7819.4569382,100,52,0.30607476635514025,,9.590600060747615,33.55404438081603
EV188,10/21/2022,4,75.9315361999998,1.8166666666666667,5.55,7.366666666666666,100,100,47,90.4600000000003,52.519999999999996,7819.4569382,7895.3884744,100,54,0.24660633484162897,,10.307448352941144,35.41815795752803
EV188,10/23/2022,1,0.1242742000004,0.05,0,0.05,,,,0.200000000000728,63.68000000000001,7895.3884744,7895.5127486,,,1,,2.4854840000080003,4.349598345661337
EV188,10/24/2022,4,68.2886729000002,1.55,5.183333333333333,6.733333333333333,100,100,42,82.2899999999995,61.88,7895.5127486,7963.8014215,100,58,0.2301980198019802,,10.14188211386141,34.175415573053364
EV188,10/25/2022,4,90.5958917999997,1.0999999999999999,5.050000000000001,6.15,100,99,56,102.98,63.31999999999999,7963.8014215,8054.3973133,100,46,0.17886178861788615,,14.731039317073115,38.525013918714706
EV188,10/26/2022,4,69.3450036000004,2.1666666666666665,5.733333333333334,7.9,100,100,56,95.9899999999998,58.82,8054.3973133,8123.7423169,100,48,0.2742616033755274,,8.777848556962073,32.31130199634136
EV188,10/27/2022,5,77.2985524000005,0.8666666666666667,5.966666666666667,6.833333333333334,100,100,50,93.8200000000002,48.019999999999996,8123.7423169,8201.0408693,100,51,0.12682926829268293,,11.311983278048855,37.28227153424004
EV188,10/28/2022,4,81.0267783999989,1.2833333333333332,4.833333333333333,6.116666666666667,100,100,49,98.3300000000004,46.58,8201.0408693,8282.0676477,100,52,0.20980926430517707,,13.246884752043412,37.28227153424004
EV188,10/31/2022,3,85.8734722000008,1.8666666666666667,6.35,8.216666666666667,100,100,55,103.290000000001,60.980000000000004,8282.1297848,8368.003257,100,48,0.22718052738336714,,10.451132519269878,37.28227153424004
EV188,11/01/2022,6,77.7335120999996,1.75,5.9,7.65,100,100,49,91.5199999999995,60.08,8368.003257,8445.7367691,100,52,0.22875816993464052,,10.161243411764659,34.175415573053364
EV188,11/02/2022,6,98.1144808999998,1.8499999999999999,5.766666666666667,7.616666666666667,100,100,61,117.66,53.96,8445.7367691,8543.85125,100,40,0.24288840262582054,,12.881551102844607,36.039529149765364
EV188,11/03/2022,6,75.9936732999995,1.7166666666666668,5.3,7.016666666666667,100,100,51,93.96,52.519999999999996,8543.85125,8619.8449233,100,52,0.24465558194774348,,10.830452251781402,39.14638511095204
EV188,11/04/2022,4,100.5999649,1.4833333333333332,6.7,8.183333333333334,100,80,68,119.650000000001,61.88,8619.8449233,8720.4448882,100,36,0.18126272912423622,,12.293274733197615,34.7967867652907
EV188,11/05/2022,10,,0,0.7333333333333334,0.7333333333333334,,,,,68.53999999999999,8720.4448882,8720.4448882,,,0,,0,0
EV188,11/06/2022,6,,0,0.4166666666666667,0.4166666666666667,,,,,65.48,8720.4448882,8720.4448882,,,0,,0,0
EV188,11/07/2022,4,1.30487910000011,0.11666666666666667,0.3333333333333333,0.45,79,98,3,3.07999999999856,54.86,8720.4448882,8721.7497673,100,79,0.25925925925925924,,2.899731333333572,6.835083114610673
EV188,11/09/2022,6,60.8322208999998,1.6333333333333333,4.733333333333333,6.366666666666666,99,100,53,81.0799999999999,52.16,8721.7497673,8782.5819882,100,53,0.25654450261780104,,9.554799094240808,36.039529149765364
EV188,11/10/2022,6,86.7433916000009,1.8499999999999999,5.8,7.65,100,100,53,103.05,60.08,8782.5819882,8869.3253798,100,49,0.2418300653594771,,11.339005437908614,35.41815795752803
EV188,11/11/2022,4,69.7799632999995,1.7833333333333332,5.633333333333333,7.416666666666667,100,100,51,91.99,58.28,8869.3253798,8939.1053431,100,50,0.24044943820224718,,9.408534377528023,32.9326731885787
