Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer
EV004,3/3/17 4:00 AM,,NA,4.494565556,0.07925,4.573815556,,,NA,0.57101,,,
EV004,3/8/17 4:00 AM,,3.1,0.251823611,0.212312222,0.464135833,,,3,6.7118,,,
EV004,3/9/17 4:00 AM,,0.2,2.815915833,0.061372778,2.877288611,,,5,0.93105,,,
EV004,3/10/17 4:00 AM,,NA,2.192065,NA,NA,,,7,NA,,,
EV004,3/14/17 4:00 AM,,NA,0.027696111,NA,NA,,,NA,NA,,,
EV004,3/27/17 4:00 AM,,NA,0.183226944,NA,NA,,,NA,NA,,,
EV004,4/2/17 4:00 AM,,NA,0.727843333,0.019383611,0.747226944,,,6,0.24257,,,
EV004,4/3/17 4:00 AM,,47.8,2.128582778,2.059457222,4.18804,,,29,86.01579,,,
EV004,4/4/17 4:00 AM,,60.8,2.151745278,2.751303333,4.903048611,,,51,130.25378,,,
EV004,4/6/17 4:00 AM,,NA,3.182996944,1.042304167,4.225301111,,,14,37.7042,,,
EV004,4/9/17 4:00 AM,,0.3,1.447704444,0.049308611,1.497013055,,,NA,0.64693,,,
EV004,4/10/17 4:00 AM,,4.1,5.090318611,0.887820833,5.978139444,,,14,31.17084,,,
EV004,4/11/17 4:00 AM,,NA,2.502576944,2.523934444,5.026511388,,,37,114.28051,,,
EV004,4/14/17 4:00 AM,,NA,0.005745556,NA,NA,,,NA,NA,,,
EV004,4/16/17 4:00 AM,,NA,0.012447778,NA,NA,,,NA,NA,,,
EV004,4/18/17 4:00 AM,,NA,0.058018611,0.013181667,0.071200278,,,6,0.25792,,,
EV004,4/25/17 4:00 AM,,NA,NA,NA,NA,,,NA,NA,,,
EV004,4/30/17 4:00 AM,,NA,0.218966111,0.054657778,0.273623889,,,NA,0.53155,,,
EV004,5/2/17 4:00 AM,,23.7,13.49119056,2.142937778,15.63412834,,,36,95.02336,,,
EV004,5/4/17 4:00 AM,,22.4,8.386189167,0.794723056,9.180912223,,,40,42.23766,,,
EV004,5/5/17 4:00 AM,,NA,1.213204444,NA,NA,,,3,NA,,,
EV004,5/10/17 4:00 AM,,NA,4.735241944,NA,NA,,,NA,NA,,,
EV004,5/16/17 4:00 AM,,NA,0.496899722,0.001239444,0.498139166,,,NA,0.00309,,,
EV004,5/17/17 4:00 AM,,72.4,13.40453806,3.750663889,17.15520195,,,42,131.58475,,,
EV004,5/24/17 4:00 AM,,NA,23.94434306,NA,NA,,,NA,NA,,,
EV004,5/31/17 4:00 AM,,4.3,23.499755,0.307600278,23.80735528,,,260,7.22613,,,
EV004,6/5/17 4:00 AM,,NA,23.87432583,NA,NA,,,79,NA,,,
EV004,6/8/17 4:00 AM,,NA,19.98095944,0.017679722,19.99863916,,,3,0.22627,,,
EV004,6/9/17 4:00 AM,,14.1,21.82225667,0.574848056,22.39710473,,,7,23.83371,,,
