Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Percent Idling Time,Drive Cycle,HV Acces. Energy,LV Acces. Energy,Elect. Heater Energy,Traction Energy
EV075,01/18/2020 14:20,01/18/2020 14:53,8.93,,,0.5666666666666667,61,57,4,16.78,32,,,,,0.45,1.85,0.28,14.2
EV075,01/18/2020 15:20,01/18/2020 18:57,35.730000000000004,,,2.65,57,41,16,74.56,31,,,,,3.3,8.71,4.25,58.3
EV075,01/18/2020 19:20,01/18/2020 19:55,8.93,,,0.5833333333333334,41,38,3,14.91,29,,,,,0.52,1.88,0,12.52
EV075,01/18/2020 20:21,01/18/2020 20:57,8.850000000000001,,,0.5833333333333334,37,34,3,16.78,27,,,,,0.85,1.98,0,13.95
EV075,01/18/2020 21:20,01/18/2020 21:48,8.08,,,0.48333333333333334,33,30,3,14.91,25,,,,,0.48,1.78,0.26,12.4
EV075,01/18/2020 22:21,01/18/2020 23:15,13.360000000000001,,,0.7666666666666667,30,25,5,24.23,22,,,,,0.85,2.98,0,20.41
EV075,01/19/2020 06:05,01/19/2020 16:25,81.01,,,10.2,88,50,38,178.94,35,,,,,15.79,28.68,0,134.47
EV075,01/20/2020 06:00,01/20/2020 16:30,80.39,,,9.933333333333334,89,50,39,180.81,35,,,,,14.86,26.14,1.27,138.53
EV075,01/21/2020 08:28,01/21/2020 12:03,37.67,,,3.3666666666666667,88,75,13,63.38,40,,,,,2.94,8.27,0.62,51.54
EV075,01/21/2020 12:43,01/21/2020 15:07,29.979999999999997,,,2.283333333333333,75,63,12,54.06,44,,,,,1.93,6.15,0.89,45.09
EV075,01/22/2020 06:26,01/22/2020 06:54,6.6,,,0.4166666666666667,90,86,4,14.91,37,,,,,0.44,1.12,0,13.36
EV075,01/22/2020 07:20,01/22/2020 09:58,27.18,,,1.9833333333333334,86,74,12,55.92,33,,,,,2.84,5.97,1.54,45.58
EV075,01/22/2020 10:21,01/22/2020 10:56,9.01,,,0.5833333333333334,74,70,4,18.64,35,,,,,0.7,1.46,0.3,16.18
EV075,01/22/2020 11:20,01/22/2020 11:55,8.78,,,0.5833333333333334,70,67,3,16.78,36,,,,,0.65,1.54,0,14.59
EV075,01/22/2020 12:20,01/22/2020 12:56,8.93,,,0.48333333333333334,67,63,4,18.64,38,,,,,0.75,1.11,0,16.79
EV075,01/22/2020 13:21,01/22/2020 13:56,8.78,,,0.6,63,59,4,18.64,38,,,,,0.88,1.64,0.28,15.84
EV075,01/22/2020 14:20,01/22/2020 14:55,8.850000000000001,,,0.5833333333333334,59,55,4,18.64,39,,,,,0.73,1.44,0.27,16.2
EV075,01/22/2020 15:23,01/22/2020 15:45,6.14,,,0.38333333333333336,55,52,3,11.18,37,,,,,0.6,1.15,0.27,9.17
EV075,01/23/2020 06:24,01/23/2020 07:59,15.69,,,1.5666666666666667,89,82,7,31.69,35,,,,,1.46,3.88,1.27,25.08
EV075,01/23/2020 08:23,01/23/2020 12:54,44.97,,,3.85,82,64,18,83.88,34,,,,,3.81,11.56,3.23,65.29
EV075,01/23/2020 13:22,01/23/2020 15:45,23.919999999999998,,,2.066666666666667,64,54,10,44.74,39,,,,,1.95,6.2,3,33.59
EV075,01/24/2020 06:09,01/24/2020 16:42,81.4,,,10.2,89,50,39,180.81,42,,,,,16.74,29.16,0.32,134.58
EV075,01/25/2020 06:02,01/25/2020 16:35,80.86,,,10.416666666666666,89,51,38,175.22,42,,,,,14.91,24.85,0.64,134.82
EV075,01/26/2020 06:07,01/26/2020 16:05,129.79,,,9.616666666666667,89,31,58,272.14,37,,,,,13.1,36.34,0.94,221.76
EV075,01/27/2020 06:22,01/27/2020 06:55,6.6,,,0.5666666666666667,92,89,3,13.05,41,,,,,0.37,1.44,0.65,10.59
EV075,01/27/2020 07:20,01/27/2020 07:57,8.7,,,0.5333333333333333,89,86,3,14.91,35,,,,,0.7,1.63,0.32,12.25
EV075,01/27/2020 08:22,01/27/2020 08:57,8.7,,,0.5333333333333333,86,83,3,13.05,37,,,,,0.51,1.52,0,11.02
EV075,01/27/2020 09:22,01/27/2020 11:54,26.64,,,2.25,82,73,9,44.74,36,,,,,2.12,6.12,2.11,34.39
EV075,01/27/2020 12:21,01/27/2020 13:54,17.71,,,1.25,73,66,7,31.69,34,,,,,1.26,3.66,0.88,25.89
EV075,01/27/2020 14:20,01/27/2020 14:57,8.93,,,0.5833333333333334,66,62,4,14.91,33,,,,,0.64,1.83,0.28,12.16
EV075,01/27/2020 15:19,01/27/2020 15:42,6.21,,,0.4,62,60,2,7.46,33,,,,,0.44,1.32,0.28,5.42
EV075,01/28/2020 15:29,01/28/2020 23:59,77.44000000000001,,,8.366666666666667,90,59,31,145.39,30,,,,,6.25,21.18,20.57,97.38
EV075,01/29/2020 00:00,01/29/2020 00:43,12.27,,,1.1333333333333333,59,56,3,20.5,27,,,,,0.61,1.86,2.45,15.59
EV075,01/29/2020 06:08,01/29/2020 16:39,81.16999999999999,,,10.366666666666667,88,50,38,178.94,39,,,,,14.51,27.67,0,136.76
EV075,01/30/2020 15:13,01/30/2020 16:10,19.57,,,0.9666666666666667,90,82,8,37.28,36,,,,,1.04,2.79,0.32,33.13
EV075,01/30/2020 16:49,01/30/2020 18:47,75.26,,,1.9666666666666666,82,53,29,134.21,33,,,,,1.13,5.65,0.62,126.82
EV075,01/31/2020 06:01,01/31/2020 16:08,129.48000000000002,,,10.033333333333333,88,42,46,218.09,31,,,,,12.41,27.63,0,178.05
EV075,02/01/2020 15:55,02/01/2020 23:59,60.2,,,7.5,89,60,29,136.07,38,,,,,10.76,21.82,0.64,102.85
EV075,02/01/2020 00:00,02/01/2020 01:58,24.779999999999998,,,1.8166666666666667,50,40,10,44.74,31,,,,,1.54,5.35,0.26,37.58
EV075,02/01/2020 00:01,02/01/2020 02:23,32.849999999999994,,,2.1666666666666665,50,38,12,57.78,31,,,,,2.05,6.44,0.52,48.77
EV075,02/01/2020 15:51,02/01/2020 23:59,104.31,,,8.033333333333333,89,49,40,186.4,41,,,,,9.58,21.22,0,155.61
EV075,02/02/2020 00:00,02/02/2020 02:22,35.65,,,4.35,60,50,10,85.74,33,,,,,6.43,6.97,0,72.35
EV075,02/03/2020 14:53,02/03/2020 23:59,81.71000000000001,,,6.683333333333334,89,56,33,154.71,32,,,,,6.99,21.1,13.43,113.18
EV075,02/04/2020 00:00,02/04/2020 00:09,5.13,,,0.31666666666666665,56,56,0,5.59,30,,,,,0.35,0.53,0,4.71
EV075,02/04/2020 11:52,02/04/2020 12:13,12.12,,,0.36666666666666664,87,82,5,22.37,31,,,,,0.2,1.15,0.64,20.39
EV075,02/05/2020 05:48,02/05/2020 16:52,140.43,,,10.55,88,30,58,270.28,20,,,,,11.21,35.01,6.36,217.69
EV075,02/06/2020 06:24,02/06/2020 06:58,6.68,,,0.5833333333333334,91,88,3,14.91,26,,,,,0.61,1.59,0.33,12.39
EV075,02/06/2020 07:22,02/06/2020 09:56,26.64,,,1.95,88,78,10,44.74,22,,,,,2.06,6.55,0.93,35.19
EV075,02/06/2020 10:21,02/06/2020 15:43,50.64,,,5.233333333333333,78,58,20,93.2,29,,,,,3.49,15.19,8.55,65.96
EV075,02/07/2020 06:21,02/07/2020 06:57,6.68,,,0.6166666666666667,91,87,4,16.78,36,,,,,0.49,1.72,0.32,14.25
EV075,02/07/2020 07:22,02/07/2020 09:56,26.87,,,2.45,87,76,11,52.19,31,,,,,2.45,6.81,1.56,41.38
EV075,02/07/2020 10:24,02/07/2020 11:00,8.31,,,0.6166666666666667,76,72,4,16.78,32,,,,,0.72,1.92,0,14.14
EV075,02/07/2020 11:22,02/07/2020 13:00,17.939999999999998,,,1.3,72,65,7,35.42,34,,,,,1.43,4.02,0.29,29.68
EV075,02/07/2020 13:24,02/07/2020 13:57,8.54,,,0.5666666666666667,64,61,3,14.91,35,,,,,0.56,1.76,0,12.58
EV075,02/07/2020 14:22,02/07/2020 14:59,8.62,,,0.6333333333333333,61,57,4,16.78,35,,,,,0.73,1.86,0,14.18
EV075,02/07/2020 15:22,02/07/2020 15:44,6.06,,,0.38333333333333336,57,55,2,7.46,36,,,,,0.42,1.17,0,5.86
EV075,02/08/2020 06:56,02/08/2020 07:21,6.52,,,0.43333333333333335,89,86,3,14.91,36,,,,,0.81,1.23,0,12.87
EV075,02/08/2020 07:52,02/08/2020 08:23,8.7,,,0.5333333333333333,85,82,3,16.78,31,,,,,0.74,2.06,0,13.98
EV075,02/08/2020 08:53,02/08/2020 09:26,8.93,,,0.5666666666666667,82,78,4,16.78,35,,,,,0.86,2.3,0,13.62
EV075,02/08/2020 09:53,02/08/2020 10:26,8.62,,,0.5666666666666667,78,74,4,18.64,39,,,,,0.94,2.5,0,15.2
EV075,02/08/2020 10:52,02/08/2020 11:27,8.78,,,0.5833333333333334,74,70,4,18.64,40,,,,,0.81,1.99,0,15.84
EV075,02/08/2020 11:52,02/08/2020 12:22,8.78,,,0.5,70,66,4,18.64,46,,,,,0.68,1.29,0,16.66
EV075,02/08/2020 12:52,02/08/2020 13:23,8.62,,,0.5333333333333333,65,61,4,18.64,51,,,,,1.08,1.16,0,16.4
EV075,02/08/2020 13:53,02/08/2020 15:26,17.479999999999997,,,1.5666666666666667,61,53,8,35.42,51,,,,,1.44,2.93,0,31.04
EV075,02/08/2020 15:52,02/08/2020 16:27,8.7,,,0.6,53,49,4,16.78,46,,,,,0.79,1.78,0,14.2
EV075,02/08/2020 16:52,02/08/2020 17:24,8.7,,,0.55,49,46,3,14.91,42,,,,,0.66,1.61,0,12.64
EV075,02/08/2020 17:57,02/08/2020 18:28,8.08,,,0.5333333333333333,46,42,4,16.78,38,,,,,0.75,1.46,0,14.56
EV075,02/08/2020 18:54,02/08/2020 19:23,8.39,,,0.5,42,39,3,14.91,37,,,,,0.44,1.64,0,12.84
EV075,02/08/2020 19:51,02/08/2020 20:24,8.54,,,0.5666666666666667,38,35,3,14.91,38,,,,,0.63,1.86,0,12.42
EV075,02/08/2020 20:52,02/08/2020 21:24,8.62,,,0.55,35,32,3,14.91,38,,,,,0.5,1.8,0,12.61
EV075,02/08/2020 21:52,02/08/2020 22:24,8.7,,,0.55,32,28,4,14.91,39,,,,,0.58,1.72,0,12.62
EV075,02/08/2020 22:52,02/08/2020 23:23,8.62,,,0.5166666666666667,28,25,3,14.91,39,,,,,0.35,1.59,0,12.97
EV075,02/08/2020 23:53,02/08/2020 23:59,2.02,,,0.11666666666666667,25,24,1,3.73,39,,,,,0.07,0.44,0,3.22
EV075,02/09/2020 00:00,02/09/2020 00:09,3.18,,,0.16666666666666666,24,24,0,1.86,37,,,,,0.11,0.54,0,1.21
EV075,02/10/2020 07:00,02/10/2020 07:25,6.6,,,0.4166666666666667,90,87,3,14.91,34,,,,,0.77,1.09,0,13.06
EV075,02/10/2020 07:53,02/10/2020 10:24,26.25,,,1.9166666666666667,87,76,11,48.46,32,,,,,2.45,5.34,3.08,37.59
EV075,02/10/2020 10:50,02/10/2020 11:23,8.850000000000001,,,0.5666666666666667,76,73,3,14.91,36,,,,,0.64,1.58,0,12.69
EV075,02/10/2020 11:52,02/10/2020 12:25,8.47,,,0.55,72,69,3,16.78,37,,,,,0.73,1.73,0,14.32
EV075,02/10/2020 12:54,02/10/2020 13:23,8.08,,,0.5,68,65,3,16.78,38,,,,,0.74,1.37,0,14.67
EV075,02/10/2020 13:52,02/10/2020 14:23,8.39,,,0.5333333333333333,64,61,3,14.91,37,,,,,0.62,1.44,0,12.85
EV075,02/10/2020 14:50,02/10/2020 15:10,6.06,,,0.35,61,58,3,11.18,34,,,,,0.95,1.17,0,9.06
EV075,02/11/2020 15:12,02/11/2020 16:19,19.34,,,1.1166666666666667,90,82,8,35.42,35,,,,,1.51,2.43,0,31.48
EV075,02/11/2020 16:59,02/11/2020 19:06,75.57,,,2.05,82,54,28,130.48,28,,,,,1.66,6.86,0,121.96
EV075,02/13/2020 05:50,02/13/2020 12:10,79.07,,,6.233333333333333,89,58,31,145.39,30,,,,,5.82,16.99,4.24,118.34
EV075,02/13/2020 13:04,02/13/2020 17:28,56.93,,,4.383333333333334,57,34,23,108.11,36,,,,,4.27,10.28,0.54,93.02
EV075,02/14/2020 06:05,02/14/2020 16:32,81.86999999999999,,,10.4,90,48,42,195.72,42,,,,,15.49,35.32,0.32,144.59
EV075,02/15/2020 07:27,02/15/2020 11:17,75.19,,,3.6333333333333333,88,62,26,121.16,35,,,,,2.31,9.77,0.92,108.15
EV075,02/15/2020 13:04,02/15/2020 17:45,91.64999999999999,,,4.083333333333333,61,28,33,154.71,43,,,,,2.82,11.35,1.07,139.47
EV075,02/16/2020 07:57,02/16/2020 13:03,100.43,,,4.983333333333333,88,50,38,178.94,38,,,,,3.55,12.4,0.3,162.7
EV075,02/16/2020 14:09,02/16/2020 17:18,60.660000000000004,,,3.15,49,25,24,113.7,41,,,,,2,6.83,0.26,104.61
EV075,02/17/2020 05:58,02/17/2020 17:20,146.18,,,10.2,91,30,61,281.46,39,,,,,11.85,28.84,0.56,240.21
EV075,02/18/2020 06:17,02/18/2020 06:59,6.76,,,0.7,92,88,4,14.91,34,,,,,0.5,1.83,0.66,11.92
EV075,02/18/2020 07:23,02/18/2020 11:58,44.660000000000004,,,3.3666666666666667,88,72,16,76.42,30,,,,,3.57,9.98,1.53,61.34
EV075,02/18/2020 12:22,02/18/2020 14:54,26.56,,,1.9333333333333333,72,61,11,48.46,39,,,,,2.26,5.37,1.73,39.11
EV075,02/18/2020 15:21,02/18/2020 15:49,6.06,,,0.48333333333333334,61,59,2,7.46,40,,,,,0.45,1.39,0.27,5.35
EV075,02/19/2020 15:15,02/19/2020 19:12,95.14999999999999,,,3.6666666666666665,90,54,36,165.9,38,,,,,2.86,10.24,2.1,150.69
EV075,02/20/2020 15:23,02/20/2020 18:59,34.1,,,6.266666666666667,91,76,15,68.97,36,,,,,8.81,8.89,5.37,45.9
EV075,02/20/2020 19:22,02/20/2020 19:56,9.01,,,1.1666666666666667,76,74,2,13.05,28,,,,,1.05,1.76,0.6,9.64
EV075,02/20/2020 20:19,02/20/2020 20:53,8.850000000000001,,,1.1333333333333333,73,70,3,14.91,27,,,,,1.59,1.83,0.3,11.2
EV075,02/20/2020 21:20,02/20/2020 21:55,9.01,,,1.2,70,66,4,14.91,26,,,,,1.11,1.98,0.29,11.53
EV075,02/20/2020 22:20,02/20/2020 22:53,8.93,,,1.1333333333333333,66,63,3,14.91,24,,,,,1.43,1.91,0.28,11.29
EV075,02/20/2020 23:20,02/20/2020 23:54,8.78,,,1.1666666666666667,63,60,3,14.91,23,,,,,1.23,1.97,0.28,11.44
EV075,02/21/2020 00:19,02/21/2020 00:37,5.98,,,0.3,59,58,1,7.46,23,,,,,0.29,1.05,0.28,5.83
EV075,02/21/2020 15:51,02/21/2020 23:59,68.35,,,7.45,89,60,29,132.34,37,,,,,10.64,21.53,0.28,99.9
EV075,02/22/2020 00:00,02/22/2020 01:58,20.58,,,1.9666666666666666,60,53,7,33.55,31,,,,,2.08,5.73,0,25.75
EV075,02/22/2020 00:01,02/22/2020 02:21,26.72,,,2.3,60,51,9,42.87,31,,,,,2.41,6.73,0,33.74
EV075,02/22/2020 07:45,02/22/2020 13:05,104.39,,,5.15,87,47,40,186.4,43,,,,,4.05,13.24,0.28,168.83
EV075,02/22/2020 14:02,02/22/2020 17:29,67.11,,,3.433333333333333,47,20,27,123.02,52,,,,,2.69,8.86,0,111.47
EV075,02/23/2020 07:30,02/23/2020 13:03,103.61,,,5.216666666666667,90,48,42,197.58,40,,,,,3.63,12.52,0.29,181.15
EV075,02/23/2020 14:10,02/23/2020 17:24,65.01,,,3.1,47,19,28,132.34,35,,,,,2.63,7.83,0.25,121.64
EV075,02/24/2020 15:15,02/24/2020 19:13,95.07,,,3.5833333333333335,91,54,37,169.62,30,,,,,2.99,10.37,3.37,152.89
EV075,02/25/2020 06:02,02/25/2020 16:15,130.02,,,9.783333333333333,88,37,51,240.46,27,,,,,12.24,29.39,0.32,198.5
EV075,02/26/2020 14:56,02/26/2020 23:59,79.61,,,8.833333333333334,88,56,32,150.98,34,,,,,5.88,21.99,15,108.11
EV075,02/27/2020 06:34,02/27/2020 15:42,83.03,,,5.366666666666666,88,59,29,134.21,41,,,,,6.06,15.45,0.59,112.1
EV075,02/28/2020 15:37,02/28/2020 23:59,104.7,,,8,91,50,41,190.13,38,,,,,9.59,23.37,0,157.16
EV075,03/01/2020 00:01,03/01/2020 02:24,32.93,,,2.3666666666666667,49,37,12,55.92,34,,,,,2.08,6.67,0.52,46.65
EV075,03/01/2020 00:00,03/01/2020 01:58,24.93,,,1.95,49,39,10,44.74,34,,,,,1.65,5.51,0.26,37.31
EV075,03/02/2020 06:02,03/02/2020 16:16,127.69,,,9.75,87,33,54,249.78,35,,,,,14.12,28.14,0.63,206.88
EV075,03/03/2020 06:00,03/03/2020 16:28,79.77,,,10.3,90,53,37,173.35,44,,,,,14,23.49,0,135.86
EV075,03/04/2020 06:27,03/04/2020 06:52,6.6,,,0.43333333333333335,90,86,4,14.91,30,,,,,0.62,1.21,0,13.09
EV075,03/04/2020 07:21,03/04/2020 13:53,62.37,,,4,86,62,24,109.98,40,,,,,5.57,9.56,1.84,93
EV075,03/04/2020 14:26,03/04/2020 15:43,14.370000000000001,,,1,62,57,5,22.37,53,,,,,1.33,2.02,0,19.02
EV075,03/05/2020 06:05,03/05/2020 16:27,80.55,,,10.016666666666667,91,48,43,195.72,53,,,,,16.27,26.55,0,152.9
EV075,03/06/2020 06:07,03/06/2020 16:35,80.08,,,9.733333333333333,90,54,36,167.76,56,,,,,16.12,25.72,0,125.92
EV075,03/07/2020 15:42,03/07/2020 23:59,103.3,,,7.966666666666667,91,46,45,208.77,47,,,,,9.22,18.38,0.54,180.63
EV075,03/08/2020 00:00,03/08/2020 01:58,24.85,,,1.9166666666666667,46,36,10,46.6,43,,,,,1.9,4.15,0.26,40.28
EV075,03/09/2020 05:23,03/09/2020 14:41,83.89,,,5.533333333333333,91,61,30,137.94,48,,,,,5.92,14.15,1.52,116.35
EV075,03/10/2020 15:27,03/10/2020 23:59,78.14,,,8.15,92,62,30,137.94,43,,,,,6.76,19,10.98,101.19
EV075,03/11/2020 00:00,03/11/2020 00:36,11.18,,,0.9,62,60,2,16.78,40,,,,,0.59,1.55,2.81,11.81
EV075,03/11/2020 06:54,03/11/2020 13:22,60.27,,,3.5,88,63,25,113.7,45,,,,,5.19,9.05,0.32,99.14
EV075,03/11/2020 13:52,03/11/2020 15:07,14.370000000000001,,,0.7833333333333333,63,58,5,22.37,52,,,,,1.02,1.81,0,19.54
EV075,03/12/2020 06:02,03/12/2020 16:07,129.70999999999998,,,9.8,91,34,57,266.55,48,,,,,13.36,30.54,0.9,221.74
EV075,03/13/2020 06:03,03/13/2020 16:03,129.63,,,9.933333333333334,90,42,48,227.41,42,,,,,12.75,26.96,0,187.7
EV075,03/14/2020 15:34,03/14/2020 23:59,104.93,,,8.283333333333333,90,44,46,216.22,45,,,,,8.71,21.3,2.19,184.02
EV075,03/15/2020 00:00,03/15/2020 01:58,24.85,,,1.95,44,33,11,50.33,37,,,,,1.59,5.04,0,43.7
EV075,03/15/2020 00:01,03/15/2020 02:23,32.849999999999994,,,2.35,44,30,14,63.38,37,,,,,2.27,6.06,0,55.05
EV075,03/16/2020 06:11,03/16/2020 16:03,129.48000000000002,,,8.883333333333333,88,36,52,238.59,51,,,,,11.22,31.12,0,196.26
EV075,03/17/2020 06:24,03/17/2020 14:38,74.56,,,4.55,90,68,22,106.25,53,,,,,4.01,11.46,1.26,89.52
EV075,03/18/2020 06:50,03/18/2020 15:05,74.41000000000001,,,4.166666666666667,90,63,27,126.75,49,,,,,4.81,11.55,0.64,109.75
EV075,03/19/2020 06:08,03/19/2020 16:05,129.56,,,9.183333333333334,90,38,52,242.32,37,,,,,10.93,26.84,0,204.55
EV075,03/20/2020 06:49,03/20/2020 11:23,42.1,,,2.6,91,76,15,68.97,38,,,,,2,6.74,0.96,59.26
EV075,03/20/2020 11:50,03/20/2020 12:24,8.78,,,0.5666666666666667,76,73,3,14.91,40,,,,,0.87,1.41,0,12.63
EV075,03/20/2020 12:51,03/20/2020 15:09,23.85,,,1.4,72,64,8,39.14,41,,,,,1.46,3.66,0.28,33.73
EV075,03/22/2020 15:56,03/22/2020 23:31,59.190000000000005,,,6.233333333333333,91,67,24,111.84,42,,,,,6.48,17.06,1.53,86.77
EV075,03/23/2020 00:23,03/23/2020 02:09,15.53,,,1.0166666666666666,67,60,7,29.82,34,,,,,1.09,4.45,0.58,23.71
EV075,03/23/2020 00:23,03/23/2020 14:50,85.6,,,6.333333333333333,88,62,26,139.8,43,,,,,4.77,17.9,4.92,112.21
EV075,03/23/2020 15:19,03/23/2020 15:58,6.29,,,0.6,63,61,2,7.46,50,,,,,0.98,1.33,0.28,4.87
EV075,03/24/2020 15:55,03/24/2020 23:18,57.17,,,7.316666666666666,92,69,23,104.38,49,,,,,6.03,15.49,0,82.87
EV075,03/25/2020 15:50,03/25/2020 23:13,62.37,,,7.266666666666667,91,69,22,102.52,49,,,,,5.46,14.5,0,82.56
EV075,03/26/2020 06:25,03/26/2020 16:04,84.11999999999999,,,4.983333333333333,90,60,30,137.94,53,,,,,4.86,12.9,0.94,119.23
EV075,03/27/2020 15:33,03/27/2020 23:30,96.16,,,7.033333333333333,91,56,35,162.17,34,,,,,6.26,20.4,3.55,131.96
EV075,03/28/2020 15:53,03/28/2020 23:15,92.97,,,6.883333333333334,89,53,36,165.9,35,,,,,6.27,19.29,2.32,138.01
EV075,03/29/2020 06:08,03/29/2020 16:21,80.78,,,8.966666666666667,89,57,32,149.12,44,,,,,9.1,20.42,0.29,119.31
EV075,03/30/2020 07:39,03/30/2020 20:25,162.88000000000002,,,11.216666666666667,90,34,56,259.1,46,,,,,10.47,28.12,0.61,219.9
EV075,03/31/2020 07:43,03/31/2020 20:18,96.61999999999999,,,11.216666666666667,90,47,43,201.31,61,,,,,10.91,23.93,1.86,164.61
EV075,04/01/2020 07:37,04/01/2020 20:17,97.32,,,12.183333333333334,88,51,37,169.62,59,,,,,11.2,23.59,0,134.84
