Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Percent Idling Time,Drive Cycle,HV Acces. Energy,LV Acces. Energy,Elect. Heater Energy,Traction Energy
EV074,01/22/2020 15:16,01/22/2020 19:18,94.99000000000001,,,3.6166666666666667,89,56,33,154.71,35,,,,,2.36,9.79,3.72,138.84
EV074,01/23/2020 14:51,01/23/2020 17:17,59.65,,,2.35,90,72,18,82.02,36,,,,,2.13,5.66,1.85,72.38
EV074,01/23/2020 17:57,01/23/2020 18:44,35.260000000000005,,,0.8,72,52,20,91.34,33,,,,,0.36,2.22,0.29,88.47
EV074,01/24/2020 07:34,01/24/2020 11:01,34.87,,,3.45,88,74,14,65.24,33,,,,,3.42,8.78,1.26,51.79
EV074,01/24/2020 15:48,01/24/2020 15:59,4.5,,,0.2,72,69,3,11.18,43,,,,,0.35,0.49,0,10.35
EV074,01/25/2020 06:08,01/25/2020 16:17,125.52,,,10,89,38,51,240.46,37,,,,,15.39,27.56,0.32,197.18
EV074,01/27/2020 05:56,01/27/2020 06:48,16.23,,,0.8666666666666667,88,80,8,39.14,36,,,,,0.74,2.33,0,36.07
EV074,01/27/2020 07:15,01/27/2020 17:17,129.70999999999998,,,9.6,81,28,53,242.32,32,,,,,11.96,27.27,0,203.09
EV074,01/28/2020 15:18,01/28/2020 19:15,94.36999999999999,,,3.716666666666667,89,54,35,164.03,33,,,,,3.17,9.77,0.62,150.47
EV074,01/29/2020 14:52,01/29/2020 17:59,94.22,,,3.0833333333333335,90,55,35,162.17,37,,,,,2.14,6.83,0,153.19
EV074,01/30/2020 14:57,01/30/2020 17:11,59.879999999999995,,,2.2,89,72,17,80.15,32,,,,,2.71,5.42,0,72.02
EV074,01/30/2020 17:39,01/30/2020 18:25,35.339999999999996,,,0.75,72,53,19,87.61,31,,,,,0.24,1.77,0.29,85.31
EV074,01/31/2020 14:27,01/31/2020 18:03,94.99000000000001,,,3.5166666666666666,90,53,37,173.35,36,,,,,2.51,8.03,1.14,161.67
EV074,02/01/2020 06:10,02/01/2020 16:27,80.55,,,9.816666666666666,90,52,38,177.08,43,,,,,15.84,25.56,0.3,135.37
EV074,02/01/2020 15:30,02/01/2020 23:55,77.75,,,5.05,88,60,28,132.34,40,,,,,5.68,13.6,2.41,110.66
EV074,02/02/2020 06:08,02/02/2020 16:07,127.3,,,9.766666666666667,88,40,48,223.68,46,,,,,12.52,22.96,0,188.19
EV074,02/03/2020 05:57,02/03/2020 17:17,146.18,,,10.3,90,27,63,290.78,39,,,,,12.5,26.79,2.73,248.77
EV074,02/04/2020 14:57,02/04/2020 18:00,94.53,,,2.9833333333333334,88,52,36,165.9,19,,,,,2,8.7,0,155.2
EV074,02/05/2020 15:20,02/05/2020 18:55,94.99000000000001,,,3.4,88,50,38,173.35,22,,,,,2.47,9.65,1.24,159.99
EV074,02/07/2020 05:58,02/07/2020 17:11,146.26,,,10.85,90,28,62,288.92,31,,,,,12.44,30.81,1.23,244.44
EV074,02/09/2020 06:28,02/09/2020 06:56,6.76,,,0.48333333333333334,91,88,3,14.91,32,,,,,0.74,1.48,0,12.69
EV074,02/09/2020 07:20,02/09/2020 07:55,8.93,,,0.6,88,84,4,14.91,28,,,,,0.58,1.67,0.32,12.34
EV074,02/09/2020 08:20,02/09/2020 08:50,8.7,,,0.5166666666666667,84,81,3,13.05,29,,,,,0.48,1.5,0.31,10.75
EV074,02/09/2020 09:21,02/09/2020 09:53,8.54,,,0.55,81,78,3,16.78,31,,,,,0.69,1.78,0,14.3
EV074,02/09/2020 10:20,02/09/2020 10:47,8,,,0.4666666666666667,78,74,4,14.91,31,,,,,0.57,1.37,0,12.98
EV074,02/09/2020 11:20,02/09/2020 11:53,8.850000000000001,,,0.5666666666666667,74,70,4,16.78,31,,,,,0.75,1.61,0.3,14.12
EV074,02/09/2020 12:20,02/09/2020 12:51,8.850000000000001,,,0.5333333333333333,70,67,3,14.91,33,,,,,0.36,1.6,0.58,12.37
EV074,02/09/2020 13:20,02/09/2020 13:54,8.850000000000001,,,0.5833333333333334,67,64,3,14.91,32,,,,,0.57,1.76,0,12.58
EV074,02/09/2020 14:20,02/09/2020 14:52,8.850000000000001,,,0.55,63,60,3,14.91,31,,,,,0.51,1.65,0.28,12.47
EV074,02/09/2020 15:22,02/09/2020 15:40,5.75,,,0.31666666666666665,60,58,2,9.32,30,,,,,0.31,1.06,0,7.95
EV074,02/10/2020 15:20,02/10/2020 16:30,19.34,,,1.1333333333333333,91,83,8,37.28,31,,,,,1.13,2.93,0,33.21
EV074,02/10/2020 17:16,02/10/2020 19:26,74.1,,,1.9833333333333334,82,55,27,124.89,31,,,,,1.3,5.55,0.59,117.45
EV074,02/11/2020 06:09,02/11/2020 16:27,79.46000000000001,,,10.066666666666666,89,51,38,177.08,31,,,,,15.33,25.64,0.32,135.8
EV074,02/12/2020 15:57,02/12/2020 23:54,60.51,,,7.483333333333333,88,60,28,128.62,29,,,,,11.31,21.23,1.27,94.81
EV074,02/13/2020 00:00,02/13/2020 02:45,36.120000000000005,,,4.233333333333333,60,52,8,72.7,26,,,,,4.84,7.36,0.32,60.18
EV074,02/13/2020 14:53,02/13/2020 15:25,6.6,,,0.48333333333333334,90,87,3,16.78,36,,,,,0.62,1.4,0.32,14.44
EV074,02/13/2020 15:49,02/13/2020 19:24,35.57,,,2.7,87,72,15,68.97,34,,,,,3.8,8.19,4.62,52.37
EV074,02/13/2020 19:49,02/13/2020 20:26,8.78,,,0.6166666666666667,72,68,4,14.91,32,,,,,0.65,1.94,0.88,11.45
EV074,02/13/2020 20:50,02/13/2020 23:59,30.06,,,3.1333333333333333,68,55,13,61.51,31,,,,,2.44,7.39,6.36,45.32
EV074,02/14/2020 15:35,02/14/2020 23:59,95.92,,,8.033333333333333,89,50,39,180.81,33,,,,,9.52,22.17,0.94,148.18
EV074,02/14/2020 00:00,02/14/2020 00:06,2.17,,,0.11666666666666667,55,54,1,1.86,26,,,,,0.12,0.31,0,1.44
EV074,02/15/2020 00:00,02/15/2020 01:58,24.779999999999998,,,1.8333333333333333,50,40,10,46.6,26,,,,,1.81,5.34,0.52,38.93
EV074,02/15/2020 00:01,02/15/2020 02:21,32.78,,,2.2,50,36,14,59.65,26,,,,,2.19,6.51,0.78,50.17
EV074,02/15/2020 15:29,02/15/2020 23:59,105.32,,,8.016666666666667,88,48,40,186.4,36,,,,,10.7,19.56,0.64,155.5
EV074,02/16/2020 00:02,02/16/2020 02:24,33.71,,,2.3666666666666667,48,38,10,50.33,31,,,,,2.15,5.95,0,42.23
EV074,02/16/2020 00:00,02/16/2020 20:16,83.42,,,5.166666666666667,88,40,48,141.66,34,,,,,5.48,13.97,0.3,121.91
EV074,02/17/2020 14:57,02/17/2020 23:58,80.86,,,6.95,90,58,32,147.26,33,,,,,6.22,19.51,11.72,109.8
EV074,02/18/2020 00:00,02/18/2020 23:59,81.94000000000001,,,8.25,91,58,33,150.98,31,,,,,7.76,19.62,13.15,110.45
EV074,02/19/2020 00:00,02/19/2020 00:37,11.03,,,0.95,59,56,3,20.5,27,,,,,0.63,1.54,3.07,15.27
EV074,02/19/2020 06:32,02/19/2020 11:27,65.71000000000001,,,3.783333333333333,88,62,26,121.16,32,,,,,4.6,10.95,1.81,103.8
EV074,02/19/2020 12:25,02/19/2020 17:16,54.53,,,4.083333333333333,62,41,21,98.79,40,,,,,5.39,11.03,1.34,81.03
EV074,02/20/2020 15:16,02/20/2020 16:18,19.419999999999998,,,2.1,90,82,8,35.42,35,,,,,2.35,1.88,0,31.19
EV074,02/20/2020 16:59,02/20/2020 18:47,75.19,,,3.6,82,53,29,132.34,29,,,,,2.04,5.06,0,125.24
EV074,02/21/2020 15:24,02/21/2020 16:21,19.419999999999998,,,0.95,89,81,8,37.28,46,,,,,0.98,2.44,0,33.86
EV074,02/21/2020 16:58,02/21/2020 18:57,74.95,,,1.9666666666666666,81,49,32,147.26,37,,,,,1.34,5.28,0,140.64
EV074,02/22/2020 16:50,02/22/2020 20:13,56.230000000000004,,,3.3333333333333335,90,69,21,93.2,41,,,,,3.53,7.13,0,82.54
EV074,02/23/2020 14:54,02/23/2020 23:59,80.16,,,6.55,91,60,31,145.39,34,,,,,6.27,18.73,14.75,105.64
EV074,02/24/2020 00:00,02/24/2020 00:11,5.59,,,0.38333333333333336,60,59,1,7.46,26,,,,,0.33,0.63,0,6.5
EV074,02/24/2020 14:54,02/24/2020 23:59,80.08,,,6.316666666666666,88,57,31,145.39,25,,,,,6.21,19.48,12.34,107.37
EV074,02/25/2020 06:02,02/25/2020 16:25,80.7,,,9.7,90,51,39,184.54,29,,,,,14.29,27.51,0.64,142.1
EV074,02/26/2020 15:19,02/26/2020 23:59,76.04,,,8.35,89,59,30,139.8,32,,,,,6.22,19.52,17.06,97.01
EV074,02/27/2020 00:00,02/27/2020 00:38,12.12,,,0.9166666666666666,59,57,2,14.91,30,,,,,0.38,1.44,1.64,11.45
EV074,02/27/2020 12:09,02/27/2020 12:25,8.54,,,0.2833333333333333,88,84,4,16.78,44,,,,,0.13,0.84,0,15.81
EV074,02/27/2020 15:30,02/27/2020 23:59,104.47,,,8.45,90,49,41,190.13,35,,,,,10.61,20.56,0,158.95
EV074,02/28/2020 00:01,02/28/2020 02:19,32.39,,,2.2666666666666666,49,38,11,50.33,26,,,,,1.88,5.67,0,42.78
EV074,02/28/2020 14:57,02/28/2020 17:28,24.54,,,2.05,91,81,10,44.74,47,,,,,2.25,4.05,1.88,36.55
EV074,02/28/2020 00:00,02/28/2020 23:59,81.86999999999999,,,6.35,81,41,40,141.66,32,,,,,5.57,17.18,9.83,109.08
EV074,03/01/2020 06:07,03/01/2020 16:24,78.84,,,9.9,89,54,35,162.17,46,,,,,16.29,23.51,0,122.37
EV074,03/01/2020 00:21,03/01/2020 00:40,5.9,,,0.3333333333333333,60,58,2,7.46,34,,,,,0.38,1.03,0,6.05
EV074,03/02/2020 06:03,03/02/2020 16:30,77.83,,,10.216666666666667,91,51,40,186.4,35,,,,,15.59,25.89,0,144.93
EV074,03/03/2020 06:51,03/03/2020 15:11,75.34,,,4.933333333333334,89,62,27,126.75,41,,,,,5.41,13.47,1.21,106.66
EV074,03/04/2020 06:09,03/04/2020 17:13,80.93,,,10.483333333333333,91,49,42,195.72,45,,,,,15.52,23.18,2.41,154.61
EV074,03/05/2020 15:27,03/05/2020 23:59,76.97,,,8.066666666666666,91,62,29,136.07,40,,,,,6.56,16.9,11.01,101.6
EV074,03/06/2020 00:00,03/06/2020 00:38,11.96,,,0.9333333333333333,62,59,3,18.64,36,,,,,0.63,1.4,1.93,14.69
EV074,03/06/2020 14:51,03/06/2020 15:25,6.68,,,0.5666666666666667,90,87,3,14.91,59,,,,,0.69,1.04,0,13.18
EV074,03/06/2020 16:00,03/06/2020 22:24,60.89,,,4.75,86,63,23,108.11,45,,,,,5.32,11.58,7.03,84.18
EV074,03/06/2020 22:55,03/06/2020 23:59,11.18,,,0.9333333333333333,63,58,5,20.5,36,,,,,0.75,2.28,0.55,16.93
EV074,03/07/2020 00:05,03/07/2020 00:13,1.94,,,0.15,59,58,1,3.73,35,,,,,0.1,0.38,0,3.25
EV074,03/07/2020 14:50,03/07/2020 23:59,80.39,,,4.783333333333333,90,60,30,139.8,48,,,,,6.37,12.58,0,120.86
EV074,03/08/2020 00:00,03/08/2020 00:11,3.18,,,0.2,60,59,1,3.73,41,,,,,0.59,0.55,0,2.59
EV074,03/09/2020 05:04,03/09/2020 10:01,63.92,,,4.933333333333334,88,58,30,139.8,38,,,,,6.35,17.91,0,115.54
EV074,03/09/2020 11:13,03/09/2020 11:43,14.68,,,0.5,58,52,6,26.1,51,,,,,0.4,1.26,0,24.44
EV074,03/10/2020 05:01,03/10/2020 07:42,33.71,,,2.533333333333333,90,77,13,57.78,39,,,,,3.1,6.38,0,48.3
EV074,03/10/2020 08:47,03/10/2020 16:08,93.9,,,6.8,77,42,35,164.03,46,,,,,8.82,16.56,0,138.65
EV074,03/11/2020 06:02,03/11/2020 16:33,129.17,,,9.883333333333333,91,36,55,253.5,43,,,,,13.29,25.67,0.77,213.77
EV074,03/12/2020 06:25,03/12/2020 08:53,24.47,,,1.65,90,82,8,39.14,39,,,,,1.43,4.17,0,33.54
EV074,03/12/2020 09:22,03/12/2020 15:40,59.5,,,3.85,82,59,23,104.38,50,,,,,4.01,9,3.01,88.36
EV074,03/13/2020 15:55,03/13/2020 23:59,60.58,,,7.833333333333333,92,56,36,165.9,39,,,,,10.49,17.52,40.91,96.98
EV074,03/14/2020 00:00,03/14/2020 02:20,30.45,,,3.6333333333333333,56,44,12,83.88,39,,,,,2.79,5.28,14.71,61.1
EV074,03/14/2020 14:48,03/14/2020 23:59,80.16,,,4.533333333333333,90,61,29,134.21,44,,,,,5.15,11.53,0,117.53
EV074,03/15/2020 00:01,03/15/2020 00:07,2.4899999999999998,,,0.11666666666666667,60,60,0,1.86,33,,,,,0.13,0.43,0,1.31
EV074,03/15/2020 06:08,03/15/2020 16:17,129.09,,,9.95,87,41,46,214.36,46,,,,,10.38,22.62,0.32,181.04
EV074,03/16/2020 14:59,03/16/2020 23:59,81.09,,,6.3,91,57,34,158.44,49,,,,,4.66,14.81,39.57,99.41
EV074,03/17/2020 00:00,03/17/2020 01:26,10.33,,,0.5833333333333334,56,53,3,24.23,42,,,,,0.49,1.3,6.15,16.29
EV074,03/19/2020 11:55,03/19/2020 12:02,2.4099999999999997,,,0.13333333333333333,88,86,2,5.59,49,,,,,0.06,0.34,0,5.19
EV074,03/19/2020 15:50,03/19/2020 23:59,59.42,,,7.65,88,63,25,119.3,37,,,,,7.79,17.61,0,93.9
EV074,03/20/2020 00:10,03/20/2020 02:43,18.56,,,2.1666666666666665,62,56,6,29.82,37,,,,,1.53,5.9,0,22.4
EV074,03/20/2020 00:00,03/20/2020 16:07,96,,,6.95,88,57,31,154.71,38,,,,,6.66,19.64,0.6,127.8
EV074,03/21/2020 15:47,03/21/2020 23:32,56.39,,,6.366666666666666,91,67,24,111.84,41,,,,,6.01,16.16,2.66,87.02
EV074,03/22/2020 00:21,03/22/2020 02:16,18.02,,,1.8166666666666667,66,59,7,33.55,35,,,,,1.24,5.07,0.56,26.68
EV074,03/22/2020 15:27,03/22/2020 23:49,77.36,,,4.683333333333334,89,64,25,117.43,39,,,,,3.8,12.16,1.21,100.26
EV074,03/23/2020 00:19,03/23/2020 00:28,4.5,,,0.16666666666666666,63,62,1,3.73,34,,,,,0.1,0.51,0.28,2.85
EV074,03/23/2020 07:04,03/23/2020 07:23,4.74,,,0.26666666666666666,87,85,2,9.32,34,,,,,0.31,0.67,0,8.34
EV074,03/23/2020 07:49,03/23/2020 15:04,66.41000000000001,,,3.9833333333333334,84,62,22,104.38,44,,,,,4.11,9.58,1.19,89.5
EV074,03/24/2020 06:03,03/24/2020 16:23,76.43,,,7.85,92,58,34,156.58,54,,,,,9.04,18.67,3.77,125.1
EV074,03/25/2020 06:08,03/25/2020 16:37,80.55,,,10.3,91,60,31,143.53,52,,,,,9.16,17.63,0,116.74
EV074,03/26/2020 07:08,03/26/2020 15:04,71.38,,,4.05,90,68,22,100.66,50,,,,,3.88,8.3,0,88.48
EV074,03/27/2020 15:49,03/27/2020 23:10,56.47,,,7.133333333333334,90,68,22,100.66,34,,,,,5.05,15.61,1.51,78.49
EV074,03/28/2020 06:18,03/28/2020 16:33,80.78,,,9.466666666666667,88,56,32,150.98,35,,,,,9.76,19.3,0,121.93
EV074,03/29/2020 06:04,03/29/2020 16:00,129.63,,,9.8,90,47,43,203.18,39,,,,,8.34,22.96,0.93,170.95
EV074,03/30/2020 07:41,03/30/2020 16:26,108.82,,,7.533333333333333,90,51,39,182.67,44,,,,,7.26,16.33,0.32,158.76
EV074,03/30/2020 16:58,03/30/2020 17:06,3.8099999999999996,,,0.15,47,46,1,3.73,47,,,,,0.11,0.43,0,3.19
EV074,04/01/2020 07:57,04/01/2020 16:20,77.52,,,5.4,89,65,24,111.84,55,,,,,5.28,11.48,0.32,94.76
EV074,04/01/2020 16:51,04/01/2020 19:20,26.17,,,1.6833333333333333,64,56,8,39.14,53,,,,,1.22,4,0.56,33.36
EV074,04/01/2020 19:49,04/01/2020 20:08,6.21,,,0.31666666666666665,56,54,2,5.59,48,,,,,0.21,0.7,0,4.68
EV074,04/03/2020 07:24,04/03/2020 08:14,7.46,,,0.7,89,85,4,16.78,31,,,,,0.54,1.71,0.64,13.88
EV074,04/03/2020 09:08,04/03/2020 09:21,4.2700000000000005,,,0.23333333333333334,85,84,1,3.73,33,,,,,0.07,0.9,0,2.76
EV074,04/04/2020 07:45,04/04/2020 20:12,158.14,,,12.166666666666666,88,36,52,240.46,50,,,,,10.72,26.28,0,203.45
EV074,04/05/2020 07:34,04/05/2020 20:18,97.16999999999999,,,10.65,91,53,38,178.94,55,,,,,11.45,19.51,0,147.98
EV074,04/06/2020 07:39,04/06/2020 20:15,95.23,,,12.3,88,50,38,177.08,61,,,,,14.39,22.03,0,140.66
EV074,04/07/2020 07:42,04/07/2020 20:17,97.24000000000001,,,12.316666666666666,89,51,38,177.08,60,,,,,11.68,27.01,0,138.39
EV074,04/09/2020 07:31,04/09/2020 20:21,158.60999999999999,,,11.75,88,32,56,260.96,62,,,,,14.83,26.03,1.91,218.19
EV074,04/10/2020 07:33,04/10/2020 20:34,119.23,,,9.533333333333333,90,48,42,191.99,53,,,,,7.38,19.64,3.06,161.91
EV074,04/11/2020 07:28,04/11/2020 16:52,85.21000000000001,,,5.066666666666666,88,60,28,128.62,55,,,,,4.58,10.21,0,113.83
EV074,04/11/2020 17:20,04/11/2020 17:51,8.78,,,0.5166666666666667,60,58,2,11.18,59,,,,,0.42,0.97,0,9.79
EV074,04/11/2020 18:21,04/11/2020 21:29,30.68,,,1.9166666666666667,57,47,10,46.6,49,,,,,1.49,3.99,1.61,39.51
EV074,04/12/2020 07:24,04/12/2020 15:48,76.43,,,4.633333333333334,90,64,26,121.16,39,,,,,3.75,11.45,1.28,104.69
EV074,04/12/2020 16:27,04/12/2020 20:36,41.48,,,2.75,64,50,14,63.38,34,,,,,1.54,6.54,2.43,52.86
EV074,04/13/2020 07:25,04/13/2020 07:48,6.52,,,0.4,87,84,3,13.05,34,,,,,0.46,0.98,0.32,11.29
EV074,04/13/2020 08:21,04/13/2020 09:50,17.71,,,1,84,78,6,26.1,34,,,,,0.8,2.87,0.31,22.12
EV074,04/13/2020 10:20,04/13/2020 20:37,94.84,,,7.6,78,42,36,165.9,36,,,,,4.79,20.79,9.58,130.74
EV074,04/14/2020 07:30,04/14/2020 17:51,95.07,,,5.483333333333333,88,55,33,154.71,35,,,,,5.37,14.61,1.45,133.29
EV074,04/14/2020 18:21,04/14/2020 20:36,23.54,,,2.2666666666666666,54,46,8,41.01,36,,,,,1.16,5.25,3.43,31.17
EV074,04/16/2020 09:15,04/16/2020 09:36,11.5,,,0.36666666666666664,84,80,4,20.5,42,,,,,0.23,0.95,0,19.33
EV074,04/17/2020 07:45,04/17/2020 20:27,163.10999999999999,,,12.416666666666666,87,36,51,238.59,44,,,,,10.77,22.2,0,205.62
EV074,04/18/2020 07:27,04/18/2020 20:31,116.89,,,9.383333333333333,90,52,38,177.08,51,,,,,5.75,16.71,0,154.62
EV074,04/19/2020 07:42,04/19/2020 20:21,163.19,,,10.116666666666667,88,37,51,234.86,44,,,,,8.97,22.09,0,203.8
EV074,04/20/2020 07:27,04/20/2020 14:35,80.86,,,5.583333333333333,90,64,26,121.16,48,,,,,5.12,12.67,2.12,101.25
EV074,04/21/2020 07:54,04/21/2020 14:05,68.89,,,4.566666666666666,91,70,21,100.66,58,,,,,4.33,9.84,0,86.48
EV074,04/22/2020 07:42,04/22/2020 13:37,75.34,,,5.133333333333334,90,67,23,106.25,54,,,,,5.11,11.48,0,89.65
EV074,04/23/2020 07:47,04/23/2020 20:21,163.10999999999999,,,12.316666666666666,88,34,54,251.64,51,,,,,11.46,24.86,0.52,214.8
EV074,04/25/2020 07:43,04/25/2020 20:09,95.07,,,11.816666666666666,88,53,35,158.44,61,,,,,10.05,21.46,0.32,126.61
EV074,04/26/2020 07:31,04/26/2020 20:19,97.16999999999999,,,11.75,88,54,34,162.17,59,,,,,10.41,22.64,0.32,128.8
EV074,04/27/2020 07:34,04/27/2020 20:13,160.08,,,12.316666666666666,90,36,54,251.64,65,,,,,10.02,20.83,0.65,220.14
EV074,04/29/2020 07:42,04/29/2020 20:20,163.26,,,11.283333333333333,90,37,53,244.18,70,,,,,20.75,22.63,0.32,200.48
EV074,04/30/2020 07:38,04/30/2020 20:22,98.72,,,12.433333333333334,87,48,39,182.67,74,,,,,25.56,24.37,0,132.74
EV074,05/02/2020 07:36,05/02/2020 20:13,164.12,,,11.166666666666666,88,38,50,236.73,66,,,,,9.42,20.67,0.26,206.38
EV074,05/05/2020 07:51,05/05/2020 20:17,163.34,,,12.283333333333333,91,40,51,233,61,,,,,9.87,19.26,0,203.86
EV074,05/07/2020 07:45,05/07/2020 20:10,159.85000000000002,,,12.316666666666666,90,35,55,253.5,62,,,,,10.01,26.95,0,216.54
EV074,05/09/2020 07:31,05/09/2020 20:11,159.92000000000002,,,11.166666666666666,89,44,45,208.77,62,,,,,10.34,20.32,0,178.11
EV074,05/10/2020 16:12,05/10/2020 18:53,89.86999999999999,,,2.466666666666667,90,58,32,145.39,73,,,,,1.81,4.65,0,138.93
EV074,05/11/2020 07:29,05/11/2020 20:19,97.32,,,11.933333333333334,90,52,38,175.22,49,,,,,12.11,31.05,0,132.05
EV074,05/12/2020 07:44,05/12/2020 14:20,83.96000000000001,,,5.733333333333333,85,59,26,123.02,64,,,,,6.32,11.95,0.31,104.44
EV074,05/14/2020 14:43,05/14/2020 20:15,130.64,,,5.466666666666667,68,51,17,80.15,66,,,,,5.63,9.6,0,64.92
EV074,05/17/2020 07:45,05/17/2020 20:11,160.94,,,12.166666666666666,85,36,49,227.41,72,,,,,12.75,25.82,0,188.84
EV074,05/18/2020 07:37,05/18/2020 20:12,161.48000000000002,,,12.1,91,34,57,264.69,76,,,,,25.51,25.72,0,213.46
EV074,05/19/2020 07:44,05/19/2020 20:11,161.48000000000002,,,12.233333333333333,87,34,53,246.05,75,,,,,20.54,23.05,0,202.46
EV074,05/20/2020 07:48,05/20/2020 18:02,123.03,,,10.066666666666666,87,47,40,184.54,68,,,,,8.48,15.72,0,160.34
EV074,05/21/2020 16:20,05/21/2020 20:13,90.56,,,3.85,90,61,29,134.21,72,,,,,4.1,7.32,0,122.79
EV074,05/22/2020 07:48,05/22/2020 20:21,163.89000000000001,,,12.333333333333334,90,41,49,227.41,68,,,,,10.17,20.05,0,197.19
EV074,05/22/2020 23:05,05/22/2020 23:17,5.67,,,0.21666666666666667,39,37,2,9.32,47,,,,,0.16,0.49,0,8.67
EV074,05/23/2020 07:27,05/23/2020 20:12,93.21000000000001,,,11.966666666666667,88,56,32,150.98,67,,,,,10.96,22.34,0,117.68
EV074,05/24/2020 07:47,05/24/2020 20:11,161.25,,,12.35,91,42,49,225.54,52,,,,,10.26,20.7,0.56,194.03
EV074,05/25/2020 07:40,05/25/2020 20:14,160.08,,,12.516666666666667,90,41,49,225.54,60,,,,,9.62,21.09,0,194.83
EV074,05/26/2020 17:24,05/26/2020 18:56,45.59,,,1.55,90,76,14,63.38,71,,,,,1.92,3.44,0,58.02
EV074,05/29/2020 05:35,05/29/2020 08:13,89.86999999999999,,,2.6333333333333333,88,58,30,139.8,53,,,,,2.31,5.81,0,131.68
EV074,05/30/2020 05:40,05/30/2020 08:18,90.33,,,2.6166666666666667,91,62,29,136.07,53,,,,,1.47,4.92,0,129.69
EV074,05/31/2020 05:28,05/31/2020 08:09,90.17999999999999,,,2.65,91,62,29,134.21,56,,,,,1.45,6.12,0,126.64
EV074,06/01/2020 07:43,06/01/2020 20:04,159.69,,,12.3,91,42,49,227.41,77,,,,,27.45,25.49,0,174.48
EV074,06/02/2020 12:14,06/02/2020 12:40,19.5,,,0.45,91,87,4,16.78,80,,,,,1.3,1.52,0.33,13.62
