Vehicle ID,Date,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Percent Idling Time,Drive Cycle,Average Speed
EV222,01/11/2023,1.8641135767120431,1.29578166666667,0.13532666666666665,1.4311083333333334,,,,8.316318999999567,49.28,14734.077984570107,14735.94209814682,0.905439257451975,,1.3025663629322561
EV222,01/13/2023,46.72971277250144,0.349126388888889,3.200551496092612,3.5496778849815005,,,,120.57721654030505,51.44,14735.94209814682,14782.67181091932,0.0983543860038749,,13.164493874278675
EV222,01/14/2023,16.774423074155493,0.00017194444444444,1.2460754483518337,1.246247392796278,,,3.97434000000032,48.85872045969336,48.739999999999995,14782.67181091932,14799.446233993476,0.000137969752585511,,13.459946372700319
EV222,01/18/2023,47.597033325379016,5.25465777777778,3.167191532033682,8.42184930981146,,,41.7474749450138,135.97824121210397,45.68,14799.446233993476,14847.043267318855,0.62393158372664,,5.651613033485227
EV222,01/23/2023,51.83431605032274,0.00727249999999999,3.315955833333333,3.323228333333333,,,48.0308189693877,153.0881933673463,48.38,14847.043267318855,14898.877583369178,0.00218838408635779,,15.597578875457774
EV222,01/24/2023,52.75436955824807,4.42108444444444,3.680487889925109,8.101572334369553,,,117.238227788133,357.1754821773289,50.36,14898.877583369178,14951.631952927426,0.545706964275162,,6.511621125006385
EV222,01/25/2023,64.57587478517962,3.52400722222222,4.303771832297113,7.827779054519333,,,112.776312122479,341.5021455753258,54.230000000000004,14951.631952927426,15016.207827712606,0.450192474478141,,8.249578116017089
EV222,01/26/2023,16.004054892979184,3.78254888888889,1.2528841666666668,5.035433055555556,,,69.0622151200005,209.1322508800004,54.68000000000001,15016.207827712606,15032.211882605585,0.751186411805362,,3.1782876897394217
EV222,01/27/2023,41.851464509487414,0.299083333333333,2.7946394444444445,3.0937227777777787,,,34.1971164242424,103.55517487878616,50.269999999999996,15032.211882605585,15074.063347115072,0.0966742513200116,,13.527865137143712
EV222,01/28/2023,17.17879875305698,0.0001675,1.3798555555555556,1.3800230555555555,,,14.5727975757577,44.1278531212124,47.57,15074.063347115072,15091.24214586813,0.000121374783794876,,12.448196922435702
EV222,01/30/2023,46.28010215715949,3.52997488605195,3.0316872222222213,6.561662108274168,,,98.8371283219986,297.68889507514587,41,15091.24214586813,15137.522248025289,0.537969622300529,,7.053106574750458
EV222,01/31/2023,67.63876892609551,4.27204233617028,4.662144550695683,8.934186886865959,,,127.728393359283,384.70233602477134,45.95,15137.522248025289,15205.161016951384,0.478168006811068,,7.570780618606765
