Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC,Percent Idling Time,Drive Cycle,Energy Consumed While Driving,Energy Consumed While Idling,Average Speed,Maximum Speed
EV169,11/18/2021 14:33:15,11/18/2021 15:28:00,0,0.9005983333333334,0,0.9005983333333334,29.201563,29.259375,1.70780999999999,0.449439,74.7851974358419,205.34454038415652,205.34454038415652,29.259375,27.723438,1,,,0.449439,,
EV169,11/19/2021 04:17:00,11/19/2021 12:18:00,0,8.006900555555555,0,8.006900555555555,29.13125,25.476563,6.775,,70.9847665589892,205.34454038415652,205.34454038415652,29.13125,24.882813,1,,,,,
EV169,11/23/2021 05:58:00,11/23/2021 13:30:00,0.096312534796823,7.396520277777778,0.024535555555555557,7.421055833333334,20.084375,18.279688,3.201562,9.728311,69.9811834219103,205.42531863914735,205.52163117394417,20.55,17.779688,0.9966937918125681,,0.151363,9.57108,,
EV169,11/30/2021 09:56:00,11/30/2021 10:32:00,0,0.5010888888888871,0,0.5010888888888871,19.095313,19.759375,0.0921890000000083,0,,205.52163117394417,205.52163117394417,19.782813,19.095313,1,,,0,,
EV169,11/30/2021 11:58:00,11/30/2021 13:38:00,0,1.157598888888888,0,1.157598888888888,19.689063,18.932813,0.793750000000006,,63.7995812243349,205.52163117394417,205.52163117394417,19.689063,18.932813,1,,,,3.79735287708995,15.2950515862364
EV169,12/01/2021 08:48:13,12/01/2021 14:28:00,0,5.468908888888887,0,5.468908888888887,18.175,17.465625,7.16249999999999,,71.6484651321437,205.52163117394417,205.52163117394417,18.815625,16.440625,1,,,,9.23910601669583,43.6694690507437
EV169,12/01/2021 14:58:00,12/01/2021 15:13:00,0,0.24146333333333203,0,0.24146333333333203,16.801563,16.3125,0.628125000000001,0.544347999999999,73.2348415332695,205.52163117394417,205.52163117394417,16.801563,16.3125,1,,,0.544347999999999,,
EV169,12/02/2021 05:38:00,12/02/2021 08:56:00,0,3.169106111111109,0,3.169106111111109,16.65,15.229688,4.414063,4.425497,69.2989189301279,205.52163117394417,205.52163117394417,16.65,15.229688,1,,,4.425497,,
EV169,12/02/2021 09:45:00,12/02/2021 12:30:00,8.556281317108073,2.1113933333333357,0.48723611111111115,2.598629444444447,16.184375,18.920313,6.239061,20.381109,69.2788107119191,205.52163117394417,214.07791249105225,22.50625,14.285938,0.81250265898712,,15.486763,4.894086,17.2755093263156,54.8116505855802
EV169,12/02/2021 13:02:00,12/02/2021 19:01:00,0,5.860996666666669,0,5.860996666666669,19.048438,18.804688,2.457814,0,72.4320743183404,214.07791249105225,214.07791249105225,19.048438,17.767188,1,,,0,,
