Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC,Percent Idling Time,Drive Cycle,Energy Consumed While Driving,Energy Consumed While Idling,Average Speed,Maximum Speed
EV144,10/12/2021,,0.5530203610912272,3.43129305555556,0.0755552777777778,3.51483472222222,75,59,26.5,14.096011,83.44742264891892,99988.84763605542,99989.40065641652,75,58.5,0.976231694156632,,1.213692,12.891734,0.17887786785453327,21.28196333412869
EV144,10/13/2021,,145.52202823013602,4.90377555555556,8.51722027777778,15.1509119444444,61.5,78,350.5,232.66609,69.33752954988176,99989.40065641652,100135.01278346954,90,0,0.323662072193197,,210.220992,22.435719,9.219940147022223,41.47652708184204
EV144,10/14/2021,,1.3390549192714547,3.08608,0.2054825,3.34322972222222,78,59,30.5,17.836941,73.33207359834101,100135.01278346954,100136.35494524476,78,0,0.923083442183777,,2.196598,15.630926,0.19862441768291,16.039143899626183
EV144,10/18/2021,,0,0.458603888888889,0,0.458603888888889,61,57,5,3.511881,68.1595777363377,100136.35494524476,100136.35494524476,61,57,1,,0,3.511881,0,0
EV144,10/22/2021,,97.44653846536228,3.94301833333333,5.63259083333333,10.7699041666667,58,75,240.5,162.218735,59.532545531818215,100136.35494524476,100233.86983454128,90,51.5,0.366114523612675,,146.256148,15.95664,9.11336412910427,47.03003211246322
EV144,10/25/2021,,180.00191630875688,6.66049777777778,9.83456277777778,18.5988680555556,75,56.5,507.5,340.414839,58.68948630250986,100233.86983454128,100413.96806338482,91,55,0.358113072144101,,300.440858,40.082103,9.540805470648905,44.42804024496938
EV144,10/26/2021,,146.89215170901932,6.98722111111111,8.96658611111111,17.7751780555556,81,68,507.5,269.28543,57.43262203218798,100417.4601694852,100561.47537257418,90.5,0,0.393088670576061,,230.252804,39.025159,8.152985892495105,43.26296925952438
EV144,10/27/2021,,55.13426650858984,1.77282583333333,3.20571555555556,5.78791138888889,67,70.5,133,84.809248,63.14815317404879,100561.76431017857,100616.67798991392,90,58.5,0.306298026043841,,77.863777,6.944044,8.41641388897103,39.14638511095204
EV144,10/28/2021,,141.26563556331027,5.70474777777778,8.31992361111111,15.7322983333333,70,43,473.5,317.226576,53.82282064679141,100616.67798991392,100758.06479285972,89.5,42.5,0.362613755276345,,267.261335,49.952043,8.689811402204775,42.02022687504971
EV144,10/29/2021,,2.435775073570349,0.526246111111111,0.186595,5.01364944444444,44.5,83,14,8.229415,62.48643941770549,100758.21392194583,100760.50367478924,90.5,0,0.104962685752638,,4.495086,3.72402,0.4366532884423613,27.146153960868524
EV144,11/02/2021,,0.09320567883560008,0.117151944444444,0.0454158333333333,0.166315833333333,83,80,4,2.390782,40.783599637120176,100760.50367478924,100760.59998732402,83,80,0.704394416914271,,0.666113,1.699281,0.136329512728996,0.6917607422651713
EV144,11/04/2021,,0,0,0,0,80.5,80.5,0,,72.31957440834033,100760.59998732402,100760.59998732402,80.5,80.5,,,,,0,0
EV144,11/08/2021,,0,0,0,0.0720788888888889,80.5,80.5,0,,77.53957023234372,100760.59998732402,100760.59998732402,80.5,80.5,0,,,,0,0
EV144,11/09/2021,,0.22990734112781355,0.257078611111111,0.0624991666666667,0.328743055555553,80,74,9.5,4.344192,65.91957952833626,100760.59998732402,100760.9137797761,80,74,0.782004689579422,,1.081045,3.25031,0.5780120234195931,5.786519227710173
EV144,02/16/2022,,0.6151574803149606,0.871275277777778,0.137641666666667,1.02600027777778,74.5,63,22,7.867083,63.57672425976334,100760.9137797761,100761.53204411238,74.5,0,0.849195947261224,,1.804442,6.051596,0.37582234303904005,7.262275809273841
EV144,02/23/2022,,0.04660283941780004,0.261317222222222,0.0250705555555556,0.287429444444444,64,59,6,3.626962,45.76959564832338,100761.53204411238,100761.6252497912,64,59,0.909152584305714,,0.370088,3.208006,0.048544624393541715,0.8738032390837509
