Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Percent Idling Time,Drive Cycle
EV136,10/09/2019,,9.03,,,3.63,,,,58.6,27.02,,,,
EV136,10/10/2019,,93.54,,,10.25,,,,229.34,26.18,,,,
EV136,10/11/2019,,90.2,,,11.62,,,,204.17,30.74,,,,
EV136,10/12/2019,,0.35,,,10.21,,,,2.75,35.72,,,,
EV136,10/13/2019,,0,,,11.98,,,,0,39.68,,,,
EV136,10/14/2019,,107.71,,,11.27,,,,214.39,41.72,,,,
EV136,10/15/2019,,113.26,,,11.78,,,,251.19,39.08,,,,
EV136,10/16/2019,,110.6,,,11.08,,,,206.5,48.260000000000005,,,,
EV136,10/17/2019,,34.75,,,9.62,,,,85.99,41.78,,,,
EV136,10/18/2019,,90.8,,,9.84,,,,225,38.6,,,,
EV136,10/19/2019,,0.01,,,11.98,,,,0.05,36.08,,,,
EV136,10/20/2019,,0,,,11.99,,,,0,35.3,,,,
EV136,10/21/2019,,85.69,,,10.92,,,,210.74,36.02,,,,
EV136,10/22/2019,,111.28,,,11.56,,,,259.41,41.3,,,,
EV136,10/23/2019,,35.21,,,4.84,,,,79.77,36.379999999999995,,,,
EV136,10/24/2019,,0,,,6.41,,,,0,34.22,,,,
EV136,10/29/2019,,,,,0.55,,,,,8.899999999999999,,,,
EV136,11/06/2019,,,,,3.52,,,,,32.36,,,,
EV136,11/12/2019,,,,,0.5,,,,,28.580000000000002,,,,
EV136,11/13/2019,,,,,0.24,,,,,33.5,,,,
EV136,11/14/2019,,0.05,,,2.62,,,,18.07,34.22,,,,
EV136,11/18/2019,,0,,,0.46,,,,0.76,41.18,,,,
EV136,11/25/2019,,0.3,,,4.55,,,,1.94,26.3,,,,
EV136,11/26/2019,,84.73,,,11.81,,,,266.46,23,,,,
EV136,11/27/2019,,103.01,,,11.89,,,,327.29,22.7,,,,
EV136,11/28/2019,,0,,,12,,,,0,16.459999999999997,,,,
EV136,11/29/2019,,111.23,,,11.61,,,,402.51,13.52,,,,
EV136,11/30/2019,,0.01,,,4.7,,,,0.66,17.06,,,,
EV136,12/02/2019,,67.52,,,8.15,,,,245.54,25.46,,,,
EV136,12/03/2019,,89.91,,,11.6,,,,243.89,31.88,,,,
EV136,12/04/2019,,91.29,,,10.46,,,,217.24,33.98,,,,
EV136,12/05/2019,,47.71,,,10.75,,,,143.31,33.260000000000005,,,,
EV136,12/06/2019,,90.28,,,10.58,,,,261.91,30.02,,,,
EV136,12/07/2019,,0,,,10.42,,,,0.15,30.2,,,,
EV136,12/08/2019,,0,,,11.96,,,,0.01,31.700000000000003,,,,
EV136,12/09/2019,,83.9,,,11.14,,,,248,28.22,,,,
EV136,12/10/2019,,91.43,,,11.89,,,,256.94,27.8,,,,
EV136,12/11/2019,,81.53,,,11.85,,,,283.66,27.38,,,,
EV136,12/12/2019,,42.16,,,5.19,,,,118.74,30.86,,,,
EV136,12/27/2019,,0,,,0,,,,0.01,18.2,,,,
EV136,01/06/2020,,0,,,0.57,,,,2.22,26.060000000000002,,,,
EV136,01/07/2020,,,,,1.22,,,,,30.560000000000002,,,,
EV136,01/08/2020,,0.01,,,0.14,,,,0.54,27.455,,,,
EV136,01/09/2020,,0.28,,,6.88,,,,,20.3,,,,
EV136,01/13/2020,,0,,,1.42,,,,2.26,18.725,,,,
EV136,01/14/2020,,,,,3.33,,,,,17.015,,,,
EV136,01/17/2020,,,,,2.47,,,,,21.424999999999997,,,,
EV136,01/22/2020,,,,,2.67,,,,,27.815,,,,
EV136,01/23/2020,,62.18,,,22.32,,,,,31.055,,,,
EV136,01/24/2020,,121.66,,,,,,,11.2,30.155,,,,
EV136,01/25/2020,,,,,15.68,,,,,28.625,,,,
EV136,01/27/2020,,0.05,,,12.7,,,,,26.915,,,,
EV136,01/28/2020,,109.21,,,,,,,,28.265,,,,
EV136,01/29/2020,,101.09,,,,,,,,29.345,,,,
EV136,01/30/2020,,81.41,,,,,,,,28.085,,,,
EV136,01/31/2020,,113.59,,,,,,,,32.675,,,,
EV136,02/01/2020,,,,,,,,,,39.605,,,,
EV136,02/02/2020,,,,,,,,,,21.425,,,,
EV136,02/03/2020,,111.95,,,,,,,29.44,13.864999999999998,,,,
EV136,02/04/2020,,60.84,,,,,,,,15.395,,,,
EV136,02/05/2020,,135.1,,,,,,,52.91,21.244999999999997,,,,
EV136,02/06/2020,,87.29,,,,,,,,26.465,,,,
EV136,02/07/2020,,79.58,,,,,,,,27.68,,,,
EV136,02/08/2020,,,,,,,,,,26.195,,,,
EV136,02/09/2020,,,,,,,,,,20.075,,,,
EV136,02/10/2020,,76.2,,,,,,,,23.63,,,,
EV136,02/11/2020,,37.58,,,,,,,,24.44,,,,
EV136,02/12/2020,,101.93,,,,,,,,25.655,,,,
EV136,02/13/2020,,108.6,,,,,,,68.65,26.195,,,,
EV136,02/14/2020,,83.83,,,,,,,,26.284999999999997,,,,
EV136,02/15/2020,,,,,,,,,,25.43,,,,
EV136,02/16/2020,,,,,,,,,,26.285,,,,
EV136,02/17/2020,,,,,,,,,,21.785,,,,
EV136,02/18/2020,,99.09,,,,,,,,17.87,,,,
EV136,02/19/2020,,134.83,,,,,,,16.64,16.925,,,,
EV136,02/20/2020,,84.4,,,,,,,,17.87,,,,
EV136,02/21/2020,,102.81,,,,,,,,21.155,,,,
EV136,02/22/2020,,,,,,,,,,26.509999999999998,,,,
EV136,02/24/2020,,134.58,,,,,,,,24.845,,,,
EV136,02/25/2020,,50.3,,,,,,,,24.619999999999997,,,,
EV136,02/26/2020,,87.44,,,,,,,,28.175,,,,
EV136,02/27/2020,,89.65,,,,,,,,29.21,,,,
EV136,02/28/2020,,115.36,,,,,,,,33.71,,,,
EV136,02/29/2020,,,,,,,,,,29.57,,,,
EV136,03/01/2020,,,,,,,,,,23.99,,,,
EV136,03/02/2020,,81.25,,,,,,,,26.195,,,,
EV136,03/03/2020,,90.86,,,,,,,,33.62,,,,
EV136,03/04/2020,,,,,,,,,,30.965,,,,
EV136,03/05/2020,,,,,19.17,,,,,32.405,,,,
EV136,03/06/2020,,,,,23.87,,,,,39.875,,,,
EV136,03/07/2020,,,,,,,,,,37.04,,,,
EV136,03/08/2020,,,,,23,,,,,29.345,,,,
EV136,03/09/2020,,,,,22.79,,,,,28.175,,,,
EV136,03/10/2020,,,,,23.22,,,,,28.759999999999998,,,,
EV136,03/11/2020,,,,,23.51,,,,,34.205,,,,
EV136,03/12/2020,,,,,23.4,,,,,24.215,,,,
EV136,03/13/2020,,,,,23.15,,,,,20.66,,,,
EV136,03/14/2020,,,,,,,,,,13.684999999999999,,,,
EV136,03/15/2020,,,,,,,,,,19.895,,,,
EV136,03/16/2020,,,,,23.24,,,,,25.384999999999998,,,,
EV136,03/17/2020,,,,,20.32,,,,,31.1,,,,
EV136,03/18/2020,,,,,21.24,,,,,31.37,,,,
EV136,03/19/2020,,,,,21.89,,,,,30.064999999999998,,,,
EV136,03/20/2020,,0,,,5.5,,,,0.34,31.37,,,,
EV136,04/13/2020,,,,,6.98,,,,,23.36,,,,
EV136,04/16/2020,,,,,9.79,,,,,27.365000000000002,,,,
EV136,04/24/2020,,,,,1.05,,,,,39.335,,,,
EV136,04/27/2020,,0,,,0.01,,,,0.13,42.71,,,,
EV136,05/02/2020,,0,,,6.01,,,,2.84,46.715,,,,
EV136,05/03/2020,,,,,,,,,,38.75,,,,
EV136,05/04/2020,,0,,,23.94,,,,0.63,36.589999999999996,,,,
EV136,05/05/2020,,4.17,,,11.21,,,,9.1,46.355000000000004,,,,
EV136,05/06/2020,,13.93,,,2.39,,,,28.19,41.18,,,,
EV136,05/07/2020,,27.86,,,9.61,,,,55.43,37.355,,,,
EV136,05/08/2020,,4.32,,,18.21,,,,11.17,41.81,,,,
EV136,05/09/2020,,,,,,,,,,45.86,,,,
EV136,05/10/2020,,0,,,15.45,,,,0,44.375,,,,
EV136,05/11/2020,,4.21,,,1.46,,,,11.99,39.155,,,,
EV136,05/12/2020,,4.44,,,5.56,,,,52.56,38.75,,,,
EV136,05/13/2020,,4.28,,,1.7,,,,14.1,41.225,,,,
EV136,05/19/2020,,47.81,,,8.73,,,,96.78,46.445,,,,
EV136,05/20/2020,,72.02,,,18.95,,,,151.11,45.95,,,,
EV136,05/21/2020,,48.17,,,12.22,,,,73.04,40.955,,,,
EV136,05/22/2020,,48.57,,,5.04,,,,74.9,38.48,,,,
EV136,05/23/2020,,0,,,0.15,,,,2.94,38.165,,,,
EV136,05/26/2020,,0.23,,,2.65,,,,1.3,50.27,,,,
EV136,05/27/2020,,0.16,,,0.54,,,,0.62,52.295,,,,
EV136,05/28/2020,,93.56,,,16.46,,,,138.26,56.075,,,,
EV136,05/29/2020,,106.58,,,22.25,,,,175.77,60.485,,,,
EV136,05/30/2020,,0.12,,,10.41,,,,0.6,64.44500000000001,,,,
EV136,06/01/2020,,89.66,,,15.15,,,,152.2,46.04,,,,
EV136,06/02/2020,,36.79,,,11.5,,,,58,50.99,,,,
EV136,06/03/2020,,66.81,,,8.52,,,,105.73,54.32,,,,
EV136,06/04/2020,,89.21,,,13.82,,,,148.02,51.845,,,,
EV136,06/05/2020,,116.57,,,22.81,,,,191.45,56.435,,,,
EV136,06/06/2020,,,,,,,,,,48.38,,,,
EV136,06/07/2020,,,,,,,,,,41.585,,,,
EV136,06/08/2020,,61.56,,,14.98,,,,126.28,40.775,,,,
EV136,06/09/2020,,0.04,,,4.71,,,,0.83,40.910000000000004,,,,
EV136,06/10/2020,,99.2,,,22.81,,,,173.72,50.18,,,,
EV136,06/11/2020,,106.16,,,19.99,,,,182.21,59.045,,,,
EV136,06/12/2020,,96.33,,,22.04,,,,166.92,65.345,,,,
EV136,06/13/2020,,0.12,,,15.91,,,,0.42,55.85000000000001,,,,
EV136,06/15/2020,,93.48,,,13.25,,,,141.64,41.765,,,,
EV136,06/16/2020,,84.05,,,20.92,,,,138.05,46.265,,,,
EV136,06/17/2020,,102.08,,,21.34,,,,186.47,46.175,,,,
EV136,06/18/2020,,106.97,,,22.08,,,,181.07,48.83,,,,
EV136,06/19/2020,,110.9,,,22.37,,,,175.78,52.16,,,,
EV136,06/20/2020,,,,,,,,,,52.61,,,,
EV136,06/21/2020,,,,,,,,,,55.265,,,,
EV136,06/22/2020,,123.21,,,19.63,,,,198.28,58.010000000000005,,,,
EV136,06/23/2020,,106.75,,,21.72,,,,183.14,63.905,,,,
EV136,06/24/2020,,105.33,,,22.11,,,,188.4,64.715,,,,
EV136,06/25/2020,,83.32,,,21.43,,,,158.47,62.78,,,,
EV136,06/26/2020,,83.17,,,20.46,,,,165.06,64.94,,,,
EV136,06/27/2020,,0.17,,,23.85,,,,0.45,60.575,,,,
EV136,06/28/2020,,,,,,,,,,48.47,,,,
EV136,06/29/2020,,83.3,,,22.61,,,,170.26,44.195,,,,
EV136,06/30/2020,,114.95,,,21.07,,,,204.27,43.519999999999996,,,,
EV136,07/01/2020,,36.69,,,15.21,,,,66.03,45.905,,,,
EV136,07/02/2020,,93.38,,,13.96,,,,151.61,50.27,,,,
EV136,07/03/2020,,84,,,22,,,,154.65,59.855,,,,
EV136,07/04/2020,,0,,,23.96,,,,0,60.89,,,,
EV136,07/05/2020,,,,,,,,,,57.785,,,,
EV136,07/06/2020,,57.13,,,12.81,,,,80.6,61.655,,,,
EV136,07/07/2020,,95.04,,,14.54,,,,136.32,55.129999999999995,,,,
EV136,07/08/2020,,0,,,15.89,,,,0.44,51.89,,,,
EV136,07/09/2020,,93.18,,,13.83,,,,166.49,56.975,,,,
EV136,07/10/2020,,84.41,,,16.63,,,,127.35,55.445,,,,
EV136,07/13/2020,,104.7,,,17.12,,,,176.86,54.14,,,,
EV136,07/14/2020,,70.07,,,13.2,,,,121.85,54.32,,,,
EV136,07/15/2020,,96.88,,,14.87,,,,155.41,59,,,,
EV136,07/16/2020,,72.85,,,11.78,,,,114.06,62.825,,,,
EV136,07/17/2020,,0,,,0.79,,,,0.68,60.620000000000005,,,,
EV136,07/20/2020,,94.96,,,14.55,,,,168.65,64.49000000000001,,,,
EV136,07/21/2020,,60.17,,,11.9,,,,95.92,66.47,,,,
EV136,07/22/2020,,93.28,,,14.07,,,,160.58,67.1,,,,
EV136,07/23/2020,,83.72,,,20.34,,,,127.05,62.96,,,,
EV136,07/24/2020,,109.17,,,17.18,,,,180.54,61.42999999999999,,,,
EV136,07/27/2020,,118.03,,,16.12,,,,231.68,68.72,,,,
EV136,07/28/2020,,82.26,,,17.1,,,,147.02,68.58500000000001,,,,
EV136,07/29/2020,,58.55,,,7.45,,,,111.77,65.93,,,,
EV136,07/30/2020,,93.44,,,14.02,,,,177.39,69.62,,,,
EV136,07/31/2020,,96.84,,,20.11,,,,170.1,73.08500000000001,,,,
EV136,08/01/2020,,,,,,,,,,74.47999999999999,,,,
EV136,08/02/2020,,,,,,,,,,72.95,,,,
EV136,08/03/2020,,111.64,,,20.27,,,,200.99,66.875,,,,
EV136,08/04/2020,,85.38,,,21.59,,,,158.79,63.769999999999996,,,,
EV136,08/05/2020,,107.64,,,18.76,,,,201.05,68.27,,,,
EV136,08/06/2020,,74.35,,,9.73,,,,133.39,66.065,,,,
EV136,08/07/2020,,47.44,,,6,,,,86.77,54.32,,,,
EV136,08/08/2020,,0.17,,,0.1,,,,0.58,55.535000000000004,,,,
EV136,08/10/2020,,54.33,,,7.36,,,,95.02,60.125,,,,
EV136,08/11/2020,,104.31,,,16.45,,,,214.38,64.625,,,,
EV136,08/12/2020,,104.01,,,21.59,,,,182.31,56.165,,,,
EV136,08/13/2020,,83.16,,,14.64,,,,124.62,50.72,,,,
EV136,08/14/2020,,83.24,,,16.01,,,,134.81,55.22,,,,
EV136,08/15/2020,,0.11,,,11.36,,,,0.44,62.510000000000005,,,,
EV136,08/17/2020,,90.24,,,16.93,,,,164.05,72.815,,,,
EV136,08/18/2020,,60.25,,,11.65,,,,100.89,71.24000000000001,,,,
EV136,08/19/2020,,71.94,,,9.79,,,,134.15,68.09,,,,
EV136,08/20/2020,,0,,,0.19,,,,0.37,64.04,,,,
EV136,08/21/2020,,36.78,,,5.14,,,,69.49,65.255,,,,
EV136,08/24/2020,,85.25,,,15.05,,,,163.04,64.58,,,,
EV136,08/25/2020,,100.73,,,18.15,,,,163.04,59.225,,,,
EV136,08/26/2020,,83.59,,,11.14,,,,155.6,61.385000000000005,,,,
EV136,08/27/2020,,61.34,,,8.09,,,,122.72,62.24,,,,
EV136,08/28/2020,,84.01,,,15.14,,,,172.01,60.845,,,,
EV136,08/29/2020,,0.26,,,12.05,,,,1.07,60.125,,,,
EV136,08/31/2020,,84.02,,,14.65,,,,187.63,45.004999999999995,,,,
EV136,09/01/2020,,111.66,,,21.29,,,,200.58,53.105000000000004,,,,
EV136,09/02/2020,,108.08,,,17.86,,,,207.67,60.935,,,,
EV136,09/03/2020,,81.44,,,14.21,,,,160.45,62.73500000000001,,,,
EV136,09/04/2020,,30.73,,,8.64,,,,60.92,65.705,,,,
EV136,09/05/2020,,0.32,,,0.14,,,,0.94,66.69500000000001,,,,
EV136,09/08/2020,,76.56,,,14.25,,,,130.95,39.785,,,,
EV136,09/09/2020,,108.24,,,18.12,,,,204.87,50.045,,,,
EV136,09/10/2020,,74.12,,,10.93,,,,148.54,57.74,,,,
EV136,09/11/2020,,83.84,,,11.42,,,,181.43,59.27,,,,
EV136,09/14/2020,,84.2,,,14.61,,,,158.91,58.144999999999996,,,,
EV136,09/15/2020,,125.73,,,18.75,,,,230.35,56.615,,,,
EV136,09/16/2020,,84.66,,,11.64,,,,163.43,57.965,,,,
EV136,09/17/2020,,95.4,,,14.38,,,,155.32,59.27,,,,
EV136,09/18/2020,,65.71,,,13.71,,,,114.23,58.775000000000006,,,,
EV136,09/21/2020,,126.27,,,16.62,,,,228.88,52.52,,,,
EV136,09/22/2020,,132.75,,,21.79,,,,219.06,52.025,,,,
EV136,09/23/2020,,117.46,,,18.73,,,,197.68,53.915000000000006,,,,
EV136,09/24/2020,,123.38,,,16.77,,,,210.14,46.894999999999996,,,,
EV136,09/25/2020,,78.4,,,19.58,,,,170.46,40.55,,,,
EV136,09/26/2020,,3.57,,,2.7,,,,27.66,40.91,,,,
EV136,09/28/2020,,105.56,,,16.37,,,,191.75,44.78,,,,
EV136,09/29/2020,,65.89,,,13.35,,,,125.93,52.115,,,,
EV136,09/30/2020,,82.99,,,12.31,,,,166.41,53.465,,,,
EV136,10/01/2020,,47.59,,,7.57,,,,79.82,52.295,,,,
EV136,10/02/2020,,73.26,,,10.73,,,,148.3,55.175000000000004,,,,
EV136,10/05/2020,,108.44,,,13.54,,,,215.93,51.754999999999995,,,,
EV136,10/06/2020,,36.37,,,5.63,,,,85.27,53.78,,,,
EV136,10/07/2020,,89.25,,,9.89,,,,183.05,56.480000000000004,,,,
EV136,10/08/2020,,10.67,,,1.09,,,,19.2,52.565,,,,
EV136,10/09/2020,,4.59,,,8.56,,,,10.09,51.71,,,,
EV136,10/10/2020,,,,,,,,,,44.06,,,,
EV136,10/11/2020,,,,,,,,,,36.14,,,,
EV136,10/12/2020,,,,,,,,,,39.019999999999996,,,,
EV136,10/13/2020,,0,,,19.49,,,,0,36.635,,,,
EV136,10/14/2020,,8.08,,,0.81,,,,15.92,35.285,,,,
EV136,10/21/2020,,0,,,0.07,,,,1.57,31.505,,,,
EV136,12/01/2020,,0.05,,,2.29,,,,26.67,30.38,,,,
EV136,12/10/2020,,0.01,,,0.29,,,,0.71,29.54,,,,
EV136,12/15/2020,,0.01,,,0.32,,,,0.61,25.4,,,,
EV136,12/17/2020,,8.1,,,11.38,,,,14.48,31.82,,,,
EV136,12/18/2020,,0.1,,,9.88,,,,0.45,30.98,,,,
EV136,12/19/2020,,0.05,,,10.07,,,,2.38,34.16,,,,
EV136,12/20/2020,,0,,,23.97,,,,0,36.38,,,,
EV136,12/21/2020,,86.05,,,19.7,,,,214.36,35.48,,,,
EV136,12/22/2020,,95.11,,,23.6,,,,284.05,28.04,,,,
EV136,12/23/2020,,83.29,,,21.14,,,,252.47,19.759999999999998,,,,
EV136,12/24/2020,,79.96,,,20.65,,,,272.35,21.14,,,,
EV136,12/25/2020,,,,,,,,,,23.24,,,,
EV136,12/26/2020,,0.13,,,23.96,,,,0.5,28.52,,,,
EV136,12/27/2020,,,,,,,,,,27.44,,,,
EV136,12/28/2020,,82.08,,,22.98,,,,290.82,20.48,,,,
EV136,12/29/2020,,37.27,,,21.57,,,,125.54,18.08,,,,
EV136,12/30/2020,,66.86,,,22.04,,,,226.86,22.76,,,,
EV136,12/31/2020,,109.05,,,16.09,,,,341.23,27.5,,,,
EV136,01/02/2021,,0,,,8.59,,,,0,32.9,,,,
EV136,01/03/2021,,,,,,,,,,34.519999999999996,,,,
EV136,01/04/2021,,107.83,,,22.52,,,,249.78,31.52,,,,
EV136,01/05/2021,,37.73,,,10.88,,,,107.93,31.82,,,,
EV136,01/06/2021,,29.83,,,14.8,,,,88.95,31.7,,,,
EV136,01/07/2021,,103.72,,,21.73,,,,308.61,30.439999999999998,,,,
EV136,01/08/2021,,86.31,,,21.06,,,,241.04,29.18,,,,
EV136,01/09/2021,,0,,,23.98,,,,0,26.72,,,,
EV136,01/10/2021,,0,,,23.97,,,,0,24.14,,,,
EV136,01/11/2021,,109.07,,,23.19,,,,342.7,26.96,,,,
EV136,01/12/2021,,122.12,,,23.58,,,,356.36,30.74,,,,
EV136,01/13/2021,,49.14,,,14.98,,,,136.14,34.76,,,,
EV136,01/14/2021,,106.12,,,17.56,,,,259.8,27.86,,,,
EV136,01/15/2021,,108.48,,,19.44,,,,310.04,25.46,,,,
EV136,01/16/2021,,0,,,23.97,,,,0,26.119999999999997,,,,
EV136,01/17/2021,,0,,,23.94,,,,0,28.82,,,,
EV136,01/18/2021,,0,,,23.84,,,,0,28.22,,,,
EV136,01/19/2021,,74.28,,,16.03,,,,232.65,22.64,,,,
EV136,01/20/2021,,111.68,,,18.98,,,,286.37,27.62,,,,
EV136,01/21/2021,,0.23,,,17.97,,,,6.57,28.76,,,,
EV136,01/22/2021,,109.71,,,23.42,,,,328.12,25.58,,,,
EV136,01/23/2021,,,,,,,,,,21.8,,,,
EV136,01/24/2021,,,,,,,,,,18.8,,,,
EV136,01/25/2021,,37.47,,,20.29,,,,155.05,20.3,,,,
EV136,01/26/2021,,116.24,,,23.66,,,,362.22,17.18,,,,
EV136,01/27/2021,,107.25,,,23.64,,,,375.59,19.34,,,,
EV136,01/28/2021,,74.03,,,20.45,,,,198.68,27.2,,,,
EV136,01/29/2021,,112.22,,,23.42,,,,258.4,29.900000000000002,,,,
EV136,01/30/2021,,0,,,23.98,,,,0,29.18,,,,
EV136,01/31/2021,,0,,,23.98,,,,0,29.419999999999998,,,,
EV136,02/01/2021,,111.33,,,21.46,,,,258.49,34.94,,,,
EV136,02/02/2021,,90.95,,,22.08,,,,243.45,33.56,,,,
EV136,02/03/2021,,96.59,,,23.91,,,,289.86,26.84,,,,
EV136,02/04/2021,,86.05,,,22.01,,,,281.8,25.7,,,,
EV136,02/05/2021,,84.91,,,21.8,,,,287.18,29.12,,,,
EV136,02/06/2021,,,,,,,,,,29.66,,,,
EV136,02/07/2021,,,,,,,,,,19.64,,,,
EV136,02/08/2021,,106.58,,,22.33,,,,362.72,14.54,,,,
EV136,02/09/2021,,105.31,,,22.09,,,,345.34,14.24,,,,
EV136,02/10/2021,,66.3,,,22.42,,,,264.43,14.059999999999999,,,,
EV136,02/11/2021,,17.29,,,23.55,,,,65.38,1.6999999999999993,,,,
EV136,02/12/2021,,,,,,,,,,-4.480000000000004,,,,
EV136,02/13/2021,,,,,,,,,,0.1999999999999993,,,,
EV136,02/14/2021,,,,,,,,,,8.000000000000002,,,,
EV136,02/15/2021,,,,,,,,,,15.86,,,,
EV136,02/16/2021,,48.69,,,23.94,,,,193.96,21.38,,,,
EV136,02/17/2021,,85.81,,,21.02,,,,306.49,22.939999999999998,,,,
EV136,02/18/2021,,74.31,,,18.55,,,,231.96,21.92,,,,
EV136,02/19/2021,,95.28,,,22.65,,,,291.26,25.64,,,,
EV136,02/20/2021,,0,,,23.98,,,,0,25.82,,,,
EV136,02/21/2021,,,,,,,,,,30.62,,,,
EV136,02/22/2021,,90.78,,,22.46,,,,264.56,36.26,,,,
EV136,02/23/2021,,86.03,,,22.67,,,,256.05,28.52,,,,
EV136,02/24/2021,,84.96,,,20.22,,,,270.15,24.74,,,,
EV136,02/25/2021,,85.46,,,21.92,,,,267.4,23.12,,,,
EV136,02/26/2021,,61.59,,,21.92,,,,187.29,26.119999999999997,,,,
EV136,02/27/2021,,0.14,,,23.77,,,,4.37,22.88,,,,
EV136,02/28/2021,,0,,,23.98,,,,0,21.86,,,,
EV136,03/01/2021,,85.59,,,22.58,,,,252.4,29.720000000000002,,,,
EV136,03/02/2021,,111.11,,,23.77,,,,276.58,33.14,,,,
EV136,03/03/2021,,106.81,,,23.56,,,,264.91,35.36,,,,
EV136,03/04/2021,,85.07,,,22.38,,,,187.9,35.72,,,,
EV136,03/05/2021,,98.14,,,22.42,,,,207.84,37.76,,,,
EV136,03/06/2021,,,,,,,,,,36.74,,,,
EV136,03/07/2021,,,,,,,,,,32.24,,,,
EV136,03/08/2021,,90.89,,,22.99,,,,245.34,29.3,,,,
EV136,03/09/2021,,102.02,,,18.32,,,,249.04,28.88,,,,
EV136,03/10/2021,,37.53,,,20.14,,,,115.69,27.5,,,,
EV136,03/11/2021,,121.66,,,23.58,,,,267.25,28.82,,,,
EV136,03/12/2021,,79.76,,,13.92,,,,177.25,31.34,,,,
EV136,03/13/2021,,0.08,,,9.48,,,,2.47,35.54,,,,
EV136,03/14/2021,,0,,,22.98,,,,0,38,,,,
EV136,03/15/2021,,85.67,,,22.01,,,,202,39.2,,,,
