Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer
EV022,8/31/18 12:00 AM,,56.98,,,,,,42.4,101.736,,0,21103.568
EV022,9/1/18 12:00 AM,,83.637,,,,,,65,151.064,,21103.568,21130.224
EV022,9/2/18 12:00 AM,,91.963,,,,,,73.2,170.723,,21130.224,21222.25
EV022,9/3/18 12:00 AM,,95.629,,,,,,76.2,180.987,,21222.25,21317.941
EV022,9/4/18 12:00 AM,,,,,,,,-0.5,0.004,,21317.941,
EV022,9/5/18 12:00 AM,,84.569,,,,,,63.5,142.725,,0,21402.571
EV022,9/6/18 12:00 AM,,83.885,,,,,,64,140.428,,21402.571,21486.519
EV022,9/7/18 12:00 AM,,83.885,,,,,,66.3,148.572,,21486.519,21570.466
EV022,9/8/18 12:00 AM,,84.817,,,,,,66.1,151.056,,21570.466,21655.345
EV022,9/9/18 12:00 AM,,97.245,,,,,,77.2,182.728,,21655.345,21752.652
EV022,9/10/18 12:00 AM,,4.722,,,,,,2,3.945,,21752.652,21757.437
EV022,9/16/18 12:00 AM,,,,,,,,0,0.078,,21757.437,
EV022,9/23/18 12:00 AM,,24.917,,,,,,12.9,29.682,,0,21782.416
EV022,9/24/18 12:00 AM,,27.34,,,,,,17.3,44.727,,21782.416,21809.818
EV022,9/25/18 12:00 AM,,83.202,,,,,,61.8,139.918,,21809.818,21893.082
EV022,9/26/18 12:00 AM,,83.202,,,,,,62.4,140.457,,21893.082,21976.346
EV022,9/27/18 12:00 AM,,81.835,,,,,,72,163.813,,21976.346,22058.242
EV022,9/28/18 12:00 AM,,81.4,,,,,,68.2,158.545,,22058.242,22139.704
EV022,9/29/18 12:00 AM,,81.027,,,,,,66.6,152.851,,22139.704,22220.793
EV022,9/30/18 12:00 AM,,98.549,,,,,,72.9,172.231,,22220.793,22319.405
EV022,10/1/18 12:00 AM,,0,,,,,,0.3,2.57,,22319.405,22319.467
EV022,10/2/18 12:00 AM,,0.186,,,,,,0.6,8.145,,22319.467,22319.715
EV022,10/3/18 12:00 AM,,85.563,,,,,,68.8,154.371,,22319.715,22405.34
EV022,10/4/18 12:00 AM,,13.732,,,,,,8.3,25.334,,22405.34,22419.135
EV022,10/5/18 12:00 AM,,82.767,,,,,,67.2,145.675,,22419.135,22501.964
EV022,10/6/18 12:00 AM,,83.512,,,,,,62.2,141.965,,22501.964,22585.538
EV022,10/7/18 12:00 AM,,102.402,,,,,,74.9,174.207,,22585.538,22688.002
EV022,10/8/18 12:00 AM,,95.878,,,,,,71,163.887,,22688.002,22783.942
EV022,10/9/18 12:00 AM,,78.479,,,,,,55.3,128.953,,22783.942,22862.483
EV022,10/10/18 12:00 AM,,76.677,,,,,,57.9,128.13,,22862.483,22939.222
EV022,10/11/18 12:00 AM,,84.569,,,,,,63.8,139.523,,22939.222,23023.853
EV022,10/12/18 12:00 AM,,83.388,,,,,,64.3,144.253,,23023.853,23107.303
EV022,10/13/18 12:00 AM,,83.326,,,,,,64.7,143.748,,23107.303,23190.691
EV022,10/14/18 12:00 AM,,0.062,,,,,,1.9,9.656,,23190.691,23190.816
EV022,10/15/18 12:00 AM,,96.064,,,,,,63.1,140.31,,23190.816,23286.942
EV022,10/16/18 12:00 AM,,,,,,,,-0.1,0.046,,23286.942,
EV022,10/17/18 12:00 AM,,84.941,,,,,,67.3,150.177,,0,23371.945
EV022,10/18/18 12:00 AM,,0.435,,,,,,8.1,22.047,,23371.945,23372.442
EV022,10/19/18 12:00 AM,,0.186,,,,,,0.3,7.24,,23372.442,23372.691
EV022,10/20/18 12:00 AM,,83.388,,,,,,74.1,170.229,,23372.691,23456.141
EV022,10/21/18 12:00 AM,,,,,,,,-0.5,0.055,,23456.141,
EV022,10/22/18 12:00 AM,,95.815,,,,,,66.8,152.386,,0,23552.019
EV022,10/23/18 12:00 AM,,83.761,,,,,,59.1,135.635,,23552.019,23635.842
EV022,10/24/18 12:00 AM,,86.06,,,,,,64.5,142.355,,23635.842,23721.964
EV022,10/25/18 12:00 AM,,86.681,,,,,,63.2,143.531,,23721.964,23808.707
EV022,10/26/18 12:00 AM,,82.518,,,,,,63.7,143.833,,23808.707,23891.287
EV022,10/27/18 12:00 AM,,85.501,,,,,,70,161.907,,23891.287,23976.85
EV022,10/28/18 12:00 AM,,0.062,,,,,,-0.3,2.625,,23976.85,23976.974
EV022,10/29/18 12:00 AM,,,,,,,,0,,,23976.974,
EV022,10/30/18 12:00 AM,,83.761,,,,,,64.2,140.429,,0,24060.797
EV022,10/31/18 12:00 AM,,85.066,,,,,,62.3,138.813,,24060.797,24145.925
EV022,11/1/18 12:00 AM,,83.637,,,,,,65.6,140.787,,24145.925,24229.624
EV022,11/2/18 12:00 AM,,51.263,,,,,,40.1,99.819,,24229.624,24280.949
EV022,11/3/18 12:00 AM,,59.341,,,,,,54,124.756,,24280.949,24340.352
EV022,11/4/18 12:00 AM,,83.637,,,,,,65,149.234,,24340.352,24424.051
EV022,11/5/18 12:00 AM,,89.415,,,,,,71.1,162.861,,24424.051,24513.528
EV022,11/6/18 12:00 AM,,83.947,,,,,,63.2,140.196,,24513.528,24601.577
EV022,11/7/18 12:00 AM,,83.761,,,,,,63.8,144.545,,24601.577,24685.4
EV022,11/8/18 12:00 AM,,84.693,,,,,,65.6,142.221,,24685.4,24770.155
EV022,11/9/18 12:00 AM,,83.512,,,,,,63.1,138.766,,24770.155,24853.729
EV022,11/10/18 12:00 AM,,86.681,,,,,,67.4,146.155,,24853.729,24940.783
EV022,11/11/18 12:00 AM,,65.306,,,,,,58.5,128.98,,24940.783,25006.152
EV022,11/12/18 12:00 AM,,0.186,,,,,,0.5,9.269,,25006.152,25006.4
EV022,11/13/18 12:00 AM,,76.801,,,,,,62.5,133.764,,25006.4,25083.264
EV022,11/14/18 12:00 AM,,83.761,,,,,,68.4,145.947,,25083.264,25167.087
EV022,11/15/18 12:00 AM,,84.382,,,,,,66.4,147.175,,25167.087,25251.655
EV022,11/16/18 12:00 AM,,58.409,,,,,,45.3,104.813,,25251.655,25310.126
EV022,11/17/18 12:00 AM,,83.885,,,,,,65.1,141.118,,25310.126,25394.074
EV022,11/18/18 12:00 AM,,0.186,,,,,,-0.1,1.139,,25394.074,25394.322
EV022,11/19/18 12:00 AM,,91.093,,,,,,64.2,144.028,,25394.322,25485.477
EV022,11/20/18 12:00 AM,,58.906,,,,,,36.2,89.782,,25485.477,25549.479
EV022,11/21/18 12:00 AM,,78.293,,,,,,53.5,121.546,,25549.479,25627.896
EV022,11/22/18 12:00 AM,,83.823,,,,,,62.3,131.718,,25627.896,25711.905
EV022,11/23/18 12:00 AM,,0.249,,,,,,1,5.944,,25711.905,25712.216
EV022,11/24/18 12:00 AM,,84.009,,,,,,52.1,115.86,,25712.216,25796.287
EV022,11/25/18 12:00 AM,,,,,,,,-0.5,1.765,,25796.287,
EV022,11/26/18 12:00 AM,,,,,,,,0.2,2.117,,0,
EV022,11/27/18 12:00 AM,,57.29,,,,,,40.3,97.425,,0,25853.64
EV022,11/28/18 12:00 AM,,83.574,,,,,,64.6,137.845,,25853.64,25937.276
EV022,11/29/18 12:00 AM,,83.574,,,,,,65.7,138.056,,25937.276,26020.913
EV022,11/30/18 12:00 AM,,83.015,,,,,,64.8,145.325,,26020.913,26103.99
EV022,12/1/18 12:00 AM,,68.351,,,,,,36.6,90.656,,26103.99,26172.403
EV022,12/2/18 12:00 AM,,,,,,,,0.3,2.626,,26172.403,
EV022,12/3/18 12:00 AM,,,,,,,,0.2,2.13,,0,
EV022,12/4/18 12:00 AM,,82.27,,,,,,72.1,150.252,,0,26254.735
EV022,12/5/18 12:00 AM,,44.801,,,,,,33.6,84.487,,26254.735,26299.598
EV022,12/6/18 12:00 AM,,83.512,,,,,,71.8,150.284,,26299.598,26383.172
EV022,12/7/18 12:00 AM,,83.699,,,,,,77.1,161.954,,26383.172,26466.933
EV022,12/8/18 12:00 AM,,83.637,,,,,,74.1,154.747,,26466.933,26550.632
EV022,12/9/18 12:00 AM,,92.833,,,,,,68.3,154.308,,26550.632,26643.589
EV022,12/10/18 12:00 AM,,77.92,,,,,,63.8,142.937,,26643.589,26726.977
EV022,12/11/18 12:00 AM,,83.637,,,,,,58.1,126.729,,26726.977,26810.676
EV022,12/12/18 12:00 AM,,83.574,,,,,,67.2,142.966,,26810.676,26894.312
EV022,12/13/18 12:00 AM,,83.885,,,,,,67.7,142.771,,26894.312,26978.384
EV022,12/14/18 12:00 AM,,80.965,,,,,,69,144.306,,26978.384,27059.411
EV022,12/15/18 12:00 AM,,83.823,,,,,,62.8,131.012,,27059.411,27143.296
EV022,12/16/18 12:00 AM,,91.093,,,,,,71.5,163.486,,27143.296,27234.451
EV022,12/17/18 12:00 AM,,92.087,,,,,,66.5,155.561,,27234.451,27332.317
EV022,12/18/18 12:00 AM,,84.134,,,,,,62.7,135.249,,27332.317,27420.676
EV022,12/19/18 12:00 AM,,83.699,,,,,,63.8,135.347,,27420.676,27504.561
EV022,12/20/18 12:00 AM,,86.992,,,,,,66.3,141.713,,27504.561,27591.615
EV022,12/21/18 12:00 AM,,85.128,,,,,,67.8,142.692,,27591.615,27676.805
EV022,12/22/18 12:00 AM,,83.761,,,,,,61.8,129.169,,27676.805,27760.628
EV022,12/23/18 12:00 AM,,86.371,,,,,,63.9,144.496,,27760.628,27847.309
EV022,12/24/18 12:00 AM,,91.342,,,,,,70.9,163.433,,27847.309,27943.808
EV022,12/25/18 12:00 AM,,83.947,,,,,,55.3,125.836,,27943.808,28032.975
EV022,12/26/18 12:00 AM,,,,,,,,0,0.008,,28032.975,
EV022,12/27/18 12:00 AM,,85.936,,,,,,67.7,140.838,,0,28118.973
EV022,12/28/18 12:00 AM,,84.009,,,,,,67.1,142.888,,28118.973,28203.044
EV022,12/29/18 12:00 AM,,83.823,,,,,,74.4,154.326,,28203.044,28286.929
EV022,12/30/18 12:00 AM,,80.219,,,,,,77.3,175.165,,28286.929,28367.148
EV022,12/31/18 12:00 AM,,79.908,,,,,,75.4,173.419,,28367.148,28451.655
EV022,1/1/19 12:00 AM,,91.777,,,,,,73.9,156.899,,28451.655,28547.16
EV022,1/2/19 12:00 AM,,58.72,,,,,,76.4,173.901,,28547.16,28606.19
EV022,1/3/19 12:00 AM,,84.631,,,,,,78.6,162.311,,28606.19,28690.883
EV022,1/4/19 12:00 AM,,84.072,,,,,,74,147.618,,28690.883,28775.016
