Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer
EV152,04/01/2021,,1.969746679,4.302797191,0.350228056,4.653025247,,,1.35,12.18753788,33,,
EV152,04/02/2021,,37.26984473,4.830198087,2.433631111,7.263829198,,,36.148437,129.1093091,36,,
EV152,04/03/2021,,1.2769178,5.037439264,0.190673889,5.228113153,,,46.156251,6.10667164,51,,
EV152,04/04/2021,,0.273403325,2.251501014,0.051221667,2.302722681,,,0.025,2.86860436,60,,
EV152,04/05/2021,,73.72569258,4.450525833,5.480084167,9.93061,,,80.615624,135.747207,67,,
EV152,04/06/2021,,0.686615167,7.064677222,0.127575,7.192252222,,,3.210937,16.474249,70,,
EV152,04/07/2021,,28.83783765,6.683985,1.642389722,8.326374722,,,12.729687,50.187849,70,,
EV152,04/08/2021,,,15.89449861,0.004585833,15.89908444,,,2.867188,8.313855,63,,
EV152,04/09/2021,,20.23184602,7.484722778,1.4938225,8.978545278,,,15.6625,57.505416,54,,
EV152,04/10/2021,,,16.53550333,,,,,1.076562,3.288574,53,,
EV152,04/11/2021,,,0.296332778,0.012645556,0.308978334,,,0.432812,1.36568,50,,
EV152,04/12/2021,,75.22941149,10.07949417,5.688089167,15.76758334,,,41.051563,155.660082,54,,
EV152,04/13/2021,,6.608282629,12.14804139,0.681784167,12.82982556,,,6.604689,23.974751,49,,
EV152,04/14/2021,,0.64622604,0.612934722,0.09431,0.707244722,,,1.101562,4.017929,44,,
EV152,04/15/2021,,74.28492665,8.3313125,5.693329167,14.02464167,,,41.585938,153.570441,45,,
EV152,04/16/2021,,36.93741114,9.258936944,2.538496667,11.79743361,,,22.773437,84.206331,47,,
EV152,04/17/2021,,,3.189662778,,,,,0.025,,44,,
EV152,04/18/2021,,0.065243975,9.581270556,0.012315,9.593585556,,,0.285938,0.878535,49,,
EV152,04/19/2021,,2.289752843,16.52866361,0.3628925,16.89155611,,,6.025,21.435916,51,,
EV152,04/20/2021,,,4.256635556,,,,,2.121875,6.859156,40,,
EV152,04/21/2021,,0.351074724,3.606373889,0.080628333,3.687002222,,,1.8125,5.540668,39,,
EV152,04/22/2021,,0.475348962,2.192690278,0.091149722,2.28384,,,2.357812,7.633921,42,,
EV152,04/23/2021,,19.30911042,6.945240833,1.331370278,8.276611111,,,11.592187,40.714844,53,,
EV152,04/25/2021,,,2.689053333,0.005086667,2.69414,,,0.132812,7.702794,46,,
EV152,04/26/2021,,,4.014380833,,,,,1.378125,4.210073,53,,
EV152,04/27/2021,,0.295151316,9.825766944,0.062433056,9.8882,,,0.756251,2.146816,73,,
EV152,04/28/2021,,0.487776386,20.48817917,0.087935556,20.57611473,,,2.545312,8.622955,52,,
EV152,04/29/2021,,,3.608718056,,,,,0.607812,1.775949,53,,
EV152,04/30/2021,,,0.374793333,,,,,0.670313,2.119585,53,,
EV152,05/03/2021,,0.459814682,20.31121028,0.077098333,20.38830861,,,1.476563,5.275103,65,,
EV152,05/04/2021,,,16.084875,,,,,2.879687,10.089061,57,,
EV152,05/05/2021,,0.198838782,1.956895278,0.034352778,1.991248056,,,2.246875,7.032809303,51,,
EV152,05/06/2021,,1.059437883,19.70515722,0.139879722,19.84503694,,,4.159375,13.1663687,49,,
EV152,05/07/2021,,,2.695736944,,,,,0.0125,,50,,
EV152,05/10/2021,,0.149129086,0.727006944,0.032043056,0.75905,,,0.484376,1.509476,46,,
EV152,05/11/2021,,,0.187444167,0.015902778,0.203346945,,,1.6875,4.211138,46,,
EV152,05/12/2021,,,1.9334175,,,,,2.879688,9.260255,50,,
EV152,05/17/2021,,0.416318699,12.3980875,0.063564167,12.46165167,,,0.720312,2.264599,63,,
EV152,05/18/2021,,,0.862839444,,,,,0.557813,1.094483,65,,
EV152,05/19/2021,,17.29586714,12.01564944,0.759758889,12.77540833,,,7.432812,32.018862,69,,
EV152,05/20/2021,,0.702149447,18.81661528,0.117533056,18.93414834,,,4.101562,19.907159,74,,
EV152,05/21/2021,,,11.36873056,,,,,6.889062,23.36649235,77,,
EV152,05/22/2021,,0.459814682,2.10931,0.086563889,2.195873889,,,2.33125,7.848162653,78,,
EV152,05/23/2021,,0.553020361,2.685006944,0.126186667,2.811193611,,,48.671875,4.836657,75,,
EV152,05/24/2021,,74.90940532,9.0720075,5.764733056,14.83674056,,,140.967188,176.9136717,69,,
EV152,05/25/2021,,12.49577468,14.55388306,1.309326667,15.86320973,,,186.831248,48.83961823,79,,
EV152,05/26/2021,,73.00800885,5.889080833,5.269609167,11.15869,,,94.470312,172.590842,73,,
EV152,05/27/2021,,73.58899154,16.23442194,5.8500475,22.08446944,,,44.070311,170.011968,57,,
EV152,05/28/2021,,78.77744037,16.08467917,5.661434167,21.74611334,,,66.690626,251.734219,48,,
EV152,05/29/2021,,,18.75086361,,,,,0.917187,1.087086,51,,
EV152,05/31/2021,,0.226800485,8.207616667,0.045772778,8.253389445,,,0.707813,2.304827,63,,
EV152,06/01/2021,,78.55374737,15.31948028,5.189738333,20.50921861,,,48.521877,191.472312,63,,
EV152,06/02/2021,,11.53886304,7.775448056,0.833926111,8.609374167,,,10.175,42.63624978,67,,
EV152,06/03/2021,,106.1581626,14.6503375,7.865501389,22.51583889,,,86.964064,286.900212,71,,
EV152,06/04/2021,,0.941377356,17.73010028,0.179578056,17.90967834,,,36.498438,25.74154724,80,,
EV152,06/05/2021,,,21.55151056,,,,,0.1875,,81,,
EV152,06/07/2021,,57.4364474,13.60857056,4.278487222,17.88705778,,,41.073435,120.044157,78,,
EV152,06/08/2021,,,4.309585833,,,,,,,78,,
EV152,07/01/2021,,4.119691005,8.033815833,0.445664444,8.479480277,,,,11.601942,71,,
EV152,07/02/2021,,36.33778732,20.81525472,2.439150556,23.25440528,,,20.148437,74.710505,65,,
EV152,07/03/2021,,0.201945637,14.96501194,0.031594444,14.99660638,,,1.035937,2.09806,70,,
