Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer
EV148,04/01/2021,,,1.487251389,,,,,1.89375,5.393164,33,,
EV148,04/02/2021,,2.749567526,3.927750278,0.404451389,4.332201667,,,6.348438,14.983345,36,,
EV148,04/06/2021,,,0.047031111,,,,,0.182812,0.40071,70,,
EV148,04/08/2021,,0.406998131,2.238876667,0.086701389,2.325578056,,,1.326562,4.416718,63,,
EV148,04/09/2021,,1.354589199,1.409708889,0.277513889,1.687222778,,,1.898438,5.616645,54,,
EV148,04/12/2021,,11.97692973,1.944323056,0.806221944,2.750545,,,7.198438,24.152979,54,,
EV148,04/13/2021,,0.63069176,1.450999444,0.095659444,1.546658888,,,2.382813,7.621228,49,,
EV148,04/14/2021,,1.252062952,4.643078056,0.178895278,4.821973334,,,4.662501,16.509905,44,,
EV148,04/15/2021,,0.789141414,3.807463056,0.172111667,3.979574723,,,5.396876,10.371208,45,,
EV148,04/16/2021,,3.144138233,5.059897778,0.500720278,5.560618056,,,4.565626,16.777931,47,,
EV148,04/19/2021,,3.638128331,3.199483333,0.339916389,3.539399722,,,5.198437,17.244494,51,,
EV148,04/20/2021,,,2.424270556,0.018918611,2.443189167,,,2.63125,8.27118,40,,
EV148,04/21/2021,,0.298258172,2.653240833,0.081095556,2.734336389,,,3.198437,7.302692,39,,
EV148,04/23/2021,,18.32423708,0.833215,0.769457222,1.602672222,,,7.581251,27.521927,53,,
EV148,04/30/2021,,,0.040493056,0.005892222,0.046385278,,,0.0625,0.167322,53,,
EV148,05/04/2021,,,0.530015278,,,,,0.248438,0.662116,57,,
EV148,05/06/2021,,14.99679372,5.665606389,0.858565,6.524171389,,,38.031249,27.454896,49,,
EV148,05/07/2021,,,3.710676111,0.003835556,3.714511667,,,1.612499,5.070757,50,,
EV148,05/10/2021,,,1.318935,,,,,1.290625,3.740548,46,,
EV148,05/11/2021,,,0.078381111,0.004418889,0.0828,,,0.335937,0.639209,46,,
EV148,05/12/2021,,24.03153086,2.002980278,1.452083333,3.455063611,,,15.973438,46.418912,50,,
EV148,05/13/2021,,0.382143283,11.61755389,0.090452222,11.70800611,,,6.782812,25.990941,55,,
EV148,05/14/2021,,41.84313671,2.286177778,2.986958056,5.273135834,,,21.678125,76.405258,60,,
EV148,05/17/2021,,,0.216129167,,,,,,0.02807,63,,
EV148,05/18/2021,,,0.853890556,,,,,0.270313,1.950409,65,,
EV148,05/19/2021,,17.51334767,0.478276111,0.707411389,1.1856875,,,7.335938,26.564659,69,,
EV148,05/21/2021,,,1.325038056,,,,,1.714063,5.30545,77,,
EV148,05/24/2021,,,0.818150278,,,,,0.695313,2.159113,69,,
EV148,05/25/2021,,,0.506949722,,,,,0.025,,79,,
EV148,05/26/2021,,,1.35445,,,,,1.439063,4.795008,73,,
EV148,06/02/2021,,,0.2332625,,,,,0.148438,0.488845,67,,
EV148,06/07/2021,,,0.041441944,,,,,0.175,0.42637,78,,
EV148,06/09/2021,,0.077671399,0.510554722,0.016865556,0.527420278,,,1.240626,3.967986,80,,
EV148,06/10/2021,,,3.259325833,,,,,4.765625,15.647954,77,,
EV148,06/11/2021,,,2.498459444,,,,,6.007813,20.073804,81,,
EV148,06/14/2021,,,1.178411667,,,,,1.835938,4.858508,75,,
EV148,06/16/2021,,,0.986204722,,,,,1.095312,2.650832,67,,
EV148,06/17/2021,,13.47132745,0.613634167,0.730875833,1.34451,,,8.30625,29.412328,71,,
EV148,06/18/2021,,,5.694746944,,,,,10.332813,25.363945,81,,
EV148,06/21/2021,,,0.054795556,0.00842,0.063215556,,,0.046875,0.254976,70,,
EV148,06/23/2021,,,0.245795278,,,,,0.817187,1.437947,69,,
EV148,06/24/2021,,18.41122843,2.112179722,0.771299167,2.883478889,,,10.00625,33.699862,72,,
EV148,06/25/2021,,0.372822715,2.666397222,0.099256667,2.765653889,,,2.823437,10.898055,72,,
EV148,06/27/2021,,,0.044883056,0.00266,0.047543056,,,0.175,0.375247,76,,
EV148,06/28/2021,,19.56697946,1.040274444,0.964443333,2.004717777,,,9.303124,34.219893,72,,
EV148,07/01/2021,,8.369869959,1.345253056,0.583376111,1.928629167,,,4.971875,18.624111,71,,
EV148,07/02/2021,,,0.844287222,,,,,1.014062,3.010962,65,,
EV148,07/06/2021,,,2.723039444,0.014448889,2.737488333,,,4.798437,17.5953,83,,
EV148,07/08/2021,,29.53687962,3.963281944,1.399086111,5.362368055,,,14.890624,58.946747,67,,
EV148,07/09/2021,,3.454823829,2.634908333,0.1937825,2.828690833,,,5.576563,16.295835,66,,
EV148,07/15/2021,,17.2150895,0.803206944,0.948070556,1.7512775,,,12.782812,35.400889,75,,
