Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC
EV174,2020-09-04,,,,,,,,,,,16440.875,16440.875,,
EV174,2020-09-12,,,,,,,,,,,,,,
EV174,2020-09-16,,,,,,,,,,,,,,
EV174,2020-09-17,,,,,,,,,,,,,,
EV174,2020-09-18,,,,,,,,,,,,,,
EV174,2020-09-19,,,,,,,,,,,,,,
EV174,2020-09-21,,,,,,,,,,,,,,
EV174,2020-11-02,,,,,,,,,,49.0,,,,
EV174,2020-11-03,2.0,,1.1500000000000001,3.05,4.199999999999999,89.6,83.6,6.800000000000011,190.90000000000012,52.0,21293.124,21293.124,90.4,83.6
EV174,2020-11-04,1.0,,0.016666666666666666,0.03333333333333333,0.05,82.8,82.4,0.3999999999999915,478.80000000000007,57.0,21293.124,21293.124,82.8,82.4
EV174,2020-11-05,,,,,,,,,,56.0,,,,
EV174,2020-11-06,,,,,,,,,,62.0,,,,
EV174,2020-11-09,,,,,,,,,,31.0,,,,
EV174,2020-11-10,,,,,,,,,,33.0,,,,
EV174,2020-11-11,,,,,,,,,,36.0,,,,
EV174,2020-11-12,,,,,,69.2,69.2,0.0,2.6000000000000227,33.0,21293.124,21293.124,69.2,69.2
EV174,2020-11-26,,,,,,,,,,35.0,,,,
EV174,2021-01-07,,,,,,,,,,31.0,,,,
EV174,2021-03-03,3.0,,2.1,4.183333333333334,6.283333333333333,48.4,38.0,106.40000000000006,,43.0,22838.468,29008.124,48.4,0.0
EV174,2021-03-04,,,,,,38.4,56.4,19.600000000000005,,48.0,29008.124,29012.876,58.8,25.2
EV174,2021-03-05,,,,,,56.4,41.6,32.800000000000004,,47.0,29012.876,29014.75,56.4,24.4
EV174,2021-03-06,,,,,,43.6,43.2,0.3999999999999986,,54.0,29014.75,29015.124,43.6,43.2
