Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC,Percent Idling Time,Drive Cycle,Energy Consumed While Driving,Energy Consumed While Idling,Average Speed,Maximum Speed
EV146,12/05/2022,,9.48833810546409,0.09669722222222221,0.3375075,0.43420472222222223,100,100,7.8025,14.700414,43.34,11289.4011472998,11298.8956991172,100,92.205,0.2226996098230673,,14.099486,0.590308,8.9211888737804,44.806688315239
EV146,12/06/2022,,77.658971605822,1.4857052777777777,2.671802222222222,4.1575074999999995,100,100,103.055,141.980213,35.6,11298.8956991172,11376.5608844349,100,44.08,0.35735480399681246,,126.139885,15.839834,10.968744985841,54.3262894694981
EV146,12/07/2022,,74.2414300485167,1.5655602777777777,2.5499983333333334,4.115558611111111,100,67.5275,102.37,139.292893,34.52,11376.5608844349,11450.8085281953,100,44.1475,0.38040043301803705,,118.973194,20.324403,15.0342546094314,53.6733638053766
EV146,12/08/2022,,72.3773164718047,1.532091388888889,2.7230169444444443,4.255108333333333,99.9675,66.2325,107.7625,142.5201,32.72,11450.8085281953,11523.1920583791,100,41.5575,0.36005931432741956,,123.059185,19.456784,14.3212615931991,51.1417621092818
EV146,12/09/2022,,,0.12611555555555556,0,0.12611555555555556,,,,,35.78,,,,,1,,,,,
EV146,12/12/2022,,50.9835063230733,1.245748888888889,1.6808397222222222,2.9265886111111112,100,66.2325,67.925,98.597959,35.24,11523.1920583791,11574.1817784141,100,17.435,0.4256658705495088,,83.841254,14.738336,13.1678912158204,55.4500970581802
EV146,12/13/2022,,70.8425296269784,1.7113255555555555,2.4959716666666667,4.2072972222222225,14.2525,39.9575,111.63,150.159624,20.84,11574.1817784141,11645.030521753,100,0.29,0.4067517613247354,,127.092765,23.066128,14.6746116606355,55.328735807882
EV146,12/14/2022,,73.5703491609003,1.7128925,2.4957688888888887,4.208661388888888,30.6625,100,117.7375,147.792382,26.060000000000002,11645.030521753,11718.6070846258,100,29.2725,0.4069922338067244,,126.821196,20.945519,8.78059583591132,57.0642062852939
EV146,12/15/2022,,0.42874612264376,0.4329255555555555,0.05539111111111111,0.4883166666666666,100,100,0,2.479678,20.66,11718.6070846258,11719.0420444604,100,100,0.8865672321012094,,0.983908,1.486056,0.396928160247281,10.6846721397041
EV146,12/16/2022,,9.73067287043665,0.6551822222222222,0.36890277777777775,1.024085,100,100,11.3475,27.468355,19.22,11719.0420444604,11728.7789310427,100,80.09,0.6397732827081954,,20.143358,7.323195,4.29295648413266,48.5373425445399
EV146,12/20/2022,,0.20505249343832,1.452396111111111,0.02701638888888889,1.4794124999999998,72.5725,100,-0.7125,4.067876,34.16,11728.7789310427,11728.9901972481,100,41.725,0.9817384340818475,,0.530842,3.525347,0.0846270467039653,6.09720482382884
EV146,12/21/2022,,,0.3189111111111111,0,0.3189111111111111,,,,,20.84,,,,,1,,,,,
EV146,01/04/2023,,,0.8194561111111112,0,0.8194561111111112,,,,,29.3,,,,,1,,,,,
EV146,01/05/2023,,,0.03144222222222222,0,0.03144222222222222,,,,,35.78,,,,,1,,,,,
EV146,01/06/2023,,,0.5718322222222222,0,0.5718322222222222,,,,,33.98,,,,,1,,,,,
EV146,01/09/2023,,74.4029865584984,1.645310277777778,2.6188855555555555,4.264195833333334,94.6625,71.4275,86.4375,120.759142,41.18,11728.9901972481,11803.3993975185,100,15.8075,0.3858430386607348,,109.835441,10.917777,13.4674218985543,57.8215024258331
EV146,01/10/2023,,75.2107691084069,1.4674044444444445,2.6978005555555558,4.165205,96.9775,73.9775,87.7725,123.628494,43.16,11803.3993975185,11878.6163803388,100,50.645,0.3523006537359972,,113.51543,10.110291,14.6615812991074,57.5787793038654
EV146,01/11/2023,,75.9004911317903,1.56316,2.6992497222222225,4.262409722222222,14.585,61.0375,103.9675,140.737815,29.66,11878.6163803388,11954.5230851825,100,14.585,0.36673152086961763,,123.785002,16.946334,14.8712057774006,57.7996568788276
EV146,01/12/2023,,74.297353455818,1.7978283333333334,2.6305255555555553,4.428353888888889,100,75.3225,92.34,131.73279,35.42,11954.5230851825,12028.8266523503,100,47.62,0.40598117911132514,,115.068338,16.659143,12.8543805926859,53.4379225324107
EV146,01/13/2023,,75.9253459794798,1.866206388888889,2.609198888888889,4.475405277777778,15.1725,100,86.2525,123.755121,45.86,12028.8266523503,12104.7582120417,100,15.1725,0.4169915958573336,,109.196784,14.546609,10.880011450668,54.8602803378271
EV146,01/17/2023,,74.1917203531377,1.7193166666666666,2.5458422222222223,4.265158888888889,100,67.53,101.7025,140.188934,26.96,12104.7582120417,12178.9561461067,100,44.145,0.4031072959897547,,122.428832,17.74425,14.4884741797029,55.8505906754553
EV146,01/19/2023,,,0.12541583333333334,0,0.12541583333333334,,,,,28.4,,,,,1,,,,,
EV146,01/20/2023,,,0.2792441666666666,0,0.2792441666666666,,,,,21.2,,,,,1,,,,,
EV146,02/06/2023,,0.142915374214587,0.5171461111111112,0.033631666666666664,0.5507777777777778,100,99.9975,-1.4975,6.331596,32.18,12178.9561461067,12179.1052751929,100,98.875,0.9389378656445432,,0.626077,5.700871,0.200339934653419,7.81325745148334
EV146,02/07/2023,,0.105633102680347,0.5542944444444444,0.017444444444444443,0.5717388888888889,99.9975,98.665,0.3075,1.62891,31.28,12179.1052751929,12179.2171220075,99.9975,98.095,0.9694887915035029,,0.141891,1.486193,0.238864454661699,9.31571373180625
EV146,02/09/2023,,0.254762188817307,0.22275277777777777,0.05722027777777777,0.2799730555555555,97.3325,94.665,1.79,2.319764,20.84,12179.2295494313,12179.4780979082,97.3325,38.355,0.7956221977710157,,0.73203,1.58253,0.864701145311381,9.522028230136
EV146,02/14/2023,,53.2825797343514,0.19549166666666667,1.0572658333333333,1.2527575,94.665,51.945,62.76,76.881132,33.98,12179.4780979082,12232.7668913545,94.665,16.37,0.1560490890429047,,75.935238,0.935774,29.3224006093405,65.4260176817386
EV146,02/15/2023,,42.1227531217689,0.9654544444444444,1.5827494444444445,2.5482038888888887,100,28,72,92.762273,10.04,12232.7668913545,12274.8958581882,100,28,0.37887645044973944,,79.654838,13.103349,15.7771266520083,58.6054976437605
EV146,02/16/2023,,0.0248548476894934,0.11157861111111111,0.007732222222222222,0.11931083333333334,18.665,17.3325,0.655,0.640012,18.32,12274.8958581882,12274.9269267478,18.665,17.3325,0.9351926224451071,,0.111021,0.507576,0,0
EV146,02/17/2023,,,0.05327333333333333,0,0.05327333333333333,,,,,38.84,,,,,1,,,,,
EV146,02/21/2023,,,0.34363083333333333,0,0.34363083333333333,,,,,43.52,,,,,1,,,,,
EV146,02/22/2023,,,0.30505444444444446,0,0.30505444444444446,,,,,2.6599999999999966,,,,,1,,,,,
EV146,02/23/2023,,,0.04727111111111111,0,0.04727111111111111,,,,,-2.019999999999996,,,,,1,,,,,
EV146,02/24/2023,,,5.7506275,0,5.7506275,,,,,23.72,,,,,1,,,,,
EV146,02/27/2023,,74.6266801877038,1.6365758333333333,2.6140991666666666,4.250675,100,76.62,89.7975,125.353111,35.42,12274.9828501551,12349.5598206474,100,17.14,0.38501551714335563,,112.762877,12.585124,14.3432298851271,55.9816608506323
