Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer
EV103,10/1/2020,,0.497096954,12.03314278,0.098025833,12.13116861,,,0.4,1.46932,77,,1892.448103
EV103,10/2/2020,,77.91994751,6.469455556,1.070904722,7.540360278,,,37.2,57.93932,75,,1970.616599
EV103,10/3/2020,,77.79567327,0.166923333,1.555633611,1.722556944,,,68.4,104.47467,76,,2048.536547
EV103,10/4/2020,,23.23928259,14.85143028,0.521318056,15.37274833,,,24,35.1915,76,,2071.900103
EV103,10/5/2020,,48.59122723,4.817404167,1.720844722,6.538248889,,,52.4,78.6104,74,,2120.739879
EV103,10/6/2020,,44.98727432,9.922448611,1.449796944,11.37224556,,,34.39,51.38654,72,,2165.975702
EV103,10/7/2020,,47.09993637,1.020523889,1.137128889,2.157652778,,,31.2,47.49072,70,,2213.199913
EV103,10/8/2020,,76.9257536,2.819849722,1.837151667,4.657001389,,,65.6,95.89961,66,,2290.24994
EV103,10/9/2020,,60.7701026,8.942387778,1.318845556,10.26123333,,,40,54.40386,64,,2351.144317
EV103,10/10/2020,,43.49598346,4.154036944,0.986453056,5.14049,,,28.4,39.8746,68,,2394.888849
EV103,10/12/2020,,67.48091148,7.826998056,1.169805278,8.996803333,,,42.8,61.63014,68,,2462.742583
EV103,10/13/2020,,45.98146823,7.636094722,1.548705,9.184799722,,,50,70.7284,69,,2508.848326
EV103,10/14/2020,,61.14292532,11.15184444,1.720140556,12.871985,,,54.41,77.93285,75,,2571.109719
EV103,10/15/2020,,87.11624115,13.46007389,2.057299722,15.51737361,,,76,108.1116,74,,2658.350235
EV103,10/16/2020,,48.59122723,10.44655667,1.317667222,11.76422389,,,40,54.39328,74,,2707.19001
EV103,10/17/2020,,45.36009703,11.26785167,0.847140556,12.11499222,,,29.6,39.8422,73,,2752.674382
EV103,10/19/2020,,43.74453193,11.51748278,1.226548611,12.74403139,,,47.2,67.00749,71,,2796.667462
EV103,10/20/2020,,63.00703889,6.218700556,1.081973889,7.300674444,,,44.42,63.41914,71,,2860.171598
EV103,10/21/2020,,0.124274238,7.900516944,0.031395833,7.931912778,,,0.4,0.34097,69,,2860.420146
EV103,10/23/2020,,53.43792253,3.5477675,1.924965556,5.472733056,,,73.2,102.95312,66,,2913.982343
EV103,10/24/2020,,41.01049869,6.144111944,1.377315833,7.521427778,,,55.6,76.25675,62,,2955.117116
EV103,10/27/2020,,39.27065935,10.75924389,1.693033056,12.45227694,,,36.8,52.0041,57,,3044.718842
EV103,10/28/2020,,56.17195578,12.40285306,2.011270278,14.41412333,,,56,85.60124,59,,3101.015072
EV103,11/2/2020,,34.79678677,9.466710833,1.304550833,10.77126167,,,50,51.84338,61,,3135.936133
EV103,11/5/2020,,9.941939076,10.48143889,0.336904444,10.81834333,,,8.8,12.98439,62,,3192.853734
EV103,11/25/2020,,52.31945439,1.724496111,2.970351667,4.694847778,,,57.21,83.72949,49,,4106.145113
EV103,11/27/2020,,53.31364829,2.015533333,2.756255556,4.771788889,,,43.61,78.82341,45,,4159.831584
EV103,11/30/2020,,69.96639625,1.680292222,3.073713333,4.754005556,,,67.99,90.58503,47,,4229.922254
EV103,12/1/2020,,44.98727432,2.186190556,3.304471389,5.490661944,,,45.19,64.64427,47,,4282.987354
EV103,12/2/2020,,31.31710809,2.224016111,2.463677222,4.687693333,,,37.6,52.61522,48,,4346.49149
EV103,12/4/2020,,45.60864551,2.587262778,3.739477778,6.326740556,,,52.81,72.60237,50,,4400.302235
EV103,12/5/2020,,54.55639068,1.157936667,3.754225278,4.912161944,,,54.4,42.01625,49,,4462.936451
EV103,12/7/2020,,48.21840452,2.102686667,1.83163,3.934316667,,,40.4,52.90135,52,,4511.403404
EV103,12/8/2020,,45.73291975,6.400271111,4.739930833,11.14020194,,,44.38,82.10838,48,,4557.633421
EV103,12/9/2020,,60.89437684,1.421354167,3.675976389,5.097330556,,,60.81,77.41727,48,,4618.90062
