Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC,Percent Idling Time,Drive Cycle,Energy Consumed While Driving,Energy Consumed While Idling,Average Speed,Maximum Speed
EV162,08/23/2022 08:10:00,08/23/2022 09:16:00,3.712692873617925,0.7295008333333612,0.35585666666666427,1.0853575000000255,80.235938,77.871875,3.2375,,74.5491819996543,598.7874637119224,602.5001565855404,80.584375,77.346875,0.6721295364277153,,,,4.5854276514287,22.4342346943848
EV162,08/23/2022 10:47:00,08/23/2022 10:55:00,0,0.12373166666665723,0,0.12373166666665723,77.882813,78.057813,0,0.557626999999911,81.4513528172034,602.5001565855404,602.5001565855404,78.057813,77.882813,1,,,0.557627000000025,,
EV162,08/23/2022 11:33:00,08/23/2022 12:35:00,0,1.0217297222222328,0,1.0217297222222328,77.289063,76.195313,1.245312,1.83300299999996,82.6264104251666,602.5001565855404,602.5001565855404,77.289063,76.195313,1,,,1.83300500000007,3.54815377040675,11.0582942490853
EV162,08/23/2022 13:02:00,08/23/2022 14:18:00,0,1.245372222222244,0,1.245372222222244,76.940625,76.904688,1.328125,3.66414999999984,83.1770485990733,602.5001565855404,602.5001565855404,77.615625,76.509375,1,,,3.66415000000006,2.73041018974828,9.3380908618667
EV162,08/24/2022 07:37:00,08/24/2022 07:47:00,0,0.13854166666664014,0,0.13854166666664014,76.485938,75.845313,0.757812000000001,0.346148999999969,80.2299252229169,602.5001565855404,602.5001565855404,76.54375,75.798438,1,,,0.34615000000008,,
EV162,08/24/2022 08:52:00,08/24/2022 09:05:00,0,0.2025019444444638,0,0.2025019444444638,76.04375,76.4625,0.0124999999999886,1.09450000000015,81.2230047855961,602.5001565855404,602.5001565855404,76.475,76.04375,1,,0,1.05915399999992,1.10808237038552,2.8822924123121
EV162,08/24/2022 10:35:00,08/24/2022 11:26:00,0,0.7547927777777943,0.00750055555555206,0.7622933333333464,76.148438,76.940625,0.756251000000006,2.11369500000001,83.2478156657474,602.5312251451522,602.5312251451522,77.301563,76.020313,0.9901605389584692,,,2.1136939999999,1.27969963107758,8.17376521116679
EV162,08/24/2022 11:49:00,08/24/2022 14:09:00,0,0.2337374999999895,0.00161222222222079,0.2353497222222103,78.175,100,0.0234370000000013,0.65637700000002,85.3249716127183,602.5312251451522,602.5312251451522,100,78.175,0.9931496744206963,,,0.65637700000002,0.972460123059902,11.8278009549232
EV162,09/01/2022 10:07:30,09/01/2022 10:57:00,0,0.8159913888889037,0,0.8159913888889037,100,100,0,4.40409,82.727691081847,602.5312251451522,602.5312251451522,100,100,1,,,4.40409099999999,3.31082549340423,13.4361578382248
EV162,09/06/2022 23:15:00,09/06/2022 23:26:00,0,0.17674444444443793,0,0.17674444444443793,99.039063,99.14375,0,1.09413399999994,80.118886350709,602.5312251451522,602.5312251451522,99.14375,99.039063,1,,,1.09413399999994,2.79684144595562,5.42792591267001
EV162,09/08/2022 07:30:51,09/08/2022 10:04:00,13.365694345025076,1.6125866666666866,0.9158033333333292,2.528390000000016,98.864063,92.704688,6.565625,27.9022070000001,79.0862276488639,602.5312251451522,615.8969194901773,99.120313,92.704688,0.6377919018294949,,23.803548,3.97819900000002,9.33026126725479,26.4853256979241
EV162,09/08/2022 10:56:00,09/08/2022 12:39:00,15.086893168893766,0.8014730555555332,0.8990230555555563,1.7004961111110894,91.901563,84.275,7.76718799999999,,89.8548912624398,615.8969194901773,630.9838126590711,92.042188,84.275,0.4713171940345442,,,,12.2342706959413,29.0399069434502
EV162,09/08/2022 13:14:00,09/08/2022 14:53:00,11.240604867573325,0.8615986111111056,0.7794038888888899,1.6410024999999957,83.51875,78.617188,6.17031200000001,,91.5631953770799,630.9838126590711,642.2244175266444,84.03125,78.617188,0.5250440575874248,,,,9.53576341189512,25.3690941775034
