Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC,Percent Idling Time,Drive Cycle,HV Accessories Energy,LV Accessories Energy,Electric Heater Energy,Traction Energy,Regenerated Energy,Average Speed,Maximum Speed
EV184,01/01/2022,1,112.748000000007,10.216666666666667,4.2,14.416666666666668,,,,,37.3184135977337,51531.376,51644.124,,,0.7086705202312138,,,,,,,9.478147100424328,75.01
EV184,01/02/2022,3,182.251999999993,12.95,8.700000000000001,21.65,,,,,31.5644859813084,51644.876,51826.376,,,0.5981524249422633,,,,,,,11.213022774327122,106.71
EV184,01/03/2022,2,167.5,5.25,0.08333333333333329,5.333333333333333,,,,,38.6753191489362,51827.124,51993.876,,,0.984375,,,,,,,10.41237843551797,75.07
EV184,01/04/2022,2,145.624000000003,14.35,4.766666666666667,19.116666666666667,,,,,50.7408884859474,51993.876,52139.5,,,0.7506538796861377,,,,,,,7.816311992786294,71.37
EV184,01/05/2022,3,148.875999999997,12.066666666666668,5.016666666666666,17.083333333333332,,,,,45.0120481927711,52139.5,52288.376,,,0.7063414634146343,,,,,,,8.29231977818854,88.23
EV184,01/06/2022,3,100.624000000003,4.266666666666667,4.949999999999999,9.216666666666667,,,,,35.8916666666667,52288.376,52389,,,0.4629294755877034,,,,,,,9.015870570107857,67.95
EV184,01/07/2022,5,45.6240000000034,9.433333333333334,0.2666666666666675,9.700000000000001,,,,,47.4633112582781,52389,52434.624,,,0.972508591065292,,,,,,,3.7026184210526316,64.4
EV184,01/08/2022,2,1.62399999999616,0,0.08333333333333333,0.08333333333333333,,,,,55.9625,52434.876,52436.248,,,0,,,,,,,5.33,17.17
EV184,01/09/2022,1,0,0.1,0.033333333333333326,0.13333333333333333,,,,,62.8571428571429,52436.248,52436.248,,,0.75,,,,,,,0,0
EV184,01/10/2022,4,91,7.45,4.450000000000001,11.9,,,,,35.0411428571429,52436.248,52527.248,,,0.6260504201680672,,,,,,,10.01263358778626,68.12
EV184,01/11/2022,4,142.876000000004,15.933333333333334,4.283333333333334,20.21666666666667,,,,,48.1836549375709,52527.376,52670.124,,,0.7881286067600989,,,,,,,9.536715083798883,98.41
EV184,01/12/2022,7,195.5,5.483333333333333,4.3,9.783333333333333,,,,,53.1533707865169,52670.624,52865.624,,,0.5604770017035775,,,,,,,10.640795135640786,106.91
EV184,01/13/2022,4,100.751999999993,10.066666666666666,4.483333333333333,14.55,,,,,42.1073170731707,52865.876,52966.376,,,0.6918671248568156,,,,,,,15.032953929539296,72.03
EV184,01/14/2022,4,159.376000000004,9.216666666666667,5.666666666666666,14.883333333333335,,,,,43.5795275590551,52966.376,53125.752,,,0.6192609182530795,,,,,,,10.963955056179776,71.42
EV184,01/15/2022,1,31.872000000003,7.666666666666666,4.383333333333335,12.05,,,,,51.5408,53125.752,53157.624,,,0.636237897648686,,,,,,,3.87364,52.64
EV184,01/16/2022,1,139.5,3.55,4.683333333333333,8.233333333333333,,,,,35.9585062240664,53623.124,53297.124,,,0.4311740890688259,,,,,,,11.38858725761773,98.41
EV184,01/17/2022,4,235.627999999997,12.666666666666666,4.433333333333333,17.1,,,,,40.46138996139,53297.124,53532.752,,,0.7407407407407407,,,,,,,13.512972972972973,92.01
EV184,01/18/2022,4,142.872000000003,14.666666666666666,3.3000000000000003,17.966666666666665,,,,,55.0672985781991,53533.248,53675.624,,,0.8163265306122449,,,,,,,7.989243140964995,94.26
EV184,01/19/2022,4,2,0.03333333333333333,2.8666666666666667,2.9,,,,,50.8333965844402,53675.624,53677.624,,,0.011494252873563218,,,,,,,0.22110056925996205,29.92
EV184,01/20/2022,5,146.127999999997,4,7.949999999999999,11.95,,,,,28.1520295202952,53677.624,53823.752,,,0.3347280334728034,,,,,,,11.23,75.6
EV184,01/21/2022,5,90.872000000003,14.433333333333332,4.8999999999999995,19.333333333333332,,,,,43.1074534161491,53823.876,53914.624,,,0.746551724137931,,,,,,,8.277376543209877,64.27
EV184,01/22/2022,2,173.127999999997,9.583333333333332,7.366666666666667,16.95,,,,,38.6986577181208,53915,54087.752,,,0.5653883972468042,,,,,,,11.508724832214765,106.76
EV184,01/23/2022,2,143.495999999999,8.066666666666668,6.616666666666665,14.683333333333334,,,,,43.199852398524,54088.248,54231.248,,,0.5493757094211125,,,,,,,6.2832058823529415,70.01
EV184,01/24/2022,3,145.876000000004,6.716666666666667,9.083333333333334,15.799999999999999,,,,,37.0525959367946,54231.248,54377.124,,,0.42510548523206754,,,,,,,9.928128523111612,66.47
EV184,01/25/2022,4,146.5,7.683333333333334,4.583333333333334,12.266666666666667,,,,,31.7543710021322,54377.124,54523.624,,,0.6263586956521738,,,,,,,9.4,73.61
EV184,01/26/2022,2,101.751999999993,7.966666666666667,4.666666666666667,12.633333333333335,,,,,27.8100840336134,54523.624,54625.376,,,0.6306068601583112,,,,,,,16.494301675977653,69.63
EV184,01/27/2022,3,157.872000000003,8.466666666666667,4.766666666666667,13.233333333333334,,,,,41.5215384615385,54625.376,54783.248,,,0.6397984886649873,,,,,,,12.231777493606138,71.8
EV184,01/28/2022,3,176.376000000004,7.733333333333333,4.4833333333333325,12.216666666666667,,,,,37.7616071428571,54783.5,54959.624,,,0.6330150068212824,,,,,,,8.869661319073083,75.55
EV184,01/29/2022,2,2.37599999999657,2.9166666666666665,4.416666666666665,7.333333333333333,,,,,57.8260869565217,54959.624,54962,,,0.3977272727272727,,,,,,,5.0095833333333335,33.52
EV184,01/30/2022,3,220.5,8.766666666666667,4.8,13.566666666666666,,,,,34.5792682926829,54962,55182.5,,,0.6461916461916463,,,,,,,15.996134146341463,97.26
EV184,01/31/2022,3,163.624000000003,10.716666666666667,4.85,15.566666666666666,,,,,41.448310387985,55183,55346.124,,,0.6884368308351178,,,,,,,11.913947696139477,94.76
EV184,02/01/2022,4,46.8759999999966,1.6666666666666667,1.9833333333333334,3.65,,,,,60.7712,55346.248,55393,,,0.4566210045662101,,,,,,,3.5683819628647213,61.69
EV184,02/02/2022,5,1,0.5166666666666667,0.26666666666666666,0.7833333333333333,,,,,61.5116279069767,55393,55394,,,0.6595744680851064,,,,,,,2.193953488372093,27.94
EV184,02/03/2022,2,0.624000000003434,0,0.11666666666666667,0.11666666666666667,,,,,57.5,55394.124,55394.624,,,0,,,,,,,4.4366666666666665,15.15
EV184,02/04/2022,1,0.5,0,0.08333333333333333,0.08333333333333333,,,,,59,55394.624,55395.124,,,0,,,,,,,6.298,14.21
EV184,02/08/2022,3,0.872000000003027,0.08333333333333334,0.15,0.23333333333333334,,,,,62.75,55395.752,55396.624,,,0.35714285714285715,,,,,,,4.191666666666666,13.19
EV184,02/09/2022,4,0.751999999993131,0.08333333333333334,0.13333333333333333,0.21666666666666667,,,,,68.18,55396.876,55397.376,,,0.38461538461538464,,,,,,,3.206,12.44
EV184,02/10/2022,4,0.376000000003842,0.26666666666666666,0.09999999999999999,0.36666666666666664,,,,,64.7428571428571,55397.376,55397.752,,,0.7272727272727273,,,,,,,1.1338095238095238,12.09
EV184,02/11/2022,1,0.495999999999185,0.06666666666666667,0.05,0.11666666666666667,,,,,68.5142857142857,55397.752,55398.248,,,0.5714285714285714,,,,,,,4.28375,19.59
EV184,02/13/2022,2,0.123999999996158,0.016666666666666666,0.03333333333333333,0.05,,,,,60.8,55398.876,55398.876,,,0.3333333333333333,,,,,,,0,0
EV184,02/14/2022,2,0.5,0.1,0.08333333333333334,0.18333333333333335,,,,,62.6,55398.876,55399.376,,,0.5454545454545454,,,,,,,4.226923076923077,17.17
EV184,02/15/2022,1,10.6240000000034,0.16666666666666666,0.41666666666666674,0.5833333333333334,,,,,38.5828571428571,55399.376,55410,,,0.2857142857142857,,,,,,,16.114864864864867,46.28
EV184,02/16/2022,1,0.875999999996566,0.25,0.13333333333333336,0.38333333333333336,,,,,62.4363636363636,55410,55410.876,,,0.6521739130434783,,,,,,,2.340909090909091,22.01
EV184,02/21/2022,5,11.1240000000034,9.85,5,14.85,,,,,66.4168067226891,55410.876,55422,,,0.6632996632996633,,,,,,,1.9770670391061453,49.09
EV184,02/22/2022,3,91.8759999999966,8.916666666666668,4.883333333333334,13.8,,,,,32.3931523022432,55422,55513.876,,,0.6461352657004832,,,,,,,6.310625,59.68
EV184,02/23/2022,3,170.124000000003,5.783333333333333,3.8833333333333333,9.666666666666666,,,,,34.7507782101167,55514.624,55684,,,0.5982758620689655,,,,,,,9.888286235186873,103.34
EV184,02/24/2022,4,2,3.9000000000000004,0.28333333333333305,4.183333333333334,,,,,58.4622406639004,55684.124,55686,,,0.9322709163346614,,,,,,,0.7089946018893387,15.386666666666667
EV184,02/25/2022,4,0.247999999999593,0.45,0.19999999999999998,0.65,,,,,60.8,55686,55686.248,,,0.6923076923076923,,,,,,,0.11575949367088607,4.08
EV184,03/09/2022,3,0,1.6666666666666665,0.16666666666666677,1.8333333333333333,78,77,2,6.05,68.45,55686.248,55686.248,78,77,0.9090909090909091,,0.45,2.8,3.3,0.1,0.6,0,0
EV184,03/26/2022,1,,8.466666666666667,10.066666666666666,18.53333333333333,,,,,,,,,,0.45683453237410077,,,,,,,21.4666,61.11
EV184,03/27/2022,2,88.8759999999966,13.399999999999999,4.216666666666668,17.616666666666667,90,92,73,347.45,,57232.5,57232.5,92,46,0.7606433301797539,,8.1,35.85,116.6,307.1,120.2,0,0
EV184,03/28/2022,4,199.875999999997,6.483333333333333,6.9833333333333325,13.466666666666667,92,44,63,273.6,47.46875,57397.876,57432.376,93,44,0.4814356435643564,,8,23.2,76.1,275.5,109.2,13.892734375,63.3
EV184,03/29/2022,4,173.124000000003,5.2,5.799999999999999,11,44,90,102,470.6,55.0825581395349,57432.376,57605.5,92,25,0.4727272727272727,,12.35,33.75,120.7,484.5,180.7,10.186527647610122,107.17
EV184,03/30/2022,3,144,7.8999999999999995,4.300000000000001,12.2,90,91,83,383.35,47.2975342465753,57605.624,57749.5,91,41,0.6475409836065573,,9.65,27.55,103.75,385.4,143,11.408714090287278,106.25
EV184,03/31/2022,4,144.375999999997,5.183333333333334,4.533333333333333,9.716666666666667,91,89,124,367.65,44.3549738219895,57749.5,57893.876,91,38,0.5334476843910806,,8.75,35.85,122.75,308.4,108.1,14.817491289198607,104.49
EV184,04/01/2022,3,143.124000000003,7.133333333333334,4.133333333333334,11.266666666666667,90,90,105,368.15,50.0512743628186,57893.876,58037,90,32,0.6331360946745562,,10.95,27.65,81.85,398.3,150.6,13.220164670658683,106.53
EV184,04/02/2022,1,1.24799999999959,0,0.016666666666666666,0.016666666666666666,91,90,1,,59,58037,58038.248,91,90,0,,,,,,,8.518181818181818,26.71
EV184,04/03/2022,3,2.87600000000384,14.366666666666665,4.783333333333334,19.15,89,89,3,14.6,68.0197802197802,58038.376,58041.124,90,87,0.7502175805047867,,0.85,3,6.95,5,1.2,1.8471428571428572,38.63
EV184,04/04/2022,3,231.251999999993,6.433333333333334,6.766666666666667,13.200000000000001,89,71,123,563,51.7553935860058,58041.376,58272.376,92,40,0.48737373737373735,,12.9,45,184.5,500.4,179.8,10.300313182811362,95.43
EV184,04/05/2022,3,143.624000000003,3.1999999999999997,4.616666666666667,7.816666666666666,70,53,73,335.95,54.2952986022872,58272.752,58416,93,52,0.4093816631130064,,7.2,26.65,107.5,299.7,105.1,10.550827067669173,105.46
EV184,04/06/2022,3,116,6.949999999999999,8.833333333333334,15.783333333333333,52,91,94,289.9,59.769890329013,58416.248,58532,94,17,0.44033790918690596,,6.4,29.05,86.75,257.9,90.2,7.025663010967099,92.14
EV184,04/07/2022,3,192.624000000003,7.583333333333333,13.850000000000001,21.433333333333334,91,50,110,492.75,46.00569550931,58532,58724.624,92,38,0.3538102643856921,,12.95,38.5,160.9,464.8,184.4,12.516369426751591,76.14
EV184,04/08/2022,3,187.875999999997,3.1999999999999997,11.216666666666667,14.416666666666666,51,92,129,461.85,54.3557929334429,58724.624,58912.5,94,26,0.22196531791907514,,12.5,38.45,137.3,433.3,159.7,9.491222044728435,107.12
EV184,04/09/2022,2,144,12.45,4.500000000000001,16.95,92,90,64,310,54.0291725105189,58912.5,59056.5,92,56,0.7345132743362832,,7.05,27.1,84.15,321.7,130,11.886015325670497,107.75
EV184,04/10/2022,2,144.875999999997,12.95,8.483333333333334,21.433333333333334,90,89,59,305.7,64.5173241852487,59056.624,59201.376,93,70,0.6041990668740279,,7.65,29.75,85.5,288.1,105.3,7.719310924369748,83.26
EV184,04/11/2022,3,256.124000000003,10.850000000000001,8.35,19.200000000000003,89,61,103,489.35,60.8746341463415,59201.624,59457.5,95,61,0.5651041666666666,,13.35,47.1,102.1,538.3,211.5,11.980267423014586,102.04
EV184,04/12/2022,5,146,4.916666666666667,8.45,13.366666666666665,61,58,94,326.85,61.0017834394904,59457.5,59603.5,93,49,0.3678304239401497,,9.4,26.9,107.55,322.2,139.2,11.167566878980892,65.24
EV184,04/13/2022,7,34.1240000000034,1.5333333333333334,0.34999999999999987,1.8833333333333333,58,90,19,,63.172564612326,59603.5,59637.624,94,46,0.8141592920353983,,,,,,,3.790695825049702,64.5
EV184,04/14/2022,4,115.375999999997,10.716666666666667,4.833333333333333,15.55,90,44,62,287.2,40.2970149253731,59637.624,59753,90,44,0.6891747052518756,,7.1,20.9,102.8,267.2,110.8,16.918955223880598,77.98
EV184,04/15/2022,4,147.248,8.216666666666667,4.533333333333331,12.75,44,53,74,339.55,52.779525862069,59753,59900.248,94,21,0.6444444444444445,,10.1,32.3,81.45,346.9,131.2,9.615607675906183,71.72
EV184,04/16/2022,5,32,0,0.1,0.1,53,95,16,,61.1775167785235,59900.248,59932.248,95,38,0,,,,,,,3.542671118530885,58.96
EV184,04/17/2022,2,0.252000000000407,0,0.03333333333333333,0.03333333333333333,,,,,73.4,59932.248,59932.5,,,0,,,,,,,10.39,14.82
EV184,04/18/2022,4,143,6.383333333333334,4.016666666666667,10.4,94,84,82,377.25,47.1898858075041,59932.624,60075.5,94,26,0.6137820512820513,,9.15,28.7,91.5,384.8,136.9,14.045725938009788,106.68
EV184,04/19/2022,5,115.624000000003,9.266666666666666,3.983333333333333,13.25,92,31,61,268.9,54.5949748743719,60075.752,60191.124,92,31,0.6993710691823899,,9.15,17.8,55.45,298.8,112.3,17.594135338345865,73.53
EV184,04/20/2022,4,104.875999999997,9.916666666666668,4.899999999999999,14.816666666666666,31,48,60,283.3,58.9182910547397,60191.5,60296,93,22,0.6692913385826773,,10.05,24.5,73.45,281.7,106.4,8.77046604527297,79.02
EV184,04/21/2022,4,134.375999999997,7.8500000000000005,4.533333333333332,12.383333333333335,48,71,65,272.55,62.0745603751465,60296,60430.376,94,22,0.6339165545087483,,10.15,24.55,27.45,335.7,125.3,9.431978922716628,65.5
