Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Percent Idling Time,Drive Cycle,Average Speed
EV195,10/03/2022 06:25:00,10/03/2022 09:07:00,46,0.19,1.93,2.13,100,63.2,36.8,78.8,69.28,1680,1726,0.08962264150943396,,13.116111111111111
EV195,10/03/2022 14:55:00,10/03/2022 17:03:00,30,0.13,1.42,1.53,97.6,70.4,27.2,58.3,76.225,1726,1756,0.08387096774193549,,17.488537616354424
EV195,10/04/2022 06:25:00,10/04/2022 09:16:00,45,0.07,2.19,2.2600000000000002,73.6,37.6,36,77.1,67.9,1756,1801,0.030973451327433635,,10.495362903225805
EV195,10/04/2022 14:47:00,10/04/2022 16:39:00,31,0.14,1.46,1.61,72.8,43.2,29.6,63.3,75.7333333333333,1801,1832,0.08750000000000001,,15.547421931735657
EV195,10/05/2022 06:23:00,10/05/2022 09:07:00,45,0.11,2.1100000000000003,2.23,100,64,36,77.1,66.92,1832,1877,0.04954954954954954,,12.561948290742617
EV195,10/05/2022 12:42:00,10/05/2022 15:06:00,60,0.53,1.78,2.32,86.4,38.8,47.6,101.80000000000001,72.35,1877,1937,0.22943722943722944,,27.892573696145128
EV195,10/05/2022 15:36:00,10/05/2022 16:31:00,17,0.24,0.69,0.92,38.8,24,14.8,31.7,72.3,1937,1954,0.25806451612903225,,16.880434782608695
EV195,10/06/2022 06:01:00,10/06/2022 09:06:00,45,0.17,2.32,2.5,100,64,36,77.1,66.6,1954,1999,0.06827309236947793,,13.087000108968072
EV195,10/06/2022 14:50:00,10/06/2022 16:15:00,18,0.09,1.05,1.12,97.2,82.4,14.799999999999999,31.7,73.4333333333333,1999,2017,0.07894736842105261,,13.045454545454545
EV195,10/06/2022 16:38:00,10/06/2022 17:03:00,12,0.05,0.38,0.43,82.4,71.6,10.8,23.1,71.1,2017,2029,0.11627906976744187,,28.906976744186046
EV195,10/07/2022 06:02:00,10/07/2022 08:36:00,46,0.12,1.84,1.96,100,63.2,36.8,78.8,65.8,2029,2075,0.061224489795918366,,14.674702229461468
EV195,10/07/2022 14:48:00,10/07/2022 16:16:00,18,0.12,1.08,1.2,99.2,84,15.2,32.5,78.9,2075,2093,0.09999999999999998,,12.563958209278407
EV195,10/07/2022 16:44:00,10/07/2022 17:07:00,12,0.02,0.37,0.39,84,73.6,10.4,22.3,74.6,2093,2105,0.05128205128205128,,31.87179487179487
