Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Average Ambient Temperature (logger),Initial Odometer,Final Odometer,Percent Idling Time,Drive Cycle,Average Speed,GPS Average Speed,GPS Distance,Average Battery Voltage,Average Battery Power Used,Average Battery Current
EV063,01/28/2021 17:16:18,01/28/2021 17:18:53,0.00129266071381972,2.0055555555555555,0.042777777777777776,2.0483333333333333,,,0.829053135700264,1.28503236033541,43.16,,2295.3007632882895,2295.3020559490037,0.9791158123135341,,0.0300352954400063,1.3059794549829,0.0562068147021395,1572.50203589527,-2167.85455002724,-1378.60206253598
EV063,02/02/2021 23:11:49,02/02/2021 23:13:16,,1.3944444444444444,0.02388888888888889,1.4183333333333332,,,0.261826242463485,0.405830675818402,51.476,,2295.3629006601445,2295.3629006601445,0.9831570701135919,,,1.62786371341366,0.03931155178756065,1566.33786776302,-2176.92193286692,-1389.81632103162
EV063,02/11/2021 18:00:08,02/11/2021 18:03:02,,0.29888888888888887,0.04805555555555555,0.34694444444444444,,,,,52.574,,2295.4250377793683,2295.4250377793683,0.8614891913530824,,,0.153844075598505,0.007433104420186113,1565.58489414065,-2174.14024783952,-1388.70798765142
EV063,02/11/2021 18:40:54,02/11/2021 18:45:45,,1.0280555555555555,0.0325,1.0605555555555557,,,0.216101295491896,0.334957008012439,53.33,,2295.4250377793683,2295.4250377793683,0.9693556836039809,,,0.945567262188817,0.01634417998886503,1577.71140314383,-2060.48354396674,-1306.01482247965
EV063,02/17/2021 16:51:28,02/17/2021 16:56:49,,0.6477777777777778,0.037222222222222226,0.6849999999999999,,,0.0136876476678367,0.0212158538851469,43.412,,2295.4250377793683,2295.4250377793683,0.94566098945661,,,0.458952337101328,0.011250205052493438,1584.85553517,-1707.62718064669,-1077.47749009113
EV063,02/17/2021 19:02:00,02/17/2021 19:07:06,,0.5144444444444445,0.03916666666666666,0.553611111111111,,,0.0221455312610459,0.0343255734546211,51.836,,2295.4250377793683,2295.4250377793683,0.9292523833416961,,,0.417307325220711,0.010611752552592855,1587.10828359329,-1528.28911358072,-962.944463377301
EV063,02/28/2021 00:13:24,02/28/2021 00:15:46,,0.4091666666666667,0.03916666666666667,0.4483333333333333,,,0.24871519927737,0.385508558879924,60.746,,2295.4250377793683,2295.4250377793683,0.9126394052044611,,,1.00389270410801,0.039580422209297694,1576.98327575838,-644.575836890947,-408.73980517071
EV063,02/28/2021 00:52:32,02/28/2021 00:54:15,,0.09027777777777778,0.028333333333333332,0.11861111111111111,,,0.00894826368246981,0.0138698087078282,56.246,,2295.4250377793683,2295.4250377793683,0.7611241217798594,,,0.565277877197168,0.016163335495705082,1591.62399030313,-1635.05580840785,-1027.28773778815
EV063,03/02/2021 14:39:29,03/02/2021 15:08:03,16.0757984043445,0.8377777777777778,0.8422222222222222,1.68,,,19.9289798857094,30.8899188228495,36.248,,2295.4870963596613,2303.5250508966396,0.4986772486772487,,9.60117608705561,15.4517688573729,17.406106624811102,1570.03807886402,-1171.0990476479,-747.693791985912
EV063,03/03/2021 21:14:59,03/03/2021 21:15:01,0,0.46444444444444444,2.777777777777778e-4,0.4647222222222222,,,0.00004510120784573,0.0000699068721608815,67.514,,2304.1242344706907,2304.1242344706907,0.9994022713687986,,0,62.0213329157719,0.03337092256223654,1596.00418943742,0,0
EV063,03/03/2021 21:54:38,03/03/2021 21:59:14,,0.28805555555555556,0.04027777777777778,0.3283333333333333,,,0.173625443870421,0.269119437999152,67.964,,2304.1242344706907,2304.1242344706907,0.8773265651438241,,,0.539694403433946,0.020016164971566053,1582.00898076341,-2143.84520989873,-1355.24281780024
EV063,03/03/2021 22:29:47,03/03/2021 22:31:26,,0.018333333333333333,0.02722222222222222,0.04555555555555556,,,0,0,68.414,,2304.1242344706907,2304.1242344706907,0.40243902439024387,,,0.590523996112702,0.016229075325101407,1592.54552038605,-2106.2885564082,-1322.59237142409
EV063,03/03/2021 21:14:59,03/03/2021 21:15:01,0,0.46444444444444444,2.777777777777778e-4,0.4647222222222222,,,0.00004510120784573,0.0000699068721608815,67.514,,2304.1242344706907,2304.1242344706907,0.9994022713687986,,0,62.0213329157719,0.03337092256223654,1596.00418943742,0,0
EV063,03/03/2021 21:54:38,03/03/2021 21:59:14,,0.28805555555555556,0.04027777777777778,0.3283333333333333,,,0.173625443870421,0.269119437999152,67.964,,2304.1242344706907,2304.1242344706907,0.8773265651438241,,,0.539694403433946,0.020016164971566053,1582.00898076341,-2143.84520989873,-1355.24281780024
EV063,03/03/2021 22:29:47,03/03/2021 22:31:26,,0.018333333333333333,0.02722222222222222,0.04555555555555556,,,0,0,68.414,,2304.1242344706907,2304.1242344706907,0.40243902439024387,,,0.590523996112702,0.016229075325101407,1592.54552038605,-2106.2885564082,-1322.59237142409
EV063,03/12/2021 00:00:32,03/12/2021 00:02:53,,2.2888888888888888,0.03888888888888889,2.327777777777778,,,0.186865977867299,0.289642265694314,58.496,,2304.1242344706907,2304.1242344706907,0.9832935560859187,,,0.294966085560328,0.011547676568837985,1584.06681934974,-736.331685788694,-464.836253618996
EV063,03/12/2021 16:16:26,03/12/2021 17:02:09,10.9200847190021,0.0044444444444444444,0.7616666666666667,0.7661111111111111,,,12.3731614047713,19.1784001773955,47.066,,2304.1242344706907,2315.0443191896934,0.005801305293691081,,14.3321939178361,14.4151778612901,10.983312455261272,1563.2405677742,-1390.09019033186,-889.236256394704
EV063,03/12/2021 18:33:55,03/12/2021 18:39:04,,0.09194444444444444,0.08555555555555555,0.1775,,,0.185919136562084,0.288174661671231,56.624,,2331.6509782868047,2331.6509782868047,0.5179968701095462,,,0.879241790443808,0.07545286464547045,1596.24642258691,-680.815748782497,-426.510430437897
EV063,03/15/2021 12:57:06,03/15/2021 13:00:23,0.0000295267480587618,0.06166666666666667,0.05444444444444444,0.11611111111111111,,,0.0617418211679543,0.0956998228103291,,,2331.6867141064813,2331.68674363323,0.5311004784688995,,0.000539747700480289,1.44037775640261,0.07879545951642408,1599.15093411616,-312.418233554468,-195.365069606229
EV063,03/22/2021 13:37:45,03/22/2021 13:59:25,,0.32,0.008888888888888889,0.3288888888888889,,,0.002837706831059,0.00439844558814145,39.57807038,,2331.7131154060285,2331.7131154060285,0.9729729729729729,,,3.18136010697526,0.03685569231314126,1584.62652984948,-1361.16001907126,-857.781962623878
EV063,03/22/2021 17:17:54,03/22/2021 17:19:29,0.0461206271885273,0.008888888888888889,0.026111111111111113,0.035,,,0,,48.11,,2347.993040642647,2348.0391612698354,0.25396825396825395,,1.74888881973222,2.41854836504812,0.06378048074246401,1579.86390086563,-1840.78205832349,-1165.15230034366
EV063,03/22/2021 23:18:40,03/22/2021 23:19:28,,0.2388888888888889,0.013055555555555556,0.25194444444444447,,,0.137665658266144,0.213381770312523,62.222,,2348.0551777618707,2348.0551777618707,0.9481808158765159,,,0.755889977531218,0.010065304869561758,1599.49999957174,-1810.35592244968,-1131.82614750509
EV063,03/23/2021 15:51:41,03/23/2021 17:48:02,3.90874937985463,0.7572222222222222,0.4286111111111111,1.1858333333333333,,,4.50112332814585,6.97674115862607,51.016,,2348.0551777618707,2352.5450948862212,0.6385570391192317,,1.91372369331947,2.46527282890144,4.5908256462881765,1586.85477147854,-1589.90073077755,-1002.20443636058
EV063,03/24/2021 13:55:45,03/24/2021 13:55:46,,0.2361111111111111,0,0.2361111111111111,,,0.00419896930316099,0.00650840241989953,33.404,,2369.989580847848,2369.989580847848,1,,,121.85176071741,0.031715305118110236,1599.5,-1224.48327247158,-765.541276943783
EV063,03/24/2021 15:48:44,03/24/2021 16:02:39,4.38086255693532,0.002777777777777778,0.23166666666666666,0.23444444444444446,,,4.3697083554276,6.77304795091279,40.98207038,,2380.552891115883,2384.9337536728185,0.011848341232227487,,18.8889762999696,19.3663150948461,4.491570478406108,1555.08812464604,-1716.16031204244,-1103.57753033003
EV063,03/24/2021 16:59:42,03/24/2021 17:59:41,14.9335017517772,0.010555555555555556,0.9233333333333333,0.9338888888888889,,,13.9099556239276,21.5604312170877,51.89,,2384.9646265807683,2399.9462890148834,0.011302795954788817,,15.9206508764488,16.1283541616957,15.119633838383837,1566.58095294149,-1383.90702948537,-883.430464260542
EV063,03/25/2021 16:29:08,03/25/2021 18:04:19,19.7572641716786,0.24583333333333332,1.3450000000000002,1.5908333333333333,,,23.1531873136971,35.8874403362305,52.202,,2404.351407778573,2425.4780283146424,0.15453116815086432,,9.69570082525745,11.9955433186855,21.195550379533522,1566.73054405822,-1957.7272145184,-1249.0295559992
EV063,03/25/2021 18:59:58,03/25/2021 19:50:05,8.0724510607565,0.31722222222222224,0.7136111111111111,1.0308333333333333,,,9.1609820399397,14.1995221619065,62.306,,2425.4780283146424,2433.92867652907,0.3077337644839666,,5.48299764850294,6.68720700277049,8.513451521862322,1585.24697061437,-254.105928071132,-164.394723416675
EV063,03/26/2021 14:58:10,03/26/2021 14:59:50,,0.06888888888888889,0.0275,0.09638888888888889,,,0,0,38.858,,2433.92867652907,2433.92867652907,0.7146974063400576,,,0.687819011970095,0.019094047015429886,1586.17279239875,-627.921084638856,-395.87180390937
EV063,03/26/2021 15:45:33,03/26/2021 16:16:50,,0.22916666666666669,0.07138888888888889,0.3005555555555556,,,,,45.284,,2433.92867652907,2433.92867652907,0.7624768946395564,,,0.266022278332041,0.022457104435099018,1583.13506779546,-570.828084633022,-360.451410784868
