Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Percent Idling Time,Drive Cycle,HV Acces. Energy,LV Acces. Energy,Elect. Heater Energy,Traction Energy
EV071,02/16/2020 12:50,02/16/2020 13:21,8.7,,,0.5166666666666667,70,66,4,14.91,39,,,,,0.62,1.35,0.29,12.65
EV071,02/16/2020 13:50,02/16/2020 15:07,14.76,,,0.8833333333333333,66,61,5,24.23,40,,,,,1.05,2.59,0.28,20.31
EV071,02/18/2020 05:52,02/18/2020 17:10,146.33,,,10.833333333333334,91,34,57,262.82,30,,,,,10.11,25.7,2.85,224.17
EV071,02/19/2020 15:32,02/19/2020 23:59,104.23,,,8.216666666666667,91,49,42,195.72,29,,,,,9.75,21.52,0.33,164.12
EV071,02/20/2020 00:00,02/20/2020 02:13,54.839999999999996,,,6.366666666666666,49,38,11,95.06,20,,,,,5.77,5.76,0,83.54
EV071,02/20/2020 06:57,02/20/2020 07:24,6.76,,,0.9,88,85,3,13.05,19,,,,,1.13,1.17,0,10.74
EV071,02/20/2020 07:49,02/20/2020 08:27,8.850000000000001,,,1.2666666666666666,85,82,3,14.91,17,,,,,1.39,1.98,0.64,10.91
EV071,02/20/2020 08:49,02/20/2020 09:28,8.93,,,1.3333333333333333,82,78,4,14.91,22,,,,,1.51,1.86,0.63,10.91
EV071,02/20/2020 09:51,02/20/2020 10:26,8.7,,,1.2,78,75,3,13.05,25,,,,,1.17,1.56,0,10.32
EV071,02/20/2020 10:50,02/20/2020 11:24,8.78,,,1.1666666666666667,75,72,3,13.05,29,,,,,1.39,1.63,0.3,9.73
EV071,02/20/2020 11:51,02/20/2020 12:23,8.7,,,1.1,72,69,3,13.05,31,,,,,1.7,1.41,0.29,9.64
EV071,02/20/2020 12:49,02/20/2020 13:24,8.78,,,1.1666666666666667,68,65,3,14.91,35,,,,,1.33,1.52,0.29,11.77
EV071,02/20/2020 13:50,02/20/2020 14:24,8.78,,,1.1666666666666667,65,62,3,16.78,38,,,,,1.39,1.57,0.28,13.53
EV071,02/20/2020 14:50,02/20/2020 15:12,5.98,,,0.7666666666666667,62,60,2,7.46,39,,,,,0.65,1.05,0,5.75
EV071,02/21/2020 06:05,02/21/2020 07:06,14.84,,,0.9666666666666667,90,84,6,29.82,20,,,,,1.03,2.95,1.3,24.54
EV071,02/21/2020 07:54,02/21/2020 17:13,110.84,,,9.283333333333333,80,36,44,205.04,40,,,,,11.18,19.64,0.61,173.61
EV071,02/22/2020 06:32,02/22/2020 11:19,65.24000000000001,,,4.516666666666667,92,65,27,124.89,35,,,,,4.87,12.05,1.57,106.4
EV071,02/22/2020 12:30,02/22/2020 17:12,53.9,,,4.55,64,42,22,100.66,52,,,,,5.17,10.45,0.27,84.76
EV071,02/23/2020 07:15,02/23/2020 11:20,74.8,,,3.933333333333333,90,62,28,134.21,35,,,,,2.46,10.07,0.33,121.34
EV071,02/23/2020 13:01,02/23/2020 17:46,92.11999999999999,,,4.633333333333334,60,22,38,177.08,34,,,,,3.11,10.34,0.26,163.37
EV071,02/24/2020 15:16,02/24/2020 23:51,78.29,,,5.433333333333334,92,60,32,147.26,23,,,,,6.02,16.69,8.96,115.59
EV071,02/25/2020 06:23,02/25/2020 11:18,65.79,,,4.866666666666666,90,66,24,113.7,22,,,,,5.83,12.38,1.61,93.89
EV071,02/25/2020 12:27,02/25/2020 17:08,53.67,,,4.666666666666667,65,45,20,93.2,28,,,,,3.95,11.89,1.69,75.67
EV071,02/26/2020 06:06,02/26/2020 16:31,129.17,,,10.05,88,30,58,266.55,25,,,,,14,29.39,1.34,221.82
EV071,02/27/2020 14:52,02/27/2020 17:26,24.310000000000002,,,2.2666666666666666,93,83,10,46.6,43,,,,,2.57,5.14,1.95,36.94
EV071,02/27/2020 17:51,02/27/2020 22:23,44.27,,,4.25,82,68,14,68.97,36,,,,,3.41,10.1,3.65,51.8
EV071,02/27/2020 22:50,02/27/2020 23:59,11.96,,,1.1666666666666667,67,63,4,20.5,30,,,,,0.82,2.68,1.13,15.86
EV071,02/28/2020 06:06,02/28/2020 16:17,129.09,,,10.116666666666667,88,36,52,244.18,41,,,,,14.38,26.52,0.94,202.34
EV071,03/01/2020 00:01,03/01/2020 02:16,19.57,,,1.4,66,58,8,37.28,34,,,,,2.14,4.62,0.28,30.24
EV071,03/01/2020 00:00,03/01/2020 01:50,13.44,,,1.1166666666666667,66,59,7,29.82,34,,,,,1.82,3.76,0.28,23.96
EV071,03/02/2020 06:22,03/02/2020 11:56,51.809999999999995,,,4.35,89,68,21,95.06,31,,,,,3.96,11.45,0.3,79.35
EV071,03/02/2020 12:25,03/02/2020 16:23,38.99,,,2.4,68,53,15,70.83,36,,,,,2.34,6.71,0.28,61.51
EV071,03/03/2020 06:22,03/03/2020 06:56,6.76,,,0.45,90,87,3,14.91,32,,,,,0.13,1.1,0.66,13.03
EV071,03/03/2020 07:28,03/03/2020 07:58,6.52,,,0.5166666666666667,86,84,2,9.32,26,,,,,,1.35,0,7.97
EV071,03/03/2020 08:22,03/03/2020 09:44,14.99,,,1.05,84,80,4,20.5,33,,,,,,2.94,0,17.57
EV071,03/04/2020 06:57,03/04/2020 13:22,59.809999999999995,,,3.55,88,64,24,109.98,38,,,,,4.81,9.49,0,95.68
EV071,03/04/2020 13:56,03/04/2020 15:08,13.59,,,0.7166666666666667,64,58,6,26.1,51,,,,,0.96,1.83,0,23.31
EV071,03/05/2020 14:52,03/05/2020 19:23,42.02,,,3.7333333333333334,91,76,15,70.83,48,,,,,3.82,8.22,4.08,54.71
EV071,03/05/2020 19:55,03/05/2020 22:22,25.71,,,2.2333333333333334,76,67,9,39.14,35,,,,,1.76,4.99,2.66,29.73
EV071,03/05/2020 22:50,03/05/2020 23:59,12.27,,,1.15,67,63,4,16.78,33,,,,,0.67,2.75,0.58,12.78
EV071,03/06/2020 07:06,03/06/2020 12:22,49.24,,,3.35,90,73,17,76.42,43,,,,,3.56,7.2,0.32,65.34
EV071,03/06/2020 12:50,03/06/2020 14:23,17.630000000000003,,,1.4,73,67,6,29.82,58,,,,,1.47,2.27,0,26.08
EV071,03/06/2020 00:00,03/06/2020 15:08,7.3,,,0.4,66,62,4,11.18,47,,,,,0.41,0.88,0,9.89
EV071,03/07/2020 06:10,03/07/2020 16:24,128.86,,,9.833333333333334,90,47,43,203.18,51,,,,,11.69,20.29,0.33,170.87
EV071,03/08/2020 05:06,03/08/2020 15:06,128.7,,,9.966666666666667,90,43,47,218.09,48,,,,,12.55,20.98,0,184.56
EV071,03/09/2020 09:49,03/09/2020 15:06,69.59,,,5.266666666666667,90,62,28,134.21,52,,,,,6.47,17.37,0,110.37
EV071,03/10/2020 05:16,03/10/2020 07:43,20.89,,,1.8166666666666667,92,83,9,41.01,39,,,,,2.42,5.12,0.98,32.5
EV071,03/10/2020 08:44,03/10/2020 16:24,59.03,,,6.716666666666667,82,56,26,119.3,48,,,,,10.45,15.41,0,93.43
EV071,03/11/2020 10:07,03/11/2020 10:27,11.81,,,0.35,52,47,5,22.37,44,,,,,0.22,0.96,0,21.18
EV071,03/11/2020 15:28,03/11/2020 23:59,104.16,,,8.166666666666666,90,51,39,184.54,41,,,,,9.23,19.01,0.33,155.96
EV071,03/12/2020 00:01,03/12/2020 02:18,33.01,,,2.2333333333333334,51,39,12,52.19,36,,,,,1.79,5.21,0,45.2
EV071,03/12/2020 00:00,03/12/2020 15:23,67.57,,,4.25,59,33,26,162.17,48,,,,,4.36,10.34,9.71,137.76
EV071,03/16/2020 08:18,03/16/2020 08:47,12.27,,,0.48333333333333334,43,38,5,20.5,42,,,,,0.42,1.14,0,18.95
EV071,03/16/2020 11:35,03/16/2020 12:01,13.98,,,0.38333333333333336,90,86,4,18.64,57,,,,,0.25,0.75,0,17.64
EV071,03/17/2020 06:03,03/17/2020 08:08,25.09,,,1.9833333333333334,90,78,12,59.65,39,,,,,1.82,5.04,0,52.79
EV071,03/17/2020 08:56,03/17/2020 09:04,3.8099999999999996,,,0.15,77,77,0,1.86,41,,,,,0.07,0.49,0,1.31
EV071,03/17/2020 11:15,03/17/2020 11:43,14.6,,,0.48333333333333334,76,71,5,24.23,48,,,,,0.33,1.22,0,22.68
EV071,03/18/2020 06:08,03/18/2020 16:18,126.67999999999999,,,9.733333333333333,88,37,51,238.59,46,,,,,9.51,23.6,0,205.48
EV071,03/19/2020 06:02,03/19/2020 16:20,80.7,,,9.916666666666666,93,56,37,173.35,36,,,,,10.99,24.76,0,137.6
EV071,03/20/2020 15:16,03/20/2020 23:50,77.44000000000001,,,4.716666666666667,91,65,26,121.16,36,,,,,3.75,12.23,1.2,103.97
EV071,03/21/2020 00:19,03/21/2020 00:29,9.32,,,0.36666666666666664,65,64,1,11.18,30,,,,,0.31,0.67,0.29,9.92
EV071,03/21/2020 15:36,03/21/2020 23:59,75.26,,,5.816666666666666,88,63,25,113.7,40,,,,,3.63,15,9.76,85.32
EV071,03/22/2020 00:19,03/22/2020 00:31,4.74,,,0.21666666666666667,63,62,1,3.73,37,,,,,0.15,0.54,0,3.04
EV071,03/22/2020 06:08,03/22/2020 16:00,129.25,,,9.766666666666667,89,44,45,208.77,35,,,,,7.86,22.56,0.26,178.08
EV071,03/24/2020 06:02,03/24/2020 16:02,128.78,,,9.883333333333333,91,44,47,218.09,46,,,,,8.47,23.48,0.65,185.48
EV071,03/25/2020 05:59,03/25/2020 16:04,128.78,,,9.833333333333334,90,47,43,203.18,51,,,,,8.01,23.34,0,171.82
EV071,03/26/2020 06:13,03/26/2020 16:30,80.47,,,10.116666666666667,91,58,33,150.98,54,,,,,9.53,18.43,0.64,122.39
EV071,03/27/2020 05:58,03/27/2020 16:00,129.32000000000002,,,9.816666666666666,91,42,49,227.41,38,,,,,8.68,27.03,2.79,188.91
EV071,03/30/2020 07:55,03/30/2020 09:15,14.52,,,0.6166666666666667,90,84,6,26.1,40,,,,,0.57,1.67,0.66,23.2
EV071,03/30/2020 09:50,03/30/2020 20:10,94.67999999999999,,,6.066666666666666,84,53,31,141.66,44,,,,,4.84,14.15,2.24,120.43
EV071,03/31/2020 07:27,03/31/2020 20:18,162.41,,,11.433333333333334,91,37,54,253.5,52,,,,,9.84,21.2,0.32,222.15
EV071,04/01/2020 07:28,04/01/2020 20:33,117.28,,,7.166666666666667,89,50,39,182.67,53,,,,,6.77,14.22,0.32,161.35
EV071,04/02/2020 07:35,04/02/2020 20:38,117.05,,,10.15,88,40,48,219.95,40,,,,,5.86,20.65,3.7,189.74
EV071,04/03/2020 07:32,04/03/2020 20:17,98.49000000000001,,,12.15,90,49,41,191.99,45,,,,,10.72,25.66,0.66,154.96
EV071,04/04/2020 07:31,04/04/2020 20:18,95.69,,,11.666666666666666,89,52,37,175.22,52,,,,,10.15,21.63,1.3,142.13
EV071,04/05/2020 07:43,04/05/2020 20:13,158.92000000000002,,,12.2,86,34,52,246.05,53,,,,,10.87,21.06,0,214.11
EV071,04/06/2020 07:53,04/06/2020 12:19,41.71,,,2.5166666666666666,88,74,14,68.97,52,,,,,2.28,4.53,0,62.16
EV071,04/06/2020 12:49,04/06/2020 20:03,66.72,,,4.65,74,53,21,96.93,60,,,,,3.14,10.76,2.84,80.19
EV071,04/08/2020 08:01,04/08/2020 20:18,160.55,,,11.333333333333334,88,36,52,242.32,59,,,,,9.21,19.93,0,213.18
EV071,04/09/2020 07:27,04/09/2020 16:50,86.29,,,5.15,91,64,27,128.62,63,,,,,5.6,11.92,0,111.1
EV071,04/09/2020 17:19,04/09/2020 20:30,31.22,,,1.7,64,54,10,44.74,60,,,,,1.46,3.51,0,39.77
EV071,04/10/2020 07:37,04/10/2020 20:16,99.5,,,12.066666666666666,88,49,39,184.54,55,,,,,10.34,30.02,0,144.18
EV071,04/11/2020 07:40,04/11/2020 20:25,163.58,,,12.583333333333334,89,37,52,240.46,56,,,,,9.87,22.15,0,208.43
EV071,04/12/2020 07:55,04/12/2020 10:18,24.23,,,1.4666666666666666,87,78,9,44.74,37,,,,,1.31,3.89,1.57,37.97
EV071,04/12/2020 10:50,04/12/2020 11:20,8.93,,,0.5166666666666667,78,75,3,13.05,40,,,,,0.28,1.11,0,11.66
EV071,04/12/2020 11:49,04/12/2020 20:02,75.26,,,4.866666666666666,74,50,24,113.7,40,,,,,3.2,12.3,3.33,94.87
EV071,04/13/2020 07:48,04/13/2020 14:26,87.77,,,6.583333333333333,89,56,33,152.85,35,,,,,5.42,12.09,11.99,123.36
EV071,04/15/2020 07:41,04/15/2020 20:20,163.10999999999999,,,12.533333333333333,87,33,54,249.78,44,,,,,9.98,28.99,0.64,210.17
EV071,04/16/2020 07:57,04/16/2020 16:21,75.42,,,4.616666666666666,88,57,31,143.53,34,,,,,4.03,13.38,1.42,124.69
EV071,04/16/2020 16:50,04/16/2020 19:55,28.19,,,2.55,56,44,12,55.92,34,,,,,0.98,6.78,4.81,43.35
EV071,04/22/2020 07:50,04/22/2020 20:18,162.64,,,11.333333333333334,89,20,69,320.61,55,,,,,10.98,22.53,0,287.1
EV071,04/23/2020 07:37,04/23/2020 20:15,96.93,,,10.65,88,50,38,177.08,53,,,,,10.32,22.16,0,144.61
EV071,04/25/2020 07:46,04/25/2020 20:11,159.54,,,12.216666666666667,89,38,51,234.86,57,,,,,9.38,18.59,0,206.89
EV071,04/27/2020 07:35,04/27/2020 20:08,158.14,,,12.4,88,37,51,238.59,65,,,,,9.28,21.55,0,207.76
EV071,05/01/2020 07:36,05/01/2020 20:11,158.53,,,12.366666666666667,88,37,51,238.59,74,,,,,23.27,22.15,0,193.18
EV071,05/03/2020 07:49,05/03/2020 20:37,152.93,,,11.466666666666667,90,36,54,249.78,68,,,,,12.76,18.45,0,218.56
EV071,05/04/2020 07:30,05/04/2020 20:15,95.46000000000001,,,12.3,91,57,34,158.44,60,,,,,9.62,21.05,0.84,126.93
EV071,05/08/2020 07:42,05/08/2020 20:14,95.92,,,12.366666666666667,88,54,34,156.58,66,,,,,10.06,19.43,0,127.09
EV071,05/10/2020 07:46,05/10/2020 20:19,161.79,,,11.516666666666667,86,36,50,231.14,67,,,,,9.67,21.85,0.32,199.29
EV071,05/11/2020 07:35,05/11/2020 20:09,157.52,,,12.35,89,35,54,251.64,49,,,,,10.99,27.05,1.57,212.03
EV071,05/12/2020 15:14,05/12/2020 18:10,89.01,,,2.683333333333333,93,63,30,137.94,74,,,,,5.01,7.08,0,125.85
EV071,05/13/2020 17:19,05/13/2020 20:02,90.17999999999999,,,2.716666666666667,92,63,29,134.21,65,,,,,1.56,5.93,0,126.71
EV071,05/14/2020 05:34,05/14/2020 06:06,8.54,,,0.5166666666666667,90,87,3,11.18,43,,,,,0.35,1.2,0,9.64
EV071,05/15/2020 07:41,05/15/2020 20:22,163.5,,,12.6,88,39,49,227.41,61,,,,,9.09,26.5,0.26,191.56
EV071,05/16/2020 07:46,05/16/2020 18:58,142.45000000000002,,,11.033333333333333,89,44,45,212.5,63,,,,,8.89,17.53,0,186.08
EV071,06/03/2020 11:06,06/03/2020 13:01,72.78,,,1.8,82,55,27,123.02,80,,,,,13.86,5.68,0,103.48
EV071,12/12/2020 07:49,12/12/2020 17:07,145.70999999999998,,,8.9,88,39,49,231.14,29,,,,,4.95,21.7,2.87,201.62
EV071,12/14/2020 06:22,12/14/2020 20:12,156.2,,,13.5,89,38,51,236.73,30,,,,,8.02,35.23,4.37,189.1
EV071,12/15/2020 07:45,12/15/2020 17:26,138.8,,,9.45,86,37,49,227.41,29,,,,,5.39,25.06,4.29,192.66
