Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC,Percent Idling Time,Drive Cycle,Energy Consumed While Driving,Energy Consumed While Idling,Average Speed,Maximum Speed
EV165,08/19/2022 14:24:00,08/19/2022 15:41:00,0,1.2679997222222426,0,1.2679997222222426,97.0375,95.510938,1.57187500000001,,84.0544992309268,354.36799528254994,354.36799528254994,97.082813,95.510938,1,,,,,
EV165,08/21/2022 01:42:00,08/21/2022 03:40:00,0,1.9620622222222153,0,1.9620622222222153,94.964063,93.659375,1.3625,,77.3637406316281,354.36799528254994,354.36799528254994,95.021875,93.659375,1,,,,,
EV165,08/21/2022 22:23:00,08/21/2022 22:31:00,0,0.12664749999999003,0,0.12664749999999003,93.065625,93.264063,0,0.564453999999841,76.5401960318431,354.36799528254994,354.36799528254994,93.264063,93.065625,1,,,0.564453999999955,2.86831156048676,4.13497673586256
EV165,08/22/2022 00:57:00,08/22/2022 03:07:00,0,1.92603722222222,0,1.92603722222222,92.682813,91.49375,1.84062499999999,4.25144299999988,75.338188064878,354.36799528254994,354.36799528254994,92.682813,91.49375,1,,,4.25144399999999,9.12583025547469,32.7431559070031
EV165,08/22/2022 04:48:00,08/22/2022 05:19:00,0,0.515986944444478,0,0.515986944444478,91.610938,91.239063,0.453125,0.76580100000001,74.2025901433071,354.36799528254994,354.36799528254994,91.610938,91.239063,1,,,0.765801999999894,,
EV165,08/22/2022 06:26:00,08/22/2022 06:38:00,0,0.18752750000001583,0,0.18752750000001583,91.378125,91.15625,0.292187999999996,0.563396999999895,73.7145732923413,354.36799528254994,354.36799528254994,91.378125,91.15625,1,,,0.563397000000009,,
EV165,08/22/2022 07:33:00,08/22/2022 08:31:00,0.410104986876604,0.8543680555555682,0.04948444444444533,0.9038525000000136,91.260938,90.282813,1.68749899999997,3.22550200000001,75.6336519457576,354.36799528254994,354.77810026942655,91.553125,90.282813,0.9452516373584798,,0.657682000000023,2.294714,,
EV165,08/22/2022 16:25:00,08/22/2022 16:56:00,0.5871957766642595,0.43287805555556247,0.05651722222222233,0.4893952777777848,90.667188,90.201563,0.721875000000011,3.69702200000006,82.3646525791744,354.77810026942655,355.3652960460908,90.923438,90.201563,0.8845162084954065,,1.39377400000001,2.03070700000001,3.38672150474562,10.4084645669291
EV165,08/23/2022 01:49:00,08/23/2022 01:55:00,0,0.0869974999999954,0,0.0869974999999954,89.771875,90.120313,0,0.411413999999922,80.1495681443454,355.3652960460908,355.3652960460908,90.120313,89.771875,1,,,0.411412999999925,,
EV165,08/23/2022 06:51:00,08/23/2022 07:24:00,0,0.5108144444444065,0,0.5108144444444065,89.957813,88.734375,1.29375,2.6431849999999,78.4659488015857,355.3652960460908,355.3652960460908,90.028125,88.734375,1,,,2.64317600000004,,
