Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Average Speed
EV085,6/23/2019 0:00,,,,,,,,,,,,,
EV085,6/24/2019 0:00,,13.04898,0.2911775,0.529277222,,,,15.19954,17.39609,,,,16.46741933
EV085,6/25/2019 0:00,,4.97104,0.387710833,0.115838333,,,,3.60698,4.12832,,,,
EV085,6/26/2019 0:00,,,,,,,,,,,,,
EV085,6/27/2019 0:00,,,,,,,,,,,,,
EV085,6/28/2019 0:00,,,,,,,,,,,,,
EV085,6/29/2019 0:00,,,,,,,,,,,,,
EV085,6/30/2019 0:00,,,,,,,,,,,,,
EV085,7/1/2019 0:00,,,0.025903056,,,,,,,,,,
EV085,7/2/2019 0:00,,,,,,,,,,,,,
EV085,7/3/2019 0:00,,,,,,,,,,,,,
EV085,7/4/2019 0:00,,,,,,,,,,,,,
EV085,7/5/2019 0:00,,,,,,,,,,,,,
EV085,7/6/2019 0:00,,,,,,,,,,,,,
EV085,7/7/2019 0:00,,,,,,,,,,,,,
EV085,7/8/2019 0:00,,,,,,,,,,,,,
EV085,7/9/2019 0:00,,,,,,,,,,,,,
EV085,7/10/2019 0:00,,,,,,,,,,,,,
EV085,7/11/2019 0:00,,,,,,,,,,,,,
EV085,7/12/2019 0:00,,,,,,,,,,,,,
EV085,7/13/2019 0:00,,,,,,,,,,,,,
EV085,7/14/2019 0:00,,,,,,,,,,,,,
EV085,7/15/2019 0:00,,,,,,,,,,,,,
EV085,7/16/2019 0:00,,,,,,,,,,,,,
EV085,7/17/2019 0:00,,,,,,,,,,,,,
EV085,7/18/2019 0:00,,,,,,,,,,,,,
EV085,7/19/2019 0:00,,,,,,,,,,,,,
EV085,7/20/2019 0:00,,,,,,,,,,,,,
EV085,7/21/2019 0:00,,,,,,,,,,,,,
EV085,7/22/2019 0:00,,,,,,,,,,,,,
EV085,7/23/2019 0:00,,,,,,,,,,,,,
EV085,7/24/2019 0:00,,,,,,,,,,,,,
EV085,7/25/2019 0:00,,,,,,,,,,,,,
EV085,7/26/2019 0:00,,,,,,,,,,,,,
EV085,7/27/2019 0:00,,,,,,,,,,,,,
EV085,7/28/2019 0:00,,,,,,,,,,,,,
EV085,7/29/2019 0:00,,,,,,,,,,,,,
EV085,7/30/2019 0:00,,,,,,,,,,,,,
EV085,7/31/2019 0:00,,,,,,,,,,,,,
EV085,8/1/2019 0:00,,,,,,,,,,,,,
EV085,8/2/2019 0:00,,,,,,,,,,,,,
EV085,8/3/2019 0:00,,,,,,,,,,,,,
EV085,8/4/2019 0:00,,,,,,,,,,,,,
EV085,8/5/2019 0:00,,,,,,,,,,,,,
EV085,8/6/2019 0:00,,,,,,,,,,,,,
EV085,8/7/2019 0:00,,,,,,,,,,,,,
EV085,8/8/2019 0:00,,,,,,,,,,,,,
EV085,8/9/2019 0:00,,,,,,,,,,,,,
EV085,8/10/2019 0:00,,,,,,,,,,,,,
EV085,8/11/2019 0:00,,,,,,,,,,,,,
EV085,8/12/2019 0:00,,,,,,,,,,,,,
EV085,8/13/2019 0:00,,53.43868,0.958651389,2.4367575,,,,5.41824,64.8792,,,,19.76253065
EV085,8/14/2019 0:00,,64.62352,1.223253889,2.588218333,,,,87.99848,96.99958,,,,19.55823516
EV085,8/15/2019 0:00,,24.8552,0.860398611,1.187344444,,,,33.70695,36.98668,,,,18.94008447
EV085,8/16/2019 0:00,,45.98212,0.794248889,1.781461667,,,,62.90458,69.66413,,,,20.97616026
EV085,8/17/2019 0:00,,,,,,,,,,,,,
EV085,8/18/2019 0:00,,,,,,,,,,,,,
EV085,8/19/2019 0:00,,25.47658,0.638468889,1.096368056,,,,33.06198,37.33414,,,,19.29810706
EV085,8/20/2019 0:00,,65.2449,1.158080278,2.542549167,,,,82.00279,93.60853,,,,20.49875992
EV085,8/21/2019 0:00,,51.57454,1.613010556,2.5319825,,,,68.91645,78.70763,,,,17.36330141
EV085,8/22/2019 0:00,,67.10904,1.087836389,2.550146667,,,,80.94237,93.17605,,,,21.21091542
EV085,8/23/2019 0:00,,55.9242,2.329095833,2.603386944,,,,65.12789,75.09814,,,,18.73000042
EV085,8/24/2019 0:00,,,,,,,,,,,,,
EV085,8/25/2019 0:00,,,,,,,,,,,,,
EV085,8/26/2019 0:00,,59.0311,1.897247222,2.643575,,,,65.09031,75.14285,,,,19.29540762
EV085,8/27/2019 0:00,,56.54558,1.246867222,2.258168611,,,,66.85481,77.18097,,,,20.03292593
EV085,8/28/2019 0:00,,54.06006,2.129873333,2.277817222,,,,71.75483,71.23643,,,,20.24204658
EV085,8/29/2019 0:00,,55.30282,0.925986667,2.417242778,,,,75.04959,74.00605,,,,20.67553811
EV085,8/30/2019 0:00,,52.19592,1.599232778,2.441794444,,,,61.73759,72.43502,,,,18.54136107
EV085,8/31/2019 0:00,,,,,,,,,,,,,
EV085,9/1/2019 0:00,,,,,,,,,,,,,
EV085,9/2/2019 0:00,,,,,,,,,,,,,
EV085,9/3/2019 0:00,,54.06006,1.222029167,2.403916389,,,,54.67268,64.29439,,,,18.98856114
EV085,9/4/2019 0:00,,54.68144,1.141008889,2.456984444,,,,54.21686,63.75532,,,,19.02803265
EV085,9/5/2019 0:00,,52.8173,1.131876944,2.466226667,,,,63.28403,64.1021,,,,20.26107867
EV085,9/6/2019 0:00,,51.57454,1.425349167,2.320681944,,,,64.02778,60.58824,,,,19.05583691
EV085,9/7/2019 0:00,,,,,,,,,,,,,
EV085,9/8/2019 0:00,,,,,,,,,,,,,
EV085,9/9/2019 0:00,,52.19592,1.11318,2.401325833,,,,60.11687,60.91237,,,,19.01294303
EV085,9/10/2019 0:00,,52.8173,1.035587778,2.488429722,,,,58.0012,58.3334,,,,17.63010677
EV085,9/11/2019 0:00,,,,,,,,,,,,,
EV085,9/12/2019 0:00,,,,,,,,,,,,,
EV085,9/13/2019 0:00,,,,,,,,,,,,,
EV085,9/14/2019 0:00,,,,,,,,,,,,,
EV085,9/15/2019 0:00,,,,,,,,,,,,,
EV085,9/16/2019 0:00,,,,,,,,,,,,,
EV085,9/17/2019 0:00,,,,,,,,,,,,,
EV085,9/18/2019 0:00,,,,,,,,,,,,,
EV085,9/19/2019 0:00,,,,,,,,,,,,,
EV085,9/20/2019 0:00,,,,,,,,,,,,,
EV085,9/21/2019 0:00,,,,,,,,,,,,,
EV085,9/22/2019 0:00,,,,,,,,,,,,,
EV085,9/23/2019 0:00,,,,,,,,,,,,,
EV085,9/24/2019 0:00,,,,,,,,,,,,,
EV085,9/25/2019 0:00,,3.72828,0.046854167,0.128947778,,,,3.75687,4.3789,,,,18.73921872
EV085,9/26/2019 0:00,,,0.153161944,0.001808333,,,,0.0047,0.00547,,,,
EV085,9/27/2019 0:00,,,,,,,,,,,,,
EV085,9/28/2019 0:00,,,,,,,,,,,,,
EV085,9/29/2019 0:00,,,,,,,,,,,,,
EV085,9/30/2019 0:00,,,0.047963333,0.027924722,,,,0.30713,0.35689,,,,
EV085,10/1/2019 0:00,,,0.045738889,0.0019175,,,,0.01295,0.015,,,,
EV085,10/2/2019 0:00,,,,,,,,,,,,,
EV085,10/3/2019 0:00,,36.66142,1.645310556,1.011018611,,,,34.59664,39.82178,,,,26.78704711
EV085,10/4/2019 0:00,,54.68144,1.142130556,2.442460833,,,,55.66525,59.57051,,,,17.91425811
EV085,10/5/2019 0:00,,,,,,,,,,,,,
EV085,10/6/2019 0:00,,,,,,,,,,,,,
EV085,10/7/2019 0:00,,53.43868,1.091554167,2.393007222,,,,54.24854,63.06747,,,,18.9382839
EV085,10/8/2019 0:00,,54.06006,1.143241111,2.423790556,,,,66.13833,62.00267,,,,19.43054798
EV085,10/9/2019 0:00,,54.06006,1.089803889,2.4680625,,,,55.33054,64.05064,,,,17.31766309
EV085,10/10/2019 0:00,,70.83732,1.254844722,2.996112222,,,,79.71872,80.36589,,,,19.20170973
EV085,10/11/2019 0:00,,52.19592,0.927032222,2.429958056,,,,50.96763,59.16901,,,,18.43930615
EV085,10/12/2019 0:00,,,,,,,,,,,,,
EV085,10/13/2019 0:00,,,,,,,,,,,,,
EV085,10/14/2019 0:00,,55.30282,1.036629444,2.558140278,,,,70.80949,68.58382,,,,19.66035453
EV085,10/15/2019 0:00,,53.43868,1.134805833,2.537302222,,,,52.19574,60.23498,,,,17.98414398
EV085,10/16/2019 0:00,,,0.090618333,0.007061111,,,,0.04046,0.04659,,,,
EV085,10/17/2019 0:00,,,,,,,,,,,,,
EV085,10/18/2019 0:00,,56.54558,1.233548056,2.582874444,,,,55.39611,63.92625,,,,17.90267319
EV085,10/19/2019 0:00,,,,,,,,,,,,,
EV085,10/20/2019 0:00,,,,,,,,,,,,,
EV085,10/21/2019 0:00,,,,,,,,,,,,,
EV085,10/22/2019 0:00,,,,,,,,,,,,,
EV085,10/23/2019 0:00,,,,,,,,,,,,,
EV085,10/24/2019 0:00,,,0.008809722,0.002195278,,,,0.0069,0.00792,,,,
EV085,10/25/2019 0:00,,64.62352,1.022643056,2.399380556,,,,63.6659,73.52885,,,,
EV085,10/26/2019 0:00,,,,,,,,,,,,,
EV085,10/27/2019 0:00,,,,,,,,,,,,,
EV085,10/28/2019 0:00,,64.00214,0.890906389,2.235475278,,,,77.47947,78.74588,,,,
EV085,10/29/2019 0:00,,7.45656,0.331157778,0.356316111,,,,9.18312,10.68306,,,,
EV085,10/30/2019 0:00,,64.00214,0.849729444,2.399026389,,,,67.71982,78.20236,,,,
EV085,10/31/2019 0:00,,6.83518,0.223844167,0.332089167,,,,9.21398,10.77145,,,,
EV085,11/1/2019 0:00,,,,,,,,,,,,,
EV085,11/2/2019 0:00,,,,,,,,,,,,,
EV085,11/3/2019 0:00,,,,,,,,,,,,,
EV085,11/4/2019 0:00,,,,,,,,,,,,,
EV085,11/5/2019 0:00,,,,,,,,,,,,,
EV085,11/6/2019 0:00,,,,,,,,,,,,,
EV085,11/7/2019 0:00,,,,,,,,,,,,,
EV085,11/8/2019 0:00,,,,,,,,,,,,,
EV085,11/9/2019 0:00,,,,,,,,,,,,,
EV085,11/10/2019 0:00,,,,,,,,,,,,,
EV085,11/11/2019 0:00,,,,,,,,,,,,,
EV085,11/12/2019 0:00,,,,,,,,,,,,,
EV085,11/13/2019 0:00,,,,,,,,,,,,,
EV085,11/14/2019 0:00,,,0.328368611,0.025313889,,,,0.23554,0.27598,,,,
EV085,11/15/2019 0:00,,,,,,,,,,,,,
EV085,11/16/2019 0:00,,,,,,,,,,,,,
EV085,11/17/2019 0:00,,,,,,,,,,,,,
EV085,11/18/2019 0:00,,,,,,,,,,,,,
EV085,11/19/2019 0:00,,6.83518,0.105118889,0.259505,,,,8.62248,10.23165,,,,
EV085,11/20/2019 0:00,,45.36074,1.449773333,2.212510556,,,,47.78018,56.99445,,,,
EV085,11/21/2019 0:00,,,,,,,,,,,,,
EV085,11/22/2019 0:00,,,,,,,,,,,,,
EV085,11/23/2019 0:00,,,,,,,,,,,,,
EV085,11/24/2019 0:00,,,,,,,,,,,,,
EV085,11/25/2019 0:00,,,,,,,,,,,,,
EV085,11/26/2019 0:00,,,,,,,,,,,,,
EV085,11/27/2019 0:00,,,,,,,,,,,,,
