Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Percent Idling Time,Drive Cycle
EV133,12/19/2020,,,,,,,,,,34.16,,,,
EV133,12/20/2020,,,,,,,,,,36.38,,,,
EV133,12/21/2020,,87.55,,,18.91,,,,233.58,35.48,,,,
EV133,12/22/2020,,85.92,,,21.6,,,,262.19,28.04,,,,
EV133,12/23/2020,,37.83,,,10.06,,,,104.96,19.759999999999998,,,,
EV133,12/24/2020,,63.57,,,17.42,,,,230.57,21.14,,,,
EV133,12/25/2020,,,,,,,,,,23.24,,,,
EV133,12/26/2020,,,,,,,,,,28.52,,,,
EV133,12/27/2020,,,,,,,,,,27.44,,,,
EV133,12/28/2020,,85.24,,,22.24,,,,271.93,20.48,,,,
EV133,12/29/2020,,111.89,,,22.36,,,,302.34,18.08,,,,
EV133,12/30/2020,,85.95,,,21.34,,,,246.09,22.76,,,,
EV133,12/31/2020,,48.44,,,10.64,,,,156.21,27.5,,,,
EV133,01/02/2021,,0,,,8.47,,,,0,32.9,,,,
EV133,01/03/2021,,,,,,,,,,34.519999999999996,,,,
EV133,01/04/2021,,109.12,,,22.42,,,,258.23,31.52,,,,
EV133,01/05/2021,,85.51,,,20.7,,,,221.29,31.82,,,,
EV133,01/06/2021,,101.82,,,19.32,,,,270.82,31.7,,,,
EV133,01/07/2021,,86.1,,,20.92,,,,238.22,30.439999999999998,,,,
EV133,01/08/2021,,85.42,,,21.58,,,,226.04,29.18,,,,
EV133,01/09/2021,,,,,,,,,,26.72,,,,
EV133,01/10/2021,,,,,,,,,,24.14,,,,
EV133,01/11/2021,,120.5,,,21.24,,,,318.91,26.96,,,,
EV133,01/12/2021,,66.45,,,16.06,,,,200.19,30.74,,,,
EV133,01/13/2021,,109.79,,,18.1,,,,310.94,34.76,,,,
EV133,01/14/2021,,80.56,,,21.55,,,,217.26,27.86,,,,
EV133,01/15/2021,,64.14,,,20.79,,,,207.01,25.46,,,,
EV133,01/16/2021,,,,,,,,,,26.119999999999997,,,,
EV133,01/17/2021,,,,,,,,,,28.82,,,,
EV133,01/18/2021,,,,,,,,,,28.22,,,,
EV133,01/19/2021,,36.91,,,11.36,,,,132.85,22.64,,,,
EV133,01/20/2021,,100.02,,,17.22,,,,303.52,27.62,,,,
EV133,01/21/2021,,107.67,,,22.33,,,,246.01,28.76,,,,
EV133,01/22/2021,,40.34,,,13.11,,,,134.28,25.58,,,,
EV133,01/23/2021,,0.05,,,10.12,,,,6.04,21.8,,,,
EV133,01/24/2021,,0,,,23.98,,,,0,18.8,,,,
EV133,01/25/2021,,58.46,,,22.19,,,,171.83,20.3,,,,
EV133,01/26/2021,,106.38,,,21.16,,,,279.07,17.18,,,,
EV133,01/27/2021,,37.15,,,19.08,,,,135.55,19.34,,,,
EV133,01/28/2021,,115.86,,,22.39,,,,288.02,27.2,,,,
EV133,01/29/2021,,85.62,,,21.7,,,,230.53,29.900000000000002,,,,
EV133,01/30/2021,,,,,,,,,,29.18,,,,
EV133,01/31/2021,,0,,,23.95,,,,0,29.419999999999998,,,,
EV133,02/01/2021,,90.5,,,23.42,,,,262.09,34.94,,,,
EV133,02/02/2021,,86.81,,,22.37,,,,248.25,33.56,,,,
EV133,02/03/2021,,51.43,,,22.16,,,,153.85,26.84,,,,
EV133,02/04/2021,,66.07,,,18.54,,,,202.64,25.7,,,,
EV133,02/05/2021,,89.52,,,22.5,,,,291.97,29.12,,,,
EV133,02/06/2021,,0,,,23.98,,,,0,29.66,,,,
EV133,02/07/2021,,,,,,,,,,19.64,,,,
EV133,02/08/2021,,132.53,,,22.45,,,,447.38,14.54,,,,
EV133,02/09/2021,,79.37,,,21.33,,,,280.98,14.24,,,,
EV133,02/10/2021,,107.59,,,22.26,,,,315.18,14.059999999999999,,,,
EV133,02/11/2021,,58.35,,,22.05,,,,240.07,1.6999999999999993,,,,
EV133,02/12/2021,,85.52,,,23.82,,,,382.22,-4.480000000000004,,,,
EV133,02/13/2021,,,,,,,,,,0.1999999999999993,,,,
EV133,02/14/2021,,,,,,,,,,8.000000000000002,,,,
EV133,02/15/2021,,,,,,,,,,15.86,,,,
EV133,02/16/2021,,110.07,,,23.1,,,,359.8,21.38,,,,
EV133,02/17/2021,,86.28,,,21.81,,,,280.34,22.939999999999998,,,,
EV133,02/18/2021,,108,,,22.42,,,,294.78,21.92,,,,
EV133,02/19/2021,,85.45,,,22.62,,,,297.36,25.64,,,,
EV133,02/20/2021,,0.01,,,23.93,,,,0.07,25.82,,,,
EV133,02/21/2021,,,,,,,,,,30.62,,,,
EV133,02/22/2021,,87.14,,,21.18,,,,262.6,36.26,,,,
EV133,02/23/2021,,82.68,,,22.73,,,,237.39,28.52,,,,
EV133,02/24/2021,,85.85,,,19.59,,,,251.46,24.74,,,,
EV133,02/25/2021,,84.84,,,21.99,,,,274.67,23.12,,,,
EV133,02/26/2021,,116.65,,,21.66,,,,328.64,26.119999999999997,,,,
EV133,02/27/2021,,0.17,,,23.4,,,,4.33,22.88,,,,
EV133,02/28/2021,,,,,,,,,,21.86,,,,
EV133,03/01/2021,,87.33,,,21.93,,,,232.58,29.720000000000002,,,,
EV133,03/02/2021,,82.56,,,22.43,,,,201.25,33.14,,,,
EV133,03/03/2021,,122.8,,,22.01,,,,257.18,35.36,,,,
EV133,03/04/2021,,90.51,,,20.71,,,,188.61,35.72,,,,
EV133,03/05/2021,,79.34,,,20.44,,,,147.62,37.76,,,,
EV133,03/06/2021,,,,,,,,,,36.74,,,,
EV133,03/07/2021,,,,,,,,,,32.24,,,,
EV133,03/08/2021,,61.93,,,18.59,,,,193.13,29.3,,,,
EV133,03/09/2021,,37.14,,,18.51,,,,119.73,28.88,,,,
EV133,03/10/2021,,107.79,,,21.06,,,,279.45,27.5,,,,
EV133,03/11/2021,,29.38,,,23,,,,65.72,28.82,,,,
EV133,03/12/2021,,61.03,,,19.92,,,,171.99,31.34,,,,
EV133,03/13/2021,,,,,,,,,,35.54,,,,
EV133,03/14/2021,,0,,,23,,,,0,38,,,,
EV133,03/15/2021,,66.2,,,22.66,,,,167.12,39.2,,,,
EV133,03/16/2021,,71.97,,,22.51,,,,138.51,40.699999999999996,,,,
EV133,03/17/2021,,86.1,,,21.25,,,,183.3,39.2,,,,
EV133,03/18/2021,,120.56,,,21.45,,,,225.27,42.56,,,,
EV133,03/19/2021,,85.56,,,20.34,,,,181.62,39.5,,,,
EV133,03/20/2021,,,,,,,,,,32.66,,,,
EV133,03/21/2021,,,,,,,,,,31.7,,,,
EV133,03/22/2021,,98.11,,,21.95,,,,246.74,32.66,,,,
EV133,03/23/2021,,106.07,,,21.59,,,,248.4,31.82,,,,
EV133,03/24/2021,,84.78,,,22,,,,204.66,31.220000000000002,,,,
EV133,03/25/2021,,85.16,,,22.17,,,,185.66,33.08,,,,
EV133,03/26/2021,,106.4,,,22.07,,,,248.43,33.68,,,,
EV133,03/27/2021,,0.14,,,23.94,,,,0.49,39.5,,,,
EV133,03/28/2021,,,,,,,,,,43.52,,,,
EV133,03/29/2021,,80.24,,,19.39,,,,207.4,28.64,,,,
EV133,03/30/2021,,96.73,,,23.73,,,,241.98,26.12,,,,
EV133,03/31/2021,,73.22,,,22.03,,,,151.43,33.74,,,,
EV133,04/01/2021,,88.28,,,22.5,,,,174.52,42.92,,,,
EV133,04/02/2021,,114.62,,,18.67,,,,208.35,47.839999999999996,,,,
EV133,04/03/2021,,,,,,,,,,47.96,,,,
EV133,04/04/2021,,,,,,,,,,46.22,,,,
EV133,04/05/2021,,85.66,,,21.85,,,,217.62,38.3,,,,
EV133,04/06/2021,,98.45,,,20.66,,,,226.65,38.24,,,,
EV133,04/07/2021,,83.82,,,21.64,,,,150.2,43.76,,,,
EV133,04/08/2021,,69.82,,,22.16,,,,121.66,36.68,,,,
EV133,04/09/2021,,46.98,,,21.62,,,,142.09,34.64,,,,
EV133,04/10/2021,,,,,,,,,,33.08,,,,
EV133,04/11/2021,,0,,,23.98,,,,0,28.52,,,,
EV133,04/12/2021,,145.98,,,20.84,,,,306.04,30.2,,,,
EV133,04/13/2021,,74.55,,,20.99,,,,207.14,32.06,,,,
EV133,04/14/2021,,37.99,,,12.2,,,,96.44,33.019999999999996,,,,
EV133,04/15/2021,,95.98,,,13.79,,,,160.29,39.32,,,,
EV133,04/16/2021,,90.92,,,23.49,,,,189.44,42.14,,,,
EV133,04/17/2021,,,,,,,,,,44.72,,,,
EV133,04/18/2021,,0,,,23.98,,,,0,45.2,,,,
EV133,04/19/2021,,90.44,,,23.57,,,,198.58,32.660000000000004,,,,
EV133,04/20/2021,,112.48,,,23.45,,,,257.45,33.019999999999996,,,,
EV133,04/21/2021,,92.45,,,20.15,,,,145.67,39.26,,,,
EV133,04/22/2021,,85.75,,,21.92,,,,198.64,37.82,,,,
EV133,04/23/2021,,85.17,,,20.98,,,,190.1,36.8,,,,
EV133,04/24/2021,,,,,,,,,,40.28,,,,
EV133,04/25/2021,,,,,,,,,,39.8,,,,
EV133,04/26/2021,,66.45,,,21.86,,,,145.77,37.94,,,,
EV133,04/27/2021,,109.21,,,19.36,,,,227.95,40.940000000000005,,,,
EV133,04/28/2021,,95.85,,,10.5,,,,158.85,47.18,,,,
EV133,04/29/2021,,85.92,,,16.66,,,,152.49,54.14,,,,
EV133,04/30/2021,,106.16,,,20.05,,,,156.39,55.94,,,,
EV133,05/01/2021,,0.01,,,13.02,,,,0.11,50.84,,,,
EV133,05/02/2021,,,,,,,,,,42.2,,,,
EV133,05/03/2021,,87.27,,,21.69,,,,191.65,41.660000000000004,,,,
EV133,05/04/2021,,110.05,,,23.42,,,,216.55,45.74,,,,
EV133,05/05/2021,,92.3,,,15.47,,,,131.11,48.32,,,,
EV133,05/06/2021,,72,,,9.42,,,,128.72,57.800000000000004,,,,
EV133,05/07/2021,,100.41,,,20.53,,,,186.49,48.68,,,,
EV133,05/08/2021,,,,,,,,,,36.74,,,,
EV133,05/09/2021,,,,,,,,,,38.120000000000005,,,,
EV133,05/10/2021,,166.69,,,22.41,,,,320.2,41.6,,,,
EV133,05/11/2021,,147.45,,,22.02,,,,214.66,44.660000000000004,,,,
EV133,05/12/2021,,132.74,,,21.87,,,,207,49.7,,,,
EV133,05/13/2021,,132.72,,,20.82,,,,210.21,54.56,,,,
EV133,05/14/2021,,85.81,,,21.77,,,,126.66,54.32,,,,
EV133,05/15/2021,,,,,,,,,,55.64,,,,
EV133,05/16/2021,,,,,,,,,,57.56,,,,
EV133,05/17/2021,,36.07,,,10.54,,,,60.94,60.5,,,,
EV133,05/18/2021,,32.85,,,12.97,,,,54.19,50.660000000000004,,,,
EV133,05/19/2021,,121.52,,,23.31,,,,277.52,39.62,,,,
EV133,05/20/2021,,62.96,,,14.55,,,,148.06,36.26,,,,
EV133,05/21/2021,,74.88,,,10.56,,,,196.55,33.74,,,,
EV133,05/24/2021,,95.79,,,12.43,,,,176.2,44.06,,,,
EV133,05/25/2021,,70.51,,,17.75,,,,119.92,50.72,,,,
EV133,05/26/2021,,86.23,,,18.48,,,,159.62,46.04,,,,
EV133,05/27/2021,,157,,,23.66,,,,252.18,51.86,,,,
EV133,05/28/2021,,49.03,,,8.07,,,,75.12,46.16,,,,
EV133,06/01/2021,,0.07,,,0.08,,,,0.32,62.6,,,,
EV133,06/03/2021,,0.04,,,0.09,,,,0.38,67.7,,,,
EV133,06/09/2021,,0.09,,,0.18,,,,0.75,53,,,,
EV133,06/22/2021,,0.12,,,9.21,,,,8.7,68.12,,,,
EV133,06/23/2021,,144.45,,,21.25,,,,229.32,65.54,,,,
EV133,06/24/2021,,137.22,,,22.38,,,,259.64,64.33999999999999,,,,
EV133,06/25/2021,,135.37,,,21.72,,,,256.3,65,,,,
EV133,06/26/2021,,0.01,,,23.97,,,,0.08,66.98,,,,
EV133,06/27/2021,,,,,,,,,,70.46,,,,
EV133,06/28/2021,,135.61,,,23.53,,,,250.54,75.26,,,,
EV133,06/29/2021,,126.57,,,22.43,,,,268.63,78.14,,,,
EV133,06/30/2021,,106.81,,,21.16,,,,229.4,79.22000000000001,,,,
EV133,07/01/2021,,129.91,,,23.43,,,,272.53,74.47999999999999,,,,
EV133,07/02/2021,,81.71,,,22.42,,,,179.52,72.02,,,,
EV133,07/03/2021,,0.31,,,22.37,,,,15.2,73.64,,,,
EV133,07/04/2021,,,,,,,,,,72.74,,,,
EV133,07/05/2021,,,,,,,,,,71.60000000000001,,,,
EV133,07/06/2021,,131.96,,,21.17,,,,267.96,71.96000000000001,,,,
EV133,07/07/2021,,86.14,,,21.7,,,,164.5,69.98,,,,
EV133,07/08/2021,,143.22,,,23.13,,,,253.65,69.14,,,,
EV133,07/09/2021,,89.89,,,21.92,,,,157.41,69.38,,,,
EV133,07/10/2021,,0.15,,,17.35,,,,1.13,69.86,,,,
EV133,07/12/2021,,48.2,,,10.41,,,,104.04,70.58,,,,
EV133,07/13/2021,,145.91,,,21.6,,,,268.3,71.9,,,,
EV133,07/14/2021,,110.47,,,22.41,,,,229.58,72.68,,,,
EV133,07/15/2021,,105.48,,,21.58,,,,217.97,71.3,,,,
EV133,07/16/2021,,133.33,,,22.05,,,,262.33,68.89999999999999,,,,
EV133,07/17/2021,,,,,,,,,,69.2,,,,
EV133,07/18/2021,,,,,,,,,,73.46000000000001,,,,
EV133,07/19/2021,,82.5,,,21.52,,,,138.79,71.6,,,,
EV133,07/20/2021,,106.74,,,22.1,,,,190.93,69.32000000000001,,,,
EV133,07/21/2021,,129.83,,,22.48,,,,247.36,69.2,,,,
EV133,07/22/2021,,119.95,,,21.98,,,,240.78,63.44,,,,
EV133,07/23/2021,,135.58,,,22.35,,,,260.59,66.44,,,,
EV133,07/24/2021,,85.24,,,22.69,,,,169.06,67.4,,,,
EV133,07/25/2021,,,,,,,,,,70.4,,,,
EV133,07/26/2021,,49.73,,,23.24,,,,71.94,71.53999999999999,,,,
EV133,07/27/2021,,122.86,,,23.32,,,,214.43,74.78,,,,
EV133,07/28/2021,,121.95,,,18.68,,,,223.72,72.44000000000001,,,,
EV133,07/29/2021,,146.01,,,22.33,,,,266.83,74.24,,,,
EV133,07/30/2021,,76.79,,,21.64,,,,145.99,76.1,,,,
EV133,07/31/2021,,,,,,,,,,78.25999999999999,,,,
EV133,08/01/2021,,,,,,,,,,75.44,,,,
EV133,08/02/2021,,93.45,,,22.13,,,,157.7,65.54,,,,
EV133,08/03/2021,,67.53,,,21.2,,,,142.47,69.44,,,,
EV133,08/04/2021,,143.01,,,21.9,,,,242.19,72.44,,,,
EV133,08/05/2021,,34.92,,,20.69,,,,74.72,68.36,,,,
EV133,08/06/2021,,24.22,,,19.16,,,,43.5,65.84,,,,
EV133,08/07/2021,,56.58,,,23.97,,,,119.65,66.5,,,,
EV133,08/08/2021,,0,,,23.98,,,,0,58.46,,,,
EV133,08/09/2021,,93.73,,,22.3,,,,159.52,55.699999999999996,,,,
EV133,08/10/2021,,99.93,,,17.9,,,,175.27,61.22,,,,
EV133,08/11/2021,,11.79,,,15.88,,,,25.61,70.94,,,,
EV133,08/12/2021,,34.36,,,22.53,,,,54.39,72.14,,,,
EV133,08/13/2021,,33.88,,,21.95,,,,61.9,72.44000000000001,,,,
EV133,08/14/2021,,0.19,,,23.09,,,,1.1,70.58,,,,
EV133,08/15/2021,,,,,,,,,,71.66000000000001,,,,
EV133,08/16/2021,,49.89,,,22.76,,,,80.41,71.9,,,,
EV133,08/17/2021,,43.78,,,19.24,,,,66.41,59.96,,,,
EV133,08/18/2021,,23.84,,,14.43,,,,46.8,48.68,,,,
EV133,08/19/2021,,125.26,,,22.38,,,,194.45,53.18,,,,
EV133,08/20/2021,,73.51,,,21.98,,,,124.77,58.160000000000004,,,,
EV133,08/21/2021,,,,,,,,,,55.46,,,,
EV133,08/22/2021,,,,,,,,,,56.720000000000006,,,,
EV133,08/23/2021,,88.1,,,17.05,,,,140.91,55.1,,,,
EV133,08/24/2021,,124.91,,,16.22,,,,203.28,53.54,,,,
EV133,08/25/2021,,94.67,,,22.62,,,,163.78,58.22,,,,
EV133,08/26/2021,,68.98,,,20.05,,,,123.19,57.32,,,,
EV133,08/27/2021,,94.24,,,20.64,,,,165.25,53.00000000000001,,,,
EV133,08/28/2021,,0,,,22.82,,,,0,53.660000000000004,,,,
EV133,08/29/2021,,,,,,,,,,58.339999999999996,,,,
EV133,08/30/2021,,43.32,,,20.05,,,,74.91,62.42,,,,
EV133,08/31/2021,,194.76,,,22.96,,,,342.16,58.16,,,,
EV133,09/01/2021,,72.53,,,22.58,,,,122.85,52.760000000000005,,,,
EV133,09/02/2021,,122.73,,,20.95,,,,194.39,54.2,,,,
EV133,09/03/2021,,75.26,,,17.48,,,,148.26,55.52,,,,
EV133,09/04/2021,,,,,,,,,,59,,,,
EV133,09/05/2021,,,,,,,,,,62.18,,,,
EV133,09/06/2021,,,,,,,,,,63.08,,,,
EV133,09/07/2021,,145.85,,,21.87,,,,268.62,63.26,,,,
EV133,09/08/2021,,101.54,,,22.2,,,,179.15,65,,,,
EV133,09/09/2021,,81.66,,,22.18,,,,135.99,61.4,,,,
EV133,09/10/2021,,141.03,,,22.25,,,,234.65,64.4,,,,
EV133,09/11/2021,,0.01,,,22.93,,,,0.17,56.3,,,,
EV133,09/12/2021,,,,,,,,,,54.44,,,,
EV133,09/13/2021,,85.69,,,22.26,,,,161.36,55.1,,,,
EV133,09/14/2021,,57.89,,,22.36,,,,109.76,54.74,,,,
EV133,09/15/2021,,129.26,,,21.94,,,,232.92,57.86000000000001,,,,
EV133,09/16/2021,,157.76,,,21.78,,,,255.01,50.84,,,,
EV133,09/17/2021,,133.66,,,22.35,,,,234.49,51.92,,,,
EV133,09/18/2021,,,,,,,,,,57.02,,,,
EV133,09/19/2021,,,,,,,,,,46.22,,,,
EV133,09/20/2021,,146.45,,,21.81,,,,239.95,42.620000000000005,,,,
EV133,09/21/2021,,133.34,,,22.11,,,,274.06,45.74,,,,
EV133,09/22/2021,,89.9,,,22.46,,,,161.2,52.82,,,,
EV133,09/23/2021,,63.38,,,12.76,,,,110.19,52.16,,,,
EV133,09/25/2021,,0.04,,,1.19,,,,2.05,57.44,,,,
EV133,09/27/2021,,0.16,,,8.78,,,,4.03,58.58,,,,
EV133,09/28/2021,,105.35,,,12.47,,,,210.55,46.46,,,,
EV133,09/29/2021,,37.63,,,12.06,,,,96.74,43.22,,,,
EV133,09/30/2021,,127.3,,,16.47,,,,245.45,46.339999999999996,,,,
EV133,10/01/2021,,85.63,,,21.61,,,,144.84,50.84,,,,
EV133,10/02/2021,,150.84,,,22.47,,,,230.62,49.82,,,,
EV133,10/03/2021,,,,,,,,,,53.720000000000006,,,,
EV133,10/04/2021,,96.1,,,21.32,,,,160.71,56.48,,,,
EV133,10/05/2021,,111.6,,,21.86,,,,177.81,58.82,,,,
EV133,10/06/2021,,112.45,,,21.76,,,,214.77,52.58,,,,
EV133,10/07/2021,,86.23,,,21.93,,,,174.21,44.18,,,,
EV133,10/08/2021,,159.42,,,22.46,,,,318.47,41.12,,,,
EV133,10/09/2021,,86.35,,,22.55,,,,146.26,43.58,,,,
EV133,10/10/2021,,,,,,,,,,42.38,,,,
EV133,10/11/2021,,122.44,,,23.82,,,,316.66,33.92,,,,
EV133,10/12/2021,,0.13,,,6.5,,,,4.97,30.02,,,,
EV133,10/13/2021,,0,,,0.07,,,,0.28,29.48,,,,
EV133,10/14/2021,,14.19,,,8.11,,,,44.03,33.68,,,,
EV133,10/15/2021,,0.25,,,10.11,,,,3.96,39.74,,,,
EV133,10/18/2021,,79.93,,,17.12,,,,175.79,48.32,,,,
EV133,10/19/2021,,146.93,,,22.31,,,,232.42,47.18,,,,
EV133,10/20/2021,,112.17,,,22.05,,,,227.38,45.56,,,,
EV133,10/21/2021,,132.91,,,21.88,,,,263.15,45.019999999999996,,,,
EV133,10/22/2021,,72.45,,,21.94,,,,174.93,44.6,,,,
EV133,10/23/2021,,,,,,,,,,41,,,,
EV133,10/24/2021,,,,,,,,,,39.5,,,,
EV133,10/25/2021,,82.12,,,23.62,,,,202.57,41,,,,
EV133,10/26/2021,,70.18,,,11.96,,,,175.39,38.239999999999995,,,,
EV133,10/28/2021,,0,,,0.01,,,,0.06,41.18,,,,
EV133,11/16/2021,,0.13,,,1.91,,,,5.94,30.98,,,,
EV133,11/19/2021,,0.15,,,0.24,,,,5.61,31.34,,,,
EV133,11/22/2021,,,,,1.37,,,,,31.46,,,,
EV133,11/24/2021,,0,,,0.15,,,,3.01,27.5,,,,
EV133,12/01/2021,,0.13,,,4,,,,11.6,49.04,,,,
EV133,12/03/2021,,0.06,,,0.03,,,,0.74,36.68,,,,
EV133,12/07/2021,,0.06,,,0.1,,,,1.34,29.24,,,,
EV133,12/09/2021,,0.05,,,1.67,,,,15.58,25.16,,,,
EV133,12/15/2021,,0.06,,,8.16,,,,34.61,19.76,,,,
EV133,12/21/2021,,0.13,,,0.22,,,,4.44,29,,,,
EV133,12/22/2021,,0.12,,,2.94,,,,4.65,29.6,,,,
EV133,12/29/2021,,0.17,,,1.55,,,,31.48,10.82,,,,
EV133,12/30/2021,,34.03,,,4.75,,,,127.92,14,,,,
EV133,01/10/2022,,0.06,,,0.64,,,,17.93,15.08,,,,
EV133,01/11/2022,,0.07,,,3.21,,,,4.62,19.34,,,,
EV133,01/12/2022,,51.1,,,10.79,,,,143.72,31.88,,,,
EV133,01/13/2022,,45.33,,,16.61,,,,121.13,31.580000000000002,,,,
EV133,01/14/2022,,116.94,,,23.53,,,,312.04,29.72,,,,
EV133,01/15/2022,,0.16,,,13.12,,,,10.51,26.66,,,,
EV133,01/18/2022,,79.86,,,15.71,,,,211.97,31.52,,,,
EV133,01/19/2022,,76.1,,,21.72,,,,241.6,29.48,,,,
EV133,01/20/2022,,117.71,,,20.78,,,,332.81,29.48,,,,
EV133,01/21/2022,,49.52,,,17.98,,,,131.17,31.04,,,,
EV133,01/22/2022,,,,,,,,,,27.68,,,,
EV133,01/23/2022,,,,,,,,,,23.6,,,,
EV133,01/24/2022,,0,,,19.96,,,,0,23.48,,,,
EV133,01/25/2022,,,,,5.51,,,,,22.7,,,,
EV133,01/26/2022,,61.86,,,14.23,,,,200.03,20.419999999999998,,,,
EV133,01/27/2022,,66.82,,,17.52,,,,247.53,18.439999999999998,,,,
EV133,01/28/2022,,90.62,,,21.91,,,,281.45,18.319999999999997,,,,
EV133,01/29/2022,,,,,,,,,,18.86,,,,
EV133,01/30/2022,,,,,,,,,,22.82,,,,
EV133,01/31/2022,,92.8,,,22.54,,,,305.98,26.48,,,,
EV133,02/01/2022,,113.45,,,19.88,,,,389.04,18.44,,,,
EV133,02/02/2022,,79.25,,,16.88,,,,274.98,5.959999999999998,,,,
EV133,02/03/2022,,45.84,,,19.57,,,,194.76,14.24,,,,
EV133,02/04/2022,,52.51,,,9.59,,,,190.17,25.82,,,,
EV133,02/05/2022,,0.12,,,11.45,,,,1.18,33.14,,,,
EV133,02/06/2022,,,,,,,,,,29.54,,,,
