Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer
EV030,9/9/18 4:56 PM,9/9/18 7:10 PM,30.754,0.636,1.600,2.236,99.5,100,-0.5,61.487,91.4,,
EV030,9/9/18 12:54 PM,9/9/18 4:43 PM,55.087,0.936,2.875,3.811,97.5,56,41.5,107.503,94.64,,
EV030,9/9/18 7:42 AM,9/9/18 12:31 PM,67.632,1.339,3.481,4.819,91,51.5,39.5,131.552,73.4,,
EV030,9/7/18 8:03 PM,9/7/18 8:18 PM,0.253,0.125,0.125,0.250,98,94,4,0.796,77.36,,
EV030,9/7/18 6:32 PM,9/7/18 7:35 PM,16.314,0.297,0.764,1.061,97.5,88.5,9,33.232,87.44,,
EV030,9/7/18 10:14 AM,9/7/18 6:14 PM,110.951,2.300,5.686,7.986,99,46.5,52.5,243.991,87.44,,
EV030,9/7/18 5:39 AM,9/7/18 10:00 AM,67.014,1.028,3.328,4.356,86.5,65.5,21,130.305,66.2,,
EV030,9/6/18 11:21 PM,9/6/18 11:27 PM,0.35,0.019,0.075,0.094,91,89,2,0.625,66.56,,
EV030,9/6/18 8:45 PM,9/6/18 8:53 PM,0.23,0.053,0.072,0.125,93,91,2,0.569,75.56,,
EV030,9/6/18 6:42 PM,9/6/18 6:52 PM,0.162,0.128,0.047,0.175,72,67.5,4.5,0.592,86.36,,
EV030,9/6/18 4:11 PM,9/6/18 4:19 PM,0.211,0.097,0.044,0.142,74.5,68.5,6,0.505,92.48,,
EV030,9/6/18 10:38 AM,9/6/18 11:03 AM,5.107,0.039,0.375,0.414,90,75,15,8.989,84.56,,
EV030,9/5/18 5:14 PM,9/5/18 5:25 PM,0.227,0.117,0.067,0.183,94,89.5,4.5,0.663,82.4,,
EV030,9/5/18 11:24 AM,9/5/18 11:26 AM,0.18,0.000,0.031,0.031,94.5,93.5,1,0.283,73.76,,
EV030,9/5/18 9:14 AM,9/5/18 9:15 AM,0.099,0.000,0.022,0.022,95.5,94.5,1,0.209,75.2,,
EV030,9/4/18 10:06 PM,9/4/18 10:18 PM,0.273,0.117,0.086,0.203,98.5,95.5,3,0.684,73.4,,
EV030,9/4/18 6:36 PM,9/4/18 7:32 PM,16.17,0.186,0.736,0.922,98,91.5,6.5,30.798,86.72,,
EV030,9/4/18 5:47 PM,9/4/18 6:10 PM,7.171,0.039,0.353,0.392,83.5,57.5,26,12.983,92.12,,
EV030,9/4/18 5:16 PM,9/4/18 5:35 PM,6.417,0.028,0.294,0.322,98.5,86,12.5,13.597,94.64,,
EV030,9/4/18 2:16 PM,9/4/18 5:05 PM,41.439,0.672,2.156,2.828,100,53,47,93.097,94.64,,
EV030,9/4/18 11:17 AM,9/4/18 2:03 PM,41.634,0.644,2.119,2.764,100,55,45,87.993,89.96,,
EV030,9/4/18 10:14 AM,9/4/18 11:02 AM,13.956,0.106,0.700,0.806,99.5,56.5,43,28.355,78.8,,
EV030,9/4/18 5:44 AM,9/4/18 10:02 AM,67.29,0.967,3.328,4.294,73.5,72.5,1,131.586,65.48,,
EV030,9/2/18 6:21 PM,9/2/18 7:03 PM,12.787,0.217,0.475,0.692,99.5,74.5,25,22.084,91.04,,
EV030,9/2/18 5:19 PM,9/2/18 6:10 PM,13.671,0.167,0.689,0.856,99.5,60.5,39,23.422,95.36,,
EV030,9/2/18 1:14 PM,9/2/18 5:08 PM,55.336,1.017,2.886,3.903,99.5,61.5,38,102.509,97.88,,
EV030,9/2/18 9:08 AM,9/2/18 12:59 PM,54.893,0.981,2.875,3.856,100,52.5,47.5,107.808,82.04,,
EV030,9/2/18 8:12 AM,9/2/18 8:56 AM,13.292,0.144,0.586,0.731,95,54.5,40.5,25.895,69.08,,
EV030,9/1/18 6:16 PM,9/1/18 7:23 PM,17.006,0.431,0.686,1.117,100,97.5,2.5,35.692,85.28,,
EV030,9/1/18 4:17 PM,9/1/18 6:05 PM,27.285,0.458,1.342,1.800,98,52.5,45.5,57.909,91.76,,
EV030,9/1/18 2:16 PM,9/1/18 3:59 PM,27.269,0.317,1.394,1.711,99,59,40,56.751,93.92,,
EV030,9/1/18 1:12 PM,9/1/18 2:02 PM,13.949,0.136,0.706,0.842,100,64,36,26.904,93.2,,
EV030,9/1/18 10:09 AM,9/1/18 12:59 PM,40.996,0.814,2.033,2.847,100,55.5,44.5,84.344,83.84,,
EV030,9/1/18 9:05 AM,9/1/18 9:58 AM,13.756,0.197,0.672,0.869,100,67.5,32.5,28.249,73.76,,
EV030,9/1/18 8:08 AM,9/1/18 8:52 AM,12.28,0.200,0.539,0.739,94,54.5,39.5,25.099,67.64,,
EV030,8/30/18 6:28 PM,8/30/18 7:37 PM,16.666,0.367,0.781,1.147,98.5,91.5,7,35.525,74.84,,
EV030,8/30/18 1:11 PM,8/30/18 6:09 PM,70.238,1.386,3.581,4.967,98.5,58,40.5,151.543,81.68,,
EV030,8/30/18 8:51 AM,8/30/18 1:01 PM,56.358,1.039,3.117,4.156,99.5,52.5,47,105.923,77.36,,
EV030,8/30/18 6:29 AM,8/30/18 8:30 AM,28.001,0.275,1.747,2.022,100,35.5,64.5,54.317,63.68,,
EV030,8/30/18 5:37 AM,8/30/18 6:16 AM,12.09,0.092,0.564,0.656,89.5,53.5,36,19.56,57.56,,
EV030,8/29/18 4:37 PM,8/29/18 6:51 PM,30.096,0.683,1.542,2.225,99.5,92.5,7,63.174,81.32,,
EV030,8/29/18 11:35 AM,8/29/18 4:24 PM,69.204,1.231,3.589,4.819,100,55,45,137.291,86,,
EV030,8/29/18 5:57 AM,8/29/18 11:24 AM,80.234,1.611,3.839,5.450,95.5,60.5,35,161.233,66.2,,
EV030,8/27/18 5:07 PM,8/27/18 5:58 PM,10.523,0.225,0.639,0.864,84,82.5,1.5,21.144,86,,
EV030,8/27/18 5:58 AM,8/27/18 4:24 PM,155.786,2.261,8.164,10.425,91.5,60,31.5,297.544,70.88,,
EV030,8/26/18 8:16 AM,8/26/18 9:17 AM,16.526,0.253,0.764,1.017,100,54,46,30.781,66.56,,
EV030,8/24/18 6:28 PM,8/24/18 7:19 PM,14.265,0.186,0.661,0.847,99,54,45,29.967,78.44,,
EV030,8/24/18 2:17 PM,8/24/18 5:35 PM,50.194,0.817,2.486,3.303,100,74.5,25.5,115.023,84.92,,
EV030,8/24/18 1:12 PM,8/24/18 2:06 PM,14.606,0.175,0.728,0.903,100,57,43,30.589,82.4,,
EV030,8/24/18 9:14 AM,8/24/18 1:01 PM,57.785,1.025,2.761,3.786,100,57.5,42.5,126.9,74.12,,
EV030,8/24/18 7:44 AM,8/24/18 9:04 AM,21.939,0.250,1.072,1.322,56,43.5,12.5,46.609,62.24,,
EV030,8/24/18 5:45 AM,8/24/18 7:34 AM,34.764,0.283,1.525,1.808,92,54.5,37.5,74.737,56.12,,
EV030,8/22/18 6:29 PM,8/22/18 7:34 PM,16.895,0.275,0.822,1.097,100,92,8,35.298,78.08,,
EV030,8/22/18 9:22 AM,8/22/18 6:15 PM,128.589,2.131,6.750,8.881,100,50,50,281.393,77.72,,
EV030,8/22/18 6:28 AM,8/22/18 9:09 AM,42.765,0.347,2.328,2.675,99,34.5,64.5,86.046,64.04,,
EV030,8/22/18 5:34 AM,8/22/18 6:14 AM,12.233,0.153,0.528,0.681,75,45,30,20.91,58.28,,
EV030,6/21/18 5:44 AM,6/21/18 3:25 PM,134.815,2.861,6.814,9.675,96.5,50,46.5,266.007,74.12,,
EV030,6/19/18 6:27 PM,6/19/18 7:18 PM,13.671,0.183,0.661,0.844,98.5,52.5,46,27.735,88.16,,
EV030,6/19/18 2:46 PM,6/19/18 5:36 PM,41.303,0.781,2.042,2.822,89,49.5,39.5,94.562,94.64,,
EV030,6/19/18 5:38 AM,6/19/18 2:02 PM,121.535,2.303,6.097,8.400,97.5,52,45.5,233.663,74.84,,
EV030,6/18/18 4:37 PM,6/18/18 6:48 PM,29.897,0.697,1.489,2.186,100,93.5,6.5,60.731,89.96,,
EV030,6/18/18 2:35 PM,6/18/18 4:23 PM,27.264,0.417,1.381,1.797,100,53.5,46.5,56.344,92.84,,
EV030,6/18/18 1:32 PM,6/18/18 2:23 PM,13.758,0.153,0.694,0.847,99,62.5,36.5,28.374,90.32,,
EV030,6/18/18 5:51 AM,6/18/18 1:21 PM,107.914,2.136,5.369,7.506,88.5,56,32.5,203.089,70.52,,
EV030,6/15/18 4:42 PM,6/15/18 6:49 PM,30.077,0.503,1.608,2.111,100,84.5,15.5,61.955,84.92,,
EV030,6/15/18 10:38 AM,6/15/18 4:27 PM,83.089,1.361,4.461,5.822,100,59,41,170.545,88.88,,
EV030,6/15/18 5:58 AM,6/15/18 10:25 AM,68.072,1.178,3.267,4.444,84.5,56.5,28,133.244,68.36,,
EV030,6/14/18 3:57 PM,6/14/18 5:46 PM,27.398,0.425,1.394,1.819,100,25.5,74.5,56.09,98.6,,
EV030,6/14/18 7:54 AM,6/14/18 3:44 PM,109.88,2.161,5.675,7.836,100,53,47,213.708,82.76,,
EV030,6/14/18 5:43 AM,6/14/18 7:43 AM,29.633,0.511,1.497,2.008,90.5,65.5,25,54.569,64.76,,
EV030,6/12/18 4:57 PM,6/12/18 6:07 PM,16.249,0.356,0.808,1.164,98.5,91.5,7,34.839,100.04,,
EV030,6/12/18 3:55 PM,6/12/18 4:44 PM,13.657,0.131,0.700,0.831,100,59.5,40.5,27.874,105.08,,
EV030,6/12/18 12:00 PM,6/12/18 3:41 PM,55.181,0.894,2.797,3.692,100,53.5,46.5,117.346,100.4,,
EV030,6/12/18 10:57 AM,6/12/18 11:46 AM,13.684,0.086,0.744,0.831,99,61,38,26.055,93.92,,
EV030,6/12/18 5:43 AM,6/12/18 10:46 AM,71.628,1.194,3.858,5.053,90,59.5,30.5,138.909,74.48,,
EV030,6/11/18 11:34 AM,6/11/18 1:44 PM,30.346,0.564,1.608,2.172,99,93,6,62.612,90.32,,
EV030,6/11/18 5:58 AM,6/11/18 11:23 AM,80.239,1.394,4.014,5.408,98.5,56.5,42,149.927,68.36,,
EV030,6/7/18 6:26 PM,6/7/18 7:20 PM,13.884,0.178,0.708,0.886,98,51,47,30.861,78.08,,
EV030,6/7/18 11:22 AM,6/7/18 5:36 PM,88.819,1.875,4.358,6.233,100,59.5,40.5,211.485,83.48,,
EV030,6/7/18 5:39 AM,6/7/18 11:10 AM,79.866,1.547,3.972,5.519,91,55.5,35.5,167.05,65.12,,
EV030,6/6/18 5:07 PM,6/6/18 7:05 PM,23.793,0.733,1.239,1.972,82.5,92.5,-10,49.334,70.52,,
EV030,6/6/18 9:34 AM,6/6/18 4:21 PM,95.898,1.892,4.903,6.794,100,63.5,36.5,190.035,78.8,,
EV030,6/6/18 5:56 AM,6/6/18 9:23 AM,53.021,1.000,2.442,3.442,80,71.5,8.5,106.616,62.6,,
EV030,6/4/18 6:28 PM,6/4/18 7:28 PM,16.041,0.208,0.783,0.992,100,84,16,29.617,79.52,,
EV030,6/4/18 3:22 PM,6/4/18 6:12 PM,41.482,0.683,2.158,2.842,95.5,37.5,58,94.628,92.12,,
EV030,6/4/18 6:07 AM,6/4/18 11:24 AM,79.797,1.311,3.983,5.294,95.5,49,46.5,167,74.84,,
EV030,5/31/18 6:33 PM,5/31/18 7:34 PM,15.036,0.253,0.764,1.017,99.5,94,5.5,30.39,67.28,,
EV030,5/31/18 5:25 PM,5/31/18 6:14 PM,10.211,0.294,0.522,0.817,94.5,58.5,36,18.451,70.52,,
EV030,5/31/18 4:00 PM,5/31/18 5:13 PM,13.561,0.483,0.739,1.222,51,48.5,2.5,27.127,73.4,,
EV030,5/31/18 2:50 PM,5/31/18 3:50 PM,10.458,0.397,0.600,0.997,71,55,16,23.07,74.12,,
EV030,5/31/18 1:20 PM,5/31/18 2:36 PM,11.729,0.617,0.647,1.264,83.5,76.5,7,22.871,73.4,,
EV030,5/31/18 7:45 AM,5/31/18 1:09 PM,67.605,1.789,3.619,5.408,64.5,55.5,9,136.389,63.32,,
EV030,5/31/18 5:36 AM,5/31/18 7:31 AM,29.423,0.681,1.228,1.908,94.5,73,21.5,59.541,52.88,,
EV030,5/30/18 5:00 PM,5/30/18 6:06 PM,16.227,0.333,0.778,1.111,100,94,6,30.199,72.68,,
EV030,5/30/18 3:56 PM,5/30/18 4:46 PM,11.464,0.253,0.581,0.833,99.5,65.5,34,21.918,78.08,,
EV030,5/30/18 1:57 PM,5/30/18 3:46 PM,27.724,0.339,1.475,1.814,100,66.5,33.5,57.07,80.6,,
EV030,5/30/18 7:51 AM,5/30/18 1:46 PM,78.848,1.853,4.078,5.931,97,51.5,45.5,151.377,71.96,,
EV030,5/30/18 5:41 AM,5/30/18 7:40 AM,28.879,0.481,1.500,1.981,78,66,12,55.465,60.8,,
EV030,5/24/18 5:44 AM,5/24/18 7:09 AM,14.468,0.603,0.819,1.422,73,87,-14,28.915,54.68,,
EV030,5/22/18 2:29 PM,5/22/18 3:50 PM,16.886,0.539,0.811,1.350,99,82,17,34.262,86.72,,
EV030,5/22/18 12:30 PM,5/22/18 2:14 PM,22.311,0.703,1.039,1.742,99.5,62.5,37,47.881,84.56,,
EV030,5/22/18 9:31 AM,5/22/18 12:15 PM,36.99,0.919,1.806,2.725,100,67,33,65.885,76.28,,
EV030,5/22/18 5:50 AM,5/22/18 9:20 AM,52.785,1.058,2.447,3.506,87,72,15,100.943,60.8,,
EV030,5/21/18 5:40 PM,5/21/18 6:48 PM,16.417,0.275,0.856,1.131,99,83,16,33.546,78.44,,
EV030,5/21/18 4:40 PM,5/21/18 5:30 PM,12.753,0.183,0.647,0.831,99,74,25,25.261,85.64,,
EV030,5/21/18 2:30 PM,5/21/18 4:26 PM,25.569,0.586,1.344,1.931,100,56.5,43.5,53.895,89.24,,
EV030,5/21/18 12:29 PM,5/21/18 2:20 PM,27.28,0.444,1.397,1.842,100,58,42,53.131,85.64,,
EV030,5/21/18 11:30 AM,5/21/18 12:19 PM,14.083,0.119,0.700,0.819,100,65.5,34.5,28.266,80.6,,
EV030,5/21/18 10:31 AM,5/21/18 11:19 AM,13.685,0.125,0.678,0.803,100,62.5,37.5,28.463,71.24,,
EV030,5/21/18 9:34 AM,5/21/18 10:20 AM,13.598,0.083,0.686,0.769,100,66,34,25.731,71.96,,
EV030,5/21/18 8:31 AM,5/21/18 9:21 AM,13.555,0.164,0.681,0.844,100,74,26,22.639,63.68,,
EV030,5/21/18 5:46 AM,5/21/18 8:19 AM,35.817,0.947,1.611,2.558,98,67.5,30.5,65.366,54.32,,
EV030,5/20/18 2:15 PM,5/20/18 5:47 PM,34.276,1.322,2.214,3.536,62.5,51.5,11,77.458,74.48,,
EV030,5/20/18 1:16 PM,5/20/18 2:04 PM,12.781,0.158,0.653,0.811,100,71,29,24.713,81.68,,
EV030,5/20/18 11:09 AM,5/20/18 12:59 PM,23.46,0.625,1.217,1.842,100,73.5,26.5,44.829,73.4,,
EV030,5/20/18 10:07 AM,5/20/18 10:57 AM,11.562,0.239,0.586,0.825,100,62.5,37.5,23.276,69.8,,
EV030,5/20/18 9:10 AM,5/20/18 9:56 AM,11.964,0.225,0.550,0.775,99,73,26,25.117,66.2,,
EV030,5/19/18 6:17 PM,5/19/18 7:22 PM,12.248,0.478,0.603,1.081,88.5,100,-11.5,24.634,68,,
EV030,5/19/18 5:20 PM,5/19/18 6:05 PM,12.811,0.158,0.581,0.739,36.5,52.5,-16,24.955,73.04,,
EV030,5/19/18 4:05 PM,5/19/18 5:10 PM,12.114,0.450,0.631,1.081,58.5,38,20.5,25.072,77,,
EV030,5/19/18 1:10 PM,5/19/18 3:05 PM,24.828,0.650,1.272,1.922,98.5,57,41.5,50.881,83.48,,
EV030,5/19/18 9:05 AM,5/19/18 12:00 PM,35.902,1.044,1.864,2.908,100,36.5,63.5,70.05,74.48,,
EV030,5/19/18 8:08 AM,5/19/18 8:54 AM,13.609,0.172,0.583,0.756,92,52.5,39.5,26.099,64.76,,
EV030,5/18/18 6:31 PM,5/18/18 7:35 PM,10.087,0.528,0.525,1.053,99.5,95.5,4,18.385,75.92,,
EV030,5/18/18 4:17 PM,5/18/18 5:30 PM,12.277,0.619,0.592,1.211,89.5,84.5,5,26.646,85.28,,
EV030,5/18/18 2:20 PM,5/18/18 4:05 PM,20.991,0.644,1.103,1.747,99,50.5,48.5,48.142,88.88,,
EV030,5/18/18 1:15 PM,5/18/18 2:02 PM,10.61,0.236,0.556,0.792,96,59,37,22.366,84.56,,
EV030,5/18/18 11:25 AM,5/18/18 11:58 AM,10.855,0.050,0.508,0.558,92,62.5,29.5,19.504,75.92,,
EV030,5/18/18 8:20 AM,5/18/18 10:00 AM,20.938,0.728,0.936,1.664,77.5,54.5,23,42.097,66.2,,
EV030,5/17/18 6:31 PM,5/17/18 7:38 PM,15.016,0.361,0.769,1.131,99.5,94.5,5,28.913,74.84,,
EV030,5/17/18 3:00 PM,5/17/18 5:54 PM,32.219,1.208,1.686,2.894,66,83.5,-17.5,67.553,81.68,,
EV030,5/17/18 1:09 PM,5/17/18 2:00 PM,13.89,0.214,0.625,0.839,97.5,57,40.5,29.905,84.2,,
EV030,5/17/18 11:50 AM,5/17/18 12:59 PM,15.013,0.478,0.672,1.150,54.5,55.5,-1,30.945,78.44,,
