Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature
EV041,08/03/20,,51.187,,20.14,,,,62.14,99.424,71
EV041,08/04/20,,50.864,,19.63,,,,62.35,99.76,68
EV041,08/05/20,,49.181,,17.57,,,,60.73,97.168,65
EV041,08/06/20,,41.14,,18.96,,,,45.3,72.48,68
EV041,08/07/20,,86.275,,20.3,,,,86.43,138.288,71
EV041,08/08/20,,48.212,,13.85,,,,51.65,82.64,72
EV041,08/09/20,,47.43,,16.6,,,,53.94,86.304,75
EV041,08/10/20,,60.962,,20.37,,,,68.23,109.168,77
EV041,08/11/20,,55.403,,20.97,,,,68.43,109.488,77
EV041,08/12/20,,52.088,,20.04,,,,71.39,114.224,77
EV041,08/13/20,,18.598,,8.2,,,,22.63,36.208,77
EV041,08/14/20,,20.179,,5.23,,,,20.9,33.44,78
EV041,08/15/20,,0,,0,,,,0,0,76
EV041,08/16/20,,49.334,,17.35,,,,60.24,96.384,73
EV041,08/17/20,,60.622,,19.42,,,,73.8,118.08,72
EV041,08/18/20,,43.69,,19.43,,,,55.64,89.024,69
EV041,08/19/20,,57.188,,20.69,,,,69.21,110.736,67
EV041,08/20/20,,58.922,,19.27,,,,70.97,113.552,67
EV041,08/21/20,,59.84,,16.14,,,,65.2,104.32,73
EV041,08/22/20,,33.609,,14.52,,,,42.61,68.176,75
EV041,08/23/20,,35.003,,17.17,,,,49.12,78.592,76
EV041,08/24/20,,41.956,,14.91,,,,52.62,84.192,79
EV041,08/25/20,,57.953,,20.13,,,,68.58,109.728,83
EV041,08/26/20,,65.144,,20.56,,,,76.95,123.12,79
EV041,08/27/20,,54.179,,17.12,,,,69.24,110.784,81
EV041,08/28/20,,40.732,,16.9,,,,57.21,91.536,79
EV041,08/29/20,,28.713,,14.13,,,,42.32,67.712,76
EV041,08/30/20,,57.239,,17.02,,,,68.88,110.208,67
EV041,08/31/20,,58.599,,20.95,,,,64.9,103.84,69
EV041,09/01/20,,58.106,,20.27,,,,70.99,113.584,75
EV041,09/02/20,,65.042,,20.48,,,,82.2,131.52,77
EV041,09/03/20,,74.681,,20.78,,,,87.14,139.424,75
EV041,09/04/20,,49.504,,14.44,,,,52.47,83.952,69
EV041,09/05/20,,35.751,,13.33,,,,48.94,78.304,66
EV041,09/06/20,,51.901,,18.19,,,,65.36,104.576,67
EV041,09/07/20,,66.776,,17.4,,,,75.68,121.088,77
EV041,09/08/20,,56.168,,16.27,,,,59.77,95.632,76
EV041,09/09/20,,53.38,,15.64,,,,59.75,95.6,75
EV041,09/10/20,,62.713,,20.33,,,,79.7,127.52,75
EV041,09/11/20,,56.967,,16.63,,,,58.72,93.952,64
EV041,09/12/20,,24.531,,11.58,,,,31.89,51.024,71
EV041,09/13/20,,52.513,,16.82,,,,61.75,98.8,73
EV041,09/14/20,,60.826,,20.16,,,,67.82,108.512,63
EV041,09/15/20,,54.604,,20.98,,,,64.04,102.464,59
EV041,09/16/20,,44.897,,19.4,,,,55.8,89.28,62
EV041,09/17/20,,45.118,,21.15,,,,58.86,94.176,63
EV041,09/18/20,,35.02,,12.29,,,,40.22,64.352,56
EV041,09/19/20,,21.131,,12.93,,,,30.96,49.536,53
EV041,09/20/20,,69.632,,18.15,,,,74.22,118.752,56
EV041,09/21/20,,36.091,,9.82,,,,44.61,71.376,57
EV041,09/22/20,,56.95,,20.11,,,,66.85,106.96,57
EV041,09/23/20,,69.632,,20.43,,,,77.53,124.048,63
EV041,09/24/20,,66.81,,21.35,,,,77.5,124,67
EV041,09/25/20,,29.104,,10.84,,,,39.24,62.784,66
EV041,09/26/20,,34.34,,13.05,,,,45.68,73.088,70
EV041,09/27/20,,42.33,,17.15,,,,52.67,84.272,69
EV041,09/28/20,,82.518,,21.84,,,,91.58,146.528,65
EV041,09/29/20,,67.626,,21.41,,,,77.95,124.72,55
EV041,09/30/20,,59.585,,18.5,,,,69.26,110.816,56
EV041,10/01/20,,56.678,,18.36,,,,68.77,110.032,54
EV041,10/02/20,,58.82,,21.31,,,,76.23,121.968,50
EV041,10/03/20,,46.342,,14.5,,,,52.91,84.656,51
EV041,10/04/20,,45.016,,17.42,,,,56.5,90.4,55
EV041,10/05/20,,32.385,,19.52,,,,55.54,88.864,47
EV041,10/06/20,,34.935,,12.29,,,,46.1,73.76,57
EV041,10/07/20,,62.832,,19.56,,,,74.63,119.408,67
EV041,10/08/20,,48.11,,19.05,,,,56.86,90.976,57
EV041,10/09/20,,71.213,,20.87,,,,81.08,129.728,61
EV041,10/10/20,,36.363,,12.89,,,,39.38,63.008,68
EV041,10/11/20,,48.229,,17.65,,,,54.03,86.448,67
EV041,10/12/20,,75.208,,22.22,,,,84.53,135.248,65
EV041,10/13/20,,87.941,,20.33,,,,92.19,147.504,55
EV041,10/14/20,,45.747,,18.81,,,,56.55,90.48,59
EV041,10/15/20,,67.932,,20.39,,,,79.34,126.944,54
EV041,10/16/20,,45.985,,14.24,,,,53.8,86.08,46
EV041,10/17/20,,35.156,,12.85,,,,48.23,77.168,46
EV041,10/18/20,,37.043,,14.2,,,,52.44,83.904,51
EV041,10/19/20,,47.872,,20.7,,,,64.24,102.784,52
EV041,10/20/20,,51.459,,21.75,,,,69.42,111.072,52
EV041,10/21/20,,66.776,,21.09,,,,73.89,118.224,62
EV041,10/22/20,,54.162,,22.45,,,,64.17,102.672,68
EV041,10/23/20,,77.996,,19.5,,,,82.2,131.52,65
EV041,10/24/20,,29.801,,14.44,,,,45.63,73.008,46
EV041,10/25/20,,62.492,,17.49,,,,81.7,130.72,47
EV041,10/26/20,,65.314,,20.97,,,,81.56,130.496,48
EV041,10/27/20,,44.727,,20.85,,,,65.1,104.16,47
EV041,10/28/20,,51.085,,20.5,,,,71.56,114.496,50
EV041,10/29/20,,54.451,,20.2,,,,73.92,118.272,48
EV041,10/30/20,,40.375,,20.37,,,,76.31,122.096,41
EV041,10/31/20,,22.117,,12.44,,,,44.65,71.44,40
EV041,11/01/20,,42.33,,17.17,,,,73.34,117.344,43
EV041,11/02/20,,68.612,,20.64,,,,108.3,173.28,37
EV041,11/03/20,,43.69,,20.5,,,,72.31,115.696,50
EV041,11/04/20,,65.552,,20.36,,,,76.13,121.808,57
EV041,11/05/20,,53.227,,20.02,,,,68.55,109.68,56
EV041,11/06/20,,55.539,,19.25,,,,77.56,124.096,57
EV041,11/07/20,,52.649,,14.1,,,,70.1,112.16,56
EV041,11/08/20,,40.035,,17.6,,,,56.42,90.272,61
EV041,11/09/20,,58.786,,20.78,,,,74.5,119.2,61
EV041,11/10/20,,50.847,,20.89,,,,60.17,96.272,67
EV041,11/11/20,,58.99,,18.95,,,,74.12,118.592,51
EV041,11/12/20,,62.22,,18.36,,,,85.2,136.32,43
EV041,11/13/20,,66.912,,19.49,,,,89.75,143.6,44
EV041,11/14/20,,30.991,,12.52,,,,60.76,97.216,37
EV041,11/15/20,,54.536,,16.92,,,,87.95,140.72,52
EV041,11/16/20,,64.277,,17.35,,,,91.16,145.856,42
EV041,11/17/20,,37.706,,11.33,,,,66.58,106.528,39
EV041,11/18/20,,64.362,,20.52,,,,110.33,176.528,34
EV041,11/19/20,,65.229,,16.56,,,,85.94,137.504,50
EV041,11/20/20,,70.516,,13.93,,,,73.92,118.272,54
EV041,11/21/20,,61.982,,14.42,,,,77.66,124.256,47
EV041,11/22/20,,60.282,,16.14,,,,89.57,143.312,40
EV041,11/23/20,,46.257,,15.8,,,,73.97,118.352,41
EV041,11/24/20,,40.052,,19.47,,,,79.12,126.592,37
EV041,11/25/20,,40.171,,15.77,,,,54.67,87.472,47
EV041,11/26/20,,16.201,,10.55,,,,29.89,47.824,51
EV041,11/27/20,,18.377,,6.47,,,,24.82,39.712,46
EV041,11/28/20,,51.119,,14.98,,,,78.45,125.52,40
EV041,11/29/20,,56.95,,16.91,,,,76.25,122,41
EV041,11/30/20,,36.533,,15.23,,,,73.87,118.192,37
EV041,12/01/20,,40.885,,16.65,,,,90.17,144.272,30
EV041,12/02/20,,49.402,,18.03,,,,81.86,130.976,31
EV041,12/03/20,,75.14,,19.47,,,,107.34,171.744,29
EV041,12/04/20,,62.526,,16.31,,,,94.36,150.976,38
EV041,12/05/20,,42.041,,11.66,,,,60.54,96.864,38
EV041,12/06/20,,47.583,,13.23,,,,82.33,131.728,32
EV041,12/07/20,,56.729,,20.53,,,,98.93,158.288,33
EV041,12/08/20,,45.662,,19.12,,,,90.89,145.424,33
EV041,12/09/20,,86.802,,18.58,,,,108.09,172.944,41
EV041,12/10/20,,52.547,,16.54,,,,89.09,142.544,40
EV041,12/11/20,,65.892,,20.05,,,,83.24,133.184,52
EV041,12/12/20,,40.545,,14.21,,,,51.89,83.024,52
EV041,12/13/20,,41.225,,17.07,,,,84.93,135.888,41
EV041,12/14/20,,48.28,,19.88,,,,98.15,157.04,32
EV041,12/15/20,,38.352,,18.79,,,,87.22,139.552,29
EV041,12/16/20,,34.068,,20.05,,,,94.21,150.736,32
EV041,12/17/20,,45.288,,18.87,,,,102.07,163.312,31
EV041,12/18/20,,32.028,,15.15,,,,71.38,114.208,31
EV041,12/19/20,,39.678,,12.38,,,,70.21,112.336,35
EV041,12/20/20,,43.112,,17.75,,,,81.43,130.288,39
EV041,12/21/20,,53.703,,19.88,,,,92.91,148.656,38
EV041,12/22/20,,39.644,,15.98,,,,92.13,147.408,38
EV041,12/23/20,,61.013,,18.35,,,,102.83,164.528,42
EV041,12/24/20,,64.396,,16.37,,,,106.61,170.576,34
EV041,12/25/20,,6.205,,1.95,,,,19.93,31.888,16
EV041,12/26/20,,37.128,,14.17,,,,92.33,147.728,21
EV041,12/27/20,,49.691,,16.3,,,,94.79,151.664,32
EV041,12/28/20,,45.713,,20.34,,,,98.4,157.44,40
EV041,12/29/20,,33.099,,16.12,,,,77.51,124.016,29
EV041,12/30/20,,31.212,,15.09,,,,58.04,92.864,41
EV041,12/31/20,,100.436,,16.8,,,,138.37,221.392,31
EV041,01/01/21,,52.258,,10.63,,,,88.91,142.256,39
EV041,01/02/21,,47.634,,11.4,,,,70.04,112.064,42
EV041,01/03/21,,51.646,,14.5,,,,82,131.2,36
EV041,01/04/21,,61.608,,18.84,,,,100.73,161.168,32
EV041,01/05/21,,20.111,,11.06,,,,45.03,72.048,32
EV041,01/06/21,,49.521,,16.32,,,,81.02,129.632,36
EV041,01/07/21,,74.239,,19.72,,,,111.15,177.84,35
EV041,01/08/21,,55.165,,13.22,,,,79.72,127.552,33
EV041,01/09/21,,23.494,,11.14,,,,57.51,92.016,32
EV041,01/10/21,,59.058,,16.4,,,,100.3,160.48,31
EV041,01/11/21,,49.453,,16.25,,,,92.3,147.68,29
EV041,01/12/21,,26.435,,16.91,,,,79.99,127.984,27
EV041,01/13/21,,50.286,,18.72,,,,79.36,126.976,35
EV041,01/14/21,,64.243,,18.73,,,,90.21,144.336,40
EV041,01/15/21,,43.588,,14.41,,,,68.65,109.84,36
EV041,01/16/21,,21.454,,8.76,,,,49.21,78.736,33
EV041,01/17/21,,53.04,,16.07,,,,95.84,153.344,34
EV041,01/18/21,,40.46,,17.54,,,,86.77,138.832,32
EV041,01/19/21,,36.992,,13.14,,,,76.64,122.624,31
EV041,01/20/21,,57.137,,18.85,,,,102.81,164.496,32
EV041,01/21/21,,49.334,,17.34,,,,92.39,147.824,39
EV041,01/22/21,,70.499,,17.52,,,,130.08,208.128,29
EV041,01/23/21,,38.811,,9.27,,,,75.86,121.376,23
EV041,01/24/21,,45.441,,10.2,,,,76.97,123.152,27
EV041,01/25/21,,19.482,,9.65,,,,54.05,86.48,32
EV041,01/26/21,,17.238,,7.38,,,,41.46,66.336,38
EV041,01/27/21,,85.697,,20.11,,,,141.46,226.336,29
EV041,01/28/21,,73.508,,19.8,,,,137.59,220.144,22
EV041,01/29/21,,47.923,,10.88,,,,81.74,130.784,25
EV041,01/30/21,,20.859,,10.75,,,,60.3,96.48,28
EV041,01/31/21,,26.622,,7.98,,,,62.86,100.576,33
EV041,02/01/21,,72.216,,17.57,,,,128.45,205.52,30
EV041,02/02/21,,72.097,,16.67,,,,124.73,199.568,25
EV041,02/03/21,,51.935,,19.22,,,,115.36,184.576,23
EV041,02/04/21,,64.226,,18.93,,,,110.44,176.704,24
EV041,02/05/21,,41.752,,13.68,,,,87.88,140.608,31
EV041,02/06/21,,31.637,,11.65,,,,75.05,120.08,21
EV041,02/07/21,,41,,15.75,,,,120.61,192.976,15
EV041,02/08/21,,43,,16,,,,101.91,163.056,20
EV041,02/09/21,,37,,19.67,,,,108.07,172.912,#DIV/0!
EV041,02/10/21,,35,,19.07,,,,111.91,179.056,17
EV041,02/11/21,,50,,18.62,,,,128.3,205.28,22
EV041,02/12/21,,38,,11.6,,,,87.49,139.984,25
EV041,02/13/21,,31,,11.05,,,,76.92,123.072,25
EV041,02/14/21,,24,,12,,,,70.29,112.464,22
EV041,02/15/21,,31,,13.59,,,,93.82,150.112,22
EV041,02/16/21,,50,,19.59,,,,132.73,212.368,15
EV041,02/17/21,,31,,16.93,,,,106.33,170.128,15
EV041,02/18/21,,52,,18.39,,,,117.9,188.64,26
EV041,02/19/21,,41,,13.25,,,,95.37,152.592,18
EV041,02/20/21,,29,,12.75,,,,86.17,137.872,19
EV041,02/21/21,,45,,16.25,,,,111.25,178,23
EV041,02/22/21,,46,,16.79,,,,91.87,146.992,39
EV041,02/23/21,,36,,20.5,,,,82.85,132.56,39
EV041,02/24/21,,54,,20.86,,,,105.79,169.264,46
EV041,02/25/21,,50,,19.28,,,,98.5,157.6,35
EV041,02/26/21,,37,,13,,,,68.63,109.808,35
EV041,02/27/21,,28,,11.83,,,,49.63,79.408,44
EV041,02/28/21,,31,,15.32,,,,53.57,85.712,51
EV041,03/01/21,,42,,18.11,,,,96.13,153.808,39
EV041,03/02/21,,41,,13.88,,,,80.88,129.408,30
EV041,03/03/21,,45,,14.07,,,,72.25,115.6,43
EV041,03/04/21,,58,,19.65,,,,113.95,182.32,33
EV041,03/05/21,,55,,18.77,,,,116.61,186.576,31
EV041,03/06/21,,24,,11.63,,,,49.38,79.008,35
EV041,03/07/21,,29,,15.56,,,,75.39,120.624,35
EV041,03/08/21,,41,,19.39,,,,81.67,130.672,45
EV041,03/09/21,,0,,0,,,,88.49,141.584,54
EV041,03/10/21,,38,,19.62,,,,66.54,106.464,59
EV041,03/11/21,,54,,19.15,,,,81.87,130.992,62
EV041,03/12/21,,56,,14.26,,,,86.88,139.008,49
EV041,03/13/21,,23,,11.82,,,,54.04,86.464,40
EV041,03/14/21,,53,,15.21,,,,79.27,126.832,44
EV041,03/15/21,,51,,17.51,,,,99.1,158.56,33
EV041,03/16/21,,50,,20.7,,,,81.27,130.032,47
EV041,03/17/21,,53,,17.75,,,,74.55,119.28,51
EV041,03/18/21,,44,,19.3,,,,77.15,123.44,48
EV041,03/19/21,,57,,18.9,,,,102.47,163.952,39
EV041,03/20/21,,14,,11.7,,,,38.13,61.008,43
EV041,03/21/21,,11,,6.92,,,,20.88,33.408,50
EV041,03/22/21,,48,,20.03,,,,66.22,105.952,57
EV041,03/23/21,,25,,8.52,,,,33.55,53.68,59
EV041,03/24/21,,29,,11.02,,,,38.85,62.16,65
EV041,03/25/21,,53,,19.62,,,,72.67,116.272,59
EV041,03/26/21,,41,,15.82,,,,56.96,91.136,58
EV041,03/27/21,,29,,11.09,,,,45.73,73.168,55
EV041,03/28/21,,31,,10.36,,,,54.03,86.448,49
EV041,03/29/21,,58,,15.1,,,,83.96,134.336,42
EV041,03/30/21,,54,,16.7,,,,76.87,122.992,57
EV041,03/31/21,,65,,20.57,,,,107.74,172.384,51
EV041,04/01/21,,68,,18.38,,,,125.11,200.176,32
EV041,04/02/21,,37,,11.99,,,,67.85,108.56,34
EV041,04/03/21,,35,,10.79,,,,71.57,114.512,44
EV041,04/04/21,,24,,6.27,,,,30.76,49.216,57
EV041,04/05/21,,54,,19.36,,,,75.83,121.328,59
EV041,04/06/21,,51,,15.7,,,,70.11,112.176,63
EV041,04/07/21,,30,,14.4,,,,43.49,69.584,68
EV041,04/08/21,,58,,18.73,,,,85.67,137.072,68
EV041,04/09/21,,43,,14.02,,,,63.37,101.392,67
EV041,04/10/21,,29,,10.56,,,,44.87,71.792,65
EV041,04/11/21,,19,,7.69,,,,27.65,44.24,55
EV041,04/12/21,,36,,12.4,,,,49.21,78.736,56
EV041,04/13/21,,45,,13.95,,,,59.59,95.344,53
EV041,04/14/21,,45,,19.07,,,,64.93,103.888,55
EV041,04/15/21,,42,,18.99,,,,72.34,115.744,45
EV041,04/16/21,,71,,20.77,,,,112.59,180.144,48
EV041,04/17/21,,33,,12.18,,,,53.37,85.392,48
EV041,04/18/21,,17,,5.6,,,,22.86,36.576,50
EV041,04/19/21,,35,,15.55,,,,53.09,84.944,53
EV041,04/20/21,,42,,14.48,,,,63.76,102.016,47
EV041,04/21/21,,42,,17.15,,,,93.19,149.104,39
EV041,04/22/21,,48,,16.17,,,,84.17,134.672,40
EV041,04/23/21,,43,,20.46,,,,76.18,121.888,46
EV041,04/24/21,,28,,11.5,,,,40.49,64.784,49
EV041,04/25/21,,23,,6.66,,,,29.2,46.72,51
EV041,04/26/21,,37,,16.29,,,,53.66,85.856,54
EV041,04/27/21,,70,,19.33,,,,87.15,139.44,67
EV041,04/28/21,,56,,18.14,,,,71.51,114.416,72
EV041,04/29/21,,86,,20.4,,,,111.59,178.544,61
EV041,04/30/21,,55,,19.48,,,,81.26,130.016,54
EV041,05/01/21,,29,,11.16,,,,44.87,71.792,52
EV041,05/02/21,,55,,15.93,,,,72.67,116.272,67
EV041,05/03/21,,57,,14.62,,,,76.05,121.68,66
EV041,05/04/21,,50,,14.55,,,,66.05,105.68,64
EV041,05/05/21,,64,,19.33,,,,89.01,142.416,51
EV041,05/06/21,,53,,17.37,,,,78.54,125.664,50
EV041,05/07/21,,53,,20.46,,,,91.27,146.032,52
EV041,05/08/21,,37,,11.96,,,,58.39,93.424,47
EV041,05/09/21,,33,,13.05,,,,64.01,102.416,46
EV041,05/10/21,,49,,16.48,,,,79.59,127.344,47
EV041,05/11/21,,68,,20.12,,,,94.05,150.48,49
EV041,05/12/21,,43,,16.66,,,,66.39,106.224,51
EV041,05/13/21,,58,,21.04,,,,82.5,132,54
EV041,05/14/21,,52,,18.66,,,,78.26,125.216,56
EV041,05/15/21,,42,,14.63,,,,66.78,106.848,58
EV041,05/16/21,,41,,17.22,,,,61.2,97.92,65
EV041,05/17/21,,50,,20.55,,,,70.62,112.992,61
EV041,05/18/21,,63,,18.83,,,,86.3,138.08,67
EV041,05/19/21,,54,,20.78,,,,77.07,123.312,71
EV041,05/20/21,,48,,18.33,,,,69.51,111.216,74
EV041,05/21/21,,53,,13.61,,,,75.34,120.544,75
EV041,05/22/21,,30,,12.4,,,,50.02,80.032,74
EV041,05/23/21,,39,,17.42,,,,63.11,100.976,75
EV041,05/24/21,,48,,19.78,,,,79.78,127.648,78
EV041,05/25/21,,57,,19.68,,,,90.95,145.52,79
EV041,05/26/21,,51,,19.67,,,,82.32,131.712,74
EV041,05/27/21,,48,,14.49,,,,76.32,122.112,67
EV041,05/28/21,,46,,17.8,,,,49.49,79.184,58
EV041,05/29/21,,30,,11.65,,,,65.38,104.608,52
EV041,05/30/21,,48,,16.58,,,,70.93,113.488,57
EV041,05/31/21,,54,,13.62,,,,72.44,115.904,58
