Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Average Ambient Temperature (logger),Initial Odometer,Final Odometer,Percent Idling Time,Drive Cycle,Average Speed,GPS Average Speed,GPS Distance,Average Battery Voltage,Average Battery Power Used,Average Battery Current
EV058,01/19/2021 10:17:07,01/19/2021 10:17:07,0,0.050833333333333335,0,0.050833333333333335,,,0,0,41.99,70.1954150849133,18155.704724409457,18155.704724409457,1,,,,0,,,
EV058,01/21/2021 23:56:08,01/22/2021 00:00:22,0.0376709722991982,0.18194444444444444,0.07055555555555555,0.2525,,,0,0,,69.8040204917574,18155.704724409457,18155.742395381756,0.7205720572057205,,0.53391929242061,0.891236367116042,0.06288167725483178,,,
EV058,01/22/2021 00:26:41,01/22/2021 00:40:05,2.91977452595895,0.008055555555555555,0.22333333333333333,0.2313888888888889,,,0,,56.876,68.0004578956549,18156.023386506433,18158.94316103239,0.03481392557022809,,13.0736172804074,15.233094975344,3.402057857114451,,,
EV058,03/03/2021 13:22:06,03/03/2021 13:48:11,4.02590966025125,0.16749999999999998,0.3738888888888889,0.5413888888888889,,,0,,40.316,48.2070865005353,18159.060128847537,18163.31512771322,0.3093894304771677,,7.39777828855271,7.23205399218563,4.703986858620655,,,
EV058,03/03/2021 14:33:28,03/03/2021 14:36:39,0.0602022974533233,0.1622222222222222,0.05277777777777778,0.215,,,0,,39.092,48.2584016033694,18163.720412789316,18163.780615086773,0.7545219638242894,,1.13507738592583,1.28488899825022,0.06814801807444523,,,
EV058,03/03/2021 13:22:06,03/03/2021 13:48:11,4.02590966025125,0.16749999999999998,0.3738888888888889,0.5413888888888889,,,0,,40.316,48.2070865005353,18159.060128847537,18163.31512771322,0.3093894304771677,,7.39777828855271,7.23205399218563,4.703986858620655,,,
EV058,03/03/2021 14:33:28,03/03/2021 14:36:39,0.0602022974533233,0.1622222222222222,0.05277777777777778,0.215,,,0,,39.092,48.2584016033694,18163.720412789316,18163.780615086773,0.7545219638242894,,1.13507738592583,1.28488899825022,0.06814801807444523,,,
EV058,03/09/2021 16:54:23,03/09/2021 17:49:53,9.16099513655363,0.8052777777777778,0.6438888888888888,1.4491666666666667,,,,,48.18203519,57.183847666595,18164.07248567583,18173.782566645223,0.5556833429173854,,9.66381262976198,10.7947370170703,10.67031246893144,,,
EV058,03/22/2021 13:41:17,03/22/2021 13:41:46,0,0.31472222222222224,0.008055555555555555,0.3227777777777778,,,0,0,39.57807038,52.1969635983618,18174.22158593813,18174.22158593813,0.9750430292598968,,0,0.392584649397518,0.0031624875104390355,,,
EV058,03/23/2021 13:52:47,03/23/2021 14:40:40,17.2704670699156,0.365,0.6427777777777778,1.0077777777777779,,,,,42.314,51.8015012415837,18174.835389710224,18192.72011682534,0.3621830209481808,,11.7785702639683,10.2866225120297,18.927616307514118,,,
EV058,03/24/2021 13:38:18,03/24/2021 14:56:02,19.4051199601636,0.2777777777777778,1.1724999999999999,1.4502777777777778,,,,,33.404,50.9392578705217,18193.34610458475,18213.08767026314,0.19153418885271023,,9.854708107047,9.09935588351527,20.54695212210689,,,
EV058,03/25/2021 13:35:03,03/25/2021 14:46:18,17.1475084951585,0.31416666666666665,0.9522222222222223,1.266388888888889,,,,,39.92,53.1660671224991,18213.446885576945,18231.219278416327,0.24808071945602103,,10.6007584695052,10.4622368803686,18.965210762894692,,,
EV058,03/25/2021 15:27:03,03/25/2021 15:39:53,3.82801135617939,0.16472222222222221,0.2136111111111111,0.37833333333333335,,,0,,45.78807038,55.3985850037353,18231.760558339305,18235.588569695487,0.43538913362701903,,17.8986603868241,18.5579900878867,3.9690232169132265,,,
EV058,03/26/2021 13:36:10,03/26/2021 14:43:06,18.1953923104204,0.26472222222222225,1.0030555555555556,1.267777777777778,,,,,38.252,51.2130437861848,18236.17447708818,18255.220910641507,0.20880806310254163,,13.8966724155427,14.0418086396279,20.08916652437266,,,
EV058,04/06/2021 12:47:52,04/06/2021 15:27:15,18.7899099674131,0.5402777777777777,1.472222222222222,2.0125,,,,,42.38002346,56.1512498996018,18255.372663644324,18276.087559600415,0.2684610075914423,,9.88278844978231,10.6998693080328,21.105430831444362,,,
EV058,04/06/2021 17:25:27,04/06/2021 19:00:24,14.5153383723549,0.6361111111111111,1.075,1.7111111111111112,,,,,62.33,70.7242776948421,18276.188598584275,18292.581346653158,0.3717532467532467,,13.4746050630164,15.5149843663008,16.78897364391951,,,
EV058,04/08/2021 12:42:48,04/08/2021 12:45:25,0,0.07555555555555556,0.043611111111111114,0.11916666666666667,,,0,0,40.244,52.1011113227417,18292.59279805934,18292.59279805934,0.634032634032634,,0,0.120273701582757,0.005245270122484689,,,
EV058,04/08/2021 13:19:44,04/08/2021 15:28:28,18.0546097137667,0.8769444444444444,1.3972222222222221,2.2741666666666664,,,,,40.82,51.802671022001,18292.59279805934,18313.10315399287,0.3856113350433614,,13.3728513662877,15.6557049021216,21.031873048894454,,,
EV058,04/08/2021 17:26:30,04/08/2021 19:07:32,13.2491155710245,0.803611111111111,1.1111111111111112,1.9147222222222222,,,,,60.521,69.0658420625887,18313.849682459888,18329.621766587166,0.41970114609023645,,10.1101245173609,17.5790513091048,16.679465235524535,,,
EV058,04/09/2021 12:49:15,04/09/2021 12:49:44,0,0.06888888888888889,0.008055555555555555,0.07694444444444444,,,0,0,42.152,55.8341651876062,18329.68865823591,18329.68865823591,0.8953068592057762,,0,0.882462108784697,0.0071087225602481504,,,
EV058,04/09/2021 13:21:12,04/09/2021 15:29:26,17.5377953359647,0.8594444444444445,1.4016666666666666,2.261111111111111,,,,,42.5516,55.4043354845568,18329.68865823591,18350.364614711973,0.3800982800982801,,12.8089334175571,16.2522424043585,21.01670239551022,,,
EV058,04/12/2021 12:51:11,04/12/2021 12:54:18,0,0.065,0.051944444444444446,0.11694444444444445,,,0,0,43.196,57.182049188076,18350.566730295086,18350.566730295086,0.5558194774346793,,0,0.0981230053984729,0.005096945090670484,,,
EV058,04/12/2021 13:28:00,04/12/2021 15:33:10,18.8596591164334,0.3383333333333333,1.296111111111111,1.6344444444444444,,,,,46.295628152,58.508357442883,18350.566730295086,18370.979015873912,0.2070020394289599,,12.7565368447007,14.2704596406983,20.838119217519683,,,
EV058,04/12/2021 17:21:25,04/12/2021 18:36:41,12.9808561434865,0.4652777777777778,0.8977777777777778,1.3630555555555555,,,,,65.165,76.1559934566635,18371.35069239314,18386.525979694998,0.3413490931322601,,16.5378317493256,19.9114257113457,16.182054054322755,,,
EV058,04/13/2021 12:40:08,04/13/2021 12:43:10,0,0.08888888888888889,0.050555555555555555,0.13944444444444445,,,0,0,42.764,56.2805265166704,18386.854807921747,18386.854807921747,0.6374501992031872,,0,0.116006900948461,0.005864793356796309,,,
