Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC,Maximum Speed,Average Speed,Percent Idling Time,Drive Cycle
EV171,10/15/2020,5,55,0.48333333333333334,1.5999999999999999,2.0833333333333335,,,,,52.854842228,,,,,36.78517458045017,11.120495864590353,0.23200000000000004,
EV171,10/19/2020,6,144,0.5666666666666667,4.316666666666666,4.883333333333334,,,,,45.82101173,,,,,49.916819109732494,14.619819568295467,0.11604095563139932,
EV171,10/20/2020,5,150,0.7333333333333334,4.283333333333333,5.016666666666667,,,,,48.6104,,,,,57.166149685834725,20.892405903135852,0.1461794019933555,
EV171,10/21/2020,6,141,0.3333333333333333,4.383333333333334,4.716666666666667,,,,,51.116,,,,,40.69981309154537,12.202608176099051,0.07067137809187278,
EV171,10/22/2020,10,125,0.9166666666666666,3.9833333333333334,4.9,,,,,50.9378,,,,,30.260777061958162,7.749858444912536,0.18707482993197277,
EV171,10/23/2020,6,131,0.7666666666666666,3.9333333333333336,4.7,,,,,56.47402346,,,,,50.43462843659694,14.224549117246353,0.1631205673758865,
EV171,10/26/2020,7,143,0.2833333333333333,4.45,4.733333333333333,,,,,44.2014386257143,,,,,37.81487541330061,10.841909675633614,0.05985915492957746,
EV171,10/27/2020,5,148,0.5,4.183333333333334,4.683333333333334,,,,,39.758,,,,,54.18356796309552,18.025416919559802,0.10676156583629892,
EV171,10/28/2020,4,147,0.26666666666666666,4.566666666666666,4.833333333333333,100,100,,139.270004272461,43.466017595,,,100,40,54.525322118826054,16.149644673296727,0.05517241379310345,
EV171,10/29/2020,7,142,0.3333333333333333,4.133333333333334,4.466666666666667,100,99.2,127.6,126.620002746582,48.7914285714286,,,100,44,43.407216143436614,12.238642109158027,0.07462686567164178,
EV171,10/30/2020,7,138,0.7166666666666667,4.266666666666667,4.983333333333333,100,99.2,117.6,122.919998168945,39.3234285714286,,,100,47.2,47.135443296860615,13.284500976739965,0.14381270903010032,
EV171,11/02/2020,7,135,0.8666666666666667,4.15,5.016666666666667,100,99.2,149.6,128.869995117188,42.6843158771429,,,100,44.8,48.20065105498176,12.753762395347659,0.17275747508305644,
EV171,11/03/2020,7,136,0.8,3.8333333333333335,4.633333333333333,100,100,127.2,127.129997253418,51.8231428571429,,,100,40.8,50.86367045028462,14.975471825064739,0.1726618705035971,
EV171,11/04/2020,8,129,1.15,3.716666666666667,4.866666666666667,100,99.2,129.6,124.480003356934,53.6450087975,,,100,48,44.73872584108804,12.069636540477099,0.23630136986301364,
EV171,11/05/2020,6,136,0.55,3.966666666666667,4.516666666666667,100,99.2,,119.120002746582,57.40402346,,,100,50,49.29544791749516,15.494705872511556,0.12177121771217714,
EV171,11/06/2020,4,137,0.6833333333333333,3.966666666666667,4.65,100,99.2,,118.220001220703,56.354,,,100,47.2,59.34094885866539,18.171890822331,0.14695340501792115,
EV171,11/09/2020,6,140,0.5333333333333333,4.233333333333333,4.766666666666667,100,99.2,169.2,125.330001831055,67.796,,,100,48,50.641752167342716,15.012771841019871,0.11188811188811189,
EV171,11/10/2020,9,131,0.7166666666666667,3.95,4.666666666666667,100,99.2,178,120.949996948242,62.296,,,100,51.2,42.39132355930256,11.96514364491427,0.15357142857142855,
EV171,11/11/2020,5,136,0.2833333333333333,4.033333333333333,4.316666666666666,100,62,122,124.51000213623,39.473614076,,,100,44,53.81074524775312,18.140240640606308,0.06563706563706564,
EV171,11/13/2020,2,0,0.2,0.03333333333333333,0.23333333333333334,59.2,59.2,0,0.140000000596046,40.712,,,59.2,59.2,9.009882287441341,0,0.8571428571428572,
EV171,11/16/2020,3,58,0.5666666666666667,1.8833333333333333,2.45,58,99.2,64,48.3400001525879,40.02202346,,,100,51.2,47.84558180227471,12.85475280502218,0.2312925170068027,
EV171,11/17/2020,5,62,0.7166666666666667,1.9166666666666667,2.6333333333333333,100,99.2,60,58.810001373291,37.180442228,,,100,79.2,40.389127495426706,10.244874003680469,0.2721518987341772,
EV171,11/18/2020,3,61,6.9,1.8166666666666667,8.716666666666667,100,99.2,55.2,53.7000007629395,41.36,,,100,80.8,46.60283941780004,9.03128809868337,0.7915869980879542,
EV171,11/19/2020,3,61,0.65,1.8,2.4499999999999997,100,100,40.4,52.5800018310547,49.58,,,100,80,49.916819109732494,14.261872641607622,0.2653061224489796,
EV171,11/20/2020,5,58,0.2833333333333333,1.6666666666666667,1.95,100,100,39.2,50.8499984741211,47.7176,,,100,80,49.336872663644314,18.569001181491156,0.14529914529914528,
EV171,11/23/2020,3,61,0.8333333333333334,1.7333333333333334,2.566666666666667,100,99.2,74.4,51.2000007629395,40.76,,,100,72.8,47.224210610037375,13.258836003374098,0.3246753246753247,
EV171,11/24/2020,3,61,0.8833333333333333,1.7833333333333332,2.6666666666666665,100,99.2,44.8,60.8199996948242,38.16802346,,,100,75.2,46.188591956308485,12.491747984729841,0.33125,
