Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC
EV117,4/21/2021,4.0,3.6039518,0.040277778,0.321944444,0.362222222,93.0,92.0,1.0,2.10936,51.0,36.8473003,40.4512521,93.0,92.0
EV117,4/22/2021,3.0,16.2799202,0.168055556,0.596941667,0.764997223,92.0,76.0,19.0,40.07784,49.0,40.4512521,56.7311723,92.0,75.0
EV117,4/23/2021,,0.2485484,,,,100.0,99.0,1.0,2.10936,52.0,56.7311723,56.9797207,100.0,99.0
EV117,4/26/2021,1.0,0.1242742,0.070555556,0.019722222,0.090277778,100.0,100.0,0.0,,49.0,56.9797207,57.1039949,100.0,100.0
EV117,4/27/2021,5.0,0.2485484,0.015833333,0.178333333,0.19416666600000002,100.0,98.0,4.0,8.43744,49.0,57.1039949,57.3525433,100.0,98.0
EV117,4/28/2021,2.0,0.5592339,0.042777778,0.106388889,0.149166667,97.0,95.0,2.0,4.21872,64.0,57.3525433,57.9117772,97.0,95.0
EV117,5/4/2021,2.0,17.0877025,0.015555556,0.511388889,0.526944445,86.0,69.0,19.0,40.07784,72.0,57.9117772,74.9994797,86.0,68.0
EV117,5/5/2021,3.0,1.0563307,0.020555556,0.145,0.165555556,66.0,65.0,2.0,4.21872,74.0,74.9994797,76.0558104,68.0,65.0
EV117,5/7/2021,1.0,16.9012912,0.01,0.703611111,0.713611111,61.0,48.0,13.0,27.42168,61.0,76.0558104,92.9571016,61.0,48.0
EV117,5/11/2021,1.0,0.9941936,0.008888889,0.188055556,0.19694444500000002,98.0,97.0,1.0,2.10936,63.0,92.9571016,93.9512952,98.0,97.0
EV117,5/13/2021,2.0,1.242742,0.093055556,0.271111111,0.364166667,94.0,92.0,3.0,6.32808,67.0,93.9512952,95.1940372,94.0,92.0
EV117,5/19/2021,13.0,81.0267784,0.114166667,2.715277778,2.829444445,100.0,46.0,56.0,118.12416,62.0,95.2561743,176.2829527,100.0,45.0
EV117,5/20/2021,,0.2485484,,,,39.0,42.0,1.0,2.10936,57.0,176.2829527,176.5315011,43.0,39.0
EV117,5/24/2021,6.0,0.6835081,0.069444444,0.169722222,0.239166666,93.0,90.0,3.0,6.32808,72.0,176.5315011,177.2150092,93.0,90.0
EV117,5/26/2021,4.0,42.5639135,0.054166667,1.329722222,1.383888889,88.0,59.0,30.0,63.2808,69.0,177.2150092,219.7789227,88.0,59.0
EV117,6/11/2021,1.0,16.8391541,0.003888889,0.584444444,0.5883333329999999,81.0,69.0,12.0,25.31232,69.0,219.7789227,236.6180768,81.0,69.0
EV117,6/14/2021,2.0,16.9634283,0.077777778,0.568888889,0.646666667,61.0,49.0,12.0,25.31232,81.0,236.6180768,253.5815051,61.0,49.0
EV117,6/15/2021,3.0,0.1864113,0.035,0.129163889,0.164163889,46.0,47.0,0.0,,87.0,253.5815051,253.7679164,47.0,46.0
EV117,6/21/2021,16.0,99.7921826,0.124444444,4.565833333,4.6902777769999995,89.0,16.0,75.0,158.202,77.0,253.7679164,353.560099,90.0,16.0
EV117,6/22/2021,5.0,45.7329056,0.096666667,1.673888889,1.7705555560000001,100.0,69.0,31.0,65.39016,76.0,353.560099,399.2930046,100.0,69.0
EV117,6/24/2021,2.0,0.3106855,0.059166667,0.146388889,0.205555556,98.0,98.0,0.0,,70.0,399.2930046,399.6036901,98.0,98.0
EV117,6/25/2021,,0.9941936,,,,96.0,94.0,2.0,4.21872,72.0,399.6036901,400.5978837,96.0,94.0
EV117,6/28/2021,7.0,2.0505243,0.126944444,0.483055556,0.61,88.0,86.0,2.0,4.21872,82.0,400.5978837,402.648408,90.0,86.0
EV117,6/30/2021,8.0,16.2799202,0.108055556,1.257497222,1.365552778,82.0,64.0,17.0,35.85912,77.0,402.648408,418.9283282,83.0,64.0
EV117,7/1/2021,3.0,6.5243955,0.090833333,0.6625,0.7533333329999999,100.0,98.0,2.0,4.21872,79.0,418.9283282,425.4527237,100.0,98.0
EV117,7/4/2021,15.0,47.9077041,0.245833333,3.194166667,3.4400000000000004,99.0,63.0,56.0,118.12416,77.0,425.4527237,473.3604278,100.0,63.0
EV117,7/10/2021,3.0,8.5127827,0.01,0.469722222,0.47972222200000003,100.0,97.0,3.0,6.32808,82.0,473.4225649,481.9353476,100.0,97.0
EV117,7/11/2021,10.0,99.1708116,0.115277778,2.135555556,2.2508333339999997,93.0,57.0,98.0,206.71728,80.0,481.9353476,581.1061592,100.0,44.0
EV117,7/12/2021,30.0,84.3200447,0.352222222,7.310833333,7.663055555,57.0,62.0,67.0,141.32712,78.0,581.1061592,665.4262039,100.0,57.0
EV117,7/13/2021,14.0,105.2602474,0.120833333,2.498330556,2.619163889,58.0,57.0,95.0,200.3892,80.0,665.4262039,770.6864513,100.0,53.0
EV117,7/14/2021,13.0,98.2387551,0.216111111,3.646666667,3.862777778,57.0,57.0,86.0,181.40496,81.0,770.6864513,868.9252064,100.0,57.0
EV117,7/15/2021,11.0,53.6243173,0.1925,4.610277778,4.802777778,52.0,100.0,48.0,101.24928,78.0,868.9252064,922.5495237,100.0,50.0
EV117,7/16/2021,13.0,101.4698843,0.258055556,2.22,2.478055556,100.0,62.0,89.0,187.73304,77.0,922.5495237,1024.019408,100.0,50.0
EV117,7/17/2021,21.0,102.1533924,0.355833333,6.015555556,6.3713888889999994,62.0,54.0,83.0,175.07688,78.0,1024.019408,1126.1728,100.0,54.0
EV117,7/18/2021,18.0,54.8670593,0.323611111,2.548613889,2.872225,100.0,46.0,57.0,120.23352,82.0,1126.1728,1181.03986,100.0,46.0
EV117,7/19/2021,17.0,70.1527859,0.121388889,3.356666667,3.4780555559999997,100.0,98.0,64.0,134.99904,81.0,1181.03986,1251.192646,100.0,58.0
EV117,7/20/2021,11.0,50.1446397,0.171944444,1.805,1.976944444,98.0,56.0,45.0,94.9212,81.0,1251.192646,1301.337285,99.0,56.0
EV117,7/21/2021,18.0,99.41936,0.151388889,3.08,3.231388889,100.0,56.0,85.0,179.2956,83.0,1301.337285,1400.756645,100.0,56.0
EV117,7/22/2021,18.0,70.6498827,0.238888889,3.715555556,3.954444445,99.0,83.0,58.0,122.34288,85.0,1400.756645,1471.406528,100.0,59.0
EV117,7/23/2021,22.0,54.1214141,0.511666667,2.988888889,3.500555556,82.0,50.0,50.0,105.468,81.0,1471.406528,1525.527942,100.0,50.0
EV117,7/24/2021,6.0,51.9466156,0.045277778,1.624444444,1.669722222,100.0,58.0,42.0,88.59312,75.0,1525.527942,1577.474558,100.0,58.0
EV117,7/25/2021,1.0,48.6533493,0.005277778,0.038611111,0.043888889,54.0,72.0,30.0,63.2808,74.0,1577.474558,1626.127907,100.0,52.0
EV117,7/26/2021,19.0,67.8537132,0.141666667,3.651944444,3.793611111,72.0,39.0,62.0,130.78032,71.0,1626.127907,1693.98162,100.0,5.0
EV117,7/27/2021,36.0,66.5488341,0.305277778,5.297225,5.602502778,39.0,100.0,71.0,149.76456,80.0,1693.98162,1760.530454,100.0,33.0
EV117,7/28/2021,18.0,115.3885947,0.208055556,3.494441667,3.702497223,100.0,69.0,103.0,217.26408,81.0,1760.530454,1875.919049,100.0,34.0
EV117,7/29/2021,20.0,126.138313,0.158611111,4.977222222,5.135833333,69.0,55.0,130.0,274.2168,81.0,1875.919049,2002.057362,100.0,16.0
EV117,7/30/2021,25.0,54.7427851,0.456388889,5.377777778,5.834166667,53.0,63.0,48.0,101.24928,81.0,2002.057362,2056.800147,100.0,52.0
EV117,7/31/2021,24.0,74.7509313,0.261111111,4.251944444,4.513055555,99.0,62.0,70.0,147.6552,82.0,2056.800147,2131.551078,100.0,62.0
EV117,8/1/2021,7.0,78.4791573,0.109166667,1.847777778,1.956944445,100.0,53.0,65.0,137.1084,81.0,2131.551078,2210.030236,100.0,53.0
EV117,8/2/2021,20.0,117.7498045,0.959166667,5.720275,6.679441667,53.0,65.0,109.0,229.92024,84.0,2210.030236,2327.78004,100.0,26.0
EV117,8/3/2021,15.0,61.3914548,0.324444444,3.220275,3.544719444,61.0,100.0,52.0,109.68672,85.0,2327.78004,2389.171495,100.0,49.0
EV117,8/4/2021,16.0,89.2910127,0.953611111,4.2475,5.2011111109999995,100.0,3.0,138.0,291.09168,85.0,2389.171495,2478.462508,100.0,3.0
EV117,8/5/2021,24.0,42.253228,1.524166667,5.518611111,7.0427777780000005,60.0,90.0,44.0,92.81184,84.0,2478.462508,2520.715736,100.0,53.0
EV117,8/6/2021,11.0,106.3165781,1.735277778,2.821111111,4.556388889,89.0,65.0,89.0,187.73304,80.0,2520.715736,2627.032314,100.0,46.0
EV117,8/7/2021,23.0,31.06855,2.337777778,4.031944444,6.369722222,62.0,77.0,29.0,61.17144,77.0,2627.032314,2658.100864,100.0,56.0
EV117,8/10/2021,5.0,57.166132,0.073888889,2.033611111,2.1075,99.0,43.0,53.0,111.79608,81.0,2658.100864,2715.266996,99.0,43.0
EV117,8/11/2021,23.0,94.5726662,0.579166667,2.854441667,3.433608334,43.0,55.0,86.0,181.40496,80.0,2715.266996,2809.839662,100.0,43.0
EV117,8/12/2021,19.0,80.9646413,2.205277778,5.863608333,8.068886111000001,55.0,100.0,85.0,179.2956,79.0,2809.839662,2890.804303,100.0,30.0
EV117,8/13/2021,6.0,54.059277,1.101388889,2.2775,3.3788888889999997,100.0,47.0,52.0,109.68672,78.0,2890.804303,2944.86358,100.0,47.0
EV117,8/14/2021,12.0,58.7816966,0.958055556,2.667222222,3.625277778,100.0,92.0,47.0,99.13992,77.0,2944.86358,3003.645277,100.0,64.0
EV117,8/17/2021,11.0,7.0214923,0.446111111,1.279725,1.725836111,99.0,91.0,7.0,14.76552,76.0,3003.707414,3010.728906,99.0,91.0
EV117,8/18/2021,12.0,145.4629511,2.154166667,4.383888889,6.538055556,91.0,43.0,119.0,251.01384,68.0,3010.728906,3156.191857,100.0,43.0
EV117,8/19/2021,16.0,92.3978677,1.3575,3.317777778,4.675277778,100.0,100.0,77.0,162.42072,69.0,3156.191857,3248.589725,100.0,47.0
EV117,8/20/2021,10.0,16.9012912,0.615833333,2.702222222,3.318055555,100.0,89.0,11.0,23.20296,67.0,3248.589725,3265.491016,100.0,89.0
EV117,8/23/2021,1.0,17.2741138,0.036388889,0.576388889,0.612777778,87.0,70.0,17.0,35.85912,67.0,3265.491016,3282.76513,87.0,70.0
EV117,8/24/2021,16.0,119.6139175,1.06,4.435833333,5.495833333,100.0,66.0,80.0,168.7488,77.0,3282.76513,3402.379048,100.0,66.0
EV117,8/25/2021,12.0,82.2073833,0.7325,4.469444444,5.201944444,100.0,96.0,72.0,151.87392,82.0,3402.379048,3484.586431,100.0,37.0
EV117,8/26/2021,19.0,48.0319783,2.249444444,4.694444444,6.943888888,100.0,96.0,37.0,78.04632,83.0,3484.586431,3532.618409,100.0,67.0
EV117,8/27/2021,20.0,63.1934307,1.356111111,3.766658333,5.122769444,96.0,82.0,58.0,122.34288,86.0,3532.618409,3595.81184,100.0,69.0
EV117,8/29/2021,6.0,56.1719384,0.523611111,1.7225,2.246111111,99.0,52.0,46.0,97.03056,85.0,3595.81184,3651.983778,100.0,52.0
EV117,8/30/2021,17.0,66.3002857,1.025277778,4.313344444,5.338622222,100.0,100.0,59.0,124.45224,79.0,3651.983778,3718.284064,100.0,40.0
EV117,8/31/2021,3.0,34.9831873,0.022222222,1.301111111,1.323333333,100.0,100.0,22.0,46.40592,72.0,3718.284064,3753.267251,100.0,80.0
EV117,9/1/2021,15.0,177.090735,1.038055556,5.3964,6.434455556,100.0,76.0,122.0,257.34192,65.0,3753.267251,3930.357986,100.0,33.0
EV117,9/2/2021,15.0,60.3972612,0.637777778,4.710005556,5.347783334,76.0,55.0,49.0,103.35864,67.0,3930.357986,3990.755248,100.0,55.0
EV117,9/3/2021,17.0,50.5174623,1.459444444,3.221672222,4.681116666,100.0,100.0,29.0,61.17144,77.0,3990.755248,4041.27271,100.0,73.0
EV117,9/4/2021,12.0,28.2102434,0.347222222,2.005822222,2.353044444,99.0,79.0,22.0,46.40592,82.0,4041.27271,4069.482953,100.0,79.0
EV117,9/6/2021,3.0,8.1399601,0.159166667,0.642219444,0.801386111,77.0,100.0,6.0,12.65616,82.0,4069.482953,4077.622913,100.0,72.0
EV117,9/7/2021,6.0,6.0272987,0.355833333,0.900561111,1.256394444,100.0,100.0,4.0,8.43744,78.0,4077.622913,4083.650212,100.0,96.0
EV117,9/9/2021,8.0,9.6312505,0.526388889,0.882222222,1.408611111,99.0,90.0,10.0,21.0936,85.0,4083.650212,4093.281463,99.0,90.0
EV117,9/10/2021,12.0,76.7393185,1.743333333,2.933055556,4.676388889,89.0,79.0,60.0,126.5616,82.0,4093.281463,4170.020781,100.0,52.0
EV117,9/13/2021,2.0,0.2485484,0.064444444,0.114169444,0.178613888,98.0,97.0,1.0,2.10936,81.0,4170.020781,4170.269329,99.0,97.0
EV117,9/14/2021,14.0,53.7485915,0.732222222,3.9911,4.723322222,96.0,100.0,50.0,105.468,77.0,4170.269329,4224.017921,100.0,47.0
EV117,9/15/2021,17.0,66.486697,1.691944444,3.365830556,5.057775,98.0,97.0,63.0,132.88968,75.0,4224.017921,4290.504618,100.0,41.0
EV117,9/16/2021,8.0,5.592339,0.995277778,1.510555556,2.505833334,97.0,93.0,6.0,12.65616,69.0,4290.504618,4296.096957,97.0,93.0
EV117,9/17/2021,11.0,69.2828665,1.613611111,3.883052778,5.496663889000001,99.0,86.0,56.0,118.12416,70.0,4296.096957,4365.379823,100.0,59.0
EV117,9/18/2021,10.0,45.7329056,1.243888889,3.27445,4.518338889,100.0,66.0,34.0,71.71824,71.0,4365.379823,4411.112729,100.0,66.0
EV117,9/20/2021,25.0,166.3410167,1.574166667,6.216388889,7.790555556,100.0,57.0,133.0,280.54488,74.0,4411.112729,4577.453746,100.0,33.0
EV117,9/21/2021,27.0,119.4896433,0.770833333,6.6275,7.398333333,100.0,49.0,96.0,202.49856,83.0,4577.453746,4696.943389,100.0,49.0
EV117,9/22/2021,20.0,41.1968973,1.138055556,4.137222222,5.275277778,49.0,91.0,33.0,69.60888,82.0,4696.943389,4738.140286,100.0,49.0
EV117,9/23/2021,20.0,108.5535137,1.918888889,5.267777778,7.186666667,90.0,27.0,97.0,204.60792,76.0,4738.140286,4846.6938,90.0,27.0
