Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Percent Idling Time,Drive Cycle,Average Speed
EV196,11/15/2022 14:36:00,11/15/2022 16:28:00,35,0.1,1.45,1.54,100,64.8,34.8,74.6,66.2,3342,3377,0.06451612903225806,,18.250792422232053
EV196,11/16/2022 06:28:00,11/16/2022 09:03:00,41,0.21000000000000002,1.82,2.03,100,50.4,49.6,106.2,52.88,3377,3418,0.10344827586206896,,13.629560915275201
EV196,11/16/2022 11:38:00,11/16/2022 13:18:00,27,0.09,1.02,1.1,69.6,46.4,23.200000000000003,49.7,78.5,3418,3445,0.08108108108108107,,24.92717278682191
EV196,11/16/2022 13:47:00,11/16/2022 14:58:00,30,0.13,0.92,1.05,46.4,21.2,25.2,54,79.1666666666667,3445,3475,0.12380952380952381,,25.991202346041057
EV196,11/17/2022 06:25:00,11/17/2022 09:06:00,41,0.17,1.79,1.96,100,52,48,102.8,54.5166666666667,3475,3516,0.08673469387755103,,16.58505329979638
EV196,11/17/2022 14:37:00,11/17/2022 16:25:00,34,0.06,1.3900000000000001,1.45,86.8,59.6,27.2,58.199999999999996,68.075,3517,3551,0.04137931034482758,,23.223229895104893
EV196,11/18/2022 06:34:00,11/18/2022 08:57:00,38,0.37,1.51,1.8699999999999999,100,52,48,102.8,55.1333333333333,3551,3589,0.19680851063829788,,21.288584845106584
EV196,11/18/2022 14:38:00,11/18/2022 16:08:00,32,0.1,1.12,1.23,100,68,32,68.5,66.12,3589,3621,0.08196721311475409,,18.86272577996716
EV196,11/28/2022 06:31:00,11/28/2022 08:59:00,41,0.28,1.6900000000000002,1.97,100,49.6,50.4,107.9,58.6166666666667,3621,3662,0.14213197969543148,,18.563075852946543
EV196,11/28/2022 14:30:00,11/28/2022 16:14:00,39,0.09,1.19,1.29,100,60.4,39.6,84.8,61.74,3662,3701,0.0703125,,21.024569444444445
EV196,11/29/2022 07:10:00,11/29/2022 09:12:00,35,0.18,1.63,1.8099999999999998,84,49.2,34.8,74.6,59.225,3708,3743,0.0994475138121547,,17.742671277997363
EV196,11/29/2022 14:32:00,11/29/2022 16:28:00,36,0.15,1.33,1.47,94,61.2,32.8,70.2,63.3,3743,3779,0.10135135135135134,,24.387637362637363
EV196,11/30/2022 06:31:00,11/30/2022 06:49:00,8,0,0.22,0.22,100,88,12,25.7,52.9,3779,3787,0,,17.761904761904763
EV196,11/30/2022 07:11:00,11/30/2022 09:05:00,34,0.15,1.51,1.66,88,52,35.6,76.2,55.5,3787,3821,0.09036144578313253,,18.480255516840884
EV196,11/30/2022 13:31:00,11/30/2022 14:44:00,32,0.17,0.9600000000000001,1.13,88.4,60.4,28,60,64.6,3821,3853,0.15044247787610618,,26.065986394557825
EV196,12/01/2022 06:39:00,12/01/2022 08:55:00,41,0.35,1.71,2.06,100,49.6,50.400000000000006,107.89999999999999,56.8333333333333,3853,3894,0.1699029126213592,,17.07166746297181
EV196,12/02/2022 06:39:00,12/02/2022 08:56:00,37,0.25,1.54,1.78,100,51.6,48,102.80000000000001,55.475,3894,3931,0.13966480446927373,,13.909077380952379
EV196,12/02/2022 15:03:00,12/02/2022 16:36:00,30,0.07,1.33,1.3900000000000001,90,64.8,25.2,53.9,63.38,3936,3966,0.05,,14.066666666666666
EV196,12/05/2022 05:57:00,12/05/2022 08:57:00,46,0.23,2,2.2199999999999998,100,44.8,54.8,117.4,60.7166666666667,3966,4012,0.1031390134529148,,14.569604086845466
EV196,12/05/2022 14:34:00,12/05/2022 16:19:00,37,0.13,1.29,1.4300000000000002,91.2,56.4,34.8,74.5,62.3,4012,4049,0.09154929577464789,,19.572330097087377
EV196,12/06/2022 06:06:00,12/06/2022 09:06:00,51,0.49,2.25,2.73,100,42.8,57.2,122.39999999999999,53.84,4049,4100,0.17883211678832114,,12.519022076263456
EV196,12/06/2022 14:31:00,12/06/2022 16:39:00,38,0.15,1.48,1.64,85.2,48,37.2,79.7,61.3,4100,4138,0.09202453987730061,,21.727111678004533
EV196,12/07/2022 06:06:00,12/07/2022 09:12:00,48,0.31,2.11,2.42,100,44.8,54.4,116.4,53.5375,4138,4186,0.128099173553719,,13.46467526510977
EV196,12/07/2022 13:26:00,12/07/2022 14:58:00,34,0.13,1.09,1.22,80.4,48.4,32,68.5,63.95,4186,4220,0.10655737704918032,,25.579017857142855
EV196,12/08/2022 06:16:00,12/08/2022 09:11:00,49,0.25,2.07,2.34,100,36.4,63.599999999999994,136.2,48.8,4220,4269,0.10775862068965518,,14.11899980475832
EV196,12/08/2022 14:33:00,12/08/2022 16:43:00,36,0.09,1.6600000000000001,1.75,78,36.8,41.2,88.1,61.95,4269,4305,0.05142857142857142,,21.6625262605042
EV196,12/14/2022 06:38:00,12/14/2022 09:10:00,50,0.2,2.0300000000000002,2.24,100,39.6,26.8,57.3,44.075,4356,4406,0.0896860986547085,,16.272775263951733
EV196,12/15/2022 06:17:00,12/15/2022 09:00:00,49,0.37,1.89,2.2800000000000002,100,36.4,63.6,136.3,48.0666666666667,4406,4455,0.16371681415929204,,21.982199367088608
EV196,12/15/2022 15:02:00,12/15/2022 16:09:00,31,0.07,0.9700000000000001,1.04,75.2,49.2,26,55.6,59.8,4458,4489,0.06730769230769232,,21.698863636363637
EV196,12/16/2022 06:10:00,12/16/2022 08:53:00,49,0.53,1.74,2.27,100,41.6,58.4,125,51.8,4489,4538,0.23348017621145375,,16.75132275132275
EV196,02/22/2023 13:16:00,02/22/2023 15:01:00,35,0.18,1.13,1.32,53.2,19.2,34,72.8,56.2666666666667,4624,4659,0.13740458015267176,,22.46978021978022
EV196,02/23/2023 15:00:00,02/23/2023 16:08:00,31,0.06,0.99,1.05,45.6,17.6,28,59.9,55.75,4736,4767,0.05714285714285714,,22.42222222222222
EV196,02/24/2023 06:19:00,02/24/2023 08:54:00,39,0.46,1.51,1.96,100,48,51.6,110.60000000000001,51.74,4767,4806,0.233502538071066,,16.402116402116402
EV196,02/24/2023 14:31:00,02/24/2023 16:30:00,36,0.26,1.36,1.61,93.2,58.8,34.4,73.6,61.5333333333333,4806,4842,0.16049382716049382,,18.310394040657197
EV196,02/27/2023 15:01:00,02/27/2023 16:24:00,34,0.08,1.19,1.27,76.8,45.2,31.6,67.6,61.475,4899,4933,0.06299212598425197,,10.280532212885154
EV196,02/28/2023 14:34:00,02/28/2023 16:12:00,35,0.04,1.22,1.27,80.4,48.4,32,68.5,60.6666666666667,4986,5021,0.031746031746031744,,21.543335419274094
EV196,03/20/2023 06:00:00,03/20/2023 07:29:00,20,0.22999999999999998,0.75,0.98,100,75.6,24.4,52.3,55.825,5095,5115,0.2346938775510204,,15.242334905660375
EV196,03/20/2023 11:36:00,03/20/2023 12:44:00,32,0.06,0.9000000000000001,0.96,81.6,51.6,30,64.1,64.7666666666667,5124,5156,0.062499999999999986,,30.857142857142854
EV196,03/20/2023 15:02:00,03/20/2023 16:19:00,31,0.08,1.13,1.21,61.2,32.8,28.400000000000002,60.8,60.05,5159,5190,0.06611570247933884,,19.99799732977303
EV196,03/21/2023 06:07:00,03/21/2023 09:21:00,49,0.45,2.28,2.74,100,40.8,58.800000000000004,125.8,54.16,5190,5239,0.16483516483516483,,14.983156886469045
EV196,03/21/2023 11:41:00,03/21/2023 12:41:00,31,0.03,0.96,0.99,59.6,23.6,36,77,58.6,5239,5270,0.030303030303030304,,32.01010101010101
EV196,03/23/2023 06:06:00,03/23/2023 09:01:00,41,0.19,1.9300000000000002,2.13,100,49.6,50.4,107.9,52.35,5329,5370,0.08962264150943396,,15.666743865453544
EV196,04/04/2023 07:03:00,04/04/2023 09:09:00,35,0.21,1.62,1.83,86.8,44.8,42,89.9,50.275,5378,5413,0.11475409836065573,,15.55820579076393
EV196,04/04/2023 15:02:00,04/04/2023 16:31:00,35,0.11,1.27,1.39,88.4,55.6,32.8,70.19999999999999,60.65,5417,5452,0.07971014492753623,,19.47822580645161
EV196,04/06/2023 06:03:00,04/06/2023 09:04:00,49,0.6000000000000001,2.02,2.63,100,42,58,124.2,53.3,5512,5561,0.22900763358778628,,14.225470050275218
EV196,04/06/2023 14:31:00,04/06/2023 16:46:00,34,0.12000000000000001,1.6600000000000001,1.78,88,54.8,33.199999999999996,71,69.58,5561,5595,0.06741573033707865,,11.330600414078674
EV196,04/07/2023 06:04:00,04/07/2023 08:51:00,49,0.5,1.79,2.3,100,38.4,61.6,131.8,55.2,5595,5644,0.2183406113537118,,17.63241556012395
EV196,04/07/2023 14:34:00,04/07/2023 16:31:00,39,0.21000000000000002,1.3,1.51,90,52.8,37.2,79.6,68.62,5644,5683,0.13907284768211922,,18.535376532652073
EV196,04/10/2023 06:10:00,04/10/2023 06:27:00,8,0.08,0.21,0.29,100,91.2,8.8,18.8,53.5,5683,5691,0.2758620689655173,,25.724137931034484
EV196,04/10/2023 06:56:00,04/10/2023 08:51:00,32,0.28,1.3199999999999998,1.6,90.4,50.4,40,85.6,53.95,5691,5723,0.17500000000000004,,20.2265625
EV196,04/10/2023 15:01:00,04/10/2023 16:27:00,34,0.17,1.1800000000000002,1.35,97.2,63.2,34,72.69999999999999,65.25,5727,5761,0.1259259259259259,,20.39564943253468
EV196,04/11/2023 06:02:00,04/11/2023 09:08:00,48,0.54,2.15,2.67,100,46.4,53.6,114.7,57.62,5761,5809,0.20074349442379183,,15.04466628527524
EV196,04/13/2023 06:12:00,04/13/2023 09:07:00,47,0.33,1.97,2.3,100,44,56,119.9,54.38,5870,5917,0.14347826086956522,,16.133278388278388
EV196,04/13/2023 15:02:00,04/13/2023 16:24:00,28,0.08,1.14,1.22,90.4,63.2,27.200000000000003,58.199999999999996,59.6333333333333,5922,5950,0.06557377049180328,,19.951419188365
EV196,04/14/2023 06:05:00,04/14/2023 09:01:00,52,0.21,2.13,2.34,100,38.8,61.2,131,55.6833333333333,5950,6002,0.08974358974358974,,20.41235098176718
EV196,04/14/2023 14:32:00,04/14/2023 16:10:00,35,0.02,1.15,1.18,85.6,52.8,32.8,70.2,66.82,6002,6037,0.017094017094017096,,21.624385964912282
EV196,04/17/2023 06:08:00,04/17/2023 06:32:00,7,0.1,0.2,0.29000000000000004,100,90,10,21.4,54.4333333333333,6037,6044,0.3333333333333333,,16.217391304347824
EV196,04/17/2023 07:03:00,04/17/2023 09:09:00,39,0.15,1.73,1.8800000000000001,90,44.4,45.6,97.60000000000001,57.2333333333333,6044,6083,0.0797872340425532,,20.413606588059142
EV196,04/17/2023 14:31:00,04/17/2023 15:58:00,34,0.08,0.96,1.04,94,58.4,35.6,76.1,62.7,6083,6117,0.07692307692307693,,28.849901821402348
EV196,04/18/2023 06:01:00,04/18/2023 09:06:00,53,0.31,2.2199999999999998,2.52,100,40.4,59.6,127.60000000000001,56.34,6117,6170,0.12252964426877472,,19.026392981533473
EV196,04/18/2023 14:40:00,04/18/2023 16:18:00,34,0.07,1.22,1.29,91.6,52.4,39.2,83.89999999999999,65.1666666666667,6170,6204,0.054263565891472874,,23.53483660130719
EV196,04/20/2023 05:56:00,04/20/2023 08:59:00,50,0.48,1.99,2.48,100,44.4,55.6,119,55.36,6263,6313,0.19433198380566802,,15.914630036630035
EV196,04/20/2023 14:33:00,04/20/2023 16:24:00,35,0.07,1.41,1.47,82.8,46.8,36,77,74.0333333333333,6313,6348,0.0472972972972973,,21.589072039072036
EV196,04/21/2023 06:12:00,04/21/2023 09:23:00,57,0.49,2.23,2.71,100,39.2,60.8,130.1,63.28,6348,6405,0.18014705882352944,,16.355917228551498
EV196,04/21/2023 15:03:00,04/21/2023 16:38:00,30,0.1,1.4000000000000001,1.49,82,48.8,33.199999999999996,71,87.9333333333333,6409,6439,0.06666666666666667,,20.63900913900914
EV196,04/26/2023 06:16:00,04/26/2023 09:50:00,60,0.56,2.35,2.92,100,38.4,61.6,132,62.2,6500,6560,0.19243986254295534,,12.567864322154156
EV196,04/27/2023 06:13:00,04/27/2023 09:35:00,59,0.44,2.19,2.61,100,37.6,63.199999999999996,135.4,63.9090909090909,6560,6619,0.1673003802281369,,14.447791656560756
EV196,04/28/2023 06:15:00,04/28/2023 09:46:00,56,0.4,2.21,2.6,100,36.8,63.199999999999996,135.20000000000002,58.4727272727273,6619,6675,0.15325670498084293,,17.457188100047098
EV196,04/28/2023 13:44:00,04/28/2023 14:31:00,13,0,0.5599999999999999,0.5599999999999999,74.4,62,12.4,26.5,75.7,6675,6688,0,,12.554162312783003
EV196,04/28/2023 14:54:00,04/28/2023 16:33:00,24,0.04,1.18,1.22,62,37.6,24.4,52.2,74.82,6688,6712,0.03278688524590164,,15.720147562449638
EV196,05/01/2023 06:09:00,05/01/2023 09:25:00,55,0.46,2.07,2.56,100,37.2,62.8,134.4,60.0777777777778,6712,6767,0.18181818181818185,,17.544131970265347
EV196,05/01/2023 13:39:00,05/01/2023 16:49:00,39,0.3,1.8,2.08,74.4,33.2,41.2,88.2,65.83,6767,6806,0.14285714285714285,,9.452515272889105
EV196,05/05/2023 06:09:00,05/05/2023 09:49:00,54,0.51,2.22,2.7199999999999998,100,35.2,64.8,138.6,58.425,6861,6915,0.1868131868131868,,14.853665678782553
EV196,05/05/2023 13:49:00,05/05/2023 14:37:00,13,0.02,0.52,0.54,72,59.6,12.4,26.5,64.98,6915,6928,0.037037037037037035,,10.000595533498759
EV196,05/05/2023 14:59:00,05/05/2023 16:44:00,26,0.15,1.39,1.54,59.6,30.8,28.8,61.6,67.975,6928,6954,0.09740259740259741,,11.154298418972331
EV196,05/08/2023 06:24:00,05/08/2023 08:56:00,38,0.43,1.69,2.12,100,60.4,39.6,84.7,61.5,6954,6992,0.20283018867924527,,12.243500235354986
EV196,05/08/2023 15:04:00,05/08/2023 17:19:00,33,0.32999999999999996,1.71,2.04,100,64.4,35.6,76.2,70.7,6992,7025,0.16176470588235292,,14.562159729539866
EV196,05/09/2023 06:17:00,05/09/2023 09:37:00,56,0.18,2.32,2.49,100,38.8,61.2,131,64.6363636363636,7025,7081,0.072,,16.04927182990381
EV196,05/09/2023 13:43:00,05/09/2023 15:01:00,18,0.15000000000000002,0.8,0.9500000000000001,74.8,56,18.8,40.2,72.2166666666667,7081,7099,0.15789473684210528,,10.826190476190476
EV196,05/09/2023 15:25:00,05/09/2023 16:46:00,23,0.16,1.1300000000000001,1.28,56,30.8,25.2,53.900000000000006,70.4,7099,7122,0.12403100775193798,,15.219732441471571
EV196,05/10/2023 06:13:00,05/10/2023 09:32:00,52,0.18000000000000002,2.32,2.4899999999999998,100,39.6,60.4,129.2,60.225,7122,7174,0.07200000000000001,,14.52848194187049
EV196,05/10/2023 12:08:00,05/10/2023 14:03:00,35,0.28,1.45,1.74,64.4,27.2,37.2,79.6,69.3666666666667,7174,7209,0.161849710982659,,22.044962166467545
EV196,05/11/2023 06:14:00,05/11/2023 09:29:00,55,0.27,2.21,2.46,100,38.4,61.599999999999994,131.9,62.91,7209,7264,0.1088709677419355,,17.479405881098383
EV196,05/11/2023 13:41:00,05/11/2023 16:41:00,38,0.16,1.71,1.8699999999999999,77.6,35.2,42.4,90.89999999999999,71.84,7264,7302,0.08556149732620322,,12.33720713506883
EV196,05/12/2023 06:07:00,05/12/2023 09:19:00,55,0.25,2.16,2.4,100,36.4,63.6,136.2,62.0727272727273,7302,7357,0.10373443983402489,,16.532409377648055
EV196,05/12/2023 13:37:00,05/12/2023 16:53:00,39,0.26,1.77,2.03,74,32.8,41.2,88.2,72.2727272727273,7357,7396,0.12807881773399013,,11.997992738444351
EV196,05/16/2023 06:19:00,05/16/2023 09:25:00,51,0.21000000000000002,2.31,2.52,100,48.8,51.2,109.5,60.3,7445,7496,0.08333333333333334,,14.051190942483837
EV196,05/16/2023 13:43:00,05/16/2023 14:41:00,13,0.05,0.58,0.62,86.8,72.8,14,30,80.04,7496,7509,0.07936507936507937,,10.345833333333333
EV196,05/16/2023 15:04:00,05/16/2023 16:35:00,25,0.17,1.22,1.3800000000000001,72.8,45.2,27.6,59,77.8,7509,7534,0.12230215827338131,,14.738755011546035
EV196,05/17/2023 06:18:00,05/17/2023 09:21:00,54,0.13,2.25,2.37,100,45.2,54.8,117.3,61.16,7534,7588,0.054621848739495805,,16.035606692237128
EV196,05/17/2023 12:02:00,05/17/2023 13:47:00,34,0.06,1.47,1.53,62.4,26.4,36,77.1,67.6,7588,7622,0.0392156862745098,,20.37797619047619
EV196,05/18/2023 06:10:00,05/18/2023 09:33:00,52,0.27,2.23,2.5,100,42.8,57.2,122.5,60.9181818181818,7622,7674,0.10800000000000001,,13.734841734841735
EV196,05/18/2023 12:07:00,05/18/2023 13:56:00,32,0.09000000000000001,1.28,1.37,66.8,34,32.800000000000004,70.10000000000001,68.75,7674,7706,0.06569343065693431,,21.74550277308898
EV196,05/18/2023 14:17:00,05/18/2023 15:10:00,20,0.02,0.66,0.68,36.4,16.8,19.6,42,75,7706,7726,0.029411764705882353,,17.435119047619047
EV196,05/19/2023 06:13:00,05/19/2023 09:24:00,53,0.22,2.04,2.2600000000000002,100,38.4,61.2,130.9,62.4090909090909,7726,7779,0.09734513274336282,,16.61500792745979
EV196,05/19/2023 13:40:00,05/19/2023 14:41:00,15,0,0.65,0.65,56.4,40.4,16,34.2,74.36,7779,7794,0,,12.031950844854071
EV196,05/19/2023 15:09:00,05/19/2023 16:37:00,23,0.09000000000000001,1.17,1.26,40.4,17.6,22.8,48.8,71.3,7794,7817,0.07142857142857144,,11.92036613272311
EV196,05/22/2023 06:18:00,05/22/2023 09:23:00,55,0.15,2.19,2.33,100,45.2,54.8,117.3,63.0444444444444,7817,7872,0.06410256410256411,,15.447630057421078
EV196,05/22/2023 13:44:00,05/22/2023 16:34:00,40,0.22000000000000003,1.73,1.95,84,42,42,90,66.3888888888889,7872,7912,0.11282051282051284,,12.896718023691708
EV196,05/23/2023 06:22:00,05/23/2023 09:26:00,52,0.49,2.1,2.58,100,47.6,52.4,112,62.4,7913,7965,0.1891891891891892,,14.737553181573714
EV196,05/23/2023 13:45:00,05/23/2023 16:47:00,40,0.21,1.92,2.13,90,45.2,44.8,95.9,66.1375,7965,8005,0.09859154929577466,,13.994491341991342
EV196,05/24/2023 06:25:00,05/24/2023 09:19:00,54,0.09,2.13,2.22,100,43.2,56.8,121.60000000000001,59.2636363636364,8005,8059,0.04054054054054054,,16.648625055008033
EV196,05/24/2023 12:06:00,05/24/2023 13:51:00,35,0.13999999999999999,1.3599999999999999,1.51,62.8,24.8,38,81.3,67.925,8059,8094,0.09333333333333334,,22.361163357715082
EV196,05/30/2023 06:13:00,05/30/2023 09:25:00,56,0.21,2.09,2.31,100,34.4,65.2,139.7,63.51,8095,8151,0.09130434782608696,,16.84643855374128
EV196,06/01/2023 06:04:00,06/01/2023 09:38:00,52,0.19,2.39,2.57,100,46.8,53.199999999999996,113.89999999999999,62.725,8151,8203,0.07364341085271317,,14.765703181131624
