Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Trip Percent Idling Time
EV019,7/23/19 5:06 AM,7/23/19 5:37 AM,12.67,0.238525,0.268975,0.5075,100,96.5,3.5,3.17,78.8,31477.74,31490.17,47
EV019,7/23/19 12:38 AM,7/23/19 12:38 AM,0,0.003333,0,0.003333,0,0,0,-0.01,89.6,,,100
EV019,7/22/19 12:47 PM,7/22/19 2:35 PM,37.63,0.739822,1.064622,1.804444,72.5,54.5,18,10.78,95,31440.11,31477.39,41
EV019,7/22/19 12:04 PM,7/22/19 12:11 PM,0,0.117778,0,0.117778,67.1,67.1,0,0.3,91.4,31440.11,31440.11,100
EV019,7/22/19 10:01 AM,7/22/19 11:18 AM,47.09,0.129278,1.1635,1.292778,79.2,60.8,18.4,10.65,87.8,31393.03,31439.01,10
EV019,7/22/19 8:30 AM,7/22/19 9:57 AM,50.54,0.246358,1.202808,1.449167,100,79.2,20.8,12.15,82.4,31342.51,31392.22,17
EV019,7/22/19 5:43 AM,7/22/19 6:45 AM,25.31,0.2472,0.7828,1.03,96.9,85.5,11.4,6.01,71.6,31317.19,31342.04,24
EV019,7/22/19 5:05 AM,7/22/19 5:34 AM,12.59,0.216089,0.275022,0.491111,100,97.3,2.7,2.93,73.4,31304.6,31317.03,44
EV019,7/19/19 12:01 PM,7/19/19 1:07 PM,33.52,0.340742,0.758425,1.099167,100,85.9,14.1,8.66,89.6,31271.1,31303.41,31
EV019,7/19/19 11:57 AM,7/19/19 12:00 PM,0,0.047778,0,0.047778,100,100,0,0.16,91.4,31271.1,31271.1,100
EV019,7/19/19 8:33 AM,7/19/19 8:45 AM,0.32,0.1596,0.0504,0.21,94.5,94.5,0,0.27,73.4,31270.77,31271.1,76
EV019,7/19/19 6:40 AM,7/19/19 7:48 AM,18.3,0.580975,0.558192,1.139167,95.7,87.1,8.6,4.69,69.8,31252.46,31269.85,51
EV019,7/19/19 6:07 AM,7/19/19 6:38 AM,12.62,0.257083,0.257083,0.514167,100,95.7,4.3,3.41,68,31239.84,31252.27,50
EV019,7/19/19 2:30 AM,7/19/19 2:30 AM,0,0.005833,0,0.005833,0,0,0,0,78.8,,,100
EV019,7/18/19 1:14 PM,7/18/19 1:41 PM,12.71,0.172161,0.280894,0.453056,34.9,29.4,5.5,3.2,95,31227.15,31239.57,38
EV019,7/18/19 12:08 PM,7/18/19 1:11 PM,24.33,0.368764,0.684847,1.053611,48.6,35.3,13.3,7.29,93.2,31202.81,31226.42,35
EV019,7/18/19 12:02 PM,7/18/19 12:05 PM,0,0.045278,0,0.045278,49,49,0,0.22,89.6,31202.81,31202.81,100
EV019,7/18/19 11:08 AM,7/18/19 11:19 AM,4.66,0.043933,0.139122,0.183056,51.8,49.4,2.4,1.26,89.6,31198.16,31201.88,24
EV019,7/18/19 11:04 AM,7/18/19 11:07 AM,0,0.047222,0,0.047222,51.8,51.8,0,0.03,89.6,31198.16,31198.16,100
EV019,7/18/19 11:00 AM,7/18/19 11:04 AM,0,0.072778,0,0.072778,52.2,52.2,0,0.05,89.6,31198.16,31198.16,100
EV019,7/18/19 9:02 AM,7/18/19 11:00 AM,60.57,0.604758,1.346075,1.950833,78.8,52.2,26.6,15.23,84.2,31137.6,31197.25,31
EV019,7/18/19 7:00 AM,7/18/19 7:48 AM,23.81,0.184447,0.617497,0.801944,77.3,65.9,11.4,6.31,73.4,31113.79,31137.41,23
EV019,7/18/19 5:39 AM,7/18/19 6:53 AM,37.27,0.369167,0.861389,1.230556,95.7,77.6,18.1,9.96,68,31076.54,31112.58,30
EV019,7/18/19 5:11 AM,7/18/19 5:35 AM,12.61,0.134658,0.273397,0.408056,100,95.7,4.3,3.34,68,31063.94,31075.12,33
EV019,7/18/19 2:07 AM,7/18/19 2:07 AM,0,0.004722,0,0.004722,0,0,0,0.01,82.4,,,100
EV019,7/17/19 1:04 PM,7/17/19 2:29 PM,49.25,0.324172,1.085272,1.409444,38,16.5,21.5,13.41,91.4,31014.7,31063.17,23
EV019,7/17/19 12:04 PM,7/17/19 1:02 PM,23.67,0.376783,0.589328,0.966111,52.9,39.2,13.7,7.29,87.8,30991.04,31013.41,39
EV019,7/17/19 9:00 AM,7/17/19 11:22 AM,66.42,0.805422,1.563467,2.368889,76.5,45.9,30.6,17.3,80.6,30924.64,30990.5,34
EV019,7/17/19 6:57 AM,7/17/19 7:51 AM,25.25,0.181056,0.724222,0.905278,77.6,65.5,12.1,6.72,69.8,30899.38,30924.24,20
EV019,7/17/19 5:17 AM,7/17/19 6:52 AM,49.74,0.522042,1.059903,1.581944,100,77.6,22.4,13.03,66.2,30849.66,30898.13,33
EV019,7/17/19 2:12 AM,7/17/19 2:12 AM,0,0.005556,0,0.005556,0,0,0,-0.02,78.8,,,100
EV019,7/16/19 1:47 PM,7/16/19 1:48 PM,0,0.008889,0,0.008889,63.5,63.5,0,0,100.4,30849.66,30849.66,100
EV019,7/16/19 1:42 PM,7/16/19 1:42 PM,0,0.003889,0,0.003889,0,0,0,0,102.2,,,100
EV019,7/16/19 1:38 PM,7/16/19 1:40 PM,0,0.033333,0,0.033333,63.5,63.5,0,-0.03,105.8,30849.66,30849.66,100
EV019,7/16/19 9:25 AM,7/16/19 11:10 AM,69.33,0.15855,1.603117,1.761667,70.2,40.4,29.8,16.04,84.2,30780.37,30848.72,9
EV019,7/16/19 9:04 AM,7/16/19 9:23 AM,4.72,0.146433,0.1719,0.318333,71,70.2,0.8,1.12,80.6,30775.63,30779.36,46
EV019,7/16/19 8:42 AM,7/16/19 8:42 AM,0,0.005,0,0.005,0,0,0,-0.01,73.4,,,100
EV019,7/16/19 8:34 AM,7/16/19 8:34 AM,0,0.004444,0,0.004444,0,0,0,-0.01,73.4,,,100
EV019,7/16/19 5:09 AM,7/16/19 7:45 AM,77.17,0.675206,1.921739,2.596944,90.2,58.4,31.8,18.97,69.8,30698.48,30775.53,26
EV019,7/16/19 2:03 AM,7/16/19 2:03 AM,0,0.003056,0,0.003056,0,0,0,0,80.6,,,100
EV019,7/16/19 1:58 AM,7/16/19 1:58 AM,0,0.006389,0,0.006389,0,0,0,0.01,80.6,,,100
EV019,7/15/19 12:01 PM,7/15/19 12:47 PM,11.23,0.413694,0.366861,0.780556,64.3,59.2,5.1,3.21,93.2,30687.25,30698.44,53
EV019,7/15/19 10:25 AM,7/15/19 11:28 AM,37.38,0.135525,0.906975,1.0425,74.9,59.6,15.3,8.65,87.8,30649.88,30687.16,13
EV019,7/15/19 10:23 AM,7/15/19 10:25 AM,0,0.026111,0,0.026111,74.9,74.9,0,0.02,86,30649.88,30649.88,100
EV019,7/15/19 8:27 AM,7/15/19 10:20 AM,65.89,0.360208,1.535625,1.895833,100,74.9,25.1,14.61,82.4,30584.02,30648.64,19
EV019,7/15/19 5:17 AM,7/15/19 6:39 AM,39.48,0.344444,1.033333,1.377778,100,85.9,14.1,8.64,69.8,30544.55,30583.07,25
EV019,7/15/19 2:00 AM,7/15/19 2:00 AM,0,0.005278,0,0.005278,0,0,0,0,80.6,,,100
EV019,7/12/19 12:08 PM,7/12/19 1:20 PM,33.09,0.383467,0.814867,1.198333,100,87.5,12.5,8.06,95,30511.47,30543.78,32
EV019,7/12/19 6:30 AM,7/12/19 7:29 AM,26.39,0.381333,0.596444,0.977778,100,89,11,6.77,68,30485.09,30511.19,39
EV019,7/12/19 6:09 AM,7/12/19 6:18 AM,0.08,0.13575,0.015083,0.150833,100,100,0,0.07,71.6,30485.02,30485.02,90
EV019,7/12/19 2:05 AM,7/12/19 2:05 AM,0,0.007222,0,0.007222,0,0,0,0,78.8,,,100
EV019,7/11/19 1:41 PM,7/11/19 1:46 PM,0,0.082778,0,0.082778,19.2,19.2,0,0.16,95,30485.02,30485.02,100
EV019,7/11/19 12:14 PM,7/11/19 1:31 PM,37.13,0.269442,1.013614,1.283056,32.9,19.2,13.7,8.67,93.2,30447.89,30483.93,21
EV019,7/11/19 11:26 AM,7/11/19 11:45 AM,12.33,0.05185,0.25315,0.305,32.2,28.2,4,2.95,87.8,30435.56,30446.74,17
EV019,7/11/19 10:36 AM,7/11/19 11:18 AM,18.7,0.162661,0.544561,0.707222,42.4,32.9,9.5,4.43,86,30416.85,30434.25,23
EV019,7/11/19 9:17 AM,7/11/19 10:30 AM,39.94,0.246111,0.984444,1.230556,58.4,41.6,16.8,9.09,82.4,30376.92,30416.69,20
EV019,7/11/19 8:42 AM,7/11/19 8:42 AM,0,0.011111,0,0.011111,53.7,53.7,0,0.01,78.8,30376.92,30376.92,100
EV019,7/11/19 6:52 AM,7/11/19 8:42 AM,58.1,0.348861,1.48725,1.836111,79.6,53.7,25.9,14.7,73.4,30318.84,30376,19
EV019,7/11/19 5:45 AM,7/11/19 6:48 AM,34.91,0.228372,0.809683,1.038056,96.1,79.6,16.5,8.97,68,30283.94,30317.5,22
EV019,7/11/19 5:16 AM,7/11/19 5:39 AM,14.2,0.0451,0.330733,0.375833,100,96.1,3.9,3.2,68,30269.75,30283.42,12
EV019,7/11/19 5:04 AM,7/11/19 5:10 AM,0,0.085833,0,0.085833,100,100,0,0.1,73.4,30269.75,30269.75,100
EV019,7/11/19 12:40 AM,7/11/19 12:40 AM,0,0.005278,0,0.005278,0,0,0,0.01,84.2,,,100
EV019,7/10/19 1:24 PM,7/10/19 1:28 PM,0,0.068611,0,0.068611,17.6,17.6,0,0.09,89.6,30269.75,30269.75,100
EV019,7/10/19 12:26 PM,7/10/19 1:19 PM,31.59,0.15945,0.726383,0.885833,27.5,17.6,9.9,7.15,87.8,30238.17,30269.24,18
EV019,7/10/19 11:28 AM,7/10/19 12:22 PM,34.2,0.099519,0.805203,0.904722,43.1,29,14.1,7.47,86,30203.98,30237.53,11
EV019,7/10/19 10:24 AM,7/10/19 11:22 AM,33.6,0.134711,0.827511,0.962222,56.5,43.1,13.4,7.18,82.4,30170.4,30203.95,14
EV019,7/10/19 10:07 AM,7/10/19 10:22 AM,4.36,0.073306,0.179472,0.252778,57.6,56.5,1.1,1.04,80.6,30166.03,30169.76,29
EV019,7/10/19 5:46 AM,7/10/19 9:11 AM,98.84,0.7175,2.699167,3.416667,96.1,48.2,47.9,26.28,68,30067.2,30165.38,21
EV019,7/10/19 5:13 AM,7/10/19 5:39 AM,14.2,0.101533,0.321522,0.423056,100,96.1,3.9,3.22,64.4,30053,30066.67,24
EV019,7/10/19 5:03 AM,7/10/19 5:04 AM,0,0.014722,0,0.014722,100,100,0,0.01,69.8,30053,30053,100
EV019,7/10/19 2:00 AM,7/10/19 2:01 AM,0,0.006111,0,0.006111,0,0,0,0,75.2,,,100
EV019,7/9/19 12:31 PM,7/9/19 1:34 PM,31.83,0.272928,0.776794,1.049722,32.2,20.4,11.8,7.65,86,30021.18,30052.25,26
EV019,7/9/19 12:01 PM,7/9/19 12:26 PM,16.16,0.0497,0.364467,0.414167,38.4,32.9,5.5,3.6,84.2,30005.03,30019.94,12
EV019,7/9/19 11:28 AM,7/9/19 11:56 AM,18.11,0.042675,0.431492,0.474167,47.8,39.2,8.6,4.12,82.4,29986.92,30004.31,9
EV019,7/9/19 10:21 AM,7/9/19 11:26 AM,35.43,0.185631,0.906314,1.091944,62.4,47.8,14.6,8.12,78.8,29951.5,29986.3,17
EV019,7/9/19 10:06 AM,7/9/19 10:19 AM,4.7,0.0623,0.1602,0.2225,63.9,62.4,1.5,1.06,77,29946.79,29950.52,28
EV019,7/9/19 9:01 AM,7/9/19 9:02 AM,0,0.015,0,0.015,53.3,53.3,0,0.01,73.4,29946.79,29946.79,100
EV019,7/9/19 8:49 AM,7/9/19 9:01 AM,4.6,0.044594,0.149294,0.193889,55.3,53.7,1.6,0.97,71.6,29942.2,29945.93,23
EV019,7/9/19 7:37 AM,7/9/19 8:45 AM,36.93,0.179867,0.9443,1.124167,69.4,55.3,14.1,8.13,68,29905.28,29941.32,16
EV019,7/9/19 5:11 AM,7/9/19 7:37 AM,69.68,0.677911,1.7432,2.421111,100,69.8,30.2,17.76,62.6,29835.61,29905.21,28
EV019,7/9/19 12:48 AM,7/9/19 12:49 AM,0,0.004167,0,0.004167,0,0,0,0,75.2,,,100
EV019,7/8/19 11:31 AM,7/8/19 12:51 PM,33.73,0.398833,0.930611,1.329444,43.9,30.6,13.3,7.55,84.2,29801.89,29835.45,30
EV019,7/8/19 9:26 AM,7/8/19 10:33 AM,35.41,0.189408,0.924758,1.114167,52.9,37.3,15.6,8.12,77,29766.49,29801.28,17
EV019,7/8/19 8:02 AM,7/8/19 9:14 AM,39.33,0.167844,1.031044,1.198889,69.4,53.3,16.1,9.09,71.6,29727.17,29765.69,14
EV019,7/8/19 5:19 AM,7/8/19 7:57 AM,70.02,0.789417,1.841972,2.631389,100,69.4,30.6,17.65,64.4,29657.17,29726.77,30
EV019,7/5/19 1:35 PM,7/5/19 1:36 PM,0,0.011944,0,0.011944,58.4,58.4,0,0.02,93.2,29657.17,29657.17,100
EV019,7/5/19 12:28 PM,7/5/19 1:13 PM,28.38,0.09685,0.64815,0.745,67.8,56.5,11.3,6.62,91.4,29628.8,29656.14,13
EV019,7/5/19 12:08 PM,7/5/19 12:22 PM,4.38,0.044756,0.1908,0.235556,69,67.8,1.2,1.05,91.4,29624.42,29628.14,19
EV019,7/5/19 10:03 AM,7/5/19 10:56 AM,24.67,0.29095,0.590717,0.881667,78.8,69,9.8,5.73,84.2,29599.75,29623.37,33
EV019,7/5/19 8:34 AM,7/5/19 9:13 AM,27.04,0.038867,0.608911,0.647778,89,79.2,9.8,5.84,77,29572.74,29598.83,6
EV019,7/5/19 6:29 AM,7/5/19 7:34 AM,27.27,0.3921,0.697067,1.089167,100,89.4,10.6,6.61,68,29545.47,29571.57,36
EV019,7/5/19 5:08 AM,7/5/19 5:09 AM,0,0.019444,0,0.019444,100,100,0,0.01,73.4,29545.47,29545.47,100
EV019,7/3/19 11:05 AM,7/3/19 11:07 AM,0,0.022778,0,0.022778,54.1,54.1,0,0,82.4,29545.47,29545.47,100
EV019,7/3/19 9:10 AM,7/3/19 11:05 AM,65.88,0.25025,1.67475,1.925,79.2,54.1,25.1,14.3,77,29479.61,29545.47,13
EV019,7/3/19 9:01 AM,7/3/19 9:04 AM,0.21,0.013794,0.039261,0.053056,79.2,79.2,0,0.04,69.8,29479.39,29479.39,26
EV019,7/3/19 7:10 AM,7/3/19 8:14 AM,27.07,0.19355,0.881728,1.075278,81.6,71.8,9.8,5.71,68,29452.32,29478.42,18
EV019,7/3/19 5:28 AM,7/3/19 7:05 AM,49.71,0.29165,1.328628,1.620278,100,82,18,10.77,60.8,29402.62,29451.09,18
EV019,7/3/19 2:26 AM,7/3/19 2:27 AM,0,0.004167,0,0.004167,0,0,0,0,71.6,,,100
EV019,7/2/19 12:28 PM,7/2/19 1:27 PM,32.61,0.166978,0.815244,0.982222,52.9,38.4,14.5,7.54,87.8,29370.03,29402.34,17
EV019,7/2/19 11:59 AM,7/2/19 12:08 PM,1.74,0.060667,0.094889,0.155556,53.7,53.3,0.4,0.42,84.2,29368.28,29369.53,39
EV019,7/2/19 10:08 AM,7/2/19 11:37 AM,42.02,0.369236,1.107708,1.476944,71,53.7,17.3,9.78,82.4,29326.26,29367.28,25
EV019,7/2/19 8:33 AM,7/2/19 8:52 AM,4.6,0.099556,0.211556,0.311111,60,58.4,1.6,0.96,71.6,29321.66,29325.39,32
EV019,7/2/19 5:24 AM,7/2/19 8:27 AM,104.33,0.581664,2.479725,3.061389,100,60,40,23.15,64.4,29217.38,29320.53,19
EV019,7/2/19 5:04 AM,7/2/19 5:19 AM,0.09,0.225225,0.022275,0.2475,100,100,0,0.11,66.2,29217.29,29217.29,91
EV019,7/1/19 10:16 AM,7/1/19 12:40 PM,73.39,0.406158,1.983008,2.389167,70.2,41.2,29,15.75,84.2,29143.91,29217.23,17
EV019,7/1/19 6:50 AM,7/1/19 9:05 AM,71.62,0.382217,1.866117,2.248333,85.5,58.8,26.7,15.3,71.6,29072.31,29143.14,17
EV019,7/1/19 5:17 AM,7/1/19 6:45 AM,40.8,0.293611,1.174444,1.468056,100,85.5,14.5,8.94,62.6,29031.52,29071.29,20
EV019,7/1/19 5:14 AM,7/1/19 5:15 AM,0,0.006667,0,0.006667,0,0,0,0,68,,,100
EV019,6/28/19 12:17 PM,6/28/19 1:53 PM,48.09,0.207892,1.391275,1.599167,78.4,61.6,16.8,10.16,86,28983.43,29030.66,13
EV019,6/28/19 10:17 AM,6/28/19 11:31 AM,36.45,0.245056,0.980222,1.225278,85.5,71.4,14.1,8.05,78.8,28946.98,28983.02,20
EV019,6/28/19 9:33 AM,6/28/19 9:43 AM,4.6,0.011394,0.151383,0.162778,82,80,2,0.93,75.2,28942.39,28946.12,7
EV019,6/28/19 9:31 AM,6/28/19 9:32 AM,0,0.015556,0,0.015556,82,82,0,0.02,75.2,28942.39,28942.39,100
EV019,6/28/19 8:32 AM,6/28/19 9:31 AM,31.83,0.118367,0.868022,0.986389,93.7,82,11.7,6.86,71.6,28910.57,28941.64,12
EV019,6/28/19 6:59 AM,6/28/19 7:52 AM,23.19,0.167306,0.71325,0.880556,96.9,87.5,9.4,5.02,64.4,28887.38,28909.75,19
EV019,6/28/19 6:16 AM,6/28/19 6:43 AM,13.24,0.089778,0.359111,0.448889,100,96.9,3.1,2.85,59,28874.14,28886.56,20
EV019,6/28/19 6:11 AM,6/28/19 6:11 AM,0,0.004167,0,0.004167,0,0,0,0,64.4,,,100
EV019,6/28/19 6:09 AM,6/28/19 6:09 AM,0,0.004167,0,0.004167,0,0,0,0,64.4,,,100
EV019,6/28/19 2:26 AM,6/28/19 2:27 AM,0,0.003889,0,0.003889,0,0,0,0,69.8,,,100
EV019,6/27/19 12:28 PM,6/27/19 1:22 PM,32.17,0.107333,0.787111,0.894444,26.3,15.3,11,7.15,78.8,28841.98,28873.05,12
EV019,6/27/19 12:03 PM,6/27/19 12:04 PM,0,0.005272,0.00195,0.007222,0,0,0,0,77,,,73
EV019,6/27/19 11:00 AM,6/27/19 11:54 AM,34.15,0.108833,0.798111,0.906944,38.4,27.1,11.3,7.2,77,28807.84,28841.39,12
EV019,6/27/19 10:24 AM,6/27/19 10:53 AM,16.05,0.097278,0.389111,0.486389,47.1,39.6,7.5,3.86,73.4,28791.79,28806.7,20
EV019,6/27/19 9:57 AM,6/27/19 10:16 AM,12.03,0.0569,0.259211,0.316111,52.2,46.7,5.5,2.85,71.6,28779.77,28790.95,18
EV019,6/27/19 9:39 AM,6/27/19 9:49 AM,3.09,0.042153,0.126458,0.168611,53.7,52.2,1.5,0.68,69.8,28776.67,28779.16,25
EV019,6/27/19 8:59 AM,6/27/19 9:07 AM,1.7,0.059375,0.072569,0.131944,54.5,54.1,0.4,0.35,68,28774.97,28776.21,45
EV019,6/27/19 8:49 AM,6/27/19 8:55 AM,0.8,0.053356,0.041922,0.095278,54.9,54.9,0,0.17,66.2,28774.18,28774.18,56
EV019,6/27/19 5:59 AM,6/27/19 8:40 AM,90.59,0.48515,2.210128,2.695278,95.7,54.9,40.8,23.03,62.6,28683.62,28773.1,18
EV019,6/27/19 4:56 AM,6/27/19 5:37 AM,13.09,0.386333,0.291444,0.677778,100,96.1,3.9,3.45,62.6,28670.53,28682.96,57
EV019,6/26/19 1:52 PM,6/26/19 1:54 PM,0,0.025833,0,0.025833,24.7,24.7,0,-0.08,86,28670.53,28670.53,100
EV019,6/26/19 12:13 PM,6/26/19 1:51 PM,36.73,0.735375,0.898792,1.634167,41.6,24.3,17.3,10.1,84.2,28633.81,28669.85,45
EV019,6/26/19 9:05 AM,6/26/19 11:03 AM,66.39,0.435722,1.544833,1.980556,58.8,29.8,29,15.88,77,28567.44,28633.31,22
EV019,6/26/19 5:33 AM,6/26/19 8:36 AM,106.71,0.610722,2.442889,3.053611,100,54.9,45.1,26.57,66.2,28460.78,28566.41,20
EV019,6/26/19 5:19 AM,6/26/19 5:28 AM,0,0.156111,0,0.156111,100,100,0,0.07,69.8,28460.78,28460.78,100
EV019,6/25/19 9:22 AM,6/25/19 12:17 PM,102.12,0.699333,2.214556,2.913889,52.9,4.7,48.2,25.87,86,28358.71,28460.62,24
EV019,6/25/19 8:52 AM,6/25/19 9:15 AM,4.03,0.20985,0.178761,0.388611,55.3,53.3,2,1.08,80.6,28354.67,28358.4,54
EV019,6/25/19 8:46 AM,6/25/19 8:47 AM,0,0.006111,0,0.006111,0,0,0,0,78.8,,,100
EV019,6/25/19 5:03 AM,6/25/19 8:41 AM,105.43,0.98325,2.658417,3.641667,100,55.3,44.7,25.88,71.6,28249.27,28353.66,27
EV019,6/24/19 8:44 AM,6/24/19 1:24 PM,132.98,1.539175,3.124992,4.664167,58.4,5.1,53.3,29.31,89.6,28116.33,28248.06,33
EV019,6/24/19 5:54 AM,6/24/19 8:34 AM,93.12,0.347281,2.324108,2.671389,96.1,58.8,37.3,21.22,71.6,28023.22,28115.18,13
EV019,6/24/19 5:16 AM,6/24/19 5:48 AM,12.47,0.27125,0.27125,0.5425,100,96.5,3.5,3.12,69.8,28010.75,28023.18,50
EV019,6/24/19 3:35 AM,6/24/19 3:36 AM,0,0.003333,0,0.003333,0,0,0,-0.01,75.2,,,100
EV019,6/21/19 1:36 PM,6/21/19 2:42 PM,32.77,0.230592,0.867464,1.098056,100,87.8,12.2,7.57,86,27978,28010.31,21
EV019,6/21/19 9:28 AM,6/21/19 10:36 AM,32.83,0.273267,0.865344,1.138611,100,88.2,11.8,7.61,73.4,27945.17,27977.48,24
EV019,6/21/19 9:12 AM,6/21/19 9:13 AM,0,0.016458,0.004375,0.020833,0,0,0,0.01,77,,,79
EV019,6/21/19 9:07 AM,6/21/19 9:09 AM,0,0.038333,0,0.038333,100,100,0,0.01,77,27945.17,27945.17,100
EV019,6/21/19 9:03 AM,6/21/19 9:04 AM,0,0.009167,0,0.009167,100,100,0,0,77,27945.17,27945.17,100
EV019,6/20/19 12:34 PM,6/20/19 12:35 PM,0,0.0075,0,0.0075,0,0,0,0,87.8,,,100
EV019,6/20/19 10:45 AM,6/20/19 12:34 PM,58.53,0.382433,1.438678,1.821111,49,25.5,23.5,13.37,84.2,27886.65,27945.06,21
EV019,6/20/19 9:01 AM,6/20/19 10:03 AM,26.12,0.342375,0.695125,1.0375,60.4,49.4,11,6.06,77,27860.54,27885.39,33
EV019,6/20/19 5:02 AM,6/20/19 8:34 AM,107.31,1.095161,2.437617,3.532778,100,56.9,43.1,25.16,69.8,27753.27,27860.15,31
EV019,6/20/19 2:11 AM,6/20/19 2:11 AM,0,0.003889,0,0.003889,0,0,0,0,78.8,,,100
EV019,6/19/19 9:19 AM,6/19/19 12:30 PM,81.9,1.112514,2.066097,3.178611,63.1,27.1,36,19.76,87.8,27671.41,27752.18,35
EV019,6/19/19 5:10 AM,6/19/19 8:34 AM,107.56,0.815467,2.582311,3.397778,100,56.1,43.9,26.01,73.4,27563.89,27670.77,24
EV019,6/19/19 2:27 AM,6/19/19 2:27 AM,0,0.002778,0,0.002778,0,0,0,0,84.2,,,100
EV019,6/18/19 10:36 AM,6/18/19 12:42 PM,56.14,0.63275,1.476417,2.109167,57.6,36.1,21.5,11.32,87.8,27507.76,27563.69,30
EV019,6/18/19 9:11 AM,6/18/19 9:58 AM,22.98,0.173922,0.616633,0.790556,65.5,58,7.5,4.83,82.4,27484.78,27507.15,22
EV019,6/18/19 6:52 AM,6/18/19 8:35 AM,59.07,0.239517,1.471317,1.710833,81.6,60,21.6,12.67,77,27425.71,27484.12,14
EV019,6/18/19 5:30 AM,6/18/19 6:46 AM,50.04,0.101778,1.170444,1.272222,100,82,18,10.64,71.6,27375.69,27425.4,8
EV019,6/18/19 5:00 AM,6/18/19 5:17 AM,0.08,0.269067,0.011211,0.280278,100,100,0,-0.09,77,27375.61,27375.61,96
EV019,6/18/19 2:38 AM,6/18/19 2:38 AM,0,0.003333,0,0.003333,0,0,0,-0.01,80.6,,,100
EV019,6/17/19 11:58 AM,6/17/19 12:41 PM,20.49,0.2155,0.502833,0.718333,32.2,24.7,7.5,4.91,87.8,27355.13,27375.01,30
EV019,6/17/19 11:19 AM,6/17/19 11:55 AM,20.4,0.071333,0.523111,0.594444,41.6,32.2,9.4,4.63,86,27334.74,27354.62,12
EV019,6/17/19 11:17 AM,6/17/19 11:18 AM,0,0.004706,0.001406,0.006111,0,0,0,0.01,86,,,77
EV019,6/17/19 10:46 AM,6/17/19 11:15 AM,17.74,0.064892,0.434275,0.499167,47.8,41.6,6.2,3.96,84.2,27317,27334.4,13
EV019,6/17/19 10:33 AM,6/17/19 10:41 AM,2.2,0.034739,0.098872,0.133611,49.8,48.2,1.6,0.46,78.8,27314.8,27316.04,26
EV019,6/17/19 9:22 AM,6/17/19 9:57 AM,20.48,0.086708,0.491347,0.578056,58.4,49.4,9,4.78,78.8,27294.32,27314.21,15
EV019,6/17/19 8:43 AM,6/17/19 8:44 AM,0.01,0.003583,0.00475,0.008333,0,0,0,0.01,77,,,43
EV019,6/17/19 8:32 AM,6/17/19 8:36 AM,0.61,0.026308,0.037858,0.064167,58.8,58.4,0.4,0.12,77,27293.69,27293.69,41
EV019,6/17/19 7:57 AM,6/17/19 8:28 AM,18.38,0.084089,0.441467,0.525556,66.3,58.8,7.5,4.22,75.2,27275.32,27292.72,16
