Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Average Speed
EV086,6/13/2019 0:00,,,0.218508889,,,,,,,,,,
EV086,6/14/2019 0:00,,,,,,,,,,,,,
EV086,6/15/2019 0:00,,,,,,,,,,,,,
EV086,6/16/2019 0:00,,,,,,,,,,,,,
EV086,6/17/2019 0:00,,,,,,,,,,,,,
EV086,6/18/2019 0:00,,,,,,,,,,,,,
EV086,6/19/2019 0:00,,,0.004248889,,,,,,,,,,
EV086,6/20/2019 0:00,,,2.790675,,,,,,,,,,
EV086,6/21/2019 0:00,,,,,,,,,,,,,
EV086,6/22/2019 0:00,,,,,,,,,,,,,
EV086,6/23/2019 0:00,,,,,,,,,,,,,
EV086,6/24/2019 0:00,,,,,,,,,,,,,
EV086,6/25/2019 0:00,,,,,,,,,,,,,
EV086,6/26/2019 0:00,,,0.853767222,,,,,,,,,,
EV086,6/27/2019 0:00,,27.34072,0.240922222,1.016616389,,,,,28.99549,,,,22.58045542
EV086,6/28/2019 0:00,,26.09796,0.149173333,0.885998611,,,,0.93555,26.52114,,,,25.88287332
EV086,6/29/2019 0:00,,,,,,,,,,,,,
EV086,6/30/2019 0:00,,,,,,,,,,,,,
EV086,7/1/2019 0:00,,,,,,,,,,,,,
EV086,7/2/2019 0:00,,,,,,,,,,,,,
EV086,7/3/2019 0:00,,,,,,,,,,,,,
EV086,7/4/2019 0:00,,,,,,,,,,,,,
EV086,7/5/2019 0:00,,,,,,,,,,,,,
EV086,7/6/2019 0:00,,,,,,,,,,,,,
EV086,7/7/2019 0:00,,,,,,,,,,,,,
EV086,7/8/2019 0:00,,,,,,,,,,,,,
EV086,7/9/2019 0:00,,,,,,,,,,,,,
EV086,7/10/2019 0:00,,,,,,,,,,,,,
EV086,7/11/2019 0:00,,,,,,,,,,,,,
EV086,7/12/2019 0:00,,,,,,,,,,,,,
EV086,7/13/2019 0:00,,,,,,,,,,,,,
EV086,7/14/2019 0:00,,,,,,,,,,,,,
EV086,7/15/2019 0:00,,,,,,,,,,,,,
EV086,7/16/2019 0:00,,,,,,,,,,,,,
EV086,7/17/2019 0:00,,,,,,,,,,,,,
EV086,7/18/2019 0:00,,,,,,,,,,,,,
EV086,7/19/2019 0:00,,,,,,,,,,,,,
EV086,7/20/2019 0:00,,,,,,,,,,,,,
EV086,7/21/2019 0:00,,,,,,,,,,,,,
EV086,7/22/2019 0:00,,,,,,,,,,,,,
EV086,7/23/2019 0:00,,,,,,,,,,,,,
EV086,7/24/2019 0:00,,,,,,,,,,,,,
EV086,7/25/2019 0:00,,,,,,,,,,,,,
EV086,7/26/2019 0:00,,,,,,,,,,,,,
EV086,7/27/2019 0:00,,,,,,,,,,,,,
EV086,7/28/2019 0:00,,,,,,,,,,,,,
EV086,7/29/2019 0:00,,,,,,,,,,,,,
EV086,7/30/2019 0:00,,,,,,,,,,,,,
EV086,7/31/2019 0:00,,,,,,,,,,,,,
EV086,8/1/2019 0:00,,,,,,,,,,,,,
EV086,8/2/2019 0:00,,,,,,,,,,,,,
EV086,8/3/2019 0:00,,,,,,,,,,,,,
EV086,8/4/2019 0:00,,,,,,,,,,,,,
EV086,8/5/2019 0:00,,,,,,,,,,,,,
EV086,8/6/2019 0:00,,,,,,,,,,,,,
EV086,8/7/2019 0:00,,,,,,,,,,,,,
EV086,8/8/2019 0:00,,,,,,,,,,,,,
EV086,8/9/2019 0:00,,,,,,,,,,,,,
EV086,8/10/2019 0:00,,,,,,,,,,,,,
EV086,8/11/2019 0:00,,,,,,,,,,,,,
EV086,8/12/2019 0:00,,,,,,,,,,,,,
EV086,8/13/2019 0:00,,,,,,,,,,,,,
EV086,8/14/2019 0:00,,,,,,,,,,,,,
EV086,8/15/2019 0:00,,,,,,,,,,,,,
EV086,8/16/2019 0:00,,,1.235094722,,,,,,,,,,
EV086,8/17/2019 0:00,,,,,,,,,,,,,
EV086,8/18/2019 0:00,,,,,,,,,,,,,
EV086,8/19/2019 0:00,,,,,,,,,,,,,
EV086,8/20/2019 0:00,,,,,,,,,,,,,
EV086,8/21/2019 0:00,,,,,,,,,,,,,
EV086,8/22/2019 0:00,,,,,,,,,,,,,
EV086,8/23/2019 0:00,,,,,,,,,,,,,
EV086,8/24/2019 0:00,,,,,,,,,,,,,
EV086,8/25/2019 0:00,,,,,,,,,,,,,
EV086,8/26/2019 0:00,,,0.022629167,,,,,,,,,,
EV086,8/27/2019 0:00,,,0.448311389,,,,,,,,,,
EV086,8/28/2019 0:00,,,0.782810278,,,,,,,,,,
EV086,8/29/2019 0:00,,,,,,,,,,,,,
EV086,8/30/2019 0:00,,,,,,,,,,,,,
EV086,8/31/2019 0:00,,,,,,,,,,,,,
EV086,9/1/2019 0:00,,,,,,,,,,,,,
EV086,9/2/2019 0:00,,,,,,,,,,,,,
EV086,9/3/2019 0:00,,,,,,,,,,,,,
EV086,9/4/2019 0:00,,4.97104,3.450971111,0.279484167,,,,,5.87726,,,,8.288741781
EV086,9/5/2019 0:00,,29.20486,2.185768056,0.981086667,,,,,30.95656,,,,24.96820222
EV086,9/6/2019 0:00,,,,,,,,,,,,,
EV086,9/7/2019 0:00,,,,,,,,,,,,,
EV086,9/8/2019 0:00,,,,,,,,,,,,,
EV086,9/9/2019 0:00,,,,,,,,,,,,,
EV086,9/10/2019 0:00,,24.23382,0.424776111,0.842853333,,,,26.88734,32.24386,,,,21.62932335
EV086,9/11/2019 0:00,,41.63246,0.9076575,2.023803056,,,,38.52279,46.68476,,,,18.56612689
EV086,9/12/2019 0:00,,,0.099756111,,,,,,,,,,
EV086,9/13/2019 0:00,,,1.054641944,,,,,,,,,,
EV086,9/14/2019 0:00,,,,,,,,,,,,,
EV086,9/15/2019 0:00,,,,,,,,,,,,,
EV086,9/16/2019 0:00,,,0.163566111,0.017465556,,,,0.079,0.09279,,,,
EV086,9/17/2019 0:00,,,0.663395833,,,,,,,,,,
EV086,9/18/2019 0:00,,,,,,,,,,,,,
EV086,9/19/2019 0:00,,9.3207,2.618443889,1.128540278,,,,14.50782,17.06223,,,,9.009153649
EV086,9/20/2019 0:00,,,0.204653611,0.0511575,,,,0.39469,0.46412,,,,
EV086,9/21/2019 0:00,,,0.087721111,0.012497222,,,,0.06662,0.07826,,,,
EV086,9/22/2019 0:00,,,0.108565,0.006970556,,,,0.03374,0.03967,,,,
EV086,9/23/2019 0:00,,,0.224809167,0.060698056,,,,0.42459,0.49556,,,,
EV086,9/24/2019 0:00,,14.91312,2.944734444,0.686841389,,,,26.08651,29.54373,,,,11.95138596
EV086,9/25/2019 0:00,,21.7483,1.783568889,1.021274167,,,,,38.22233,,,,17.6288417
EV086,9/26/2019 0:00,,,,,,,,,,,,,
EV086,9/27/2019 0:00,,,0.089866944,0.017440833,,,,0.10749,0.1226,,,,
EV086,9/28/2019 0:00,,,,,,,,,,,,,
EV086,9/29/2019 0:00,,,,,,,,,,,,,
EV086,9/30/2019 0:00,,,0.131201389,0.018992778,,,,0.08515,0.097,,,,
EV086,10/1/2019 0:00,,55.30282,0.500301389,1.113127778,,,,71.16973,81.06163,,,,44.6020162
EV086,10/2/2019 0:00,,22.99106,0.467066667,0.532302778,,,,24.36647,27.75847,,,,35.07587774
EV086,10/3/2019 0:00,,38.52556,1.564128611,0.963339167,,,,44.3647,52.28121,,,,33.19321971
EV086,10/4/2019 0:00,,68.97318,0.356975833,1.706833333,,,,69.85674,82.31958,,,,35.98923643
EV086,10/5/2019 0:00,,,,,,,,,,,,,
EV086,10/6/2019 0:00,,,,,,,,,,,,,
EV086,10/7/2019 0:00,,22.99106,0.366108889,0.5666575,,,,24.14334,28.19379,,,,29.89835159
EV086,10/8/2019 0:00,,54.68144,1.492002222,1.1176325,,,,72.13691,84.25678,,,,38.82179752
EV086,10/9/2019 0:00,,49.08902,0.308712778,1.043362222,,,,66.31543,76.89489,,,,40.68727372
EV086,10/10/2019 0:00,,,0.047328333,0.008081389,,,,0.03031,0.03533,,,,
EV086,10/11/2019 0:00,,,0.466906389,,,,,,,,,,
EV086,10/12/2019 0:00,,,,,,,,,,,,,
EV086,10/13/2019 0:00,,,,,,,,,,,,,
EV086,10/14/2019 0:00,,52.8173,0.955052778,1.111206667,,,,49.75405,58.43232,,,,39.30448242
EV086,10/15/2019 0:00,,57.16696,0.305963333,1.253108611,,,,57.5455,67.33912,,,,39.73346468
EV086,10/16/2019 0:00,,,0.005143333,0.002999167,,,,0.00919,0.01081,,,,
EV086,10/17/2019 0:00,,,0.655730833,,,,,,,,,,
EV086,10/18/2019 0:00,,,0.347520556,0.041186389,,,,0.28712,0.33625,,,,
EV086,10/19/2019 0:00,,,,,,,,,,,,,
EV086,10/20/2019 0:00,,,,,,,,,,,,,
EV086,10/21/2019 0:00,,,,,,,,,,,,,
EV086,10/22/2019 0:00,,,,,,,,,,,,,
EV086,10/23/2019 0:00,,,,,,,,,,,,,
EV086,10/24/2019 0:00,,,,,,,,,,,,,
EV086,10/25/2019 0:00,,,,,,,,,,,,,
EV086,10/26/2019 0:00,,,,,,,,,,,,,
EV086,10/27/2019 0:00,,,,,,,,,,,,,
EV086,10/28/2019 0:00,,,,,,,,,,,,,
EV086,10/29/2019 0:00,,,,,,,,,,,,,
EV086,10/30/2019 0:00,,,,,,,,,,,,,
EV086,10/31/2019 0:00,,,,,,,,,,,,,
EV086,11/1/2019 0:00,,,,,,,,,,,,,
EV086,11/2/2019 0:00,,,,,,,,,,,,,
EV086,11/3/2019 0:00,,,,,,,,,,,,,
EV086,11/4/2019 0:00,,,,,,,,,,,,,
EV086,11/5/2019 0:00,,,,,,,,,,,,,
EV086,11/6/2019 0:00,,,,,,,,,,,,,
EV086,11/7/2019 0:00,,,,,,,,,,,,,
EV086,11/8/2019 0:00,,,,,,,,,,,,,
EV086,11/9/2019 0:00,,,,,,,,,,,,,
EV086,11/10/2019 0:00,,,,,,,,,,,,,
EV086,11/11/2019 0:00,,,,,,,,,,,,,
EV086,11/12/2019 0:00,,,,,,,,,,,,,
EV086,11/13/2019 0:00,,,,,,,,,,,,,
EV086,11/14/2019 0:00,,,,,,,,,,,,,
EV086,11/15/2019 0:00,,,,,,,,,,,,,
EV086,11/16/2019 0:00,,,,,,,,,,,,,
EV086,11/17/2019 0:00,,,,,,,,,,,,,
EV086,11/18/2019 0:00,,,,,,,,,,,,,
EV086,11/19/2019 0:00,,60.89524,1.107288056,2.550953056,,,,77.20864,90.90748,,,,
EV086,11/20/2019 0:00,,60.27386,0.963984722,2.455836111,,,,75.27865,88.63217,,,,
EV086,11/21/2019 0:00,,53.43868,1.1183075,2.402815833,,,,66.12204,77.06456,,,,
EV086,11/22/2019 0:00,,55.30282,1.0892425,2.2913475,,,,65.48174,76.31769,,,,
EV086,11/23/2019 0:00,,,,,,,,,,,,,
EV086,11/24/2019 0:00,,,,,,,,,,,,,
EV086,11/25/2019 0:00,,,,,,,,,,,,,
EV086,11/26/2019 0:00,,,,,,,,,,,,,
EV086,11/27/2019 0:00,,,,,,,,,,,,,
