Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC,Percent Idling Time,Drive Cycle,HV Accessories Energy,LV Accessories Energy,Electric Heater Energy,Traction Energy,Regenerated Energy,Average Speed,Maximum Speed
EV182,01/07/2022,3,1.12400000000343,0.9666666666666667,0.35,1.3166666666666667,,,,,63.579746835443,43715.876,43717,,,0.7341772151898734,,,,,,,0.8146835443037975,13.14
EV182,01/12/2022,6,0.5,4.366666666666666,0.18333333333333324,4.55,,,,,69.0384615384615,43717.376,43717.5,,,0.9597069597069596,,,,,,,0.05442307692307693,10.38
EV182,01/13/2022,2,115.124000000003,5.633333333333333,7.883333333333333,13.516666666666667,,,,,39.0213740458015,43717.5,43832.624,,,0.41676942046855725,,,,,,,17.058188775510203,72.64
EV182,01/14/2022,5,153.375999999997,5.733333333333333,0.6333333333333332,6.366666666666667,,,,,45.4519083969466,43832.624,43986,,,0.900523560209424,,,,,,,11.589020100502513,105.64
EV182,01/15/2022,1,121.5,5.65,4.9,10.55,,,,,25.4829268292683,43986,44107.5,,,0.5355450236966824,,,,,,,17.73029810298103,106.55
EV182,01/16/2022,3,165.748,13.833333333333332,4.833333333333334,18.666666666666668,,,,,42.1757798165138,44108.124,44273.248,,,0.7410714285714285,,,,,,,8.801752293577982,103.87
EV182,01/17/2022,6,143.627999999997,6.016666666666667,4.716666666666667,10.733333333333333,,,,,46.2714285714286,44273.248,44416.876,,,0.5605590062111802,,,,,,,9.536747252747253,94.58
EV182,01/18/2022,6,0.876000000003842,4.166666666666666,0.25,4.416666666666666,,,,,64.94,44416.876,44417.752,,,0.9433962264150944,,,,,,,5.664545454545455,14.08
EV182,01/19/2022,3,146,7.683333333333333,4.550000000000001,12.233333333333334,,,,,36.3851851851852,44417.752,44563.752,,,0.6280653950953677,,,,,,,8.596571428571428,71.98
EV182,01/21/2022,1,198.627999999997,5.2,0.06666666666666643,5.266666666666667,,,,,33.9213988343047,44689.376,44887.876,,,0.9873417721518988,,,,,,,9.39047815333883,97.11
EV182,01/22/2022,3,143,12.816666666666666,8.716666666666667,21.533333333333335,,,,,42.690373280943,44888,45030.876,,,0.5952012383900929,,,,,,,8.82845029239766,107.35
EV182,01/23/2022,6,260.248000000007,0.21666666666666667,7.416666666666667,7.633333333333334,,,,,23.4021276595745,45030.876,45291.124,,,0.028384279475982533,,,,,,,16.52522655426765,94.53
EV182,01/24/2022,4,24.2519999999931,8.7,0.4833333333333334,9.183333333333334,,,,,57.6149350649351,45291.876,45315.376,,,0.9473684210526315,,,,,,,2.2035367762128324,62.87
EV182,01/25/2022,8,31.3760000000038,2.033333333333333,1.6833333333333336,3.716666666666667,,,,,43.8816513761468,45315.376,45346.752,,,0.5470852017937219,,,,,,,7.241295546558704,80.45
EV182,01/26/2022,6,30.1239999999962,4.8,1.3333333333333333,6.133333333333334,,,,,36.0824742268041,45346.752,45376.876,,,0.7826086956521738,,,,,,,17.770576923076923,100.84
EV182,01/27/2022,5,1,4.8500000000000005,0.23333333333333328,5.083333333333334,,,,,60.1978417266187,45376.876,45377.876,,,0.9540983606557377,,,,,,,0.23493006993006993,15.79
EV182,01/28/2022,3,0.5,0.15000000000000002,0.16666666666666666,0.31666666666666665,,,,,60.9535836177474,45378,45378.376,,,0.4736842105263159,,,,,,,0.1328523489932886,15.69
EV182,01/29/2022,2,1.12400000000343,0.05,0.1,0.15,,,,,54.1294117647059,45378.376,45379.5,,,0.33333333333333337,,,,,,,3.5154545454545456,16.48
EV182,01/30/2022,2,0.624000000003434,0.03333333333333333,0.03333333333333334,0.06666666666666667,,,,,59.5142857142857,45379.624,45380.124,,,0.5,,,,,,,3.7562499999999996,18.7
EV182,01/31/2022,3,0.627999999996973,5.816666666666666,0.2166666666666667,6.033333333333333,,,,,62.2666666666667,45380.124,45380.752,,,0.9640883977900552,,,,,,,1.307027027027027,10.2
EV182,02/01/2022,2,0.623999999996158,0.2833333333333333,0.09999999999999999,0.3833333333333333,,,,,65.0121037463977,45380.752,45381.376,,,0.7391304347826088,,,,,,,0.06855113636363637,12.91
EV182,02/02/2022,4,1.37600000000384,1.1166666666666667,0.33333333333333337,1.45,,,,,61.0571428571429,45381.376,45382.752,,,0.7701149425287357,,,,,,,0.9004210526315789,13.82
EV182,02/03/2022,2,0.623999999996158,0.03333333333333333,0.08333333333333334,0.11666666666666667,,,,,55.9142857142857,45383,45383.376,,,0.2857142857142857,,,,,,,3.437777777777778,14.67
EV182,02/04/2022,1,0.5,0.03333333333333333,0.06666666666666668,0.1,,,,,57.56,45383.376,45383.876,,,0.3333333333333333,,,,,,,4.8,14.57
EV182,02/07/2022,4,0.752000000000407,0.7333333333333334,3.433333333333333,4.166666666666667,,,,,61.7391304347826,45384.5,45385,,,0.176,,,,,,,0.6114035087719298,11.02
EV182,02/08/2022,4,147,7.716666666666667,4.916666666666666,12.633333333333333,,,,,44.2897338403042,45385,45532,,,0.6108179419525066,,,,,,,11.17702154626109,105.92
EV182,02/09/2022,2,115.375999999997,7.083333333333334,4.800000000000001,11.883333333333333,,,,,45.7608445297505,45532.248,45647.376,,,0.5960729312762975,,,,,,,11.963435700575817,65.27
EV182,02/10/2022,2,175.748000000007,13.200000000000001,4.383333333333332,17.583333333333336,,,,,44.9102840352596,45647.624,45823.124,,,0.7507109004739336,,,,,,,10.410940254652301,103.9
EV182,02/11/2022,4,143.627999999997,2.4166666666666665,8.066666666666666,10.483333333333334,,,,,51.1969543147208,45823.124,45966.752,,,0.23052464228934813,,,,,,,8.908934010152285,99.77
EV182,02/12/2022,2,0.747999999999593,2.533333333333333,4.783333333333334,7.316666666666667,,,,,60.2375,45966.752,45967.5,,,0.34624145785876986,,,,,,,3.133125,16.35
EV182,02/14/2022,4,209.248000000007,3.033333333333333,0.15000000000000013,3.1833333333333336,,,,,37.1673758865248,46187.248,46396.124,,,0.9528795811518324,,,,,,,9.93610980392157,69.6
EV182,02/15/2022,5,143.751999999993,6.35,4.55,10.9,,,,,35.7337837837838,46396.124,46539.876,,,0.5825688073394495,,,,,,,13.61751677852349,99.36
EV182,02/16/2022,4,115.876000000004,12.05,9.116666666666667,21.166666666666668,,,,,37.9130641330166,46539.876,46655.752,,,0.5692913385826772,,,,,,,16.44338061465721,67.92
EV182,02/17/2022,4,175,3.0666666666666664,0.6166666666666666,3.683333333333333,,,,,38.1509713228492,46655.752,46830.752,,,0.8325791855203619,,,,,,,9.552136279926335,97.24
EV182,02/18/2022,8,102.248,8.416666666666666,3.166666666666666,11.583333333333332,,,,,45.7617728531856,46830.752,46933,,,0.7266187050359713,,,,,,,8.6323489010989,107.55
EV182,02/19/2022,1,0.5,0,0.016666666666666666,0.016666666666666666,,,,,61.025,46933,46933.5,,,0,,,,,,,3.537777777777778,10.96
EV182,02/23/2022,3,115.752,10.35,5.85,16.2,,,,,40.093860845839,47086,47201.752,,,0.6388888888888888,,,,,,,9.311933774834436,64.68
EV182,02/24/2022,4,39.372000000003,11.116666666666667,0.6333333333333331,11.75,,,,,52.3243119266055,47201.752,47241.124,,,0.9460992907801419,,,,,,,2.3966742081447965,51.28
EV182,02/25/2022,4,1.12399999999616,0.05,0.21666666666666667,0.26666666666666666,,,,,62.7438016528926,47241.124,47242.248,,,0.1875,,,,,,,0.1827823691460055,12.52
EV182,02/26/2022,3,28.7520000000004,13.116666666666665,0.7833333333333349,13.9,,,,,55.16,47242.5,47271,,,0.9436450839328536,,,,,,,9.626888888888889,106.86
EV182,02/27/2022,1,146.875999999997,8.033333333333333,9.766666666666667,17.8,,,,,53.8654867256637,47271,47417.876,,,0.45131086142322097,,,,,,,6.503119469026549,69.02
EV182,02/28/2022,4,144.372000000003,6.866666666666667,6.183333333333334,13.049999999999999,,,,,53.0154727793696,47417.876,47562.248,,,0.5261813537675607,,,,,,,8.092960840496657,91.47
EV182,03/02/2022,1,145.495999999999,0,0.11666666666666667,0.11666666666666667,,,,,52.4676056338028,47706,47851.248,,,0,,,,,,,8.167748592870543,76.65
EV182,03/03/2022,3,11.8760000000038,0.09999999999999999,0.4166666666666667,0.5166666666666667,89,84,5,,39.7,47851.248,47863.124,89,84,0.19354838709677416,,,,,,,19.151666666666667,52.94
EV182,03/04/2022,1,0.875999999996566,0.23333333333333334,0.1333333333333333,0.36666666666666664,83,81,3,,60.0285714285714,47863.124,47864,83,81,0.6363636363636365,,,,,,,2.9314285714285715,25.31
EV182,03/09/2022,3,112.5,6.866666666666666,5.266666666666666,12.133333333333333,81,56,66,321.45,39.53125,47864,47976.5,89,51,0.5659340659340659,,10.2,27.8,102.45,288.4,107.4,11.817673611111111,77.13
EV182,03/10/2022,4,46.5,0.13333333333333333,7.083333333333333,7.216666666666667,57,84,26,153.15,54.2482517482517,47976.5,48023,85,30,0.018475750577367205,,12.25,17.9,58.1,107.1,42.2,4.649546247818499,61.75
EV182,03/11/2022,3,143.375999999997,5.883333333333334,10.75,16.633333333333333,90,82,79,363,,48149.124,48166.376,90,19,0.35370741482965934,,13.2,29.8,105.2,332.9,118.1,10.398571428571428,36.43
EV182,03/27/2022,3,49.8759999999966,3.5166666666666666,4.533333333333334,8.05,90,48,75,393.55,,50110,50118.876,91,48,0.43685300207039335,,19.6,36.15,157.8,304.1,124.1,31.279615384615383,62.36
EV182,03/28/2022,4,200.124000000003,8.016666666666667,10.733333333333334,18.75,44,23,68,324.8,41.7171875,50281.5,50319,86,23,0.4275555555555556,,21.55,24.4,122.55,257.2,100.9,18.44021897810219,73.1
EV182,03/30/2022,1,133.5,6.4,0.016666666666666607,6.416666666666667,,,,,60.0277602523659,50448.624,50582.124,,,0.9974025974025974,,,,,,,6.4358929976396535,69.37
EV182,03/31/2022,3,160.375999999997,10.066666666666666,4.9833333333333325,15.049999999999999,52,43,106,390.85,51.421052631579,50582.124,50742.5,91,34,0.6688815060908084,,23.8,40.75,127.5,352.1,153.3,9.700847639484978,68.76
