Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature
EV089,09/27/20,,40.46,,9.99,,,,39.43,63.088,71.8
EV089,09/28/20,,21.709,,8.92,,,,30.87,49.392,76
EV089,09/29/20,,41.072,,11.55,,,,39.02,62.432,80.6
EV089,09/30/20,,54.128,,15.27,,,,48.33,77.328,82
EV089,10/01/20,,43.605,,12.32,,,,41.07,65.712,82.7
EV089,10/02/20,,52.258,,14.07,,,,43.13,69.008,79.4
EV089,10/03/20,,66.793,,15.72,,,,50.2,80.32,77.8
EV089,10/04/20,,52.139,,16.12,,,,53.38,85.408,76.9
EV089,10/05/20,,17.748,,7.29,,,,24.01,38.416,77.4
EV089,10/06/20,,45.577,,14.27,,,,43.58,69.728,74.7
EV089,10/07/20,,45.407,,14.47,,,,39.75,63.6,73
EV089,10/08/20,,47.532,,14.91,,,,45.86,73.376,67.8
EV089,10/09/20,,48.569,,13.72,,,,45.21,72.336,67.1
EV089,10/10/20,,45.186,,14.05,,,,46.17,73.872,67.3
EV089,10/11/20,,47.09,,10.63,,,,49.55,79.28,67.3
EV089,10/12/20,,37.366,,13.23,,,,43.66,69.856,73.5
EV089,10/13/20,,65.229,,17.02,,,,60.79,97.264,75.8
EV089,10/14/20,,55.641,,15.04,,,,48.18,77.088,76.5
EV089,10/15/20,,39.661,,11.14,,,,35.12,56.192,76.6
EV089,10/16/20,,37.876,,10.04,,,,35.23,56.368,77.4
EV089,10/17/20,,46.886,,12.26,,,,41.08,65.728,74.8
EV089,10/18/20,,34.714,,11.57,,,,35.85,57.36,71.7
EV089,10/19/20,,31.603,,12.68,,,,32.84,52.544,69.9
EV089,10/20/20,,45.271,,15.27,,,,40.88,65.408,68.1
EV089,10/21/20,,46.682,,15.06,,,,42.8,68.48,66.7
EV089,10/22/20,,38.777,,11.65,,,,34.02,54.432,66.8
EV089,10/23/20,,33.235,,12.75,,,,39.29,62.864,65.7
EV089,10/24/20,,45.9,,12.68,,,,52.7,84.32,65.4
EV089,10/25/20,,55.539,,12.57,,,,49.88,79.808,63
EV089,10/26/20,,29.104,,9.98,,,,29.57,47.312,61
EV089,10/27/20,,36.669,,13.68,,,,45.3,72.48,67.5
EV089,10/28/20,,49.419,,17.6,,,,56.86,90.976,63.2
EV089,10/29/20,,45.016,,16.88,,,,52.76,84.416,63
EV089,10/30/20,,52.173,,16.11,,,,55.36,88.576,65.3
EV089,10/31/20,,24.378,,8.52,,,,28.8,46.08,67.4
EV089,11/01/20,,51.085,,14.03,,,,63.82,102.112,70.4
EV089,11/02/20,,13.566,,4.09,,,,12.38,19.808,67.9
EV089,11/03/20,,44.149,,13.33,,,,44.12,70.592,64.5
EV089,11/04/20,,49.045,,13.76,,,,45.18,72.288,67.5
EV089,11/05/20,,54.689,,14.99,,,,45.5,72.8,69.5
EV089,11/06/20,,51.357,,13.73,,,,49.52,79.232,67.4
EV089,11/07/20,,56.083,,12.64,,,,53.49,85.584,52.7
EV089,11/08/20,,34.765,,12.16,,,,47.04,75.264,50.6
EV089,11/09/20,,29.002,,11.12,,,,38.25,61.2,48.5
EV089,11/10/20,,26.86,,9.35,,,,36.12,57.792,49.8
EV089,11/11/20,,47.515,,13.19,,,,44.26,70.816,51.5
EV089,11/12/20,,42.959,,17.21,,,,55.37,88.592,52.7
EV089,11/13/20,,55.692,,17.41,,,,67.7,108.32,52.2
EV089,11/14/20,,55.556,,13.03,,,,68.86,110.176,53.9
EV089,11/15/20,,34.306,,12.6,,,,46.39,74.224,60.4
EV089,11/16/20,,40.749,,15.34,,,,45.63,73.008,62.4
EV089,11/17/20,,36.788,,15.72,,,,48.17,77.072,61.4
EV089,11/18/20,,52.547,,14.18,,,,50.11,80.176,57.7
EV089,11/19/20,,41.99,,16.61,,,,53.55,85.68,55.8
EV089,11/20/20,,50.558,,15.33,,,,42.68,68.288,58.6
EV089,11/21/20,,58.174,,14.21,,,,55.6,88.96,61.2
EV089,11/22/20,,70.771,,14.88,,,,65.71,105.136,59.2
EV089,11/23/20,,23.919,,10.52,,,,31.22,49.952,53.7
EV089,11/24/20,,54.808,,15.78,,,,55.12,88.192,56.5
EV089,11/25/20,,49.249,,15.57,,,,50.85,81.36,52.9
EV089,11/26/20,,25.857,,6.66,,,,29.73,47.568,53.7
EV089,11/27/20,,28.73,,5.34,,,,28.15,45.04,56.1
EV089,11/28/20,,37.145,,11.95,,,,44.84,71.744,49.9
EV089,11/29/20,,36.295,,15,,,,40.77,65.232,52.4
EV089,11/30/20,,18.632,,7.34,,,,21.11,33.776,54.9
EV089,12/01/20,,54.825,,15.99,,,,48.63,77.808,55.7
EV089,12/02/20,,44.625,,14.82,,,,44.95,71.92,54.3
EV089,12/03/20,,47.362,,15.55,,,,50.94,81.504,50.5
EV089,12/04/20,,55.097,,15.05,,,,53.86,86.176,49
EV089,12/05/20,,56.287,,16.59,,,,66.92,107.072,49.7
EV089,12/06/20,,39.134,,11.58,,,,44.81,71.696,51.9
EV089,12/07/20,,50.439,,14.07,,,,47.85,76.56,58.4
EV089,12/08/20,,52.734,,13.05,,,,43.35,69.36,62.4
EV089,12/09/20,,55.233,,14.51,,,,47.31,75.696,55.4
EV089,12/10/20,,38.896,,8.8,,,,35.65,57.04,50.5
EV089,12/11/20,,58.565,,14.96,,,,54.82,87.712,52.5
EV089,12/12/20,,60.673,,16.32,,,,57.9,92.64,51.6
EV089,12/13/20,,49.742,,15.45,,,,57.39,91.824,51.4
EV089,12/14/20,,41.854,,13.47,,,,47.55,76.08,51.8
EV089,12/15/20,,47.005,,14.55,,,,49.63,79.408,50.6
EV089,12/16/20,,64.379,,15.97,,,,52.44,83.904,51.6
EV089,12/17/20,,51.255,,15.65,,,,49.45,79.12,51.8
EV089,12/18/20,,55.777,,13.36,,,,53.79,86.064,50.7
EV089,12/19/20,,33.014,,14.53,,,,47.03,75.248,51.7
EV089,12/20/20,,12.563,,4.77,,,,15.66,25.056,55.6
EV089,12/21/20,,20.842,,9.49,,,,25.13,40.208,57.9
EV089,12/22/20,,39.933,,13.64,,,,38.36,61.376,55.2
EV089,12/23/20,,48.365,,13.13,,,,43.11,68.976,51.8
EV089,12/24/20,,54.536,,14.35,,,,55.35,88.56,49.9
EV089,12/25/20,,3.774,,1.06,,,,3.39,5.424,52.1
EV089,12/26/20,,46.359,,13.77,,,,41.12,65.792,52.8
EV089,12/27/20,,32.402,,14.28,,,,38.98,62.368,50.8
EV089,12/28/20,,26.928,,17.79,,,,43.63,69.808,47.3
EV089,12/29/20,,35.224,,11.41,,,,41.32,66.112,48.4
EV089,12/30/20,,58.939,,13.84,,,,64.26,102.816,54.6
EV089,12/31/20,,48.79,,15.09,,,,50.53,80.848,51.3
EV089,01/01/21,,51.017,,11.17,,,,45.6,72.96,57.5
EV089,01/02/21,,73.202,,16.97,,,,80.77,129.232,49.5
EV089,01/03/21,,50.762,,14.02,,,,59.01,94.416,48.6
EV089,01/04/21,,54.672,,16.38,,,,68.82,110.112,49.5
EV089,01/05/21,,42.823,,14.41,,,,51.85,82.96,51.3
EV089,01/06/21,,69.598,,16.94,,,,70.99,113.584,53.3
EV089,01/07/21,,38.369,,13.52,,,,45.89,73.424,55
EV089,01/08/21,,49.47,,13.24,,,,55.06,88.096,64.8
EV089,01/09/21,,33.388,,14.21,,,,49.89,79.824,59.5
EV089,01/10/21,,28.679,,13.69,,,,32.62,52.192,59.6
EV089,01/11/21,,35.547,,9.38,,,,40.42,64.672,61
EV089,01/12/21,,38.692,,15.01,,,,53.14,85.024,53.7
EV089,01/13/21,,44.404,,16.97,,,,54.89,87.824,58.3
EV089,01/14/21,,30.175,,12.37,,,,39.27,62.832,61.3
EV089,01/15/21,,37.519,,14.85,,,,48.79,78.064,63.8
EV089,01/16/21,,32.181,,9.98,,,,46.95,75.12,62.4
EV089,01/17/21,,8.993,,2.39,,,,7.57,12.112,60.5
EV089,01/18/21,,23.205,,10.78,,,,30.12,48.192,58.7
EV089,01/19/21,,26.129,,9.49,,,,30.11,48.176,55.5
EV089,01/20/21,,31.688,,11.07,,,,42.42,67.872,55.7
EV089,01/21/21,,19.737,,11.52,,,,37.75,60.4,54.3
EV089,01/22/21,,40.8,,11.22,,,,53.26,85.216,51.7
EV089,01/23/21,,44.013,,15.95,,,,68.29,109.264,48.3
EV089,01/24/21,,23.766,,11.4,,,,34.72,55.552,47.3
EV089,01/25/21,,9.333,,4.36,,,,15.1,24.16,45
EV089,01/26/21,,10.217,,8.86,,,,24.21,38.736,42.1
EV089,01/27/21,,61.319,,14.7,,,,54.9,87.84,47.1
EV089,01/28/21,,41.123,,9.8,,,,56.64,90.624,47.7
EV089,01/29/21,,43.537,,14.15,,,,62.07,99.312,46.1
EV089,01/30/21,,40.222,,11.1,,,,50.62,80.992,45.8
EV089,01/31/21,,44.727,,11.95,,,,52.97,84.752,51
EV089,02/01/21,,37.026,,11.23,,,,35.92,57.472,57.1
EV089,02/02/21,,18.972,,7.68,,,,25.44,40.704,59.4
EV089,02/03/21,,9.792,,8.16,,,,17.87,28.592,54.4
EV089,02/04/21,,10.149,,8.92,,,,25.85,41.36,51.4
EV089,02/05/21,,15.368,,11.19,,,,34.38,55.008,52
EV089,02/06/21,,14.603,,7.93,,,,29.28,46.848,54.7
EV089,02/07/21,,12,,3.96,,,,21.21,33.936,54.5
EV089,02/08/21,,8,,3.48,,,,11.01,17.616,52.2
EV089,02/09/21,,19,,8.23,,,,25.88,41.408,51.5
EV089,02/10/21,,11,,2.68,,,,23.17,37.072,53.3
EV089,02/11/21,,20,,7.68,,,,36.46,58.336,52.7
EV089,02/12/21,,16,,5.96,,,,25.42,40.672,55.4
EV089,02/13/21,,31,,13.77,,,,51.51,82.416,50.4
EV089,02/14/21,,6,,3.06,,,,11.62,18.592,54.8
EV089,02/15/21,,20,,9.14,,,,29.97,47.952,50.3
EV089,02/16/21,,39,,12.44,,,,53.78,86.048,53.6
EV089,02/17/21,,35,,15.76,,,,56.24,89.984,51
EV089,02/18/21,,20,,10.24,,,,35.85,57.36,53.6
EV089,02/19/21,,22,,7.87,,,,39.39,63.024,50.6
EV089,02/20/21,,24,,6.14,,,,37.59,60.144,60.9
EV089,02/21/21,,4,,1.45,,,,7.7,12.32,56.9
EV089,02/22/21,,0,,0.02,,,,0,0,55
EV089,02/23/21,,3,,2.26,,,,6.1,9.76,58.3
EV089,02/24/21,,29,,8.54,,,,45.03,72.048,55.8
EV089,02/25/21,,16,,5.48,,,,33.62,53.792,55.8
EV089,02/26/21,,28,,10.81,,,,40.01,64.016,51.9
EV089,02/27/21,,5,,2.79,,,,9.7,15.52,53.2
EV089,02/28/21,,1,,0.6,,,,3.02,4.832,53.3
EV089,03/01/21,,0,,0.32,,,,0.41,0.656,51
EV089,03/02/21,,25,,11.68,,,,37.55,60.08,54.1
EV089,03/03/21,,38,,10.45,,,,56.97,91.152,48.6
EV089,03/04/21,,13,,9.03,,,,23.4,37.44,49.9
EV089,03/05/21,,28,,9.58,,,,40.4,64.64,56
EV089,03/06/21,,23,,8.5,,,,31.24,49.984,55.5
EV089,03/07/21,,22,,11,,,,46.74,74.784,54.6
EV089,03/08/21,,10,,4.6,,,,15.31,24.496,56.2
EV089,03/09/21,,0,,0,,,,35.08,56.128,51
EV089,03/10/21,,22,,6.52,,,,36.58,58.528,48.2
EV089,03/11/21,,40,,15.8,,,,64.98,103.968,45
EV089,03/12/21,,31,,11.29,,,,49.44,79.104,44
EV089,03/13/21,,34,,13.37,,,,52.88,84.608,49.7
EV089,03/14/21,,5,,3.93,,,,9.99,15.984,53.4
EV089,03/15/21,,3,,1.4,,,,5.86,9.376,49.6
EV089,03/16/21,,31,,10.65,,,,43.21,69.136,46.2
EV089,03/17/21,,55,,17.65,,,,78.89,126.224,50.4
EV089,03/18/21,,24,,9.98,,,,45.19,72.304,55
EV089,03/19/21,,51,,16.49,,,,69,110.4,56.1
EV089,03/20/21,,16,,6.76,,,,24.08,38.528,58
EV089,03/21/21,,21,,7.15,,,,33.81,54.096,55.5
EV089,03/22/21,,23,,6.05,,,,30.05,48.08,54
EV089,03/23/21,,35,,11.7,,,,51.05,81.68,54.6
EV089,03/24/21,,13,,7.09,,,,20.76,33.216,59.2
EV089,03/25/21,,42,,13.12,,,,53.9,86.24,53.7
EV089,03/26/21,,42,,14.07,,,,60.96,97.536,54
EV089,03/27/21,,32,,13.94,,,,48.39,77.424,57.6
EV089,03/28/21,,39,,11.17,,,,55.57,88.912,63.9
EV089,03/29/21,,14,,4.17,,,,19.83,31.728,63.2
EV089,03/30/21,,35,,14.48,,,,44.28,70.848,63.6
EV089,03/31/21,,43,,15.17,,,,54.86,87.776,64.2
EV089,04/01/21,,42,,14.03,,,,56.67,90.672,63.7
EV089,04/02/21,,32,,13.31,,,,48.77,78.032,63.4
EV089,04/03/21,,33,,12.3,,,,43.26,69.216,63.3
EV089,04/04/21,,17,,6.48,,,,25.23,40.368,64.5
EV089,04/05/21,,10,,4.59,,,,15.81,25.296,62.2
EV089,04/06/21,,25,,14.81,,,,49.22,78.752,61
EV089,04/07/21,,25,,10.9,,,,34.28,54.848,64.2
EV089,04/08/21,,42,,14.87,,,,49.04,78.464,63.6
EV089,04/09/21,,36,,16.04,,,,46.35,74.16,64.5
EV089,04/10/21,,31,,9.16,,,,36.98,59.168,63.7
EV089,04/11/21,,35,,10.12,,,,48.14,77.024,63.2
EV089,04/12/21,,17,,6.19,,,,21.47,34.352,60.2
EV089,04/13/21,,31,,9.24,,,,45.87,73.392,58.5
EV089,04/14/21,,35,,11.3,,,,45.8,73.28,57
EV089,04/15/21,,43,,12.69,,,,56.59,90.544,57.2
EV089,04/16/21,,16,,7.97,,,,26.8,42.88,59
EV089,04/17/21,,41,,12.91,,,,57.26,91.616,62
EV089,04/18/21,,29,,9.61,,,,39.47,63.152,65
EV089,04/19/21,,18,,7.17,,,,31.05,49.68,67.9
EV089,04/20/21,,27,,11.49,,,,48.29,77.264,63.3
EV089,04/21/21,,70,,17.24,,,,95.46,152.736,58.3
EV089,04/22/21,,48,,15.87,,,,67.61,108.176,57.5
EV089,04/23/21,,34,,12.39,,,,45.25,72.4,58.9
EV089,04/24/21,,62,,16.73,,,,86.32,138.112,59.6
EV089,04/25/21,,35,,10.13,,,,46.33,74.128,58.8
EV089,04/26/21,,22,,9.67,,,,32.04,51.264,55.8
EV089,04/27/21,,30,,12.91,,,,47.55,76.08,56.6
EV089,04/28/21,,35,,14.86,,,,44.05,70.48,61.1
EV089,04/29/21,,44,,12.4,,,,50.78,81.248,68
EV089,04/30/21,,34,,9.36,,,,38.49,61.584,74.5
EV089,05/01/21,,40,,15.69,,,,53.32,85.312,69
EV089,05/02/21,,37,,13.13,,,,54.13,86.608,61.3
EV089,05/03/21,,33,,14.75,,,,45.06,72.096,67.4
EV089,05/04/21,,35,,16.27,,,,46.14,73.824,70.3
EV089,05/05/21,,36,,14.05,,,,51.29,82.064,71.8
EV089,05/06/21,,49,,16.99,,,,62.17,99.472,65.7
EV089,05/07/21,,45,,16.29,,,,53.49,85.584,64
EV089,05/08/21,,38,,17.13,,,,46.08,73.728,65
EV089,05/09/21,,34,,8.72,,,,38.13,61.008,63.2
EV089,05/10/21,,13,,7.98,,,,17.92,28.672,62.8
EV089,05/11/21,,31,,10.77,,,,44.44,71.104,63.1
EV089,05/12/21,,37,,13.61,,,,54.35,86.96,66.8
EV089,05/13/21,,43,,15.69,,,,56.58,90.528,65.2
EV089,05/14/21,,39,,17.47,,,,59.14,94.624,62
EV089,05/15/21,,29,,9.36,,,,39.23,62.768,62.4
EV089,05/16/21,,46,,13.05,,,,57.14,91.424,59.5
EV089,05/17/21,,7,,2.82,,,,8.51,13.616,60.5
EV089,05/18/21,,28,,10.35,,,,38.62,61.792,64.9
EV089,05/19/21,,46,,14.01,,,,56.97,91.152,65.2
EV089,05/20/21,,41,,15.56,,,,54.47,87.152,63.3
EV089,05/21/21,,38,,15.71,,,,51.93,83.088,60.1
EV089,05/22/21,,52,,17.96,,,,70.16,112.256,59.1
EV089,05/23/21,,16,,7.61,,,,24.56,39.296,61.8
EV089,05/24/21,,7,,2.64,,,,7.37,11.792,70.2
EV089,05/25/21,,50,,14.21,,,,64.54,103.264,73.9
EV089,05/26/21,,68,,19.11,,,,87.78,140.448,72.1
EV089,05/27/21,,45,,14.17,,,,56.49,90.384,62.3
EV089,05/28/21,,51,,13.25,,,,52.44,83.904,65.5
EV089,05/29/21,,38,,12.35,,,,49.63,79.408,64.7
EV089,05/30/21,,41,,13.84,,,,53.85,86.16,66.2
EV089,05/31/21,,28,,11.48,,,,40.11,64.176,67.8
