Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer
EV109,10/05/20,26,35.79730816,2.700833333,6.429368889,9.128611111,,,38.85085653,100.8333153,74,28880.83653,28916.63384
EV109,10/06/20,33,42.53761084,4.821666667,9.188810556,14.00861111,,,46.78561403,127.1716837,72,38283.43294,38325.97055
EV109,10/07/20,34,58.39830188,7.593611111,13.28993917,20.88194444,,,65.89382724,186.7749408,70,41494.0415,41552.4398
EV109,10/08/20,65,38.68694368,8.878888889,13.39521972,22.2725,,,45.10578612,123.5391167,66,83872.15359,83910.84053
EV109,10/09/20,15,30.03595002,2.363611111,8.458017778,10.82083333,,,41.48114896,112.4181469,64,20035.24473,20065.28068
EV109,10/10/20,10,15.27794774,0.924722222,4.078038056,5.0025,,,19.30894011,54.49898062,68,13625.66445,13640.94239
EV109,10/11/20,28,15.46839673,4.569166667,5.511348333,10.07944444,,,18.74645382,54.00509373,69,38749.56868,38765.03708
EV109,10/12/20,49,31.30129829,6.834166667,12.34993639,19.18222222,,,38.92796713,108.7918327,68,69283.91261,69315.2139
EV109,10/13/20,24,19.25613742,2.665277778,7.104090833,9.767777778,,,24.30717117,70.3448513,69,34704.61147,34723.86761
EV109,10/14/20,46,47.16223367,5.281944444,15.14240694,20.4225,,,53.04474314,149.1861362,75,68397.00371,68444.16595
EV109,10/15/20,50,31.7393278,8.337222222,11.11070222,19.44555556,,,38.4269949,111.0395924,74,77072.27225,77104.01158
EV109,10/16/20,27,35.39323738,4.603888889,10.74302056,15.34638889,,,39.09496313,108.702535,74,42720.13502,42755.52826
EV109,10/17/20,11,17.98205187,0.691944444,4.700538056,5.392222222,,,22.61324506,61.47315016,73,17783.11282,17801.09487
EV109,10/18/20,50,36.05239587,4.717222222,10.27920806,14.9925,,,44.54013953,121.4817583,71,82792.49377,82828.54616
EV109,10/19/20,49,38.31195486,5.549722222,12.94232194,18.48888889,,,44.66371821,129.8945832,71,83505.99131,83544.30327
EV109,10/20/20,52,57.18648828,7.268888889,13.54931583,20.81611111,,,61.05887952,167.0859888,71,91553.17501,91610.3615
EV109,10/21/20,39,34.72608035,5.022222222,10.77328083,15.79472222,,,39.21735434,112.7653723,69,71317.20675,71351.93283
