Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer
EV105,10/2/2020,,29.45299451,3.833054444,0.595594444,4.428648889,,,14.4,26.00127,75,,1526.584745
EV105,10/3/2020,,68.72365386,9.907050556,1.388595,11.29564556,,,39.99,80.01254,76,,1595.805496
EV105,10/5/2020,,59.03026326,2.478531944,1.279140556,3.7576725,,,29.99,60.65682,74,,1655.208582
EV105,10/6/2020,,56.29623002,0.179098056,1.329686111,1.508784167,,,39.59,78.66531,72,,1713.4932
EV105,10/7/2020,,33.05694743,0.814056389,0.865689167,1.679745556,,,21.22,41.48505,70,,1747.171518
EV105,10/9/2020,,50.08251809,10.49425583,0.764696667,11.2589525,,,24.8,48.88301,64,,1799.863795
EV105,10/10/2020,,35.04533524,11.59786194,0.939730278,12.53759222,,,24,46.365,68,,1835.77905
EV105,10/12/2020,,52.31945439,8.326756944,0.861433333,9.188190278,,,22,42.66505,68,,1888.968424
EV105,10/13/2020,,60.02445717,7.070219722,1.271807778,8.3420275,,,40.39,79.54907,69,,1950.608447
EV105,10/14/2020,,30.0743657,13.42055028,0.723819722,14.14437,,,20.4,40.47167,75,,1992.737414
EV105,10/16/2020,,58.03606935,10.02727,1.305453056,11.33272306,,,40.42,79.12947,74,,2052.264774
EV105,10/17/2020,,34.67251253,10.48884944,0.855035,11.34388444,,,21.99,42.14591,73,,2088.428577
EV105,10/19/2020,,69.84212201,8.4525875,1.672316944,10.12490444,,,48.82,93.39508,71,,2160.010538
EV105,10/20/2020,,60.89437684,2.911554467,0.959014722,3.870569189,,,26.4,51.05268,71,,2221.277738
EV105,10/21/2020,,37.1579973,5.723464144,0.723668056,6.4471322,,,18.39,36.94274,69,,2258.808558
EV105,10/23/2020,,59.27881174,3.321907222,1.971428333,5.293335556,,,51.2,99.38877,66,,2318.460192
EV105,10/24/2020,,39.39493359,6.583300556,1.435109167,8.018409722,,,32.01,62.32678,62,,2357.9794
EV105,10/26/2020,,68.47510538,10.39243306,1.998820278,12.39125333,,,60.4,116.55351,58,,2426.57878
EV105,10/27/2020,,61.01865108,12.54406917,1.709844444,14.25391361,,,49.6,94.90976,57,,2487.721705
EV105,10/28/2020,,36.78517458,13.78236556,1.233739444,15.016105,,,34.4,65.45599,59,,2524.631154
EV105,10/30/2020,,30.19863994,13.25857722,1.390030556,14.64860778,,,24.41,47.97356,60,,2554.954068
EV105,10/31/2020,,41.3833214,12.85717222,1.574162778,14.431335,,,36.4,70.24696,59,,2596.461664
EV105,11/2/2020,,0.372822715,1.272462222,0.037678333,1.310140556,,,3.6,7.3492,61,,2596.958761
EV105,11/25/2020,,33.55404438,1.013829722,3.521407778,4.5352375,,,8.4,19.44481,49,,3428.850513
