Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer
EV033,8/20/18 4:08 PM,8/20/18 6:02 PM,25.203,0.403,1.506,1.908,99,56,43,55.199,93.2,,
EV033,8/20/18 1:01 PM,8/20/18 3:57 PM,34.206,0.900,2.036,2.936,100,61.5,38.5,73.816,93.2,,
EV033,8/20/18 12:02 PM,8/20/18 12:50 PM,11.629,0.119,0.689,0.808,100,62.5,37.5,27.808,87.8,,
EV033,8/20/18 5:33 AM,8/20/18 11:51 AM,78.103,1.589,4.711,6.300,72,56.5,15.5,167.623,71.24,,
EV033,8/15/18 5:17 PM,8/15/18 6:41 PM,20.801,0.317,1.086,1.403,97,79,18,41.074,84.92,,
EV033,8/15/18 9:04 AM,8/15/18 4:58 PM,87.123,1.958,5.942,7.900,96,53.5,42.5,191.938,80.6,,
EV033,8/15/18 5:20 AM,8/15/18 8:54 AM,47.46,0.961,2.594,3.556,92.5,56.5,36,102.137,62.6,,
EV033,8/14/18 5:10 PM,8/14/18 6:09 PM,14.059,0.211,0.767,0.978,98,89.5,8.5,29.221,86.36,,
EV033,8/14/18 8:06 AM,8/14/18 4:58 PM,103.704,2.678,6.200,8.878,100,52.5,47.5,229.071,77.72,,
EV033,8/14/18 5:35 AM,8/14/18 7:54 AM,30.851,0.606,1.717,2.322,73.5,72,1.5,72.557,62.96,,
EV033,8/13/18 6:13 PM,8/13/18 6:39 PM,10.055,0.036,0.394,0.431,100,80,20,17.735,89.24,,
EV033,8/13/18 5:10 PM,8/13/18 6:02 PM,11.033,0.142,0.725,0.867,97.5,53.5,44,27.921,92.12,,
EV033,8/13/18 10:09 AM,8/13/18 4:55 PM,76.375,1.675,5.106,6.781,100,52.5,47.5,189.181,89.6,,
EV033,8/13/18 5:26 AM,8/13/18 9:57 AM,58.465,1.186,3.342,4.528,100,75.5,24.5,124.048,71.96,,
EV033,8/6/18 6:11 PM,8/6/18 6:39 PM,10.016,0.017,0.453,0.469,98.5,75.5,23,19.369,91.76,,
EV033,8/6/18 12:06 PM,8/6/18 6:00 PM,65.433,1.475,4.433,5.908,99.5,52.5,47,167.165,90.68,,
EV033,8/6/18 10:09 AM,8/6/18 11:55 AM,21.592,0.358,1.408,1.767,99.5,72,27.5,42.249,84.2,,
EV033,8/6/18 8:08 AM,8/6/18 9:57 AM,21.761,0.386,1.433,1.819,100,55.5,44.5,48.015,74.48,,
EV033,8/6/18 5:25 AM,8/6/18 7:58 AM,36.529,0.536,2.006,2.542,92,66,26,75.342,65.12,,
EV033,8/3/18 5:12 PM,8/3/18 6:28 PM,14.313,0.406,0.861,1.267,97,91,6,31.555,89.6,,
EV033,8/3/18 10:07 AM,8/3/18 4:58 PM,80.686,1.786,5.067,6.853,100,52.5,47.5,178.015,89.24,,
EV033,8/3/18 5:39 AM,8/3/18 9:55 AM,54.165,1.161,3.106,4.267,92,62,30,125.221,68,,
EV033,7/31/18 6:11 PM,7/31/18 6:40 PM,10.058,0.022,0.464,0.486,100,82,18,17.221,93.92,,
EV033,7/31/18 5:11 PM,7/31/18 6:00 PM,10.811,0.136,0.692,0.828,98.5,57.5,41,25.305,95.72,,
EV033,7/31/18 12:10 PM,7/31/18 4:52 PM,54.318,1.211,3.492,4.703,99,53,46,134.941,93.56,,
EV033,7/31/18 11:07 AM,7/31/18 11:57 AM,11.013,0.114,0.719,0.833,100,60,40,25.378,87.44,,
EV033,7/31/18 9:05 AM,7/31/18 10:56 AM,21.627,0.475,1.369,1.844,100,73,27,50.534,79.52,,
EV033,7/31/18 8:07 AM,7/31/18 8:54 AM,10.773,0.139,0.653,0.792,100,73.5,26.5,23.016,71.6,,
EV033,7/31/18 7:10 AM,7/31/18 7:54 AM,10.772,0.114,0.614,0.728,100,75,25,24.983,67.28,,
EV033,7/31/18 5:46 AM,7/31/18 6:55 AM,16.459,0.219,0.928,1.147,55.5,67,-11.5,38.431,65.12,,
EV033,7/30/18 5:12 PM,7/30/18 6:39 PM,20.947,0.339,1.114,1.453,96.5,78.5,18,46.987,96.44,,
EV033,7/30/18 12:12 PM,7/30/18 4:56 PM,54.312,1.178,3.558,4.736,99,49,50,137.837,93.56,,
EV033,7/30/18 11:11 AM,7/30/18 12:00 PM,10.808,0.136,0.683,0.819,100,71.5,28.5,26.156,86.72,,
EV033,7/30/18 9:10 AM,7/30/18 10:57 AM,21.631,0.456,1.328,1.783,99.5,60.5,39,52.559,79.16,,
EV033,7/30/18 8:12 AM,7/30/18 8:58 AM,10.85,0.128,0.636,0.764,96.5,64,32.5,25.433,71.24,,
EV033,7/30/18 5:23 AM,7/30/18 7:57 AM,33.81,0.778,1.803,2.581,76.5,51.5,25,80.786,65.12,,
EV033,7/26/18 1:12 PM,7/26/18 6:43 PM,64.106,1.411,4.108,5.519,97,83.5,13.5,141.069,98.96,,
EV033,7/26/18 11:11 AM,7/26/18 1:01 PM,21.858,0.439,1.400,1.839,99.5,55,44.5,53.135,95,,
EV033,7/26/18 10:06 AM,7/26/18 10:58 AM,10.865,0.192,0.683,0.875,99,61.5,37.5,23.295,87.08,,
EV033,7/26/18 8:07 AM,7/26/18 9:52 AM,21.896,0.417,1.325,1.742,98,72,26,47.544,78.44,,
EV033,7/26/18 5:26 AM,7/26/18 7:54 AM,36.871,0.597,1.875,2.472,74,47,27,77.006,69.08,,
EV033,7/6/18 5:28 PM,7/6/18 7:14 PM,21.651,0.478,1.297,1.775,100,94,6,45.852,94.28,,
EV033,7/6/18 2:17 PM,7/6/18 5:16 PM,32.671,0.725,2.261,2.986,100,77,23,70.818,98.24,,
EV033,7/6/18 1:07 PM,7/6/18 2:06 PM,10.875,0.192,0.789,0.981,97.5,58.5,39,24.462,96.44,,
EV033,7/6/18 11:07 AM,7/6/18 12:56 PM,21.754,0.400,1.431,1.831,100,60.5,39.5,49.347,91.4,,
EV033,7/6/18 9:10 AM,7/6/18 10:53 AM,21.728,0.389,1.325,1.714,100,57,43,47.47,82.76,,
EV033,7/6/18 8:07 AM,7/6/18 8:57 AM,11.046,0.133,0.697,0.831,99.5,68,31.5,24.307,74.12,,
EV033,7/6/18 7:04 AM,7/6/18 7:55 AM,10.885,0.183,0.669,0.853,98.5,75,23.5,22.425,71.24,,
EV033,7/6/18 5:29 AM,7/6/18 6:53 AM,25.559,0.211,1.200,1.411,96.5,54,42.5,50.712,70.16,,
EV033,7/3/18 1:23 PM,7/3/18 3:15 PM,21.538,0.411,1.453,1.864,99.5,74.5,25,45.161,90.68,,
EV033,7/3/18 8:11 AM,7/3/18 1:09 PM,54.938,1.403,3.567,4.969,99.5,23,76.5,125.234,77.72,,
EV033,7/3/18 6:22 AM,7/3/18 7:58 AM,21.707,0.358,1.253,1.611,95.5,73.5,22,45.882,62.24,,
EV033,7/3/18 5:26 AM,7/3/18 6:10 AM,14.752,0.158,0.572,0.731,81,47,34,27.663,57.92,,
EV033,7/1/18 6:24 PM,7/1/18 7:00 PM,13.134,0.053,0.542,0.594,87.5,48.5,39,27.957,84.56,,
EV033,7/1/18 2:17 PM,7/1/18 6:09 PM,54.393,1.150,2.722,3.872,99,34.5,64.5,124.298,94.28,,
EV033,7/1/18 1:13 PM,7/1/18 2:06 PM,13.612,0.183,0.703,0.886,100,56.5,43.5,28.658,97.52,,
EV033,7/1/18 12:11 PM,7/1/18 1:01 PM,13.886,0.122,0.722,0.844,98.5,59,39.5,29.691,94.28,,
EV033,7/1/18 11:11 AM,7/1/18 11:59 AM,13.513,0.169,0.639,0.808,100,56,44,31.936,91.04,,
EV033,7/1/18 10:13 AM,7/1/18 10:57 AM,13.486,0.056,0.675,0.731,99,57,42,30.066,86.72,,
EV033,7/1/18 9:08 AM,7/1/18 9:58 AM,13.718,0.158,0.672,0.831,97.5,52.5,45,30.608,81.68,,
EV033,7/1/18 8:14 AM,7/1/18 8:50 AM,12.073,0.108,0.492,0.600,83.5,47.5,36,25.474,78.8,,
EV033,6/25/18 5:16 PM,6/25/18 6:04 PM,11.542,0.144,0.653,0.797,100,58,42,27.129,89.6,,
EV033,6/25/18 4:12 PM,6/25/18 5:01 PM,11.547,0.144,0.675,0.819,100,63.5,36.5,27.431,92.48,,
EV033,6/25/18 3:07 PM,6/25/18 4:00 PM,11.53,0.192,0.694,0.886,99,58.5,40.5,28.757,92.48,,
EV033,6/25/18 1:08 PM,6/25/18 2:56 PM,23.105,0.414,1.392,1.806,99,56,43,56.982,92.48,,
EV033,6/25/18 7:03 AM,6/25/18 12:57 PM,68.703,1.597,4.300,5.897,100,59,41,145.51,74.48,,
EV033,6/25/18 5:33 AM,6/25/18 6:51 AM,19.339,0.261,1.044,1.306,97.5,59.5,38,47.248,58.64,,
EV033,6/20/18 11:32 AM,6/20/18 1:09 PM,19.47,0.447,1.169,1.617,60,91.5,-31.5,39.401,91.76,,
EV033,6/20/18 5:38 AM,6/20/18 11:21 AM,70.906,1.378,4.333,5.711,87.5,62,25.5,142.533,70.88,,
EV033,6/18/18 5:14 PM,6/18/18 6:14 PM,14.127,0.211,0.794,1.006,97.5,94,3.5,30.056,87.44,,
EV033,6/18/18 4:05 PM,6/18/18 4:58 PM,11.492,0.189,0.700,0.889,94.5,54,40.5,25.695,92.48,,
EV033,6/18/18 3:08 PM,6/18/18 3:54 PM,11.478,0.097,0.675,0.772,100,62.5,37.5,25.96,92.48,,
EV033,6/18/18 2:05 PM,6/18/18 2:56 PM,11.544,0.167,0.683,0.850,99.5,67.5,32,26.363,90.68,,
EV033,6/18/18 7:10 AM,6/18/18 1:54 PM,80.561,1.917,4.819,6.736,97,57,40,181.92,74.48,,
EV033,6/18/18 5:36 AM,6/18/18 6:55 AM,19.471,0.239,1.086,1.325,77,54.5,22.5,41.579,57.92,,
EV033,6/12/18 5:29 PM,6/12/18 7:13 PM,21.711,0.550,1.186,1.736,100,94.5,5.5,45.455,96.08,,
EV033,6/12/18 3:27 PM,6/12/18 5:19 PM,21.581,0.408,1.450,1.858,99.5,60.5,39,46.727,104.36,,
EV033,6/12/18 1:25 PM,6/12/18 3:16 PM,21.605,0.444,1.414,1.858,99,60,39,49.055,101.84,,
EV033,6/12/18 11:17 AM,6/12/18 1:14 PM,21.834,0.492,1.458,1.950,99.5,58.5,41,49.449,95,,
EV033,6/12/18 9:18 AM,6/12/18 11:06 AM,21.786,0.411,1.397,1.808,100,64,36,47.348,87.44,,
EV033,6/12/18 8:10 AM,6/12/18 9:05 AM,10.912,0.200,0.719,0.919,99.5,65.5,34,23.5,78.08,,
EV033,6/12/18 6:20 AM,6/12/18 7:56 AM,21.694,0.278,1.333,1.611,97.5,73.5,24,42.974,68.72,,
EV033,6/12/18 5:24 AM,6/12/18 6:07 AM,14.721,0.133,0.592,0.725,83.5,48,35.5,27.567,62.6,,
EV033,6/4/18 5:33 AM,6/4/18 7:50 AM,31.089,0.589,1.683,2.272,79,27.5,51.5,70.428,66.92,,
EV033,5/29/18 4:35 PM,5/29/18 6:01 PM,17.641,0.358,1.064,1.422,65,43.5,21.5,44.484,100.4,,
EV033,5/29/18 2:48 PM,5/29/18 3:48 PM,16.187,0.169,0.839,1.008,47.5,13.5,34,41.422,102.2,,
EV033,5/29/18 9:08 AM,5/29/18 2:35 PM,64.285,1.661,3.800,5.461,100,50,50,154.028,95.72,,
EV033,5/29/18 8:06 AM,5/29/18 8:56 AM,11.372,0.178,0.650,0.828,100,60,40,25.54,80.96,,
EV033,5/29/18 7:09 AM,5/29/18 7:54 AM,11.336,0.108,0.633,0.742,100,72,28,25.538,72.68,,
EV033,5/29/18 5:37 AM,5/29/18 6:59 AM,19.599,0.194,1.161,1.356,93,64.5,28.5,44.069,67.64,,
EV033,5/25/18 5:11 PM,5/25/18 5:56 PM,11.603,0.103,0.639,0.742,100,67.5,32.5,26.765,66.56,,
EV033,5/25/18 2:31 PM,5/25/18 4:59 PM,28.986,0.728,1.742,2.469,75.5,71.5,4,67.247,68,,
EV033,5/25/18 10:31 AM,5/25/18 2:20 PM,45.914,1.044,2.769,3.814,74,75.5,-1.5,102.512,66.2,,
EV033,5/25/18 9:06 AM,5/25/18 10:21 AM,17.044,0.233,1.003,1.236,100,74.5,25.5,36.63,61.88,,
EV033,5/25/18 8:06 AM,5/25/18 8:55 AM,11.352,0.169,0.661,0.831,100,80,20,24.375,59.36,,
EV033,5/25/18 5:39 AM,5/25/18 7:54 AM,30.471,0.489,1.769,2.258,91.5,60.5,31,66.462,54.68,,
EV033,5/24/18 5:11 PM,5/24/18 7:05 PM,22.046,0.581,1.317,1.897,98,95.5,2.5,52.787,67.64,,
EV033,5/24/18 1:04 PM,5/24/18 4:56 PM,43.144,1.100,2.769,3.869,97,52.5,44.5,108.054,75.92,,
EV033,5/24/18 9:12 AM,5/24/18 12:52 PM,42.659,0.961,2.703,3.664,99.5,50.5,49,96.83,72.68,,
EV033,5/24/18 5:29 AM,5/24/18 7:56 AM,34.09,0.583,1.869,2.453,92.5,54.5,38,78.251,56.48,,
EV033,5/22/18 5:11 PM,5/22/18 6:10 PM,14.096,0.239,0.747,0.986,100,94,6,35.174,79.52,,
EV033,5/22/18 10:07 AM,5/22/18 5:00 PM,80.155,2.175,4.706,6.881,98,55,43,192.953,78.08,,
EV033,5/22/18 8:05 AM,5/22/18 9:56 AM,22.761,0.483,1.358,1.842,100,54.5,45.5,49.777,68,,
EV033,5/22/18 7:07 AM,5/22/18 7:54 AM,11.418,0.106,0.686,0.792,100,79,21,24.332,60.08,,
EV033,5/22/18 5:35 AM,5/22/18 6:54 AM,19.113,0.222,1.094,1.317,92.5,59.5,33,40.526,55.4,,
EV033,5/17/18 10:31 AM,5/17/18 5:56 PM,86.303,2.314,5.092,7.406,79,55,24,212.857,82.76,,
EV033,5/17/18 9:05 AM,5/17/18 10:19 AM,16.29,0.275,0.964,1.239,98,79.5,18.5,35.294,71.24,,
EV033,5/17/18 5:38 AM,5/17/18 8:53 AM,41.939,0.775,2.483,3.258,77.5,79,-1.5,91.605,56.48,,
EV033,5/10/18 8:15 AM,5/10/18 6:36 PM,117.609,2.978,7.372,10.350,99.5,49,50.5,289.619,71.24,,
EV033,5/10/18 5:31 AM,5/10/18 7:59 AM,34.347,0.506,1.947,2.453,93,58.5,34.5,77.228,56.12,,
EV033,5/8/18 2:15 PM,5/8/18 6:09 PM,45.51,1.086,2.817,3.903,87.5,45.5,42,125.898,87.8,,
EV033,5/8/18 11:10 AM,5/8/18 2:04 PM,35.008,0.850,2.056,2.906,100,95.5,4.5,77.354,88.16,,
EV033,5/8/18 8:08 AM,5/8/18 10:54 AM,32.711,0.761,2.008,2.769,98.5,56.5,42,70.024,73.4,,
EV033,5/8/18 6:35 AM,5/8/18 7:48 AM,19.017,0.131,1.100,1.231,65.5,36,29.5,34.324,59.36,,
EV033,5/3/18 5:11 PM,5/3/18 6:13 PM,13.082,0.344,0.694,1.039,100,92.5,7.5,31.114,78.08,,
EV033,5/3/18 10:13 AM,5/3/18 5:00 PM,79.151,1.947,4.833,6.781,98,61,37,190.138,75.56,,
EV033,5/3/18 7:05 AM,5/3/18 9:21 AM,28.364,0.556,1.725,2.281,98,75.5,22.5,60.194,60.08,,
EV033,5/3/18 5:37 AM,5/3/18 6:54 AM,19.109,0.183,1.103,1.286,81,52,29,39.466,50,,
EV033,5/1/18 5:49 PM,5/1/18 7:22 PM,20.657,0.442,1.117,1.558,90,93.5,-3.5,46.568,71.24,,
EV033,5/1/18 1:07 PM,5/1/18 5:00 PM,45.237,1.161,2.714,3.875,100,63,37,111.817,80.96,,
EV033,5/1/18 12:05 PM,5/1/18 12:55 PM,11.555,0.189,0.642,0.831,100,74.5,25.5,24.412,77.72,,
EV033,5/1/18 11:04 AM,5/1/18 11:53 AM,11.623,0.156,0.672,0.828,99.5,64,35.5,25.539,74.12,,
EV033,5/1/18 10:05 AM,5/1/18 10:52 AM,11.555,0.142,0.642,0.783,100,66,34,25.132,69.08,,
EV033,5/1/18 7:08 AM,5/1/18 9:53 AM,30.665,0.947,1.797,2.744,94.5,72,22.5,64.277,59.72,,
EV033,5/1/18 5:35 AM,5/1/18 6:57 AM,19.458,0.275,1.097,1.372,94,48.5,45.5,44.421,50,,
EV033,4/30/18 4:16 PM,4/30/18 5:58 PM,21.815,0.414,1.286,1.700,95.5,61,34.5,52.885,74.12,,
EV033,4/30/18 9:17 AM,4/30/18 4:05 PM,72.176,2.131,4.664,6.794,100,42.5,57.5,177.991,71.24,,
EV033,4/30/18 8:16 AM,4/30/18 9:03 AM,10.368,0.133,0.661,0.794,88.5,57,31.5,23.24,59.72,,
EV033,4/30/18 6:18 AM,4/30/18 8:03 AM,21.878,0.397,1.353,1.750,82.5,52.5,30,49.141,52.88,,
EV033,4/30/18 5:27 AM,4/30/18 6:07 AM,14.715,0.083,0.592,0.675,85,46,39,26.481,47.84,,
EV033,4/17/18 5:11 PM,4/17/18 5:50 PM,10.945,0.069,0.578,0.647,98.5,53.5,45,26.392,68,,
EV033,4/17/18 10:40 AM,4/17/18 3:54 PM,53.9,2.233,3.003,5.236,77.5,28,49.5,134.531,63.32,,
EV033,4/17/18 9:09 AM,4/17/18 9:54 AM,11.493,0.111,0.631,0.742,97.5,64.5,33,25.557,54.32,,
EV033,4/17/18 6:20 AM,4/17/18 7:01 AM,10.007,0.164,0.525,0.689,91.5,50,41.5,25.531,42.44,,
EV033,4/13/18 1:30 PM,4/13/18 7:20 PM,59.042,2.164,3.669,5.833,97.5,94,3.5,131.682,69.08,,
EV033,4/13/18 5:35 AM,4/13/18 12:12 PM,67.754,2.442,4.186,6.628,,52.5,-52.5,150.238,51.44,,
EV033,4/9/18 4:35 PM,4/9/18 7:30 PM,30.368,1.094,1.817,2.911,97,95,2,65.192,74.84,,
EV033,4/9/18 3:28 PM,4/9/18 4:17 PM,10.865,0.161,0.664,0.825,98.5,65,33.5,25.376,85.64,,
EV033,4/9/18 2:24 PM,4/9/18 3:16 PM,10.226,0.217,0.647,0.864,96,58,38,25.358,86,,
EV033,4/9/18 10:20 AM,4/9/18 2:12 PM,40.706,1.261,2.594,3.856,100,56.5,43.5,95.035,77.36,,
EV033,4/9/18 7:11 AM,4/9/18 10:08 AM,29.948,0.956,1.992,2.947,85,66,19,65.374,59.72,,
EV033,4/9/18 5:28 AM,4/9/18 7:00 AM,22.897,0.314,1.225,1.539,88.5,55,33.5,46.147,49.28,,
EV033,4/4/18 5:11 PM,4/4/18 5:59 PM,11.491,0.128,0.681,0.808,100,64,36,27.879,75.56,,
EV033,4/4/18 11:10 AM,4/4/18 4:58 PM,61.915,1.844,3.956,5.800,90,66.5,23.5,145.45,77.72,,
EV033,4/4/18 8:20 AM,4/4/18 10:57 AM,26.608,0.972,1.653,2.625,91.5,61.5,30,58.853,65.84,,
EV033,4/4/18 5:39 AM,4/4/18 6:50 AM,13.491,0.414,0.758,1.172,83.5,67.5,16,29.507,51.8,,
EV033,3/28/18 5:11 PM,3/28/18 6:00 PM,11.688,0.103,0.706,0.808,99,58.5,40.5,25.452,81.32,,
EV033,3/28/18 3:04 PM,3/28/18 5:00 PM,23.056,0.478,1.467,1.944,100,72,28,47.017,84.56,,
EV033,3/28/18 11:33 AM,3/28/18 2:53 PM,40.186,0.833,2.500,3.333,86.5,66.5,20,83.006,82.76,,
EV033,3/28/18 10:06 AM,3/28/18 11:22 AM,16.928,0.308,0.958,1.267,95.5,87,8.5,35.561,71.24,,
EV033,3/28/18 7:06 AM,3/28/18 9:55 AM,34.397,0.719,2.097,2.817,99.5,56.5,43,73.608,57.56,,
EV033,3/28/18 5:38 AM,3/28/18 6:54 AM,19.13,0.208,1.069,1.278,91,56,35,40.828,48.2,,
EV033,3/27/18 5:11 PM,3/27/18 6:50 PM,21.723,0.444,1.206,1.650,98,92.5,5.5,48.756,74.48,,
EV033,3/27/18 11:11 AM,3/27/18 4:53 PM,65.744,1.458,4.244,5.703,100,54,46,157.638,73.04,,
EV033,3/27/18 9:10 AM,3/27/18 10:59 AM,21.738,0.394,1.417,1.811,99.5,63.5,36,47.232,62.6,,
EV033,3/27/18 7:12 AM,3/27/18 8:56 AM,21.654,0.375,1.358,1.733,95,72.5,22.5,44.929,49.28,,
EV033,3/27/18 6:19 AM,3/27/18 7:01 AM,10.786,0.078,0.628,0.706,91,62.5,28.5,21.854,44.96,,
EV033,3/27/18 5:26 AM,3/27/18 6:07 AM,14.691,0.067,0.611,0.678,94.5,51,43.5,26.192,43.88,,
EV033,3/22/18 2:06 PM,3/22/18 6:55 PM,54.778,1.469,3.347,4.817,100,94,6,133.377,60.08,,
EV033,3/22/18 1:04 PM,3/22/18 1:54 PM,10.94,0.172,0.661,0.833,100,67.5,32.5,24.743,64.4,,
EV033,3/22/18 9:12 AM,3/22/18 12:53 PM,43.341,0.997,2.697,3.694,98.5,73,25.5,90.903,61.88,,
EV033,3/22/18 5:26 AM,3/22/18 8:58 AM,44.865,0.875,2.647,3.522,87.5,74,13.5,93.252,59.36,,
EV033,3/21/18 7:50 AM,3/21/18 9:17 AM,19.583,0.292,1.158,1.450,100,89,11,42.379,55.4,,
EV033,3/21/18 5:32 AM,3/21/18 7:36 AM,24.546,0.628,1.436,2.064,83,57.5,25.5,55.848,52.88,,
EV033,3/8/18 7:12 AM,3/8/18 8:04 AM,11.609,0.125,0.731,0.856,88,50,38,25.001,58.64,,
EV033,3/8/18 6:21 AM,3/8/18 7:01 AM,12.493,0.039,0.633,0.672,74,31.5,42.5,24.669,54.68,,
EV033,3/6/18 6:25 PM,3/6/18 7:16 PM,10.836,0.200,0.653,0.853,91,65.5,25.5,23.328,60.08,,
EV033,3/6/18 5:31 PM,3/6/18 6:13 PM,11.552,0.061,0.628,0.689,87.5,53,34.5,26.556,63.68,,
EV033,3/6/18 9:45 AM,3/6/18 5:20 PM,89.495,2.050,5.542,7.592,89,46.5,42.5,201.931,63.32,,
EV033,3/6/18 8:34 AM,3/6/18 9:21 AM,10.803,0.131,0.656,0.786,84.5,46,38.5,21.751,52.16,,
EV033,3/6/18 7:21 AM,3/6/18 8:16 AM,11.468,0.250,0.672,0.922,74.5,30.5,44,30.696,45.68,,
EV033,3/6/18 6:20 AM,3/6/18 7:04 AM,12.471,0.142,0.586,0.728,78,22.5,55.5,34.47,38.84,,
EV033,3/2/18 7:13 PM,3/2/18 9:19 PM,28.901,0.394,1.700,2.094,97,39,58,62.287,48.92,,
EV033,3/2/18 5:11 PM,3/2/18 7:01 PM,22.281,0.408,1.414,1.822,97,52.5,44.5,47.105,50,,
EV033,3/2/18 1:00 PM,3/2/18 4:57 PM,44.727,0.878,3.086,3.964,100,49.5,50.5,95.929,59,,
EV033,3/2/18 10:59 AM,3/2/18 12:47 PM,22.119,0.311,1.486,1.797,100,72,28,44.648,59.36,,
EV033,3/2/18 9:09 AM,3/2/18 10:47 AM,22.228,0.244,1.394,1.639,100,72.5,27.5,48.372,53.24,,
EV033,3/2/18 7:30 AM,3/2/18 8:54 AM,14.47,0.414,0.994,1.408,93.5,62.5,31,34.075,46.04,,
EV033,3/1/18 7:18 AM,3/1/18 8:08 AM,11.644,0.092,0.739,0.831,86.5,47.5,39,25.251,47.48,,
EV033,3/1/18 6:26 AM,3/1/18 7:07 AM,12.52,0.072,0.617,0.689,95.5,40.5,55,24.474,46.04,,
EV033,2/27/18 7:19 PM,2/27/18 8:30 PM,17.265,0.167,1.017,1.183,86,50,36,33.001,47.84,,
EV033,2/27/18 5:12 PM,2/27/18 7:08 PM,22.244,0.503,1.425,1.928,96.5,55,41.5,46.564,52.88,,
EV033,2/27/18 3:14 PM,2/27/18 4:53 PM,19.342,0.389,1.247,1.636,97,52,45,41.08,61.88,,
EV033,2/27/18 1:18 PM,2/27/18 3:00 PM,22.231,0.333,1.367,1.700,96.5,47,49.5,46.425,64.04,,
EV033,2/27/18 11:17 AM,2/27/18 1:00 PM,22.194,0.264,1.456,1.719,96,46,50,47.266,60.44,,
EV033,2/27/18 9:18 AM,2/27/18 11:01 AM,22.175,0.325,1.397,1.722,92.5,46,46.5,46.572,51.08,,
EV033,2/27/18 8:10 AM,2/27/18 9:02 AM,11.53,0.189,0.683,0.872,88.5,52.5,36,28.583,41,,
EV033,2/20/18 6:31 PM,2/20/18 7:19 PM,13.904,0.136,0.678,0.814,98.5,51,47.5,29.566,49.28,,
EV033,2/20/18 2:16 PM,2/20/18 6:16 PM,56.365,0.981,3.008,3.989,95,36,59,129.738,56.84,,
EV033,2/20/18 11:00 AM,2/20/18 2:06 PM,44.589,0.775,2.319,3.094,79,45.5,33.5,104.479,61.88,,
