Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer
EV099,06/04/18,,0.1056346,0.128275833,0.026521389,0.154805833,,,0.5,0.7034,60,,
EV099,06/05/18,,0.6897318,0.442663889,0.108898611,0.551598889,,,1.5,3.7671,56,,
EV099,06/06/18,,0.3790418,0.545113333,0.038893056,0.584135833,,,,0.85041,57,,
EV099,06/07/18,,,0.243887222,,,,,0.5,0.34966,62,,
EV099,06/08/18,,,0.424495556,,,,,0.5,0.97528,59,,
EV099,06/09/18,,,,,,,,,,58,,
EV099,06/11/18,,,,,,,,,,59,,
EV099,06/12/18,,0.217483,0.304768333,0.049401667,0.354364722,,,0.5,1.14871,63,,
EV099,06/13/18,,,,,,,,,,67,,
EV099,06/18/18,,0.3759349,1.641536389,0.033423333,1.674973611,,,2.5,7.08315,70,,
EV099,06/19/18,,0.3044762,0.213334444,0.046481389,,,,0.5,0.98815,65,,
EV099,06/22/18,,29.7299261,3.995805833,0.797925556,5.524857222,,,25.5,78.30981,65,,
EV099,06/23/18,,1.1992634,3.401188611,0.168608889,3.570179722,,,2.5,14.88283,67,,
EV099,06/25/18,,,1.123346944,,,,,0.5,1.81123,57,,
EV099,06/27/18,,,,,,,,,,64,,
EV099,06/28/18,,,,,,,,,,72,,
EV099,07/03/18,,,,,,,,,,72,,
EV099,07/09/18,,,0.09092,,,,,0.5,0.07203,75,,
EV099,07/10/18,,6.8320731,1.252738611,0.294817778,2.344604167,,,6.5,13.00362,71,,
EV099,07/16/18,,,,,,,,,,69,,
EV099,07/17/18,,,,,,,,,,65,,
EV099,07/18/18,,3.8743043,0.442936667,0.270751389,0.713776111,,,20.5,19.5154,67,,
EV099,07/19/18,,,,,,,,,,69,,
EV099,07/20/18,,,,,,,,,,68,,
EV099,07/23/18,,,,,,,,,,65,,
EV099,07/24/18,,,,,,,,,,71,,
EV099,07/25/18,,,,,,,,,,66,,
EV099,07/26/18,,,,,,,,,,63,,
EV099,07/27/18,,,,,,,,,,62,,
EV099,07/30/18,,,,,,,,,,69,,
EV099,07/31/18,,,,,,,,,,73,,
EV099,08/01/18,,,,,,,,,,64,,
EV099,08/04/18,,,,,,,,,,63,,
EV099,08/06/18,,,,,,,,,,68,,
