Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC,Percent Idling Time,Drive Cycle,Average Speed,Maximum Speed
EV204,04/11/2022,,83.7,,,12.2666666666667,96.02,53,43.02,160.36,61.07,,,96.02,53,,,12.66,49.4
EV204,04/12/2022,,11.7,,,1.76666666666667,100,95,5,25.79,53.69,,,100,95,,,15.44,41.1
EV204,04/13/2022,,89.3,,,12.4333333333333,92.98,19,73.98,260.86,43.4,,,99,19,,,12.8,44.5
EV204,04/14/2022,,84.5,,,12.2333333333333,98.34,50,48.34,170.66,57.05,,,98.34,50,,,13.45,40
EV204,04/15/2022,,0.2,,,,,100,,9.44,,,,100,100,,,,
EV204,04/18/2022,,83,,,12.4166666666667,97.04,52,45.04,164.93,59.49,,,97.04,51.54,,,11.81,45.7
EV204,04/19/2022,,0.6,,,,,,,2.54,,,,,,,,,
EV204,04/20/2022,,87.2,,,12.2833333333333,100,54,46,169.6,72.17,,,100,53.74,,,12.1,41.8
EV204,04/21/2022,,82.7,,,12.3166666666667,100,57,43,152.75,74.53,,,100,56.45,,,12.99,40.5
EV204,04/22/2022,,17.9,,,2.23333333333333,98.18,87,11.18,42.96,59.1,,,98.18,86.64,,,14.64,40.5
EV204,04/23/2022,,0,,,,,,,0.46,,,,,,,,,
EV204,04/24/2022,,108.9,,,14.85,100,44,56,198.24,56.06,,,100,44,,,12.11,44.8
EV204,04/26/2022,,106.2,,,15.1666666666667,97.75,48,49.75,175.35,72.18,,,97.75,47.88,,,11.85,47.6
EV204,04/27/2022,,89.8,,,12.35,100,59,41,161.82,73.91,,,100,58.38,,,12.34,46.9
EV204,04/28/2022,,99,,,15.4,97.3,53,44.3,158.86,74.87,,,97.3,52.83,,,11.8,38.6
EV204,04/29/2022,,2.8,,,0.166666666666667,53.44,53,0.439999999999998,2.7,70.01,,,53.45,52.83,,,20.4,38.6
EV204,04/30/2022,,108,,,14.6166666666667,100,55,45,167.74,67.6,,,100,55,,,11.63,37.8
EV204,05/02/2022,,72.9,,,10.7833333333333,92.81,26,66.81,254.59,47.43,,,92.81,25.51,,,13.76,47.4
EV204,05/03/2022,,107.3,,,15.2666666666667,97.25,31,66.25,230.04,53.77,,,97.25,31,,,12.28,36.6
EV204,05/04/2022,,103.3,,,15.2666666666667,100,34,66,235.04,52.16,,,100,33.81,,,12.88,37.7
EV204,05/05/2022,,1.3,,,0.15,34.5,34,0.5,4.29,52.48,,,100,33.81,,,18.54,35.9
EV204,05/08/2022,,33.9,,,4.66666666666667,97.69,82,15.69,59.29,66.04,,,99,81.89,,,13.62,41.7
EV204,05/09/2022,,0,,,,,,,0.46,,,,,,,,,
EV204,05/11/2022,,0.1,,,,,,,4.89,,,,,,,,,
EV204,05/13/2022,,120.7,,,15.1833333333333,94.66,36,58.66,207.95,75.42,,,94.66,35.59,,,13.3,36.8
EV204,05/14/2022,,65.5,,,8.66666666666667,100,73,27,107.48,78.92,,,100,72.45,,,14.48,45
EV204,05/16/2022,,0.2,,,,,99,,1.86,,,,99,99,,,,
EV204,05/17/2022,,102.6,,,14.65,98.12,48,50.12,177.2,81.79,,,98.12,47.42,,,12.26,40.9
EV204,05/18/2022,,108.8,,,14.5666666666667,100,47,53,196.38,83.69,,,100,46.08,,,12.52,44.2
EV204,05/19/2022,,103.6,,,14.9,100,44,56,203,82.88,,,100,44,,,14.19,36.7
EV204,05/20/2022,,3.4,,,0.216666666666667,43.9,43,0.899999999999999,5.22,56.33,,,43.9,42.56,,,21.9,46.9
EV204,05/21/2022,,105.3,,,14.8166666666667,100,43,57,202.71,52.1,,,100,42.57,,,12.74,50
EV204,05/22/2022,,1.5,,,0.1,43.55,43,0.549999999999997,4.62,51.25,,,43.55,42.57,,,18.83,39.8
EV204,05/23/2022,,97.8,,,12.8833333333333,100,59,41,155.91,63.31,,,100,59,,,12.35,42.4
EV204,05/24/2022,,83.3,,,11.7166666666667,100,62,38,145.22,58.36,,,100,61.69,,,12.22,37.9
EV204,05/25/2022,,97.9,,,13.2,100,56,44,166.71,72.36,,,100,55.88,,,12.86,45.6
EV204,05/26/2022,,91.8,,,12.9333333333333,100,55,45,170.13,83.04,,,100,54.72,,,12.91,42.3
EV204,05/27/2022,,111.2,,,15.0666666666667,100,46,54,196.03,86.52,,,100,45.6,,,12.35,40.1
EV204,05/28/2022,,2.8,,,0.25,46.34,46,0.340000000000003,2.6,75.83,,,46.34,45.6,,,16,30.1
EV204,05/30/2022,,0.1,,,,,,,4.42,,,,,,,,,
EV204,05/31/2022,,0.3,,,,,,,4.42,,,,,,,,,
EV204,06/01/2022,,108.8,,,14.4166666666667,98.65,47,51.65,199.06,59.17,,,98.65,44.5,,,12.12,39.3
EV204,06/02/2022,,108.6,,,14.5833333333333,100,53,47,176.16,72.51,,,100,52.17,,,12.74,41.3
EV204,06/03/2022,,112.8,,,15.0833333333333,100,51,49,178.13,74.15,,,100,51,,,12.61,37.1
EV204,06/04/2022,,111.5,,,15.0166666666667,100,49,51,188.67,81.09,,,100,48.7,,,12.69,43
EV204,06/05/2022,,1.8,,,0.116666666666667,49.05,49,0.0499999999999972,1.39,69.6,,,49.07,48.7,,,19.42,38.3
EV204,06/06/2022,,108.7,,,14.65,99.55,49,50.55,173.42,75.47,,,99.55,49,,,12.05,36.1
EV204,06/07/2022,,0.1,,,,,,,0.99,63.24,,,100,,,,3.43,7
EV204,06/08/2022,,108.8,,,,,55,,180.16,,,,55,55,,,,
EV204,06/09/2022,,108.8,,,14.5333333333333,100,45,55,201.38,74.85,,,100,44.93,,,12.84,38.3
EV204,06/10/2022,,105.1,,,,,39,,218.73,68.73,,,100,39,,,,
EV204,06/11/2022,,99.5,,,21.85,39.3,31,,235.15,93.64,,,100,30.8,,,12.74,41.6
EV204,06/12/2022,,103,,,14.9666666666667,100,48,52,192.99,87.07,,,100,47.3,,,14.09,40.8
EV204,06/13/2022,,97.8,,,13.0333333333333,100,32,68,244.22,96.79,,,100,31.7,,,12.64,42.6
EV204,06/14/2022,,93.5,,,13.0333333333333,100,54,46,172.03,81.96,,,100,53.85,,,12.12,47.7
EV204,06/15/2022,,108.8,,,14.65,100,42,58,211.11,86.33,,,100,41.95,,,11.83,40.6
EV204,06/16/2022,,0.1,,,,,,,1.45,88.48,,,100,,,,3.88,9.5
EV204,06/17/2022,,0.1,,,,,,,0.2,72.06,,,100,,,,5.76,10.7
EV204,06/19/2022,,0.2,,,,,,,3.25,65.68,,,100,,,,3.65,8.8
EV204,06/20/2022,,111.4,,,14.9,100,33,67,230.06,85.93,,,100,33,,,13.71,42.8
EV204,06/21/2022,,100.8,,,,33.89,33,,187.73,77.67,,,85,33,,,22.75,42.8
EV204,06/22/2022,,98,,,13.1666666666667,100,58,42,160.77,81.9,,,100,58,,,11.95,49.6
EV204,06/23/2022,,109,,,,,38,,222.27,69.95,,,100,38,,,,
EV204,06/24/2022,,108.8,,,,,35,,199.23,78.58,,,91.69,35,,,,
EV204,06/25/2022,,111.4,,,15.35,100,53,47,170.56,72.41,,,100,52.84,,,11.73,39.2
EV204,06/26/2022,,106.1,,,14.7833333333333,100,61,39,152.73,68.98,,,100,60.22,,,13.86,41.5
EV204,06/27/2022,,100.2,,,14.5666666666667,94.63,39,55.63,186.67,83.64,,,94.63,38.91,,,12.8,40.7
EV204,06/28/2022,,95.7,,,,,76,,217.93,79.13,,,100,76,,,12.46,38.2
EV204,06/29/2022,,107.7,,,,,33,,241.07,83.36,,,100,33,,,12.22,42.7
EV204,06/30/2022,,112,,,,,51,,178.58,74.34,,,100,51,,,13.99,39.5
EV204,07/01/2022,,47.4,,,,,,,75.25,72.8,,,100,,,,14.7,41.1
EV204,07/02/2022,,0.1,,,,,,,4.66,75.6,,,100,,,,3.76,9.1
EV204,07/03/2022,,0.1,,,,,,,0.54,49.18,,,98.04,,,,7.97,15.7
EV204,07/07/2022,,0,,,,,,,6.49,80.95,,,97.41,,,,,
EV204,07/09/2022,,111.8,,,,,10,,285.41,,,,10,10,,,,
EV204,07/10/2022,,2.3,,,,,,,1.66,,,,,,,,,
EV204,07/11/2022,,91.9,,,,,89,,163.25,,,,89,89,,,,
EV204,07/12/2022,,93,,,,,86,,171.87,,,,86,86,,,,
EV204,07/13/2022,,109.1,,,,,28,,257.04,,,,28,28,,,,
EV204,07/14/2022,,92,,,,,74,,222.33,,,,74,74,,,,
EV204,07/15/2022,,99.1,,,,,72,,214.32,,,,72,72,,,,
EV204,07/18/2022,,80.5,,,,,76,,215.46,,,,76,76,,,,
EV204,07/19/2022,,93.6,,,,,62,,250.79,,,,62,62,,,,
EV204,07/20/2022,,109,,,,,35,,242.82,,,,35,35,,,,
EV204,07/21/2022,,10.3,,,,,,,0,,,,,,,,,
EV204,07/22/2022,,40.3,,,,,,,86.1,,,,,,,,,
EV204,07/24/2022,,0,,,,,,,8.19,,,,,,,,,
EV204,07/25/2022,,0.1,,,,,,,0.89,,,,,,,,,
EV204,07/26/2022,,0.1,,,,,,,0.14,,,,,,,,,
EV204,07/27/2022,,0.1,,,,,,,0.59,,,,,,,,,
EV204,07/29/2022,,9.6,,,,,,,22.13,,,,,,,,,
EV204,07/30/2022,,0.1,,,,,,,0.7,,,,,,,,,
EV204,08/01/2022,,50.7,,,,,97,,128.45,,,,97,97,,,,
EV204,08/02/2022,,0.1,,,,,,,6.12,,,,,,,,,
EV204,08/03/2022,,0.1,,,,,,,0.27,,,,,,,,,
EV204,08/10/2022,,0.2,,,,,,,0.56,,,,,,,,,
EV204,08/11/2022,,0,,,,,,,1.89,,,,,,,,,
EV204,08/12/2022,,112.6,,,,,24,,207.83,,,,24,24,,,,
EV204,08/13/2022,,76.7,,,,,,,133.23,,,,,,,,,
EV204,08/14/2022,,103.8,,,,,44,,123.04,,,,44,44,,,,
EV204,08/15/2022,,23.3,,,,,89,,143.34,,,,89,89,,,,
EV204,08/16/2022,,103.3,,,,,53,,141.02,,,,53,53,,,,
EV204,08/17/2022,,82.6,,,,,47,,166.44,,,,47,47,,,,
EV204,08/18/2022,,102.6,,,,,40,,224.29,,,,40,40,,,,
EV204,08/19/2022,,111.1,,,,,40,,213.94,,,,40,40,,,,
EV204,08/20/2022,,97.2,,,,,90,,151.87,,,,90,90,,,,
EV204,08/21/2022,,100.5,,,,,57,,153.39,,,,57,57,,,,
EV204,08/22/2022,,99.4,,,,,40,,214.45,,,,40,40,,,,
EV204,08/23/2022,,69.4,,,,,39,,220.95,,,,39,39,,,,
EV204,08/24/2022,,48.6,,,,,,,98.68,,,,,,,,,
EV204,08/25/2022,,82.2,,,12.45,100,57,43,162.73,78.43,,,100,56.26,,,11.62,41.7
EV204,08/26/2022,,56.4,,,12.4666666666667,100,50,50,251,79.81,,,100,49.8,,,12.46,37.6
EV204,08/27/2022,,56.7,,,10.6333333333333,100,94,,232,85.79,,,100,72.12,,,14.69,46.3
EV204,08/28/2022,,89.4,,,14.8833333333333,100,33,67,442,88.48,,,100,33,,,12.6,39.2
EV204,08/29/2022,,70.6,,,12.5333333333333,94.65,40,54.65,307,86.19,,,94.65,39.62,,,12.6,41
EV204,08/30/2022,,74.3,,,12.4666666666667,100,45,55,320,87.3,,,100,44.16,,,12.47,42.4
EV204,08/31/2022,,62.3,,,15.0166666666667,100,41,59,301,86.23,,,100,40.95,,,11.87,45.7
EV204,09/01/2022,,58.4,,,12.25,100,43,57,347,88.96,,,100,42.98,,,11.91,41.7
EV204,09/03/2022,,98.5,,,13.2166666666667,100,47,53,193.4,86.35,,,100,46.74,,,12.26,41.2
EV204,09/06/2022,,0.2,,,,,,,0.73,,,,,,,,,
EV204,09/07/2022,,0.1,,,,,,,1.45,,,,,,,,,
EV204,09/08/2022,,60.4,,,14.4166666666667,100,34,66,245,90.36,,,100,33.16,,,12.48,39.9
EV204,09/09/2022,,83.8,,,14.75,100,46,54,232,61.89,,,100,45.95,,,11.59,32.6
EV204,09/10/2022,,0,,,,,,,0.01,,,,,,,,,
EV204,09/11/2022,,100.5,,,13.8,100,46,54,195.84,73.85,,,100,46,,,12.8,40.4
EV204,09/12/2022,,90.5,,,15.1833333333333,100,37,63,291,82.94,,,100,36.25,,,12.46,44.8
EV204,09/13/2022,,75.5,,,12.45,100,55,45,208,80.74,,,100,54.65,,,12.42,42.2
EV204,09/14/2022,,95.1,,,15,100,47,53,243,76.31,,,100,46.93,,,12.22,39
EV204,09/15/2022,,107.5,,,15.2333333333333,100,48,52,190.91,76.14,,,100,47.05,,,11.78,44.9
EV204,09/16/2022,,49.3,,,15.25,100,47,53,283,76.48,,,100,46.24,,,12.05,38.2
EV204,09/17/2022,,2.5,,,0.116666666666667,46.73,47,,2.76,74.45,,,47,46.24,,,21.74,38.2
EV204,09/18/2022,,0.2,,,,,,,0.83,,,,,,,,,
EV204,09/19/2022,,100.8,,,15.2666666666667,100,38,62,219.37,83.3,,,100,37.45,,,11.92,36.9
EV204,09/20/2022,,84,,,12.25,100,51,49,182,86.95,,,100,50.83,,,12.55,39.8
EV204,09/21/2022,,100.3,,,15.15,100,46,54,187.77,61.47,,,100,46,,,11.93,50
EV204,09/22/2022,,1.4,,,0.166666666666667,46.6,46,0.600000000000001,2.34,53.53,,,46.69,46,,,17.01,37.3
EV204,09/23/2022,,101,,,15.25,100,34,66,233.63,77.88,,,100,33.22,,,12.79,41.9
EV204,09/24/2022,,84.5,,,10.5666666666667,100,57,43,317,78.62,,,100,56.45,,,13.46,50.8
EV204,09/25/2022,,109.4,,,14.95,100,43,57,202.83,72.48,,,100,43,,,12.68,45.2
EV204,09/26/2022,,49.7,,,6.88333333333333,100,75,25,97.1,73.94,,,100,50.9,,,12.35,35.4
EV204,09/27/2022,,56.9,,,12.1833333333333,100,61,39,184,75.43,,,100,60.31,,,12.14,47.2
EV204,09/28/2022,,87.7,,,12.55,100,49,51,170.87,78.61,,,100,48.07,,,12.61,38.6
EV204,09/29/2022,,0.1,,,,,,,1.52,,,,,,,,,
EV204,09/30/2022,,32.6,,,7.45,99.19,70,29.19,193,64.83,,,99.19,69.53,,,11.25,42.1
EV204,10/03/2022,,100.3,,,14.4,100,49,51,186.59,67,,,100,48.3,,,12.34,40.1
EV204,10/04/2022,,84,,,12.2833333333333,100,59,41,155.5,65.83,,,100,58.58,,,12.33,34.4
EV204,10/05/2022,,103.4,,,14.9666666666667,100,44,56,200.05,69.2,,,100,43.29,,,12.26,43.6
EV204,10/06/2022,,78.5,,,14.45,100,57,43,244,71.53,,,100,56.79,,,12.43,37.5
EV204,10/07/2022,,93,,,15.4,100,24,76,413,52.1,,,100,22.04,,,12.57,46
EV204,10/08/2022,,94.5,,,12.95,100,57,43,313,65.14,,,100,56.6,,,12.41,40.2
EV204,10/09/2022,,0.1,,,,,,,0.37,,,,,,,,,
EV204,10/10/2022,,62.3,,,12.35,99.91,55,44.91,251,73.91,,,99.91,54.72,,,12.24,37.6
EV204,10/11/2022,,8.2,,,12.6333333333333,100,62,38,145.58,72.49,,,100,61.37,,,12.56,37.6
EV204,10/12/2022,,77.4,,,12.2166666666667,100,59,41,186,65.77,,,100,59,,,12.24,42.9
EV204,10/13/2022,,94.4,,,14.55,100,43,57,376,64.69,,,100,43,,,12.57,42.5
EV204,10/14/2022,,18.3,,,2.41666666666667,,92,,26.37,61.7,,,100,91.67,,,12.75,40
EV204,10/15/2022,,0.2,,,,,,,1.2,,,,,,,,,
EV204,10/17/2022,,81,,,14.35,100,39,61,304,62.54,,,100,39,,,12.39,42.1
EV204,10/18/2022,,19.3,,,3.31666666666667,100,95,,19.14,64.99,,,100,94.65,,,18.29,45
EV204,10/19/2022,,57.9,,,12.2833333333333,100,60,40,220,74.03,,,100,60,,,12.76,36.8
EV204,10/20/2022,,0.2,,,,,,,7.48,,,,,,,,,
EV204,10/21/2022,,85.8,,,12.3833333333333,100,52,48,171.03,73.64,,,100,51.18,,,12.12,40.4
EV204,10/22/2022,,92.7,,,12.7333333333333,100,54,46,170.29,73.38,,,100,53.87,,,12.39,34.4
EV204,10/24/2022,,96.4,,,14.5166666666667,100,35,65,163.75,53.07,,,100,35,,,12.51,36.5
EV204,10/25/2022,,47.3,,,14.4,100,41,59,317,60.69,,,100,41,,,12.98,46.2
EV204,10/26/2022,,40.9,,,6.7,100,69,31,95,53.75,,,100,68.38,,,13.64,42.3
EV204,10/27/2022,,85.2,,,12.5833333333333,100,37,63,367,48.14,,,100,36.5,,,12.55,40.8
EV204,10/28/2022,,102.3,,,15.25,100,41,59,204.65,57.06,,,100,40.65,,,12.32,44.7
EV204,10/29/2022,,3.8,,,,,,,4.41,,,,,,,,,
EV204,10/31/2022,,3.4,,,4.38333333333333,100,98,2,12.99,72.06,,,100,98,,,15.11,43.7
EV204,11/01/2022,,78.5,,,14.4166666666667,96.14,36,60.14,289,65.86,,,96.14,36,,,12.8,44.7
EV204,11/02/2022,,84.8,,,15.1,100,43,57,295,66.83,,,100,42.45,,,11.43,38.1
EV204,11/03/2022,,82.7,,,12.6666666666667,100,21,79,452,46.27,,,100,20.41,,,11.48,36.1
EV204,11/04/2022,,15.1,,,0.883333333333333,100,88,12,49.07,46.91,,,100,88,,,24.1,42.7
EV204,11/05/2022,,0,,,,,,,25.4,,,,,,,,,
EV204,11/07/2022,,85.6,,,12.2666666666667,98.78,45,53.78,292,53.7,,,98.78,44.58,,,12.06,50.3
EV204,11/08/2022,,94.8,,,14.5,100,47,53,276,61.08,,,100,47,,,12.59,46.2
EV204,11/09/2022,,63.4,,,11.3833333333333,93.05,36,57.05,186,47.32,,,93.05,35.86,,,12.15,37.6
EV204,11/10/2022,,65.4,,,14.5833333333333,100,10,90,401,48.26,,,100,10,,,12.65,49.1
EV204,11/11/2022,,69.9,,,15.5666666666667,100,14,86,351,40.73,,,100,13.61,,,12.14,37.5
EV204,11/12/2022,,97.4,,,12.8333333333333,99.87,5,94.87,308.59,45.71,,,99.87,4.93,,,12.63,38.6
EV204,11/14/2022,,65.9,,,12.6166666666667,95.48,27,68.48,411,43.71,,,95.48,26.73,,,12.29,37.7
EV204,11/15/2022,,42.3,,,8.33333333333333,100,32,68,344,37.9,,,100,32,,,12.71,37
EV204,11/16/2022,,73.5,,,11.6,,27,,219.49,46.43,,,97.19,27,,,12.64,41.8
EV204,11/18/2022,,0.6,,,,,,,4.98,,,,,,,,,
EV204,11/19/2022,,106.9,,,14.4333333333333,100,15,85,296.08,38.95,,,100,15,,,11.78,41.5
EV204,11/20/2022,,0,,,,,,,0.41,,,,,,,,,
EV204,11/21/2022,,91.8,,,10.4333333333333,100,45,55,250.79,32,,,100,45,,,0,
EV204,11/22/2022,,87.9,,,12.1,,42,,182.36,53,,,96.82,42,,,12.05,43.4
EV204,11/23/2022,,93.1,,,12.9833333333333,100,27,73,231,50.13,,,100,26.54,,,13.14,41.6
EV204,11/24/2022,,0,,,,,,,0.03,,,,,,,,,
EV204,11/25/2022,,95,,,13.2166666666667,100,50,50,182.49,55.63,,,100,49.69,,,13.34,36.1
EV204,11/28/2022,,28,,,3.5,100,85,15,63.01,55.81,,,100,84.85,,,14.63,45.9
EV204,12/01/2022,,85.1,,,12.4333333333333,100,39,61,216.65,32,,,100,39,,,0,
EV204,12/02/2022,,63.9,,,11.8,100,51,49,161,47.75,,,100,50.96,,,14.54,42.9
EV204,12/03/2022,,60.6,,,11.8,100,76,24,163,48.09,,,100,65.79,,,14.19,42.2
EV204,12/04/2022,,62.5,,,9.96666666666667,90.97,51,39.97,141.72,51.93,,,90.97,51,,,15.82,48.5
EV204,12/05/2022,,0,,,,,,,3.18,,,,,,,,,
EV204,12/06/2022,,85.9,,,12.2833333333333,100,45,55,85.9,52.26,,,100,45,,,11.82,42.3
EV204,12/07/2022,,87.1,,,12.5833333333333,100,24,76,266.57,50.43,,,100,23.88,,,12.85,43.7
EV204,12/08/2022,,102,,,14.45,100,27,73,258.98,48.07,,,100,26.77,,,12.42,44.1
EV204,12/09/2022,,77.4,,,9.75,100,53,47,179,48.49,,,100,53,,,12.76,40.3
EV204,12/10/2022,,0,,,,,,,0.24,,,,,,,,,
EV204,12/11/2022,,0,,,,,,,0.01,,,,,,,,,
EV204,12/12/2022,,102.5,,,15.05,100,26,74,255.64,49.43,,,100,26,,,11.97,40.1
EV204,12/13/2022,,1.7,,,0.166666666666667,27.27,26,1.27,4,36.43,,,27.27,26,,,16.82,40.1
EV204,12/14/2022,,48.4,,,6.71666666666667,100,64,36,135.46,41.77,,,100,63.62,,,12.61,37.3
EV204,12/15/2022,,86,,,12.1166666666667,100,17,83,276,39.56,,,100,17,,,12.57,40
EV204,12/16/2022,,77.2,,,10.8333333333333,100,30,70,247.8,38.39,,,100,30,,,12.89,42.9
EV204,12/23/2022,,1.8,,,0.4,25.08,21,4.08,10,10.66,,,25.08,21,,,9.46,20.1
EV204,12/26/2022,,107.5,,,14.5833333333333,100,21,79,257,48.64,,,100,21,,,12.83,40.9
EV204,12/28/2022,,0,,,,,,,0.38,,,,,,,,,
EV204,12/29/2022,,0.5,,,,,,,6.41,,,,,,,,,
EV204,12/31/2022,,0,,,,,100,,1.52,,,,100,100,,,,
EV204,01/03/2023,,0,,,,,99,,4.97,,,,99,99,,,,
EV204,01/04/2023,,0,,,,,,,5.07,,,,,,,,,
EV204,01/05/2023,,95.8,,,13.0166666666667,100,26,74,239,37.98,,,100,25.67,,,12.98,40.1
EV204,01/06/2023,,109.8,,,15.2,100,25,75,261.94,44.82,,,100,24.42,,,12.08,32.6
EV204,01/07/2023,,2.4,,,0.133333333333333,25.22,25,0.219999999999999,10.96,38.91,,,25.22,24.42,,,14.29,25.9
EV204,01/08/2023,,0,,,,,,,0.24,,,,,,,,,
EV204,01/09/2023,,0,,,,,,,0.01,,,,,,,,,
EV204,01/10/2023,,107.1,,,14.45,100,39,61,218.15,55.87,,,100,39,,,11.97,43.7
EV204,01/11/2023,,96.6,,,12.8833333333333,100,27,73,259.64,43.16,,,100,26.37,,,12.07,36.3
EV204,01/12/2023,,55.9,,,8.23333333333333,100,64,36,134.37,47.6,,,100,64,,,11.73,31.4
EV204,01/27/2023,,0.1,,,,,,,1.65,,,,,,,,,
EV204,01/29/2023,,40.3,,,5.26666666666667,100,59,41,152.79,17.89,,,100,59,,,13.06,34.2
EV204,01/30/2023,,65.3,,,11.9,91.12,52,39.12,309.09,18.7,,,94,25.28,,,12.78,42.9
EV204,01/31/2023,,48.8,,,7.05,100,41,59,180,27.03,,,100,41,,,13.06,36.2
EV204,02/01/2023,,0.2,,,,,,,7.07,,,,,,,,,
EV204,02/02/2023,,84.5,,,12.6333333333333,91.96,18,73.96,246,46.96,,,91.96,17.35,,,11.94,34.7
EV204,02/03/2023,,85.9,,,12.5166666666667,100,51,49,178.08,59.87,,,100,50.84,,,12.01,39
EV204,02/04/2023,,68.5,,,10.75,100,96,,123.05,55,,,100,75.45,,,14.06,47.7
EV204,02/05/2023,,107.2,,,14.8,100,45,55,202.16,49.5,,,100,45,,,11.47,34
EV204,02/06/2023,,85.9,,,12.4,100,52,48,174.54,48.92,,,100,51.95,,,11.18,36.9
EV204,02/07/2023,,83.4,,,12.35,100,35,65,231.64,50.6,,,100,34.29,,,12.13,40.8
EV204,02/08/2023,,85,,,12.3,100,47,53,193.08,51.02,,,100,46.23,,,12.45,39.8
EV204,02/09/2023,,79.2,,,11.6166666666667,99.2,8,91.2,285,42.13,,,99.2,7.8,,,12.02,37.7
EV204,02/10/2023,,103.5,,,15.0333333333333,100,9,91,303.18,46.54,,,100,9,,,11.98,44.2
EV204,02/11/2023,,96.3,,,13.25,100,43,57,207.6,54.01,,,100,42.39,,,12.95,38.3
EV204,02/12/2023,,104,,,14.8333333333333,100,48,52,186.88,50.34,,,100,48,,,11.45,38.5
EV204,02/13/2023,,85.9,,,12.3,100,60,40,153.7,56.34,,,100,59.25,,,11.56,47.3
EV204,02/14/2023,,70.7,,,10.1333333333333,100,59,41,154.71,50.32,,,100,58.89,,,11.81,44.8
EV204,02/15/2023,,48.9,,,6.81666666666667,100,26,74,250,27.35,,,100,25.7,,,11.46,28.9
EV204,02/16/2023,,86.4,,,12.6333333333333,100,25,75,265.84,32.74,,,100,25,,,11.05,30.2
EV204,02/17/2023,,101.5,,,14.6166666666667,100,40,60,212.37,42.01,,,100,40,,,11.81,36.7
EV204,02/18/2023,,93.8,,,12.8833333333333,100,47,53,192.27,52.74,,,100,46.28,,,12.86,38.1
EV204,02/19/2023,,104,,,15,100,48,52,185.63,50.82,,,100,48,,,11.43,36.2
EV204,02/20/2023,,86.1,,,12.2833333333333,100,56,44,166.5,56.55,,,100,55.48,,,11.41,42.2
EV204,02/21/2023,,84.8,,,12.25,100,53,47,173.81,60.51,,,100,53,,,12.15,42.2
EV204,02/22/2023,,72.8,,,10.9,100,21,79,280.03,21.65,,,100,21,,,10.67,28.6
EV204,02/23/2023,,63.6,,,10.8666666666667,100,32,68,292.45,21.47,,,100,32,,,13.08,48
EV204,02/24/2023,,53.7,,,7.41666666666667,100,55,45,164,36.34,,,100,55,,,13.29,40
EV204,02/25/2023,,54.4,,,7.31666666666667,100,75,25,102.46,43.62,,,100,74.15,,,13.59,42.7
EV204,02/26/2023,,104.1,,,14.9833333333333,100,51,49,176.39,53.7,,,100,51,,,11.42,36.3
EV204,02/27/2023,,84.9,,,12.35,100,56,44,164.63,52.35,,,100,55.9,,,12.44,37.4
EV204,02/28/2023,,14.6,,,0.833333333333333,100,97,3,24,45.73,,,100,97,,,22.36,52.5
EV204,03/01/2023,,75.1,,,12.5666666666667,100,87,,204.23,40.42,,,100,65.01,,,13.92,48
EV204,03/02/2023,,86.8,,,12.8,100,50,50,181.54,50.02,,,100,49.78,,,11.42,33.3
EV204,03/03/2023,,0.2,,,,,,,18.08,,,,,,,,,
EV204,03/04/2023,,104.2,,,14.7166666666667,100,21,79,275.84,44.64,,,100,21,,,11.97,40.1
EV204,03/05/2023,,0,,,,,,,0.1,,,,,,,,,
EV204,03/06/2023,,84.6,,,12.4333333333333,99.61,44,55.61,194.6,49.87,,,99.61,43.71,,,11.38,41.1
EV204,03/07/2023,,83.6,,,12.1166666666667,100,36,64,226.49,40.92,,,100,36,,,11.92,41.7
EV204,03/08/2023,,56.5,,,8.08333333333333,100,57,43,159.14,43.07,,,100,57,,,12.6,37
EV204,03/09/2023,,61.2,,,12.4,100,54,46,120.87,55.55,,,100,53.66,,,11.38,36.2
EV204,03/10/2023,,101.6,,,14.35,100,50,50,182.05,56.9,,,100,49.41,,,12.07,39
EV204,03/11/2023,,94.9,,,13.5833333333333,100,59,41,154.94,57.57,,,100,58.41,,,12.77,37
EV204,03/13/2023,,86,,,12.4166666666667,100,55,45,166.15,52.04,,,100,54.85,,,11.75,46.4
EV204,03/14/2023,,84.5,,,12.3,100,62,38,143.94,63,,,100,61.55,,,12.44,44.6
EV204,03/15/2023,,48.9,,,6.85,100,79,21,85.76,63.92,,,100,78.28,,,12.84,39.9
EV204,03/16/2023,,93.2,,,14.8666666666667,100,65,35,256.27,43.31,,,100,64.47,,,14.19,49.9
EV204,03/17/2023,,86,,,12.1833333333333,100,49,51,185.46,47.87,,,100,48.87,,,12.44,42.6
EV204,03/18/2023,,107.5,,,14.6666666666667,100,42,58,206.58,49.71,,,100,41.98,,,11.8,38.5
EV204,03/19/2023,,105.1,,,14.8,100,44,56,201.57,53.8,,,100,43.27,,,12.88,36.4
EV204,03/20/2023,,85.9,,,12.2,100,60,40,143.07,56.19,,,100,-1.9,,,11.87,43.4
EV204,03/21/2023,,85.9,,,12.3333333333333,100,60,40,150.27,57.92,,,100,59.6,,,12.04,44.6
