Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC,Percent Idling Time,Drive Cycle,Average Speed,Maximum Speed
EV205,08/09/2021,,101.3,,,24.2166666666667,53.72,51,,171,85.82,,,100,50.4,,,12.37,43.8
EV205,08/10/2021,,97.5,,,15.0833333333333,100,50,50,174,88.51,,,100,50,,,13.17,42.1
EV205,08/11/2021,,86.6,,,21.6666666666667,50.79,59,,166.68,84.73,,,100,50.06,,,13.52,42.1
EV205,08/12/2021,,101.9,,,15.0166666666667,100,49,51,189.56,86.87,,,100,48.81,,,13.16,41.5
EV205,08/13/2021,,98.2,,,24,49.42,56,,167.59,81.29,,,100,48.81,,,13.34,41.5
EV205,08/14/2021,,106.1,,,24.1833333333333,56.06,47,,197.4,81.68,,,100,46.92,,,13.1,43.5
EV205,08/15/2021,,98.3,,,24,47.69,58,,166.64,81.35,,,100,47,,,12.87,39.9
EV205,08/16/2021,,100.9,,,24.1833333333333,57.61,51,,174,83.02,,,100,50.14,,,12.08,43
EV205,08/17/2021,,86.3,,,12.9166666666667,100,54,46,177.22,89.26,,,100,53.89,,,12.55,37.8
EV205,08/18/2021,,83.3,,,12.8166666666667,100,55,45,175.21,89.46,,,100,54.2,,,13.34,39.2
EV205,08/19/2021,,95.3,,,14.9,100,62,38,146.84,74.51,,,100,61.54,,,12.52,42.7
EV205,08/20/2021,,99.1,,,14.9166666666667,100,57,43,168.61,78.57,,,100,56.29,,,12.88,44.3
EV205,08/21/2021,,116.2,,,15.1333333333333,100,51,49,187,76.06,,,100,51,,,13.31,38.6
EV205,08/22/2021,,116.3,,,14.9,100,45,55,203.25,85.32,,,100,45,,,13.45,43.7
EV205,08/23/2021,,116.1,,,14.9833333333333,100,44,56,207.4,86.92,,,100,43.9,,,12.81,47
EV205,08/24/2021,,115.9,,,15.25,100,42,58,225,89.77,,,100,41.66,,,11.35,39.9
EV205,08/25/2021,,108.1,,,15.3833333333333,100,45,55,200.82,83.41,,,100,44.66,,,12.98,47.3
EV205,08/26/2021,,114.8,,,15.1333333333333,100,49,51,192.41,80.59,,,100,48.75,,,12.17,34.8
EV205,08/27/2021,,5.1,,,0.483333333333333,49.58,49,0.579999999999998,7.75,74.55,,,49.64,48.75,,,14.38,33.5
EV205,08/28/2021,,116.1,,,15.05,100,44,56,213,86.13,,,100,43.24,,,13.66,43
EV205,08/29/2021,,116.4,,,15.05,79.7,29,50.7,177.82,80.85,,,79.7,28.61,,,13.68,43.1
EV205,08/30/2021,,115.3,,,,,46,,199.9,,,,46,46,,,,
EV205,08/31/2021,,107.7,,,14.9666666666667,100,44,56,208.07,90.54,,,100,44,,,12.61,37.1
EV205,09/01/2021,,104,,,15.1666666666667,100,52,48,178.3,81.62,,,100,51.12,,,12.83,38.2
EV205,09/02/2021,,120.7,,,,52.59,52,,184.05,74.85,,,52.59,51.12,,,14.91,34.2
EV205,09/03/2021,,120.6,,,14.9666666666667,100,50,50,184.71,77.05,,,100,50,,,12.33,39.4
EV205,09/04/2021,,0.5,,,,,,,0.7,,,,,,,,,
EV205,09/07/2021,,22.9,,,2.3,100,89,11,45.83,90.67,,,100,89,,,15.1,47.8
EV205,09/09/2021,,95.6,,,,,32,,198.65,,,,32,32,,,,
EV205,09/10/2021,,56.1,,,6.6,99.91,64,35.91,141.35,100.66,,,100,63.5,,,12.43,40.3
EV205,09/11/2021,,1,,,0.383333333333333,,100,,6.46,79.76,,,100,99.47,,,7.74,26.8
EV205,09/12/2021,,109.1,,,15.4666666666667,99.23,50,49.23,170.47,79.54,,,99.23,49.92,,,12.54,40.2
EV205,09/13/2021,,109.1,,,15.0666666666667,100,51,49,181.96,81.24,,,100,50.99,,,13.4,42.6
EV205,09/14/2021,,113.8,,,,52.4,51,,168.13,76.11,,,57,50.99,,,17.21,40.4
EV205,09/15/2021,,90.8,,,21.1,57.4,54,,176.21,75.66,,,100,53.7,,,12.88,43.6
EV205,09/16/2021,,110.6,,,15.3333333333333,97.49,42,55.49,206,85.7,,,97.49,41.23,,,12.79,38
EV205,09/17/2021,,97.6,,,15.25,100,62,38,148.42,68.71,,,100,61.27,,,12.77,36.8
EV205,09/18/2021,,117.6,,,15.1666666666667,98.46,44,54.46,197.42,83.16,,,98.46,43.41,,,11.58,43.1
EV205,09/19/2021,,110.3,,,14.65,100,56,44,172.22,84.22,,,100,55.58,,,12.27,46.7
EV205,09/20/2021,,83.5,,,,,,,129.7,,,,,,,,,
EV205,09/21/2021,,110.2,,,15.5666666666667,99.9,53,46.9,165,65.49,,,99.9,52.61,,,12.45,40.7
EV205,09/22/2021,,95.4,,,12.3666666666667,99.18,54,45.18,173.77,76.76,,,99.18,53.63,,,12.53,43.6
EV205,09/23/2021,,100.6,,,15.4333333333333,99.38,52,47.38,163.11,77.19,,,99.38,51.88,,,12.6,42.4
EV205,09/24/2021,,87.3,,,12.4,100,64,36,145.92,72.16,,,100,63.13,,,12.74,35.4
EV205,09/25/2021,,118.6,,,14.95,99.08,47,52.08,187,80.94,,,99.08,46.9,,,12.07,43.4
EV205,09/26/2021,,115.9,,,15.0166666666667,100,51,49,186.37,83.82,,,100,50.63,,,13.02,38.5
EV205,09/27/2021,,101.9,,,15.3833333333333,99.47,47,52.47,181.97,82.76,,,99.47,46.84,,,13.06,44.8
EV205,09/28/2021,,86.7,,,12.45,99.63,60,39.63,146.97,79.86,,,99.63,59.95,,,13.03,40.8
EV205,09/29/2021,,89.1,,,12.3166666666667,100,64,36,140.11,65.49,,,100,63.58,,,12.44,40.2
EV205,09/30/2021,,104.9,,,,,42,,207.61,,,,42,42,,,,
EV205,10/01/2021,,103.9,,,15.1833333333333,100,57,43,165.4,66.27,,,100,56.92,,,13,45.6
EV205,10/02/2021,,7.2,,,0.466666666666667,58.73,57,1.73,6.31,63.47,,,58.77,56.92,,,19.44,45.6
EV205,10/04/2021,,82.8,,,12.5333333333333,97.63,58,39.63,147.66,77.63,,,97.63,57.79,,,12.61,44.9
EV205,10/05/2021,,108.6,,,15.25,100,56,44,167.26,75.9,,,100,55.52,,,11.76,36.5
EV205,10/06/2021,,91.2,,,12.3333333333333,100,59,41,149.97,72.9,,,100,58.65,,,59,100
EV205,10/07/2021,,99.8,,,16.75,96.54,47,49.54,166.47,73.44,,,96.54,46.84,,,12.39,38.3
EV205,10/08/2021,,95.3,,,12.25,100,61,39,151.15,72.81,,,100,60.49,,,12.12,38.3
EV205,10/09/2021,,116.2,,,15.3,99.02,50,49.02,177,67.07,,,99.02,49.1,,,11.77,43.5
EV205,10/10/2021,,139.8,,,17.2166666666667,100,29,71,257.68,62.57,,,100,29,,,13.91,47.7
EV205,10/11/2021,,50.8,,,,,,,98.03,,,,,,,,,
EV205,10/12/2021,,6.7,,,0.283333333333333,98.82,95,3.81999999999999,13,53.63,,,98.82,95,,,27.08,53
EV205,10/14/2021,,0,,,,,,,1.17,,,,,,,,,
EV205,10/15/2021,,84,,,12.4666666666667,92.61,46,46.61,172,54.84,,,99,45.55,,,12.29,41.5
EV205,10/16/2021,,0.1,,,,,,,4.63,,,,,,,,,
EV205,10/17/2021,,0,,,,,,,0.07,,,,,,,,,
EV205,10/18/2021,,82.9,,,12.5666666666667,100,62,38,147.51,69.1,,,100,61.88,,,12.47,39.5
EV205,10/19/2021,,106.7,,,15.2333333333333,100,39,61,215.1,56.54,,,100,39,,,13.66,40
EV205,10/20/2021,,110.2,,,,40.58,39,,198.02,46.15,,,48,39,,,19.34,36.9
EV205,10/21/2021,,110.3,,,24.5166666666667,47.75,35,,225,53.05,,,100,34.41,,,12.43,39.3
EV205,10/22/2021,,6.1,,,0.516666666666667,36.54,35,1.54,11.56,50.76,,,36.7,34.41,,,15.01,39.3
EV205,10/23/2021,,116.1,,,15.2166666666667,96.68,45,51.68,183,65.92,,,96.68,44.41,,,11.79,37.4
EV205,10/24/2021,,5.8,,,0.483333333333333,45.9,45,0.899999999999999,7.47,60.51,,,45.9,44.41,,,13.44,35.3
EV205,10/25/2021,,109.8,,,15.1166666666667,95.05,38,57.05,203,64.53,,,95.05,37.77,,,11.9,44.1
EV205,10/26/2021,,6.1,,,0.616666666666667,40.1,38,2.1,15.51,56.59,,,40.1,37.77,,,14.65,38.6
EV205,10/27/2021,,89.1,,,12.3833333333333,95.16,42,53.16,197.35,58.52,,,100,41.31,,,12.68,44.7
EV205,10/28/2021,,105.3,,,15.45,95.42,37,58.42,209.21,57.48,,,95.42,36.67,,,12.78,38
EV205,10/29/2021,,95.1,,,12.35,97.23,52,45.23,180.62,68.03,,,97.23,51.32,,,12.6,44.9
EV205,10/30/2021,,104.1,,,15.3,100,46,54,178.08,64.89,,,100,46,,,13.29,38.7
EV205,10/31/2021,,58.3,,,8.21666666666667,95.84,53,42.84,143,46.89,,,95.84,52.67,,,11.93,38.1
EV205,11/02/2021,,6.6,,,0.233333333333333,92.87,90,2.87,13,40.19,,,92.87,89.83,,,31.93,52.4
EV205,11/03/2021,,0,,,,,99,,1.8,,,,99,99,,,,
EV205,11/05/2021,,50,,,1.88333333333333,99.54,81,18.54,66.43,78.24,,,99.54,81,,,32.94,60.9
EV205,11/08/2021,,80.2,,,,,28,,183.69,,,,28,28,,,,
EV205,11/09/2021,,107.9,,,,27.94,25,,247.96,45.06,,,27.94,24.52,,,16.74,39.9
EV205,11/10/2021,,100.5,,,,25.29,24,,218.35,48.32,,,31,24,,,22.29,39.9
EV205,11/11/2021,,107.9,,,,30.84,23,,251.97,49.58,,,30.88,23,,,13.87,36.3
EV205,11/12/2021,,102.3,,,,23.31,23,,224.01,46.49,,,34,22.82,,,18.61,41.2
EV205,11/13/2021,,42.2,,,0.2,34.49,34,,76.23,48.3,,,34.5,33.51,,,21.13,41.9
EV205,11/14/2021,,57.7,,,7.96666666666667,93.55,62,31.55,115,59.94,,,93.55,61.35,,,13.66,48.4
EV205,11/16/2021,,83.4,,,,,,,121.86,,,,,,,,,
EV205,11/17/2021,,83,,,,,100,,245.48,,,,100,100,,,,
EV205,11/18/2021,,105.2,,,15.1166666666667,90.07,19,71.07,245.3,46.53,,,90.07,18.87,,,12.99,38.9
EV205,11/19/2021,,107,,,,22.58,19,,206.24,41.38,,,43,18.87,,,15.77,38.9
EV205,11/20/2021,,2.2,,,0.166666666666667,43.23,43,0.229999999999997,3.82,50,,,43.29,42.7,,,16.39,42.6
EV205,11/22/2021,,110.4,,,,,28,,243.82,,,,28,28,,,,
EV205,11/23/2021,,75.9,,,24.5,28.33,40,,133,54.53,,,100,26.14,,,13.83,50.9
EV205,11/24/2021,,120.9,,,,41.21,23,,253.37,57.14,,,41.25,23,,,17.83,39.5
EV205,11/25/2021,,2.2,,,0.133333333333333,23.23,23,0.23,4.87,40.15,,,23.23,22.38,,,23.56,37.2
EV205,11/26/2021,,110.5,,,,,45,,184.2,,,,45,45,,,,
EV205,11/27/2021,,6.4,,,0.466666666666667,45.29,44,1.29,8.15,61.15,,,89,43.44,,,15.34,38.4
EV205,11/29/2021,,110.7,,,15.15,98.13,46,52.13,189,67.86,,,98.13,45.53,,,12.08,44.1
EV205,11/30/2021,,110.6,,,15.3833333333333,98.77,44,54.77,193.43,58.73,,,98.77,43.85,,,13.23,56.9
EV205,12/01/2021,,111.4,,,,46.06,44,,168.25,59.42,,,53,43.85,,,15.41,56.9
EV205,12/02/2021,,6.2,,,0.683333333333333,52.52,51,1.52,7.46,64.01,,,100,50.42,,,13.47,36.9
EV205,12/03/2021,,0.1,,,,,,,2.4,,,,,,,,,
EV205,12/06/2021,,73.3,,,,,10,,285.8,,,,10,10,,,,
EV205,12/07/2021,,0,,,,,,,0.77,,,,,,,,,
EV205,12/08/2021,,106,,,,25.38,23,,254.81,32,,,25.38,23,,,0,
EV205,12/09/2021,,114.3,,,,25.38,23,,261.94,53.17,,,26,23,,,13.91,35.3
EV205,12/10/2021,,92.4,,,,25.58,18,,285.01,43.33,,,25.58,18,,,18.25,35.9
EV205,12/11/2021,,100.6,,,,,24,,252.7,,,,24,24,,,,
EV205,12/13/2021,,82.9,,,,,,,186.87,,,,,,,,,
EV205,12/14/2021,,84.5,,,,,89,,175.84,,,,89,89,,,,
EV205,12/15/2021,,83,,,,,76,,230.84,,,,76,76,,,,
EV205,12/16/2021,,10.4,,,,,,,32.14,,,,,,,,,
EV205,12/18/2021,,0.4,,,,,,,6.95,,,,,,,,,
EV205,12/20/2021,,0.4,,,,,,,36.62,,,,,,,,,
EV205,12/22/2021,,0,,,,,,,2.59,,,,,,,,,
EV205,12/23/2021,,0,,,,,,,11.51,,,,,,,,,
EV205,12/24/2021,,100.2,,,,,67,,249.35,,,,67,67,,,,
EV205,12/25/2021,,78.5,,,,,93,,162.54,,,,93,93,,,,
EV205,12/26/2021,,104.2,,,,,25,,268.9,,,,25,25,,,,
EV205,12/27/2021,,95.7,,,,25.3,24,,297.68,44.07,,,65,23.55,,,19.23,41.9
EV205,12/28/2021,,114.5,,,,,19,,288.22,,,,19,19,,,,
EV205,12/29/2021,,87.1,,,,19.34,18,,248.45,31.19,,,78,18,,,25.86,45.5
EV205,12/30/2021,,116.2,,,,,26,,267.35,,,,26,26,,,,
EV205,12/31/2021,,0.3,,,,,,,0.59,,,,,,,,,
EV205,01/01/2022,,29.1,,,,,,,125.43,,,,,,,,,
EV205,01/02/2022,,79.1,,,,,100,,253.92,,,,100,100,,,,
EV205,01/03/2022,,100.3,,,,,66,,223.37,,,,66,66,,,,
EV205,01/04/2022,,114.6,,,,,31,,246.69,,,,31,31,,,,
