Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Percent Idling Time,Drive Cycle,HV Acces. Energy,LV Acces. Energy,Elect. Heater Energy,Traction Energy
EV076,01/12/2020 06:57,01/12/2020 07:23,6.84,,,0.38333333333333336,91,88,3,13.05,26,,,,,0.53,1.07,0,11.45
EV076,01/12/2020 07:49,01/12/2020 08:21,9.01,,,0.55,88,85,3,14.91,21,,,,,0.46,1.68,0,12.77
EV076,01/12/2020 08:50,01/12/2020 09:23,9.01,,,0.55,84,81,3,14.91,22,,,,,0.57,1.87,0,12.47
EV076,01/12/2020 09:49,01/12/2020 10:24,9.09,,,0.5833333333333334,81,78,3,16.78,26,,,,,0.82,1.75,0,14.21
EV076,01/12/2020 10:50,01/12/2020 11:23,9.01,,,0.5666666666666667,78,74,4,16.78,29,,,,,0.81,1.67,0,14.3
EV076,01/12/2020 11:49,01/12/2020 12:24,8.93,,,0.6,74,71,3,14.91,31,,,,,0.65,1.77,0,12.48
EV076,01/12/2020 12:50,01/12/2020 13:24,9.01,,,0.5833333333333334,70,67,3,14.91,33,,,,,0.8,1.63,0,12.49
EV076,01/12/2020 13:50,01/12/2020 14:23,8.850000000000001,,,0.5666666666666667,67,64,3,14.91,32,,,,,0.58,1.69,0,12.64
EV076,01/12/2020 14:49,01/12/2020 15:10,6.21,,,0.36666666666666664,64,62,2,9.32,32,,,,,0.44,1.08,0,7.81
EV076,01/13/2020 05:57,01/13/2020 17:09,145.87,,,10.733333333333333,91,35,56,262.82,28,,,,,11.91,30.9,0,220.02
EV076,01/14/2020 06:26,01/14/2020 06:54,6.84,,,0.48333333333333334,89,87,2,11.18,27,,,,,0.38,1.31,0,9.5
EV076,01/14/2020 07:22,01/14/2020 11:58,45.05,,,3.3333333333333335,87,72,15,70.83,37,,,,,3.9,9.29,0,57.65
EV076,01/14/2020 12:21,01/14/2020 12:57,8.93,,,0.6,72,68,4,14.91,44,,,,,0.61,1.51,0.29,12.5
EV076,01/14/2020 13:21,01/14/2020 14:55,17.71,,,1.2666666666666666,68,62,6,29.82,44,,,,,1.23,3.32,1.73,23.56
EV076,01/14/2020 15:19,01/14/2020 15:41,6.06,,,0.38333333333333336,62,60,2,9.32,39,,,,,0.38,1.11,0,7.83
EV076,01/15/2020 06:10,01/15/2020 16:34,130.18,,,9.983333333333333,91,41,50,231.14,34,,,,,13.38,26.54,0,191.22
EV076,01/16/2020 05:52,01/16/2020 12:19,78.29,,,6.4,88,60,28,134.21,36,,,,,5.7,14.79,0.56,113.15
EV076,01/16/2020 13:03,01/16/2020 13:45,8.31,,,0.6833333333333333,60,57,3,13.05,49,,,,,0.95,1.37,0,10.73
EV076,01/16/2020 15:39,01/16/2020 16:17,6.91,,,0.5166666666666667,54,53,1,7.46,46,,,,,0.44,1.26,0,5.76
EV076,01/17/2020 06:27,01/17/2020 11:00,42.8,,,3.5833333333333335,90,74,16,74.56,35,,,,,4.16,9.72,0,60.68
EV076,01/17/2020 11:26,01/17/2020 15:56,44.82,,,4.25,74,56,18,82.02,31,,,,,4.32,12.1,0.56,65.04
EV076,01/17/2020 19:06,01/17/2020 19:36,12.12,,,0.45,54,49,5,22.37,28,,,,,0.29,1.16,0,20.92
EV076,01/18/2020 07:20,01/18/2020 11:20,75.81,,,3.8833333333333333,89,62,27,126.75,23,,,,,2.82,10.45,0.32,113.16
EV076,01/18/2020 13:00,01/18/2020 13:56,17.09,,,0.8666666666666667,61,54,7,31.69,31,,,,,0.85,2.83,0,28.01
EV076,01/19/2020 06:08,01/19/2020 16:11,133.28,,,9.966666666666667,90,36,54,253.5,28,,,,,13.87,25.83,0,213.8
EV076,01/20/2020 06:03,01/20/2020 16:10,130.02,,,9.966666666666667,90,39,51,236.73,29,,,,,11.2,24.12,0,201.41
EV076,01/21/2020 06:03,01/21/2020 16:24,80.86,,,10.183333333333334,90,51,39,180.81,41,,,,,12.99,24.54,0,143.27
EV076,01/22/2020 06:57,01/22/2020 07:29,6.68,,,0.55,89,86,3,16.78,37,,,,,1.05,1.27,0,14.45
EV076,01/22/2020 07:52,01/22/2020 09:25,17.79,,,1.2333333333333334,85,78,7,35.42,32,,,,,2.11,3.41,0,29.89
EV076,01/22/2020 09:52,01/22/2020 10:24,8.78,,,0.55,78,74,4,16.78,33,,,,,0.65,1.5,0,14.62
EV076,01/22/2020 10:50,01/22/2020 11:22,8.7,,,0.55,74,70,4,16.78,36,,,,,0.62,1.54,0,14.61
EV076,01/22/2020 11:51,01/22/2020 12:25,8.7,,,0.5833333333333334,70,66,4,16.78,38,,,,,0.58,1.53,0,14.66
EV076,01/22/2020 12:51,01/22/2020 13:22,8.7,,,0.5166666666666667,66,62,4,18.64,38,,,,,0.54,1.44,0,16.66
EV076,01/22/2020 13:51,01/22/2020 14:29,8.93,,,0.6,62,58,4,18.64,39,,,,,0.73,1.62,0,16.29
EV076,01/22/2020 14:52,01/22/2020 15:10,5.83,,,0.31666666666666665,58,56,2,11.18,40,,,,,0.51,0.96,0,9.71
EV076,01/23/2020 15:25,01/23/2020 23:59,78.36999999999999,,,7.6,91,60,31,143.53,35,,,,,7.6,19.22,0,116.71
EV076,01/24/2020 00:21,01/24/2020 00:40,5.75,,,0.3333333333333333,59,58,1,7.46,32,,,,,0.31,0.89,0,6.26
EV076,01/24/2020 15:30,01/24/2020 23:59,99.57,,,8.333333333333334,88,45,43,201.31,35,,,,,11.04,21.74,0.96,167.57
EV076,01/25/2020 00:01,01/25/2020 02:23,33.01,,,2.15,45,32,13,63.38,32,,,,,2.66,6.08,0,54.63
EV076,01/25/2020 00:00,01/25/2020 12:27,81.09,,,5.466666666666667,90,35,55,152.85,35,,,,,7.04,14.55,0.33,130.92
EV076,01/25/2020 14:18,01/25/2020 17:02,27.650000000000002,,,2.6333333333333333,65,54,11,54.06,38,,,,,3.43,7.17,0,43.46
EV076,01/26/2020 06:01,01/26/2020 16:27,81.01,,,10.216666666666667,90,55,35,165.9,39,,,,,14.16,25.18,0,126.55
EV076,01/27/2020 15:27,01/27/2020 23:59,79.38,,,8.45,89,60,29,136.07,32,,,,,6.45,20.82,0,108.8
EV076,01/28/2020 00:00,01/28/2020 00:40,11.65,,,1.0333333333333334,60,58,2,14.91,27,,,,,0.69,1.89,0,12.34
EV076,01/28/2020 06:22,01/28/2020 06:56,6.84,,,0.5833333333333334,90,87,3,13.05,26,,,,,0.48,1.69,0.32,10.56
EV076,01/28/2020 07:20,01/28/2020 09:56,26.8,,,1.9833333333333334,86,77,9,44.74,23,,,,,2.05,6.3,0,36.39
EV076,01/28/2020 10:21,01/28/2020 10:56,8.78,,,0.5833333333333334,77,74,3,14.91,31,,,,,0.5,1.79,0,12.62
EV076,01/28/2020 11:21,01/28/2020 11:56,8.7,,,0.5833333333333334,74,70,4,14.91,34,,,,,0.82,1.58,0,12.51
EV076,01/28/2020 12:21,01/28/2020 12:56,8.7,,,0.5833333333333334,70,67,3,14.91,37,,,,,0.59,1.33,0,12.99
EV076,01/28/2020 13:21,01/28/2020 13:59,8.78,,,0.55,67,64,3,13.05,37,,,,,0.53,1.16,0,11.36
EV076,01/28/2020 14:34,01/28/2020 15:42,14.99,,,0.9166666666666666,59,54,5,26.1,37,,,,,1.01,2.7,0,22.39
EV076,01/29/2020 06:11,01/29/2020 16:31,129.94,,,10.1,90,36,54,253.5,33,,,,,14.66,27.97,0.77,210.1
EV076,01/30/2020 05:50,01/30/2020 16:48,141.59,,,10.766666666666667,90,37,53,247.91,32,,,,,9.41,28.41,0,210.09
EV076,01/31/2020 06:25,01/31/2020 11:21,65.94000000000001,,,4.883333333333334,90,63,27,126.75,22,,,,,4.47,12.71,0,109.57
EV076,01/31/2020 12:23,01/31/2020 17:07,54.53,,,4.65,62,40,22,100.66,38,,,,,4.77,12.01,0,83.88
EV076,02/01/2020 05:56,02/01/2020 16:08,129.70999999999998,,,9.75,90,34,56,257.23,40,,,,,12.44,30.03,0,214.76
EV076,02/03/2020 06:33,02/03/2020 07:13,12.27,,,0.6833333333333333,31,25,6,26.1,47,,,,,0.61,1.83,0.26,23.39
EV076,02/03/2020 15:24,02/03/2020 23:59,78.67999999999999,,,8.366666666666667,91,60,31,143.53,30,,,,,6.54,22.13,0,114.85
EV076,02/04/2020 00:20,02/04/2020 00:43,4.89,,,0.4,60,58,2,5.59,28,,,,,0.27,1.19,0,4.13
EV076,02/04/2020 00:00,02/04/2020 06:55,11.5,,,1.3166666666666667,88,58,30,20.5,25,,,,,1.27,3.62,0,15.61
EV076,02/04/2020 07:22,02/04/2020 10:57,35.809999999999995,,,2.9,84,71,13,61.51,16,,,,,2.43,9.24,0,49.85
EV076,02/04/2020 11:22,02/04/2020 14:57,35.65,,,2.966666666666667,71,57,14,67.1,20,,,,,2.76,8.92,0,55.42
EV076,02/04/2020 15:25,02/04/2020 15:43,5.359999999999999,,,0.31666666666666665,56,55,1,7.46,19,,,,,0.21,1.05,0,6.2
EV076,02/05/2020 09:27,02/05/2020 11:21,25.01,,,1.6166666666666667,72,63,9,44.74,18,,,,,1.97,5.18,0,37.58
EV076,02/05/2020 12:30,02/05/2020 17:15,54.14,,,4.25,62,41,21,100.66,24,,,,,4.53,13.11,0.54,82.47
EV076,02/07/2020 15:03,02/07/2020 15:39,7.38,,,0.6166666666666667,89,86,3,16.78,35,,,,,0.6,1.22,0,14.96
EV076,02/07/2020 16:19,02/07/2020 18:49,82.41000000000001,,,2.283333333333333,85,55,30,137.94,37,,,,,1.58,5.95,0.3,130.11
EV076,02/08/2020 07:38,02/08/2020 13:08,105.01,,,5.333333333333333,89,47,42,195.72,38,,,,,3.98,13.16,0,178.57
EV076,02/08/2020 14:01,02/08/2020 17:30,66.88,,,3.3333333333333335,46,19,27,128.62,46,,,,,2.57,7.98,0.5,117.58
EV076,02/10/2020 06:21,02/10/2020 06:57,6.68,,,0.6166666666666667,91,88,3,14.91,36,,,,,0.64,1.76,0,12.52
EV076,02/10/2020 07:22,02/10/2020 10:57,35.96,,,2.65,88,75,13,57.78,30,,,,,2.98,8.29,0,46.52
EV076,02/10/2020 11:29,02/10/2020 11:57,7.46,,,0.4666666666666667,74,72,2,13.05,33,,,,,0.46,1.37,0,11.22
EV076,02/10/2020 12:38,02/10/2020 14:56,25.79,,,1.6666666666666667,70,60,10,48.46,35,,,,,1.72,4.82,0,41.93
EV076,02/10/2020 15:29,02/10/2020 15:53,5.9,,,0.4166666666666667,59,56,3,9.32,30,,,,,0.48,1.31,0,7.53
EV076,02/11/2020 14:52,02/11/2020 18:07,95.14999999999999,,,3.25,89,53,36,165.9,31,,,,,3.16,8.49,0,154.24
EV076,02/12/2020 06:09,02/12/2020 16:34,80.93,,,10.316666666666666,89,50,39,180.81,35,,,,,15.28,25.8,0,139.73
EV076,02/13/2020 06:33,02/13/2020 06:56,6.76,,,0.4,88,84,4,14.91,27,,,,,0.61,1.1,0,13.21
EV076,02/13/2020 07:20,02/13/2020 09:56,27.110000000000003,,,1.95,84,73,11,52.19,27,,,,,2.78,6.01,0,43.39
EV076,02/13/2020 10:20,02/13/2020 10:52,8.93,,,0.55,73,70,3,14.91,30,,,,,0.66,1.7,0,12.55
EV076,02/13/2020 11:19,02/13/2020 11:53,8.850000000000001,,,0.5666666666666667,69,66,3,16.78,32,,,,,0.72,1.61,0,14.45
EV076,02/13/2020 12:19,02/13/2020 12:52,8.93,,,0.5666666666666667,66,62,4,18.64,33,,,,,0.92,1.58,0.28,15.85
EV076,02/13/2020 13:19,02/13/2020 13:52,9.01,,,0.5666666666666667,62,58,4,18.64,35,,,,,0.7,1.51,0.55,15.87
EV076,02/13/2020 14:21,02/13/2020 14:56,8.850000000000001,,,0.6,58,54,4,18.64,36,,,,,0.86,1.67,0,16.11
EV076,02/13/2020 15:20,02/13/2020 15:39,6.06,,,0.3333333333333333,53,51,2,9.32,36,,,,,0.52,0.94,0,7.86
EV076,02/14/2020 06:05,02/14/2020 16:38,129.63,,,10.383333333333333,89,41,48,221.82,38,,,,,12.85,27.49,0,181.48
EV076,02/15/2020 15:51,02/15/2020 23:59,60.120000000000005,,,8.05,89,61,28,132.34,38,,,,,11.03,20.03,0,101.29
EV076,02/16/2020 00:00,02/16/2020 02:25,35.5,,,4.2,61,50,11,85.74,33,,,,,5.25,6.11,0,74.38
EV076,02/16/2020 14:54,02/16/2020 20:26,51.339999999999996,,,4.25,86,67,19,89.47,39,,,,,4.72,11.1,0.94,72.71
EV076,02/16/2020 20:52,02/16/2020 23:59,29.52,,,2.4166666666666665,67,57,10,48.46,38,,,,,1.79,6.36,0,40.32
EV076,02/17/2020 06:56,02/17/2020 15:05,73.86999999999999,,,4.75,88,57,31,145.39,38,,,,,5.96,13,0.87,125.56
EV076,02/17/2020 00:00,02/17/2020 00:08,2.56,,,0.15,57,56,1,1.86,36,,,,,0.17,0.39,0,1.3
EV076,02/18/2020 10:08,02/18/2020 10:28,8.850000000000001,,,0.3333333333333333,86,82,4,16.78,33,,,,,0.23,0.94,0,15.6
EV076,02/18/2020 14:56,02/18/2020 18:36,89.56,,,3.316666666666667,89,54,35,164.03,38,,,,,3.49,8.67,1.28,150.6
EV076,02/19/2020 06:07,02/19/2020 16:03,125.75,,,9.733333333333333,90,37,53,249.78,36,,,,,12.88,26.64,0,210.26
EV076,02/19/2020 16:34,02/19/2020 16:48,4.119999999999999,,,0.25,36,35,1,5.59,39,,,,,0.17,0.69,0.26,4.47
EV076,02/20/2020 14:58,02/20/2020 15:27,6.6,,,1,90,88,2,13.05,41,,,,,1.34,1.26,0,10.44
EV076,02/20/2020 15:50,02/20/2020 19:25,35.809999999999995,,,5.833333333333333,87,73,14,65.24,32,,,,,8.19,8.32,0,48.73
EV076,02/20/2020 19:50,02/20/2020 21:22,17.71,,,3.066666666666667,73,67,6,27.96,26,,,,,2.31,4.16,0,21.49
EV076,02/20/2020 21:50,02/20/2020 22:22,8.850000000000001,,,1.0666666666666667,66,63,3,14.91,23,,,,,1.13,1.78,0,12
EV076,02/20/2020 22:50,02/20/2020 23:59,12.12,,,2.3333333333333335,63,58,5,24.23,23,,,,,1.16,3.22,0,19.85
EV076,02/21/2020 06:45,02/21/2020 11:25,62.91,,,4.15,86,60,26,121.16,28,,,,,4.82,11.99,0,104.36
EV076,02/21/2020 12:18,02/21/2020 17:11,48.08,,,4.716666666666667,60,41,19,89.47,48,,,,,4.92,10.84,1.1,72.61
EV076,02/21/2020 00:00,02/21/2020 00:06,2.02,,,0.11666666666666667,58,57,1,3.73,18,,,,,0.08,0.34,0,3.3
EV076,02/22/2020 07:28,02/22/2020 11:27,79.61,,,3.7666666666666666,88,60,28,126.75,36,,,,,2.63,9.21,0.64,114.28
EV076,02/22/2020 13:07,02/22/2020 17:38,87.69,,,4.133333333333334,59,28,31,143.53,51,,,,,3.55,9.57,0,130.41
EV076,02/23/2020 16:51,02/23/2020 20:24,56.160000000000004,,,3.35,91,70,21,95.06,34,,,,,3.28,8.76,0,83.02
EV076,02/24/2020 06:52,02/24/2020 15:07,74.33,,,5.066666666666666,88,56,32,147.26,29,,,,,6,15.21,0.56,125.48
EV076,02/25/2020 14:53,02/25/2020 17:59,94.67999999999999,,,3.1,89,54,35,164.03,28,,,,,2.5,9.07,0.32,152.14
EV076,02/26/2020 06:10,02/26/2020 16:45,81.16999999999999,,,10.4,90,50,40,184.54,30,,,,,14.09,29.53,0,140.92
EV076,02/27/2020 06:06,02/27/2020 16:15,129.56,,,10.116666666666667,90,38,52,238.59,39,,,,,13.36,28.4,0,196.84
EV076,02/28/2020 06:25,02/28/2020 16:14,84.27,,,6.083333333333333,89,59,30,137.94,43,,,,,6.52,14.92,2.49,114.01
EV076,03/01/2020 06:08,03/01/2020 16:02,129.01,,,9.816666666666666,88,41,47,219.95,44,,,,,11.14,24.93,0.32,183.56
EV076,03/02/2020 06:49,03/02/2020 14:24,69.9,,,4.833333333333333,91,61,30,141.66,35,,,,,5.58,13.24,2.16,120.68
EV076,03/02/2020 15:32,03/02/2020 15:42,4.04,,,0.18333333333333332,58,57,1,5.59,39,,,,,0.17,0.68,0,4.74
EV076,03/03/2020 06:00,03/03/2020 16:12,129.48000000000002,,,9.733333333333333,91,40,51,234.86,41,,,,,13.45,24.61,0.32,196.48
EV076,03/04/2020 15:26,03/04/2020 23:59,104.93,,,8.5,90,48,42,193.86,38,,,,,10.76,21.78,1.29,160.03
EV076,03/05/2020 00:00,03/05/2020 02:19,58.64,,,4.266666666666667,48,38,10,85.74,29,,,,,3.31,6.73,0,75.71
EV076,03/05/2020 15:26,03/05/2020 23:59,104.55,,,8.283333333333333,89,52,37,175.22,39,,,,,9.04,21.04,0.33,144.81
EV076,03/06/2020 15:19,03/06/2020 23:52,77.9,,,5.083333333333333,88,59,29,132.34,46,,,,,6.35,14.03,0.93,111.04
EV076,03/06/2020 00:00,03/06/2020 01:58,25.01,,,1.95,52,44,8,37.28,32,,,,,1.33,5.01,0,30.94
EV076,03/07/2020 00:21,03/07/2020 01:29,12.12,,,2.216666666666667,59,56,3,26.1,40,,,,,1.31,2.83,3.6,18.36
EV076,03/07/2020 15:28,03/07/2020 15:55,6.6,,,0.45,90,87,3,14.91,58,,,,,0.59,0.95,0,13.37
EV076,03/07/2020 16:27,03/07/2020 23:52,69.44000000000001,,,4.533333333333333,87,61,26,121.16,46,,,,,5.29,12.56,1.19,102.12
EV076,03/08/2020 00:20,03/08/2020 00:41,5.98,,,0.35,61,59,2,7.46,42,,,,,0.44,1.04,0.28,5.7
EV076,03/09/2020 05:55,03/09/2020 06:21,6.45,,,0.45,87,84,3,13.05,44,,,,,0.48,1.1,0,11.47
EV076,03/09/2020 06:50,03/09/2020 07:23,8.850000000000001,,,0.5666666666666667,84,81,3,14.91,37,,,,,0.7,1.56,0,12.65
EV076,03/09/2020 07:50,03/09/2020 08:22,8.78,,,0.55,80,77,3,14.91,39,,,,,0.84,1.5,0,12.57
EV076,03/09/2020 08:49,03/09/2020 09:21,8.93,,,0.5333333333333333,77,74,3,14.91,44,,,,,0.47,1.38,0.3,12.76
EV076,03/09/2020 09:49,03/09/2020 10:23,8.78,,,0.5666666666666667,74,70,4,14.91,47,,,,,0.51,1.06,0,13.34
EV076,03/09/2020 10:50,03/09/2020 11:22,8.78,,,0.55,70,67,3,14.91,48,,,,,0.83,1.12,0,12.96
EV076,03/09/2020 11:54,03/09/2020 12:20,8,,,0.45,67,64,3,14.91,51,,,,,0.42,0.98,0,13.52
EV076,03/09/2020 12:50,03/09/2020 14:09,14.91,,,1.0333333333333334,64,57,7,29.82,54,,,,,1.24,2.08,0,26.5
EV076,03/10/2020 06:00,03/10/2020 15:14,75.26,,,4.933333333333334,90,64,26,121.16,45,,,,,5.18,13.05,0,102.93
EV076,03/11/2020 06:09,03/11/2020 16:41,80.93,,,10.433333333333334,90,55,35,164.03,47,,,,,14.17,21.77,0.27,127.83
EV076,03/12/2020 15:52,03/12/2020 18:22,26.49,,,1.8833333333333333,86,77,9,42.87,53,,,,,2.46,4.22,0.92,35.27
EV076,03/12/2020 18:53,03/12/2020 21:24,25.939999999999998,,,1.9166666666666667,77,68,9,41.01,43,,,,,1.85,4.53,2.36,32.27
EV076,03/12/2020 21:54,03/12/2020 22:20,8,,,0.45,67,65,2,11.18,39,,,,,0.4,1.14,0,9.63
EV076,03/12/2020 22:50,03/12/2020 23:59,9.629999999999999,,,0.8333333333333334,64,61,3,16.78,39,,,,,0.75,2.15,1.66,12.22
EV076,03/13/2020 00:01,03/13/2020 00:14,3.88,,,0.23333333333333334,61,60,1,3.73,38,,,,,0.37,0.65,0,2.71
EV076,03/13/2020 06:00,03/13/2020 16:26,80.55,,,9.716666666666667,88,54,34,162.17,42,,,,,12.73,24.39,0.32,124.72
EV076,03/14/2020 06:04,03/14/2020 16:35,80.78,,,10.433333333333334,90,55,35,164.03,48,,,,,14.21,21.72,0,128.1
EV076,03/15/2020 06:01,03/15/2020 16:24,80.47,,,9.533333333333333,91,58,33,152.85,51,,,,,11.28,19.02,0.31,122.24
EV076,03/16/2020 06:06,03/16/2020 16:26,78.91000000000001,,,10.133333333333333,89,57,32,149.12,52,,,,,11.37,19.18,0.65,117.93
EV076,03/17/2020 15:57,03/17/2020 23:59,63.3,,,7.616666666666666,91,66,25,115.57,48,,,,,8.25,19.43,0.31,87.57
EV076,03/18/2020 00:00,03/18/2020 02:44,31.85,,,4.05,66,59,7,54.06,37,,,,,3.16,6.05,0.85,44
EV076,03/19/2020 15:19,03/19/2020 23:59,104.61999999999999,,,7.8,91,52,39,180.81,36,,,,,7.37,18.99,0.33,154.12
EV076,03/20/2020 00:00,03/20/2020 02:11,54.91,,,4.133333333333334,52,43,9,80.15,33,,,,,2.25,5.51,0,72.39
EV076,03/20/2020 06:03,03/20/2020 16:23,80.16,,,9.75,89,52,37,171.49,41,,,,,10.06,24.29,0.32,136.82
EV076,03/21/2020 06:08,03/21/2020 16:56,80.61999999999999,,,10.35,91,58,33,152.85,42,,,,,12.32,19.61,2.71,118.2
EV076,03/22/2020 15:34,03/22/2020 21:52,79.46000000000001,,,6.116666666666666,90,63,27,124.89,41,,,,,4.75,13.63,0,106.51
EV076,03/22/2020 22:40,03/22/2020 23:59,16.7,,,1.3333333333333333,63,57,6,27.96,32,,,,,0.93,3.66,0,23.37
EV076,03/23/2020 00:01,03/23/2020 02:07,28.97,,,2.0833333333333335,57,47,10,46.6,31,,,,,1.17,4.89,0,40.54
EV076,03/23/2020 00:00,03/23/2020 16:21,103.46000000000001,,,12.083333333333334,89,48,41,190.13,43,,,,,10.3,25.34,0.32,154.17
EV076,03/24/2020 07:00,03/24/2020 15:13,72.31,,,4.616666666666666,90,67,23,109.98,46,,,,,4.2,10.95,0.32,94.5
EV076,03/25/2020 06:59,03/25/2020 14:59,70.45,,,3.5833333333333335,89,65,24,111.84,50,,,,,3.4,8.16,0,100.28
EV076,03/26/2020 06:26,03/26/2020 16:30,123.5,,,9.5,88,45,43,203.18,52,,,,,8.49,21.28,1.23,172.18
EV076,03/27/2020 07:03,03/27/2020 08:19,15.38,,,0.75,90,85,5,22.37,39,,,,,0.49,1.82,0,20.06
EV076,03/27/2020 08:53,03/27/2020 15:10,59.190000000000005,,,3.8,85,66,19,89.47,40,,,,,3.21,9.31,2.05,74.9
EV076,03/31/2020 07:39,03/31/2020 20:06,159.15,,,12.333333333333334,90,38,52,240.46,53,,,,,12.41,20.48,0,207.57
EV076,04/02/2020 07:34,04/02/2020 17:37,125.83,,,9.916666666666666,89,44,45,208.77,40,,,,,9.48,23.87,2.59,172.83
