Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC,Percent Idling Time,Drive Cycle,Energy Consumed While Driving,Energy Consumed While Idling,Average Speed,Maximum Speed
EV142,10/15/2021,,0.22369362920544025,0.0479861111111111,0.0338194444444444,2.62161388888889,54,53,1.5,0.707463,72.13957455234025,85311.60007742285,85311.82998476397,54,52.5,0.0183040345164821,,0.452102,0.257314,0.08015819515867822,8.932210888411676
EV142,10/18/2021,,0,0.507003055555556,0,0.509156388888889,53,49,6,3.078412,68.14357774913768,85311.82998476397,85311.82998476397,53,49,0.995770782061613,,0,3.078412,0,0
EV142,10/22/2021,,130.01571012785334,4.85631222222222,7.53915944444444,14.1215786111111,49.5,82.5,384.5,257.987466,58.836223850482995,85311.82998476397,85441.8488017478,89.5,42,0.343893013377498,,227.01125,30.89413,9.41646641954148,39.34056360852621
EV142,10/23/2021,,16.46633659428935,0.408405,0.842499166666667,1.50138861111111,,,,,54.61751960446697,85442.05074738526,85458.51708397955,,,0.27201818168699,,,,10.078418071073624,40.31145609639704
EV142,10/25/2021,,175.31056380736496,6.31583777777778,9.98802138888889,18.4755875,88,86,530.5,356.648754,58.80292850523917,85458.51708397955,85633.88667805018,90.5,42.5,0.341847737062639,,313.624311,43.013124,9.571633253018588,46.79701791537421
EV142,10/26/2021,,17.485385349558577,0.720067777777778,0.909516388888889,1.87180527777778,,,,,55.57540175716686,85651.08933950728,85651.40313195936,,,0.384691605652831,,,,8.679880829986493,39.96193480076354
EV142,10/27/2021,,1.457115445796548,0.568940277777778,0.228045833333333,0.898234722222222,79,66,25,,57.721586086731016,85651.40313195936,85652.88199539688,79,66,0.633398223985626,,,,0.9694998218600096,8.971046587926509
EV142,10/28/2021,,5.297189413823272,0.682356111111111,0.371252777777778,1.43714666666667,67.5,78,32.5,,53.32530388947108,85652.88199539688,85658.18229166667,85,0,0.474799216348443,,,,3.962508906320422,35.84535065219121
EV142,10/29/2021,,80.9429195995387,2.50180138888889,4.19298194444444,7.98041027777778,79,86.5,301,199.788831,56.58244414090172,85658.18229166667,85739.12831812217,89.5,39,0.313492828289217,,173.899611,25.892,9.7981357427312,42.44741956971288
EV142,11/01/2021,,26.07584208223972,0.518174166666667,1.24270722222222,2.17761583333333,88,85,97,59.896891,47.68801516621934,85739.12831812217,85765.20726706037,89.5,47.5,0.237954812200958,,53.404312,6.488782,11.006360880237192,39.65124920464487
EV142,11/02/2021,,2.258684283782709,2.29693138888889,0.238055,2.85775972222222,88,51,62.5,35.729836,55.232264134526616,85765.20726706037,85767.53119531933,88,51,0.803752453723707,,6.281592,29.453171,0.5725538452348398,20.194563747713357
EV142,11/03/2021,,4.585719398711524,2.68559861111111,0.302847777777778,3.27004166666667,52,52.5,67,40.77299,41.58959899232071,85767.53119531933,85772.12002157401,90,45.5,0.8212735141839,,11.280918,29.475865,1.557953124106974,27.456839556987195
EV142,11/05/2021,,1.2241012487075478,3.26303972222222,0.176388333333333,5.15789611111111,46,84.5,40,19.502974,62.19722956503977,85772.1604107015,85773.41558050983,91,0,0.632629981668882,,3.40832,16.095336,0.28046042401929694,16.77702219040802
EV142,11/08/2021,,127.713529860614,5.01937888888889,7.33909166666667,15.5123458333333,84.5,85,391.5,264.610759,62.32346590037281,85773.41558050983,85860.34541154657,89.5,45.5,0.323573168289165,,234.303476,30.299694,8.761256716657075,41.59303418038654
EV142,11/09/2021,,177.0845785612026,6.31332027777778,10.4099183333333,18.4342744444444,85,88.5,447,302.466704,59.749741532269496,85860.34541154657,86037.49212722699,89.5,53,0.342477285819102,,277.142662,25.384437,9.350600216618417,39.88426340173387
EV142,11/10/2021,,145.76746985106973,5.24394666666667,8.43345111111111,15.7169061111111,88,90,447.5,263.766696,65.16168539780948,86054.59847614927,86104.22739389466,90.5,52.5,0.333650059979645,,234.674193,29.090351,9.13483471809742,41.63186987990137
EV142,11/11/2021,,143.11110862562631,4.58402111111111,7.547555,14.3458775,90,88.5,468.5,309.619958,57.82127275396964,86029.84304722918,86172.95415585481,90,48,0.319535776818888,,275.987875,33.629207,9.909234746081724,46.75818221585938
