Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Percent Idling Time,Drive Cycle,Average Speed
EV197,10/03/2022 06:34:00,10/03/2022 08:40:00,29,0.25,1.46,1.71,100,66.4,33.6,72,71.55,1990,2019,0.14619883040935672,,16.198039215686276
EV197,10/03/2022 13:49:00,10/03/2022 14:20:00,19,0.03,0.49,0.52,100,79.6,20.4,43.7,78.4,2019,2038,0.05769230769230769,,37.03846153846154
EV197,10/03/2022 14:50:00,10/03/2022 17:05:00,36,0.16,1.9100000000000001,2.06,79.6,35.6,43.6,93.3,80,2038,2074,0.07729468599033816,,15.250948766603415
EV197,10/04/2022 06:33:00,10/04/2022 07:04:00,11,0.12,0.37,0.49,100,85.6,14.4,30.8,69.05,2074,2085,0.24489795918367346,,15.527777777777779
EV197,10/04/2022 07:28:00,10/04/2022 08:44:00,18,0.05,1.19,1.23,85.2,66,19.200000000000003,41.1,71.1,2085,2103,0.040322580645161296,,14.31781045751634
EV197,10/04/2022 13:51:00,10/04/2022 14:28:00,20,0.03,0.53,0.55,100,78.4,21.6,46.2,78.15,2103,2123,0.05357142857142856,,18.51923076923077
EV197,10/04/2022 14:49:00,10/04/2022 16:47:00,37,0.2,1.74,1.94,78.4,37.2,41.2,88.2,80.1,2123,2160,0.10309278350515465,,19.21402691511387
EV197,10/06/2022 06:28:00,10/06/2022 06:58:00,11,0.14,0.32,0.45999999999999996,100,85.2,14.8,31.7,66.9,2212,2223,0.30434782608695654,,17.03225806451613
EV197,10/06/2022 07:29:00,10/06/2022 08:45:00,18,0.04,1.13,1.17,85.2,65.6,19.6,41.9,68.6,2223,2241,0.03418803418803419,,15.877749842866121
EV197,10/07/2022 06:31:00,10/07/2022 08:42:00,29,0.31,1.44,1.76,100,62.8,37.199999999999996,79.7,69.225,2241,2270,0.17714285714285713,,16.77707110241357
EV197,10/07/2022 13:48:00,10/07/2022 14:23:00,20,0.06,0.52,0.57,100,77.6,22.4,47.9,80,2270,2290,0.10344827586206895,,33.789473684210535
EV197,10/07/2022 14:48:00,10/07/2022 16:04:00,23,0.12,1.14,1.26,77.6,49.2,28.4,60.8,82.7,2290,2313,0.09523809523809525,,18.738095238095237
EV197,10/10/2022 06:29:00,10/10/2022 07:00:00,11,0.16,0.32,0.48,100,85.2,14.8,31.7,68.3,2313,2324,0.33333333333333337,,17.03225806451613
EV197,10/10/2022 07:31:00,10/10/2022 08:40:00,18,0,1.08,1.08,85.2,63.6,21.6,46.2,70.7,2324,2342,0,,15.04169216423347
EV197,10/10/2022 13:54:00,10/10/2022 14:26:00,20,0.05,0.47,0.52,100,76.8,23.2,49.7,77.1,2342,2362,0.09615384615384616,,37.03846153846154
EV197,10/10/2022 14:47:00,10/10/2022 16:04:00,23,0.18,1.09,1.27,76.8,46.8,30,64.2,79.2,2362,2385,0.14173228346456693,,18.590551181102363
EV197,10/11/2022 07:29:00,10/11/2022 08:48:00,18,0.06,1.21,1.27,85.2,63.2,22,47.1,70.7,2396,2414,0.047244094488188976,,14.566753246753247
EV197,10/11/2022 13:50:00,10/11/2022 14:22:00,19,0.03,0.5,0.53,100,76.8,23.2,49.7,77.5,2414,2433,0.056603773584905655,,36.339622641509436
EV197,10/11/2022 14:49:00,10/11/2022 16:04:00,24,0.06,1.1,1.1600000000000001,76.8,48,28.799999999999997,61.7,77.9,2433,2457,0.051724137931034475,,19.298809523809524
EV197,10/12/2022 06:28:00,10/12/2022 08:44:00,33,0.3,1.5799999999999998,1.8800000000000001,100,51.6,48.4,103.6,69.6,2457,2490,0.1595744680851064,,14.663536484245439
EV197,10/12/2022 14:48:00,10/12/2022 16:04:00,22,0.12,0.99,1.1,100,69.2,30.799999999999997,65.9,77.4,2490,2512,0.10810810810810811,,20.702239075478513
EV197,10/13/2022 06:31:00,10/13/2022 07:06:00,12,0.16,0.39,0.55,100,84.8,15.2,32.5,68.25,2512,2524,0.2909090909090909,,14.333333333333332
EV197,10/13/2022 07:28:00,10/13/2022 08:44:00,18,0.07,1.1099999999999999,1.18,84.8,61.2,23.6,50.5,71.05,2524,2542,0.05932203389830509,,16.411027568922307
EV197,10/14/2022 06:31:00,10/14/2022 06:59:00,10,0.13999999999999999,0.29,0.43,100,85.6,14.4,30.8,65.95,2542,2552,0.32558139534883723,,16.032258064516128
EV197,10/14/2022 07:29:00,10/14/2022 08:40:00,18,0.1,1.03,1.13,85.6,62.8,22.799999999999997,48.8,68.2,2552,2570,0.08849557522123894,,17.910384068278805
EV197,10/14/2022 13:55:00,10/14/2022 14:26:00,20,0.02,0.49,0.51,100,76.8,23.2,49.7,70.8,2570,2590,0.0392156862745098,,37.76470588235294
EV197,10/14/2022 14:53:00,10/14/2022 16:02:00,23,0.07,1.05,1.13,76.8,49.2,27.6,59.099999999999994,70.7,2590,2613,0.0625,,20.409761456371626
EV197,10/17/2022 06:29:00,10/17/2022 07:03:00,11,0.21000000000000002,0.32,0.53,100,83.2,16.8,36,62.9,2613,2624,0.39622641509433965,,14.270270270270272
EV197,10/17/2022 07:29:00,10/17/2022 08:40:00,18,0.07,1.07,1.14,83.2,57.6,25.6,54.8,67.75,2624,2642,0.06140350877192982,,16.90010023387905
EV197,10/17/2022 13:50:00,10/17/2022 14:20:00,20,0,0.51,0.51,100,76.8,23.2,49.7,78.9,2642,2662,0,,37.76470588235294
EV197,10/17/2022 14:43:00,10/17/2022 16:02:00,23,0,1.09,1.09,76.8,46.4,30.4,65.1,80.7,2662,2685,0,,19.805152979066023
EV197,10/18/2022 06:28:00,10/18/2022 06:58:00,10,0.14,0.33,0.47000000000000003,100,85.6,14.4,30.8,63.95,2685,2695,0.2978723404255319,,14.121212121212121
EV197,10/18/2022 07:26:00,10/18/2022 08:43:00,17,0.08,1.08,1.16,85.6,60.4,25.200000000000003,53.9,69.65,2695,2712,0.06896551724137931,,15.769966080789395
EV197,10/18/2022 13:48:00,10/18/2022 16:04:00,44,0.24000000000000002,1.52,1.78,100,42,57.199999999999996,122.4,94.1333333333333,2712,2756,0.13636363636363638,,23.946307561486133
EV197,10/26/2022 06:33:00,10/26/2022 07:01:00,11,0.19,0.28,0.47,100,84.4,15.6,33.4,58.4,2776,2787,0.40425531914893614,,21.148936170212767
EV197,10/26/2022 07:28:00,10/26/2022 08:40:00,17,0.11,1.05,1.1600000000000001,84.4,58.4,26,55.6,63.6,2787,2804,0.09482758620689655,,16.557894736842105
EV197,10/26/2022 12:47:00,10/26/2022 14:29:00,24,0.26,1.24,1.5,95.2,61.2,34,72.8,76.85,2804,2828,0.17333333333333334,,16.48981324278438
EV197,10/28/2022 13:08:00,10/28/2022 14:28:00,21,0.18,0.99,1.1600000000000001,90,63.2,26.799999999999997,57.4,78.525,2856,2877,0.15384615384615385,,10.445970695970695
EV197,10/31/2022 14:58:00,10/31/2022 16:02:00,20,0.23,0.84,1.07,100,66,34,72.8,75.8,2905,2925,0.21495327102803738,,18
EV197,11/01/2022 07:02:00,11/01/2022 08:54:00,28,0.27,1.46,1.7400000000000002,100,56,44,94.2,66.6666666666667,2925,2953,0.15606936416184972,,13.739724037763253
EV197,11/01/2022 15:01:00,11/01/2022 16:13:00,22,0.16,0.95,1.1099999999999999,93.2,63.2,30,64.2,71.9,2956,2978,0.14414414414414417,,20.986486486486484
EV197,01/17/2023 06:47:00,01/17/2023 09:24:00,37,0.45000000000000007,1.9500000000000002,2.4,100,42.4,57.599999999999994,123.30000000000001,54.65,3061,3098,0.1875,,10.17113997113997
EV197,02/09/2023 06:48:00,02/09/2023 08:57:00,25,0.31,1.31,1.62,100,58.4,41.6,89.1,55.3571428571429,3153,3178,0.19135802469135801,,8.568455504390661
EV197,02/10/2023 06:43:00,02/10/2023 08:42:00,24,0.27999999999999997,1.19,1.47,100,59.2,40.8,87.3,56.7166666666667,3178,3202,0.19047619047619047,,10.977171136653896
EV197,02/27/2023 14:04:00,02/27/2023 14:24:00,11,0.03,0.31,0.35,100,85.6,14.4,30.8,62.9,3286,3297,0.08823529411764706,,28.400000000000002
EV197,05/22/2023 14:55:00,05/22/2023 16:52:00,43,0.17,1.44,1.61,100,34.8,65.2,139.5,67.6333333333333,3831,3874,0.10559006211180126,,17.317708333333332
EV197,05/23/2023 06:49:00,05/23/2023 08:56:00,28,0.3,1.44,1.73,100,52.4,47.6,101.9,61.45,3874,3902,0.17241379310344826,,10.666550130220081
EV197,06/12/2023 11:59:00,06/12/2023 12:26:00,8,0.08,0.25,0.34,100,89.2,10.8,23.1,67.625,3951,3959,0.24242424242424243,,7.769230769230769
EV197,06/12/2023 12:47:00,06/12/2023 13:34:00,15,0.04,0.6000000000000001,0.64,89.2,64.4,24.8,53,72.8,3959,3974,0.062499999999999986,,22.192460317460316
EV197,08/09/2023 07:03:00,08/09/2023 09:02:00,42,0.35,1.39,1.75,100,42.8,57.2,122.5,71.25,4115,4157,0.20114942528735633,,11.21101329500539
EV197,08/09/2023 11:38:00,08/09/2023 11:55:00,5,0.08,0.2,0.28,39.6,31.2,8.4,18,84.3,4159,4164,0.2857142857142857,,15.535714285714283
EV197,08/10/2023 07:10:00,08/10/2023 08:53:00,41,0.35,1.27,1.62,100,40.8,59.199999999999996,126.7,72.85,4171,4212,0.21604938271604934,,20.12109167991521
EV197,08/31/2023 05:53:00,08/31/2023 09:01:00,35,0.58,1.92,2.5,100,44,56,119.89999999999999,73.9,4407,4442,0.23199999999999998,,7.159028748729746
EV197,11/08/2023 16:12:00,11/08/2023 18:02:00,24,0.28,1.31,1.58,81.6,52,29.6,63.4,70.2166666666667,5934,5958,0.17610062893081763,,9.291603377129693
EV197,11/27/2023 05:48:00,11/27/2023 06:26:00,5,0.16999999999999998,0.24,0.41,100,93.2,6.8,14.6,49.9,6176,6181,0.4146341463414634,,6.041666666666667
EV197,12/06/2023 10:45:00,12/06/2023 11:22:00,7,0.24,0.38,0.62,31.2,20.4,10.8,23.1,76.2,6521,6528,0.3870967741935484,,12.03225806451613
