Vehicle ID,Date,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Percent Idling Time,Drive Cycle,Average Speed
EV218,12/02/2022,16.700000000000728,0.733333333333333,0.423611111111111,1.15694444444444,78,67,11,,52.16,13096.84,13113.54,63.3853541416566,,14.434573829532498
EV218,12/08/2022,0.3099999999994907,5.76666666666666,0.111944444444444,5.87861111111111,76,76,0,0,50.54,13114.24,13114.55,98.095733119123,,0.05273354439343036
EV218,12/13/2022,7.230000000001382,4.183333333333327,0.9013888888888866,5.084722222222213,76,90,5,28.7709398851738,46.94,13114.55,13121.78,67.1944205879025,,1.421906582901121
EV218,12/15/2022,6.2900000000990985,2.083333333333326,0.4219444444444436,2.505277777777772,90,85,5,25.1747777777778,53.78,13121.7799999999,13128.07,90.18351843147576,,2.5106996341453383
EV218,12/16/2022,2.720000000001164,0.9333333333333319,0.256111111111111,1.189444444444442,85,82,5,,55.94,13128.07,13130.79,62.00115397794165,,2.2867818776282602
EV218,12/22/2022,0.3899999999994179,1.11666666666666,0.0766666666666666,1.19333333333333,81,78,3,,62.06,13130.78,13131.17,93.5754189944134,,0.3268156424576137
EV218,12/25/2022,0.15999999999985448,0.05,0.09527777777777763,0.14527777777777762,,,,1.54285714285714,73.4,13131.17,13131.33,17.7514792899408,,1.1013384321213704
EV218,01/11/2023,2.0900000000001455,0.8166666666666655,0.2794444444444442,1.0961111111111095,72,66,6,,51.08,13131.33,13133.42,78.48685808412625,,1.906741003548032
EV218,01/12/2023,106.10000000000036,2.849999999999997,6.108055555555544,8.958055555555537,91,53,43,239.673259116988,61.16,13132.73,13238.83,32.877924190820345,,11.844088188781113
EV218,01/13/2023,1.2399999999997817,4.583333333333329,5.4647222222222185,10.048055555555546,,,,,57.92,13238.83,13240.07,79.41460832410966,,0.12340696099298422
EV218,01/14/2023,52.51000000000022,0.8833333333333315,3.0927777777777736,3.9761111111111087,,,,170.028548028548,51.44,13240.07,13292.58,32.91668843056558,,13.20637138465844
EV218,01/15/2023,114.72999999999956,3.2499999999999964,5.7580555555555515,9.00805555555554,92,60,36,263.399787331152,48.56,13292.58,13407.31,45.02208897646506,,12.736377933331251
EV218,01/16/2023,76.73999999999978,1.9999999999999976,4.434999999999997,6.4349999999999925,91,65,33,179.002715878161,48.2,13407.31,13484.05,30.449336634674708,,11.925407925407905
EV218,01/17/2023,31.30000000000109,6.466666666666658,1.3188888888888837,7.785555555555548,66,58,21,55.1245198412698,46.76,13484.05,13515.35,82.60185668115142,,4.020265448837022
EV218,01/18/2023,105.71999999999935,2.616666666666664,6.310555555555544,8.9272222222222,93,45,49,282.733192718119,49.28,13515.35,13621.07,33.018698368480194,,11.842429522683384
EV218,01/19/2023,107.51000000000022,2.8833333333333306,5.843611111111094,8.726944444444428,45,50,43,254.647922244636,47.84,13621.06,13728.57,28.26958315223918,,12.319317566922416
EV218,01/20/2023,76.56999999999971,1.999999999999997,4.391666666666663,6.391666666666655,50,58,39,219.173364328614,48.56,13728.57,13805.14,28.2470878286621,,11.979661016949128
EV218,01/21/2023,77.59000000000015,1.2999999999999983,3.9763888888888856,5.27638888888888,59,86,36,89.2012191431144,52.52,13805.15,13882.74,30.829651539873744,,14.7051329297184
EV218,01/22/2023,113.8700000000008,2.949999999999999,5.8716666666666635,8.821666666666642,93,52,43,253.519490182579,51.44,13882.74,13996.61,38.324699557746655,,12.907991687134077
EV218,01/23/2023,76.75,2.0833333333333304,3.8272222222222188,5.910555555555552,93,58,35,229.97951159564,49.82,13996.61,14073.36,36.247977723155,,12.985242973963725
EV218,01/24/2023,104.47999999999956,2.5499999999999963,4.961111111111108,7.511111111111097,58,46,56,315.977443685513,56.12,14073.35,14177.83,29.476190146503942,,13.9100591715976
EV218,01/25/2023,135.0699999999997,3.6833333333333296,6.2897222222222116,9.97305555555553,46,41,64,317.038282878577,59.36,14177.83,14312.9,41.186010587459144,,13.543492187282407
EV218,01/26/2023,107.11000000000058,3.3666666666666645,5.251666666666663,8.618333333333322,38,51,42,261.364520353596,56.12,14312.9,14420.01,40.3204974245227,,12.428157029588172
EV218,01/27/2023,0.3899999999994179,0.05,0.0511111111111111,0.101111111111111,,,,0.696428571428571,57.38,14420.01,14420.4,49.4505494505494,,3.8571428571371045
EV218,02/01/2023,105.79000000000087,3.316666666666665,5.661666666666659,8.97833333333331,92,44,48,275.637336842681,55.58,14742.98,14848.77,39.35207543742878,,11.782810469649283
EV218,02/02/2023,106.25,2.499999999999998,5.935555555555538,8.435555555555535,44,56,38,234.952663296171,58.46,14848.77,14955.02,26.81547655974189,,12.595495258166522
EV218,02/03/2023,77.20999999999913,1.9166666666666636,4.6405555555555535,6.55722222222219,,,,185.16409699783,59.54,14955.03,15032.24,28.71216659610869,,11.77480301618225
EV218,02/04/2023,77.59000000000015,1.199999999999998,3.929444444444438,5.1294444444444345,,,,188.021660896579,60.08,15032.24,15109.83,29.916727995104363,,15.126394454673513
