Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC,Percent Idling Time,Drive Cycle,Energy Consumed While Driving,Energy Consumed While Idling,Average Speed,Maximum Speed
EV143,12/02/2021,,18.417442137914577,1.63928555555556,1.15597138888889,3.03428444444445,,,,44.24675,63.28305989842154,92013.02011875644,92014.63879071224,,,0.540254411071106,,33.537104,10.70779,5.700628639591347,31.651095104589196
EV143,12/03/2021,,71.79322817247277,2.86672694444444,3.86645166666667,7.78220388888889,71,59.5,238,151.78599,54.00669186238473,92014.63879071224,92086.52211770756,89.5,48.5,0.368369549985376,,131.956038,19.828957,9.426729493574157,43.88434045176171
EV143,12/06/2021,,36.73546550644238,0.647184166666667,1.73264694444444,3.08281277777778,62.5,74.5,116,78.028222,53.11522613545535,92086.52211770756,92123.3880711644,89.5,53,0.209933010311831,,70.937933,6.981594,11.594584999937265,48.117431698878555
EV143,12/07/2021,,50.42737972739203,0.407718055555556,0.805401944444444,1.60346444444444,39,71.5,57.5,,37.07309097762014,92229.20137273324,92279.63185931658,86.5,30,0.254273212585527,,,,8.621621426414295,32.89383748906386
EV143,12/08/2021,,0.00310685596118666,0.02639,0,0.0318763888888889,72,71,1.5,,60.79958362433299,92279.63185931658,92279.6380730285,72,71,0.827885495185395,,,,0,0
EV143,12/13/2021,,0.48466952994512047,0.192010555555556,0.0563888888888889,0.249857777777778,71,61.5,16,4.738895,57.919585928331145,92279.6380730285,92280.12584941444,71,61.5,0.768479401615141,,1.672398,3.068624,2.036446993309075,14.369208820488348
EV143,12/16/2021,,28.82230337329993,1.00723027777778,1.52179027777778,2.84686694444444,61.5,71.5,59.5,44.776949,63.66283714768365,92280.12584941444,92308.95125964368,87.5,58.5,0.353803074549497,,41.65203,3.246881,9.478881953672163,33.088015986638034
EV143,12/17/2021,,0.6835083114610674,2.74218111111111,0.102777222222222,2.911,0,55,42.5,24.674601,55.61292110699634,92425.0513613,92425.73797646744,81,0,0.942006565136074,,1.998999,22.678477,0.28117914285600026,17.39839338264535
EV143,12/20/2021,,2.5227670404835756,0.0918738888888889,0.209233333333333,0.612006944444444,57,86,14,7.426734,37.563238577045404,92425.73797646744,92428.26385036387,89.5,51,0.15011903005821,,6.41835,1.003843,4.420051929625722,25.98108297542353
EV143,12/27/2021,,145.87931666567246,5.47472388888889,8.508985,15.4953863888889,87,82,336,215.205439,68.24326997707622,92428.26385036387,92574.2270521405,90,55,0.353313157315947,,198.56237,16.614528,9.402247463051076,42.253241072138714
