Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature
EV050,11/06/20,,84.235,,6.4,,,,100.55,160.88,62
EV050,11/07/20,,65.722,,7.97,,,,92.92,148.672,52
EV050,11/08/20,,45.968,,5.54,,,,67.55,108.08,53
EV050,11/09/20,,61.761,,6.96,,,,74.95,119.92,46
EV050,11/10/20,,80.512,,10.27,,,,109.05,174.48,47
EV050,11/11/20,,101.915,,9.6,,,,126.49,202.384,51
EV050,11/12/20,,34.085,,2.97,,,,28.25,45.2,48
EV050,11/13/20,,50.881,,5.36,,,,62.4,99.84,51
EV050,11/14/20,,61.115,,5.4,,,,66.8,106.88,54
EV050,11/15/20,,99.671,,9.8,,,,119.72,191.552,49
EV050,11/16/20,,52.02,,5.62,,,,65.09,104.144,53
EV050,11/17/20,,109.293,,11.59,,,,122.74,196.384,60
EV050,11/18/20,,69.292,,6.94,,,,84.29,134.864,60
EV050,11/19/20,,17.17,,6.28,,,,21.78,34.848,53
EV050,11/20/20,,46.699,,5.05,,,,59.32,94.912,50
EV050,11/21/20,,92.752,,11.88,,,,136.95,219.12,47
EV050,11/22/20,,93.823,,10.8,,,,109.02,174.432,47
EV050,11/23/20,,34.323,,4.63,,,,57.85,92.56,52
EV050,11/24/20,,96.492,,10.17,,,,110.63,177.008,51
EV050,11/25/20,,111.044,,12.02,,,,133.08,212.928,52
EV050,11/26/20,,15.419,,3.44,,,,21.88,35.008,52
EV050,11/27/20,,12.529,,2.13,,,,18.86,30.176,47
EV050,11/28/20,,38.335,,4.31,,,,44.52,71.232,46
EV050,11/29/20,,59.126,,6.57,,,,59.65,95.44,47
EV050,11/30/20,,70.04,,7.94,,,,88.32,141.312,48
EV050,12/01/20,,72.114,,8.37,,,,66.47,106.352,48
EV050,12/02/20,,88.502,,13.81,,,,107.95,172.72,48
EV050,12/03/20,,18.547,,3.24,,,,18.24,29.184,50
EV050,12/04/20,,81.447,,11.28,,,,97.46,155.936,50
EV050,12/05/20,,88.417,,6.84,,,,110.02,176.032,50
EV050,12/06/20,,26.18,,4.2,,,,25.58,40.928,49
EV050,12/07/20,,101.422,,9.33,,,,95.24,152.384,51
EV050,12/08/20,,77.435,,8.61,,,,91.86,146.976,52
EV050,12/09/20,,108.681,,12.86,,,,127.69,204.304,50
EV050,12/10/20,,64.532,,6.56,,,,66.96,107.136,51
EV050,12/11/20,,89.522,,13.14,,,,104.37,166.992,50
EV050,12/12/20,,78.999,,8.97,,,,89.74,143.584,51
EV050,12/13/20,,72.199,,7.53,,,,77.57,124.112,52
EV050,12/14/20,,74.613,,9.34,,,,102.58,164.128,49
EV050,12/15/20,,86.972,,9.29,,,,98.53,157.648,46
EV050,12/16/20,,105.808,,10.58,,,,111.83,178.928,45
EV050,12/17/20,,21.675,,2.68,,,,16.51,26.416,54
EV050,12/18/20,,60.248,,9.66,,,,77.54,124.064,49
EV050,12/19/20,,75.667,,7.9,,,,76.84,122.944,44
EV050,12/20/20,,47.532,,8.02,,,,67.58,108.128,42
EV050,12/21/20,,58.123,,6.98,,,,80.02,128.032,43
EV050,12/22/20,,99.96,,12.6,,,,118.68,189.888,43
EV050,12/23/20,,64.991,,10.61,,,,87.21,139.536,43
EV050,12/24/20,,71.111,,10.17,,,,76.71,122.736,45
