Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC,Percent Idling Time,Drive Cycle,Energy Consumed While Driving,Energy Consumed While Idling,Average Speed,Maximum Speed
EV154,10/11/2022 02:14:00,10/11/2022 13:27:00,17.609659588006025,7.360098055555568,1.3458224999999997,8.705920555555569,72.30625,95.465625,18.4468759999999,58.108965,61.7887337764091,292.14699032649327,309.7566499144993,97.828125,59.864063,0.8454129587546969,,38.471593,19.409537,2.31450223831625,26.1397184194305
EV154,10/11/2022 21:10:00,10/11/2022 21:19:00,0,0.139372777777794,0,0.139372777777794,95.41875,95.196875,0.268749999999997,0.351715000000013,70.7277006818394,309.7566499144993,309.7566499144993,95.41875,95.196875,1,,,0.351715000000013,,
EV154,10/13/2022 00:15:00,10/13/2022 13:14:00,23.991142353654652,11.094701388888891,1.8483858333333325,12.943087222222225,95.465625,80.759375,16.254687,64.945604,61.0102652739695,309.7566499144993,333.74779226815394,95.5,80.759375,0.8571912711706212,,56.089678,8.85834799999998,3.13611870283443,24.2249018854887
EV154,10/16/2022 16:32:00,10/16/2022 18:48:00,0.6337986160821174,0.5326049999999896,0.1011708333333381,0.6337758333333277,,,,5.76457600000003,63.4442903153858,493.1295049411437,493.7633035572258,,,0.8403681112275413,,1.83993200000009,3.67280800000003,,
EV154,10/17/2022 05:56:00,10/17/2022 10:50:00,0.2765101805455856,4.850246111111119,0.0403483333333341,4.890594444444453,99.889063,99.307813,2.39375199999995,3.18529199999989,59.3057455336892,493.8067995406824,494.083309721228,99.889063,98.864063,0.9917498100094624,,0.887639000000036,2.19627400000002,0.859918375196316,5.2590372226199
EV154,10/25/2022 09:04:00,10/25/2022 09:12:00,0.6959357353061932,0.03168666666670106,0.07527361111111475,0.1069602777778158,98.445313,98.609375,0.371874999999989,0.981133000000227,70.3299331429105,1154.4517660612023,1155.1477017965085,98.678125,98.445313,0.2962470491383957,,0.772566999999981,0.114051000000018,4.81314104794666,8.79339625338026
EV154,10/25/2022 16:12:00,10/25/2022 16:13:00,0.012427423844656,0.00814083333330018,0,0.00814083333330018,98.060938,98.073438,0.548437000000007,0.00107099999968341,69.5183266493386,1155.1477017965085,1155.1601292203532,98.073438,98.060938,1,,0,0.00107100000002447,,
EV154,10/28/2022 12:21:00,10/28/2022 13:16:00,0.7767139902966846,0.7697758333333695,0.13090222222221826,0.9006780555555878,77.05625,75.753125,1.30312500000001,3.95622400000002,72.0209382836129,1246.4581997385271,1247.2349137288238,77.05625,75.753125,0.8546625829120811,,1.93833300000006,2.00492399999996,5.80922181505463,12.4910516334606
EV154,11/01/2022 10:55:07,11/01/2022 14:03:00,0,3.115039444444392,0,3.115039444444392,65.110938,60.042188,5.314062,,74.4605883205292,1279.8444745188103,1279.8444745188103,65.25,60.042188,1,,,,,
EV154,11/03/2022 00:53:00,11/03/2022 00:59:00,0,0.10011583333334784,0,0.10011583333334784,61.021875,61.282813,0.0234370000000013,0.581408999999894,73.7089482968413,1279.8444745188103,1279.8444745188103,61.30625,61.021875,1,,,0.581409000000008,,
EV154,11/03/2022 13:24:00,11/03/2022 14:14:00,0,0.6983236111112774,0,0.6983236111112774,59.935938,58.840625,2.44218799999999,1.43216299999995,73.95671595577,1279.8444745188103,1279.8444745188103,59.935938,58.840625,1,,,1.43216299999995,,
