Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer
EV034,7/11/18 11:16 AM,7/11/18 2:04 PM,41.432,0.811,2.000,2.811,100,51.5,48.5,87.347,94.64,,
EV034,7/11/18 10:14 AM,7/11/18 11:05 AM,13.709,0.186,0.658,0.844,99.5,57.5,42,29.263,86.72,,
EV034,7/11/18 7:44 AM,7/11/18 10:03 AM,34.712,0.672,1.644,2.317,77,58.5,18.5,75.723,75.92,,
EV034,7/11/18 5:45 AM,7/11/18 7:31 AM,32.213,0.417,1.350,1.767,97.5,79.5,18,66.955,66.2,,
EV034,7/10/18 6:31 PM,7/10/18 7:22 PM,13.665,0.144,0.697,0.842,95.5,54,41.5,28.865,91.04,,
EV034,7/10/18 2:18 PM,7/10/18 6:13 PM,54.788,1.083,2.831,3.914,98.5,51.5,47,123.44,99.32,,
EV034,7/10/18 7:41 AM,7/10/18 2:07 PM,89.722,1.822,4.611,6.433,83,52,31,193.789,88.52,,
EV034,7/10/18 5:22 AM,7/10/18 7:31 AM,32.248,0.697,1.450,2.147,97,81,16,63.958,72.68,,
EV034,7/9/18 4:56 PM,7/9/18 5:52 PM,13.608,0.253,0.672,0.925,98.5,54,N/A,30.083,100.04,,
EV034,7/9/18 5:44 AM,7/9/18 4:43 PM,153.948,2.833,8.161,10.994,89.5,53.5,36,319.015,81.68,,
EV034,7/8/18 6:23 PM,7/8/18 7:10 PM,16.908,0.167,0.622,0.789,98.5,90.5,8,31.505,92.84,,
EV034,7/8/18 4:19 PM,7/8/18 6:10 PM,27.649,0.531,1.319,1.850,98,57.5,40.5,56.336,99.32,,
EV034,7/8/18 1:14 PM,7/8/18 4:05 PM,40.758,0.722,2.122,2.844,100,57.5,42.5,84.936,100.4,,
EV034,7/8/18 10:09 AM,7/8/18 1:00 PM,41.033,0.800,2.050,2.850,100,58.5,41.5,84.646,91.76,,
EV034,7/8/18 9:11 AM,7/8/18 9:58 AM,13.692,0.136,0.647,0.783,98,57,41,27.616,85.28,,
EV034,7/8/18 8:13 AM,7/8/18 8:56 AM,13.248,0.147,0.572,0.719,92.5,52.5,40,25.713,78.44,,
EV034,7/6/18 6:29 PM,7/6/18 7:37 PM,16.262,0.289,0.847,1.136,95.5,92,3.5,34.702,91.04,,
EV034,7/6/18 1:44 PM,7/6/18 5:34 PM,55.344,1.114,2.717,3.831,84,77,7,126.968,97.88,,
EV034,7/6/18 11:14 AM,7/6/18 1:30 PM,34.366,0.567,1.708,2.275,100,86.5,13.5,71.595,92.48,,
EV034,7/6/18 10:15 AM,7/6/18 11:02 AM,13.645,0.158,0.622,0.781,100,56.5,43.5,29.242,88.16,,
EV034,7/6/18 9:14 AM,7/6/18 10:03 AM,13.698,0.178,0.631,0.808,99,58.5,40.5,29.389,81.32,,
EV034,7/6/18 7:46 AM,7/6/18 9:02 AM,21.416,0.228,1.044,1.272,86.5,55,31.5,46.401,74.48,,
EV034,7/6/18 5:47 AM,7/6/18 7:29 AM,32.156,0.381,1.317,1.697,100,79.5,,64.045,69.8,,
EV034,7/5/18 6:28 PM,7/5/18 7:21 PM,13.737,0.169,0.717,0.886,98.5,55,,28.629,89.96,,
EV034,7/5/18 2:47 PM,7/5/18 5:34 PM,41.06,0.803,1.983,2.786,76.5,81,,92.039,94.28,,
EV034,7/5/18 7:42 AM,7/5/18 2:03 PM,90.239,1.842,4.514,6.356,81.5,39.5,,194.617,76.64,,
EV034,7/5/18 5:55 AM,7/5/18 7:30 AM,32.109,0.225,1.347,1.572,95.5,79.5,,62.364,59,,
EV034,7/3/18 4:14 PM,7/3/18 6:34 PM,35.297,0.642,1.689,2.331,85.5,54.5,,69.202,89.6,,
EV034,7/3/18 11:38 AM,7/3/18 3:48 PM,61.887,1.133,3.039,4.172,100,87.5,,126.904,87.8,,
EV034,7/3/18 10:37 AM,7/3/18 11:26 AM,13.933,0.072,0.750,0.822,100,63.5,,27.04,81.68,,
EV034,7/3/18 5:48 AM,7/3/18 10:25 AM,66.974,1.336,3.286,4.622,100,59,,127.363,65.84,,
EV034,7/2/18 5:06 PM,7/2/18 6:36 PM,20.924,0.347,1.144,1.492,77,55.5,,42.416,86.72,,
EV034,7/2/18 10:34 AM,7/2/18 4:56 PM,89.186,1.658,4.703,6.361,99.5,79,,177.817,82.04,,
EV034,7/2/18 9:37 AM,7/2/18 10:22 AM,13.664,0.100,0.653,0.753,99.5,67,,25.362,71.96,,
EV034,7/2/18 7:33 AM,7/2/18 9:23 AM,27.632,0.467,1.375,1.842,100,73,,54.379,65.84,,
EV034,7/2/18 5:52 AM,7/2/18 7:22 AM,25.579,0.356,1.136,1.492,85.5,75,,45.984,60.44,,
EV034,6/29/18 4:00 PM,6/29/18 5:51 PM,27.523,0.444,1.417,1.861,96.5,38,,56.581,100.76,,
EV034,6/29/18 7:53 AM,6/29/18 3:44 PM,109.826,2.158,5.692,7.850,99.5,52,,218.366,85.64,,
EV034,6/29/18 5:44 AM,6/29/18 7:41 AM,29.847,0.458,1.500,1.958,97,66.5,,56.122,64.04,,
EV034,6/28/18 4:59 PM,6/28/18 6:18 PM,16.761,0.425,0.892,1.317,99,98.5,,34.673,88.88,,
EV034,6/28/18 3:55 PM,6/28/18 4:45 PM,13.502,0.178,0.667,0.844,99,55.5,,29.792,94.28,,
EV034,6/28/18 1:23 PM,6/28/18 3:43 PM,34.898,0.506,1.814,2.319,82.5,54.5,,76.159,92.12,,
EV034,6/28/18 5:41 AM,6/28/18 1:12 PM,105.476,2.156,5.356,7.511,87.5,83.5,,203.92,71.96,,
EV034,6/27/18 5:44 PM,6/27/18 6:58 PM,16.652,0.406,0.822,1.228,100,89.5,,37.16,79.88,,
EV034,6/27/18 4:42 PM,6/27/18 5:33 PM,13.688,0.142,0.714,0.856,98.5,57.5,,26.503,92.48,,
EV034,6/27/18 6:08 AM,6/27/18 4:27 PM,144.092,2.800,7.511,10.311,74,53.5,,287.863,75.2,,
EV034,6/24/18 4:16 PM,6/24/18 7:18 PM,43.687,0.858,2.186,3.044,98.5,92.5,,87.45,85.28,,
EV034,6/24/18 1:11 PM,6/24/18 4:04 PM,40.982,0.700,2.192,2.892,99,53.5,,82.572,94.28,,
EV034,6/24/18 12:12 PM,6/24/18 12:59 PM,13.631,0.044,0.725,0.769,98.5,65,,23.599,92.48,,
EV034,6/24/18 9:35 AM,6/24/18 11:58 AM,34.612,0.667,1.711,2.378,90,60,,71.096,86.36,,
EV034,6/24/18 8:12 AM,6/24/18 8:52 AM,12.197,0.161,0.508,0.669,96.5,55,,23.205,78.44,,
EV034,6/23/18 4:50 PM,6/23/18 7:18 PM,30.266,0.917,1.550,2.467,99,98.5,,60.808,101.48,,
EV034,6/23/18 12:47 PM,6/23/18 4:39 PM,54.851,1.000,2.864,3.864,99.5,60,,108.231,103.64,,
EV034,6/23/18 11:40 AM,6/23/18 12:31 PM,13.65,0.133,0.708,0.842,100,62.5,,25.618,98.24,,
EV034,6/23/18 9:39 AM,6/23/18 11:29 AM,27.596,0.428,1.414,1.842,100,59.5,,52.914,91.4,,
EV034,6/22/18 4:58 PM,6/22/18 6:04 PM,16.109,0.175,0.922,1.097,99,90.5,,31.95,102.56,,
EV034,6/22/18 10:55 AM,6/22/18 4:48 PM,83.322,1.633,4.247,5.881,100,56,,171.578,98.24,,
EV034,6/22/18 9:54 AM,6/22/18 10:42 AM,13.658,0.147,0.653,0.800,100,63,,26.093,87.44,,
EV034,6/22/18 5:44 AM,6/22/18 9:43 AM,57.428,1.194,2.789,3.983,86,62,,111.754,70.88,,
EV034,6/21/18 4:41 PM,6/21/18 6:43 PM,27.874,0.442,1.589,2.031,97,50.5,,62.656,95.72,,
EV034,6/21/18 12:33 PM,6/21/18 4:26 PM,55.018,0.906,2.975,3.881,86,52,,122.281,95.36,,
EV034,6/19/18 5:42 PM,6/19/18 6:50 PM,16.027,0.269,0.861,1.131,100,95,,33.002,88.52,,
EV034,6/19/18 4:37 PM,6/19/18 5:32 PM,13.674,0.217,0.692,0.908,100,57.5,,28.264,95.36,,
EV034,6/19/18 10:34 AM,6/19/18 4:25 PM,82.457,1.636,4.225,5.861,99.5,58,,165.199,90.32,,
EV034,6/19/18 8:37 AM,6/19/18 10:23 AM,27.26,0.406,1.361,1.767,100,64.5,,51.672,76.64,,
EV034,6/19/18 5:47 AM,6/19/18 7:50 AM,32.136,0.567,1.494,2.061,100,85.5,,59.45,61.88,,
EV034,6/18/18 6:30 PM,6/18/18 7:37 PM,16.228,0.342,0.769,1.111,98,92.5,,33.436,83.12,,
EV034,6/18/18 11:49 AM,6/18/18 6:12 PM,89.426,1.589,4.797,6.386,83.5,54,,185.727,84.92,,
EV034,6/18/18 5:48 AM,6/18/18 11:37 AM,85.925,1.408,4.414,5.822,96,85.5,,173.252,67.64,,
EV034,6/15/18 5:02 PM,6/15/18 6:11 PM,16.24,0.264,0.881,1.144,99,93,,30.889,84.2,,
EV034,6/15/18 3:57 PM,6/15/18 4:47 PM,14.195,0.069,0.764,0.833,100,58,,28.403,91.4,,
EV034,6/15/18 5:43 AM,6/15/18 3:46 PM,140.294,2.194,7.856,10.050,96.5,59.5,,266.743,73.4,,
EV034,6/13/18 7:46 AM,6/13/18 6:36 PM,152.085,2.775,8.067,10.842,97,52.5,,316.013,84.56,,
EV034,6/13/18 5:50 AM,6/13/18 7:28 AM,25.955,0.344,1.300,1.644,79,50.5,,49.187,64.76,,
EV034,6/10/18 3:49 PM,6/10/18 6:56 PM,43.499,0.922,2.194,3.117,100,93.5,,84.829,83.48,,
EV034,6/10/18 12:44 PM,6/10/18 3:37 PM,41.579,0.633,2.250,2.883,99.5,61.5,,77.94,84.56,,
EV034,6/10/18 11:41 AM,6/10/18 12:29 PM,13.615,0.108,0.683,0.792,99.5,64,,24.471,80.6,,
EV034,6/10/18 9:05 AM,6/10/18 10:55 AM,27.196,0.478,1.350,1.828,93.5,90,,47.652,72.32,,
EV034,6/10/18 7:58 AM,6/10/18 8:52 AM,13.985,0.197,0.700,0.897,79,93.5,,25.411,67.28,,
EV034,6/8/18 5:49 PM,6/8/18 6:34 PM,13.76,0.061,0.689,0.750,99,59,,28.057,85.28,,
EV034,6/8/18 4:39 PM,6/8/18 5:37 PM,13.657,0.231,0.736,0.967,100,57.5,,27.45,90.68,,
EV034,6/8/18 3:35 PM,6/8/18 4:27 PM,13.706,0.108,0.753,0.861,99,57.5,,27.258,94.28,,
EV034,6/8/18 1:08 PM,6/8/18 3:24 PM,35.177,0.353,1.925,2.278,88,53,,70.214,92.12,,
EV034,6/8/18 10:35 AM,6/8/18 12:55 PM,34.452,0.636,1.694,2.331,99.5,89,,74.471,83.84,,
EV034,6/8/18 8:33 AM,6/8/18 10:25 AM,27.836,0.531,1.339,1.869,99.5,56,,58.916,74.84,,
EV034,6/8/18 7:38 AM,6/8/18 8:22 AM,13.768,0.100,0.644,0.744,100,66.5,,27.988,65.12,,
EV034,6/8/18 6:05 AM,6/8/18 7:24 AM,25.72,0.222,1.097,1.319,98.5,60,,53.683,57.2,,
EV034,6/7/18 4:57 PM,6/7/18 6:03 PM,16.304,0.308,0.800,1.108,98.5,94,,32.388,84.56,,
EV034,6/7/18 3:22 PM,6/7/18 4:46 PM,21.225,0.244,1.142,1.386,57.5,53.5,,41.447,87.08,,
EV034,6/7/18 1:20 PM,6/7/18 3:11 PM,27.564,0.372,1.467,1.839,86.5,59,,53.143,86.72,,
EV034,6/7/18 7:57 AM,6/7/18 1:10 PM,75.454,1.192,4.019,5.211,99.5,88,,147.387,72.68,,
EV034,6/7/18 5:38 AM,6/7/18 7:45 AM,29.74,0.578,1.536,2.114,99.5,72.5,,58.383,57.56,,
EV034,6/5/18 5:46 PM,6/5/18 6:49 PM,16.28,0.289,0.761,1.050,99.5,95,,33.614,82.4,,
EV034,6/5/18 4:40 PM,6/5/18 5:35 PM,13.65,0.253,0.672,0.925,100,57,,29.217,91.04,,
EV034,6/5/18 11:25 AM,6/5/18 4:23 PM,75.352,1.328,3.631,4.958,87.5,59,,158.868,87.44,,
EV034,6/5/18 7:33 AM,6/5/18 10:24 AM,41.103,0.822,2.031,2.853,99.5,63.5,,82.024,68.72,,
EV034,6/5/18 5:56 AM,6/5/18 7:22 AM,24.205,0.319,1.106,1.425,76.5,56.5,,56.012,57.2,,
EV034,5/22/18 5:00 PM,5/22/18 5:48 PM,10.687,0.236,0.567,0.803,53.5,73.5,,20.471,77.72,,
EV034,5/14/18 4:55 PM,5/14/18 5:44 PM,13.651,0.150,0.664,0.814,100,59,,29.024,77.36,,
EV034,5/14/18 3:25 PM,5/14/18 4:41 PM,14.014,0.536,0.739,1.275,61.5,57.5,,30.234,78.44,,
EV034,5/10/18 2:16 PM,5/10/18 3:35 PM,11.297,0.619,0.686,1.306,99,80,,25.249,89.24,,
EV034,5/10/18 11:20 AM,5/10/18 1:05 PM,16.586,0.892,0.856,1.747,93,62,,31.461,80.6,,
EV034,3/30/18 9:46 AM,3/30/18 12:09 PM,18.154,1.353,1.033,2.386,80,60.5,,35.556,74.48,,
EV034,3/30/18 6:21 AM,3/30/18 7:30 AM,15.56,0.431,0.711,1.142,87,80,,31.707,53.6,,
EV034,3/29/18 4:40 PM,3/29/18 5:45 PM,10.184,0.483,0.597,1.081,99,99,,22.183,81.68,,
EV034,3/29/18 9:14 AM,3/29/18 11:24 AM,20.188,1.078,1.083,2.161,97.5,93,,41.336,69.44,,
EV034,3/26/18 10:40 AM,3/26/18 11:20 AM,10.612,0.156,0.508,0.664,94.5,75,,19.055,60.8,,
EV034,3/26/18 7:35 AM,3/26/18 8:49 AM,13.443,0.608,0.636,1.244,94.5,77.5,,25.892,46.76,,
EV034,3/21/18 11:05 AM,3/21/18 12:22 PM,13.667,0.567,0.728,1.294,83.5,64,,24.469,62.96,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
