Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC
EV115,5/20/2021,8.0,32.4977033,0.071388889,1.324722222,1.396111111,98.0,52.0,45.0,94.9212,57.0,143.9095236,176.4072269,99.0,52.0
EV115,5/25/2021,1.0,2.8583066,0.002222222,0.318333333,0.320555555,44.0,98.0,2.0,4.21872,74.0,176.4072269,179.2655335,100.0,44.0
EV115,5/27/2021,3.0,2.5476211,0.186666667,0.408886111,0.5955527780000001,96.0,94.0,7.0,14.76552,59.0,179.2655335,181.8131546,97.0,94.0
EV115,5/28/2021,8.0,16.2799202,0.023888889,0.980277778,1.004166667,100.0,83.0,18.0,37.96848,61.0,181.8131546,198.0930748,100.0,83.0
EV115,6/1/2021,1.0,24.7305658,0.017777778,0.961111111,0.978888889,100.0,84.0,16.0,33.74976,63.0,198.0930748,222.8236406,100.0,84.0
EV115,6/7/2021,1.0,45.2358088,0.023333333,1.207222222,1.230555555,91.0,56.0,35.0,73.8276,54.0,222.8236406,268.0594494,91.0,56.0
EV115,6/23/2021,8.0,47.1620589,0.023888889,1.391111111,1.415,80.0,56.0,44.0,92.81184,69.0,268.1837236,315.3457825,100.0,56.0
EV115,6/25/2021,11.0,125.9519017,0.053055556,3.986111111,4.039166667,99.0,34.0,148.0,312.18528,69.0,315.3457825,441.2976842,99.0,9.0
EV115,6/29/2021,11.0,71.6440763,0.125555556,2.309722222,2.435277778,30.0,25.0,91.0,191.95176,67.0,441.2976842,512.9417605,77.0,25.0
EV115,6/30/2021,14.0,56.3583497,0.088055556,2.948055556,3.036111112,25.0,59.0,65.0,137.1084,68.0,512.9417605,569.3001102,100.0,25.0
EV115,7/2/2021,11.0,102.5883521,0.135,3.6875,3.8225,100.0,5.0,127.0,267.88872,73.0,569.3001102,671.8884623,100.0,5.0
EV115,7/5/2021,8.0,53.8107286,0.036944444,2.091388889,2.128333333,100.0,100.0,59.0,124.45224,70.0,671.8884623,725.6991909,100.0,43.0
EV115,7/7/2021,4.0,35.7288325,0.033888889,1.697777778,1.731666667,100.0,65.0,43.0,90.70248,71.0,725.6991909,761.4280234,100.0,56.0
EV115,7/8/2021,6.0,71.3955279,0.106111111,2.635,2.741111111,100.0,18.0,84.0,177.18624,74.0,761.4280234,832.8235513,100.0,18.0
EV115,7/11/2021,,73.6946006,,,,100.0,26.0,74.0,156.09264,72.0,832.8235513,906.5181519,100.0,26.0
EV115,7/12/2021,11.0,76.3043588,0.193888889,3.955,4.148888889,26.0,34.0,73.0,153.98328,69.0,906.5181519,982.8225107,100.0,26.0
EV115,7/14/2021,2.0,0.2485484,0.006944444,0.1075,0.11444444399999999,100.0,100.0,0.0,,73.0,982.8225107,983.0710591,100.0,100.0
EV115,7/15/2021,7.0,28.3966547,0.179722222,1.1675,1.347222222,100.0,64.0,35.0,73.8276,71.0,983.0710591,1011.467714,100.0,64.0
EV115,7/18/2021,5.0,59.1545192,0.093055556,2.124444444,2.2175,96.0,42.0,57.0,120.23352,79.0,1011.467714,1070.622233,97.0,42.0
EV115,7/19/2021,9.0,75.9936733,0.086111111,3.383333333,3.469444444,100.0,100.0,79.0,166.63944,80.0,1070.622233,1146.615906,100.0,22.0
EV115,7/20/2021,7.0,0.6835081,0.056388889,0.342222222,0.398611111,100.0,100.0,0.0,,80.0,1146.615906,1147.299414,100.0,100.0
EV115,7/21/2021,5.0,62.4477855,0.089444444,2.043058333,2.132502777,100.0,38.0,64.0,134.99904,79.0,1147.299414,1209.7472,100.0,38.0
