Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer
EV035,9/19/18 5:36 AM,9/19/18 9:20 AM,48.157,1.003,2.742,3.744,82,88,-6,105.682,61.52,,
EV035,9/18/18 7:09 PM,9/18/18 7:20 PM,0.348,0.122,0.069,0.192,86.5,83,3.5,1.048,75.2,,
EV035,9/18/18 5:28 AM,9/18/18 6:43 PM,154.738,3.672,9.581,13.253,94.5,86.5,8,352.221,64.76,,
EV035,9/17/18 5:12 PM,9/17/18 6:35 PM,14.399,0.456,0.928,1.383,99,96.5,2.5,29.91,75.92,,
EV035,9/17/18 10:04 AM,9/17/18 4:58 PM,80.523,1.928,4.964,6.892,100,66,34,160.147,80.6,,
EV035,9/17/18 8:08 AM,9/17/18 9:52 AM,23.069,0.394,1.333,1.728,99.5,73.5,26,49.644,65.12,,
EV035,9/17/18 5:37 AM,9/17/18 7:57 AM,31.084,0.567,1.764,2.331,82.5,68,14.5,69.319,54.32,,
EV035,9/16/18 4:16 PM,9/16/18 4:18 PM,0.154,0.000,0.025,0.025,83,82.5,0.5,0.231,79.16,,
EV035,9/16/18 3:23 PM,9/16/18 3:26 PM,0.163,0.000,0.036,0.036,93.5,91.5,2,0.376,92.48,,
EV035,9/14/18 7:12 PM,9/14/18 7:26 PM,0.262,0.139,0.094,0.233,97,93.5,3.5,1.021,71.6,,
EV035,9/14/18 5:11 PM,9/14/18 6:14 PM,14.279,0.211,0.833,1.044,99.5,94.5,5,26.067,80.6,,
EV035,9/14/18 4:08 PM,9/14/18 5:00 PM,11.421,0.150,0.717,0.867,97.5,65,32.5,21.618,82.76,,
EV035,9/14/18 10:31 AM,9/14/18 3:58 PM,64.104,1.389,4.053,5.442,87.5,56,31.5,127.083,83.48,,
EV035,9/14/18 8:10 AM,9/14/18 10:21 AM,28.761,0.633,1.544,2.178,100,88.5,11.5,62.807,66.56,,
EV035,9/14/18 5:35 AM,9/14/18 7:56 AM,30.852,0.564,1.789,2.353,91.5,73,18.5,63.762,58.28,,
EV035,9/13/18 5:08 PM,9/13/18 5:20 PM,0.234,0.164,0.044,0.208,97.5,93,4.5,0.843,80.6,,
EV035,9/13/18 11:06 AM,9/13/18 1:24 PM,24.396,0.689,1.603,2.292,100,94.5,5.5,51.419,81.32,,
EV035,9/13/18 5:27 AM,9/13/18 10:54 AM,69.624,1.300,4.147,5.447,93.5,60,33.5,141.982,69.08,,
EV035,9/12/18 6:31 PM,9/12/18 6:40 PM,0.262,0.083,0.072,0.156,97.5,94.5,3,0.794,66.92,,
EV035,9/12/18 5:12 PM,9/12/18 6:07 PM,14.145,0.114,0.803,0.917,99.5,93,6.5,25.094,76.28,,
EV035,9/12/18 4:09 PM,9/12/18 5:01 PM,11.588,0.161,0.708,0.869,99,62.5,36.5,23.061,84.92,,
EV035,9/12/18 9:06 AM,9/12/18 3:56 PM,80.837,1.908,4.914,6.822,100,55,45,168.333,77.36,,
EV035,9/12/18 5:38 AM,9/12/18 8:55 AM,42.51,0.878,2.408,3.286,65.5,68,-2.5,96.222,61.52,,
EV035,9/11/18 9:40 PM,9/11/18 9:43 PM,0.212,0.006,0.039,0.044,72,67.5,4.5,0.383,69.08,,
EV035,9/11/18 7:23 PM,9/11/18 7:33 PM,0.388,0.106,0.064,0.169,75,72,3,0.968,78.08,,
EV035,9/11/18 5:12 PM,9/11/18 6:51 PM,20.96,0.483,1.161,1.644,97.5,75,22.5,46.985,87.8,,
EV035,9/11/18 5:29 AM,9/11/18 4:59 PM,135.159,2.944,8.544,11.489,94,55,39,304.33,74.84,,
EV035,9/10/18 11:33 PM,9/10/18 11:37 PM,0.306,0.008,0.050,0.058,98,95.5,2.5,0.581,67.64,,
EV035,9/10/18 6:39 PM,9/10/18 6:46 PM,0.262,0.064,0.061,0.125,92.5,97.5,-5,0.727,81.32,,
EV035,9/10/18 5:36 AM,9/10/18 6:12 PM,149.09,3.658,8.936,12.594,97,93,4,326.163,72.68,,
EV035,9/7/18 6:55 PM,9/7/18 7:05 PM,0.239,0.100,0.078,0.178,91,98.5,-7.5,1.018,82.4,,
EV035,9/7/18 10:06 AM,9/7/18 6:38 PM,95.427,2.639,5.900,8.539,99.5,91.5,8,203.727,85.28,,
EV035,9/7/18 9:09 AM,9/7/18 9:52 AM,11.457,0.119,0.586,0.706,100,66,34,24.648,75.56,,
EV035,9/7/18 8:09 AM,9/7/18 8:54 AM,11.626,0.097,0.653,0.750,100,72,28,25.704,68.72,,
EV035,9/7/18 7:06 AM,9/7/18 7:56 AM,11.599,0.153,0.689,0.842,100,71,29,26.164,61.88,,
EV035,9/7/18 5:36 AM,9/7/18 6:54 AM,20.867,0.214,1.089,1.303,92,76,16,45.356,58.64,,
EV035,9/6/18 11:38 PM,9/6/18 11:43 PM,0.321,0.017,0.069,0.086,96.5,94,2.5,0.631,65.48,,
EV035,9/6/18 10:55 PM,9/6/18 11:05 PM,0.24,0.100,0.067,0.167,99.5,96.5,3,0.829,69.08,,
EV035,9/6/18 5:18 PM,9/6/18 6:28 PM,13.587,0.350,0.828,1.178,99.5,91.5,8,31.292,89.24,,
EV035,9/6/18 5:28 AM,9/6/18 5:05 PM,135.175,2.850,8.778,11.628,82.5,43.5,39,296.155,72.68,,
EV035,9/5/18 9:24 PM,9/5/18 9:26 PM,0.153,0.000,0.033,0.033,84.5,84,0.5,0.236,73.76,,
EV035,9/5/18 9:23 PM,9/5/18 9:26 PM,0.226,0.006,0.056,0.061,86,84,2,0.574,74.12,,
EV035,9/5/18 11:41 AM,9/5/18 11:42 AM,0.014,0.019,0.008,0.028,86,86,0,1.219,91.04,,
EV035,9/5/18 11:28 AM,9/5/18 11:29 AM,0.098,0.000,0.017,0.017,89.5,88.5,1,0.208,96.44,,
EV035,9/4/18 5:10 PM,9/4/18 5:13 PM,0.209,0.014,0.047,0.061,91,89,2,0.434,98.24,,
EV035,8/31/18 5:11 PM,8/31/18 6:12 PM,14.122,0.194,0.811,1.006,100,91.5,8.5,28.608,88.16,,
EV035,8/31/18 6:13 AM,8/31/18 4:59 PM,127.269,2.975,7.783,10.758,100,56,44,265.397,73.76,,
EV035,8/29/18 11:26 AM,8/29/18 6:07 PM,79.846,1.656,5.025,6.681,91,91,0,158.906,83.48,,
EV035,8/29/18 5:35 AM,8/29/18 11:15 AM,69.604,1.739,3.925,5.664,74.5,90,-15.5,141.691,66.92,,
EV035,8/27/18 5:27 AM,8/27/18 1:29 PM,94.518,2.086,5.939,8.025,90.5,56.5,34,198.833,69.44,,
EV035,8/23/18 5:11 PM,8/23/18 6:46 PM,21.043,0.392,1.189,1.581,98.5,94,4.5,41.049,80.96,,
EV035,8/23/18 1:09 PM,8/23/18 4:54 PM,43.927,0.817,2.947,3.764,98.5,56.5,42,97.693,83.48,,
EV035,8/23/18 8:06 AM,8/23/18 12:55 PM,54.54,1.208,3.603,4.811,99.5,67.5,32,109.135,72.32,,
EV035,8/23/18 5:28 AM,8/23/18 7:56 AM,36.901,0.528,1.936,2.464,93,45,48,79.546,59,,
EV035,8/22/18 5:14 PM,8/22/18 6:14 PM,14.082,0.150,0.839,0.989,99.5,88,11.5,32.063,85.64,,
EV035,8/22/18 3:07 PM,8/22/18 4:56 PM,22.02,0.467,1.353,1.819,100,72.5,27.5,49.793,90.32,,
EV035,8/22/18 1:01 PM,8/22/18 2:56 PM,23.533,0.519,1.392,1.911,99,64,35,55.754,86,,
EV035,8/22/18 11:32 AM,8/22/18 12:50 PM,17.437,0.358,0.936,1.294,83,67,16,38.141,84.56,,
EV035,8/22/18 9:31 AM,8/22/18 11:22 AM,21.805,0.664,1.175,1.839,86.5,85,1.5,50.438,78.08,,
EV035,8/22/18 8:05 AM,8/22/18 9:19 AM,17.534,0.261,0.981,1.242,100,87.5,12.5,38.262,67.28,,
EV035,8/22/18 5:31 AM,8/22/18 6:53 AM,17.705,0.364,0.997,1.361,88,74.5,13.5,38.943,57.92,,
EV035,8/21/18 9:34 AM,8/21/18 12:30 PM,27.021,0.822,2.097,2.919,91,86,5,46.788,79.88,,
EV035,8/20/18 5:58 AM,8/20/18 8:54 AM,41.834,0.836,2.111,2.947,81.5,94.5,-13,91.376,64.04,,
EV035,8/17/18 8:08 AM,8/17/18 4:26 PM,89.045,2.214,6.097,8.311,99.5,86.5,13,204.497,84.92,,
EV035,8/17/18 5:27 AM,8/17/18 7:55 AM,36.578,0.514,1.953,2.467,94,76.5,17.5,71.819,64.04,,
EV035,8/16/18 5:11 PM,8/16/18 6:08 PM,14.12,0.189,0.758,0.947,99.5,93.5,6,27.845,93.92,,
EV035,8/16/18 5:40 AM,8/16/18 4:56 PM,135.099,3.175,8.094,11.269,73,55.5,17.5,293.051,78.44,,
EV035,8/10/18 5:23 PM,8/10/18 7:01 PM,18.623,0.503,1.131,1.633,99.5,92.5,7,39.216,97.16,,
EV035,8/10/18 3:15 PM,8/10/18 5:11 PM,20.977,0.558,1.381,1.939,97.5,57.5,40,52.779,101.84,,
EV035,8/10/18 5:26 AM,8/10/18 3:02 PM,107.14,2.914,6.672,9.586,91.5,56.5,35,230.703,84.2,,
EV035,8/9/18 2:05 PM,8/9/18 6:37 PM,49.246,1.492,3.053,4.544,99.5,95,4.5,105.366,102.56,,
EV035,8/9/18 7:04 AM,8/9/18 1:52 PM,81.517,2.164,4.642,6.806,100,55,45,175.622,83.48,,
EV035,8/9/18 5:34 AM,8/9/18 6:53 AM,20.659,0.194,1.119,1.314,93,57.5,35.5,44.712,64.04,,
EV035,8/7/18 4:04 PM,8/7/18 6:16 PM,26.03,0.608,1.600,2.208,99.5,92,7.5,57.175,92.48,,
EV035,8/7/18 12:30 PM,8/7/18 3:52 PM,38.571,0.942,2.414,3.356,82,72,10,81.732,95,,
EV035,8/7/18 11:27 AM,8/7/18 12:20 PM,12.782,0.164,0.717,0.881,90,84.5,5.5,25.09,91.04,,
EV035,8/7/18 7:07 AM,8/7/18 11:16 AM,48.926,1.375,2.772,4.147,99.5,93,6.5,106.624,75.56,,
EV035,8/7/18 5:35 AM,8/7/18 6:55 AM,19.267,0.247,1.078,1.325,67.5,72,-4.5,40.946,63.68,,
EV035,8/2/18 12:09 PM,8/2/18 6:00 PM,65.546,1.517,4.342,5.858,100,64,36,150.165,93.2,,
EV035,8/2/18 11:07 AM,8/2/18 11:56 AM,10.842,0.108,0.700,0.808,99,62.5,36.5,24.046,86.72,,
EV035,8/2/18 10:08 AM,8/2/18 10:56 AM,10.96,0.114,0.686,0.800,61,52.5,8.5,21.892,82.76,,
EV035,8/2/18 5:26 AM,8/2/18 8:54 AM,43.397,1.011,2.447,3.458,95.5,73,22.5,99.862,66.92,,
EV035,8/1/18 5:39 AM,8/1/18 6:17 PM,147.479,3.931,8.697,12.628,62,89,-27,315.042,78.8,,
EV035,7/27/18 5:12 PM,7/27/18 6:09 PM,14.459,0.178,0.775,0.953,98.5,90,8.5,29.235,99.68,,
EV035,7/27/18 8:10 AM,7/27/18 4:58 PM,105.24,2.542,6.264,8.806,100,62.5,37.5,216.711,87.08,,
EV035,7/27/18 7:07 AM,7/27/18 7:59 AM,11.621,0.186,0.672,0.858,99.5,74,25.5,22.54,66.92,,
EV035,7/27/18 5:40 AM,7/27/18 6:53 AM,19.446,0.172,1.050,1.222,77,66.5,10.5,37.601,63.32,,
EV035,7/25/18 5:15 PM,7/25/18 6:17 PM,14.296,0.256,0.775,1.031,98,92.5,5.5,29.572,102.2,,
EV035,7/25/18 4:09 PM,7/25/18 5:01 PM,11.642,0.197,0.664,0.861,100,64,36,23.985,107.6,,
EV035,7/25/18 8:07 AM,7/25/18 3:59 PM,92.78,2.456,5.408,7.864,100,61,39,198.328,91.04,,
EV035,7/25/18 5:39 AM,7/25/18 7:56 AM,31.1,0.556,1.731,2.286,77.5,72,5.5,61.762,70.16,,
EV035,7/24/18 5:14 PM,7/24/18 6:57 PM,21.174,0.581,1.139,1.719,97.5,79.5,18,40.383,97.52,,
EV035,7/24/18 9:10 AM,7/24/18 4:57 PM,88.285,1.989,5.786,7.775,99,62.5,36.5,182.342,90.32,,
EV035,7/24/18 8:08 AM,7/24/18 8:57 AM,10.999,0.172,0.653,0.825,99.5,72.5,27,22.089,75.2,,
EV035,7/24/18 5:26 AM,7/24/18 7:57 AM,36.963,0.658,1.861,2.519,76,79.5,-3.5,70.275,67.64,,
EV035,7/23/18 3:10 PM,7/23/18 6:40 PM,42.895,0.942,2.572,3.514,98.5,82.5,16,85.506,97.88,,
EV035,7/23/18 8:10 AM,7/23/18 2:57 PM,77.515,1.836,4.953,6.789,99.5,64,35.5,163.204,87.44,,
EV035,7/23/18 5:27 AM,7/23/18 7:59 AM,36.975,0.700,1.839,2.539,74,74,0,71.88,70.16,,
EV035,7/20/18 5:14 PM,7/20/18 6:43 PM,21.275,0.344,1.147,1.492,96.5,77.5,19,42.516,93.2,,
EV035,7/20/18 1:08 PM,7/20/18 5:03 PM,44.44,0.853,3.067,3.919,100,59.5,40.5,93.996,96.8,,
EV035,7/20/18 11:08 AM,7/20/18 12:58 PM,22.101,0.375,1.453,1.828,98.5,58,40.5,47.997,90.32,,
EV035,7/20/18 9:08 AM,7/20/18 10:54 AM,22.122,0.425,1.339,1.764,99,73.5,25.5,47.541,79.16,,
EV035,7/20/18 8:07 AM,7/20/18 8:53 AM,10.974,0.100,0.661,0.761,99.5,67,32.5,23.229,69.08,,
EV035,7/20/18 7:03 AM,7/20/18 7:53 AM,11.021,0.186,0.653,0.839,100,78,22,22.385,66.92,,
EV035,7/20/18 5:28 AM,7/20/18 6:51 AM,25.88,0.194,1.200,1.394,80,56.5,23.5,44.348,64.4,,
EV035,7/19/18 11:14 AM,7/19/18 7:03 PM,87.78,2.067,5.750,7.817,98.5,81,17.5,188.184,94.28,,
EV035,7/19/18 9:09 AM,7/19/18 10:59 AM,22.085,0.467,1.361,1.828,99,72,27,47.102,84.2,,
EV035,7/19/18 8:07 AM,7/19/18 8:54 AM,11.023,0.142,0.636,0.778,99.5,74.5,25,23.818,72.68,,
EV035,7/19/18 5:28 AM,7/19/18 7:53 AM,36.927,0.583,1.833,2.417,75,59.5,15.5,73.022,66.56,,
EV035,7/18/18 5:18 PM,7/18/18 6:38 PM,20.9,0.250,1.069,1.319,94.5,79.5,15,39.857,99.32,,
EV035,7/18/18 3:57 PM,7/18/18 5:08 PM,13.602,0.253,0.925,1.178,87.5,59,28.5,30.715,108.32,,
EV035,7/17/18 5:26 AM,7/17/18 6:51 PM,157.562,3.975,9.453,13.428,83,91.5,-8.5,322.113,78.8,,
EV035,7/13/18 1:03 PM,7/13/18 6:53 PM,65.868,1.575,4.264,5.839,99,92.5,6.5,138.326,92.84,,
EV035,7/13/18 11:07 AM,7/13/18 12:52 PM,21.913,0.364,1.386,1.750,99,67,32,44.955,88.88,,
EV035,7/13/18 8:08 AM,7/13/18 10:55 AM,33.023,0.756,2.031,2.786,100,63,37,72.176,78.8,,
EV035,7/13/18 5:28 AM,7/13/18 7:55 AM,36.896,0.600,1.861,2.461,83,72.5,10.5,71.723,71.24,,
EV035,7/11/18 4:52 PM,7/11/18 7:00 PM,29.252,0.439,1.689,2.128,94.5,93,1.5,52.511,98.96,,
EV035,7/11/18 8:11 AM,7/11/18 4:34 PM,90.137,2.367,6.011,8.378,100,95.5,4.5,188.787,87.08,,
EV035,7/11/18 5:28 AM,7/11/18 8:00 AM,37.227,0.672,1.867,2.539,91.5,62,29.5,75.309,66.92,,
EV035,7/9/18 10:16 AM,7/9/18 1:17 PM,35.549,0.708,2.300,3.008,99.5,91.5,8,81.844,90.32,,
EV035,7/9/18 9:12 AM,7/9/18 10:04 AM,11.081,0.167,0.706,0.872,98,61,37,24.515,83.84,,
EV035,7/9/18 8:12 AM,7/9/18 8:55 AM,10.888,0.108,0.608,0.717,98,71,27,22.651,76.64,,
EV035,7/9/18 5:20 AM,7/9/18 7:57 AM,34.197,0.772,1.847,2.619,84,74.5,9.5,81.325,66.92,,
EV035,6/28/18 5:18 PM,6/28/18 6:15 PM,14.445,0.178,0.769,0.947,98,94.5,3.5,27.583,88.52,,
EV035,6/28/18 3:12 PM,6/28/18 5:01 PM,23.252,0.400,1.428,1.828,100,65,35,47.399,94.28,,
EV035,6/28/18 8:09 AM,6/28/18 3:01 PM,81.415,1.903,4.956,6.858,100,68,32,166.131,82.4,,
EV035,6/28/18 5:31 AM,6/28/18 7:55 AM,31.21,0.558,1.831,2.389,98,73.5,24.5,64.409,63.68,,
EV035,6/26/18 5:18 PM,6/26/18 6:51 PM,21.763,0.347,1.217,1.564,97.5,93,4.5,42.393,93.2,,
EV035,6/26/18 1:12 PM,6/26/18 5:01 PM,43.892,0.969,2.847,3.817,100,72.5,27.5,92.811,97.52,,
EV035,6/26/18 11:13 AM,6/26/18 1:02 PM,22.066,0.394,1.422,1.817,99,56.5,42.5,46.352,92.48,,
EV035,6/26/18 9:13 AM,6/26/18 11:03 AM,22.108,0.444,1.389,1.833,99,72.5,26.5,45.112,83.12,,
EV035,6/26/18 5:27 AM,6/26/18 8:59 AM,48.349,0.878,2.658,3.536,88,71.5,16.5,94.998,66.56,,
EV035,6/19/18 5:16 PM,6/19/18 6:12 PM,14.419,0.125,0.811,0.936,100,94,6,27.385,92.48,,
EV035,6/19/18 4:10 PM,6/19/18 5:01 PM,11.618,0.117,0.739,0.856,100,63.5,36.5,22.352,97.88,,
EV035,6/19/18 12:34 PM,6/19/18 3:59 PM,41.064,0.931,2.486,3.417,86.5,65.5,21,86.977,96.08,,
EV035,6/19/18 8:07 AM,6/19/18 12:23 PM,52.228,1.142,3.125,4.267,99.5,89,10.5,108.889,78.8,,
EV035,6/19/18 5:38 AM,6/19/18 7:55 AM,31.229,0.500,1.783,2.283,95.5,67.5,28,63.469,62.24,,
EV035,6/14/18 5:17 PM,6/14/18 6:18 PM,14.297,0.236,0.783,1.019,99,92,7,31.015,92.84,,
EV035,6/14/18 4:10 PM,6/14/18 4:57 PM,11.605,0.106,0.683,0.789,100,73,27,24.003,98.96,,
EV035,6/14/18 1:04 PM,6/14/18 3:59 PM,35.103,0.839,2.081,2.919,100,56.5,43.5,77.825,96.8,,
EV035,6/14/18 8:10 AM,6/14/18 12:54 PM,57.856,1.325,3.394,4.719,99,64.5,34.5,120.502,81.68,,
EV035,6/14/18 5:37 AM,6/14/18 7:56 AM,31.268,0.519,1.806,2.325,89,73.5,15.5,63.155,65.12,,
EV035,6/11/18 10:07 AM,6/11/18 6:09 PM,96.054,2.278,5.753,8.031,100,94.5,5.5,209.994,86,,
EV035,6/11/18 6:16 AM,6/11/18 9:56 AM,46.649,0.958,2.703,3.661,100,61.5,38.5,100.674,67.28,,
EV035,3/30/18 5:07 PM,3/30/18 6:29 PM,13.231,0.589,0.769,1.358,66,95,-29,29.733,75.2,,
EV035,3/30/18 3:05 PM,3/30/18 4:56 PM,19.767,0.742,1.106,1.847,99,71,28,46.045,84.56,,
EV035,3/30/18 1:35 PM,3/30/18 2:50 PM,16.391,0.356,0.889,1.244,80.5,66,14.5,36.818,83.48,,
EV035,3/30/18 12:07 PM,3/30/18 1:24 PM,15.876,0.350,0.928,1.278,100,85.5,14.5,32.517,81.68,,
EV035,3/30/18 10:10 AM,3/30/18 11:54 AM,20.619,0.572,1.158,1.731,97.5,73,24.5,43.61,76.64,,
EV035,3/30/18 8:07 AM,3/30/18 9:20 AM,14.401,0.411,0.792,1.203,100,89,11,30.349,64.76,,
EV035,3/30/18 7:04 AM,3/30/18 7:54 AM,11.437,0.189,0.644,0.833,100,62,38,22.884,55.76,,
EV035,3/30/18 6:15 AM,3/30/18 6:50 AM,10.508,0.028,0.567,0.594,97,68.5,28.5,19.725,54.32,,
EV035,3/21/18 5:10 PM,3/21/18 6:49 PM,22.02,0.386,1.258,1.644,100,93.5,6.5,47.118,66.56,,
EV035,3/21/18 9:23 AM,3/21/18 4:53 PM,83.129,2.253,5.242,7.494,100,73.5,26.5,185.611,62.6,,
EV035,3/21/18 6:26 AM,3/21/18 9:10 AM,29.4,0.928,1.803,2.731,92.5,72,20.5,63.211,54.32,,
EV035,3/21/18 5:28 AM,3/21/18 6:14 AM,13.451,0.208,0.556,0.764,69.5,34,35.5,24.005,52.16,,
EV035,3/6/18 5:13 PM,3/6/18 9:14 PM,45.1,1.294,2.733,4.028,100,84,16,84.669,59.72,,
EV035,3/6/18 2:59 PM,3/6/18 4:51 PM,21.281,0.522,1.350,1.872,100,56.5,43.5,42.12,73.04,,
EV035,3/6/18 11:02 AM,3/6/18 2:48 PM,42.447,1.078,2.681,3.758,100,53.5,46.5,84.231,72.68,,
EV035,3/6/18 9:07 AM,3/6/18 10:51 AM,22.483,0.317,1.425,1.742,99,64,35,46.287,58.28,,
EV035,3/6/18 7:40 AM,3/6/18 8:53 AM,14.058,0.367,0.847,1.214,89.5,59.5,30,34.137,44.96,,
EV035,3/2/18 6:16 PM,3/2/18 7:30 PM,16.227,0.194,1.039,1.233,98,55,43,27.282,48.92,,
EV035,3/2/18 5:09 PM,3/2/18 5:55 PM,10.698,0.114,0.642,0.756,100,73.5,26.5,19.918,49.28,,
EV035,3/2/18 2:36 PM,3/2/18 4:55 PM,20.84,0.800,1.514,2.314,66,49.5,16.5,41.43,52.88,,
EV035,3/2/18 11:45 AM,3/2/18 2:25 PM,34.246,0.575,2.094,2.669,97.5,71,26.5,70.853,57.92,,
EV035,3/2/18 10:40 AM,3/2/18 11:32 AM,10.975,0.156,0.708,0.864,98,73,25,20.557,55.76,,
EV035,3/2/18 9:43 AM,3/2/18 10:28 AM,11.539,0.064,0.675,0.739,99.5,56.5,43,23.241,55.4,,
EV035,3/2/18 8:43 AM,3/2/18 9:31 AM,10.846,0.161,0.636,0.797,75,45.5,29.5,21.395,52.52,,
EV035,3/2/18 6:20 AM,3/2/18 8:02 AM,24.201,0.444,1.250,1.694,87.5,29.5,58,60.706,43.16,,
EV035,2/26/18 8:43 PM,2/26/18 9:24 PM,11.711,0.064,0.619,0.683,100,57.5,42.5,21.134,42.8,,
EV035,2/26/18 7:13 PM,2/26/18 8:30 PM,17.468,0.264,1.017,1.281,100,48.5,51.5,38.652,42.08,,
EV035,2/26/18 5:13 PM,2/26/18 7:01 PM,22.571,0.389,1.419,1.808,100,57.5,42.5,47.1,42.44,,
EV035,2/26/18 3:03 PM,2/26/18 4:54 PM,22.651,0.419,1.431,1.850,100,30.5,69.5,50.429,44.6,,
EV035,2/26/18 11:03 AM,2/26/18 2:50 PM,45.082,0.981,2.806,3.786,100,48.5,51.5,94.879,46.76,,
EV035,2/26/18 9:03 AM,2/26/18 10:46 AM,22.456,0.397,1.317,1.714,97,52.5,44.5,48.076,44.96,,
EV035,2/7/18 5:12 PM,2/7/18 9:14 PM,49.949,0.914,3.106,4.019,100,84.5,15.5,98.312,63.68,,
EV035,2/7/18 3:04 PM,2/7/18 4:59 PM,22.705,0.353,1.550,1.903,100,44.5,55.5,49.955,74.84,,
EV035,2/7/18 11:04 AM,2/7/18 2:51 PM,45.863,0.814,2.978,3.792,100,50,50,96.068,74.12,,
EV035,2/7/18 8:05 AM,2/7/18 10:49 AM,34.525,0.631,2.100,2.731,100,76,24,68.409,56.12,,
