Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer
EV100,05/25/18,,,2.127912778,,,,,1.5,4.54607,72,,
EV100,05/29/18,,,4.350336667,,,,,7,23.63868,65,,
EV100,05/30/18,,32.5168154,1.947994722,0.906711389,2.854746944,,,15.5,62.24976,61,,
EV100,05/31/18,,0.1739864,0.186775278,0.027597778,0.214983333,,,0.5,0.54888,66,,
EV100,06/01/18,,0.7984733,2.615416667,0.087298333,2.702764167,,,5.5,17.37832,51,,
EV100,06/02/18,,,2.182694167,,,,,0.5,1.40035,44,,
EV100,06/04/18,,0.4007901,0.921890556,0.082122222,1.004322778,,,1,2.55339,60,,
EV100,06/05/18,,12.4866311,2.556563056,0.646023333,3.202721111,,,11,36.8173,56,,
EV100,06/06/18,,,,,,,,,,57,,
EV100,06/07/18,,,,,,,,,,62,,
EV100,06/08/18,,,,,,,,,,59,,
EV100,06/09/18,,,,,,,,,,58,,
EV100,06/11/18,,,,,,,,,,59,,
EV100,06/12/18,,6.7823627,0.486951111,0.2635575,7.892406111,,,5,12.40434,63,,
EV100,06/13/18,,0.2547658,0.126884722,0.045538611,0.1724875,,,2.5,1.35623,67,,
EV100,06/18/18,,,,,,,,,,70,,
EV100,06/19/18,,,,,,,,,,65,,
EV100,06/22/18,,,,,,,,,,65,,
EV100,06/23/18,,,,,,,,,,67,,
EV100,06/25/18,,,,,,,,,,57,,
EV100,06/27/18,,,,,,,,,,64,,
EV100,06/28/18,,,,,,,,,,72,,
EV100,07/03/18,,,,,,,,,,72,,
EV100,07/09/18,,,,,,,,,,75,,
EV100,07/10/18,,,,,,,,,,71,,
EV100,07/16/18,,,,,,,,,,69,,
EV100,07/17/18,,,,,,,,,,65,,
EV100,07/18/18,,,,,,,,,,67,,
EV100,07/19/18,,,,,,,,,,69,,
EV100,07/20/18,,,,,,,,,,68,,
