Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC
EV125,6/28/2021,2.0,0.1242742,0.022222222,0.051111111,0.073333333,38.0,37.0,1.0,2.10936,82.0,161.8050084,161.9292826,38.0,37.0
EV125,7/8/2021,2.0,0.1242742,0.005555556,0.047222222,0.052777778,14.0,100.0,1.0,2.10936,84.0,161.9292826,162.0535568,100.0,13.0
EV125,7/19/2021,3.0,12.7381055,0.080555556,0.858333333,0.938888889,74.0,88.0,13.0,27.42168,81.0,162.1156939,174.8537994,100.0,74.0
EV125,7/22/2021,1.0,11.3710893,0.031944444,0.443055556,0.47500000000000003,80.0,99.0,9.0,18.98424,85.0,174.8537994,186.2248887,99.0,72.0
EV125,7/23/2021,17.0,60.5215354,0.298888889,2.7575,3.056388889,97.0,32.0,82.0,172.96752,81.0,186.2248887,246.7464241,98.0,28.0
EV125,7/26/2021,10.0,131.4199665,0.074444444,2.531108333,2.605552777,95.0,30.0,118.0,248.90448,71.0,246.7464241,378.1663906,100.0,30.0
EV125,7/27/2021,7.0,0.1242742,0.029444444,2.053611111,2.083055555,98.0,98.0,0.0,,80.0,378.1663906,378.2906648,98.0,98.0
EV125,7/28/2021,14.0,120.7323853,0.114722222,2.579166667,2.693888889,96.0,20.0,132.0,278.43552,81.0,378.2906648,499.0230501,100.0,20.0
EV125,7/29/2021,18.0,102.526215,0.301666667,4.162216667,4.463883334,98.0,35.0,110.0,232.0296,81.0,499.0230501,601.5492651,98.0,35.0
EV125,8/3/2021,13.0,118.8682723,2.413333333,3.592222222,6.005555555000001,99.0,54.0,126.0,265.77936,85.0,601.6114022,720.4796745,99.0,51.0
EV125,8/4/2021,16.0,115.0157721,3.976666667,6.103055556,10.079722223000001,54.0,34.0,118.0,248.90448,85.0,720.4796745,835.4954466,99.0,25.0
EV125,8/5/2021,6.0,11.806049,1.411111111,2.873608333,4.284719444,98.0,88.0,9.0,18.98424,84.0,835.4954466,847.3014956,98.0,88.0
EV125,8/6/2021,3.0,13.4216136,0.473611111,0.801944444,1.275555555,87.0,99.0,16.0,33.74976,80.0,847.3014956,860.7231092,99.0,74.0
EV125,8/9/2021,10.0,90.720166,0.386666667,2.796388889,3.1830555560000002,96.0,32.0,104.0,219.37344,77.0,860.7231092,951.4432752,96.0,32.0
EV125,8/10/2021,15.0,79.7218993,0.664722222,5.851388889,6.516111111,31.0,28.0,102.0,215.15472,81.0,951.4432752,1031.165175,98.0,28.0
EV125,8/11/2021,18.0,116.9420222,2.411388889,5.326944444,7.738333333,97.0,30.0,126.0,265.77936,80.0,1031.165175,1148.107197,98.0,18.0
EV125,8/12/2021,29.0,68.35081,1.175555556,7.929719444,9.105274999999999,30.0,38.0,64.0,134.99904,79.0,1148.107197,1216.458007,98.0,30.0
EV125,8/13/2021,14.0,85.6249238,0.273333333,4.019722222,4.2930555550000005,98.0,23.0,81.0,170.85816,78.0,1216.458007,1302.082931,98.0,23.0
EV125,8/16/2021,19.0,58.2224627,0.6375,4.856663889,5.494163889,98.0,45.0,57.0,120.23352,81.0,1302.082931,1360.305393,99.0,45.0
EV125,8/17/2021,22.0,50.2067768,1.279444444,4.471947222,5.751391666,98.0,84.0,48.0,101.24928,76.0,1360.305393,1410.51217,98.0,59.0
EV125,8/18/2021,26.0,52.6922608,2.4375,4.848052778,7.285552778,98.0,53.0,50.0,105.468,68.0,1410.51217,1463.204431,99.0,53.0
EV125,8/19/2021,19.0,64.9954066,0.917222222,4.983611111,5.9008333330000005,97.0,42.0,57.0,120.23352,69.0,1463.204431,1528.199837,98.0,42.0
EV125,8/20/2021,21.0,54.4942367,1.403888889,5.191666667,6.595555556,97.0,50.0,49.0,103.35864,67.0,1528.199837,1582.694074,98.0,50.0
EV125,8/23/2021,22.0,63.379842,2.058611111,4.524166667,6.5827777780000005,97.0,46.0,61.0,128.67096,67.0,1582.694074,1646.073916,97.0,46.0
EV125,8/24/2021,22.0,60.3972612,2.233333333,5.456111111,7.689444444,98.0,36.0,69.0,145.54584,77.0,1646.073916,1706.471177,98.0,36.0
EV125,8/25/2021,14.0,142.6667816,0.665555556,5.864441667,6.5299972230000005,98.0,25.0,135.0,284.7636,82.0,1706.471177,1849.137959,98.0,11.0
EV125,8/26/2021,16.0,105.7573442,0.418611111,7.581944444,8.000555555,98.0,43.0,99.0,208.82664,83.0,1849.137959,1954.895303,98.0,37.0
EV125,8/27/2021,31.0,52.195164,2.591111111,5.570841667,8.161952778,99.0,47.0,57.0,120.23352,86.0,1954.895303,2007.090467,99.0,47.0
EV125,8/30/2021,13.0,75.4965765,0.747777778,4.101113889,4.848891666999999,98.0,64.0,81.0,170.85816,79.0,2007.090467,2082.587044,98.0,46.0
EV125,8/31/2021,27.0,86.99194,3.626944444,6.930277778,10.557222222,96.0,40.0,80.0,168.7488,72.0,2082.587044,2169.578984,97.0,32.0
EV125,9/1/2021,25.0,119.9867401,1.069444444,6.734441667,7.803886111,97.0,50.0,123.0,259.45128,65.0,2169.578984,2289.565724,98.0,16.0
EV125,9/2/2021,26.0,63.9390759,1.881111111,5.678627778,7.559738889,97.0,44.0,69.0,145.54584,67.0,2289.565724,2353.5048,98.0,44.0
EV125,9/3/2021,30.0,59.2166563,2.646944444,5.255286111,7.902230555,98.0,56.0,67.0,141.32712,77.0,2353.5048,2412.721456,98.0,48.0
EV125,9/7/2021,21.0,57.9739143,1.586111111,4.391116667,5.9772277780000005,100.0,44.0,57.0,120.23352,78.0,2412.721456,2470.69537,100.0,44.0
EV125,9/8/2021,23.0,76.8635927,1.976111111,5.2039,7.180011111,98.0,55.0,70.0,147.6552,80.0,2470.69537,2547.558963,98.0,42.0
EV125,9/9/2021,19.0,49.3989945,2.118055556,5.100272222,7.218327778,98.0,50.0,51.0,107.57736,85.0,2547.558963,2596.957957,99.0,50.0
EV125,9/10/2021,13.0,85.3763754,1.404722222,5.167783333,6.572505555,98.0,30.0,76.0,160.31136,82.0,2596.957957,2682.334333,99.0,29.0
EV125,9/13/2021,13.0,87.613311,1.75,4.331666667,6.081666667,98.0,72.0,85.0,179.2956,81.0,2682.334333,2769.947644,98.0,26.0
EV125,9/14/2021,19.0,75.5587136,0.615833333,5.459447222,6.075280555,74.0,65.0,71.0,149.76456,77.0,2769.947644,2845.506357,90.0,37.0
EV125,9/15/2021,15.0,125.3926678,1.819722222,5.140280556,6.960002778,65.0,28.0,135.0,284.7636,75.0,2845.506357,2970.899025,98.0,23.0
EV125,9/16/2021,23.0,71.3333908,1.085277778,5.616680556,6.701958334,97.0,37.0,66.0,139.21776,69.0,2970.899025,3042.232416,97.0,37.0
EV125,9/17/2021,18.0,48.9018977,2.723055556,4.614161111,7.337216667,69.0,49.0,51.0,107.57736,70.0,3042.232416,3091.134314,98.0,49.0
EV125,9/20/2021,21.0,66.7352454,1.106944444,4.280277778,5.387222222,96.0,40.0,63.0,132.88968,74.0,3091.134314,3157.869559,97.0,40.0
EV125,9/21/2021,22.0,72.6382699,1.378333333,5.529444444,6.907777777,98.0,26.0,76.0,160.31136,83.0,3157.869559,3230.507829,98.0,26.0
EV125,9/22/2021,21.0,71.3333908,1.728333333,5.626111111,7.354444444,99.0,49.0,72.0,151.87392,82.0,3230.507829,3301.84122,99.0,44.0
EV125,9/23/2021,26.0,109.1127476,2.6725,4.588333333,7.260833332999999,98.0,26.0,109.0,229.92024,76.0,3301.84122,3410.953967,98.0,26.0
EV125,9/28/2021,14.0,58.5331482,1.622222222,3.925555556,5.547777778,99.0,40.0,61.0,128.67096,60.0,3410.953967,3469.487116,99.0,40.0
