Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC
EV127,3/30/2021,20.0,58.2845998,0.504166667,3.140833333,3.6449999999999996,100.0,63.0,37.0,78.04632,62.0,14849.21347,14907.49807,100.0,63.0
EV127,3/31/2021,20.0,74.9373426,0.305833333,3.588333333,3.894166666,100.0,45.0,55.0,116.0148,65.0,14907.49807,14982.43541,100.0,45.0
EV127,4/1/2021,21.0,50.3931881,0.368888889,2.920833333,3.289722222,100.0,100.0,36.0,75.93696,67.0,14982.43541,15032.8286,100.0,68.0
EV127,4/2/2021,14.0,66.1760115,0.506666667,3.138333333,3.6449999999999996,100.0,54.0,46.0,97.03056,65.0,15032.8286,15099.00461,100.0,54.0
EV127,4/5/2021,20.0,87.8618594,0.2275,4.854166667,5.081666667,50.0,42.0,58.0,122.34288,61.0,15099.00461,15186.86647,100.0,42.0
EV127,4/6/2021,16.0,98.5494406,0.322222222,5.252222222,5.574444444,100.0,36.0,66.0,139.21776,59.0,15186.86647,15285.41591,100.0,36.0
EV127,4/7/2021,23.0,48.9640348,0.409722222,3.453333333,3.863055555,100.0,70.0,30.0,63.2808,64.0,15285.41591,15334.37995,100.0,70.0
EV127,4/8/2021,17.0,56.8554465,0.337777778,3.440833333,3.778611111,100.0,77.0,23.0,48.51528,62.0,15334.37995,15391.2354,100.0,77.0
EV127,4/9/2021,19.0,67.4187535,0.315833333,3.754444444,4.070277777,91.0,56.0,36.0,75.93696,63.0,15391.2354,15458.65415,91.0,56.0
EV127,4/12/2021,21.0,71.7683505,0.225,4.405277778,4.630277778,100.0,51.0,51.0,107.57736,56.0,15458.65415,15530.4225,100.0,51.0
EV127,4/13/2021,4.0,0.1864113,0.018055556,0.119444444,0.1375,50.0,49.0,1.0,2.10936,51.0,15530.4225,15530.60891,50.0,47.0
EV127,4/14/2021,18.0,58.2224627,0.355833333,3.705833333,4.061666666,100.0,64.0,37.0,78.04632,51.0,15530.60891,15588.83137,100.0,64.0
EV127,4/15/2021,15.0,73.6324635,0.331388889,3.081388889,3.4127777779999997,100.0,49.0,52.0,109.68672,52.0,15588.83137,15662.46384,100.0,49.0
EV127,4/16/2021,20.0,55.1156077,0.278333333,3.865277778,4.143611111,100.0,68.0,35.0,73.8276,57.0,15662.46384,15717.57945,100.0,68.0
EV127,4/19/2021,21.0,93.5163355,0.481666667,5.073888889,5.555555556,98.0,23.0,76.0,160.31136,70.0,15717.57945,15811.09578,98.0,23.0
EV127,4/20/2021,18.0,60.3972612,0.419166667,3.820833333,4.24,100.0,65.0,36.0,75.93696,63.0,15811.09578,15871.49304,100.0,65.0
EV127,4/21/2021,23.0,62.3856484,0.450555556,3.626666667,4.077222223,100.0,58.0,43.0,90.70248,51.0,15871.49304,15933.87869,100.0,58.0
EV127,4/22/2021,21.0,64.8711324,0.470833333,3.650277778,4.121111111,100.0,54.0,47.0,99.13992,49.0,15933.87869,15998.74982,100.0,54.0
EV127,4/23/2021,20.0,56.2340755,0.415277778,3.974722222,4.39,100.0,64.0,37.0,78.04632,52.0,15998.74982,16054.9839,100.0,64.0
EV127,4/26/2021,26.0,69.3450036,0.491944444,4.189722222,4.681666666,100.0,48.0,56.0,118.12416,49.0,16054.9839,16124.3289,100.0,48.0
EV127,4/27/2021,22.0,66.3002857,0.197222222,3.376388889,3.573611111,100.0,59.0,41.0,86.48376,49.0,16124.3289,16190.62919,100.0,59.0
EV127,4/28/2021,23.0,51.2631075,0.621111111,3.421386111,4.042497222,100.0,66.0,34.0,71.71824,64.0,16190.62919,16241.89229,100.0,66.0
EV127,4/29/2021,22.0,63.0070194,0.651111111,3.632777778,4.283888889,100.0,46.0,55.0,116.0148,74.0,16241.89229,16304.89931,100.0,46.0
EV127,4/30/2021,21.0,68.0401245,0.502777778,4.589722222,5.092499999999999,46.0,46.0,56.0,118.12416,78.0,16304.89931,16372.93944,100.0,46.0
EV127,5/3/2021,20.0,52.195164,0.405,3.138055556,3.5430555559999997,100.0,60.0,40.0,84.3744,65.0,16372.93944,16425.1346,100.0,60.0
EV127,5/4/2021,17.0,79.7840364,0.380555556,3.7425,4.123055556000001,100.0,35.0,60.0,126.5616,72.0,16425.1346,16504.91864,100.0,35.0
EV127,5/5/2021,23.0,69.8421004,0.521944444,5.121388889,5.643333333,40.0,51.0,54.0,113.90544,74.0,16504.91864,16574.76074,100.0,35.0
EV127,5/6/2021,14.0,70.7741569,0.281388889,3.5425,3.823888889,47.0,50.0,47.0,99.13992,66.0,16574.76074,16645.5349,100.0,47.0
EV127,5/7/2021,21.0,50.5174623,0.488333333,3.6375,4.125833333,100.0,70.0,32.0,67.49952,61.0,16645.5349,16696.05236,100.0,70.0
EV127,5/10/2021,21.0,95.1319001,0.492777778,4.987777778,5.480555556,98.0,31.0,67.0,141.32712,58.0,16696.05236,16791.18426,98.0,31.0
EV127,5/11/2021,18.0,75.8693991,0.198055556,4.520833333,4.718888889,100.0,100.0,49.0,103.35864,63.0,16791.18426,16867.05366,100.0,51.0
EV127,5/12/2021,19.0,53.2514947,0.505555556,3.209166667,3.714722223,100.0,100.0,39.0,82.26504,67.0,16867.05366,16920.30515,100.0,62.0
EV127,5/13/2021,20.0,72.079036,0.431111111,4.188055556,4.619166667,100.0,49.0,53.0,111.79608,67.0,16920.30515,16992.38419,100.0,49.0
EV127,5/14/2021,19.0,55.92339,0.552222222,3.619444444,4.171666666,46.0,61.0,40.0,84.3744,62.0,16992.38419,17048.30758,100.0,46.0
EV127,5/18/2021,21.0,64.9332695,0.628333333,4.340558333,4.968891665999999,100.0,54.0,49.0,103.35864,61.0,17048.30758,17113.24085,100.0,54.0
EV127,5/19/2021,14.0,69.8421004,0.377222222,3.9475,4.324722222,47.0,56.0,44.0,92.81184,62.0,17113.24085,17183.08295,100.0,47.0
EV127,5/20/2021,4.0,0.4970968,0.091388889,0.496944444,0.588333333,52.0,100.0,0.0,,57.0,17183.08295,17183.58005,100.0,52.0
EV127,5/21/2021,21.0,64.8711324,0.48,4.411944444,4.891944444,100.0,52.0,52.0,109.68672,54.0,17183.58005,17248.45118,100.0,52.0
EV127,5/24/2021,21.0,56.4204868,0.462777778,3.466666667,3.929444445,100.0,54.0,46.0,97.03056,72.0,17248.45118,17304.87166,100.0,54.0
EV127,5/25/2021,19.0,66.5488341,0.473333333,3.359166667,3.8325000000000005,54.0,50.0,50.0,105.468,74.0,17304.87166,17371.4205,100.0,48.0
EV127,5/26/2021,26.0,60.2108499,0.383333333,3.6025,3.985833333,100.0,58.0,42.0,88.59312,69.0,17371.4205,17431.63135,100.0,58.0
EV127,5/27/2021,18.0,63.5662533,0.303611111,3.701388889,4.005,54.0,53.0,44.0,92.81184,63.0,17431.63135,17495.1976,100.0,53.0
EV127,5/28/2021,19.0,92.3978677,0.388333333,5.339444444,5.727777777,53.0,44.0,58.0,122.34288,65.0,17495.1976,17587.59547,100.0,44.0
EV127,6/1/2021,22.0,55.92339,0.559166667,3.579166667,4.138333334,34.0,60.0,40.0,84.3744,77.0,17587.65761,17643.581,100.0,34.0
EV127,6/2/2021,12.0,68.35081,0.277777778,3.346666667,3.624444445,58.0,48.0,52.0,109.68672,77.0,17643.581,17711.93181,100.0,48.0
EV127,6/3/2021,18.0,86.8676658,0.245,4.794444444,5.039444444,100.0,32.0,66.0,139.21776,74.0,17711.93181,17798.79947,100.0,32.0
EV127,6/4/2021,18.0,70.0906488,0.349722222,3.881388889,4.231111111000001,100.0,50.0,51.0,107.57736,74.0,17798.79947,17868.89012,100.0,50.0
EV127,6/7/2021,22.0,60.6458096,0.494722222,3.902222222,4.396944444,46.0,61.0,39.0,82.26504,58.0,17868.89012,17929.53593,100.0,46.0
EV127,6/8/2021,18.0,64.3740356,0.596388889,3.446666667,4.0430555560000005,60.0,61.0,42.0,88.59312,60.0,17929.53593,17993.90997,100.0,59.0
EV127,6/9/2021,15.0,56.9175836,0.235833333,3.851388889,4.087222222,59.0,52.0,41.0,86.48376,64.0,17993.90997,18050.82755,100.0,52.0
EV127,6/10/2021,20.0,48.466938,0.643055556,3.140833333,3.783888889,54.0,70.0,33.0,69.60888,62.0,18050.82755,18099.29449,100.0,54.0
EV127,6/11/2021,14.0,85.749198,0.386944444,4.010283333,4.397227777,70.0,28.0,64.0,134.99904,69.0,18099.29449,18185.04369,93.0,28.0
EV127,6/14/2021,20.0,46.3542766,0.701111111,2.600277778,3.301388889,23.0,62.0,36.0,75.93696,81.0,18185.04369,18231.39796,100.0,22.0
EV127,6/15/2021,18.0,48.1562525,0.578055556,3.240277778,3.818333334,62.0,56.0,41.0,86.48376,87.0,18231.39796,18279.55422,100.0,56.0
EV127,6/16/2021,19.0,69.7178262,0.520277778,3.760833333,4.2811111109999995,56.0,42.0,58.0,122.34288,85.0,18279.55422,18349.27204,100.0,42.0
EV127,6/17/2021,5.0,12.9866539,0.116666667,1.046111111,1.1627777780000002,38.0,96.0,12.0,25.31232,85.0,18349.27204,18362.2587,96.0,38.0
EV127,6/18/2021,1.0,13.3594765,0.006111111,0.773888889,0.7799999999999999,100.0,91.0,9.0,18.98424,80.0,18362.2587,18375.61817,100.0,91.0
EV127,6/21/2021,23.0,63.1934307,0.602222222,3.355833333,3.958055555,98.0,48.0,51.0,107.57736,77.0,18375.61817,18438.8116,98.0,48.0
EV127,7/6/2021,23.0,78.6655686,0.470277778,3.990555556,4.460833334,30.0,36.0,66.0,139.21776,79.0,19008.36026,19087.02583,100.0,29.0
EV127,7/7/2021,18.0,58.5952853,0.821944444,3.936666667,4.758611111,35.0,50.0,50.0,105.468,81.0,19087.02583,19145.62111,100.0,35.0
EV127,7/8/2021,21.0,83.4501253,0.783888889,4.323055556,5.106944445,50.0,35.0,66.0,139.21776,84.0,19145.62111,19229.07124,100.0,35.0
EV127,7/9/2021,16.0,63.9390759,0.673611111,3.645277778,4.318888889,34.0,42.0,58.0,122.34288,82.0,19229.07124,19293.01032,100.0,34.0
EV127,7/12/2021,17.0,95.5668598,0.463333333,3.994997222,4.458330555,38.0,24.0,73.0,153.98328,78.0,19293.01032,19388.57718,100.0,24.0
EV127,7/13/2021,18.0,86.2462948,0.465555556,3.771663889,4.237219445,100.0,100.0,0.0,,80.0,19388.57718,19474.82347,100.0,100.0
EV127,7/14/2021,18.0,92.3978677,0.466111111,3.894722222,4.360833333,,,0.0,,81.0,19474.82347,19567.22134,,
EV127,7/15/2021,3.0,13.4837507,0.021388889,1.153333333,1.174722222,,,0.0,,78.0,19567.22134,19580.70509,,
EV127,7/16/2021,20.0,114.4565382,0.064444444,1.719447222,1.7838916660000002,,,0.0,,77.0,19580.70509,19695.16163,,
EV127,7/20/2021,16.0,94.1377065,0.008888889,3.682777778,3.6916666670000002,,,0.0,,81.0,19694.1053,19788.243,,
EV127,7/21/2021,15.0,57.787503,0.103611111,2.553888889,2.6575,65.0,44.0,25.0,52.734,83.0,19788.243,19846.03051,65.0,42.0
EV127,7/22/2021,13.0,69.4071407,0.024166667,2.396666667,2.4208333339999997,100.0,46.0,52.0,109.68672,85.0,19846.03051,19915.43765,100.0,44.0
EV127,7/23/2021,16.0,46.9756476,0.024166667,3.401111111,3.425277778,100.0,100.0,46.0,97.03056,81.0,19915.43765,19962.41329,100.0,54.0
EV127,7/26/2021,19.0,65.7410518,0.040833333,3.166666667,3.2075,100.0,48.0,50.0,105.468,71.0,19962.41329,20028.15435,100.0,48.0
EV127,7/27/2021,15.0,95.8154082,0.021944444,2.373608333,2.395552777,100.0,22.0,78.0,164.53008,80.0,20028.15435,20123.96975,100.0,22.0
EV127,7/28/2021,22.0,112.0953284,0.071666667,3.536947222,3.608613889,18.0,7.0,93.0,196.17048,81.0,20123.96975,20236.06508,100.0,7.0
EV127,7/29/2021,18.0,67.6051648,0.028888889,2.3825,2.411388889,8.0,44.0,56.0,118.12416,81.0,20236.06508,20303.67025,100.0,8.0
EV127,7/30/2021,19.0,68.5993584,0.004722222,3.567502778,3.572225,46.0,44.0,58.0,122.34288,81.0,20303.67025,20372.26961,100.0,44.0
EV127,8/2/2021,18.0,76.9257298,3.468333333,3.685,7.153333333,100.0,39.0,62.0,130.78032,84.0,20372.26961,20449.19534,100.0,39.0
EV127,8/3/2021,13.0,89.9745208,2.801944444,3.945833333,6.747777777,34.0,15.0,80.0,168.7488,85.0,20449.19534,20539.16986,91.0,15.0
EV127,8/4/2021,18.0,61.4535919,4.037777778,3.922222222,7.959999999999999,100.0,47.0,55.0,116.0148,85.0,20539.16986,20600.62345,100.0,46.0
EV127,8/5/2021,17.0,96.8717389,2.402222222,4.521111111,6.9233333329999995,100.0,27.0,78.0,164.53008,84.0,20600.62345,20697.49519,100.0,26.0
EV127,8/6/2021,14.0,57.5389546,2.218888889,3.576111111,5.795,100.0,55.0,48.0,101.24928,80.0,20697.49519,20755.03414,100.0,55.0
EV127,8/9/2021,20.0,61.8264145,4.235277778,3.610277778,7.845555556000001,51.0,38.0,64.0,134.99904,77.0,20755.03414,20816.86056,100.0,38.0
EV127,8/10/2021,16.0,46.9135105,2.569722222,3.251947222,5.821669443999999,34.0,54.0,45.0,94.9212,81.0,20816.86056,20863.77407,99.0,34.0
EV127,8/11/2021,12.0,84.3821818,3.266944444,3.474444444,6.7413888879999995,90.0,21.0,70.0,147.6552,80.0,20863.77407,20948.15625,90.0,18.0
EV127,8/12/2021,16.0,52.0708898,3.929722222,3.378330556,7.308052778,99.0,48.0,53.0,111.79608,79.0,20948.15625,21000.22714,100.0,48.0
EV127,8/13/2021,15.0,44.9872604,3.323888889,3.009444444,6.333333333000001,48.0,53.0,45.0,94.9212,78.0,21000.22714,21045.2144,100.0,48.0
EV127,8/16/2021,11.0,95.6289969,2.9525,3.623333333,6.575833333,100.0,27.0,75.0,158.202,81.0,21045.2144,21140.8434,100.0,27.0
EV127,8/17/2021,16.0,72.8246812,3.073333333,3.633888889,6.707222222,20.0,35.0,66.0,139.21776,76.0,21140.8434,21213.66808,100.0,20.0
EV127,8/18/2021,19.0,83.4501253,4.151944444,4.331388889,8.483333333000001,35.0,26.0,75.0,158.202,68.0,21213.66808,21297.1182,100.0,26.0
EV127,8/19/2021,12.0,88.7317788,3.394444444,3.434169444,6.828613888,22.0,30.0,70.0,147.6552,69.0,21297.1182,21385.84998,100.0,22.0
EV127,8/20/2021,16.0,84.0093592,3.631666667,4.031666667,7.663333334,20.0,32.0,69.0,145.54584,67.0,21385.84998,21469.85934,100.0,20.0
EV127,8/23/2021,19.0,42.1910909,4.781388889,2.834447222,7.615836111,25.0,53.0,44.0,92.81184,67.0,21469.85934,21512.05043,97.0,25.0
EV127,8/24/2021,18.0,59.030245,3.186388889,3.243888889,6.430277778,53.0,48.0,54.0,113.90544,77.0,21512.05043,21571.08068,100.0,46.0
EV127,8/25/2021,15.0,45.981454,6.418333333,3.175277778,9.593611111,100.0,51.0,50.0,105.468,82.0,21571.08068,21617.06213,100.0,49.0
EV127,8/26/2021,18.0,94.448392,2.695555556,4.910283333,7.605838888999999,100.0,98.0,74.0,156.09264,83.0,21617.06213,21711.51052,100.0,24.0
EV127,8/27/2021,19.0,85.4385125,3.154166667,4.382786111,7.536952778,98.0,33.0,67.0,141.32712,86.0,21711.51052,21796.94903,99.0,33.0
EV127,8/30/2021,19.0,96.1260937,4.339722222,4.110555556,8.450277778,28.0,24.0,73.0,153.98328,79.0,21796.94903,21893.07513,100.0,24.0
EV127,8/31/2021,17.0,59.1545192,3.483611111,3.609166667,7.092777778,92.0,52.0,50.0,105.468,72.0,21893.07513,21952.22965,100.0,52.0
EV127,9/1/2021,18.0,43.7445184,3.681666667,3.102777778,6.784444445,50.0,56.0,45.0,94.9212,65.0,21952.22965,21995.97417,100.0,50.0
EV127,9/2/2021,16.0,64.6847211,3.351666667,3.105555556,6.4572222230000005,54.0,42.0,61.0,128.67096,67.0,21995.97417,22060.65889,100.0,36.0
EV127,9/3/2021,18.0,86.2462948,2.688055556,4.067494444,6.75555,78.0,28.0,73.0,153.98328,77.0,22060.65889,22146.90518,100.0,28.0
EV127,9/7/2021,19.0,57.3525433,4.131944444,3.513336111,7.645280555,18.0,43.0,56.0,118.12416,78.0,22146.90518,22204.25773,100.0,18.0
EV127,9/8/2021,13.0,47.3484702,3.683055556,2.752502778,6.4355583339999995,100.0,53.0,47.0,99.13992,80.0,22204.25773,22251.6062,100.0,53.0
EV127,9/9/2021,19.0,34.9210502,3.706944444,2.547502778,6.254447222,52.0,56.0,40.0,84.3744,85.0,22251.6062,22286.52725,100.0,52.0
EV127,9/10/2021,11.0,30.1364935,4.068055556,1.989722222,6.057777778,100.0,65.0,37.0,78.04632,82.0,22286.52725,22316.66374,100.0,65.0
EV127,9/13/2021,2.0,0.1242742,0.006666667,0.025277778,0.031944445,58.0,100.0,0.0,,81.0,22316.66374,22316.78801,100.0,58.0
EV127,9/14/2021,2.0,0.1242742,0.004166667,0.053055556,0.057222222999999996,97.0,98.0,1.0,2.10936,77.0,22316.78801,22316.91229,99.0,97.0
EV127,9/15/2021,20.0,73.0110925,2.636666667,3.800836111,6.437502778000001,98.0,42.0,60.0,126.5616,75.0,22316.91229,22389.92338,99.0,42.0
EV127,9/16/2021,14.0,116.6313367,3.133888889,4.363616667,7.497505556,37.0,1.0,102.0,215.15472,69.0,22389.92338,22506.55472,100.0,0.0
EV127,9/22/2021,17.0,55.4884303,2.051944444,3.419999167,5.471943611,100.0,33.0,68.0,143.43648,82.0,22506.61685,22562.10528,100.0,33.0
EV127,9/23/2021,13.0,54.7427851,3.327222222,3.0325,6.359722222,30.0,42.0,61.0,128.67096,76.0,22562.10528,22616.84807,100.0,30.0
EV127,9/24/2021,20.0,63.0070194,2.719166667,3.807777778,6.526944445,38.0,44.0,56.0,118.12416,72.0,22616.84807,22679.85509,100.0,38.0
EV127,9/27/2021,19.0,48.7776235,4.089444444,3.136111111,7.225555555,40.0,59.0,46.0,97.03056,61.0,22679.85509,22728.63271,100.0,39.0
EV127,9/28/2021,19.0,54.3699625,3.996388889,3.081111111,7.0775,54.0,43.0,62.0,130.78032,60.0,22728.63271,22783.00267,100.0,43.0
EV127,9/29/2021,21.0,52.3815753,3.893055556,4.1975,8.090555556,38.0,44.0,59.0,124.45224,63.0,22783.00267,22835.38425,100.0,38.0
EV127,9/30/2021,18.0,55.0534706,3.634722222,3.691666667,7.326388889,73.0,47.0,53.0,111.79608,73.0,22835.38425,22890.43772,100.0,47.0
EV127,10/1/2021,14.0,60.3972612,2.665277778,3.115555556,5.780833334,46.0,41.0,62.0,130.78032,75.0,22890.43772,22950.83498,100.0,41.0
EV127,10/4/2021,17.0,48.5290751,4.898333333,3.055,7.953333333,36.0,49.0,53.0,111.79608,75.0,22950.83498,22999.36406,100.0,36.0
EV127,10/5/2021,2.0,11.3710893,0.008055556,0.584722222,0.592777778,50.0,90.0,10.0,21.0936,65.0,22999.36406,23010.73515,100.0,50.0
EV127,10/6/2021,3.0,11.6196377,0.008333333,0.63,0.6383333330000001,89.0,81.0,7.0,14.76552,62.0,23010.73515,23022.35478,89.0,81.0
EV127,10/12/2021,18.0,57.3525433,4.412222222,3.024444444,7.436666665999999,99.0,42.0,59.0,124.45224,53.0,23022.35478,23079.70733,99.0,42.0
EV127,10/13/2021,17.0,58.1603256,4.540555556,3.264166667,7.804722223000001,100.0,44.0,59.0,124.45224,58.0,23079.70733,23137.86765,100.0,44.0
EV127,10/14/2021,21.0,48.2183896,4.730833333,3.3025,8.033333333,44.0,45.0,57.0,120.23352,63.0,23137.86765,23186.08604,100.0,43.0
EV127,10/15/2021,17.0,60.8322209,3.798333333,3.612222222,7.410555555,45.0,36.0,64.0,134.99904,67.0,23186.08604,23246.91826,100.0,36.0
EV127,10/18/2021,16.0,65.6167776,4.743055556,3.746388889,8.489444445,24.0,37.0,67.0,141.32712,52.0,23246.91826,23312.53504,100.0,24.0
EV127,10/19/2021,18.0,52.5679866,4.080833333,3.171666667,7.2525,32.0,45.0,57.0,120.23352,52.0,23312.53504,23365.10303,100.0,32.0
EV127,10/20/2021,17.0,49.1504461,3.396944444,3.431388889,6.828333333,46.0,40.0,65.0,137.1084,61.0,23365.10303,23414.25347,100.0,40.0
EV127,10/21/2021,15.0,37.5308084,2.921666667,2.687222222,5.608888889,40.0,54.0,49.0,103.35864,67.0,23414.25347,23451.78428,100.0,40.0
EV127,10/22/2021,21.0,64.8089953,3.916388889,4.061666667,7.978055555999999,53.0,22.0,87.0,183.51432,62.0,23451.78428,23516.59328,100.0,22.0
EV127,10/25/2021,14.0,75.0616168,2.873611111,3.867777778,6.741388889,16.0,87.0,103.0,217.26408,51.0,23516.59328,23591.65489,100.0,12.0
