Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC,Percent Idling Time,Drive Cycle,Energy Consumed While Driving,Energy Consumed While Idling,Average Speed,Maximum Speed
EV168,10/03/2022 08:43:57,10/03/2022 09:55:00,0,1.1839061111110991,0,1.1839061111110991,38.517188,36.571875,1.95625,,,324.59188775053684,324.59188775053684,38.517188,36.571875,1,,,,0,0
EV168,10/03/2022 11:44:00,10/03/2022 23:15:00,0.7487522866460381,11.36979999999997,0.13231722222222242,11.502117222222193,34.685938,34.092188,4.229695,2.22210900000005,69.9402013118388,324.59188775053684,325.3406400371829,34.965625,33.859375,0.9884962724978508,,1.65520799999999,0.588765999999964,2.07544669897032,11.0996781918595
EV168,10/07/2022 00:38:00,10/07/2022 23:47:00,70.99476681181898,16.065649444444432,6.25925333333333,22.32490277777776,75.601563,42.085938,79.378128,205.186206,56.233410806683,507.7503690944882,578.7451359063072,95.534375,41.96875,0.7196290888413723,,168.33977,36.8232939999999,4.6724386361552,25.8992471466635
EV168,10/10/2022 13:08:00,10/10/2022 13:27:00,0.02485484768942569,0.13750722222221157,0.00305861111111127,0.14056583333332284,95.698438,95.75625,0.162500000000009,0.236880999999812,,579.3944688021952,579.4193236498846,95.814063,95.651563,0.9782407215282648,,0.0834529999999631,0.128062,,
EV168,10/12/2022 01:47:00,10/12/2022 02:16:00,0,0.2762711111110434,0,0.2762711111110434,91.435938,91.50625,0.335938000000041,0.351566000000048,,670.5744781724727,670.5744781724727,91.5875,91.307813,1,,,0.351564999999937,,
EV168,10/12/2022 03:31:00,10/12/2022 03:46:00,0.12738109440874723,0.197023333333334,0.03340000000000032,0.2304233333333343,91.389063,91.365625,0.396876000000006,0.523009000000002,,670.5744781724727,670.7018592668815,91.739063,91.365625,0.8550494018256245,,0.378756000000067,0.097007000000076,1.13412670007158,1.13412670007158
EV168,10/14/2022 04:59:00,10/15/2022 00:15:00,106.65215329972966,9.58813555555554,8.635348611111105,18.223484166666644,86.417188,43.65625,80.600001,279.186004,53.8972453962036,818.929959039211,925.5821123389406,93.229688,43.417188,0.5261417338125499,,243.652692,35.3804209999998,6.3742404726228,29.045499594866
EV168,10/15/2022 03:18:00,10/15/2022 22:11:00,0.4598146822555691,16.78071166666666,0.0913849999999954,16.872096666666657,44.253125,91.5875,3.30312399999995,5.95498499999985,65.0601906809636,925.5821123389406,926.0419270211962,92.85625,43.26875,0.9945836607147622,,1.21641900000009,4.62619599999994,2.86138027006957,18.5195961832896
EV168,10/16/2022 11:40:00,10/16/2022 23:36:00,91.51244295812468,4.001094999999964,6.485584166666669,10.486679166666631,91.425,93.590625,71.515623,231.212418,57.1223138388761,926.389894888849,1017.9023378469736,93.6375,42.11875,0.3815407085894265,,201.423472,29.777282,8.44502233730582,27.5557000243577
EV168,10/23/2022 00:10:00,10/23/2022 00:20:00,0.04660283941780108,0.14607333333333372,0,0.14607333333333372,100,100,0,0.549168000000464,,1462.0833264982502,1462.129929337668,100,100,1,,0,0.444029999999884,,
EV168,10/26/2022 02:42:00,10/26/2022 02:48:00,0,0.08924972222212091,0,0.08924972222212091,35.31875,35.4125,0.00156299999999731,1.66254800000024,,1766.434047661656,1766.434047661656,35.414063,35.31875,1,,,1.66254800000002,,
EV168,10/26/2022 04:09:00,10/26/2022 12:28:00,0,6.774597222222269,0.0085847222222668,6.783181944444536,34.684375,77.429688,4.04687600000001,,63.0645818123344,1766.434047661656,1766.434047661656,80.317188,34.684375,0.9987344107392996,,,,0.857486006876744,12.6733628733198
EV168,10/28/2022 02:34:00,10/28/2022 02:40:00,0,0.08516499999996086,0,0.08516499999996086,77.754688,77.929688,0,0.234684999999445,,1766.434047661656,1766.434047661656,77.929688,77.754688,1,,,0.234686000000011,2.73521385110952,2.96729599141016
EV168,10/29/2022 05:14:00,10/29/2022 05:22:00,0,0.12603694444453595,0,0.12603694444453595,77.15,76.948438,0.271875000000009,0,,1766.434047661656,1766.434047661656,77.15,76.948438,1,,,0,,
EV168,10/31/2022 12:44:00,10/31/2022 14:41:00,0.09631253479665249,0.5821741666666185,0.04098388888888849,0.623158055555507,77.242188,97.607813,0.942187000000004,1.78046799999993,,1766.434047661656,1766.5303601964526,98.421875,77.242188,0.9342319520328533,,0.157653000000209,1.62232900000004,0.715679804939155,2.07140300644238
EV168,11/01/2022 01:35:00,11/01/2022 01:45:00,0,0.1532377777778038,0,0.1532377777778038,97.10625,96.93125,0.198437999999996,0.314970000000358,,1766.5303601964526,1766.5303601964526,97.10625,96.93125,1,,,0.314969999999903,1.76773890479599,2.45951145311382
EV168,11/02/2022 08:42:10,11/02/2022 09:53:00,0,1.1671316666665916,0,1.1671316666665916,96.954688,96.478125,0.859375000000014,1.46687099999963,,1766.5303601964526,1766.5303601964526,97.025,96.315625,1,,,1.46687199999997,0.636088812762041,4.91007516105941
EV168,11/02/2022 11:16:00,11/02/2022 21:45:00,0,10.469149166666623,0,10.469149166666623,96.3375,95.895313,1.97812400000001,0.513300999999956,71.2245752843397,1766.5303601964526,1766.5303601964526,96.3375,95.895313,1,,,0.513300000000072,0.726123639564544,13.7784087802235
EV168,11/03/2022 10:45:00,11/03/2022 11:43:00,0,0.96164666666663845,0,0.96164666666663845,95.74375,94.953125,0.803124999999994,2.12598799999978,,1766.5303601964526,1766.5303601964526,95.74375,94.953125,1,,,2.12598800000001,0.959852793022084,5.4357551896922
EV168,11/03/2022 12:33:00,11/03/2022 21:25:00,0,8.86510722222215,0,8.86510722222215,95.185938,94.953125,1.09062500000003,0.0658110000003944,71.2058252993397,1766.5303601964526,1766.5303601964526,95.301563,94.953125,1,,,0.0658109999999397,0.71021866673626,15.5187455261274
EV168,11/07/2022 12:35:00,11/07/2022 13:04:00,0,0.4599863888888649,0.01553055555559979,0.4755169444444647,94.720313,95.092188,0.33750000000002,0.510234999999739,,1766.5303601964526,1766.5303601964526,95.3375,94.684375,0.9673396379728512,,,0.510234999999966,0.525520247469066,1.61730493915533
EV168,11/14/2022 07:21:00,11/14/2022 10:49:00,1.938678119780434,2.8650877777778305,0.23601361111110464,3.101101388888935,100,99.096875,2.30467900000001,3.89101400000072,47.1870945143243,1767.4779512646146,1769.416629384395,100,98.957813,0.9238936166496434,,2.93106799999987,0.964974000000211,1.98774697558427,19.2734418495983
EV168,11/14/2022 15:42:00,11/15/2022 10:31:00,40.88622444921657,14.169831388888952,3.482633055555553,17.652464444444504,99.120313,90.085938,125.162507,131.703372999999,58.2711717815163,1769.416629384395,1810.3028538336116,99.446875,0,0.8027112267232698,,101.444619,30.2531630000001,3.98264179693039,30.4301619169053
EV168,11/16/2022 01:39:00,11/16/2022 01:56:00,0,0.28269250000005286,0,0.28269250000005286,90.14375,90.271875,0.0234379999999987,0.6421449999998,,1810.3028538336116,1810.3028538336116,90.295313,90.14375,1,,,0.642142999999805,,
EV168,11/16/2022 12:25:00,11/16/2022 13:38:00,0,1.1820677777778883,0,1.1820677777778883,90.004688,89.259375,1.339063,1.28643600000032,73.7933232293413,1810.3028538336116,1810.3028538336116,90.096875,88.804688,1,,,1.2864239999999,,
EV168,11/22/2022 07:52:00,11/22/2022 08:56:00,0,1.0590330555556875,0,1.0590330555556875,89.584375,88.490625,1.19999999999999,2.62858899999992,,1810.3028538336116,1810.3028538336116,89.678125,88.478125,1,,,2.62858800000004,,
EV168,11/22/2022 13:26:00,11/23/2022 02:23:00,56.243414708104865,7.001294166666639,4.355975277777773,11.357269444444412,88.78125,95.604688,38.209379,157.575000000001,55.8725042326632,1810.3680978087964,1866.6115125169013,96.117188,68.535938,0.6164592819527965,,130.269348,27.2918849999999,6.42702164269606,33.831423548974
EV168,11/23/2022 07:14:00,11/24/2022 01:28:00,129.7112376222858,7.751265000000103,9.479163888888891,17.230428888888994,95.523438,51.248438,99.601564,319.257112,58.1733889167781,1866.6115125169013,1996.322750139187,95.720313,50.921875,0.4498590865023964,,272.870551,46.30531,7.83079319475638,26.5882253887298
EV168,11/24/2022 03:04:00,11/24/2022 03:23:00,0,0.31606277777791547,0,0.31606277777791547,52.692188,52.739063,0.0468749999999929,1.06532399999924,65.8339545968362,1996.322750139187,1996.322750139187,52.739063,52.68125,1,,,1.06532500000003,,
EV168,11/24/2022 04:12:00,11/24/2022 18:12:00,23.69909789330336,10.471241666666629,1.472128611111117,11.943370277777746,51.164063,85.823438,18.239058,62.6160799999998,76.9529635587719,1996.322750139187,2020.0218480324904,100,49.660938,0.8767409385397511,,51.0196270000001,11.6499180000001,3.35561995158639,28.4359347659668
EV168,11/24/2022 19:50:00,11/24/2022 20:23:00,0.06524397518478509,0.5347361111111013,0.00866972222223694,0.5434058333333383,85.579688,86.523438,0.162499999999994,1.0107050000006,,2020.0218480324904,2020.0870920076752,86.592188,85.532813,0.9840455849193678,,0.137402999999722,0.791050999999925,2.48467698639943,5.74333392984968
EV168,11/24/2022 22:28:00,11/25/2022 21:11:00,60.071060630915554,13.024886944444347,4.603813055555548,17.628699999999895,85.370313,83.728125,30.692185,126.684475,66.2987378788557,2020.0870920076752,2080.1581526385908,100,80.725,0.7388455725291385,,109.510576,17.1892990000001,4.16939099136652,31.018477404458
EV168,11/26/2022 00:32:00,11/26/2022 06:20:00,0,5.793198333333294,0,5.793198333333294,83.7625,83.495313,1.34531499999998,0.42738399999962,,2080.1581526385908,2080.1581526385908,83.7625,83.1,1,,,0.427381999999852,1.62884913563125,15.3397912441343
