Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Trip Percent Idling Time
EV021,7/29/19 1:09 PM,7/29/19 2:35 PM,50.45,0.24,1.2,1.44,87.5,66.3,21.2,12.31,100.4,24674.58,24724.29,17
EV021,7/29/19 1:04 PM,7/29/19 1:06 PM,0.16,0.02,0.02,0.04,87.8,87.8,0,0.09,96.8,24674.42,24674.42,51
EV021,7/29/19 12:00 PM,7/29/19 1:02 PM,23.08,0.42,0.6,1.03,100,88.2,11.8,6.82,96.8,24651.35,24673.72,41
EV021,7/29/19 11:25 AM,7/29/19 11:30 AM,0,0.08,0,0.08,100,100,0,0.14,96.8,24651.35,24651.35,100
EV021,7/26/19 2:26 AM,7/26/19 2:26 AM,0,0.01,0,0.01,0,0,0,0.01,87.8,,,100
EV021,7/25/19 2:31 AM,7/25/19 2:31 AM,0,0.01,0,0.01,0,0,0,0,84.2,,,100
EV021,7/24/19 3:56 PM,7/24/19 4:17 PM,12.87,0.07,0.28,0.35,85.9,80.4,5.5,3.21,102.2,24638.48,24650.91,19
EV021,7/24/19 3:17 PM,7/24/19 3:53 PM,15.44,0.15,0.45,0.6,92.2,85.9,6.3,3.97,102.2,24623.05,24637.96,25
EV021,7/24/19 12:47 PM,7/24/19 2:14 PM,44.01,0.2,1.25,1.46,100,83.1,16.9,10.47,98.6,24579.05,24622.54,14
EV021,7/24/19 12:33 PM,7/24/19 12:40 PM,0.06,0.1,0.01,0.11,100,100,0,0.22,102.2,24578.99,24578.99,89
EV021,7/10/19 2:03 AM,7/10/19 2:04 AM,0,0,0,0,0,0,0,0,73.4,,,100
EV021,7/9/19 1:42 PM,7/9/19 3:00 PM,37.07,0.35,0.95,1.3,100,85.1,14.9,9.35,89.6,24541.92,24577.96,27
EV021,7/9/19 12:51 AM,7/9/19 12:52 AM,0,0,0,0,0,0,0,0,73.4,,,100
EV021,7/3/19 6:08 PM,7/3/19 6:10 PM,0,0.03,0,0.03,57.3,57.3,0,0.01,91.4,24541.92,24541.92,100
EV021,7/3/19 4:52 PM,7/3/19 5:55 PM,34.28,0.17,0.88,1.05,73.3,57.3,16,9.23,91.4,24507.64,24541.19,16
EV021,7/3/19 4:43 PM,7/3/19 4:44 PM,0,0.02,0,0.02,73.3,73.3,0,0.05,91.4,24507.64,24507.64,100
EV021,7/3/19 3:08 PM,7/3/19 4:42 PM,46.76,0.33,1.23,1.56,93.3,73.3,20,11.49,91.4,24460.88,24506.86,21
EV021,7/3/19 1:01 PM,7/3/19 2:07 PM,35.16,0.22,0.88,1.1,98.4,83.1,15.3,8.56,87.8,24425.72,24460.52,20
EV021,7/3/19 12:22 PM,7/3/19 12:39 PM,8.1,0.07,0.21,0.28,100,99.2,0.8,2.08,84.2,24417.63,24425.08,24
EV021,7/3/19 12:12 PM,7/3/19 12:16 PM,0.07,0.06,0.01,0.07,100,100,0,0.08,87.8,24417.56,24417.56,84
EV021,7/3/19 12:02 PM,7/3/19 12:07 PM,0,0.09,0,0.09,100,100,0,0.02,89.6,24417.56,24417.56,100
EV021,6/28/19 2:27 AM,6/28/19 2:27 AM,0,0,0,0,0,0,0,0,68,,,100
EV021,6/24/19 5:20 PM,6/24/19 5:20 PM,0.01,0.01,0,0.01,0,0,0,0.02,100.4,,,60
EV021,6/24/19 5:16 PM,6/24/19 5:17 PM,0.02,0.01,0.01,0.02,0,0,0,0.04,100.4,,,52
EV021,6/19/19 2:28 AM,6/19/19 2:28 AM,0,0,0,0,0,0,0,0,80.6,,,100
EV021,6/17/19 2:42 AM,6/17/19 2:42 AM,0,0,0,0,0,0,0,0,75.2,,,100
EV021,6/12/19 2:12 AM,6/12/19 2:12 AM,0,0,0,0,0,0,0,0.01,82.4,,,100
EV021,6/8/19 2:34 AM,6/8/19 2:35 AM,0,0,0,0,0,0,0,0,64.4,,,100
EV021,6/6/19 2:34 AM,6/6/19 2:34 AM,0,0.01,0,0.01,100,100,0,0.01,80.6,24417.53,24417.53,100
EV021,6/4/19 2:34 AM,6/4/19 2:35 AM,0,0,0,0,0,0,0,-0.01,77,,,100
EV021,6/3/19 2:32 AM,6/3/19 2:33 AM,0,0.01,0,0.01,100,100,0,-0.03,73.4,24417.53,24417.53,100
EV021,5/31/19 1:59 PM,5/31/19 2:49 PM,28.45,0.18,0.65,0.83,99.2,87.1,12.1,6.67,86,24389.08,24416.42,22
EV021,5/31/19 1:35 PM,5/31/19 1:50 PM,5.75,0.09,0.16,0.25,100,99.2,0.8,1.53,86,24383.33,24388.3,36
EV021,5/31/19 9:54 AM,5/31/19 10:42 AM,21.68,0.2,0.59,0.79,96.5,87.5,9,4.86,73.4,24361.65,24382.78,25
EV021,5/31/19 9:47 AM,5/31/19 9:49 AM,0.1,0.02,0.01,0.04,96.5,96.5,0,0.04,71.6,24361.56,24361.56,67
EV021,5/31/19 9:03 AM,5/31/19 9:35 AM,12.28,0.23,0.3,0.53,100,97.3,2.7,2.86,73.4,24349.28,24360.46,43
EV021,5/31/19 8:48 AM,5/31/19 8:52 AM,0,0.08,0,0.08,100,100,0,0.01,78.8,24349.28,24349.28,100
EV021,5/31/19 8:34 AM,5/31/19 8:41 AM,0,0.11,0,0.11,100,100,0,0.02,78.8,24349.28,24349.28,100
EV021,5/31/19 8:23 AM,5/31/19 8:27 AM,0,0.06,0,0.06,100,100,0,0.03,78.8,24349.28,24349.28,100
EV021,5/31/19 8:18 AM,5/31/19 8:21 AM,0,0.05,0,0.05,100,100,0,0.01,78.8,24349.28,24349.28,99
EV021,5/31/19 2:36 AM,5/31/19 2:36 AM,0,0.01,0,0.01,0,0,0,0,68,,,100
EV021,5/30/19 12:38 PM,5/30/19 12:39 PM,0,0.01,0,0.01,0,0,0,0.01,84.2,,,100
EV021,5/30/19 11:17 AM,5/30/19 12:38 PM,34.37,0.37,0.96,1.34,100,86.3,13.7,8.62,82.4,24314.92,24348.47,28
EV021,5/30/19 5:48 AM,5/30/19 6:46 AM,25.94,0.2,0.76,0.96,96.1,84.3,11.8,6.59,62.6,24288.98,24313.84,21
EV021,5/30/19 5:16 AM,5/30/19 5:44 AM,12.52,0.18,0.28,0.46,100,96.1,3.9,3.2,64.4,24276.47,24288.9,40
EV021,5/30/19 1:13 AM,5/30/19 1:14 AM,0,0.01,0,0.01,0,0,0,0,71.6,,,100
EV021,5/29/19 3:50 PM,5/29/19 3:50 PM,0,0.01,0,0.01,85.5,85.5,0,0.01,87.8,24276.47,24276.47,100
EV021,5/29/19 11:00 AM,5/29/19 12:42 PM,34.67,0.85,0.85,1.7,100,84.3,15.7,9.22,78.8,24241.82,24275.37,50
EV021,5/29/19 10:10 AM,5/29/19 10:12 AM,0,0.03,0,0.03,100,100,0,-0.13,82.4,24241.82,24241.82,100
EV021,5/29/19 5:45 AM,5/29/19 6:54 AM,37.78,0.27,0.89,1.16,100,85.1,14.9,8.96,64.4,24204.05,24241.33,23
EV021,5/29/19 2:45 AM,5/29/19 2:45 AM,0,0,0,0,0,0,0,0,66.2,,,100
EV021,5/28/19 2:35 PM,5/28/19 2:36 PM,0,0.01,0,0.01,100,100,0,-0.05,68,24204.05,24204.05,100
EV021,5/28/19 12:36 PM,5/28/19 12:37 PM,0,0.01,0,0.01,86.7,86.7,0,0.01,68,24204.05,24204.05,98
EV021,5/28/19 11:51 AM,5/28/19 12:36 PM,23.11,0.12,0.62,0.74,96.5,86.7,9.8,5.37,66.2,24180.94,24203.31,16
EV021,5/28/19 11:47 AM,5/28/19 11:48 AM,0,0.01,0,0.01,96.5,96.5,0,0.01,64.4,24180.94,24180.94,100
EV021,5/28/19 11:02 AM,5/28/19 11:37 AM,12.42,0.24,0.34,0.58,100,96.5,3.5,2.65,66.2,24168.52,24179.71,42
EV021,5/28/19 11:00 AM,5/28/19 11:02 AM,0,0.03,0,0.03,100,100,0,0.06,69.8,24168.52,24168.52,100
EV021,5/24/19 12:17 PM,5/24/19 1:56 PM,33.1,0.89,0.76,1.65,66.7,49.4,17.3,9.59,73.4,24135.44,24167.75,54
EV021,5/24/19 10:38 AM,5/24/19 12:10 PM,33.51,0.72,0.81,1.54,82,67.1,14.9,9.18,71.6,24101.93,24134.24,47
EV021,5/24/19 7:45 AM,5/24/19 9:25 AM,52.31,0.38,1.28,1.66,94.9,69.8,25.1,14.2,64.4,24049.64,24100.59,23
EV021,5/24/19 7:16 AM,5/24/19 7:38 AM,11.77,0.08,0.27,0.35,100,94.9,5.1,3.6,60.8,24037.86,24049.05,23
EV021,5/24/19 6:07 AM,5/24/19 6:08 AM,0,0.01,0,0.01,100,100,0,0,59,24037.86,24037.86,100
EV021,5/24/19 2:27 AM,5/24/19 2:28 AM,0,0.01,0,0.01,0,0,0,0,59,,,100
EV021,5/23/19 12:33 PM,5/23/19 1:37 PM,36.43,0.14,0.93,1.07,85.9,71,14.9,8.75,73.4,24001.43,24037.47,13
EV021,5/23/19 9:41 AM,5/23/19 11:28 AM,34.04,0.87,0.91,1.78,100,85.9,14.1,8.26,68,23967.4,24000.96,49
EV021,5/23/19 5:45 AM,5/23/19 7:12 AM,36.71,0.57,0.89,1.45,100,80.4,19.6,11.23,59,23930.7,23966.74,39
EV021,5/23/19 5:25 AM,5/23/19 5:28 AM,0,0.05,0,0.05,100,100,0,0.23,59,23930.7,23930.7,99
EV021,5/23/19 5:10 AM,5/23/19 5:16 AM,0,0.11,0,0.11,100,100,0,0.44,59,23930.7,23930.7,100
EV021,5/23/19 2:19 AM,5/23/19 2:20 AM,0,0,0,0,0,0,0,-0.01,59,,,100
EV021,5/22/19 1:22 PM,5/22/19 2:55 PM,48.36,0.33,1.23,1.55,52.2,32.2,20,10.76,66.2,23882.35,23929.58,21
EV021,5/22/19 12:00 PM,5/22/19 1:11 PM,35.31,0.31,0.87,1.18,67.8,52.9,14.9,8.57,64.4,23847.04,23881.84,26
EV021,5/22/19 10:27 AM,5/22/19 11:59 AM,48.89,0.35,1.18,1.53,88.6,67.8,20.8,12.07,60.8,23798.17,23846.63,23
EV021,5/22/19 7:54 AM,5/22/19 8:46 AM,18.55,0.37,0.5,0.87,78.4,71,7.4,3.92,55.4,23779.61,23797.01,42
EV021,5/22/19 6:42 AM,5/22/19 7:52 AM,32.99,0.39,0.77,1.16,92.9,78.4,14.5,8.24,53.6,23746.63,23778.94,34
EV021,5/22/19 6:23 AM,5/22/19 6:40 AM,0.5,0.25,0.03,0.28,93.3,92.9,0.4,0.2,51.8,23746.14,23746.14,88
EV021,5/22/19 5:43 AM,5/22/19 6:11 AM,2.27,0.31,0.15,0.46,94.5,93.7,0.8,0.49,51.8,23743.87,23745.11,68
EV021,5/22/19 4:50 AM,5/22/19 5:42 AM,12.6,0.59,0.28,0.86,100,94.5,5.5,3.89,53.6,23731.26,23743.69,68
EV021,5/22/19 2:09 AM,5/22/19 2:09 AM,0,0.01,0,0.01,0,0,0,0,53.6,,,100
EV021,5/21/19 2:49 PM,5/21/19 2:50 PM,0,0,0,0,0,0,0,-0.01,68,,,100
EV021,5/21/19 2:48 PM,5/21/19 2:49 PM,0,0.01,0,0.01,27.1,27.1,0,-0.08,69.8,23731.26,23731.26,100
EV021,5/21/19 12:00 PM,5/21/19 1:51 PM,66.96,0.26,1.6,1.85,43.9,18.8,25.1,15.2,66.2,23664.32,23730.19,14
EV021,5/21/19 11:31 AM,5/21/19 11:50 AM,13.03,0.02,0.29,0.3,46.7,42.7,4,2.89,64.4,23651.3,23663.73,5
EV021,5/21/19 10:41 AM,5/21/19 11:19 AM,21.12,0.1,0.53,0.63,54.9,47.1,7.8,4.76,62.6,23630.18,23650.07,16
EV021,5/21/19 9:27 AM,5/21/19 9:28 AM,0,0.02,0,0.02,41.6,41.6,0,-0.09,59,23630.18,23630.18,100
EV021,5/21/19 4:22 AM,5/21/19 9:27 AM,128.23,2.09,3,5.09,100,41.2,58.8,32.77,53.6,23501.99,23629.99,41
EV021,5/21/19 2:42 AM,5/21/19 2:42 AM,0,0,0,0,0,0,0,0,55.4,,,100
EV021,5/20/19 3:01 PM,5/20/19 3:05 PM,0.08,0.06,0.02,0.08,25.5,25.5,0,-0.24,59,23501.91,23501.91,73
EV021,5/20/19 2:37 PM,5/20/19 2:37 PM,0,0,0,0,0,0,0,0,68,,,100
EV021,5/20/19 2:06 PM,5/20/19 2:28 PM,12.84,0.05,0.31,0.36,28.6,25.1,3.5,2.73,68,23489.07,23501.5,14
EV021,5/20/19 2:04 PM,5/20/19 2:06 PM,0,0.04,0,0.04,28.6,28.6,0,0.01,68,23489.07,23489.07,100
EV021,5/20/19 11:58 AM,5/20/19 2:02 PM,72.43,0.27,1.8,2.07,59.2,29.4,29.8,16.12,66.2,23416.65,23488.73,13
EV021,5/20/19 10:19 AM,5/20/19 11:54 AM,47.47,0.44,1.14,1.59,75.7,59.2,16.5,10.24,62.6,23369.19,23416.41,28
EV021,5/20/19 8:08 AM,5/20/19 9:01 AM,26.17,0.12,0.75,0.88,75.3,62.4,12.9,7.3,57.2,23343,23369.1,14
EV021,5/20/19 6:38 AM,5/20/19 8:06 AM,36,0.59,0.88,1.47,91.4,75.3,16.1,9.31,51.8,23307.01,23341.81,40
EV021,5/20/19 5:43 AM,5/20/19 6:35 AM,3.82,0.65,0.23,0.87,94.1,92.2,1.9,1.27,48.2,23303.19,23306.92,74
EV021,5/20/19 4:51 AM,5/20/19 5:41 AM,12.64,0.55,0.29,0.84,100,94.5,5.5,3.54,50,23290.56,23302.98,65
EV021,5/20/19 2:28 AM,5/20/19 2:29 AM,0,0,0,0,0,0,0,-0.01,51.8,,,100
EV021,5/19/19 2:37 AM,5/19/19 2:38 AM,0,0,0,0,0,0,0,0,51.8,,,100
EV021,5/18/19 2:06 AM,5/18/19 2:06 AM,0,0,0,0,0,0,0,-0.01,59,,,100
EV021,5/17/19 10:31 AM,5/17/19 1:54 PM,105.53,0.98,2.41,3.39,61.6,14.1,47.5,26.86,64.4,23185.06,23289.45,29
EV021,5/17/19 5:58 AM,5/17/19 9:34 AM,103.74,1.15,2.45,3.6,100,51.4,48.6,27.66,55.4,23081.34,23184.49,32
EV021,5/17/19 2:45 AM,5/17/19 2:45 AM,0,0,0,0,0,0,0,0,55.4,,,92
EV021,5/16/19 10:38 AM,5/16/19 12:07 PM,35.28,0.58,0.9,1.48,42,27.8,14.2,8.46,62.6,23046.07,23080.86,39
EV021,5/16/19 5:03 AM,5/16/19 9:24 AM,143.28,1.05,3.31,4.36,100,29,71,40.26,55.4,22902.82,23045.74,24
EV021,5/16/19 4:42 AM,5/16/19 4:54 AM,0,0.21,0,0.21,100,100,0,-0.47,57.2,22902.82,22902.82,100
EV021,5/16/19 2:37 AM,5/16/19 2:37 AM,0,0.01,0,0.01,0,0,0,0,59,,,100
EV021,5/15/19 10:32 AM,5/15/19 12:43 PM,63.4,0.72,1.47,2.2,82.4,58.8,23.6,13.93,68,22839.43,22902.81,33
EV021,5/15/19 5:37 AM,5/15/19 8:55 AM,76.01,1.32,1.98,3.3,100,65.5,34.5,19.59,62.6,22763.41,22839.22,40
EV021,5/15/19 5:14 AM,5/15/19 5:30 AM,0,0.26,0,0.26,100,100,0,-0.11,66.2,22763.41,22763.41,100
EV021,5/14/19 7:15 AM,5/14/19 8:16 AM,33.39,0.2,0.81,1.02,69,53.3,15.7,8.77,62.6,22730.03,22762.34,20
EV021,5/14/19 5:01 AM,5/14/19 7:06 AM,70.2,0.42,1.67,2.08,100,67.8,32.2,18.88,59,22659.85,22729.45,20
EV021,5/14/19 4:58 AM,5/14/19 4:59 AM,0,0.01,0,0.01,100,100,0,0.01,64.4,22659.85,22659.85,100
EV021,5/14/19 2:46 AM,5/14/19 2:46 AM,0,0.01,0,0.01,0,0,0,0.01,69.8,,,100
EV021,5/13/19 10:37 AM,5/13/19 3:01 PM,148.37,0.83,3.55,4.39,69.8,12.5,57.3,33.46,82.4,22511.53,22659.42,19
EV021,5/13/19 8:59 AM,5/13/19 8:59 AM,0,0,0,0,0,0,0,-0.01,69.8,,,100
EV021,5/13/19 8:45 AM,5/13/19 8:59 AM,5.29,0.1,0.13,0.22,56.1,53.3,2.8,0.84,69.8,22506.24,22511.21,43
EV021,5/13/19 8:43 AM,5/13/19 8:45 AM,0.2,0.01,0.02,0.03,0,0,0,0.05,68,,,48
EV021,5/13/19 5:35 AM,5/13/19 8:38 AM,102.9,0.58,2.47,3.05,100,56.1,43.9,25.46,62.6,22403.15,22505.06,19
EV021,5/13/19 5:05 AM,5/13/19 5:23 AM,0,0.29,0,0.29,100,100,0,-0.37,60.8,22403.15,22403.15,100
EV021,5/13/19 2:35 AM,5/13/19 2:36 AM,0,0.01,0,0.01,0,0,0,0,66.2,,,100
EV021,5/10/19 11:25 AM,5/10/19 12:50 PM,31.45,0.65,0.77,1.42,60.8,49.4,11.4,5.95,68,22371.71,22402.78,46
EV021,5/10/19 10:38 AM,5/10/19 11:23 AM,5.45,0.52,0.21,0.74,62.4,61.6,0.8,1.16,66.2,22366.26,22371.23,71
EV021,5/10/19 6:54 AM,5/10/19 10:34 AM,91.17,1.32,2.34,3.66,90.6,61.6,29,15.88,60.8,22275.11,22365.83,36
EV021,5/10/19 6:17 AM,5/10/19 6:46 AM,12.52,0.2,0.27,0.47,94.1,90.6,3.5,2.07,59,22262.59,22275.02,43
EV021,5/10/19 2:41 AM,5/10/19 2:42 AM,0,0.02,0,0.02,56.5,56.5,0,-0.06,62.6,22262.59,22262.59,100
EV021,5/9/19 3:38 PM,5/9/19 3:43 PM,0,0.07,0,0.07,55.3,55.3,0,0.01,91.4,22262.59,22262.59,100
EV021,5/9/19 9:52 AM,5/9/19 11:55 AM,52.62,0.76,1.29,2.05,36.9,18,18.9,12.42,71.6,22209.98,22262.18,37
EV021,5/9/19 6:23 AM,5/9/19 9:50 AM,102.13,1,2.45,3.44,81.6,36.9,44.7,23.83,64.4,22107.88,22209.79,29
EV021,5/9/19 4:45 AM,5/9/19 6:17 AM,45.68,0.53,0.99,1.53,100,81.6,18.4,11.45,60.8,22062.22,22106.96,35
EV021,5/9/19 2:14 AM,5/9/19 2:14 AM,0,0,0,0,0,0,0,0,66.2,,,100
EV021,5/8/19 2:25 PM,5/8/19 2:27 PM,0,0.03,0,0.03,38.8,39.2,-0.4,-0.13,82.4,22062.22,22062.22,100
EV021,5/8/19 10:33 AM,5/8/19 2:25 PM,79.06,1.78,2.09,3.87,71.8,38,33.8,17.48,77,21983.17,22061.46,46
EV021,5/8/19 5:44 AM,5/8/19 8:58 AM,92.11,0.87,2.35,3.23,94.9,55.3,39.6,22.1,59,21891.06,21983.02,27
EV021,5/8/19 5:10 AM,5/8/19 5:39 AM,12.51,0.2,0.28,0.48,100,94.9,5.1,3.78,59,21878.56,21890.98,42
EV021,5/8/19 2:29 AM,5/8/19 2:29 AM,0,0,0,0,0,0,0,-0.01,66.2,,,100
EV021,5/7/19 3:11 PM,5/7/19 4:31 PM,37.14,0.4,0.94,1.34,66.7,53.7,13,8.62,80.6,21841.43,21877.47,30
EV021,5/7/19 9:35 AM,5/7/19 12:28 PM,58.91,1.44,1.44,2.88,58,38.8,19.2,10.69,68,21782.53,21840.94,50
EV021,5/7/19 6:27 AM,5/7/19 9:08 AM,55.79,1.18,1.5,2.68,78.4,54.9,23.5,13.43,57.2,21726.74,21781.42,44
EV021,5/7/19 4:37 AM,5/7/19 6:19 AM,45.71,0.66,1.03,1.69,100,78.4,21.6,13.16,55.4,21681.04,21725.78,39
EV021,5/6/19 12:51 PM,5/6/19 2:54 PM,39.24,1.02,1.02,2.04,30.6,16.1,14.5,8.93,75.2,21641.8,21680.33,50
EV021,5/6/19 10:48 AM,5/6/19 12:48 PM,66.18,0.42,1.59,2.01,58,29.8,28.2,15.32,69.8,21575.64,21641.5,21
EV021,5/6/19 5:20 AM,5/6/19 8:58 AM,108.06,0.91,2.72,3.63,90.2,38.4,51.8,28.38,59,21467.59,21574.47,25
EV021,5/6/19 5:04 AM,5/6/19 5:18 AM,0,0.23,0,0.23,90.6,90.2,0.4,0.59,62.6,21467.59,21467.59,100
EV021,5/3/19 8:45 PM,5/3/19 9:45 PM,33.28,0.22,0.79,1.01,76.5,62.7,13.8,8.08,73.4,21434.32,21466.63,22
EV021,5/3/19 12:25 PM,5/3/19 12:26 PM,0,0.02,0,0.02,75.7,75.7,0,0.01,80.6,21434.32,21434.32,100
EV021,5/3/19 12:18 PM,5/3/19 12:25 PM,0.06,0.09,0.02,0.11,75.7,75.7,0,0.1,80.6,21434.25,21434.25,82
EV021,5/3/19 10:49 AM,5/3/19 11:48 AM,23.97,0.29,0.7,0.99,84.3,75.7,8.6,5.12,78.8,21410.28,21433.89,29
EV021,5/3/19 10:17 AM,5/3/19 10:42 AM,13.91,0.09,0.33,0.41,88.2,84.3,3.9,2.66,71.6,21396.37,21410.04,21
EV021,5/3/19 7:52 AM,5/3/19 8:38 AM,21.27,0.2,0.58,0.78,79.6,71.4,8.2,4.76,64.4,21375.11,21396.24,26
EV021,5/3/19 6:50 AM,5/3/19 7:49 AM,33.14,0.2,0.78,0.98,93.3,79.6,13.7,7.87,57.2,21341.98,21374.29,20
EV021,5/3/19 5:49 AM,5/3/19 6:48 AM,12.5,0.71,0.26,0.98,100,93.3,6.7,3.7,55.4,21329.49,21340.67,73
EV021,5/3/19 2:44 AM,5/3/19 2:44 AM,0,0,0,0,0,0,0,0,64.4,,,90
EV021,5/2/19 3:25 PM,5/2/19 3:26 PM,0,0.01,0,0.01,0,0,0,-0.02,78.8,,,100
EV021,5/2/19 2:33 PM,5/2/19 2:36 PM,0,0.05,0,0.05,42.4,43.1,-0.7,-0.13,80.6,21329.49,21329.49,99
EV021,5/2/19 10:37 AM,5/2/19 12:35 PM,66.85,0.43,1.53,1.97,47.8,22.4,25.4,15.75,77,21262.66,21328.53,22
EV021,5/2/19 4:47 AM,5/2/19 9:23 AM,141.67,1.29,3.31,4.6,100,34.9,65.1,35.5,59,21121.03,21261.46,28
EV021,5/2/19 2:23 AM,5/2/19 2:24 AM,0,0.01,0,0.01,0,0,0,-0.02,66.2,,,95
EV021,5/1/19 8:03 PM,5/1/19 10:12 PM,71.02,0.41,1.74,2.15,79.2,49,30.2,17.18,66.2,21050.02,21120.85,19
EV021,5/1/19 4:00 PM,5/1/19 6:45 PM,36.63,1.82,0.94,2.76,72.2,65.9,6.3,4.83,73.4,21013.39,21049.43,66
EV021,5/1/19 2:07 PM,5/1/19 2:08 PM,0,0.01,0,0.01,52.2,52.2,0,-0.03,75.2,21013.39,21013.39,100
EV021,5/1/19 12:40 PM,5/1/19 12:41 PM,0,0.03,0,0.03,38.4,38.4,0,0.02,75.2,21013.39,21013.39,100
EV021,5/1/19 11:41 AM,5/1/19 12:33 PM,31.91,0.15,0.72,0.87,54.5,38.4,16.1,8.23,73.4,20981.49,21012.56,17
EV021,5/1/19 10:32 AM,5/1/19 11:36 AM,30.56,0.33,0.74,1.07,66.7,54.5,12.2,7.72,69.8,20950.95,20980.77,31
EV021,5/1/19 7:51 AM,5/1/19 9:03 AM,34.46,0.36,0.84,1.2,68.6,52.2,16.4,9.25,59,20916.5,20950.05,30
EV021,5/1/19 6:42 AM,5/1/19 7:41 AM,33.18,0.15,0.84,0.99,83.5,68.6,14.9,8.36,55.4,20883.33,20915.65,15
EV021,5/1/19 5:17 AM,5/1/19 6:36 AM,34.63,0.48,0.85,1.33,100,83.9,16.1,9.43,53.6,20848.72,20882.28,36
EV021,5/1/19 2:25 AM,5/1/19 2:25 AM,0,0,0,0,0,0,0,-0.01,64.4,,,92
EV021,4/30/19 9:07 PM,4/30/19 10:08 PM,37.29,0.13,0.89,1.02,61.2,43.5,17.7,9.33,64.4,20811.44,20848.72,13
EV021,4/30/19 1:56 PM,4/30/19 5:46 PM,108.01,1.15,2.69,3.84,72.2,27.8,44.4,24.22,75.2,20703.46,20810.33,30
EV021,4/30/19 1:30 PM,4/30/19 1:52 PM,0,0.38,0,0.38,69.4,71.8,-2.4,-1.5,71.6,20703.46,20703.46,100
EV021,4/30/19 11:52 AM,4/30/19 12:12 PM,2.72,0.23,0.12,0.35,57.6,56.1,1.5,0.82,71.6,20700.73,20703.21,66
EV021,4/30/19 11:03 AM,4/30/19 11:51 AM,2.41,0.66,0.13,0.79,59.6,57.6,2,1.25,69.8,20698.31,20699.55,84
EV021,4/30/19 9:33 AM,4/30/19 11:01 AM,37.04,0.43,1.05,1.47,74.9,59.6,15.3,9.35,66.2,20661.28,20697.32,29
EV021,4/30/19 7:08 AM,4/30/19 7:48 AM,24.85,0.07,0.59,0.67,68.2,58.4,9.8,5.91,59,20636.45,20660.06,11
EV021,4/30/19 4:48 AM,4/30/19 7:04 AM,69.84,0.68,1.6,2.28,100,68.2,31.8,18.26,55.4,20566.63,20636.22,30
EV021,4/30/19 2:23 AM,4/30/19 2:23 AM,0,0,0,0,0,0,0,0,66.2,,,100
EV021,4/29/19 11:11 PM,4/29/19 11:12 PM,0,0.02,0,0.02,100,100,0,0.03,77,20566.63,20566.63,100
EV021,4/29/19 8:07 PM,4/29/19 8:47 PM,9.14,0.37,0.29,0.66,97.6,93.7,3.9,2.34,77,20557.48,20566.18,56
EV021,4/29/19 6:00 PM,4/29/19 6:59 PM,34.15,0.14,0.84,0.98,100,85.9,14.1,8.21,80.6,20523.35,20556.9,14
EV021,4/29/19 4:00 PM,4/29/19 4:27 PM,0,0.44,0,0.44,99.2,100,-0.8,-0.33,82.4,20523.35,20523.35,100
