Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Percent Idling Time
EV010,3/27/19 10:37 AM,3/27/19 10:38 AM,0,0.013388,0,0.013388,78,78,0,0,59,,,100
EV010,3/27/19 10:26 AM,3/27/19 10:30 AM,0.02,0.043689,0.00959,0.053279,78,78,0,0.02,59,9922.65,9922.65,82
EV010,3/26/19 9:47 PM,3/26/19 10:11 PM,10.62,0.151689,0.247492,0.39918,71.4,67.8,3.6,2.28,68,9912.03,9921.97,38
EV010,3/26/19 5:24 PM,3/26/19 5:29 PM,0,0.079508,0,0.079508,71.4,71.4,0,0.01,59,9912.03,9912.03,100
EV010,3/26/19 4:30 PM,3/26/19 5:00 PM,1.93,0.363934,0.14153,0.505464,72.5,71.8,0.7,0.58,60.8,9910.07,9911.32,72
EV010,3/26/19 12:14 PM,3/26/19 12:16 PM,0.11,0.008948,0.026844,0.035792,71.8,72.2,-0.4,0.02,60.8,9909.96,9909.96,25
EV010,3/26/19 12:11 PM,3/26/19 12:12 PM,0.03,0.004347,0.007402,0.011749,71.8,71.8,0,0.01,60.8,,,37
EV010,3/25/19 10:52 PM,3/25/19 10:54 PM,0.11,0.013585,0.01729,0.030874,71.4,71.4,0,0.07,66.2,9909.8,9909.8,44
EV010,3/25/19 8:42 PM,3/25/19 8:43 PM,0,0.005738,0,0.005738,56.9,56.9,0,-0.01,66.2,,,100
EV010,3/25/19 8:38 PM,3/25/19 8:39 PM,0.11,0.009967,0.016262,0.02623,56.9,56.9,0,0,68,,,38
EV010,3/24/19 8:57 PM,3/24/19 8:58 PM,0.12,0.009063,0.020172,0.029235,57.3,57.3,0,0.08,69.8,,,31
EV010,3/24/19 7:23 PM,3/24/19 7:24 PM,0,0.018033,0,0.018033,45.5,45.5,0,-0.06,71.6,9909.58,9909.58,100
EV010,3/24/19 6:18 PM,3/24/19 7:20 PM,24.07,0.21723,0.817197,1.034426,56.5,45.9,10.6,5.57,71.6,9885.49,9909.1,21
EV010,3/24/19 6:09 PM,3/24/19 6:15 PM,0.26,0.069235,0.029672,0.098907,56.1,56.1,0,0.07,71.6,9885.23,9885.23,70
EV010,3/23/19 12:26 AM,3/23/19 1:08 AM,24.87,0.097158,0.596831,0.693989,40,31.4,8.6,5.33,59,9860.36,9885.22,14
EV010,3/22/19 12:20 PM,3/22/19 1:17 PM,25.31,0.21894,0.732973,0.951913,55.3,40.8,14.5,7.37,59,9835.04,9859.9,23
EV010,3/21/19 10:27 PM,3/21/19 11:12 PM,24.68,0.105115,0.645705,0.75082,63.5,56.1,7.4,4.72,57.2,9810.35,9833.97,14
EV010,3/21/19 8:49 PM,3/21/19 8:49 PM,0,0.002732,0,0.002732,51,51,0,0,59,,,100
EV010,3/21/19 8:46 PM,3/21/19 8:49 PM,0,0.052746,0.000533,0.053279,50.6,51,-0.4,-0.2,59,9810.35,9810.35,99
EV010,3/21/19 7:38 PM,3/21/19 7:40 PM,0,0.021585,0,0.021585,42.4,42.4,0,-0.08,59,9810.35,9810.35,100
EV010,3/21/19 7:33 PM,3/21/19 7:36 PM,0.25,0.016915,0.024342,0.041257,42.7,42.7,0,0.02,59,9810.11,9810.11,41
EV010,3/21/19 12:31 PM,3/21/19 1:25 PM,25.57,0.196377,0.696246,0.892623,57.6,42.4,15.2,7.59,59,9784.53,9809.38,22
EV010,3/20/19 10:05 PM,3/20/19 10:52 PM,24.84,0.133306,0.650847,0.784153,62.4,53.3,9.1,5.31,60.8,9759.69,9783.3,17
EV010,3/20/19 9:22 PM,3/20/19 9:23 PM,0,0.017486,0,0.017486,57.6,57.6,0,-0.03,59,,,100
EV010,3/20/19 9:20 PM,3/20/19 9:21 PM,0,0.004918,0,0.004918,57.6,57.6,0,0,57.2,,,100
EV010,3/20/19 7:38 PM,3/20/19 7:40 PM,0.25,0.008235,0.029197,0.037432,57.6,57.6,0,0.01,59,9759.45,9759.45,22
EV010,3/20/19 11:25 AM,3/20/19 12:27 PM,24.6,0.268311,0.763656,1.031967,71.8,58.4,13.4,7.55,62.6,9734.84,9758.45,26
EV010,3/19/19 10:54 PM,3/19/19 11:35 PM,24.9,0.103811,0.588265,0.692077,77.6,68.6,9,4.8,62.6,9709.95,9734.81,15
EV010,3/19/19 12:28 PM,3/19/19 1:24 PM,25.37,0.188197,0.752787,0.940984,89.8,78,11.8,6.84,64.4,9684.58,9709.44,20
EV010,3/18/19 11:29 PM,3/18/19 11:30 PM,0,0.004645,0,0.004645,74.9,74.9,0,0,62.6,,,100
EV010,3/18/19 10:46 PM,3/18/19 11:28 PM,24.91,0.091213,0.610426,0.701639,83.1,74.9,8.2,4.82,68,9659.68,9683.29,13
EV010,3/18/19 12:41 PM,3/18/19 1:37 PM,24.52,0.223607,0.708087,0.931694,95.7,83.5,12.2,6.52,71.6,9635.16,9658.77,24
EV010,3/18/19 12:29 PM,3/18/19 12:31 PM,0.02,0.019142,0.011732,0.030874,95.7,95.7,0,0.02,64.4,,,62
EV010,3/17/19 10:08 PM,3/17/19 10:11 PM,0,0.038907,0.004809,0.043716,83.1,83.1,0,0.03,69.8,9635.12,9635.12,89
EV010,3/17/19 6:48 PM,3/17/19 6:49 PM,0,0.002732,0,0.002732,79.2,79.2,0,0,75.2,,,100
EV010,3/17/19 5:04 PM,3/17/19 5:05 PM,0,0.010929,0,0.010929,77.3,77.3,0,0,89.6,,,100
EV010,3/17/19 5:03 PM,3/17/19 5:03 PM,0,0.002732,0,0.002732,76.9,76.9,0,0,89.6,,,100
EV010,3/16/19 4:24 PM,3/16/19 4:24 PM,0,0.003552,0,0.003552,47.5,47.5,0,0,71.6,,,100
EV010,3/16/19 4:18 PM,3/16/19 4:24 PM,1.5,0.01459,0.082678,0.097268,48.2,47.5,0.7,0.41,71.6,9633.61,9634.86,15
EV010,3/16/19 4:02 PM,3/16/19 4:08 PM,1.83,0.012022,0.097268,0.10929,48.6,48.2,0.4,0.35,71.6,9631.79,9633.03,11
EV010,3/16/19 3:08 PM,3/16/19 3:12 PM,0.72,0.010033,0.048984,0.059016,49,49,0,0.27,71.6,9631.07,9631.07,17
EV010,3/16/19 2:46 PM,3/16/19 2:52 PM,1.29,0.016489,0.080505,0.096995,50.6,50.2,0.4,0.27,71.6,9629.78,9629.78,17
EV010,3/16/19 2:31 PM,3/16/19 2:43 PM,2.04,0.046503,0.155683,0.202186,51,50.2,0.8,0.47,71.6,9627.72,9628.96,23
EV010,3/15/19 11:09 PM,3/15/19 11:57 PM,24.94,0.158798,0.635191,0.793989,60.4,52.5,7.9,4.81,68,9602.78,9627.63,20
EV010,3/15/19 12:09 PM,3/15/19 1:07 PM,24.92,0.221391,0.741178,0.962568,74.1,61.2,12.9,7.05,64.4,9577.86,9602.72,23
EV010,3/14/19 10:31 PM,3/14/19 11:17 PM,25.06,0.093607,0.686448,0.780055,71.8,62.4,9.4,5.6,64.4,9552.81,9577.66,12
EV010,3/14/19 12:06 PM,3/14/19 1:14 PM,25.5,0.212842,0.907377,1.120219,86.7,72.2,14.5,8.19,62.6,9527.29,9552.15,19
EV010,3/13/19 10:41 PM,3/13/19 11:31 PM,27.81,0.074361,0.751869,0.82623,85.9,75.7,10.2,5.79,62.6,9499.49,9526.83,9
EV010,3/13/19 12:21 PM,3/13/19 1:25 PM,25.37,0.191902,0.874219,1.06612,100,85.9,14.1,7.95,60.8,9474.11,9498.97,18
EV010,3/13/19 9:52 AM,3/13/19 9:55 AM,0.08,0.02341,0.018393,0.041803,100,100,0,0.04,57.2,9474.03,9474.03,56
EV010,3/12/19 10:20 PM,3/12/19 11:12 PM,24.83,0.217555,0.652664,0.870219,99.6,89.8,9.8,5.03,62.6,9449.2,9472.81,25
EV010,3/12/19 5:02 PM,3/12/19 5:08 PM,0.3,0.034169,0.05818,0.09235,100,100,0,0.1,64.4,9448.89,9448.89,37
EV010,3/12/19 4:26 PM,3/12/19 4:29 PM,0.28,0.017363,0.038648,0.056011,100,100,0,0.16,62.6,9448.61,9448.61,31
EV010,3/12/19 4:12 PM,3/12/19 4:22 PM,0,0.169672,0,0.169672,100,100,0,0.08,64.4,9448.61,9448.61,100
EV010,3/12/19 3:29 PM,3/12/19 3:48 PM,1.19,0.170705,0.145415,0.31612,100,100,0,0.42,64.4,9447.41,9447.41,54
EV010,3/12/19 1:24 PM,3/12/19 1:25 PM,0.02,0.005522,0.006227,0.011749,100,100,0,0.06,57.2,,,47
EV010,3/12/19 12:54 PM,3/12/19 12:55 PM,0.03,0.005779,0.007063,0.012842,100,100,0,0.06,57.2,,,45
EV010,2/19/19 10:20 AM,2/19/19 10:28 AM,2.78,0.026423,0.112648,0.139071,94.9,92.9,2,1.08,39.2,9444.55,9447.04,19
EV010,2/18/19 11:01 PM,2/18/19 11:12 PM,3.45,0.05271,0.135541,0.188251,98,94.9,3.1,1.62,46.4,9441.09,9443.58,28
EV010,2/18/19 6:44 PM,2/18/19 7:09 PM,5.61,0.190536,0.223672,0.414208,99.6,98,1.6,0.89,55.4,9435.47,9440.44,46
EV010,2/18/19 5:25 PM,2/18/19 5:26 PM,0.04,0.003552,0.010109,0.013661,99.6,99.6,0,0.02,59,,,26
EV010,2/18/19 4:12 PM,2/18/19 4:21 PM,2.52,0.032918,0.10424,0.137158,100,99.6,0.4,0.97,59,9432.9,9434.14,24
EV010,2/17/19 4:40 PM,2/17/19 4:50 PM,2.78,0.061464,0.104656,0.16612,16.5,16.1,0.4,0.33,50,9430.11,9432.6,37
EV010,2/17/19 7:18 AM,2/17/19 9:30 AM,34.03,1.558896,0.636732,2.195628,40.8,16.9,23.9,14.53,44.6,9396.1,9429.66,71
EV010,2/17/19 4:42 AM,2/17/19 5:45 AM,43.17,0.20847,0.83388,1.04235,72.2,40.8,31.4,16.81,46.4,9352.95,9395.2,20
EV010,2/17/19 1:20 AM,2/17/19 2:03 AM,9.59,0.353689,0.353689,0.707377,78,72.9,5.1,3,50,9343.34,9352.04,50
EV010,2/16/19 10:44 PM,2/16/19 11:15 PM,17.16,0.134831,0.383749,0.518579,88.6,77.6,11,6.24,51.8,9326.2,9342.35,26
EV010,2/16/19 7:04 PM,2/16/19 7:22 PM,6.23,0.069628,0.233104,0.302732,92.5,88.6,3.9,2.18,60.8,9319.96,9324.93,23
EV010,2/16/19 4:11 PM,2/16/19 4:58 PM,5.81,0.488852,0.287104,0.775956,95.7,92.5,3.2,1.37,62.6,9314.13,9319.1,63
EV010,2/16/19 3:31 PM,2/16/19 3:41 PM,2.79,0.02941,0.133978,0.163388,96.1,95.7,0.4,0.5,64.4,9311.33,9313.82,18
EV010,2/16/19 1:09 PM,2/16/19 1:24 PM,5.74,0.055,0.195,0.25,100,96.5,3.5,1.68,53.6,9305.6,9310.57,22
EV010,2/15/19 9:51 PM,2/15/19 10:02 PM,2.65,0.057459,0.134071,0.19153,100,100,0,1.42,50,9302.94,9305.42,30
EV010,2/15/19 7:37 PM,2/15/19 7:38 PM,0.08,0.004372,0.00929,0.013661,100,100,0,0.05,53.6,,,32
EV010,2/15/19 7:32 PM,2/15/19 7:36 PM,0.39,0.04777,0.029279,0.077049,100,100,0,0.18,53.6,9302.46,9302.46,62
EV010,2/15/19 7:26 PM,2/15/19 7:30 PM,0.43,0.025093,0.036109,0.061202,100,100,0,0.38,53.6,9302.03,9302.03,41
EV010,2/15/19 11:08 AM,2/15/19 11:17 AM,2.81,0.034082,0.120836,0.154918,95.3,93.7,1.6,0.73,51.8,9299.23,9301.71,22
EV010,2/14/19 8:08 PM,2/14/19 8:51 PM,7.13,0.374186,0.331825,0.706011,100,95.3,4.7,3.37,55.4,9292.07,9298.29,53
EV010,2/14/19 10:55 AM,2/14/19 11:06 AM,2.79,0.033847,0.144295,0.178142,88.2,86.3,1.9,1.2,59,9289.28,9291.76,19
EV010,2/13/19 11:28 PM,2/13/19 11:42 PM,4.21,0.064568,0.166033,0.230601,92.5,88.6,3.9,2.21,50,9285.06,9288.79,28
EV010,2/13/19 9:59 PM,2/13/19 10:18 PM,2.75,0.139795,0.170861,0.310656,95.3,92.9,2.4,1.55,50,9282.32,9284.8,45
EV010,2/13/19 8:06 PM,2/13/19 8:37 PM,5.79,0.24309,0.274123,0.517213,100,95.7,4.3,3.15,51.8,9276.51,9281.48,47
EV010,2/13/19 10:59 AM,2/13/19 11:10 AM,2.78,0.057443,0.122066,0.179508,90.2,89,1.2,1.05,53.6,9273.72,9276.21,32
EV010,2/12/19 11:04 PM,2/12/19 11:21 PM,4.89,0.079948,0.195735,0.275683,95.3,91,4.3,2.53,57.2,9268.83,9272.56,29
EV010,2/12/19 10:39 PM,2/12/19 10:47 PM,2.18,0.037003,0.090593,0.127596,96.9,96.1,0.8,0.65,59,9266.64,9267.89,29
EV010,2/12/19 8:29 PM,2/12/19 8:57 PM,4.32,0.252738,0.215295,0.468033,100,96.9,3.1,2.13,62.6,9262.31,9266.04,54
EV010,2/12/19 10:51 AM,2/12/19 11:03 AM,2.78,0.051361,0.14618,0.197541,75.7,73.7,2,1.42,42.8,9259.53,9262.01,26
EV010,2/11/19 11:51 PM,2/12/19 12:12 AM,13.18,0.028612,0.329038,0.35765,82.7,75.7,7,3.83,44.6,9246.35,9258.78,8
EV010,2/11/19 8:12 PM,2/11/19 8:56 PM,15.74,0.073169,0.658525,0.731694,95.7,85.5,10.2,5.67,55.4,9230.61,9245.53,10
EV010,2/11/19 2:12 PM,2/11/19 2:14 PM,0.54,0.006762,0.03832,0.045082,34.9,34.9,0,0.13,53.6,9230.07,9230.07,15
EV010,2/11/19 1:54 PM,2/11/19 2:03 PM,2.35,0.06206,0.089306,0.151366,34.9,34.5,0.4,0.46,53.6,9227.72,9228.96,41
EV010,2/11/19 1:06 PM,2/11/19 1:13 PM,2.54,0.017336,0.098238,0.115574,38.8,35.7,3.1,1.34,50,9225.18,9226.42,15
EV010,2/11/19 11:17 AM,2/11/19 11:25 AM,2.78,0.021683,0.113836,0.135519,23.5,22,1.5,0.99,44.6,9222.39,9224.88,16
EV010,2/10/19 10:28 PM,2/10/19 10:35 PM,2.89,0.024645,0.098579,0.123224,25.1,23.1,2,1.52,48.2,9219.51,9221.99,20
EV010,2/10/19 8:51 PM,2/10/19 9:00 PM,3.02,0.031738,0.112525,0.144262,26.3,25.5,0.8,0.93,50,9216.48,9218.96,22
EV010,2/10/19 1:36 AM,2/10/19 2:30 AM,31.57,0.071913,0.826995,0.898907,43.5,26.3,17.2,9.92,50,9184.91,9215.97,8
EV010,2/9/19 9:52 PM,2/9/19 10:47 PM,9.9,0.345634,0.563929,0.909563,47.8,43.9,3.9,2.32,50,9174.97,9183.67,38
EV010,2/9/19 8:38 PM,2/9/19 9:02 PM,8.49,0.107189,0.289806,0.396995,53.3,49,4.3,2.39,55.4,9166.47,9173.92,27
EV010,2/9/19 4:36 PM,2/9/19 5:36 PM,38.46,0.128899,0.862631,0.99153,71,54.1,16.9,9.57,59,9128.03,9165.31,13
EV010,2/9/19 3:47 PM,2/9/19 3:50 PM,1.19,0.006623,0.048568,0.055191,72.2,71,1.2,0.73,57.2,9126.84,9126.84,12
EV010,2/9/19 1:04 PM,2/9/19 1:09 PM,1.74,0.014352,0.070074,0.084426,73.3,72.5,0.8,0.56,51.8,9125.1,9126.34,17
EV010,2/9/19 12:56 AM,2/9/19 1:20 AM,7.04,0.151437,0.257852,0.40929,77.3,72.9,4.4,2.64,46.4,9118.06,9124.27,37
EV010,2/8/19 11:27 PM,2/9/19 12:54 AM,33.68,0.576503,0.864754,1.441257,96.9,77.3,19.6,10.48,46.4,9084.35,9117.9,40
EV010,2/8/19 9:08 PM,2/8/19 9:17 PM,2.64,0.035344,0.125311,0.160656,98.8,96.9,1.9,1.15,55.4,9081.71,9082.95,22
EV010,2/8/19 8:35 PM,2/8/19 9:07 PM,0,0.537705,0,0.537705,100,98.8,1.2,1.79,59,9081.71,9081.71,100
EV010,2/8/19 4:39 PM,2/8/19 4:43 PM,0.71,0.008361,0.047377,0.055738,99.2,98.8,0.4,0.32,62.6,9080.99,9080.99,15
EV010,2/8/19 4:35 PM,2/8/19 4:38 PM,0.39,0.028967,0.021852,0.05082,100,100,0,0.18,62.6,9080.6,9080.6,57
EV010,2/8/19 4:17 PM,2/8/19 4:30 PM,2.03,0.058943,0.159363,0.218306,100,100,0,0.65,62.6,9078.56,9079.81,27
EV010,2/8/19 3:31 PM,2/8/19 3:38 PM,0.9,0.033689,0.078607,0.112295,100,100,0,0.3,62.6,9077.65,9077.65,30
EV010,2/8/19 11:13 AM,2/8/19 11:22 AM,2.77,0.042344,0.114486,0.156831,82.4,80.8,1.6,1.15,46.4,9074.87,9077.36,27
EV010,2/8/19 12:50 AM,2/8/19 12:54 AM,0.77,0.032131,0.034809,0.06694,83.5,82.7,0.8,0.67,48.2,9074.1,9074.1,48
EV010,2/7/19 9:57 PM,2/7/19 10:10 PM,1.78,0.125525,0.094694,0.220219,86.7,83.5,3.2,1.66,53.6,9072.31,9073.55,57
EV010,2/7/19 4:16 PM,2/7/19 4:22 PM,0.66,0.046,0.054,0.1,87.5,86.7,0.8,0.62,59,9071.64,9071.64,46
EV010,2/7/19 3:01 PM,2/7/19 3:07 PM,0.9,0.025377,0.080361,0.105738,88.2,87.5,0.7,0.27,59,9070.73,9070.73,24
EV010,2/7/19 10:57 AM,2/7/19 11:07 AM,2.78,0.043443,0.130328,0.17377,90.2,88.2,2,1.22,44.6,9067.95,9070.44,25
EV010,2/7/19 12:27 AM,2/7/19 12:39 AM,3.18,0.079639,0.109978,0.189617,93.7,90.6,3.1,1.87,42.8,9064.77,9067.25,42
EV010,2/6/19 9:57 PM,2/6/19 10:06 PM,1.23,0.060828,0.087533,0.148361,96.1,94.1,2,1.15,46.4,9063.53,9063.53,41
EV010,2/6/19 8:23 PM,2/6/19 8:53 PM,6.3,0.19694,0.29541,0.49235,100,96.5,3.5,2.78,53.6,9057.23,9063.45,40
EV010,2/6/19 11:08 AM,2/6/19 11:16 AM,2.78,0.014426,0.116721,0.131148,62.4,61.2,1.2,0.87,42.8,9054.45,9056.93,11
EV010,2/6/19 9:46 AM,2/6/19 10:02 AM,11.25,0.031639,0.232022,0.263661,71,62.7,8.3,4.66,42.8,9043.2,9053.15,12
EV010,2/5/19 11:56 PM,2/6/19 12:16 AM,12.58,0.050246,0.284727,0.334973,75.3,71.8,3.5,2.34,44.6,9030.63,9043.06,15
EV010,2/5/19 8:02 PM,2/5/19 8:38 PM,15.58,0.110557,0.50365,0.614208,86.3,75.3,11,6.05,50,9015.04,9029.95,18
EV010,2/5/19 8:41 AM,2/5/19 9:46 AM,48.75,0.043093,1.03423,1.077322,61.6,32.5,29.1,16,50,8966.32,9014.79,4
EV010,2/4/19 8:58 PM,2/4/19 9:12 PM,4.93,0.07353,0.156251,0.229781,40.4,38,2.4,1.97,55.4,8961.39,8965.11,32
EV010,2/4/19 8:24 PM,2/4/19 8:35 PM,5.02,0.020858,0.16876,0.189617,45.1,42,3.1,1.67,59,8956.36,8960.08,11
EV010,2/3/19 7:58 PM,2/3/19 8:50 PM,47.69,0.112844,0.755189,0.868033,75.7,44.7,31,16.9,57.2,8908.7,8955.92,13
EV010,2/3/19 5:00 PM,2/3/19 5:50 PM,48.19,0.041516,0.788811,0.830328,100,75.3,24.7,14.27,62.6,8860.53,8907.75,5
EV010,2/2/19 12:10 PM,2/2/19 12:12 PM,0.65,0.008656,0.039432,0.048087,77.6,77.3,0.3,0.26,59,8859.88,8859.88,18
EV010,2/2/19 12:01 PM,2/2/19 12:03 PM,0.57,0.009344,0.039836,0.04918,78,78,0,0.33,62.6,8859.31,8859.31,19
EV010,1/31/19 6:51 PM,1/31/19 8:14 PM,48.93,0.194164,1.192721,1.386885,100,77.6,22.4,12.92,60.8,8810.39,8858.86,14
EV010,1/31/19 8:35 AM,1/31/19 9:34 AM,48.7,0.108347,0.876626,0.984973,80.8,50.6,30.2,16.49,57.2,8761.71,8810.18,11
EV010,1/29/19 6:49 PM,1/29/19 8:14 PM,48.91,0.155262,1.256213,1.411475,100,80.4,19.6,11.32,69.8,8712.82,8761.29,11
EV010,1/29/19 8:52 AM,1/29/19 10:05 AM,48.72,0.158628,1.06159,1.220219,81.6,54.5,27.1,15.11,59,8664.12,8712.59,13
EV010,1/28/19 6:00 PM,1/28/19 7:15 PM,48.89,0.125492,1.129426,1.254918,100,80,20,11.11,77,8615.25,8663.72,10
EV010,1/28/19 8:58 AM,1/28/19 10:07 AM,48.74,0.102861,1.040036,1.142896,61.2,32.2,29,15.26,53.6,8566.53,8615,9
EV010,1/27/19 5:27 PM,1/27/19 5:35 PM,2.67,0.030227,0.101194,0.131421,62.4,60.8,1.6,0.93,75.2,8563.86,8566.35,23
EV010,1/27/19 4:59 PM,1/27/19 5:07 PM,2.69,0.027598,0.103822,0.131421,63.5,62.4,1.1,0.81,69.8,8561.17,8563.66,21
EV010,1/26/19 8:56 PM,1/26/19 9:10 PM,3.87,0.066557,0.162951,0.229508,57.3,56.1,1.2,1.1,71.6,8557.3,8561.03,29
EV010,1/26/19 8:12 PM,1/26/19 8:20 PM,2.62,0.032489,0.108768,0.141257,58.4,57.3,1.1,0.68,71.6,8554.67,8555.91,23
EV010,1/26/19 7:00 PM,1/26/19 7:47 PM,14.69,0.109246,0.671082,0.780328,65.5,59.2,6.3,3.86,71.6,8539.96,8553.63,14
EV010,1/26/19 5:37 PM,1/26/19 5:40 PM,0.35,0.004426,0.039836,0.044262,65.5,64.7,0.8,0.07,71.6,8539.6,8539.6,10
EV010,1/26/19 5:04 PM,1/26/19 5:37 PM,12.31,0.197508,0.351126,0.548634,70.2,65.5,4.7,2.95,78.8,8527.3,8538.48,36
EV010,1/26/19 4:55 PM,1/26/19 5:00 PM,1.53,0.031945,0.054393,0.086339,71.4,70.2,1.2,0.55,77,8525.77,8527.01,37
EV010,1/26/19 4:09 PM,1/26/19 4:19 PM,2.66,0.036385,0.121811,0.158197,72.9,71.8,1.1,0.73,75.2,8523.1,8525.58,23
EV010,1/26/19 3:13 PM,1/26/19 3:21 PM,2.87,0.019366,0.101672,0.121038,72.2,71.4,0.8,0.72,80.6,8520.22,8522.71,16
EV010,1/26/19 3:00 PM,1/26/19 3:06 PM,2.82,0.013672,0.100262,0.113934,73.3,72.5,0.8,0.76,80.6,8517.4,8519.88,12
EV010,1/26/19 2:51 PM,1/26/19 2:51 PM,0.02,0.002975,0.006041,0.009016,74.1,74.1,0,0.01,82.4,,,33
EV010,1/26/19 2:27 PM,1/26/19 2:37 PM,4.1,0.029852,0.135995,0.165847,76.1,74.1,2,1.27,82.4,8513.28,8517.01,18
EV010,1/26/19 2:20 PM,1/26/19 2:26 PM,1.62,0.023634,0.070902,0.094536,76.9,76.5,0.4,0.44,82.4,8511.66,8512.9,25
EV010,1/26/19 2:06 PM,1/26/19 2:18 PM,3.56,0.06865,0.133262,0.201913,78.4,76.9,1.5,0.92,82.4,8508.1,8510.58,34
EV010,1/26/19 2:02 PM,1/26/19 2:02 PM,0.02,0.003596,0.009246,0.012842,78.4,78.4,0,0.05,78.8,,,28
