Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Percent Idling Time
EV008,3/23/19 6:15 PM,3/23/19 6:53 PM,0,0.631967,0.000000,0.631967,49.8,79.6,-29.8,-18.2,68,6934.7,6934.7, 100 
EV008,3/23/19 6:06 PM,3/23/19 6:07 PM,0.02,0.007754,0.010279,0.018033,0,0,0,0.01,68,,, 43 
EV008,3/23/19 5:47 PM,3/23/19 6:05 PM,4.39,0.080273,0.228470,0.308743,43.1,42.4,0.7,0.96,68,6930.28,6934.01, 26 
EV008,3/23/19 2:28 PM,3/23/19 3:15 PM,38.54,0.062798,0.722175,0.784973,61.6,43.5,18.1,9.85,66.2,6891.75,6929.04, 8 
EV008,3/21/19 9:57 PM,3/21/19 10:10 PM,8.73,0.022350,0.201148,0.223497,65.1,62.4,2.7,1.89,59,6883.03,6891.72, 10 
EV008,3/21/19 8:51 PM,3/21/19 9:11 PM,4.21,0.107145,0.238484,0.345628,66.7,65.1,1.6,0.97,60.8,6878.8,6882.53, 31 
EV008,3/21/19 7:10 PM,3/21/19 7:34 PM,11.84,0.043189,0.349434,0.392623,72.2,66.7,5.5,3.06,64.4,6866.97,6878.15, 11 
EV008,3/16/19 7:24 PM,3/16/19 7:35 PM,4.44,0.023833,0.159500,0.183333,74.1,72.5,1.6,1.08,84.2,6862.52,6866.25, 13 
EV008,3/16/19 5:59 PM,3/16/19 6:11 PM,4.46,0.013770,0.182951,0.196721,75.7,74.5,1.2,0.78,82.4,6858.06,6861.79, 7 
EV008,3/16/19 3:39 PM,3/16/19 3:44 PM,1.22,0.012727,0.062137,0.074863,76.1,75.7,0.4,0.24,73.4,6856.84,6856.84, 17 
EV008,3/16/19 3:23 PM,3/16/19 3:24 PM,0.01,0.004328,0.004689,0.009016,0,0,0,0.01,73.4,,, 48 
EV008,3/16/19 3:16 PM,3/16/19 3:23 PM,1.24,0.040639,0.069197,0.109836,76.9,76.1,0.8,0.31,69.8,6855.59,6855.59, 37 
EV008,3/15/19 2:27 PM,3/15/19 2:41 PM,8.08,0.009672,0.232131,0.241803,79.6,76.9,2.7,1.53,71.6,6847.51,6854.97, 4 
EV008,3/15/19 12:50 PM,3/15/19 1:07 PM,8.11,0.019738,0.262230,0.281967,82.7,80,2.7,1.82,68,6839.4,6846.86, 7 
EV008,3/15/19 10:39 AM,3/15/19 10:45 AM,0.9,0.024066,0.076208,0.100273,83.1,82.7,0.4,0.3,51.8,6838.5,6838.5, 24 
EV008,3/13/19 7:50 PM,3/13/19 7:52 PM,0.36,0.008262,0.031082,0.039344,83.5,83.5,0,0.06,68,6838.13,6838.13, 21 
EV008,3/13/19 7:43 PM,3/13/19 7:45 PM,0.36,0.005754,0.026213,0.031967,83.5,83.5,0,0.21,68,6837.76,6837.76, 18 
EV008,3/12/19 9:01 PM,3/12/19 9:16 PM,3.34,0.085869,0.152656,0.238525,84.7,83.9,0.8,0.68,68,6834.42,6836.91, 36 
EV008,3/12/19 7:17 PM,3/12/19 8:23 PM,17.77,0.209934,0.894984,1.104918,91,84.7,6.3,3.73,71.6,6816.65,6834.04, 19 
EV008,3/12/19 3:14 PM,3/12/19 3:18 PM,0,0.073770,0.000000,0.073770,62,62,0,0.26,60.8,6816.65,6816.65, 100 
EV008,3/12/19 2:34 PM,3/12/19 2:35 PM,0.02,0.006470,0.011016,0.017486,0,0,0,0.11,60.8,,, 37 
EV008,3/12/19 8:19 AM,3/12/19 8:48 AM,25.95,0.014598,0.472014,0.486612,79.2,63.5,15.7,9.17,59,6790.68,6815.54, 3 
EV008,3/11/19 8:33 PM,3/11/19 8:33 PM,0,0.005467,0.002456,0.007923,0,0,0,0.03,66.2,,, 69 
EV008,3/11/19 8:14 PM,3/11/19 8:22 PM,1.91,0.018566,0.105205,0.123770,80.4,79.2,1.2,0.76,66.2,6788.76,6790, 15 
EV008,3/11/19 6:33 PM,3/11/19 7:27 PM,27.34,0.163230,0.743601,0.906831,47.8,38,9.8,6.2,68,6761.43,6787.53, 18 
EV008,3/11/19 8:22 AM,3/11/19 8:52 AM,26.01,0.034962,0.464492,0.499454,66.7,49.4,17.3,9.73,51.8,6735.43,6760.29, 7 
EV008,3/10/19 9:23 PM,3/10/19 9:35 PM,2.63,0.059508,0.138852,0.198361,67.8,66.7,1.1,0.66,57.2,6732.8,6734.04, 30 
EV008,3/10/19 8:11 PM,3/10/19 8:55 PM,11.1,0.229620,0.511090,0.740710,72.9,67.8,5.1,2.9,60.8,6721.68,6731.62, 31 
EV008,3/10/19 7:00 PM,3/10/19 7:26 PM,7.93,0.133825,0.297869,0.431694,76.5,72.9,3.6,1.96,60.8,6713.75,6721.21, 31 
EV008,3/10/19 6:01 PM,3/10/19 6:42 PM,8.14,0.194699,0.500656,0.695355,78.8,76.5,2.3,1.92,60.8,6705.59,6713.05, 28 
EV008,3/10/19 5:14 PM,3/10/19 5:29 PM,1.76,0.142664,0.099139,0.241803,56.1,55.7,0.4,0.38,60.8,6703.83,6705.07, 59 
EV008,3/10/19 5:05 PM,3/10/19 5:11 PM,1.49,0.019208,0.081885,0.101093,56.9,56.9,0,0.25,60.8,6702.34,6703.59, 19 
EV008,3/10/19 4:55 PM,3/10/19 4:55 PM,0,0.003005,0.000000,0.003005,0,0,0,0,60.8,,, 100 
EV008,3/10/19 4:47 PM,3/10/19 4:55 PM,1.43,0.034426,0.088525,0.122951,57.6,57.3,0.3,0.6,62.6,6700.9,6700.9, 28 
EV008,3/9/19 5:54 PM,3/9/19 7:16 PM,49.22,0.096240,1.278623,1.374863,76.5,58.4,18.1,10.4,60.8,6651.7,6700.17, 7 
EV008,3/9/19 5:50 PM,3/9/19 5:51 PM,0.15,0.007880,0.020262,0.028142,76.5,76.5,0,0.07,62.6,6651.56,6651.56, 28 
EV008,3/9/19 5:30 PM,3/9/19 5:41 PM,5.02,0.023336,0.156172,0.179508,78.4,76.5,1.9,1.3,62.6,6646.54,6650.26, 13 
EV008,3/9/19 4:53 PM,3/9/19 5:00 PM,1.95,0.019883,0.084762,0.104645,78.8,78.4,0.4,0.56,60.8,6644.57,6645.82, 19 
EV008,3/9/19 2:22 PM,3/9/19 4:26 PM,55.56,0.307869,1.744590,2.052459,80,58.4,21.6,12.43,60.8,6589.01,6643.69, 15 
EV008,3/9/19 1:53 PM,3/9/19 2:00 PM,1.78,0.032820,0.093410,0.126230,66.3,65.5,0.8,0.51,60.8,6587.22,6588.47, 26 
EV008,3/8/19 6:32 PM,3/8/19 7:34 PM,25.85,0.136109,0.910885,1.046995,77.6,66.7,10.9,6.43,62.6,6561.39,6586.24, 13 
EV008,3/8/19 8:20 AM,3/8/19 8:49 AM,26.01,0.024372,0.463060,0.487432,94.9,77.6,17.3,9.72,51.8,6535.39,6560.24, 5 
EV008,3/7/19 8:04 PM,3/7/19 8:13 PM,1.92,0.058557,0.095541,0.154098,80.4,79.2,1.2,0.93,60.8,6533.47,6534.71, 38 
EV008,3/7/19 6:32 PM,3/7/19 7:37 PM,27.37,0.175563,0.921705,1.097268,73.7,62.4,11.3,6.87,64.4,6506.1,6533.44, 16 
EV008,3/7/19 8:16 AM,3/7/19 8:46 AM,26.02,0.020087,0.482098,0.502186,89.8,73.7,16.1,9.19,53.6,6480.1,6504.95, 4 
EV008,3/6/19 6:32 PM,3/6/19 7:19 PM,26.28,0.055331,0.735107,0.790437,83.9,73.7,10.2,5.97,59,6453.83,6479.93, 7 
EV008,3/6/19 8:14 AM,3/6/19 8:45 AM,26.03,0.015533,0.502227,0.517760,100,83.5,16.5,9.18,55.4,6427.81,6452.67, 3 
EV008,3/5/19 7:01 PM,3/5/19 7:07 PM,0.92,0.035281,0.060074,0.095355,100,100,0,0.43,60.8,6426.88,6426.88, 37 
EV008,3/5/19 6:51 PM,3/5/19 6:54 PM,0.43,0.017131,0.034781,0.051913,100,100,0,0.25,64.4,6426.44,6426.44, 33 
EV008,3/1/19 5:09 PM,3/1/19 5:17 PM,1.92,0.032514,0.097541,0.130055,77.3,76.5,0.8,0.71,62.6,6424.53,6425.77, 25 
EV008,3/1/19 3:29 PM,3/1/19 4:22 PM,27.35,0.131639,0.745956,0.877596,41.2,29,12.2,6.41,66.2,6397.18,6424.52, 15 
EV008,3/1/19 3:27 PM,3/1/19 3:27 PM,0.01,0.004328,0.004689,0.009016,0,0,0,0.03,62.6,,, 48 
EV008,2/28/19 6:32 PM,2/28/19 6:32 PM,0.01,0.005404,0.007164,0.012568,0,0,0,0.08,62.6,,, 43 
EV008,2/28/19 8:50 AM,2/28/19 8:50 AM,0,0.003005,0.000000,0.003005,0,0,0,0,53.6,,, 100 
EV008,2/28/19 8:18 AM,2/28/19 8:49 AM,26.02,0.020612,0.494689,0.515301,57.3,40.8,16.5,9.45,57.2,6371.15,6396.01, 4 
EV008,2/27/19 8:18 PM,2/27/19 8:26 PM,1.37,0.034426,0.088525,0.122951,42.4,42,0.4,0.47,60.8,6369.77,6371.02, 28 
EV008,2/27/19 6:31 PM,2/27/19 7:50 PM,29.7,0.260219,1.040874,1.301093,50.6,38.4,12.2,6.47,64.4,6340.06,6368.65, 20 
EV008,2/27/19 8:18 AM,2/27/19 8:48 AM,26,0.030525,0.478219,0.508743,65.1,50.2,14.9,8.73,53.6,6314.07,6338.93, 6 
EV008,2/26/19 6:31 PM,2/26/19 7:29 PM,26.21,0.184601,0.786984,0.971585,57.6,49.4,8.2,4.92,66.2,6287.86,6313.96, 19 
EV008,2/26/19 3:36 PM,2/26/19 3:38 PM,0.06,0.014617,0.014617,0.029235,57.6,57.6,0,0.02,60.8,6287.79,6287.79, 50 
EV008,2/26/19 3:12 PM,2/26/19 3:17 PM,0,0.083880,0.000000,0.083880,58,58,0,0.04,60.8,6287.79,6287.79, 100 
EV008,2/26/19 9:28 AM,2/26/19 9:53 AM,9.33,0.099738,0.315836,0.415574,63.9,59.2,4.7,3.05,46.4,6278.46,6287.16, 24 
EV008,2/24/19 10:39 PM,2/24/19 10:40 PM,0,0.025142,0.004093,0.029235,64.3,64.3,0,0.03,59,6278.45,6278.45, 86 
EV008,2/22/19 7:30 PM,2/22/19 8:08 PM,10.28,0.170705,0.461536,0.632240,66.7,64.7,2,1.16,59,6268.16,6278.1, 27 
EV008,2/22/19 9:28 AM,2/22/19 9:56 AM,9.36,0.120907,0.344120,0.465027,72.2,67.5,4.7,3.26,39.2,6258.78,6267.48, 26 
EV008,2/21/19 8:45 PM,2/21/19 9:01 PM,3.81,0.093175,0.180869,0.274044,72.5,71.8,0.7,0.9,48.2,6254.97,6258.7, 34 
EV008,2/21/19 7:19 PM,2/21/19 7:54 PM,8.05,0.208820,0.371235,0.580055,36.1,33.7,2.4,1.15,50,6246.91,6254.36, 36 
EV008,2/21/19 9:25 AM,2/21/19 9:49 AM,9.36,0.089262,0.316475,0.405738,42.4,36.1,6.3,3.39,42.8,6237.54,6246.24, 22 
EV008,2/20/19 9:21 PM,2/20/19 9:37 PM,3.38,0.106238,0.166167,0.272404,45.9,43.5,2.4,1.27,50,6234.15,6236.63, 39 
EV008,2/20/19 8:27 PM,2/20/19 8:28 PM,0,0.012022,0.000000,0.012022,37.3,37.3,0,-0.03,53.6,6234.15,6234.15, 100 
EV008,2/20/19 7:49 PM,2/20/19 8:22 PM,8.9,0.155224,0.399148,0.554372,36.9,36.9,0,1.33,53.6,6225.24,6232.69, 28 
EV008,2/20/19 9:30 AM,2/20/19 9:58 AM,9.36,0.119770,0.340885,0.460656,43.1,38.4,4.7,3.28,42.8,6215.87,6224.57, 26 
EV008,2/19/19 7:38 PM,2/19/19 8:17 PM,10.28,0.182536,0.469377,0.651913,46.7,43.5,3.2,1.26,57.2,6205.58,6215.52, 28 
EV008,2/19/19 9:29 AM,2/19/19 9:53 AM,9.36,0.071656,0.326432,0.398087,52.2,46.3,5.9,3.28,39.2,6196.21,6204.91, 18 
EV008,2/18/19 7:34 PM,2/18/19 8:06 PM,10.29,0.143484,0.387937,0.531421,55.3,52.9,2.4,1.39,53.6,6185.92,6195.86, 27 
EV008,2/18/19 9:25 AM,2/18/19 9:47 AM,9.36,0.066049,0.300891,0.366940,62,56.5,5.5,3.34,39.2,6176.55,6185.25, 18 
EV008,2/17/19 1:18 PM,2/17/19 1:20 PM,0.01,0.018393,0.008656,0.027049,62,62,0,0.02,64.4,6176.53,6176.53, 68 
EV008,2/16/19 9:11 PM,2/16/19 9:33 PM,5.88,0.106571,0.260915,0.367486,63.5,62.7,0.8,0.9,57.2,6170.62,6175.59, 29 
EV008,2/16/19 4:04 PM,2/16/19 4:24 PM,5.8,0.093814,0.229683,0.323497,60,58,2,1.31,64.4,6164.82,6169.79, 29 
EV008,2/16/19 3:06 PM,2/16/19 3:13 PM,1.59,0.015033,0.092344,0.107377,61.2,60,1.2,0.43,62.6,6163.23,6164.47, 14 
EV008,2/16/19 2:50 PM,2/16/19 2:55 PM,1.21,0.031672,0.056306,0.087978,61.2,61.2,0,0.17,60.8,6162,6162, 36 
EV008,2/16/19 2:20 PM,2/16/19 2:43 PM,4.88,0.107046,0.262079,0.369126,62.7,61.2,1.5,1.06,59,6157.11,6160.84, 29 
EV008,2/16/19 2:03 PM,2/16/19 2:05 PM,0.01,0.030066,0.005727,0.035792,62.7,62.7,0,0.01,57.2,6157.1,6157.1, 84 
EV008,2/16/19 1:16 PM,2/16/19 1:24 PM,1.02,0.059213,0.078492,0.137705,32.2,32.2,0,0.28,57.2,6156.07,6156.07, 43 
EV008,2/16/19 12:50 PM,2/16/19 1:11 PM,5.59,0.105027,0.233770,0.338798,34.5,33.3,1.2,1.18,57.2,6150.47,6155.44, 31 
EV008,2/16/19 12:43 PM,2/16/19 12:47 PM,0.65,0.031475,0.047213,0.078689,36.1,35.7,0.4,0.22,55.4,6149.82,6149.82, 40 
EV008,2/16/19 12:35 PM,2/16/19 12:41 PM,0.66,0.036967,0.053197,0.090164,36.1,36.1,0,0.14,55.4,6149.15,6149.15, 41 
EV008,2/16/19 12:29 PM,2/16/19 12:33 PM,0.5,0.009492,0.043240,0.052732,36.1,36.1,0,-0.01,55.4,6148.65,6148.65, 18 
EV008,2/16/19 11:47 AM,2/16/19 12:03 PM,5.47,0.038404,0.235913,0.274317,36.5,35.3,1.2,1.3,53.6,6143.18,6148.15, 14 
EV008,2/15/19 8:25 PM,2/15/19 8:25 PM,0,0.004918,0.000000,0.004918,0,0,0,0,51.8,,, 100 
EV008,2/15/19 8:23 PM,2/15/19 8:24 PM,0.01,0.023680,0.005555,0.029235,0,0,0,0.02,51.8,,, 81 
EV008,2/15/19 8:12 PM,2/15/19 8:18 PM,1.17,0.024459,0.077454,0.101913,37.3,36.9,0.4,0.41,53.6,6141.99,6141.99, 24 
EV008,2/15/19 7:15 PM,2/15/19 7:54 PM,10.59,0.148872,0.498396,0.647268,39.6,38.4,1.2,1.28,53.6,6131.39,6141.33, 23 
EV008,2/15/19 9:28 AM,2/15/19 9:52 AM,9.36,0.091183,0.305265,0.396448,46.7,40.4,6.3,3.05,48.2,6122.02,6130.72, 23 
EV008,2/14/19 8:09 PM,2/14/19 8:23 PM,2.1,0.082721,0.147060,0.229781,47.1,45.9,1.2,0.45,59,6119.91,6121.16, 36 
EV008,2/14/19 7:30 PM,2/14/19 8:06 PM,10.67,0.119399,0.477596,0.596995,50.2,47.5,2.7,1.62,57.2,6109.23,6119.18, 20 
EV008,2/14/19 9:29 AM,2/14/19 9:56 AM,9.36,0.111954,0.335861,0.447814,56.5,50.2,6.3,3.42,57.2,6099.87,6108.57, 25 
EV008,2/13/19 7:57 PM,2/13/19 8:04 PM,1.81,0.022077,0.088306,0.110383,58,57.3,0.7,0.71,55.4,6098.06,6099.3, 20 
EV008,2/13/19 7:16 PM,2/13/19 7:52 PM,9.98,0.155645,0.442989,0.598634,62.4,58.4,4,2.59,55.4,6088.07,6098.01, 26 
EV008,2/13/19 9:31 AM,2/13/19 9:57 AM,9.35,0.120568,0.310033,0.430601,69.8,63.1,6.7,3.72,53.6,6078.72,6087.42, 28 
EV008,2/12/19 7:35 PM,2/12/19 8:11 PM,9.28,0.192699,0.409486,0.602186,74.1,70.2,3.9,2.31,64.4,6069.43,6078.13, 32 
EV008,2/12/19 4:46 PM,2/12/19 4:50 PM,0.24,0.020044,0.051541,0.071585,74.1,74.1,0,0.2,62.6,6069.18,6069.18, 28 
EV008,2/12/19 4:37 PM,2/12/19 4:43 PM,0,0.095355,0.000000,0.095355,74.5,74.5,0,0.16,62.6,6069.18,6069.18, 100 
EV008,2/12/19 4:26 PM,2/12/19 4:29 PM,0.13,0.035672,0.020066,0.055738,74.9,74.9,0,0.14,69.8,6069.05,6069.05, 64 
EV008,2/12/19 9:34 AM,2/12/19 10:45 AM,34.11,0.141705,1.039169,1.180874,93.3,74.9,18.4,10.13,44.6,6034.95,6068.5, 12 
EV008,2/11/19 10:35 PM,2/11/19 10:41 PM,1.77,0.038087,0.073934,0.112022,81.6,80,1.6,1.12,48.2,6033.17,6034.42, 34 
EV008,2/11/19 9:00 PM,2/11/19 9:06 PM,1.7,0.017213,0.078415,0.095628,69.8,68.6,1.2,0.72,48.2,6031.48,6032.72, 18 
EV008,2/10/19 9:29 PM,2/10/19 9:36 PM,0.61,0.082492,0.038820,0.121311,53.7,52.9,0.8,0.63,46.4,6030.86,6030.86, 68 
EV008,2/10/19 8:42 PM,2/10/19 8:46 PM,0.6,0.022377,0.041557,0.063934,54.5,54.1,0.4,0.48,46.4,6030.26,6030.26, 35 
EV008,2/10/19 6:22 PM,2/10/19 6:30 PM,1.76,0.056000,0.077333,0.133333,57.6,56.1,1.5,1.11,48.2,6028.49,6029.74, 42 
EV008,2/10/19 4:50 PM,2/10/19 4:55 PM,0.69,0.034169,0.058180,0.092350,29.4,29.4,0,0.57,46.4,6027.81,6027.81, 37 
EV008,2/10/19 3:42 PM,2/10/19 3:48 PM,0.73,0.018762,0.070582,0.089344,31.4,31,0.4,0.41,48.2,6027.07,6027.07, 21 
EV008,2/10/19 3:29 PM,2/10/19 3:36 PM,1.71,0.039934,0.070995,0.110929,29.4,28.2,1.2,0.79,48.2,6025.35,6026.59, 36 
EV008,2/10/19 8:17 AM,2/10/19 8:29 AM,3.94,0.064470,0.125148,0.189617,31.4,30.2,1.2,1.17,46.4,6021.41,6025.14, 34 
EV008,2/9/19 9:55 PM,2/9/19 10:09 PM,4.05,0.062120,0.159738,0.221858,36.5,32.9,3.6,1.36,50,6017.36,6021.09, 28 
EV008,2/9/19 7:43 PM,2/9/19 7:58 PM,6.34,0.066246,0.179109,0.245355,36.9,34.5,2.4,2.04,55.4,6011.01,6017.22, 27 
EV008,2/9/19 5:18 PM,2/9/19 5:29 PM,4.1,0.037923,0.151694,0.189617,37.3,37.3,0,0.55,59,6006.9,6010.63, 20 
EV008,2/9/19 4:02 PM,2/9/19 4:17 PM,10.61,0.027680,0.223959,0.251639,43.5,38.8,4.7,2.13,55.4,5996.3,6006.24, 11 
EV008,2/9/19 2:18 PM,2/9/19 2:28 PM,2.03,0.038962,0.130437,0.169399,30.2,27.8,2.4,0.93,51.8,5994.25,5995.49, 23 
EV008,2/8/19 10:07 PM,2/8/19 10:33 PM,7.56,0.199459,0.234148,0.433607,30.2,27.5,2.7,2.49,50,5986.69,5992.9, 46 
EV008,2/8/19 7:37 PM,2/8/19 8:11 PM,3.9,0.210577,0.358549,0.569126,31.4,31.4,0,0.88,57.2,5982.77,5986.49, 37 
EV008,2/8/19 7:27 PM,2/8/19 7:33 PM,1.44,0.029607,0.076131,0.105738,32.5,32.2,0.3,0.38,59,5981.31,5982.55, 28 
EV008,2/8/19 6:25 PM,2/8/19 7:24 PM,37.84,0.097678,0.879098,0.976776,54.1,32.9,21.2,11.21,60.8,5943.48,5980.77, 10 
EV008,2/8/19 2:13 PM,2/8/19 2:14 PM,0.03,0.017852,0.009197,0.027049,55.3,55.3,0,0.18,57.2,5943.46,5943.46, 66 
EV008,2/8/19 8:36 AM,2/8/19 9:14 AM,33.92,0.031954,0.607117,0.639071,46.7,26.3,20.4,10.7,41,5909.56,5943.11, 5 
EV008,2/8/19 12:21 AM,2/8/19 12:26 AM,1.13,0.026172,0.058254,0.084426,47.5,47.5,0,0.4,41,5908.42,5908.42, 31 
EV008,2/7/19 7:46 PM,2/7/19 8:46 PM,33.93,0.060131,0.942055,1.002186,67.5,48.2,19.3,10.98,57.2,5874.5,5908.06, 6 
EV008,2/7/19 9:17 AM,2/7/19 10:41 AM,34.18,0.475536,0.923098,1.398634,86.7,67.8,18.9,11,39.2,5840.34,5873.89, 34 
EV008,2/6/19 9:42 PM,2/6/19 9:50 PM,0.7,0.084344,0.049536,0.133880,73.7,72.5,1.2,0.54,44.6,5839.64,5839.64, 63 
EV008,2/6/19 9:31 PM,2/6/19 9:39 PM,1.37,0.061639,0.069508,0.131148,74.1,73.7,0.4,0.86,46.4,5838.26,5839.5, 47 
EV008,2/6/19 8:50 PM,2/6/19 8:56 PM,1.69,0.031038,0.065956,0.096995,48.2,47.8,0.4,0.59,48.2,5836.57,5837.81, 32 
EV008,2/6/19 5:52 PM,2/6/19 6:57 PM,52.66,0.086689,0.996918,1.083607,75.7,48.2,27.5,15.4,59,5783.94,5836.13, 8 
EV008,2/6/19 3:53 PM,2/6/19 4:53 PM,51.79,0.060475,0.947448,1.007923,99.6,76.5,23.1,12.96,57.2,5732.18,5783.13, 6 
EV008,2/5/19 10:41 PM,2/5/19 10:51 PM,3.17,0.062066,0.110339,0.172404,79.6,77.3,2.3,1.8,44.6,5729,5731.49, 36 
