Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer
EV094,06/04/18,,0.4225384,1.357145278,0.074937778,1.432091389,,,0.5,2.64612,60,,
EV094,06/05/18,,0.5685627,2.505984722,0.103055,2.609128611,,,14.5,3.89278,56,,
EV094,06/06/18,,0.2081623,1.734903889,0.041755556,1.777282778,,,0.5,1.96415,57,,
EV094,06/07/18,,,0.080842778,,,,,,0.5847,62,,
EV094,06/08/18,,,,,,,,,,59,,
EV094,06/09/18,,,,,,,,,,58,,
EV094,06/11/18,,,,,,,,,,59,,
EV094,06/12/18,,0.3945763,0.099611667,0.051519722,,,,,0.68671,63,,
EV094,06/13/18,,,0.013040556,0.004984167,,,,,0.23202,67,,
EV094,06/18/18,,,,,,,,,,70,,
EV094,06/19/18,,1.0283839,4.0399525,0.143996389,4.185731667,,,5,13.00526,65,,
EV094,06/22/18,,,,,,,,,,65,,
EV094,06/23/18,,,,,,,,,,67,,
EV094,06/25/18,,,,,,,,,,57,,
EV094,06/27/18,,,,,,,,,,64,,
EV094,06/28/18,,,,,,,,,,72,,
EV094,07/03/18,,,,,,,,,,72,,
EV094,07/09/18,,,,,,,,,,75,,
EV094,07/10/18,,0.2019485,0.395808611,0.042642778,2.405268333,,,1,1.2817,71,,
EV094,07/16/18,,,,,,,,,,69,,
EV094,07/17/18,,,,,,,,,,65,,
EV094,07/18/18,,,1.013358889,,,,,0.5,1.7259,67,,
EV094,07/19/18,,,0.988106111,,,,,,1.23615,69,,
EV094,07/20/18,,4.9182227,1.211529444,0.259394167,,,,6.5,17.75892,68,,
EV094,07/23/18,,,1.292439444,,,,,23.5,1.34249,65,,
EV094,07/24/18,,,,,,,,,,71,,
EV094,07/25/18,,,0.287228333,,,,,0.5,0.26653,66,,
EV094,07/26/18,,,0.294253333,,,,,,0.27414,63,,
EV094,07/27/18,,,,,,,,,,62,,
EV094,07/30/18,,0.1398105,0.048704444,0.01437,,,,0.5,0.33493,69,,
