Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC
EV126,6/4/2021,2.0,4.5981454,0.0175,0.276388889,0.29388888900000004,77.0,73.0,4.0,8.43744,74.0,51.0766962,55.6748416,77.0,73.0
EV126,6/14/2021,1.0,0.1242742,0.004444444,0.050555556,0.055,79.0,79.0,0.0,,81.0,55.7369787,55.8612529,79.0,79.0
EV126,6/17/2021,2.0,0.1864113,0.003333333,0.052777778,0.056111111,70.0,69.0,1.0,2.10936,85.0,55.92339,56.1098013,70.0,69.0
EV126,6/18/2021,2.0,0.4970968,0.001111111,0.037777778,0.038888888999999996,66.0,66.0,0.0,,80.0,56.1098013,56.6068981,66.0,66.0
EV126,7/6/2021,5.0,26.2218562,0.119166667,1.1025,1.221666667,86.0,63.0,20.0,42.1872,79.0,56.7311723,82.9530285,86.0,63.0
EV126,7/7/2021,4.0,23.8606464,0.045277778,1.129444444,1.174722222,58.0,87.0,20.0,42.1872,81.0,82.9530285,106.8136749,100.0,51.0
EV126,7/8/2021,4.0,0.7456452,0.016944444,0.183611111,0.200555555,88.0,100.0,0.0,,84.0,106.8136749,107.5593201,100.0,88.0
EV126,7/12/2021,14.0,70.836294,0.260833333,2.979166667,3.2399999999999998,100.0,100.0,105.0,221.4828,78.0,107.5593201,178.3956141,100.0,0.0
EV126,7/13/2021,14.0,66.6731083,0.578333333,2.791944444,3.370277777,100.0,17.0,88.0,185.62368,80.0,178.3956141,245.0687224,100.0,17.0
EV126,7/14/2021,4.0,11.9303232,0.038333333,0.983333333,1.021666666,18.0,99.0,11.0,23.20296,81.0,245.0687224,256.9990456,100.0,18.0
EV126,7/15/2021,18.0,139.9948863,0.257222222,3.715275,3.9724972220000003,99.0,21.0,141.0,297.41976,78.0,256.9990456,396.9939319,100.0,14.0
EV126,7/16/2021,21.0,99.6679084,0.276111111,5.944166667,6.220277778,21.0,46.0,91.0,191.95176,77.0,396.9939319,496.6618403,100.0,21.0
EV126,7/19/2021,15.0,99.0465374,0.627222222,2.948055556,3.575277778,46.0,47.0,110.0,232.0296,81.0,496.6618403,595.7083777,100.0,41.0
EV126,7/20/2021,20.0,129.1208938,0.247777778,5.020277778,5.268055555999999,47.0,29.0,135.0,284.7636,81.0,595.7083777,724.8292715,98.0,29.0
EV126,7/21/2021,25.0,105.7573442,0.410555556,5.955555556,6.3661111120000005,29.0,44.0,120.0,253.1232,83.0,724.8292715,830.5866157,98.0,25.0
EV126,7/22/2021,24.0,84.8171415,0.412222222,4.420555556,4.8327777780000005,44.0,60.0,95.0,200.3892,85.0,830.5866157,915.4037572,98.0,34.0
EV126,7/26/2021,,0.1242742,,,,100.0,99.0,0.0,,71.0,915.4037572,915.5280314,100.0,99.0
EV126,7/27/2021,15.0,106.5651265,0.215,3.243888889,3.458888889,98.0,31.0,118.0,248.90448,80.0,915.5280314,1022.093158,99.0,30.0
EV126,7/29/2021,,0.3728226,,,,98.0,96.0,2.0,4.21872,81.0,1022.093158,1022.465981,98.0,96.0
