Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Percent Idling Time,Drive Cycle,Average Speed
EV201,10/19/2022 11:35:00,10/19/2022 13:25:00,36,0.14,1.34,1.48,90,56,33.6,71.8,96.38,2303,2339,0.0945945945945946,,19.688464052287582
EV201,10/19/2022 14:16:00,10/19/2022 15:48:00,29,0.16,1.21,1.37,60.4,34.4,26,55.6,91.5,2339,2368,0.11678832116788322,,20.943096735549567
EV201,10/24/2022 14:10:00,10/24/2022 17:07:00,49,0.62,2.11,2.74,100,61.2,38.8,83,74.7,2368,2417,0.2271062271062271,,3.7284615384615387
EV201,10/25/2022 06:39:00,10/25/2022 08:56:00,22,0.51,1.38,1.89,100,84,16,34.2,57.68,2417,2439,0.2698412698412699,,2.5290697674418605
EV201,10/25/2022 14:36:00,10/25/2022 16:56:00,51,0.32,2,2.32,100,59.2,40.8,87.3,75.3,2439,2490,0.13793103448275865,,21.961206896551726
EV201,10/26/2022 06:48:00,10/26/2022 08:59:00,20,0.71,1.15,1.86,100,86,14,30,60.25,2490,2510,0.3817204301075269,,2.8563218390804597
EV201,10/26/2022 11:39:00,10/26/2022 12:38:00,23,0.31,0.67,0.98,100,82,18,38.5,74,2510,2533,0.3163265306122449,,23.459183673469386
EV201,10/26/2022 13:05:00,10/26/2022 15:16:00,35,0.71,1.46,2.17,82,52,30,64.2,76.4,2533,2568,0.32718894009216587,,16.036866359447004
EV201,10/27/2022 07:01:00,10/27/2022 09:21:00,27,0.7400000000000001,1.51,2.25,100,78.8,21.2,45.4,62.9,2568,2595,0.32888888888888895,,3.9726027397260277
EV201,10/27/2022 12:05:00,10/27/2022 13:17:00,26,0.26,0.95,1.21,96,76,20,42.8,72.2,2595,2621,0.21487603305785125,,21.05785123966942
EV201,10/27/2022 14:40:00,10/27/2022 17:25:00,51,0.53,2.22,2.74,76,31.6,44.4,95,75.7,2621,2672,0.19272727272727275,,18.594890510948904
EV201,10/28/2022 06:49:00,10/28/2022 09:08:00,26,0.5599999999999999,1.39,1.95,100,78.8,21.2,45.4,60.125,2672,2698,0.2871794871794872,,3.5388888888888888
EV201,10/28/2022 14:38:00,10/28/2022 17:06:00,49,0.41,2.07,2.48,100,59.6,40.4,86.5,72.3,2698,2747,0.16532258064516128,,19.79435483870968
EV201,10/31/2022 14:40:00,10/31/2022 17:08:00,49,0.5,1.97,2.47,99.2,60,39.2,83.9,76,2780,2829,0.20242914979757087,,19.623481781376515
EV201,11/01/2022 07:05:00,11/01/2022 08:56:00,20,0.7,1.15,1.84,100,86.4,13.6,29.1,65.3,2829,2849,0.3783783783783784,,10.804347826086955
EV201,11/01/2022 14:37:00,11/01/2022 16:55:00,48,0.42,1.88,2.3,100,66.4,33.6,71.9,67.9,2849,2897,0.1826086956521739,,20.530434782608697
EV201,11/02/2022 07:56:00,11/02/2022 09:01:00,7,0.26,0.4,0.66,100,96.4,3.6,7.7,60.55,2897,2904,0.3939393939393939,,3.7173913043478257
EV201,11/02/2022 09:32:00,11/02/2022 10:14:00,11,0.07,0.63,0.7,96.4,85.2,11.2,24,62.5,2904,2915,0.10000000000000002,,15.971428571428572
EV201,11/02/2022 11:43:00,11/02/2022 12:39:00,20,0.26,0.68,0.93,94.8,78.4,16.4,35.1,67.7,2915,2935,0.2765957446808511,,21.376344086021504
EV201,11/02/2022 13:08:00,11/02/2022 15:01:00,36,0.23,1.64,1.87,78.4,50,28.4,60.8,69.6,2935,2971,0.12299465240641713,,18.941176470588236
EV201,11/03/2022 12:03:00,11/03/2022 13:22:00,26,0.43,0.89,1.31,100,81.6,18.4,39.4,63.1,2991,3017,0.32575757575757575,,19.450381679389313
EV201,11/03/2022 14:24:00,11/03/2022 17:13:00,52,0.31,2.18,2.5,81.6,38.8,42.8,91.6,65.0333333333333,3017,3069,0.12449799196787148,,25.589391994398415
EV201,11/04/2022 06:58:00,11/04/2022 08:56:00,20,0.68,1.12,1.8,100,81.2,18.8,40.2,51.575,3069,3089,0.37777777777777777,,2.9583333333333335
EV201,11/04/2022 14:35:00,11/04/2022 17:22:00,51,0.48,2.29,2.77,100,60,40,85.6,67.3,3089,3140,0.17328519855595667,,18.617328519855597
EV201,11/07/2022 06:45:00,11/07/2022 09:04:00,21,0.75,1.13,1.89,100,84.8,15.2,32.5,62.38,3140,3161,0.398936170212766,,5.104156954156954
EV201,11/07/2022 14:37:00,11/07/2022 17:02:00,50,0.46,1.95,2.41,100,64.8,35.2,75.3,67,3161,3211,0.1908713692946058,,20.369294605809127
EV201,11/09/2022 06:49:00,11/09/2022 09:16:00,23,0.41000000000000003,1.4500000000000002,1.8599999999999999,100,80.8,19.2,41,56.9857142857143,3211,3234,0.2204301075268817,,6.743557526484356
EV201,11/09/2022 12:09:00,11/09/2022 12:35:00,14,0.02,0.41,0.43,98.4,86.8,11.6,24.8,64.5,3234,3248,0.046511627906976744,,31.790697674418606
EV201,11/09/2022 13:09:00,11/09/2022 15:11:00,35,0.43,1.6,2.03,86.8,60.4,26.4,56.5,66.1,3248,3283,0.21182266009852213,,17.142857142857142
EV201,11/10/2022 06:44:00,11/10/2022 09:12:00,24,0.42,1.41,1.82,100,82.4,17.6,37.7,52.5333333333333,3283,3307,0.22950819672131148,,6.977645097928117
EV201,11/10/2022 12:03:00,11/10/2022 13:24:00,26,0.32,1.02,1.34,98.8,81.2,17.6,37.7,67.7,3307,3333,0.23880597014925373,,19.47761194029851
EV201,11/10/2022 14:19:00,11/10/2022 14:45:00,14,0,0.44,0.44,81.2,67.6,13.6,29.1,73.6,3333,3347,0,,31.068181818181817
EV201,11/10/2022 15:07:00,11/10/2022 17:28:00,37,0.43,1.93,2.35,67.6,39.6,28,59.9,67.6,3347,3384,0.1822033898305085,,15.863829787234042
EV201,11/14/2022 06:38:00,11/14/2022 09:18:00,24,0.6900000000000001,1.46,2.16,100,80.4,19.6,42,52.26,3384,3408,0.32093023255813957,,4.378811312417145
EV201,11/14/2022 14:34:00,11/14/2022 16:38:00,44,0.32,1.75,2.08,100,67.6,32.4,69.3,65.9,3408,3452,0.15458937198067635,,21.21153846153846
EV201,11/15/2022 07:03:00,11/15/2022 09:11:00,23,0.27,1.4,1.67,100,80.4,19.6,42,58.94,3452,3475,0.16167664670658685,,10.386117936117936
EV201,11/15/2022 14:38:00,11/15/2022 17:16:00,51,0.39,2.24,2.63,100,61.2,38.8,83,65.3,3475,3526,0.1482889733840304,,19.372623574144487
EV201,11/16/2022 06:38:00,11/16/2022 09:06:00,24,0.48000000000000004,1.33,1.81,100,79.6,20.4,43.6,54.7857142857143,3526,3550,0.26519337016574585,,6.293575512325512
EV201,11/16/2022 12:35:00,11/16/2022 14:31:00,43,0.39,1.54,1.92,100,63.6,36.4,77.9,76.1,3550,3593,0.20207253886010362,,22.328125
EV201,11/17/2022 06:39:00,11/17/2022 09:22:00,24,0.7100000000000001,1.3900000000000001,2.09,100,80.8,19.200000000000003,41.099999999999994,53.88,3593,3617,0.3380952380952381,,5.022027972027972
EV201,11/17/2022 14:35:00,11/17/2022 17:19:00,52,0.48,2.27,2.75,100,62.4,37.6,80.5,67.9,3617,3669,0.17454545454545453,,18.527272727272727
EV201,11/18/2022 07:15:00,11/18/2022 09:07:00,22,0.27,1.35,1.6,100,81.6,18.4,39.4,58.3666666666667,3669,3691,0.16666666666666666,,13.855917474338526
EV201,11/18/2022 14:35:00,11/18/2022 17:10:00,52,0.47,2.12,2.59,100,60.8,39.2,83.9,64.1,3691,3743,0.18146718146718147,,19.671814671814673
EV201,11/28/2022 06:52:00,11/28/2022 09:11:00,23,0.7,1.3900000000000001,2.0900000000000003,100,82,18,38.6,57.64,3743,3766,0.3349282296650718,,4.743597883597883
EV201,11/28/2022 14:36:00,11/28/2022 16:51:00,49,0.37,1.89,2.25,100,63.2,36.8,78.8,61.3,3766,3815,0.16371681415929204,,21.817777777777778
EV201,11/29/2022 06:52:00,11/29/2022 09:11:00,24,0.5,1.48,1.99,100,82,18,38.6,56.52,3815,3839,0.25252525252525254,,5.085970785149117
EV201,11/29/2022 14:34:00,11/29/2022 17:06:00,51,0.33,2.21,2.54,100,62.4,37.6,80.5,61.4,3839,3890,0.12992125984251968,,20.059055118110237
EV201,11/30/2022 06:47:00,11/30/2022 09:07:00,23,0.5599999999999999,1.41,1.98,100,84.4,15.6,33.4,54.54,3890,3913,0.28426395939086296,,4.481171442936149
EV201,04/10/2023 06:26:00,04/10/2023 08:58:00,60,0.66,1.51,2.17,100,42.4,57.6,123.3,54.9333333333333,7687,7747,0.30414746543778803,,10.382199885942402
EV201,04/11/2023 06:56:00,04/11/2023 08:58:00,59,0.16,1.75,1.91,100,46.4,53.599999999999994,114.8,56.05,7747,7806,0.08376963350785341,,27.08963855421687
EV201,04/11/2023 14:28:00,04/11/2023 17:00:00,56,0.31,2.04,2.35,86,34.8,51.2,109.6,71.3,7806,7862,0.13191489361702127,,28.869436761377923
EV201,04/12/2023 06:52:00,04/12/2023 09:06:00,61,0.15,1.85,2,100,44.4,55.6,119,57.85,7862,7923,0.075,,24.37121212121212
EV201,04/12/2023 12:25:00,04/12/2023 14:51:00,54,0.33,1.9700000000000002,2.3,64.8,16.4,48,102.8,62.85,7923,7977,0.1434782608695652,,25.885555555555555
EV201,04/13/2023 06:39:00,04/13/2023 08:58:00,60,0.38,1.72,2.1,100,44,56,119.8,53.7,7977,8037,0.18095238095238095,,10.476494382022471
EV201,04/13/2023 11:58:00,04/13/2023 12:21:00,13,0.02,0.36,0.39,63.2,52.8,10.4,22.3,61.4,8037,8050,0.05263157894736842,,35.05128205128205
EV201,04/13/2023 12:44:00,04/13/2023 13:45:00,24,0.22,0.8,1.02,52.8,33.2,19.6,41.9,62.2,8050,8074,0.21568627450980393,,23.14705882352941
EV201,04/14/2023 06:53:00,04/14/2023 08:56:00,60,0.31,1.56,1.88,100,44.8,55.2,118.2,58.2666666666667,8074,8134,0.1657754010695187,,24.911924119241192
EV201,04/14/2023 14:36:00,04/14/2023 16:59:00,50,0.39,1.99,2.38,85.6,41.2,44.4,95,65,8134,8184,0.1638655462184874,,20.88655462184874
EV201,04/17/2023 06:56:00,04/17/2023 09:04:00,58,0.13,1.7,1.83,100,48,52,111.3,56.4333333333333,8184,8242,0.07103825136612021,,21.446272953625893
EV201,04/17/2023 10:40:00,04/17/2023 11:37:00,27,0.06,0.76,0.8200000000000001,58.8,35.2,23.6,50.5,58.4,8242,8269,0.07317073170731707,,31.848214285714285
EV201,04/17/2023 14:30:00,04/17/2023 16:25:00,47,0.19,1.5299999999999998,1.72,56.4,13.2,43.2,92.4,66,8269,8316,0.11046511627906978,,31.329454477750883
EV201,04/18/2023 06:55:00,04/18/2023 08:51:00,60,0.2,1.71,1.9,100,48.4,51.6,110.39999999999999,58.75,8316,8376,0.10471204188481677,,27.74221887550201
EV201,04/19/2023 06:38:00,04/19/2023 08:56:00,60,0.36,1.68,2.03,100,49.2,50.8,108.7,56.58,8376,8436,0.1764705882352941,,11.074823053589483
EV201,04/21/2023 07:06:00,04/21/2023 08:57:00,59,0.16,1.48,1.6300000000000001,97.2,46,51.199999999999996,109.6,67.9,8438,8497,0.0975609756097561,,28.41573498964803
EV201,04/21/2023 14:35:00,04/21/2023 16:42:00,51,0.28,1.84,2.12,85.6,35.2,50.4,107.9,84.1,8497,8548,0.1320754716981132,,23.740566037735846
EV201,04/24/2023 06:21:00,04/24/2023 08:55:00,50,0.27,1.87,2.14,100,52.8,47.2,101.10000000000001,60.6125,8548,8598,0.12616822429906543,,15.412292093871041
EV201,04/24/2023 15:10:00,04/24/2023 17:00:00,47,0.18,1.64,1.82,93.6,53.6,40,85.6,70.5,8598,8645,0.09890109890109891,,25.263736263736263
EV201,04/25/2023 14:36:00,04/25/2023 16:51:00,53,0.33,1.91,2.24,73.6,20.4,53.2,113.9,70.4,8700,8753,0.1473214285714286,,23.303571428571427
EV201,04/26/2023 12:34:00,04/26/2023 14:37:00,49,0.26,1.7000000000000002,1.95,72.8,27.6,45.2,96.8,76.8,8804,8853,0.13265306122448978,,29.24953314659197
EV201,04/27/2023 05:45:00,04/27/2023 09:19:00,52,0.86,2.25,3.1,100,44,56,119.9,60.4833333333333,8853,8905,0.2765273311897106,,12.160886765806854
EV201,04/27/2023 14:24:00,04/27/2023 17:19:00,49,0.45,2.09,2.5500000000000003,80.8,35.2,45.6,97.60000000000001,70.7666666666667,8905,8954,0.17716535433070865,,10.419506462984724
EV201,04/28/2023 05:53:00,04/28/2023 09:11:00,48,0.73,1.88,2.61,100,48.8,51.2,109.6,57.8833333333333,8954,9002,0.27969348659003834,,16.666343661911498
EV201,04/28/2023 14:31:00,04/28/2023 16:55:00,52,0.32,2.07,2.39,86.4,37.6,48.8,104.4,67.7,9002,9054,0.13389121338912136,,21.84100418410042
EV201,05/01/2023 05:53:00,05/01/2023 09:14:00,53,0.66,2.12,2.79,100,42.8,57.2,122.5,58.225,9054,9107,0.23741007194244604,,16.33050303595205
EV201,05/01/2023 14:30:00,05/01/2023 16:43:00,51,0.29,1.7999999999999998,2.09,80.8,33.2,47.599999999999994,101.9,65.85,9107,9158,0.13875598086124402,,30.31242603550296
EV201,05/02/2023 05:41:00,05/02/2023 09:17:00,49,0.6,2.16,2.77,100,46,54,115.6,57.53,9158,9207,0.21739130434782605,,12.925319337032086
EV201,05/02/2023 14:35:00,05/02/2023 16:57:00,55,0.29,2.08,2.37,80.8,27.2,53.6,114.7,65.2,9207,9262,0.12236286919831223,,22.548523206751053
EV201,05/03/2023 05:51:00,05/03/2023 09:17:00,53,0.51,2.35,2.87,100,41.2,58.8,125.89999999999999,56.3857142857143,9262,9315,0.1783216783216783,,16.520416989355155
EV201,05/03/2023 12:32:00,05/03/2023 14:43:00,52,0.31,1.75,2.06,64.4,14,50.400000000000006,107.9,68.8,9315,9367,0.15048543689320387,,30.975877192982455
EV201,05/04/2023 05:54:00,05/04/2023 09:17:00,49,0.73,2.2600000000000002,2.9899999999999998,100,42.8,57.199999999999996,122.4,56.52,9367,9416,0.24414715719063543,,15.911731589532067
EV201,05/05/2023 05:42:00,05/05/2023 09:08:00,49,0.75,2,2.75,100,50,50,107.1,58.2090909090909,9416,9465,0.2727272727272727,,10.317082865693976
EV201,05/05/2023 10:57:00,05/05/2023 12:26:00,27,0.08,1.09,1.18,60.8,39.2,21.6,46.2,66.3666666666667,9465,9492,0.06837606837606837,,16.456802168021678
EV201,05/05/2023 14:41:00,05/05/2023 16:43:00,52,0.26,1.78,2.04,55.2,6.8,48.4,103.6,68.1,9492,9544,0.12745098039215685,,25.27941176470588
EV201,05/08/2023 05:46:00,05/08/2023 09:12:00,52,0.65,2.03,2.67,100,44,56,119.8,60.0111111111111,9544,9596,0.24253731343283585,,17.145410189387434
EV201,05/10/2023 05:53:00,05/10/2023 09:15:00,48,0.79,1.85,2.65,100,46,54,115.6,57.9,9609,9657,0.29924242424242425,,17.203325825742443
EV201,05/11/2023 05:54:00,05/11/2023 09:14:00,49,0.71,1.99,2.69,100,46.4,53.6,114.7,61.225,9657,9706,0.26296296296296295,,14.948258829033286
EV201,05/11/2023 11:56:00,05/11/2023 13:52:00,48,0.23,1.3699999999999999,1.59,58.8,19.6,39.199999999999996,83.9,71,9706,9754,0.14375000000000002,,22.642526455026452
EV201,05/12/2023 05:52:00,05/12/2023 09:12:00,49,0.92,1.86,2.78,100,48.4,51.6,110.4,61.6142857142857,9754,9803,0.33093525179856115,,15.806582572347374
EV201,05/12/2023 14:31:00,05/12/2023 16:53:00,55,0.2,2.16,2.37,84.8,33.2,51.6,110.4,68.7,9803,9858,0.0847457627118644,,23.071729957805907
EV201,05/15/2023 14:39:00,05/15/2023 16:23:00,46,0.25,1.48,1.73,92.4,46.8,45.6,97.60000000000001,72.1,9858,9904,0.14450867052023122,,13.395209580838324
EV201,05/16/2023 05:45:00,05/16/2023 09:19:00,49,0.6,2.1,2.71,100,41.2,58,124.1,60.3181818181818,9906,9955,0.2222222222222222,,12.712679276757116
EV201,05/16/2023 14:37:00,05/16/2023 16:27:00,49,0.14,1.71,1.84,78.8,30,48.8,104.4,71.2,9955,10004,0.07567567567567568,,26.679347826086957
EV201,05/17/2023 05:39:00,05/17/2023 09:17:00,49,0.75,1.98,2.73,100,45.6,54.4,116.5,61.0875,10006,10055,0.27472527472527475,,14.184951509673636
EV201,05/17/2023 12:26:00,05/17/2023 14:24:00,48,0.22,1.52,1.74,68.4,22.8,45.6,97.6,70.4,10055,10103,0.12643678160919541,,30.852558224830368
EV201,05/22/2023 13:58:00,05/22/2023 17:00:00,52,0.48,2.0300000000000002,2.5,99.6,47.6,52,111.3,65.6333333333333,10103,10155,0.19123505976095614,,12.61342892672294
EV201,05/23/2023 05:19:00,05/23/2023 09:22:00,56,0.92,2.33,3.24,100,37.6,62.4,133.7,60.9714285714286,10155,10211,0.2830769230769231,,14.450027533535938
EV201,05/23/2023 14:35:00,05/23/2023 15:55:00,35,0.18,1.15,1.33,75.2,42.4,32.8,70.2,66,10211,10246,0.13533834586466167,,26.165413533834585
EV201,05/24/2023 05:29:00,05/24/2023 09:18:00,55,0.89,2.23,3.13,100,38.4,61.6,131.8,58.9375,10246,10301,0.28525641025641024,,14.441458132371855
EV201,05/30/2023 05:40:00,05/30/2023 09:18:00,51,0.59,2.22,2.81,99.6,46.8,52.8,113,61.85,10301,10352,0.2099644128113879,,14.267492404631362
EV201,05/30/2023 14:23:00,05/30/2023 16:25:00,44,0.19,1.65,1.84,84.8,43.2,41.6,89,67.15,10352,10396,0.1032608695652174,,18.192334726443768
EV201,05/31/2023 05:37:00,05/31/2023 09:13:00,49,0.76,2.2,2.96,100,48,52,111.3,60.7428571428571,10398,10447,0.25675675675675674,,14.196233746379173
EV201,06/02/2023 05:39:00,06/02/2023 09:08:00,49,0.8,2,2.79,100,48.4,51.6,110.4,62.4125,10447,10496,0.28571428571428575,,14.398126003089153
EV201,06/02/2023 14:35:00,06/02/2023 16:34:00,43,0.23,1.75,1.98,89.2,46.8,42.4,90.7,71.6,10496,10539,0.11616161616161617,,21.65151515151515
EV201,06/05/2023 05:44:00,06/05/2023 09:29:00,49,0.6900000000000001,2.08,2.77,100,46.4,53.6,114.8,63.3636363636364,10539,10588,0.24909747292418774,,12.306169337485127
EV201,06/05/2023 14:34:00,06/05/2023 16:13:00,39,0.33,1.31,1.64,82,41.6,40.4,86.5,69.7,10588,10627,0.20121951219512194,,24.250000000000004
EV201,06/06/2023 05:42:00,06/06/2023 09:14:00,51,0.77,1.99,2.76,100,40.4,59.6,127.6,62.1777777777778,10627,10678,0.27898550724637683,,11.88430766241467
EV201,06/06/2023 14:33:00,06/06/2023 16:27:00,42,0.29000000000000004,1.53,1.82,78,35.2,42.8,91.6,73.5,10678,10720,0.15934065934065936,,26.340796019900502
EV201,06/07/2023 05:50:00,06/07/2023 09:20:00,48,0.52,1.92,2.45,100,45.2,54.8,117.3,63.65,10720,10768,0.21311475409836067,,14.209048921611235
EV201,06/07/2023 12:31:00,06/07/2023 14:34:00,41,0.21,1.75,1.96,68.4,38,30.4,65.1,68.8,10768,10809,0.10714285714285714,,18.012782997073774
EV201,06/08/2023 05:38:00,06/08/2023 09:37:00,51,0.88,2.12,2.98,100,52.8,47.2,101,63.8285714285714,10809,10860,0.29333333333333333,,14.927816673201034
EV201,06/12/2023 12:34:00,06/12/2023 14:42:00,34,0.24000000000000002,1.58,1.82,60.4,34.4,26,55.7,71.22,10924,10958,0.13186813186813187,,11.60172371488161
EV201,06/13/2023 05:39:00,06/13/2023 09:29:00,50,0.66,2.2,2.87,100,58.4,41.6,89.10000000000001,63.6555555555556,10958,11008,0.23076923076923075,,12.6589124628957
EV201,06/13/2023 14:09:00,06/13/2023 15:36:00,22,0.08,1.27,1.35,86,70.8,15.2,32.5,69.6333333333333,11009,11031,0.059259259259259255,,14.147063858928266
EV201,06/14/2023 05:46:00,06/14/2023 07:13:00,25,0.19,0.87,1.06,100,76.8,23.2,49.6,61.34,11031,11056,0.1792452830188679,,16.416267436267436
EV201,06/14/2023 07:39:00,06/14/2023 09:17:00,22,0.15,1.22,1.3699999999999999,76.8,58.4,18.4,39.4,63.4,11056,11078,0.10948905109489052,,15.819803746654774
EV201,06/14/2023 12:13:00,06/14/2023 13:50:00,51,0.11,1.5,1.61,77.6,39.6,38,81.3,70,11078,11129,0.06832298136645962,,31.645962732919255
EV201,06/29/2023 14:32:00,06/29/2023 15:56:00,24,0.26,1.15,1.41,100,78,22,47.1,77.3,11131,11155,0.1843971631205674,,17.18439716312057
EV201,08/15/2023 07:23:00,08/15/2023 08:13:00,11,0.22,0.44,0.64,100,92,8,17.2,67.45,11159,11170,0.3333333333333333,,11.733333333333334
EV201,08/15/2023 13:03:00,08/15/2023 13:39:00,15,0.08,0.52,0.6,89.2,78.4,10.8,23.1,83,11173,11188,0.13333333333333333,,23.816666666666666
EV201,08/17/2023 11:32:00,08/17/2023 12:37:00,13,0.4,0.68,1.08,99.2,89.2,10,21.4,80.8,11188,11201,0.37037037037037035,,7.349462365591397
EV201,08/18/2023 07:33:00,08/18/2023 10:13:00,44,0.37,1.85,2.23,100,67.6,32.4,69.4,71.58,11201,11245,0.16666666666666666,,10.74956372968349
EV201,08/24/2023 10:14:00,08/24/2023 11:39:00,14,0.43000000000000005,0.75,1.18,100,90,10,21.4,75.2,11245,11259,0.3644067796610169,,7.767045454545454
EV201,08/30/2023 07:09:00,08/30/2023 09:57:00,32,0.86,1.49,2.35,100,71.6,28.4,60.8,75.3,11259,11291,0.3659574468085106,,8.655232039268183
EV201,08/31/2023 13:03:00,08/31/2023 16:07:00,35,0.75,2.05,2.79,100,48.4,52.4,112.1,83.2333333333333,11291,11326,0.26785714285714285,,4.21758658008658
EV201,09/07/2023 06:19:00,09/07/2023 09:03:00,46,0.3,1.98,2.2800000000000002,100,66,34,72.7,68.725,11326,11372,0.13157894736842105,,14.958064028994261
EV201,09/07/2023 14:02:00,09/07/2023 16:00:00,43,0.1,1.72,1.83,97.6,65.6,32,68.5,82.4166666666667,11372,11415,0.054945054945054944,,8.44022884673291
EV201,09/11/2023 06:24:00,09/11/2023 09:09:00,47,0.36,2.05,2.4,100,66.4,33.2,71,76.6,11415,11462,0.14937759336099588,,13.522527472527472
EV201,09/12/2023 06:11:00,09/12/2023 09:11:00,45,0.19,2.23,2.42,100,69.2,30.8,66,73.2333333333333,11462,11507,0.07851239669421488,,9.55998445998446
EV201,09/12/2023 13:56:00,09/12/2023 15:03:00,17,0.09,0.7,0.7999999999999999,97.6,84.4,13.2,28.3,82.3666666666667,11507,11524,0.1139240506329114,,19.17883597883598
EV201,09/12/2023 15:28:00,09/12/2023 17:53:00,33,0.72,1.55,2.25,84.4,53.2,31.200000000000003,66.8,79.3666666666667,11524,11557,0.3171806167400881,,17.627176744823803
EV201,09/14/2023 06:21:00,09/14/2023 08:49:00,44,0.21000000000000002,1.81,2.02,100,67.6,32.4,69.4,68.1,11584,11628,0.10396039603960397,,11.709988905068997
EV201,09/14/2023 13:56:00,09/14/2023 14:10:00,5,0.04,0.2,0.24,99.6,97.2,2.4,5.1,78.3,11628,11633,0.16666666666666666,,18.125
EV201,09/14/2023 14:38:00,09/14/2023 16:06:00,32,0.23,1.23,1.46,97.2,69.2,28,59.9,81.4,11633,11665,0.15753424657534248,,21.705479452054796
EV201,09/15/2023 05:53:00,09/15/2023 08:51:00,45,0.56,1.88,2.44,100,66.8,33.199999999999996,71.1,69.9,11665,11710,0.2295081967213115,,10.441379014541482
EV201,09/15/2023 13:51:00,09/15/2023 15:03:00,18,0.06,0.77,0.82,98.4,84.8,13.6,29.1,76,11710,11728,0.07228915662650602,,19.16179337231969
EV201,09/15/2023 15:33:00,09/15/2023 17:13:00,30,0.18,1.35,1.53,84.8,58.4,26.4,56.5,76.5,11728,11758,0.11764705882352941,,18.52921170007293
