Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Percent Idling Time,Drive Cycle,Energy Consumed While Driving,Energy Consumed While Idling,Average Speed
EV140,04/21/2021,,0,0.5464033333333334,0.222781388888889,3.8825969444444444,,,,21.212906,67.5096875,,,0.710366856682671,,20.672639,0.540267,18.8702207851152
EV140,04/22/2021,,0.00310685596118666,2.1647080555555553,0.569730833333333,2.73055,,,6.4,18.097252,56.8504637618637,,,0.791646163442022,,15.679298,2.417954,15.0452456360731
EV140,04/23/2021,,178.58518750497095,2.1733736111111113,4.96701583333333,10.166026666666667,,,78.8,265.752672,67.3141833754342,,,0.304377461204458,,262.382956,3.369716,34.1058748861319
EV140,04/24/2021,,183.5716913226756,1.9366666666666668,4.81928472222222,9.839094444444443,,,88,299.387482,59.9476490502163,,,0.286660835045644,,289.212417,10.175065,37.1274137786491
EV140,04/26/2021,,189.903463771574,7.898428611111111,4.27698722222222,15.164664444444444,,,87.2,293.564982,59.6256941728588,,,0.648719412891602,,288.398609,5.166373,41.8134419303705
EV140,04/27/2021,,274.17693171876243,2.752607222222222,6.3782175,14.014416111111112,,,123.2,453.300818,63.6017531039055,,,0.301463154311027,,445.16563,8.135188,41.6451627642063
EV140,04/28/2021,,174.55559532331185,2.7421561111111115,3.97261722222222,9.981648055555555,,,92,304.257926,77.484724459818,,,0.408376571327964,,295.728225,8.529701,42.972226191583
EV140,04/29/2021,,0.2361210530501869,4.827085555555556,0.0561116666666667,4.877086944444444,,,,26.638027,61.699075255102,,,0.988509236036727,,0.477747,26.16028,1.60072948786565
EV140,04/30/2021,,0.21437306132188025,0.6537527777777778,0.0846744444444444,0.7345372222222222,,,6,,59.3931179775281,,,0.885331361173786,,,,2.33669390423648
EV140,05/03/2021,,0.14602223017577348,0.0075,0.0202780555555556,0.029166944444444447,,,0.4,,56.9729910714286,,,0.269997300027,,,,6.62364430614102
EV140,05/04/2021,,0.5281655134017339,0.9426174999999999,0.138210277777778,0.9278077777777778,,,2,5.334452,78.0106523722628,,,0.872125531357139,,2.819698,2.514754,3.64348854361186
EV140,05/05/2021,,109.75590054084148,2.077548611111111,3.12532277777778,9.359108888888889,,,58,186.134763,85.5989644833948,,,0.399308085060082,,173.194296,12.940467,33.3728613786635
EV140,05/12/2021,,42.35887417481906,2.6498749999999998,1.75117638888889,8.60803638888889,,,16.4,100.021121,81.0284707446808,,,0.602100445064106,,85.144928,14.876193,22.1901277462545
EV140,05/13/2021,,0.18951821363238688,0.2453197222222222,0.10195,0.3400475,,,1.2,3.949709,77.7905724789916,,,0.706424161174751,,2.017533,1.932176,1.75035521106628
