Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature
EV042,05/01/20,,26.707,,6.92,,,,29.5,47.2,65
EV042,05/02/20,,15.232,,5.4,,,,16.64,26.624,64
EV042,05/03/20,,0,,0.15,,,,0.2,0.32,63
EV042,05/04/20,,20.57,,7.81,,,,25.86,41.376,64
EV042,05/05/20,,15.504,,6.8,,,,22.81,36.496,67
EV042,05/06/20,,19.074,,8.24,,,,28.06,44.896,67
EV042,05/07/20,,13.039,,6.49,,,,16.04,25.664,74
EV042,05/08/20,,21.641,,8.65,,,,23.13,37.008,74
EV042,05/09/20,,0,,0.03,,,,0.04,0.064,75
EV042,05/10/20,,16.694,,6.32,,,,23.1,36.96,65
EV042,05/11/20,,18.105,,6.95,,,,21.32,34.112,63
EV042,05/12/20,,23.46,,7.74,,,,27.21,43.536,61
EV042,05/13/20,,19.601,,8.39,,,,36.08,57.728,60
EV042,05/14/20,,23.987,,8.23,,,,32.51,52.016,61
EV042,05/15/20,,21.42,,6.17,,,,21.5,34.4,64
EV042,05/16/20,,10.863,,5,,,,12.78,20.448,67
EV042,05/17/20,,0,,0.12,,,,0.12,0.192,65
EV042,05/18/20,,15.725,,7.17,,,,24.32,38.912,63
EV042,05/19/20,,17.833,,5.94,,,,71.29,114.064,60
EV042,05/20/20,,25.109,,7.01,,,,28.45,45.52,63
EV042,05/21/20,,20.893,,6.15,,,,25.71,41.136,67
EV042,05/22/20,,13.634,,3.89,,,,14.4,23.04,68
EV042,05/23/20,,0,,0,,,,0,0,69
EV042,05/24/20,,0,,0,,,,0,0,71
EV042,05/25/20,,9.673,,4.64,,,,18.15,29.04,78
EV042,05/26/20,,24.14,,7.65,,,,25.18,40.288,83
EV042,05/27/20,,20.315,,7.48,,,,24.22,38.752,86
EV042,05/28/20,,19.686,,6.2,,,,27.42,43.872,81
EV042,05/29/20,,21.233,,6.86,,,,26.57,42.512,72
EV042,05/30/20,,4.386,,2.32,,,,5.5,8.8,68
EV042,05/31/20,,0,,0.15,,,,0.22,0.352,68
EV042,06/01/20,,21.624,,7.51,,,,26.92,43.072,70
EV042,06/02/20,,11.339,,3.93,,,,13.66,21.856,77
EV042,06/03/20,,22.848,,8.84,,,,35.86,57.376,82
EV042,06/04/20,,27.132,,8.6,,,,34.24,54.784,83
EV042,06/05/20,,18.496,,5.58,,,,20.33,32.528,72
EV042,06/06/20,,0,,0,,,,0,0,64
EV042,06/07/20,,17.017,,4.65,,,,20.79,33.264,63
EV042,06/08/20,,19.329,,5.94,,,,22.34,35.744,68
EV042,06/09/20,,27.098,,8.48,,,,35.05,56.08,71
EV042,06/10/20,,32.47,,8.22,,,,40.38,64.608,77
EV042,06/11/20,,17.476,,5.18,,,,21.15,33.84,78
EV042,06/12/20,,24.242,,6.41,,,,25.81,41.296,70
EV042,06/13/20,,4.352,,4.13,,,,8.79,14.064,64
EV042,06/14/20,,0,,0.15,,,,0.22,0.352,68
EV042,06/15/20,,27.693,,8.72,,,,28.9,46.24,72
EV042,06/16/20,,22.423,,7.54,,,,24.75,39.6,68
EV042,06/17/20,,17.952,,7.31,,,,21.55,34.48,73
EV042,06/18/20,,25.211,,7.1,,,,34.73,55.568,76
EV042,06/19/20,,20.74,,6.29,,,,28.54,45.664,79
EV042,06/20/20,,0,,0,,,,0,0,72
EV042,06/21/20,,0,,0,,,,0,0,75
EV042,06/22/20,,18.36,,7.21,,,,20.18,32.288,76
EV042,06/23/20,,28.033,,8.93,,,,36.53,58.448,77
EV042,06/24/20,,31.926,,7.57,,,,37.96,60.736,75
EV042,06/25/20,,31.637,,8.17,,,,38.31,61.296,79
EV042,06/26/20,,14.926,,5.13,,,,16.38,26.208,78
EV042,06/27/20,,8.789,,3.84,,,,11.14,17.824,75
EV042,06/28/20,,0,,0.4,,,,0.21,0.336,67
EV042,06/29/20,,20.757,,7.75,,,,25.3,40.48,73
EV042,06/30/20,,22.525,,8.12,,,,32.12,51.392,76
EV042,07/01/20,,19.856,,7.98,,,,27.91,44.656,76
EV042,07/02/20,,22.593,,6.43,,,,26.38,42.208,71
EV042,07/03/20,,16.422,,4.39,,,,15.83,25.328,68
EV042,07/04/20,,0,,0,,,,0,0,74
EV042,07/05/20,,19.992,,5.11,,,,25.8,41.28,79
