Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC,Percent Idling Time,Drive Cycle,HV Accessories Energy,LV Accessories Energy,Electric Heater Energy,Traction Energy,Regenerated Energy,Average Speed,Maximum Speed
EV180,01/01/2022,2,193.623999999996,4.666666666666667,15.566666666666668,20.233333333333334,,,,,33.9222866611433,56609.624,56803.248,,,0.23064250411861614,,,,,,,10.128782104391052,79.38
EV180,01/02/2022,3,147.252,9.616666666666667,4.649999999999999,14.266666666666666,,,,,35.5505091649694,56803.248,56950.5,,,0.6740654205607477,,,,,,,8.500101936799185,69.12
EV180,01/03/2022,7,27.6240000000034,6.883333333333333,0.7666666666666666,7.6499999999999995,,,,,58.9421686746988,56950.5,56978.124,,,0.8997821350762527,,,,,,,3.2157852882703777,101.99
EV180,01/04/2022,2,144.375999999997,11.9,4.833333333333333,16.733333333333334,,,,,51.2040895813048,56978.124,57122.5,,,0.7111553784860558,,,,,,,8.532034715525555,100.17
EV180,01/05/2022,4,2.25200000000041,0.8333333333333334,0.1499999999999999,0.9833333333333333,,,,,49.7436363636364,57122.5,57124.752,,,0.8474576271186441,,,,,,,0.45215151515151514,26.25
EV180,01/06/2022,2,143.748,10.45,4.4333333333333345,14.883333333333335,,,,,31.0467924528302,57125,57268.5,,,0.702127659574468,,,,,,,11.259836888331241,107.27
EV180,01/07/2022,2,89.5,8.433333333333334,4.65,13.083333333333332,,,,,25.3855421686747,57268.5,57358,,,0.6445859872611466,,,,,,,13.099520383693045,62.76
EV180,01/08/2022,2,202.624000000003,10.2,8.233333333333333,18.433333333333334,,,,,41.4700436681223,57358.124,57560.624,,,0.5533453887884268,,,,,,,10.865834061135372,106.78
EV180,01/09/2022,2,197.751999999993,13.266666666666666,8.866666666666665,22.133333333333333,,,,,33.4333333333333,57560.624,57758.376,,,0.5993975903614458,,,,,,,10.37631718061674,66.67
EV180,01/10/2022,7,100,4.083333333333333,0.9833333333333333,5.066666666666666,,,,,45.9771949828962,57758.876,57858.376,,,0.8059210526315789,,,,,,,6.779043280182233,107.07
EV180,01/11/2022,6,142.376000000004,5.65,4.2333333333333325,9.883333333333333,,,,,36.3082474226804,57858.376,58000.752,,,0.5716694772344014,,,,,,,15.23979381443299,106.66
EV180,01/12/2022,4,115.495999999999,4.883333333333333,10.533333333333333,15.416666666666668,,,,,44.7205955334988,58000.752,58116.248,,,0.3167567567567567,,,,,,,16.730669975186103,72.59
EV180,01/13/2022,3,121.876000000004,5.95,4.5,10.45,,,,,52.8988372093023,58116.248,58238.124,,,0.5693779904306221,,,,,,,9.483604651162791,70.57
EV180,01/14/2022,5,53.5,6.916666666666666,0.2666666666666666,7.183333333333333,,,,,53.6997159090909,58238.752,58291.624,,,0.962877030162413,,,,,,,4.512127659574468,102.44
EV180,01/15/2022,3,0.375999999996566,5.283333333333333,0.0666666666666666,5.35,,,,,63.5,58291.624,58292,,,0.9875389408099688,,,,,,,4.668,15.66
EV180,01/16/2022,3,148.124000000003,4.233333333333333,8.5,12.733333333333334,,,,,42.7451219512195,58292.248,58440.124,,,0.3324607329842932,,,,,,,10.743329268292683,68.92
EV180,01/18/2022,4,60.8759999999966,4.8,0.16666666666666663,4.966666666666667,,,,,58.4331730769231,58616,58676.876,,,0.9664429530201342,,,,,,,4.284544364508394,106.78
EV180,01/19/2022,3,114.248000000007,12.983333333333334,8.85,21.833333333333336,,,,,35.75552,58677,58791.124,,,0.5946564885496183,,,,,,,10.78976,71.37
EV180,01/20/2022,5,177.5,0.8833333333333333,0.3333333333333333,1.2166666666666666,,,,,30.5618181818182,58791.248,58968.624,,,0.726027397260274,,,,,,,11.27159159159159,106.53
