Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature
EV040,05/01/20,,0,,0,,,,0,0,62
EV040,05/02/20,,13.838,,4.89,,,,16.26,26.016,64
EV040,05/03/20,,0,,0,,,,0,0,59
EV040,05/04/20,,0,,0,,,,0,0,60
EV040,05/05/20,,15.181,,6.75,,,,19.58,31.328,66
EV040,05/06/20,,9.656,,5.8,,,,15.15,24.24,68
EV040,05/07/20,,17.323,,7.56,,,,26.6,42.56,71
EV040,05/08/20,,16.677,,6.76,,,,21.44,34.304,69
EV040,05/09/20,,13.889,,6.97,,,,22.31,35.696,69
EV040,05/10/20,,0,,0,,,,0,0,58
EV040,05/11/20,,0,,0,,,,0,0,59
EV040,05/12/20,,13.328,,6.18,,,,17.51,28.016,59
EV040,05/13/20,,12.495,,6.28,,,,15.34,24.544,58
EV040,05/14/20,,24.718,,8.33,,,,28.32,45.312,58
EV040,05/15/20,,17.459,,6.81,,,,21.14,33.824,62
EV040,05/16/20,,25.585,,8.62,,,,27.52,44.032,64
EV040,05/17/20,,0,,0,,,,0,0,64
EV040,05/18/20,,0,,0,,,,0,0,63
EV040,05/19/20,,17.646,,6.53,,,,19.34,30.944,60
EV040,05/20/20,,16.031,,5.75,,,,16.56,26.496,60
EV040,05/21/20,,19.907,,7.51,,,,26.12,41.792,62
EV040,05/22/20,,18.428,,6.79,,,,22.06,35.296,64
EV040,05/23/20,,24.514,,8.02,,,,29.59,47.344,64
EV040,05/24/20,,0,,0,,,,0,0,66
EV040,05/25/20,,0,,0.25,,,,0.23,0.368,72
EV040,05/26/20,,19.856,,6.58,,,,20.09,32.144,72
EV040,05/27/20,,11.798,,6.11,,,,15.97,25.552,73
EV040,05/28/20,,22.423,,8.68,,,,29.82,47.712,65
EV040,05/29/20,,15.657,,6.77,,,,23.05,36.88,61
EV040,05/30/20,,23.239,,7.81,,,,26.28,42.048,66
EV040,05/31/20,,0,,0,,,,0,0,64
EV040,06/01/20,,0,,0,,,,0,0,63
EV040,06/02/20,,11.271,,6.51,,,,15.1,24.16,70
EV040,06/03/20,,14.11,,6.5,,,,18.27,29.232,73
EV040,06/04/20,,28.832,,8.47,,,,32.06,51.296,71
EV040,06/05/20,,12.835,,6.7,,,,20.92,33.472,66
EV040,06/06/20,,26.605,,8.23,,,,30.29,48.464,64
EV040,06/07/20,,16.286,,6.63,,,,21.12,33.792,63
EV040,06/08/20,,0,,0,,,,0,0,65
EV040,06/09/20,,13.957,,6.89,,,,17.62,28.192,68
EV040,06/10/20,,14.637,,6.36,,,,17.22,27.552,69
EV040,06/11/20,,23.086,,8.25,,,,27.77,44.432,70
EV040,06/12/20,,12.801,,6.28,,,,20.2,32.32,67
EV040,06/13/20,,0,,0,,,,0,0,64
EV040,06/14/20,,0,,0,,,,0,0,64
EV040,06/15/20,,10.421,,1.95,,,,4.87,7.792,70
EV040,06/16/20,,3.145,,1.22,,,,2.75,4.4,71
EV040,06/17/20,,2.55,,0.85,,,,1.69,2.704,
EV040,06/18/20,,3.298,,0.79,,,,2.38,3.808,71
EV040,06/19/20,,0,,0,,,,0,0,69
EV040,06/20/20,,18.87,,8.5,,,,27.76,44.416,59
EV040,06/21/20,,0,,0,,,,0.01,0.016,
EV040,06/22/20,,0,,0,,,,0,0,64
EV040,06/23/20,,20.383,,8.32,,,,26.84,42.944,62
EV040,06/24/20,,15.997,,7.29,,,,22.3,35.68,62
EV040,06/25/20,,25.432,,8.42,,,,29.57,47.312,62
EV040,06/26/20,,17.867,,5.65,,,,20.38,32.608,62
EV040,06/27/20,,15.997,,7.24,,,,21.35,34.16,63
EV040,06/28/20,,0,,0.1,,,,0.08,0.128,61
EV040,06/29/20,,0,,0,,,,0,0,63
EV040,06/30/20,,12.699,,6.47,,,,17.78,28.448,64
EV040,07/01/20,,15.028,,5.27,,,,16.29,26.064,62
EV040,07/02/20,,15.487,,5.83,,,,18.24,29.184,62
EV040,07/03/20,,20.043,,6.5,,,,22.99,36.784,61
EV040,07/04/20,,16.507,,7.79,,,,19.8,31.68,67
EV040,07/05/20,,13.583,,7.91,,,,17.67,28.272,67
EV040,07/06/20,,15.198,,8,,,,17.1,27.36,68
EV040,07/07/20,,13.651,,6.29,,,,17.59,28.144,68
