Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer
EV104,10/1/2020,,49.95824386,0.078495833,1.178157222,1.256653056,,,31.2,61.38287,77,,1057.822318
EV104,10/2/2020,,67.35663724,0.512906111,1.458768056,1.971674167,,,42.78,87.0149,75,,1125.427503
EV104,10/3/2020,,72.32760678,1.157946111,1.776391944,2.934338056,,,45.18,90.21204,76,,1198.376481
EV104,10/5/2020,,36.28807763,1.004298333,1.525041111,2.529339444,,,27.21,54.49488,74,,1235.037382
EV104,10/6/2020,,31.56565657,9.475798333,1.39784,10.87363833,,,18.01,35.6156,72,,1266.975861
EV104,10/7/2020,,53.43792253,1.902439444,1.626542778,3.528982222,,,30.01,59.74997,70,,1321.905074
EV104,10/8/2020,,36.28807763,7.060685833,1.406153333,8.466839167,,,21.21,42.84955,66,,1358.4417
EV104,10/9/2020,,1.491290861,20.41216667,0.070818889,20.48298556,,,2,3.84039,64,,1360.678637
EV104,10/10/2020,,29.45299451,11.31105111,1.069615833,12.38066694,,,15.2,31.50757,68,,1390.504454
EV104,10/12/2020,,40.76195021,6.810261111,1.40656,8.216821111,,,26,49.70682,68,,1431.639227
EV104,10/13/2020,,45.85719399,6.992843333,1.6362,8.629043333,,,26.39,51.25487,69,,1477.744969
EV104,10/14/2020,,29.95009147,2.971540556,1.200171389,4.171711944,,,18.4,35.027,75,,1508.067884
EV104,10/15/2020,,47.22421061,7.528861667,1.5656975,9.094559167,,,25.2,49.13122,74,,1555.664917
EV104,10/17/2020,,28.70734908,11.39018833,0.978353889,12.36854222,,,14.81,30.8007,73,,1584.620814
EV104,10/19/2020,,54.80493916,5.100451944,1.83909,6.939541944,,,39.99,79.59797,71,,1641.289867
EV104,10/20/2020,,28.95589756,10.98947389,0.910866944,11.90034083,,,16.8,32.70243,71,,1671.115684
EV104,10/21/2020,,34.921061,6.633276389,0.974744722,7.608021111,,,19.6,40.43086,69,,1708.397956
EV104,10/22/2020,,33.9268671,9.506894722,1.045156111,10.55205083,,,20.82,42.69166,67,,1744.437485
EV104,10/23/2020,,0.248548477,12.04283167,0.030009167,12.07284083,,,0.8,1.15015,66,,1744.810308
EV104,10/24/2020,,65.98962062,3.825970833,2.024503611,5.850474444,,,48,96.08326,62,,1810.924203
EV104,10/28/2020,,30.94428537,10.74394972,1.226340556,11.97029028,,,21.61,42.58321,59,,1842.241311
EV104,10/29/2020,,46.72711366,11.31254944,1.903860556,13.21641,,,30.4,60.43918,60,,1889.092699
EV104,10/30/2020,,53.68647101,12.32821083,1.883915556,14.21212639,,,45.2,89.91559,60,,1942.903444
EV104,10/31/2020,,36.90944882,11.20851917,1.588113333,12.7966325,,,26,51.18518,59,,1979.937167
EV104,11/2/2020,,45.11154856,6.347995833,1.963999722,8.311995556,,,30.41,59.61422,61,,2025.17299
EV104,11/25/2020,,25.72476736,1.46494,1.804109167,3.269049167,,,20,44.61405,49,,2573.968027
EV104,11/28/2020,,28.83162332,1.274426667,2.495096111,3.769522778,,,23.99,43.59541,46,,2603.918118
EV104,11/30/2020,,37.28227153,1.388845833,3.512260833,4.901106667,,,28.41,79.95347,47,,2641.573212
EV104,12/1/2020,,22.86645987,1.822266944,2.936210278,4.758477222,,,17.99,42.2173,47,,2664.688221
EV104,12/2/2020,,30.94428537,2.103910278,2.716864444,4.820774722,,,24.8,24.88243,48,,2696.005329
EV104,12/3/2020,,44.11735465,4.527947222,1.339292778,5.86724,,,24.8,50.27357,50,,2740.61978
EV104,12/7/2020,,37.90364273,0.540544167,5.320761389,5.861305556,,,35.59,112.67786,52,,2778.896246
EV104,12/8/2020,,34.67251253,2.766590278,2.038725833,4.805316111,,,30.4,72.51468,48,,2813.941581
EV104,12/10/2020,,0.248548477,3.565181389,0.017679722,3.582861111,,,1.6,3.95672,48,,2814.562952
EV104,12/14/2020,,56.42050426,1.859881667,5.8379975,7.697879167,,,32.78,95.53935,46,,2871.729102
EV104,12/15/2020,,46.47856518,1.683432222,0.651988333,2.335420556,,,9.6,17.80211,43,,2918.58049
EV104,12/16/2020,,86.12204724,2.888909722,3.268112778,6.1570225,,,32,127.26186,43,,3006.318102
EV104,12/17/2020,,38.52501392,4.003609722,2.094446667,6.098056389,,,18.01,90.72248,51,,3045.588762
EV104,12/19/2020,,29.32872027,2.665854722,2.072398611,4.738253333,,,13.97,45.66554,43,,3075.290305
EV104,12/21/2020,,39.27065935,4.361708333,3.934006389,8.295714722,,,35.61,83.41631,40,,3114.809512
EV104,12/22/2020,,30.6957369,6.4380575,1.926223056,8.364280556,,,29.21,49.63128,41,,3145.629524
EV104,12/23/2020,,33.55404438,4.172783333,2.0931525,6.265935833,,,34.4,69.17102,41,,3179.307842
EV104,12/24/2020,,49.08832419,5.385563056,2.759194444,8.1447575,,,39.2,73.57929,43,,3228.520441
EV104,12/26/2020,,42.0046926,5.62612,2.271396944,7.897516944,,,30.01,62.94728,52,,3270.649407
EV104,12/28/2020,,48.83977571,1.644803056,1.831460278,3.476263333,,,37.6,70.52527,48,,3319.613457
EV104,12/29/2020,,37.77936849,1.635095278,1.477110278,3.112205556,,,30.8,57.77575,45,,3357.5171
