Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Percent Idling Time,Drive Cycle
EV131,12/20/2019,,90.33,,,11.58,,,,236.7,38,,,,
EV131,12/21/2019,,0,,,11.77,,,,0.08,39.68,,,,
EV131,12/22/2019,,0,,,10.44,,,,0.14,36.98,,,,
EV131,12/23/2019,,91.35,,,7.88,,,,265.27,32.06,,,,
EV131,12/24/2019,,29.21,,,6.91,,,,87.83,28.1,,,,
EV131,12/25/2019,,0,,,12,,,,0,24.68,,,,
EV131,12/26/2019,,90.46,,,11.38,,,,298.07,20.48,,,,
EV131,12/27/2019,,94.34,,,11.17,,,,309.42,18.2,,,,
EV131,12/28/2019,,0,,,11.98,,,,0,21.799999999999997,,,,
EV131,12/29/2019,,0,,,8.5,,,,0,24.62,,,,
EV131,12/31/2019,,24.19,,,3.49,,,,94.57,28.28,,,,
EV131,01/01/2020,,0,,,12,,,,0,30.02,,,,
EV131,01/02/2020,,76.67,,,11.79,,,,252.65,26.06,,,,
EV131,01/03/2020,,158.68,,,11.74,,,,403.14,28.130000000000003,,,,
EV131,01/04/2020,,0,,,12,,,,0,25.655,,,,
EV131,01/05/2020,,0,,,12,,,,0,24.125,,,,
EV131,01/06/2020,,103.16,,,11.55,,,,301.54,26.060000000000002,,,,
EV131,01/07/2020,,89.22,,,11.8,,,,231.06,30.560000000000002,,,,
EV131,01/08/2020,,142,,,11.69,,,,357.2,27.455,,,,
EV131,01/09/2020,,142.21,,,,,,,55.72,20.3,,,,
EV131,01/10/2020,,80.01,,,,,,,,15.485,,,,
EV131,01/11/2020,,,,,,,,,,24.485,,,,
EV131,01/12/2020,,,,,,,,,,24.755,,,,
EV131,01/13/2020,,83.86,,,,,,,,18.725,,,,
EV131,01/14/2020,,91.41,,,,,,,,17.015,,,,
EV131,01/15/2020,,128.61,,,,,,,46.89,13.864999999999998,,,,
EV131,01/16/2020,,144.93,,,,,,,14.23,26.015,,,,
EV131,01/17/2020,,80.86,,,,,,,,21.424999999999997,,,,
EV131,01/18/2020,,,,,,,,,,21.425,,,,
EV131,01/21/2020,,47.45,,,,,,,,29.075,,,,
EV131,01/22/2020,,134.66,,,,,,,42.55,27.815,,,,
EV131,01/23/2020,,87.26,,,,,,,,31.055,,,,
EV131,01/24/2020,,101.47,,,,,,,,30.155,,,,
EV131,01/25/2020,,0.17,,,,,,,,28.625,,,,
EV131,01/26/2020,,,,,,,,,,28.265,,,,
EV131,01/27/2020,,98.96,,,,,,,,26.915,,,,
EV131,01/28/2020,,65.04,,,,,,,,28.265,,,,
EV131,01/29/2020,,99.08,,,,,,,,29.345,,,,
EV131,01/30/2020,,116.29,,,,,,,,28.085,,,,
EV131,01/31/2020,,68.94,,,,,,,,32.675,,,,
EV131,02/01/2020,,,,,,,,,,39.605,,,,
EV131,02/02/2020,,,,,,,,,,21.425,,,,
EV131,02/03/2020,,63.01,,,,,,,,13.864999999999998,,,,
EV131,02/04/2020,,134.66,,,,,,,26.29,15.395,,,,
EV131,02/05/2020,,97.5,,,,,,,,21.244999999999997,,,,
EV131,02/06/2020,,47.84,,,,,,,78.95,26.465,,,,
EV131,02/07/2020,,50.03,,,18.75,,,,,27.68,,,,
EV131,02/13/2020,,0.25,,,11.25,,,,,26.195,,,,
EV131,02/14/2020,,87.99,,,,,,,,26.284999999999997,,,,
EV131,02/15/2020,,,,,,,,,,25.43,,,,
EV131,02/16/2020,,,,,,,,,,26.285,,,,
EV131,02/17/2020,,,,,,,,,,21.785,,,,
EV131,02/18/2020,,123.94,,,,,,,35.27,17.87,,,,
EV131,02/19/2020,,115.23,,,,,,,,16.925,,,,
EV131,02/20/2020,,89.34,,,,,,,,17.87,,,,
EV131,02/21/2020,,91.01,,,,,,,4.4,21.155,,,,
EV131,02/22/2020,,,,,,,,,,26.509999999999998,,,,
EV131,02/23/2020,,,,,,,,,,28.175,,,,
EV131,02/24/2020,,50.12,,,,,,,,24.845,,,,
EV131,02/25/2020,,169.65,,,,,,,32.98,24.619999999999997,,,,
EV131,02/26/2020,,107.86,,,,,,,,28.175,,,,
EV131,02/27/2020,,107.93,,,,,,,,29.21,,,,
EV131,02/28/2020,,62.4,,,20.22,,,,47.41,33.71,,,,
EV131,02/29/2020,,,,,1.33,,,,,29.57,,,,
EV131,03/01/2020,,,,,1.58,,,,,23.99,,,,
EV131,03/02/2020,,10.14,,,1,,,,16.55,26.195,,,,
EV131,03/03/2020,,6.34,,,0.79,,,,13.15,33.62,,,,
EV131,03/04/2020,,1.3,,,1.07,,,,3.24,30.965,,,,
EV131,03/05/2020,,1.66,,,1.38,,,,,32.405,,,,
EV131,03/06/2020,,3.72,,,0.79,,,,7.36,39.875,,,,
EV131,03/07/2020,,,,,1.67,,,,,37.04,,,,
EV131,03/08/2020,,,,,1.58,,,,,29.345,,,,
EV131,03/09/2020,,1.1,,,1.37,,,,8,28.175,,,,
EV131,03/10/2020,,,,,0.92,,,,,28.759999999999998,,,,
EV131,03/11/2020,,0.63,,,1.54,,,,14.31,34.205,,,,
EV131,03/12/2020,,1.53,,,1.04,,,,,24.215,,,,
EV131,03/13/2020,,2.59,,,0.5,,,,,20.66,,,,
EV131,03/14/2020,,,,,0.63,,,,,13.684999999999999,,,,
EV131,03/15/2020,,,,,1.13,,,,,19.895,,,,
EV131,03/16/2020,,6.57,,,0.88,,,,9.5,25.384999999999998,,,,
EV131,03/17/2020,,2.92,,,1.24,,,,,31.1,,,,
EV131,03/18/2020,,5.46,,,0.71,,,,15.42,31.37,,,,
EV131,03/19/2020,,11.81,,,1.08,,,,20.36,30.064999999999998,,,,
EV131,03/20/2020,,5.73,,,1.08,,,,16.52,31.37,,,,
EV131,03/21/2020,,,,,1.21,,,,,34.16,,,,
EV131,03/22/2020,,,,,1,,,,,34.025,,,,
EV131,03/23/2020,,4.52,,,0.84,,,,,33.935,,,,
EV131,03/24/2020,,7.2,,,1.12,,,,9.62,27.68,,,,
EV131,03/25/2020,,0,,,1.33,,,,0.69,26.825,,,,
EV131,03/26/2020,,,,,0.29,,,,,26.105,,,,
EV131,03/27/2020,,,,,0.46,,,,,28.985,,,,
EV131,03/28/2020,,,,,1.17,,,,,33.215,,,,
EV131,03/29/2020,,,,,1.08,,,,,35.6,,,,
EV131,03/30/2020,,,,,1.29,,,,,33.8,,,,
EV131,03/31/2020,,0,,,0.71,,,,0,28.04,,,,
EV131,04/01/2020,,7.37,,,1.21,,,,16.01,23.585,,,,
EV131,04/02/2020,,,,,0.91,,,,,21.965,,,,
EV131,04/03/2020,,5.51,,,1.46,,,,14.26,24.665,,,,
EV131,04/04/2020,,,,,0.92,,,,,28.265,,,,
EV131,04/05/2020,,,,,1,,,,,35.285,,,,
EV131,04/06/2020,,,,,0.97,,,,,36.365,,,,
EV131,04/07/2020,,1.44,,,1.36,,,,8.22,38.84,,,,
EV131,04/08/2020,,5.25,,,1,,,,5.84,39.29,,,,
EV131,04/09/2020,,3.37,,,0.66,,,,4.24,42.935,,,,
EV131,04/16/2020,,,,,9.82,,,,,27.365000000000002,,,,
EV131,04/24/2020,,,,,0.96,,,,,39.335,,,,
EV131,05/04/2020,,,,,1.58,,,,,36.589999999999996,,,,
EV131,05/08/2020,,16.7,,,1.44,,,,35.67,41.81,,,,
EV131,05/11/2020,,0.04,,,2.32,,,,4.27,39.155,,,,
EV131,05/12/2020,,11.74,,,0.91,,,,39.31,38.75,,,,
EV131,05/13/2020,,48.14,,,9.6,,,,77.83,41.225,,,,
EV131,05/14/2020,,91.75,,,23.52,,,,136.08,43.7,,,,
EV131,05/15/2020,,56,,,10.92,,,,111.87,38.84,,,,
EV131,05/18/2020,,84.49,,,16.32,,,,168.47,47.075,,,,
EV131,05/19/2020,,101.65,,,23.06,,,,187.51,46.445,,,,
EV131,05/20/2020,,63.53,,,13.77,,,,99.93,45.95,,,,
EV131,05/21/2020,,51.26,,,9.6,,,,93.35,40.955,,,,
EV131,05/22/2020,,102.22,,,18.83,,,,214.29,38.48,,,,
EV131,05/23/2020,,,,,0.26,,,,,38.165,,,,
EV131,05/26/2020,,47.53,,,12.88,,,,77.17,50.27,,,,
EV131,05/27/2020,,36.8,,,11.08,,,,55.7,52.295,,,,
EV131,05/28/2020,,0.32,,,0.18,,,,1.13,56.075,,,,
EV131,05/29/2020,,92.88,,,13.92,,,,145.13,60.485,,,,
EV131,05/30/2020,,0.11,,,10.68,,,,0.5,64.44500000000001,,,,
EV131,06/01/2020,,95.12,,,15.34,,,,146.23,46.04,,,,
EV131,06/02/2020,,121.56,,,22.61,,,,223.62,50.99,,,,
EV131,06/03/2020,,93.2,,,23.83,,,,143.35,54.32,,,,
EV131,06/04/2020,,89.86,,,17.14,,,,129.6,51.845,,,,
EV131,06/05/2020,,23.29,,,3.08,,,,32.72,56.435,,,,
EV131,06/08/2020,,62.77,,,9.14,,,,156.06,40.775,,,,
EV131,06/09/2020,,94.38,,,10.51,,,,176.96,40.910000000000004,,,,
EV131,06/10/2020,,65.12,,,12.67,,,,115.49,50.18,,,,
EV131,06/11/2020,,128.42,,,23.77,,,,229.55,59.045,,,,
EV131,06/12/2020,,36.71,,,11.49,,,,55.82,65.345,,,,
EV131,06/15/2020,,95.01,,,13.9,,,,147.94,41.765,,,,
EV131,06/16/2020,,83.09,,,21.4,,,,130.17,46.265,,,,
EV131,06/17/2020,,123.93,,,22.81,,,,221.46,46.175,,,,
EV131,06/18/2020,,36.81,,,11.11,,,,55.96,48.83,,,,
EV131,06/19/2020,,94.91,,,14.46,,,,138.38,52.16,,,,
EV131,06/20/2020,,,,,,,,,,52.61,,,,
EV131,06/21/2020,,,,,,,,,,55.265,,,,
EV131,06/22/2020,,83.26,,,20.57,,,,159.19,58.010000000000005,,,,
EV131,06/23/2020,,108.4,,,22.18,,,,153.94,63.905,,,,
EV131,06/24/2020,,101.12,,,17.53,,,,198.79,64.715,,,,
EV131,06/25/2020,,59.34,,,8.01,,,,97.61,62.78,,,,
EV131,06/26/2020,,94.78,,,14.71,,,,170.32,64.94,,,,
EV131,06/27/2020,,,,,,,,,,60.575,,,,
EV131,06/28/2020,,,,,,,,,,48.47,,,,
EV131,06/29/2020,,80.73,,,22.38,,,,142.74,44.195,,,,
EV131,06/30/2020,,105.52,,,21.64,,,,208.86,43.519999999999996,,,,
EV131,07/01/2020,,94.66,,,23.06,,,,152.46,45.905,,,,
EV131,07/02/2020,,105.52,,,22.16,,,,177.16,50.27,,,,
EV131,07/03/2020,,82.14,,,17.84,,,,143.37,59.855,,,,
EV131,07/06/2020,,98.5,,,15.34,,,,194.29,61.655,,,,
EV131,07/07/2020,,112.09,,,21.24,,,,192.34,55.129999999999995,,,,
EV131,07/08/2020,,84.85,,,21.67,,,,127.8,51.89,,,,
EV131,07/09/2020,,114.14,,,21.4,,,,204.75,56.975,,,,
EV131,07/10/2020,,37.18,,,9.93,,,,64.02,55.445,,,,
EV131,07/13/2020,,85.16,,,16.15,,,,150.73,54.14,,,,
EV131,07/14/2020,,57.2,,,12.63,,,,95.28,54.32,,,,
EV131,07/15/2020,,93.91,,,12.81,,,,170.45,59,,,,
EV131,07/16/2020,,144.68,,,22.09,,,,248.67,62.825,,,,
EV131,07/17/2020,,85.79,,,19.31,,,,141.53,60.620000000000005,,,,
EV131,07/18/2020,,,,,,,,,,59.675,,,,
EV131,07/19/2020,,,,,,,,,,61.34,,,,
EV131,07/20/2020,,94.39,,,15.09,,,,150.48,64.49000000000001,,,,
EV131,07/21/2020,,93.23,,,13.86,,,,175.21,66.47,,,,
EV131,07/22/2020,,104.53,,,22.1,,,,186.48,67.1,,,,
EV131,07/23/2020,,63.55,,,14.19,,,,116.64,62.96,,,,
EV131,07/24/2020,,94.74,,,13.91,,,,165.07,61.42999999999999,,,,
EV131,07/25/2020,,,,,,,,,,59.765,,,,
EV131,07/26/2020,,,,,,,,,,63.05,,,,
EV131,07/27/2020,,94.32,,,18.17,,,,146.85,68.72,,,,
EV131,07/28/2020,,101.14,,,9.71,,,,141.99,68.58500000000001,,,,
EV131,07/29/2020,,88.27,,,10,,,,153.97,65.93,,,,
EV131,07/30/2020,,110.82,,,17.18,,,,219.44,69.62,,,,
EV131,07/31/2020,,36.85,,,11.34,,,,71.62,73.08500000000001,,,,
EV131,08/03/2020,,52.63,,,6.99,,,,92.66,66.875,,,,
EV131,08/04/2020,,27.22,,,5.01,,,,49,63.769999999999996,,,,
EV131,08/05/2020,,50.34,,,12.49,,,,97.98,68.27,,,,
EV131,08/06/2020,,,,,,,,,,66.065,,,,
EV131,08/07/2020,,0,,,9.22,,,,0.35,54.32,,,,
EV131,08/10/2020,,25.44,,,3.36,,,,48.9,60.125,,,,
EV131,08/11/2020,,94.74,,,14.49,,,,173.31,64.625,,,,
EV131,08/12/2020,,65.16,,,14.91,,,,121.97,56.165,,,,
EV131,08/13/2020,,84.21,,,15.16,,,,154.22,50.72,,,,
EV131,08/14/2020,,104.69,,,20.7,,,,185.35,55.22,,,,
EV131,08/15/2020,,0.12,,,19.48,,,,0.33,62.510000000000005,,,,
EV131,08/16/2020,,,,,,,,,,68.9,,,,
EV131,08/17/2020,,40.95,,,14.26,,,,67.22,72.815,,,,
EV131,08/18/2020,,59.42,,,10.84,,,,106.88,71.24000000000001,,,,
EV131,08/19/2020,,18.23,,,13.45,,,,43.8,68.09,,,,
EV131,08/20/2020,,36.52,,,9.46,,,,51.68,64.04,,,,
EV131,08/21/2020,,80.54,,,10.3,,,,141.52,65.255,,,,
EV131,08/24/2020,,104.96,,,16.61,,,,168.64,64.58,,,,
EV131,08/25/2020,,104.88,,,17.25,,,,150.76,59.225,,,,
EV131,08/26/2020,,77.07,,,9.7,,,,118.36,61.385000000000005,,,,
EV131,08/27/2020,,44.85,,,7.37,,,,81.46,62.24,,,,
EV131,08/28/2020,,57.14,,,6.53,,,,91.3,60.845,,,,
EV131,08/29/2020,,0.16,,,0.21,,,,0.74,60.125,,,,
EV131,08/31/2020,,57.35,,,7.37,,,,93.91,45.004999999999995,,,,
EV131,09/01/2020,,68.04,,,8.75,,,,104.4,53.105000000000004,,,,
EV131,09/02/2020,,95.17,,,12.01,,,,182.57,60.935,,,,
EV131,09/03/2020,,84.39,,,10.88,,,,146.92,62.73500000000001,,,,
EV131,09/04/2020,,76.17,,,10.79,,,,156.1,65.705,,,,
EV131,09/05/2020,,0.33,,,0.12,,,,0.89,66.69500000000001,,,,
EV131,09/08/2020,,39.97,,,6.94,,,,115.23,39.785,,,,
EV131,09/09/2020,,3.21,,,4.88,,,,15.64,50.045,,,,
EV131,09/10/2020,,18.09,,,5.19,,,,42.88,57.74,,,,
EV131,09/11/2020,,103.27,,,12.01,,,,198.81,59.27,,,,
EV131,09/14/2020,,84.69,,,11.09,,,,156.29,58.144999999999996,,,,
EV131,09/15/2020,,65.42,,,9.3,,,,134.35,56.615,,,,
EV131,09/16/2020,,68.3,,,14.5,,,,100.35,57.965,,,,
EV131,09/17/2020,,72.29,,,14.86,,,,138.83,59.27,,,,
EV131,09/18/2020,,83.68,,,11.56,,,,166.98,58.775000000000006,,,,
EV131,09/21/2020,,82.23,,,10.62,,,,152.3,52.52,,,,
EV131,09/22/2020,,96.14,,,12.76,,,,171.66,52.025,,,,
EV131,09/23/2020,,107.78,,,18.13,,,,213.24,53.915000000000006,,,,
EV131,09/24/2020,,84.33,,,11.03,,,,145.54,46.894999999999996,,,,
EV131,09/25/2020,,37.23,,,5.96,,,,84.45,40.55,,,,
EV131,09/28/2020,,55.72,,,9.32,,,,93.85,44.78,,,,
EV131,09/29/2020,,47.27,,,10.02,,,,75.88,52.115,,,,
EV131,09/30/2020,,84.09,,,14.43,,,,151.04,53.465,,,,
EV131,10/01/2020,,62.11,,,13.02,,,,104.66,52.295,,,,
EV131,10/02/2020,,37.44,,,5.73,,,,72.8,55.175000000000004,,,,
EV131,10/05/2020,,58.07,,,7.75,,,,118.83,51.754999999999995,,,,
EV131,10/06/2020,,81.28,,,10.64,,,,153.73,53.78,,,,
EV131,10/07/2020,,84.18,,,10.95,,,,160.73,56.480000000000004,,,,
EV131,10/08/2020,,85.67,,,12.34,,,,162.87,52.565,,,,
EV131,10/09/2020,,109.25,,,14.56,,,,252.14,51.71,,,,
EV131,10/10/2020,,0.32,,,1.33,,,,2.77,44.06,,,,
EV131,10/12/2020,,62.92,,,9.94,,,,157.66,39.019999999999996,,,,
EV131,10/13/2020,,95.64,,,13.36,,,,244.46,36.635,,,,
EV131,10/14/2020,,95.14,,,18.26,,,,231.43,35.285,,,,
EV131,10/15/2020,,87.01,,,23.78,,,,182.87,33.44,,,,
EV131,10/16/2020,,128.85,,,21.93,,,,226.94,39.155,,,,
EV131,10/17/2020,,,,,,,,,,39.155,,,,
EV131,10/18/2020,,,,,,,,,,34.025,,,,
EV131,10/19/2020,,105.44,,,22.21,,,,244.91,37.985,,,,
EV131,10/20/2020,,84.85,,,19.66,,,,167.99,36.095,,,,
EV131,10/21/2020,,86.15,,,18.12,,,,223.03,31.505,,,,
EV131,10/22/2020,,64.23,,,18.29,,,,172.91,24.68,,,,
EV131,10/23/2020,,76.75,,,22.46,,,,257.61,23.299999999999997,,,,
EV131,10/24/2020,,,,,,,,,,17.419999999999998,,,,
EV131,10/25/2020,,,,,,,,,,8.18,,,,
EV131,10/26/2020,,98.43,,,23.8,,,,414.74,9.86,,,,
EV131,10/27/2020,,108.31,,,20.57,,,,344.9,24.439999999999998,,,,
EV131,10/28/2020,,84.94,,,13.02,,,,273.38,30.080000000000002,,,,
EV131,10/29/2020,,38.06,,,22.16,,,,126.32,35.06,,,,
EV131,10/30/2020,,61.07,,,13.52,,,,200.28,35.3,,,,
EV131,10/31/2020,,0.37,,,0.18,,,,5.2,35.480000000000004,,,,
EV131,11/02/2020,,104.57,,,17.56,,,,286.86,38.72,,,,
EV131,11/03/2020,,84.39,,,22.23,,,,190.17,39.62,,,,
EV131,11/04/2020,,66.8,,,23.49,,,,130.76,42.8,,,,
EV131,11/05/2020,,86.18,,,22.67,,,,153.81,48.2,,,,
EV131,11/06/2020,,38.05,,,13.32,,,,75.3,44.06,,,,
EV131,11/07/2020,,0.04,,,0.45,,,,5.7,36.98,,,,
EV131,11/09/2020,,84.2,,,16.55,,,,336.45,16.76,,,,
EV131,11/10/2020,,91.01,,,22.21,,,,286.17,22.34,,,,
EV131,11/11/2020,,,,,,,,,,24.68,,,,
EV131,11/12/2020,,84.97,,,21.03,,,,256.17,22.82,,,,
EV131,11/13/2020,,37.3,,,22.89,,,,114.79,25.04,,,,
EV131,11/14/2020,,0,,,23.97,,,,0,29.24,,,,
EV131,11/15/2020,,,,,,,,,,31.82,,,,
EV131,11/16/2020,,109.97,,,23.46,,,,264.73,33.980000000000004,,,,
EV131,11/17/2020,,104.96,,,23.87,,,,284.15,35.54,,,,
EV131,11/18/2020,,37.57,,,15.43,,,,101.12,37.879999999999995,,,,
EV131,11/19/2020,,109.19,,,18.58,,,,346.97,32.18,,,,
EV131,11/20/2020,,85.97,,,23.14,,,,226.23,29.3,,,,
EV131,11/21/2020,,,,,,,,,,25.4,,,,
EV131,11/22/2020,,,,,,,,,,24.5,,,,
EV131,11/23/2020,,115.32,,,22.36,,,,326.54,24.8,,,,
EV131,11/24/2020,,63.32,,,22.84,,,,177.2,28.58,,,,
EV131,11/25/2020,,85.43,,,21.97,,,,228.83,28.52,,,,
EV131,11/26/2020,,,,,,,,,,29.479999999999997,,,,
EV131,11/27/2020,,109.12,,,23.46,,,,297.55,29.18,,,,
EV131,11/28/2020,,,,,,,,,,27.02,,,,
EV131,11/29/2020,,0,,,23.98,,,,0,26.36,,,,
EV131,11/30/2020,,83.99,,,23.32,,,,282.63,24.92,,,,
EV131,12/01/2020,,108.37,,,23.58,,,,233.81,30.38,,,,
EV131,12/02/2020,,98.11,,,22.83,,,,316.98,26.54,,,,
EV131,12/03/2020,,85.79,,,22.29,,,,271.62,25.82,,,,
EV131,12/04/2020,,85.29,,,23.14,,,,272.53,24.92,,,,
